batter,pa_to,prior_fp_per_pa,xfp_rh3_per_pa,replacement_xfp_per_pa,replacement_delta,signal,ros_full_fp_per_pa,ros_pa
609280,60,0.5506177430316396,0.5064209873354137,0.44109136752311573,0.06532961981229801,hold,0.774,23.0
621020,114,0.4872098128271352,0.4909769085129355,0.44109136752311573,0.04988554098981979,hold,0.5951,20.0
621043,108,0.50940908579571,0.502527454906583,0.44109136752311573,0.061436087383467286,hold,0.6488,29.0
621439,115,0.6227842687992347,0.5186538787493595,0.44109136752311573,0.0775625112262438,add,1.0623,32.0
621493,128,0.5234293580469699,0.5298139944559446,0.44109136752311573,0.08872262693282884,add,0.4255,28.0
621566,127,0.6155560220025533,0.6082413642391724,0.44109136752311573,0.16714999671605668,add,1.1193,31.0
624413,120,0.610220969330916,0.49650437425589977,0.44109136752311573,0.05541300673278404,hold,0.9006,27.0
624585,102,0.49502276877412577,0.46450465712233246,0.44109136752311573,0.023413289599216736,hold,0.6607,32.0
630105,96,0.49642904046074654,0.429396313618558,0.44109136752311573,-0.011695053904557717,drop,0.0866,16.0
641343,91,0.42320554069067245,0.4766258762708729,0.44109136752311573,0.035534508747757154,hold,0.5495,32.0
641355,108,0.6727859412748304,0.5988531884701979,0.44109136752311573,0.15776182094708213,add,0.8512,30.0
641487,83,0.47568065351674127,0.48826162419156427,0.44109136752311573,0.04717025666844854,hold,0.5696,32.0
641584,55,0.5359226455791279,0.49162246820494254,0.44109136752311573,0.05053110068182681,hold,0.2335,19.0
641857,64,0.37812877266423817,0.3956612166844947,0.44109136752311573,-0.04543015083862101,drop,0.2597,22.0
642086,68,0.4655954143359286,0.5201205399334053,0.44109136752311573,0.07902917241028962,add,0.3636,4.0
642708,63,0.47239210706300894,0.5151041126195924,0.44109136752311573,0.0740127450964767,add,0.3134,4.0
642715,113,0.5248445523743466,0.4663869645876262,0.44109136752311573,0.025295597064510456,hold,0.0414,23.0
643217,87,0.5080812749198018,0.44016655254597026,0.44109136752311573,-0.0009248149771454717,drop,0.1399,22.0
643289,102,0.5015213520271826,0.47998872360001354,0.44109136752311573,0.038897356076897815,hold,0.7145,29.0
643376,65,0.4794295757995092,0.40314332009778625,0.44109136752311573,-0.03794804742532948,drop,0.3522,16.0
643446,92,0.5463862868499192,0.5283375033512102,0.44109136752311573,0.08724613582809448,add,0.7395,25.0
645277,120,0.5785501357689482,0.535955156112131,0.44109136752311573,0.09486378858901523,add,1.0367,31.0
646240,109,0.6065794573408851,0.421053112273533,0.44109136752311573,-0.020038255249582748,drop,0.3036,27.0
647304,114,0.6779911576687596,0.5385681561209759,0.44109136752311573,0.09747678859786013,add,0.4101,25.0
650333,107,0.602681170753593,0.5157240674447569,0.44109136752311573,0.07463269992164112,add,0.4495,29.0
650402,118,0.5357235926731699,0.44516150637821,0.44109136752311573,0.004070138855094274,hold,0.7014,26.0
650489,77,0.4653391814135857,0.3850817742468017,0.44109136752311573,-0.05600959327631405,drop,0.2807,22.0
650490,116,0.6083374427061953,0.5871353608944164,0.44109136752311573,0.1460439933713007,add,0.9212,19.0
650859,81,0.48406893472034085,0.4617513328613894,0.44109136752311573,0.02065996533827369,hold,0.5119,27.0
656305,110,0.5221735646736141,0.45630613161860634,0.44109136752311573,0.015214764095490607,hold,0.0589,31.0
656484,51,0.4542568749241084,0.385578204936101,0.44109136752311573,-0.05551316258701472,drop,0.4352,11.0
656555,78,0.4571016950925839,0.4037142411285175,0.44109136752311573,-0.037377126394598226,drop,0.6275,17.0
656775,93,0.530753523488964,0.4601320071002903,0.44109136752311573,0.019040639577174556,hold,0.1429,20.0
656811,105,0.5635064525095028,0.5481469655160728,0.44109136752311573,0.10705559799295705,add,0.4791,35.0
656941,122,0.6316357015513445,0.5589120402323089,0.44109136752311573,0.11782067270919316,add,0.8415,31.0
657041,58,0.4769680266565829,0.45249368904396753,0.44109136752311573,0.0114023215208518,hold,0.694,17.0
657656,105,0.5097197294865985,0.49770290048001786,0.44109136752311573,0.05661153295690213,hold,0.1092,27.0
657757,83,0.4445865713906513,0.4872176685194493,0.44109136752311573,0.04612630099633358,hold,0.6154,13.0
660162,87,0.46185960000080395,0.42288042584676827,0.44109136752311573,-0.01821094167634746,drop,-0.0601,18.0
660271,125,0.8306761795322842,0.6347232510928,0.44109136752311573,0.1936318835696843,add,0.6627,28.0
660670,128,0.7609157166452808,0.5712076485502265,0.44109136752311573,0.13011628102711081,add,0.4627,24.0
660688,54,0.4943192852552195,0.4771012468585125,0.44109136752311573,0.03600987933539679,hold,0.2717,12.0
660821,85,0.4705988477516846,0.4873247175124188,0.44109136752311573,0.04623334998930306,hold,0.42,29.0
660844,78,0.4715030311211904,0.3577703489946439,0.44109136752311573,-0.08332101852847185,drop,0.0939,21.0
661388,106,0.5807158443536078,0.5708974248919474,0.44109136752311573,0.12980605736883166,add,0.8347,32.0
662139,93,0.5117964584022009,0.542255739358876,0.44109136752311573,0.10116437183576032,add,0.538,31.0
663538,126,0.609573404825212,0.5919111128487522,0.44109136752311573,0.15081974532563647,add,0.6624,26.0
663586,120,0.5155080234059115,0.4648352929281709,0.44109136752311573,0.023743925405055155,hold,0.0128,28.0
663604,74,0.3789168417044556,0.35747123088775357,0.44109136752311573,-0.08362013663536216,drop,0.4435,20.0
663616,66,0.4942524798487561,0.48050123058580985,0.44109136752311573,0.03940986306269412,hold,0.648,28.0
663647,72,0.40102733921477596,0.45050500353343587,0.44109136752311573,0.009413636010320137,hold,0.102,18.0
663656,116,0.7534798759131925,0.5430841180004453,0.44109136752311573,0.10199275047732959,add,0.6108,30.0
663728,124,0.6050278962779413,0.467001137258997,0.44109136752311573,0.025909769735881272,hold,0.2923,23.0
663743,73,0.3798293209955037,0.46607198698229063,0.44109136752311573,0.024980619459174902,hold,0.1383,16.0
663757,92,0.5068939282128299,0.52615401540768,0.44109136752311573,0.0850626478845643,add,0.5251,31.0
663837,56,0.4610233510824455,0.4660790147463074,0.44109136752311573,0.02498764722319169,hold,0.4154,22.0
663886,77,0.4575220389294841,0.4544617574735153,0.44109136752311573,0.013370389950399575,hold,0.4619,17.0
663968,61,0.49090909646148756,0.46895625415328224,0.44109136752311573,0.027864886630166508,hold,0.2507,18.0
664023,115,0.5406254525830002,0.5119199190213002,0.44109136752311573,0.07082855149818446,add,0.7628,32.0
664040,106,0.5358340562847919,0.49284646002294497,0.44109136752311573,0.051755092499829236,hold,0.7791,29.0
664728,76,0.443504770231484,0.46750067486696373,0.44109136752311573,0.026409307343848,hold,0.4146,19.0
664761,107,0.5706159552122263,0.4749173686035246,0.44109136752311573,0.033826001080408896,hold,0.2383,25.0
664983,58,0.49968844982325417,0.4552732913716344,0.44109136752311573,0.014181923848518685,hold,0.7114,15.0
665019,61,0.48079093115682175,0.4227535307976887,0.44109136752311573,-0.018337836725427048,drop,0.5209,29.0
665487,113,0.6149762032708793,0.48799681807950573,0.44109136752311573,0.046905450556390005,hold,0.4449,26.0
665489,111,0.676687435523143,0.5864339420297363,0.44109136752311573,0.14534257450662058,add,0.6258,34.0
665750,71,0.4255648086871928,0.4279061829931517,0.44109136752311573,-0.013185184529964034,drop,0.5719,15.0
665804,55,0.4890341823448205,0.41271699933540323,0.44109136752311573,-0.028374368187712495,drop,0.5281,7.0
665833,122,0.4529565553847375,0.4896278470089872,0.44109136752311573,0.048536479485871475,hold,0.4731,30.0
665862,101,0.5624991266680308,0.42386254303392085,0.44109136752311573,-0.017228824489194883,drop,0.4512,29.0
665926,100,0.47904597935999194,0.4765656293876591,0.44109136752311573,0.03547426186454339,hold,0.2652,19.0
665966,60,0.45110363423958366,0.4386766939552389,0.44109136752311573,-0.002414673567876835,drop,0.2839,14.0
666018,116,0.5349551897346442,0.5345174386869805,0.44109136752311573,0.09342607116386481,add,0.4639,27.0
666023,54,0.41887450405294546,0.4004731899518505,0.44109136752311573,-0.040618177571265235,drop,0.2821,11.0
666126,63,0.5700458002909183,0.6507868135481534,0.44109136752311573,0.20969544602503765,add,0.7976,21.0
666139,73,0.47494611858154534,0.4007752965043977,0.44109136752311573,-0.040316071018718036,drop,0.2536,23.0
666152,76,0.5045528628673405,0.43550477783945446,0.44109136752311573,-0.005586589683661269,drop,0.3951,23.0
666160,77,0.49906370602452155,0.5589990224579152,0.44109136752311573,0.11790765493479949,add,0.8937,30.0
666176,122,0.5070587203169512,0.4532653014623902,0.44109136752311573,0.012173933939274462,hold,0.2499,30.0
666182,115,0.559462068461047,0.4994709976832035,0.44109136752311573,0.05837963016008779,hold,0.5156,35.0
666310,67,0.4146635368239868,0.4393957340648296,0.44109136752311573,-0.0016956334582861055,drop,0.1593,13.0
666397,75,0.33809677215180534,0.3837359742033171,0.44109136752311573,-0.05735539331979861,drop,0.4955,26.0
666969,108,0.48818268117501534,0.43202101041565233,0.44109136752311573,-0.0090703571074634,drop,0.3149,25.0
668227,118,0.5078897094537164,0.48564587964250344,0.44109136752311573,0.04455451211938771,hold,0.3717,29.0
668715,95,0.5390566702987344,0.5114825002963351,0.44109136752311573,0.0703911327732194,add,0.5875,25.0
668804,120,0.48997080549181027,0.4591163172618451,0.44109136752311573,0.018024949738729368,hold,0.7444,36.0
668885,76,0.4829731979382036,0.48186175959853794,0.44109136752311573,0.04077039207542221,hold,0.5058,19.0
668901,71,0.45320482885655405,0.406360001871268,0.44109136752311573,-0.034731365651847756,drop,0.6526,20.0
668904,61,0.5387760374857989,0.4794161439316182,0.44109136752311573,0.03832477640850246,hold,0.0396,23.0
668930,114,0.5153295751847756,0.5765870318109415,0.44109136752311573,0.13549566428782578,add,0.8678,27.0
668939,52,0.5254332277814474,0.5544294610580066,0.44109136752311573,0.11333809353489088,add,0.5376,24.0
669003,83,0.42316081404458056,0.40262443856572777,0.44109136752311573,-0.03846692895738796,drop,0.365,32.0
669016,95,0.46773417423264885,0.5257827871819206,0.44109136752311573,0.08469141965880489,add,0.6003,19.0
669127,117,0.5379035357290696,0.5741370356136448,0.44109136752311573,0.1330456680905291,add,1.1497,29.0
669224,76,0.49426832129380793,0.45650022768170484,0.44109136752311573,0.01540886015858911,hold,0.3942,16.0
669236,90,0.4454949610686118,0.4857607138465527,0.44109136752311573,0.044669346323437,hold,0.4295,22.0
669257,89,0.6153766592752704,0.5274380223455716,0.44109136752311573,0.08634665482245585,add,0.4636,18.0
669357,98,0.3877430272261513,0.3532374093769376,0.44109136752311573,-0.08785395814617813,drop,0.3975,29.0
669364,117,0.5243669947991166,0.5481200855419374,0.44109136752311573,0.10702871801882163,add,0.763,28.0
669394,113,0.49488410212519723,0.4714470486961884,0.44109136752311573,0.03035568117307269,hold,0.2686,28.0
669477,81,0.42140298827247535,0.4621027399834841,0.44109136752311573,0.021011372460368383,hold,0.693,28.0
669701,89,0.46429798442618503,0.3861640539819321,0.44109136752311573,-0.05492731354118363,drop,0.3111,20.0
670042,82,0.4580677654986597,0.44101465821052627,0.44109136752311573,-7.670931258946245e-05,drop,-0.0085,14.0
670242,97,0.5038202896834898,0.3872413676305936,0.44109136752311573,-0.05384999989252215,drop,0.2209,20.0
670541,125,0.7224165864832832,0.7617610868547702,0.44109136752311573,0.32066971933165445,add,0.5314,33.0
670623,94,0.5897055843234388,0.4880501305526941,0.44109136752311573,0.046958763029578354,hold,0.7643,32.0
670764,58,0.4045678958696254,0.3570138138709088,0.44109136752311573,-0.08407755365220693,drop,0.4176,24.0
670770,107,0.5570651823118256,0.4637721240698609,0.44109136752311573,0.022680756546745173,hold,0.4371,27.0
671056,120,0.5929090946291966,0.5767900236889844,0.44109136752311573,0.13569865616586863,add,0.5957,36.0
671218,96,0.46502139888682104,0.4581561859302644,0.44109136752311573,0.017064818407148685,hold,0.329,30.0
671277,92,0.5613962884450637,0.5202745074695156,0.44109136752311573,0.07918313994639992,add,0.1179,20.0
671289,53,0.5140729708423883,0.46242620101402393,0.44109136752311573,0.0213348334909082,hold,0.8305,16.0
671732,92,0.4783249560803798,0.43336865164712457,0.44109136752311573,-0.00772271587599116,drop,0.3869,21.0
671739,96,0.5099959003350587,0.6214125017842992,0.44109136752311573,0.18032113426118346,add,0.4633,18.0
671976,64,0.5059091560109416,0.41178248768110115,0.44109136752311573,-0.02930887984201458,drop,0.5178,19.0
672275,67,0.3427731059447306,0.3715388779655631,0.44109136752311573,-0.06955248955755261,drop,-0.0712,16.0
672580,110,0.54284723473256,0.4911112699328571,0.44109136752311573,0.05001990240974136,hold,0.6664,31.0
672640,110,0.5214219615483072,0.5424806288584496,0.44109136752311573,0.10138926133533388,add,0.4602,31.0
672695,102,0.6361911604206346,0.549698979612366,0.44109136752311573,0.1086076120892503,add,0.6406,22.0
672724,83,0.24282809671689112,0.35804478623806746,0.44109136752311573,-0.08304658128504827,drop,0.2371,19.0
672820,57,0.41407565233004845,0.4018595090087359,0.44109136752311573,-0.039231858514379825,drop,0.3573,20.0
672960,105,0.5059091560109416,0.43701467791860854,0.44109136752311573,-0.004076689604507189,drop,0.7667,33.0
673237,84,0.5349110024309359,0.43901570982787447,0.44109136752311573,-0.002075657695241262,drop,0.5163,22.0
673357,94,0.4751295278456595,0.4706534541198966,0.44109136752311573,0.02956208659678089,hold,0.4337,4.0
673548,66,0.5618668394624137,0.5554757164305439,0.44109136752311573,0.11438434890742821,add,0.4025,26.0
673962,96,0.43352767838523126,0.5072886261362093,0.44109136752311573,0.06619725861309356,hold,0.7443,30.0
676356,59,0.4096267715029155,0.4615103694345664,0.44109136752311573,0.020419001911450685,hold,0.4314,13.0
676391,109,0.5672378195929052,0.5223509122359407,0.44109136752311573,0.08125954471282493,add,0.4685,30.0
676475,112,0.5717496191469357,0.5407726324869344,0.44109136752311573,0.09968126496381868,add,0.8435,35.0
676609,94,0.4771645272618895,0.424377284173472,0.44109136752311573,-0.01671408334964375,drop,0.458,26.0
676914,50,0.44672859609217985,0.4346837361959408,0.44109136752311573,-0.006407631327174923,drop,0.4364,15.0
677587,100,0.3992247244524665,0.4385233582005617,0.44109136752311573,-0.0025680093225540213,drop,0.5396,28.0
677592,61,0.21187852540296143,0.32041070028043317,0.44109136752311573,-0.12068066724268256,drop,-0.1028,10.0
677594,123,0.5746146828546682,0.5122750611577351,0.44109136752311573,0.0711836936346194,add,0.6716,30.0
677649,57,0.35477545438140834,0.39925310877682446,0.44109136752311573,-0.04183825874629127,drop,0.6439,20.0
677800,110,0.5447836326573312,0.5480704506574876,0.44109136752311573,0.10697908313437188,add,0.5815,31.0
677942,63,0.37981578467056754,0.3565345827267196,0.44109136752311573,-0.08455678479639611,drop,0.1679,18.0
677950,76,0.3981739767982235,0.43663329462260997,0.44109136752311573,-0.004458072900505761,drop,-0.0208,16.0
677951,120,0.7343907714388441,0.5799173673992094,0.44109136752311573,0.13882599987609368,add,0.5443,34.0
678246,116,0.4784484381267186,0.5377509779334831,0.44109136752311573,0.09665961041036741,add,0.4779,29.0
678391,68,0.37958836075884583,0.40016360535662143,0.44109136752311573,-0.0409277621664943,drop,0.1744,14.0
678489,64,0.27552449778151844,0.33513086623443644,0.44109136752311573,-0.10596050128867929,drop,0.5439,12.0
678554,60,0.32826985055792124,0.44663870620248725,0.44109136752311573,0.005547338679371516,hold,0.8059,22.0
678662,104,0.4190014483208881,0.380420278770211,0.44109136752311573,-0.06067108875290472,drop,0.1,30.0
678882,93,0.4798423158711707,0.42382575961437374,0.44109136752311573,-0.017265607908741987,drop,0.27,24.0
679529,102,0.48261291132938,0.4701116483284117,0.44109136752311573,0.02902028080529595,hold,0.5262,30.0
680574,117,0.43220428931863814,0.43126953369076315,0.44109136752311573,-0.009821833832352578,drop,0.0343,26.0
680700,51,0.519742890685852,0.48204208108364655,0.44109136752311573,0.040950713560530816,hold,-0.1364,12.0
680757,112,0.5809857573855026,0.47468497348742467,0.44109136752311573,0.03359360596430894,hold,0.3993,33.0
680776,93,0.5668456139862974,0.42773939499435926,0.44109136752311573,-0.013351972528756473,drop,0.4727,30.0
680777,79,0.5127165027221233,0.5257250087316395,0.44109136752311573,0.08463364120852379,add,0.7007,26.0
680779,65,0.2542415846804277,0.3157819595824205,0.44109136752311573,-0.12530940794069523,drop,0.4655,19.0
681082,81,0.5469650832459413,0.5080114999920587,0.44109136752311573,0.06692013246894302,add,0.433,25.0
681198,106,0.5059091560109416,0.49603020502519984,0.44109136752311573,0.054938837502084115,hold,0.501,35.0
681297,62,0.40869547874240203,0.29432385152843443,0.44109136752311573,-0.1467675159946813,drop,0.2896,8.0
681393,94,0.4223236535040046,0.41888731649562616,0.44109136752311573,-0.02220405102748957,drop,0.1047,24.0
681481,84,0.5825008514256317,0.47232515080929616,0.44109136752311573,0.031233783286180428,hold,0.4078,25.0
681624,108,0.5193008953175634,0.5466519278684331,0.44109136752311573,0.10556056034531736,add,0.4266,28.0
681715,71,0.5215368042870169,0.43438224359262134,0.44109136752311573,-0.006709123930494387,drop,0.1757,3.0
682177,71,0.3610462840332462,0.4040354391451653,0.44109136752311573,-0.03705592837795041,drop,0.2574,22.0
682626,84,0.48030951764198476,0.507465701951958,0.44109136752311573,0.06637433442884222,add,0.0767,23.0
682657,84,0.392348856554062,0.5119802944377525,0.44109136752311573,0.07088892691463677,add,0.3654,26.0
682663,109,0.5243392431955873,0.40615240434595046,0.44109136752311573,-0.03493896317716527,drop,0.4171,20.0
682668,74,0.4301989967400758,0.3808625462198363,0.44109136752311573,-0.060228821303279445,drop,-0.0402,13.0
682829,123,0.5435966364013096,0.5523350194654701,0.44109136752311573,0.11124365194235442,add,0.4382,27.0
682877,52,0.5059091560109416,0.3613622867203658,0.44109136752311573,-0.07972908080274993,drop,-0.0714,4.0
682928,114,0.5622056415505923,0.5467675429227606,0.44109136752311573,0.10567617539964491,add,0.7335,29.0
682985,115,0.5148729964935221,0.48452371121118876,0.44109136752311573,0.04343234368807303,hold,0.281,30.0
682998,100,0.6812176603534003,0.5647702956511598,0.44109136752311573,0.12367892812804404,add,0.333,29.0
683002,128,0.6098794475054519,0.5378790489181443,0.44109136752311573,0.09678768139502858,add,0.4177,25.0
683083,96,0.5294171685505931,0.4019113622237122,0.44109136752311573,-0.03918000529940352,drop,0.5833,20.0
683146,80,0.4058850228454496,0.3730353754746881,0.44109136752311573,-0.0680559920484276,drop,0.2857,28.0
683357,83,0.5059091560109416,0.3719525460427439,0.44109136752311573,-0.06913882148037181,drop,-0.0903,18.0
683737,114,0.546533539628377,0.45607618782542136,0.44109136752311573,0.014984820302305635,hold,0.6023,32.0
686217,94,0.5304434424940503,0.47796216516285694,0.44109136752311573,0.036870797639741215,hold,0.6413,27.0
686452,50,0.4717144445681906,0.40077384174450753,0.44109136752311573,-0.0403175257786082,drop,-0.0507,11.0
686469,115,0.6214042619568522,0.53628377606911,0.44109136752311573,0.09519240854599431,add,0.6105,23.0
686527,65,0.4826527721428731,0.47790944610549074,0.44109136752311573,0.03681807858237501,hold,0.2738,15.0
686555,76,0.5585816726980034,0.4324527464140649,0.44109136752311573,-0.008638621109050837,drop,0.6321,30.0
686668,80,0.43126335575469116,0.3671261186791078,0.44109136752311573,-0.0739652488440079,drop,0.17,18.0
686780,59,0.35159941449923476,0.41999339501935673,0.44109136752311573,-0.021097972503759,drop,0.2791,22.0
686797,91,0.4506094500564771,0.45113150633338006,0.44109136752311573,0.010040138810264332,hold,0.5127,28.0
686894,60,0.40102345272957396,0.4207275633664431,0.44109136752311573,-0.020363804156672605,drop,0.1932,8.0
686948,130,0.6568649511120116,0.6080660711281172,0.44109136752311573,0.16697470360500144,add,0.7577,31.0
687263,130,0.5321702463471603,0.4690439256716781,0.44109136752311573,0.027952558148562345,hold,0.1127,33.0
687363,76,0.37119523134826,0.29674379470230294,0.44109136752311573,-0.1443475728208128,drop,0.1538,23.0
687401,70,0.47605959783198254,0.4209628637595041,0.44109136752311573,-0.020128503763611638,drop,0.3031,13.0
687462,85,0.5588638200375862,0.5329257438234232,0.44109136752311573,0.09183437630030744,add,0.594,31.0
687597,54,0.3535639863958228,0.37641875690569965,0.44109136752311573,-0.06467261061741608,drop,0.1439,17.0
687637,75,0.4844739676429082,0.4466355388371456,0.44109136752311573,0.005544171314029844,hold,0.133,20.0
687859,90,0.4797289828598612,0.48195118287543076,0.44109136752311573,0.04085981535231503,hold,0.5399,28.0
688363,61,0.4232727388463896,0.3746136676176064,0.44109136752311573,-0.06647769990550934,drop,0.3527,14.0
689414,94,0.49823232926027233,0.5817186725208501,0.44109136752311573,0.14062730499773435,add,1.0004,19.0
690976,77,0.2936961039448004,0.33377720440964964,0.44109136752311573,-0.10731416311346609,drop,0.17,16.0
690993,83,0.46918174458484213,0.46147994647442564,0.44109136752311573,0.02038857895130991,hold,0.2626,21.0
691016,117,0.5089720765146379,0.5122162562907008,0.44109136752311573,0.07112488876758505,add,0.5869,21.0
691023,107,0.3674365608922871,0.48087073014820625,0.44109136752311573,0.03977936262509052,hold,0.8884,35.0
691026,91,0.4746421321939115,0.43421868214726556,0.44109136752311573,-0.006872685375850174,drop,0.3995,34.0
691406,118,0.6403503070218519,0.6174970620911833,0.44109136752311573,0.17640569456806754,add,0.4418,25.0
691594,62,0.5451213775927687,0.5187418527201825,0.44109136752311573,0.07765048519706674,add,0.1579,14.0
691718,111,0.5593546902757355,0.4031542685438823,0.44109136752311573,-0.03793709897923342,drop,0.6503,29.0
691720,91,0.322634521634886,0.3754353978986769,0.44109136752311573,-0.06565596962443881,drop,0.0862,24.0
691723,77,0.3899292402408313,0.40369597014344194,0.44109136752311573,-0.03739539737967379,drop,-0.1387,17.0
691781,107,0.3001158160523492,0.32211816863553905,0.44109136752311573,-0.11897319888757668,drop,0.3218,21.0
691785,72,0.38551619344880034,0.4375246321846441,0.44109136752311573,-0.003566735338471627,drop,0.3485,25.0
693304,91,0.4194985256219379,0.4155977587080911,0.44109136752311573,-0.025493608815024604,drop,0.589,35.0
693307,96,0.42759897557011317,0.5111814014217061,0.44109136752311573,0.07009003389859036,add,0.8115,18.0
694208,65,0.6343053418909212,0.6396919650338817,0.44109136752311573,0.19860059751076597,add,0.6632,27.0
694212,79,0.3812428243065674,0.41091714767593435,0.44109136752311573,-0.030174219847181383,drop,0.3743,21.0
694377,71,0.41282469857533627,0.454843729232972,0.44109136752311573,0.013752361709856276,hold,-0.1319,7.0
694384,111,0.5118971881854513,0.46798136371263904,0.44109136752311573,0.026889996189523313,hold,0.5827,27.0
694497,98,0.5495544552242008,0.5032755489479188,0.44109136752311573,0.06218418142480309,hold,0.0362,23.0
695336,54,0.2964321992576677,0.3076642663161028,0.44109136752311573,-0.13342710120701295,drop,-0.5439,3.0
695506,88,0.3317513464721973,0.33026718281485734,0.44109136752311573,-0.11082418470825839,drop,0.4137,22.0
695578,137,0.5013355649014967,0.5709368914468879,0.44109136752311573,0.12984552392377213,add,0.2571,31.0
695600,89,0.6902418921141069,0.5244787701512066,0.44109136752311573,0.08338740262809086,add,0.0597,26.0
695657,111,0.6087542167914741,0.5120635245385314,0.44109136752311573,0.0709721570154157,add,0.62,30.0
695734,123,0.6374331617402498,0.5601650076076913,0.44109136752311573,0.11907364008457555,add,0.018,28.0
696100,102,0.5296498889630953,0.4886969000688647,0.44109136752311573,0.04760553254574895,hold,0.3764,32.0
696285,93,0.4298887022346265,0.4411197394606488,0.44109136752311573,2.8371937533078206e-05,drop,0.1345,26.0
699912,75,0.5059091560109416,0.4965367961602366,0.44109136752311573,0.055445428637120875,hold,0.6239,23.0
700250,102,0.5739225767317601,0.6040794653593897,0.44109136752311573,0.162988097836274,add,1.1495,29.0
700337,75,0.41136877255177795,0.37894836889014094,0.44109136752311573,-0.06214299863297479,drop,-0.0571,13.0
700932,87,0.45733424059695765,0.35462227755938525,0.44109136752311573,-0.08646908996373048,drop,0.3441,20.0
701350,98,0.537132263091655,0.4491408772368965,0.44109136752311573,0.008049509713780767,hold,0.287,32.0
701358,111,0.38361937615035074,0.40834508375724626,0.44109136752311573,-0.032746283765869466,drop,0.39,26.0
701398,119,0.5840445534738538,0.6075048766151832,0.44109136752311573,0.16641350909206742,add,0.2816,29.0
701538,110,0.5921074323208267,0.5181714171891567,0.44109136752311573,0.07708004966604098,add,0.3528,26.0
