batter,pa_to,prior_fp_per_pa,xfp_rh3_per_pa,replacement_xfp_per_pa,replacement_delta,signal,ros_full_fp_per_pa,ros_pa
664702,59,0.4528106590342223,0.5003124267764965,0.43405626186856894,0.06625616490792752,hold,,
664728,95,0.443504770231484,0.45898905381507094,0.43405626186856894,0.024932791946501998,hold,,
664761,132,0.5706159552122263,0.464443993800694,0.43405626186856894,0.030387731932125073,hold,,
664770,56,0.5923233832135268,0.504405924354246,0.43405626186856894,0.07034966248567709,add,,
664954,56,0.35614280087242584,0.3952789986812101,0.43405626186856894,-0.03877726318735886,drop,,
664983,73,0.49968844982325417,0.4604248591124723,0.43405626186856894,0.026368597243903336,hold,,
665019,90,0.48079093115682175,0.43192893370721164,0.43405626186856894,-0.0021273281613573003,drop,,
665487,139,0.6149762032708793,0.4875921387186571,0.43405626186856894,0.05353587685008815,hold,,
665489,145,0.676687435523143,0.5841399106784145,0.43405626186856894,0.1500836488098456,add,,
665561,54,0.48398609538978243,0.4064796898410478,0.43405626186856894,-0.027576572027521118,drop,,
665742,82,0.7753260106358768,0.6396888924785997,0.43405626186856894,0.2056326306100308,add,,
665750,86,0.4255648086871928,0.42283650430679487,0.43405626186856894,-0.011219757561774069,drop,,
665804,62,0.4890341823448205,0.41772502102289233,0.43405626186856894,-0.01633124084567661,drop,,
665833,152,0.4529565553847375,0.48970290849836107,0.43405626186856894,0.05564664662979213,hold,,
665862,130,0.5624991266680308,0.4423296480790839,0.43405626186856894,0.008273386210514988,hold,,
665926,119,0.47904597935999194,0.45991468624945064,0.43405626186856894,0.025858424380881706,hold,,
665966,74,0.45110363423958366,0.43957086377631804,0.43405626186856894,0.005514601907749106,hold,,
666018,143,0.5349551897346442,0.5089553602836135,0.43405626186856894,0.07489909841504461,add,,
666023,65,0.41887450405294546,0.3975438936089686,0.43405626186856894,-0.03651236825960036,drop,,
666126,84,0.5700458002909183,0.6326859070468245,0.43405626186856894,0.19862964517825554,add,,
666139,96,0.47494611858154534,0.4209781489693462,0.43405626186856894,-0.013078112899222727,drop,,
666152,99,0.5045528628673405,0.43419807010674916,0.43405626186856894,0.00014180823818021882,drop,,
666160,107,0.49906370602452155,0.5752434167695063,0.43405626186856894,0.14118715490093736,add,,
666176,152,0.5070587203169512,0.43243175924481797,0.43405626186856894,-0.0016245026237509674,drop,,
666181,57,0.43336209570484224,0.4127676471778343,0.43405626186856894,-0.02128861469073462,drop,,
666182,150,0.559462068461047,0.5269969571923082,0.43405626186856894,0.09294069532373928,add,,
666310,80,0.4146635368239868,0.43240600460280354,0.43405626186856894,-0.001650257265765398,drop,,
666397,101,0.33809677215180534,0.37963732836329717,0.43405626186856894,-0.05441893350527177,drop,,
666969,133,0.48818268117501534,0.4395610240553285,0.43405626186856894,0.005504762186759549,hold,,
667472,53,0.4128908563702979,0.43257497586089577,0.43405626186856894,-0.001481286007673166,drop,,
667670,77,0.5752207204451298,0.42575517751584235,0.43405626186856894,-0.008301084352726584,drop,,
668227,147,0.5078897094537164,0.48906760859669784,0.43405626186856894,0.05501134672812891,hold,,
668715,120,0.5390566702987344,0.5318146797722949,0.43405626186856894,0.09775841790372597,add,,
668804,156,0.48997080549181027,0.467286754611733,0.43405626186856894,0.033230492743164086,hold,,
668885,95,0.4829731979382036,0.47455047165143915,0.43405626186856894,0.040494209782870216,hold,,
668901,91,0.45320482885655405,0.42419989279561504,0.43405626186856894,-0.009856369072953897,drop,,
668904,84,0.5387760374857989,0.4452798949817082,0.43405626186856894,0.011223633113139286,hold,,
668930,141,0.5153295751847756,0.5838098842533627,0.43405626186856894,0.14975362238479373,add,,
668939,76,0.5254332277814474,0.5538981074735952,0.43405626186856894,0.11984184560502631,add,,
669003,115,0.42316081404458056,0.3880265798300463,0.43405626186856894,-0.046029682038522646,drop,,
669016,114,0.46773417423264885,0.5238088907220053,0.43405626186856894,0.08975262885343638,add,,
669065,53,0.5116336334442673,0.4460760867410152,0.43405626186856894,0.012019824872446239,hold,,
669127,146,0.5379035357290696,0.625937607439636,0.43405626186856894,0.19188134557106706,add,,
669134,54,0.5789040634729437,0.5172171134584131,0.43405626186856894,0.08316085158984421,add,,
669224,92,0.49426832129380793,0.46244195652960607,0.43405626186856894,0.02838569466103713,hold,,
669236,112,0.4454949610686118,0.48350239367855075,0.43405626186856894,0.04944613180998181,hold,,
669257,107,0.6153766592752704,0.5351496811240907,0.43405626186856894,0.10109341925552173,add,,
669357,127,0.3877430272261513,0.3739432999937369,0.43405626186856894,-0.06011296187483206,drop,,
669364,145,0.5243669947991166,0.5599540052229952,0.43405626186856894,0.12589774335442627,add,,
669394,141,0.49488410212519723,0.46083797797146725,0.43405626186856894,0.026781716102898312,hold,,
669477,109,0.42140298827247535,0.48437341792660626,0.43405626186856894,0.05031715605803733,hold,,
669701,109,0.46429798442618503,0.37810693986481814,0.43405626186856894,-0.0559493220037508,drop,,
670042,96,0.4580677654986597,0.4159037804500426,0.43405626186856894,-0.018152481418526323,drop,,
670242,117,0.5038202896834898,0.3732809734843233,0.43405626186856894,-0.06077528838424562,drop,,
670541,158,0.7224165864832832,0.7494436459742057,0.43405626186856894,0.3153873841056367,add,,
670623,126,0.5897055843234388,0.5081768426186053,0.43405626186856894,0.07412058075003636,add,,
670764,82,0.4045678958696254,0.3424047693531843,0.43405626186856894,-0.09165149251538462,drop,,
670770,134,0.5570651823118256,0.4758620502622141,0.43405626186856894,0.04180578839364518,hold,,
671056,156,0.5929090946291966,0.5577120546417582,0.43405626186856894,0.12365579277318928,add,,
671218,126,0.46502139888682104,0.454923747660912,0.43405626186856894,0.020867485792343043,hold,,
671277,112,0.5613962884450637,0.5019553684336739,0.43405626186856894,0.067899106565105,hold,,
671289,69,0.5140729708423883,0.48001349095983564,0.43405626186856894,0.045957229091266705,hold,,
671732,113,0.4783249560803798,0.4347229060135436,0.43405626186856894,0.0006666441449746374,hold,,
671739,114,0.5099959003350587,0.6134948935168862,0.43405626186856894,0.1794386316483173,add,,
671976,83,0.5059091560109416,0.40639779098212736,0.43405626186856894,-0.027658470886441577,drop,,
672016,60,0.27756967960018925,0.31523389487967013,0.43405626186856894,-0.11882236698889881,drop,,
672275,83,0.3427731059447306,0.3448495156731608,0.43405626186856894,-0.08920674619540814,drop,,
672515,54,0.5472561975290716,0.4964460997930877,0.43405626186856894,0.06238983792451874,hold,,
672580,141,0.54284723473256,0.5081121603129484,0.43405626186856894,0.07405589844437943,add,,
672640,141,0.5214219615483072,0.5148016834794634,0.43405626186856894,0.08074542161089449,add,,
672695,124,0.6361911604206346,0.5679327824531026,0.43405626186856894,0.1338765205845337,add,,
672724,102,0.24282809671689112,0.33747491972744476,0.43405626186856894,-0.09658134214112418,drop,,
672761,61,0.4755391431722643,0.5105266283506128,0.43405626186856894,0.07647036648204386,add,,
672820,77,0.41407565233004845,0.40422944217107565,0.43405626186856894,-0.02982681969749329,drop,,
672960,138,0.5059091560109416,0.4822370243451708,0.43405626186856894,0.04818076247660186,hold,,
673237,106,0.5349110024309359,0.44176903461540284,0.43405626186856894,0.007712772746833907,hold,,
673357,98,0.4751295278456595,0.46548120452606256,0.43405626186856894,0.031424942657493626,hold,,
673548,92,0.5618668394624137,0.5541457071926137,0.43405626186856894,0.12008944532404475,add,,
673962,126,0.43352767838523126,0.5259261496579746,0.43405626186856894,0.09186988778940564,add,,
676356,72,0.4096267715029155,0.4519614282251929,0.43405626186856894,0.01790516635662398,hold,,
676391,139,0.5672378195929052,0.5274904872800695,0.43405626186856894,0.0934342254115006,add,,
676475,147,0.5717496191469357,0.5731167527277533,0.43405626186856894,0.13906049085918437,add,,
676609,120,0.4771645272618895,0.42846545392259333,0.43405626186856894,-0.005590807945975607,drop,,
676914,65,0.44672859609217985,0.41569720226532025,0.43405626186856894,-0.018359059603248684,drop,,
677587,128,0.3992247244524665,0.43401390356365793,0.43405626186856894,-4.235830491100545e-05,drop,,
677588,60,0.39987323137837777,0.37117994043731994,0.43405626186856894,-0.062876321431249,drop,,
677592,71,0.21187852540296143,0.296875338955619,0.43405626186856894,-0.13718092291294992,drop,,
677594,153,0.5746146828546682,0.5491037170802877,0.43405626186856894,0.11504745521171877,add,,
677649,77,0.35477545438140834,0.4102549690677141,0.43405626186856894,-0.023801292800854856,drop,,
677800,141,0.5447836326573312,0.5444298069145811,0.43405626186856894,0.11037354504601216,add,,
677942,81,0.37981578467056754,0.35276139489878483,0.43405626186856894,-0.08129486696978411,drop,,
677950,92,0.3981739767982235,0.4014152792391291,0.43405626186856894,-0.03264098262943982,drop,,
677951,154,0.7343907714388441,0.5967669488149311,0.43405626186856894,0.16271068694636215,add,,
678246,145,0.4784484381267186,0.528233331309762,0.43405626186856894,0.09417706944119308,add,,
678391,82,0.37958836075884583,0.39325159767900636,0.43405626186856894,-0.04080466418956258,drop,,
678489,76,0.27552449778151844,0.341088652852873,0.43405626186856894,-0.09296760901569595,drop,,
678554,82,0.32826985055792124,0.4644135446151595,0.43405626186856894,0.030357282746590553,hold,,
678662,134,0.4190014483208881,0.35918525133111767,0.43405626186856894,-0.07487101053745127,drop,,
678882,117,0.4798423158711707,0.4112547677354729,0.43405626186856894,-0.022801494133096012,drop,,
679529,132,0.48261291132938,0.4953215819718341,0.43405626186856894,0.061265320103265186,hold,,
680574,143,0.43220428931863814,0.4048576807457742,0.43405626186856894,-0.02919858112279472,drop,,
680700,63,0.519742890685852,0.44007308738424045,0.43405626186856894,0.006016825515671509,hold,,
680728,66,0.4027902897707824,0.44046059926887043,0.43405626186856894,0.006404337400301496,hold,,
680757,145,0.5809857573855026,0.46643710862157833,0.43405626186856894,0.032380846753009396,hold,,
680776,123,0.5668456139862974,0.46256076647588223,0.43405626186856894,0.028504504607313297,hold,,
680777,105,0.5127165027221233,0.5321968388152193,0.43405626186856894,0.09814057694665035,add,,
680779,84,0.2542415846804277,0.34753913744290765,0.43405626186856894,-0.08651712442566128,drop,,
680977,71,0.5647844263638329,0.5041914891106967,0.43405626186856894,0.07013522724212773,add,,
681082,106,0.5469650832459413,0.5126418074597365,0.43405626186856894,0.0785855455911676,add,,
681198,141,0.5059091560109416,0.5017165965166809,0.43405626186856894,0.06766033464811194,hold,,
681297,70,0.40869547874240203,0.28555425072902274,0.43405626186856894,-0.1485020111395462,drop,,
681351,93,0.36257887382748893,0.3480460669675355,0.43405626186856894,-0.08601019490103345,drop,,
681393,118,0.4223236535040046,0.392749644464464,0.43405626186856894,-0.04130661740410496,drop,,
681481,109,0.5825008514256317,0.481141713479589,0.43405626186856894,0.04708545161102007,hold,,
681624,136,0.5193008953175634,0.5224886761924924,0.43405626186856894,0.08843241432392346,add,,
681715,74,0.5215368042870169,0.42886245937789447,0.43405626186856894,-0.005193802490674471,drop,,
682177,93,0.3610462840332462,0.3960586041925818,0.43405626186856894,-0.03799765767598712,drop,,
682626,107,0.48030951764198476,0.4753826444888799,0.43405626186856894,0.041326382620310964,hold,,
682657,110,0.392348856554062,0.4917555035215435,0.43405626186856894,0.057699241652974576,hold,,
682663,129,0.5243392431955873,0.41011306047596935,0.43405626186856894,-0.02394320139259959,drop,,
682668,87,0.4301989967400758,0.3687648454446373,0.43405626186856894,-0.06529141642393166,drop,,
682829,150,0.5435966364013096,0.5282548277792347,0.43405626186856894,0.09419856591066578,add,,
682877,56,0.5059091560109416,0.3548651503445673,0.43405626186856894,-0.07919111152400166,drop,,
682928,143,0.5622056415505923,0.5448586489894759,0.43405626186856894,0.11080238712090695,add,,
682985,145,0.5148729964935221,0.4693103576182942,0.43405626186856894,0.03525409574972527,hold,,
682998,129,0.6812176603534003,0.5494577369933739,0.43405626186856894,0.11540147512480492,add,,
683002,153,0.6098794475054519,0.5267810338057076,0.43405626186856894,0.09272477193713868,add,,
683083,116,0.5294171685505931,0.4024656018547196,0.43405626186856894,-0.03159066001384936,drop,,
683146,108,0.4058850228454496,0.35440291836898996,0.43405626186856894,-0.07965334349957898,drop,,
683357,101,0.5059091560109416,0.35406566731703726,0.43405626186856894,-0.07999059455153168,drop,,
683737,146,0.546533539628377,0.4588910635740857,0.43405626186856894,0.024834801705516774,hold,,
686217,121,0.5304434424940503,0.5107747655204501,0.43405626186856894,0.07671850365188115,add,,
686452,61,0.4717144445681906,0.3877147482444109,0.43405626186856894,-0.04634151362415806,drop,,
686469,138,0.6214042619568522,0.5568093368027494,0.43405626186856894,0.12275307493418042,add,,
686527,80,0.4826527721428731,0.4710230131078545,0.43405626186856894,0.036966751239285556,hold,,
686555,106,0.5585816726980034,0.4661311992788778,0.43405626186856894,0.03207493741030887,hold,,
686668,98,0.43126335575469116,0.35213440534998197,0.43405626186856894,-0.08192185651858697,drop,,
686681,67,0.4438027848821012,0.4094975688107267,0.43405626186856894,-0.02455869305784225,drop,,
686780,81,0.35159941449923476,0.4081687849280381,0.43405626186856894,-0.02588747694053084,drop,,
686797,119,0.4506094500564771,0.43738245625576616,0.43405626186856894,0.0033261943871972233,hold,,
686894,68,0.40102345272957396,0.4112667597830451,0.43405626186856894,-0.022789502085523827,drop,,
686948,161,0.6568649511120116,0.6145090564038491,0.43405626186856894,0.18045279453528018,add,,
687093,57,0.32163150803815654,0.423174368911565,0.43405626186856894,-0.010881892957003925,drop,,
687221,57,0.2986480320022444,0.49092010110797235,0.43405626186856894,0.05686383923940341,hold,,
687231,57,0.37749671374039895,0.38246176291548134,0.43405626186856894,-0.0515944989530876,drop,,
687263,163,0.5321702463471603,0.43470127330239394,0.43405626186856894,0.0006450114338250046,hold,,
687363,99,0.37119523134826,0.3044468496472235,0.43405626186856894,-0.12960941222134542,drop,,
687401,83,0.47605959783198254,0.4213709341524442,0.43405626186856894,-0.012685327716124739,drop,,
687462,116,0.5588638200375862,0.5402535772362379,0.43405626186856894,0.10619731536766897,add,,
687551,52,0.461575774936251,0.45044298416599327,0.43405626186856894,0.016386722297424328,hold,,
687597,71,0.3535639863958228,0.3571312889349189,0.43405626186856894,-0.07692497293365003,drop,,
687637,95,0.4844739676429082,0.4314636125127819,0.43405626186856894,-0.0025926493557870134,drop,,
687859,118,0.4797289828598612,0.4772432363111194,0.43405626186856894,0.043186974442550485,hold,,
687957,52,0.5059091560109416,0.4060744953637021,0.43405626186856894,-0.027981766504866834,drop,,
688363,75,0.4232727388463896,0.37472792585044656,0.43405626186856894,-0.059328336018122374,drop,,
689414,113,0.49823232926027233,0.5962463421773527,0.43405626186856894,0.1621900803087838,add,,
690976,93,0.2936961039448004,0.32251226523311266,0.43405626186856894,-0.11154399663545628,drop,,
690993,104,0.46918174458484213,0.44818125078898174,0.43405626186856894,0.014124988920412807,hold,,
691016,138,0.5089720765146379,0.5195201706789662,0.43405626186856894,0.08546390881039723,add,,
691023,142,0.3674365608922871,0.5230338900977047,0.43405626186856894,0.0889776282291358,add,,
691026,125,0.4746421321939115,0.4337680038674533,0.43405626186856894,-0.0002882580011156488,drop,,
691406,143,0.6403503070218519,0.6157532331880772,0.43405626186856894,0.18169697131950824,add,,
691594,76,0.5451213775927687,0.5007500010777451,0.43405626186856894,0.0666937392091762,hold,,
691718,140,0.5593546902757355,0.4413583934033659,0.43405626186856894,0.007302131534796974,hold,,
691720,115,0.322634521634886,0.35463248335599334,0.43405626186856894,-0.0794237785125756,drop,,
691723,94,0.3899292402408313,0.3670401473440347,0.43405626186856894,-0.06701611452453426,drop,,
691777,105,0.3239860240016833,0.3667635312940243,0.43405626186856894,-0.06729273057454466,drop,,
691781,128,0.3001158160523492,0.31489754157320915,0.43405626186856894,-0.11915872029535979,drop,,
691785,97,0.38551619344880034,0.4256878799823927,0.43405626186856894,-0.008368381886176224,drop,,
693304,126,0.4194985256219379,0.41346294178019277,0.43405626186856894,-0.020593320088376166,drop,,
693307,114,0.42759897557011317,0.529214823479407,0.43405626186856894,0.09515856161083802,add,,
694208,92,0.6343053418909212,0.6447072457000695,0.43405626186856894,0.2106509838315006,add,,
694212,100,0.3812428243065674,0.3881349637985754,0.43405626186856894,-0.04592129806999351,drop,,
694374,53,0.38202402354882137,0.36727286576128254,0.43405626186856894,-0.0667833961072864,drop,,
694377,78,0.41282469857533627,0.4376629239962686,0.43405626186856894,0.003606662127699667,hold,,
694384,138,0.5118971881854513,0.4768868435553659,0.43405626186856894,0.04283058168679699,hold,,
694388,66,0.3485191352953554,0.3717386551938735,0.43405626186856894,-0.062317606674695436,drop,,
694497,121,0.5495544552242008,0.47627789269129,0.43405626186856894,0.04222163082272107,hold,,
694671,84,0.5347119923110042,0.4754800114590621,0.43405626186856894,0.041423749590493164,hold,,
694728,78,0.5059091560109416,0.4337793051371248,0.43405626186856894,-0.00027695673144412236,drop,,
695336,57,0.2964321992576677,0.2954984243340375,0.43405626186856894,-0.13855783753453144,drop,,
695506,110,0.3317513464721973,0.33665651402161423,0.43405626186856894,-0.09739974784695471,drop,,
695578,168,0.5013355649014967,0.5317183256603879,0.43405626186856894,0.09766206379181896,add,,
695600,115,0.6902418921141069,0.49467994706114027,0.43405626186856894,0.06062368519257133,hold,,
695657,141,0.6087542167914741,0.5267354413162069,0.43405626186856894,0.09267917944763793,add,,
695734,151,0.6374331617402498,0.5192625712635661,0.43405626186856894,0.08520630939499718,add,,
696100,134,0.5296498889630953,0.5091222144340926,0.43405626186856894,0.07506595256552362,add,,
