batter,pa_to,prior_fp_per_pa,xfp_rh3_per_pa,replacement_xfp_per_pa,replacement_delta,signal,ros_full_fp_per_pa,ros_pa
455117,76,0.23077396582509416,0.29463390011278145,0.43481821037850865,-0.1401843102657272,drop,0.1312,86.0
456781,74,0.43386043573586863,0.37062926435323373,0.43481821037850865,-0.06418894602527492,drop,0.4373,106.0
457705,187,0.4797408889311056,0.4517550934296126,0.43481821037850865,0.016936883051103968,hold,0.3955,366.0
457759,89,0.5648345308623265,0.48674432451292704,0.43481821037850865,0.05192611413441839,hold,0.3475,100.0
467793,205,0.5545997417418241,0.4841061114289611,0.43481821037850865,0.04928790105045244,hold,0.3711,273.0
500743,73,0.48961535542571033,0.4500247731615518,0.43481821037850865,0.015206562783043165,hold,0.5219,236.0
502054,142,0.45971171074667094,0.3399823475319177,0.43481821037850865,-0.09483586284659096,drop,0.5385,308.0
502671,214,0.5409917585072662,0.5599831703468371,0.43481821037850865,0.12516495996832844,add,0.4078,320.0
514888,220,0.6544631052427504,0.5398182406429353,0.43481821037850865,0.10500003026442661,add,0.5972,434.0
516782,106,0.5171324517499947,0.48463756790333945,0.43481821037850865,0.0498193575248308,hold,0.4624,223.0
518595,77,0.5069388680956944,0.40263915037153125,0.43481821037850865,-0.0321790600069774,drop,0.2316,154.0
518692,183,0.7301211361169017,0.6484310942978956,0.43481821037850865,0.21361288391938693,add,0.5626,445.0
521692,212,0.50928735357289,0.48989060886631697,0.43481821037850865,0.055072398487808316,hold,0.5829,429.0
527038,209,0.5481090147554005,0.5000963758995008,0.43481821037850865,0.06527816552099219,add,0.4359,256.0
542303,215,0.6112989108535151,0.5922971122765929,0.43481821037850865,0.15747890189808422,add,0.4062,377.0
542932,75,0.48797064280285785,0.39476146843706195,0.43481821037850865,-0.040056741941446705,drop,0.1708,25.0
543309,83,0.4489910818595138,0.4283567486209109,0.43481821037850865,-0.006461461757597764,drop,0.4773,245.0
543760,218,0.6086395306524904,0.482767131376218,0.43481821037850865,0.047948920997709366,hold,0.5887,317.0
543807,185,0.5422221920048954,0.5141523190906048,0.43481821037850865,0.07933410871209612,add,0.813,401.0
543877,90,0.3787206669756258,0.4347824473414004,0.43481821037850865,-3.576303710822737e-05,drop,0.2975,126.0
545341,81,0.5571266986835144,0.5557833107966254,0.43481821037850865,0.1209651004181167,add,0.4097,212.0
545361,121,0.6377624387577933,0.5315845803955933,0.43481821037850865,0.09676637001708466,add,0.4501,437.0
