pitcher,player_name,xfp_v8,gs_2026,fp_per_start_actual_2026,k_pct_2026,xfp_v7,xfp_v6,xfp_v5,delta_v8_v7,delta_v8_v6,xfp_ensemble
434378,"Verlander, Justin",10.382883175695987,,,,10.859012678106833,10.55467324852792,10.796315618268514,-0.4761295024108438,-0.1717900728319321,10.382883175695987
450203,"Morton, Charlie",9.628098622366563,,,,9.662104213007908,9.753892145186894,9.553062787489065,-0.0340055906413425,-0.125793522820329,9.628098622366563
453286,"Scherzer, Max",9.485835088416776,5.0,0.0599999999999994,0.1071428571428571,10.135215128626822,10.174212417939872,9.9816273086364,-0.6493800402100458,-0.6883773295230959,9.485835088416776
477132,"Kershaw, Clayton",11.465394459004363,,,,11.201618873300632,11.268360656075446,11.343549938779772,0.2637755857037334,0.1970338029289191,11.465394459004363
500779,"Quintana, Jose",7.9463886375032,5.0,7.039999999999999,0.1142857142857142,7.467136629592167,7.811857013037311,7.662908751177802,0.4792520079110334,0.1345316244658896,7.9463886375032
506433,"Darvish, Yu",12.124739079177552,,,,11.91473735223941,11.581159780956895,11.864984750968768,0.2100017269381418,0.5435792982206546,12.124739079177552
518876,"Kelly, Merrill",10.65006806952256,4.0,-2.4000000000000017,0.1414141414141414,11.528053731857057,11.563169625663988,11.50561329106431,-0.8779856623344955,-0.9131015561414256,10.65006806952256
519242,"Sale, Chris",17.00625954492109,7.0,17.94285714285714,0.298780487804878,15.8676533698974,16.121414806949733,15.96837379680547,1.138606175023689,0.8848447379713562,17.00625954492109
527048,"Pérez, Martín",8.153261795039564,4.0,12.075,0.1696428571428571,7.603052962209956,7.706941125438474,8.070455375914177,0.5502088328296075,0.4463206696010893,8.153261795039564
542881,"Anderson, Tyler",7.752220021828428,,,,8.264716629167259,8.74078330906594,8.544174675473343,-0.5124966073388304,-0.9885632872375112,7.752220021828428
543135,"Eovaldi, Nathan",15.0898369180397,7.0,10.128571428571428,0.2254335260115607,14.615621947479404,15.056686547350116,14.501981247370544,0.4742149705602951,0.033150370689583,15.0898369180397
543243,"Gray, Sonny",12.428694293373876,5.0,6.339999999999999,0.13,12.8219796659152,13.117069647500536,12.75426399504516,-0.3932853725413263,-0.6883753541266611,12.428694293373876
543294,"Hendricks, Kyle",10.410789242349312,,,,11.306845912631577,10.13667589454828,11.44268110031132,-0.8960566702822614,0.274113347801034,10.410789242349312
547179,"Lorenzen, Michael",9.051263966082066,7.0,2.4142857142857124,0.1463414634146341,9.348776560613354,9.426104669971336,9.44975695958894,-0.2975125945312875,-0.3748407038892694,9.051263966082066
554430,"Wheeler, Zack",18.474507383743173,,,,16.508507638683053,17.37459963497387,16.562791704123505,1.9659997450601203,1.0999077487693043,18.474507383743173
571510,"Boyd, Matthew",11.389273321136953,5.0,10.2,0.31,11.694579508412204,11.32178573539555,11.65294991317313,-0.3053061872752511,0.0674875857414019,11.389273321136953
571578,"Corbin, Patrick",8.986715487173747,5.0,8.6,0.1923076923076923,9.256684808075928,9.651328797787611,9.40072431259274,-0.2699693209021809,-0.6646133106138663,8.986715487173747
571760,"Heaney, Andrew",6.784734939875718,,,,6.729414399618402,6.5890077719216,6.964389412959186,0.0553205402573162,0.1957271679541179,6.784734939875718
571945,"Mikolas, Miles",7.586780417258376,5.0,1.019999999999999,0.1484375,7.577601358318128,7.320359879595285,7.557502340498583,0.0091790589402478,0.266420537663091,7.586780417258376
579328,"Kikuchi, Yusei",9.442034962311345,7.0,6.6,0.2323943661971831,9.356887095523216,9.678050271369274,9.433081531687378,0.0851478667881284,-0.2360153090579313,9.442034962311345
592332,"Gausman, Kevin",12.170073187260629,7.0,15.028571428571428,0.2484472049689441,12.847371760305332,13.46908238015032,12.685898519035035,-0.6772985730447036,-1.29900919288969,12.170073187260629
592662,"Ray, Robbie",12.127836167347231,7.0,14.385714285714284,0.2531645569620253,11.866847697094146,12.487517357806478,11.978035042788193,0.2609884702530873,-0.3596811904592449,12.127836167347231
592791,"Taillon, Jameson",11.280378681375842,6.0,11.199999999999998,0.2183098591549295,12.176822098649389,12.394884812623864,12.039145172069658,-0.8964434172735452,-1.114506131248023,11.280378681375842
592836,"Walker, Taijuan",8.883115582389566,4.0,-0.9000000000000012,0.1478260869565217,8.821645218998764,8.784335583226552,9.07220967967618,0.0614703633908018,0.098779999163014,8.883115582389566
592866,"Williams, Trevor",8.952618579041363,,,,9.044925230595704,8.495812763437502,8.975903575639482,-0.0923066515543418,0.456805815603861,8.952618579041363
593958,"Rodriguez, Eduardo",9.021519348655684,6.0,10.3,0.1538461538461538,9.286501558358289,9.315439715373426,9.491655896308778,-0.2649822097026035,-0.2939203667177406,9.021519348655684
594798,"deGrom, Jacob",14.33897531132926,6.0,16.183333333333334,0.3174603174603174,14.303975974452657,14.68316724023442,14.21641286583503,0.0349993368766039,-0.3441919289051611,14.33897531132926
596295,"Gomber, Austin",6.076636518458211,,,,5.941788414123487,6.216903915870873,5.662298924279643,0.1348481043347247,-0.1402673974126616,6.076636518458211
601713,"Pivetta, Nick",11.647788618457136,4.0,10.7,0.3636363636363636,11.79333433971757,11.725720087505357,11.803146486512992,-0.1455457212604347,-0.0779314690482202,11.647788618457136
605135,"Bassitt, Chris",10.540188005326996,6.0,3.0333333333333314,0.125,10.30851460404213,10.449547541997635,10.21981796739482,0.2316734012848638,0.0906404633293593,10.540188005326996
605280,"Holmes, Clay",10.077800948805749,7.0,16.11428571428571,0.1845238095238095,10.279682120960276,,10.486214327935874,-0.201881172154529,,10.077800948805749
605288,"Houser, Adrian",9.760559593775625,6.0,1.7999999999999985,0.1048951048951049,10.514034599514783,10.038062883900848,10.347756574416945,-0.7534750057391584,-0.2775032901252228,9.760559593775625
605400,"Nola, Aaron",11.296698210827453,6.0,7.716666666666665,0.25,11.747874692854026,12.076579347973013,11.923842157430546,-0.4511764820265735,-0.7798811371455603,11.296698210827453
605483,"Snell, Blake",14.9493702950554,,,,13.656898066122103,13.790887945028093,14.117321330906371,1.2924722289332955,1.158482350027306,14.9493702950554
605488,"Springs, Jeffrey",10.30276567052903,7.0,12.214285714285712,0.2215189873417721,10.444255418035365,9.789323495207457,10.59724901420752,-0.1414897475063341,0.5134421753215754,10.30276567052903
605540,"Woodruff, Brandon",19.3858260324182,6.0,10.616666666666664,0.2049180327868852,17.418770162718843,17.988013291034907,17.391617221362488,1.967055869699351,1.3978127413832873,19.3858260324182
607067,"Rea, Colin",9.470629098779296,4.0,9.775,0.2112676056338028,10.039050513690974,10.357504887259688,9.972888956105177,-0.5684214149116791,-0.886875788480392,9.470629098779296
607074,"Rodón, Carlos",13.956976246381142,,,,13.497489236498405,13.786002878842982,13.663451168211196,0.4594870098827393,0.1709733675381599,13.956976246381142
607192,"Glasnow, Tyler",13.780927932361218,6.0,19.9,0.3263888888888889,12.35428791442355,13.44458839710354,12.533413587171962,1.426640017937668,0.3363395352576788,13.780927932361218
607200,"Fedde, Erick",7.010944563807311,4.0,11.349999999999998,0.1641791044776119,6.406057938087929,6.965918336837675,6.512568281429392,0.6048866257193817,0.0450262269696351,7.010944563807311
607259,"Martinez, Nick",10.009255285569346,6.0,15.999999999999998,0.1632653061224489,10.111774318477565,9.57808645528136,10.308472085715906,-0.1025190329082192,0.4311688302879854,10.009255285569346
607536,"Freeland, Kyle",8.239891422539571,5.0,8.499999999999998,0.2162162162162162,9.18760836329912,9.049427288029586,8.982654018635,-0.9477169407595484,-0.8095358654900142,8.239891422539571
607625,"Lugo, Seth",8.474025757850173,7.0,14.4,0.2114285714285714,7.844766506044002,8.323797480330754,7.897660814669186,0.6292592518061708,0.1502282775194192,8.474025757850173
608331,"Fried, Max",13.114221695133672,7.0,17.085714285714285,0.2191011235955056,12.932332749807994,13.533549716913289,12.844634817499728,0.181888945325678,-0.4193280217796165,13.114221695133672
608337,"Giolito, Lucas",8.09118663144516,,,,8.212150952778304,8.894823406833972,8.356589017791102,-0.1209643213331439,-0.8036367753888118,8.09118663144516
608372,"Sugano, Tomoyuki",6.353862974787699,6.0,11.233333333333333,0.1603053435114503,6.38265992823432,,6.467987436221309,-0.028796953446621,,6.353862974787699
608379,"Wacha, Michael",9.655725827445156,6.0,14.316666666666665,0.2229729729729729,10.08636905733081,10.469786784645205,10.111183053494862,-0.4306432298856535,-0.8140609572000486,9.655725827445156
608566,"Márquez, Germán",5.937684803632077,6.0,4.899999999999998,0.1472868217054263,5.777100509012636,6.160346185819138,5.99671153350092,0.1605842946194409,-0.2226613821870611,5.937684803632077
615698,"Quantrill, Cal",6.438073926339148,,,,6.593935425612088,6.789452941623333,6.732139741955947,-0.1558614992729401,-0.3513790152841851,6.438073926339148
621107,"Eflin, Zach",8.807073773919678,,,,9.74019237826672,9.603490361663887,9.780108451728994,-0.933118604347042,-0.7964165877442113,8.807073773919678
621111,"Buehler, Walker",7.575166354776181,6.0,6.399999999999999,0.2105263157894736,7.221660740836947,6.880158780272168,7.167730368063314,0.3535056139392338,0.6950075745040136,7.575166354776181
621121,"McCullers Jr., Lance",8.68905769685096,6.0,8.549999999999997,0.2462686567164179,7.533214024446894,7.798785109187492,7.613844245811579,1.1558436724040648,0.8902725876634676,8.68905769685096
621244,"Berríos, José",8.793559817834998,,,,9.099923874050758,9.522278670951968,8.996888660043524,-0.3063640562157594,-0.7287188531169697,8.793559817834998
622491,"Castillo, Luis",10.47516929873876,7.0,3.2428571428571424,0.186335403726708,11.094333911019516,11.129154066678078,10.966840607285494,-0.6191646122807555,-0.6539847679393187,10.47516929873876
622608,"Senzatela, Antonio",4.0422156025046,,,,3.302431629858805,3.2665363548844795,3.2528123715733868,0.7397839726457942,0.7756792476201202,4.0422156025046
622663,"Severino, Luis",8.618707577466386,7.0,10.314285714285711,0.2469135802469135,8.727654212786838,9.08112619887014,8.887625410331552,-0.1089466353204517,-0.4624186214037546,8.618707577466386
624133,"Suarez, Ranger",13.287775506476809,7.0,14.057142857142855,0.2162162162162162,13.603964988895491,13.235987011640065,13.685302693900296,-0.3161894824186859,0.0517884948367441,13.287775506476809
640455,"Manaea, Sean",11.4204135122698,,,,11.731903971671896,12.130822020237051,11.740430041165656,-0.3114904594020959,-0.7104085079672515,11.4204135122698
641154,"López, Pablo",11.465767649580084,,,,11.762848697128868,12.174183329849958,11.970919093794244,-0.2970810475487848,-0.7084156802698747,11.465767649580084
641778,"Lauer, Eric",11.444960452232303,5.0,4.899999999999999,0.1626016260162601,11.63116056481772,11.621132632241672,11.564039164568989,-0.186200112585416,-0.1761721800093703,11.444960452232303
641793,"Littell, Zack",9.0731044093585,5.0,-1.2000000000000004,0.1133333333333333,9.938842411505483,9.712249632415425,10.022065373612978,-0.8657380021469834,-0.639145223056925,9.0731044093585
641816,"Mahle, Tyler",10.015794322036625,7.0,8.228571428571428,0.2151898734177215,10.384506855118437,10.392678105555156,10.52886399237309,-0.3687125330818119,-0.3768837835185312,10.015794322036625
641927,"Ober, Bailey",9.74074305878347,7.0,10.899999999999997,0.1835443037974683,10.63266412231268,10.836104548921632,10.718293688050734,-0.8919210635292085,-1.0953614901381616,9.74074305878347
642547,"Peralta, Freddy",13.554466645123023,7.0,14.07142857142857,0.2560975609756097,12.883052663811917,13.394169465955722,12.84367325702777,0.67141398131111,0.1602971791673031,13.554466645123023
645261,"Alcantara, Sandy",8.939020469653538,7.0,13.7,0.160621761658031,9.63830493558529,10.348020297138197,9.602694394615318,-0.6992844659317523,-1.4089998274846582,8.939020469653538
647336,"Soroka, Michael",12.701756803341866,6.0,9.333333333333332,0.2627737226277372,12.121264697972922,12.432289912923723,12.420384516662208,0.5804921053689434,0.2694668904181405,12.701756803341866
650633,"King, Michael",10.85767822716647,7.0,14.228571428571428,0.24375,10.661418697396565,10.75569912140715,10.96098180457376,0.1962595297699074,0.1019791057593213,10.85767822716647
650644,"Civale, Aaron",10.430558220175534,7.0,10.514285714285714,0.1635220125786163,10.352611349467985,9.92437382187848,10.62117921143813,0.0779468707075512,0.5061843982970551,10.430558220175534
650911,"Sánchez, Cristopher",15.958584585034584,7.0,12.557142857142852,0.2777777777777778,15.65345243047926,15.85929967470984,15.470310130835646,0.3051321545553236,0.0992849103247444,15.958584585034584
656288,"Canning, Griffin",9.439207093256307,,,,9.613522372996808,9.75188569936394,9.76919597203925,-0.1743152797405009,-0.3126786061076334,9.439207093256307
