pitcher,year,fp_strike_pct
477229,2015,0.6904761904761905
477569,2015,0.6579925650557621
488674,2015,0.5944055944055944
488768,2015,0.6150990099009901
488786,2015,0.6666666666666666
488846,2015,0.5980861244019139
488984,2015,0.6586345381526104
489002,2015,0.4827586206896552
489039,2015,0.4482758620689655
489119,2015,0.6129807692307693
489138,2015,0.0
489265,2015,0.6982758620689655
489267,2015,0.5
489294,2015,0.5511363636363636
489295,2015,0.4857142857142857
489334,2015,0.7058823529411765
489446,2015,0.6521739130434783
490063,2015,0.6143497757847534
491159,2015,0.58
491646,2015,0.6206896551724138
491696,2015,0.7272727272727273
491703,2015,0.5727699530516432
491708,2015,0.6226415094339622
493117,2015,0.625
493157,2015,0.73125
493159,2015,0.6470588235294118
493247,2015,0.5681818181818182
493351,2015,0.8
493603,2015,0.5142857142857142
500610,2015,0.52
500721,2015,0.47959183673469385
500724,2015,0.5943396226415094
500779,2015,0.6885813148788927
500891,2015,0.5263157894736842
501381,2015,0.6354166666666666
501563,2015,0.5319148936170213
501593,2015,0.6334841628959276
501625,2015,0.6855123674911661
501627,2015,0.6666666666666666
501789,2015,0.5978260869565217
501822,2015,0.6024096385542169
501870,2015,0.5833333333333334
501925,2015,0.63003663003663
501955,2015,0.5859375
501957,2015,0.5789473684210527
501992,2015,0.5764895330112721
502004,2015,0.5804195804195804
502009,2015,0.6129032258064516
502010,2015,0.6024096385542169
502026,2015,0.5559440559440559
502032,2015,0.5815789473684211
502042,2015,0.6383467278989667
502043,2015,0.606318347509113
502046,2015,0.6207827260458839
502051,2015,0.6170212765957447
502083,2015,0.5681063122923588
502085,2015,0.688
502087,2015,0.5909090909090909
502154,2015,0.6352941176470588
502162,2015,0.5909090909090909
502166,2015,0.391304347826087
502188,2015,0.624315443592552
502190,2015,0.6115384615384616
502202,2015,0.5571955719557196
502211,2015,0.5493562231759657
502239,2015,0.5882352941176471
502260,2015,0.4745762711864407
502264,2015,0.46987951807228917
502272,2015,0.6756756756756757
502281,2015,0.42857142857142855
502304,2015,0.5794392523364486
502327,2015,0.5738125802310655
502381,2015,0.6694560669456067
502462,2015,0.5675675675675675
502522,2015,0.6153846153846154
502578,2015,0.6829268292682927
502593,2015,0.6454545454545455
502624,2015,0.615625
502706,2015,0.6341463414634146
502748,2015,0.6818181818181818
503285,2015,0.6550387596899225
503449,2015,0.5657620041753654
504083,2015,0.5555555555555556
504186,2015,0.5304347826086957
504379,2015,0.6230769230769231
506560,2015,0.0
506693,2015,0.5882352941176471
514669,2015,0.7142857142857143
514981,2015,0.6
515052,2015,0.6557377049180327
516414,2015,0.5083333333333333
516589,2015,0.4943820224719101
516714,2015,0.45
516769,2015,0.4444444444444444
516910,2015,0.6077844311377245
516935,2015,0.5652173913043478
516969,2015,0.6076388888888888
516970,2015,0.5299145299145299
517008,2015,0.6187363834422658
517059,2015,0.6
517414,2015,0.6258064516129033
517593,2015,0.5886990801576872
518397,2015,0.48
518418,2015,0.6521739130434783
518420,2015,0.4745762711864407
518452,2015,0.5836653386454184
518468,2015,0.6233183856502242
518516,2015,0.6406429391504018
518526,2015,0.5882352941176471
518553,2015,0.6422764227642277
518567,2015,0.5856573705179283
518603,2015,0.5454545454545454
518617,2015,0.5900383141762452
518633,2015,0.568760611205433
518653,2015,0.5
518693,2015,0.49707602339181284
518703,2015,0.6219512195121951
518715,2015,0.6153846153846154
518716,2015,0.6666666666666666
518748,2015,0.5931372549019608
518764,2015,0.6923076923076923
518771,2015,0.6967213114754098
518774,2015,0.6803170409511229
518790,2015,0.5649263721552878
518813,2015,0.634020618556701
518833,2015,0.6666666666666666
518858,2015,0.589041095890411
518863,2015,0.6753246753246753
518875,2015,0.7246376811594203
518886,2015,0.6108786610878661
518927,2015,0.5410628019323671
519008,2015,0.6084656084656085
519043,2015,0.5985663082437276
519076,2015,0.6044973544973545
519085,2015,0.6011560693641619
519096,2015,0.7254901960784313
519141,2015,0.584958217270195
519144,2015,0.6040540540540541
519151,2015,0.5916666666666667
519166,2015,0.5166666666666667
519168,2015,0.5753424657534246
519169,2015,0.5625
519186,2015,0.6129032258064516
519208,2015,0.5
519229,2015,0.42857142857142855
519240,2015,0.6139240506329114
519242,2015,0.6721120186697783
519263,2015,0.6666666666666666
519267,2015,0.7
519293,2015,0.6015037593984962
519301,2015,0.5368421052631579
519322,2015,0.618421052631579
519326,2015,0.6458333333333334
519381,2015,0.6218487394957983
519411,2015,0.5454545454545454
519455,2015,0.6730538922155689
520980,2015,0.6602870813397129
521230,2015,0.6908396946564885
523260,2015,0.6186440677966102
523848,2015,0.5789473684210527
523989,2015,0.5745992601726264
527048,2015,0.6519174041297935
527054,2015,0.5682352941176471
527055,2015,0.5755395683453237
532077,2015,0.6263736263736264
533167,2015,0.6042031523642732
534812,2015,0.5967078189300411
534910,2015,0.6068796068796068
538506,2015,0.625
541640,2015,0.6511976047904192
541652,2015,0.5379310344827586
542266,2015,0.488
542432,2015,0.6153846153846154
542587,2015,0.5562913907284768
542609,2015,0.5454545454545454
542669,2015,0.47368421052631576
542674,2015,0.5706214689265536
542866,2015,0.7046979865771812
542882,2015,0.5886524822695035
542888,2015,0.6666666666666666
542914,2015,0.6360294117647058
542923,2015,0.6086956521739131
542924,2015,0.5333333333333333
542960,2015,0.5833333333333334
543037,2015,0.6151079136690647
543045,2015,0.5836298932384342
543054,2015,0.5420875420875421
543056,2015,0.5555555555555556
543094,2015,0.4
543101,2015,0.6272264631043257
543118,2015,0.5616438356164384
543135,2015,0.5955555555555555
543144,2015,0.5844748858447488
543184,2015,0.5407407407407407
543219,2015,0.6160337552742616
543242,2015,0.573943661971831
543243,2015,0.592057761732852
543258,2015,0.7428571428571429
543261,2015,0.5128205128205128
543272,2015,0.5207823960880196
543278,2015,0.6792452830188679
543294,2015,0.6285329744279946
543331,2015,0.5265151515151515
543334,2015,0.6301369863013698
543339,2015,0.571917808219178
543351,2015,0.7
543359,2015,0.5737704918032787
543380,2015,0.5677290836653387
543391,2015,0.6071428571428571
543408,2015,0.5833333333333334
543409,2015,0.42105263157894735
543424,2015,0.5863636363636363
543456,2015,0.5658362989323843
543475,2015,0.5774647887323944
543506,2015,0.6105769230769231
543507,2015,0.6321138211382114
543508,2015,0.7735849056603774
543518,2015,0.5142857142857142
543521,2015,0.6194895591647331
543542,2015,0.4
543548,2015,0.6390423572744015
543557,2015,0.6287878787878788
543594,2015,0.5895522388059702
543606,2015,0.603988603988604
543607,2015,0.5074626865671642
543698,2015,0.7777777777777778
543699,2015,0.5974304068522484
543716,2015,0.5847457627118644
543726,2015,0.6162790697674418
543734,2015,0.67003367003367
543746,2015,0.6223776223776224
543766,2015,0.6150943396226415
543779,2015,0.6317460317460317
543803,2015,0.5384615384615384
543859,2015,0.65
543881,2015,0.6465116279069767
543883,2015,0.63
543900,2015,0.5666666666666667
543901,2015,0.5495495495495496
543903,2015,0.5774647887323944
543921,2015,0.6
543935,2015,0.6173285198555957
543942,2015,0.5666666666666667
543964,2015,0.7368421052631579
544365,2015,0.6229508196721312
544725,2015,0.4
544727,2015,0.6136363636363636
544759,2015,0.6184971098265896
544836,2015,0.5142857142857142
544928,2015,0.5984251968503937
544931,2015,0.6564885496183206
544993,2015,0.6037037037037037
545064,2015,0.5769230769230769
545333,2015,0.5898123324396782
545338,2015,1.0
545346,2015,0.4583333333333333
545404,2015,0.5641025641025641
547179,2015,0.5664739884393064
547348,2015,0.6
547749,2015,0.6396761133603239
547874,2015,0.6808510638297872
547888,2015,0.625615763546798
547973,2015,0.5555555555555556
548337,2015,0.6894736842105263
548357,2015,0.6783216783216783
553872,2015,0.6818181818181818
553878,2015,0.6210526315789474
553970,2015,0.5204081632653061
554234,2015,0.566147859922179
554340,2015,0.6355555555555555
554431,2015,0.4563106796116505
554432,2015,0.5882352941176471
570632,2015,0.5802919708029197
570649,2015,0.5956834532374101
570663,2015,0.5990783410138248
571057,2015,0.5632183908045977
571439,2015,0.57
571476,2015,0.5161290322580645
571479,2015,0.6105263157894737
571510,2015,0.5866141732283464
571521,2015,0.4782608695652174
571527,2015,0.6153846153846154
571561,2015,0.5032258064516129
571577,2015,0.6231884057971014
571578,2015,0.6134453781512605
571584,2015,0.6888888888888889
571656,2015,0.5989304812834224
571666,2015,0.6047120418848168
571704,2015,0.6006711409395973
571710,2015,0.6324786324786325
571735,2015,0.6069364161849711
571760,2015,0.6150341685649203
571787,2015,0.5294117647058824
571800,2015,0.6447761194029851
571871,2015,0.5625
571893,2015,0.6475409836065574
571901,2015,0.6559139784946236
571927,2015,0.6174496644295302
571946,2015,0.6039488966318235
571951,2015,0.5734265734265734
572020,2015,0.5335570469798657
572021,2015,0.42857142857142855
572038,2015,0.5819672131147541
572070,2015,0.6002304147465438
572089,2015,0.5
572096,2015,0.5714285714285714
572102,2015,0.549800796812749
572193,2015,0.640625
572308,2015,0.5384615384615384
572309,2015,0.5789473684210527
572362,2015,0.6461538461538462
572403,2015,0.5754716981132075
572750,2015,0.5656836461126006
572788,2015,0.616580310880829
572888,2015,0.6193029490616622
572889,2015,1.0
572971,2015,0.6125137211855104
573046,2015,0.6339869281045751
573064,2015,0.651595744680851
573109,2015,0.592057761732852
573127,2015,0.576271186440678
573185,2015,0.47368421052631576
573186,2015,0.6634615384615384
573204,2015,0.6842105263157895
573244,2015,0.4
580792,2015,0.6923076923076923
592091,2015,0.6724137931034483
592102,2015,0.5958188153310104
592135,2015,0.554140127388535
592181,2015,0.6296296296296297
592222,2015,0.6515151515151515
592314,2015,0.63
592329,2015,0.5413533834586466
592332,2015,0.548936170212766
592340,2015,0.5075757575757576
592341,2015,0.625
592346,2015,0.5821428571428572
592351,2015,0.5837837837837838
592390,2015,0.6320754716981132
592398,2015,0.47058823529411764
592426,2015,0.7407407407407407
592454,2015,0.5096774193548387
592527,2015,0.3333333333333333
592533,2015,0.5602836879432624
592570,2015,0.75
592593,2015,0.6478405315614618
592612,2015,0.5714285714285714
592662,2015,0.6073394495412844
592665,2015,0.5684647302904564
592677,2015,0.7142857142857143
592705,2015,0.5147058823529411
592717,2015,0.5342105263157895
592741,2015,0.5338645418326693
592767,2015,0.605072463768116
592781,2015,0.5909090909090909
592789,2015,0.6423841059602649
592804,2015,0.609271523178808
592815,2015,0.6
592826,2015,0.6130434782608696
592836,2015,0.6288951841359773
592869,2015,0.58
592879,2015,0.5316455696202531
593140,2015,0.6578947368421053
593372,2015,0.6322751322751323
593423,2015,0.5303030303030303
593576,2015,0.52046783625731
593582,2015,0.625
593958,2015,0.5697896749521989
594736,2015,0.6065573770491803
594742,2015,0.5942028985507246
594762,2015,0.5
594772,2015,0.7027027027027027
594792,2015,0.6158940397350994
594798,2015,0.6759628154050464
594815,2015,0.58
594835,2015,0.75
594840,2015,0.5238095238095238
594857,2015,0.631578947368421
594951,2015,0.5567010309278351
594977,2015,0.6
594986,2015,0.6033755274261603
594987,2015,0.55
595001,2015,0.5652173913043478
595014,2015,0.5907473309608541
595032,2015,0.611764705882353
595191,2015,0.6502463054187192
595235,2015,0.5609756097560976
595307,2015,0.6654275092936803
595371,2015,0.375
595441,2015,0.6363636363636364
595465,2015,0.625
595918,2015,0.4318181818181818
596057,2015,0.5296442687747036
596064,2015,0.5404411764705882
596331,2015,0.6190476190476191
598264,2015,0.5778894472361809
598271,2015,0.47368421052631576
598287,2015,0.6451612903225806
599998,2015,0.8
602083,2015,0.5853658536585366
605135,2015,0.5469613259668509
605151,2015,0.546583850931677
605156,2015,0.624
605169,2015,0.6554621848739496
605177,2015,0.5374592833876222
605200,2015,0.60431654676259
605218,2015,0.631578947368421
605226,2015,0.7
605228,2015,0.6075471698113207
605232,2015,0.5786802030456852
605288,2015,0.375
605304,2015,0.551948051948052
605309,2015,0.5795918367346938
605317,2015,0.41935483870967744
605333,2015,0.40384615384615385
605338,2015,0.6896551724137931
605347,2015,0.5652173913043478
605359,2015,0.6065573770491803
605374,2015,0.5813953488372093
605388,2015,0.6647727272727273
605396,2015,0.4864864864864865
605400,2015,0.6375
605452,2015,0.589171974522293
605476,2015,0.5880281690140845
605477,2015,0.7692307692307693
605538,2015,0.5941422594142259
605541,2015,0.5441176470588235
605894,2015,0.6180555555555556
606160,2015,0.5
606273,2015,0.5963488843813387
607067,2015,0.5112781954887218
607068,2015,0.6666666666666666
607074,2015,0.528830313014827
607259,2015,0.6028622540250447
607309,2015,0.5
607359,2015,0.5181818181818182
607374,2015,0.639751552795031
607405,2015,0.2857142857142857
607457,2015,0.47959183673469385
607968,2015,0.6666666666666666
608167,2015,0.6326530612244898
608349,2015,0.5789473684210527
608379,2015,0.6330275229357798
608641,2015,0.5801526717557252
608648,2015,0.6363636363636364
608665,2015,0.5916334661354582
608678,2015,0.6216216216216216
611093,2015,0.52
612272,2015,0.5833333333333334
612434,2015,0.5833333333333334
612672,2015,0.6826196473551638
621121,2015,0.5711538461538461
621209,2015,0.62
621281,2015,0.6119402985074627
621397,2015,0.676923076923077
621408,2015,0.5555555555555556
621962,2015,0.6262626262626263
622072,2015,0.6256218905472637
622663,2015,0.62890625
623184,2015,0.5482625482625483
623395,2015,0.5283018867924528
623430,2015,0.5
628333,2015,0.5818181818181818
628452,2015,0.6177215189873417
641490,2015,0.6621621621621622
641627,2015,0.5544554455445545
643327,2015,0.58
648737,2015,0.5490196078431373
112526,2016,0.6305170239596469
150274,2016,0.39285714285714285
276351,2016,0.5657370517928287
276542,2016,0.5784313725490197
279571,2016,0.6844919786096256
282332,2016,0.609375
285064,2016,0.5792349726775956
285079,2016,0.6200274348422496
346798,2016,0.625
407793,2016,0.6768617021276596
407819,2016,0.5974025974025974
407822,2016,0.5494327390599676
407845,2016,0.5719298245614035
407890,2016,0.6638477801268499
407908,2016,0.575
408061,2016,0.6085106382978723
408241,2016,0.6417624521072797
424144,2016,0.5359116022099447
425426,2016,0.6422413793103449
425492,2016,0.5608856088560885
425532,2016,0.6172839506172839
425626,2016,0.6448598130841121
425657,2016,0.6101694915254238
425794,2016,0.6124852767962309
425835,2016,0.4444444444444444
425844,2016,0.6776611694152923
425856,2016,0.616
429400,2016,0.40625
429719,2016,0.5320855614973262
429722,2016,0.588
429780,2016,0.47368421052631576
430580,2016,0.54
430589,2016,0.6381578947368421
430599,2016,0.6466876971608833
430634,2016,0.5909090909090909
430641,2016,0.6382978723404256
430661,2016,0.5913978494623656
430912,2016,0.6290726817042607
430935,2016,0.5741176470588235
431148,2016,0.5983050847457627
432934,2016,0.5886699507389163
433579,2016,0.54
433584,2016,0.6666666666666666
433586,2016,0.5352697095435685
433587,2016,0.5905631659056316
433589,2016,0.6466165413533834
434137,2016,0.5238095238095238
434378,2016,0.6398678414096917
434442,2016,0.5829596412556054
434538,2016,0.5540355677154583
434622,2016,0.5768025078369906
434628,2016,0.5974025974025974
434671,2016,0.6661676646706587
434672,2016,0.63
434718,2016,0.6132075471698113
435043,2016,0.5891472868217055
435221,2016,0.6046511627906976
435400,2016,0.6697247706422018
444436,2016,0.6578947368421053
444468,2016,0.7236180904522613
444520,2016,0.6190476190476191
444857,2016,0.6017699115044248
445060,2016,0.6073170731707317
445197,2016,0.5875706214689266
445213,2016,0.6517857142857143
445276,2016,0.6825396825396826
445926,2016,0.6370106761565836
445968,2016,0.5630252100840336
446099,2016,0.5104166666666666
446185,2016,0.4827586206896552
446321,2016,0.5681818181818182
446372,2016,0.6248548199767712
446381,2016,0.5
446399,2016,0.6624203821656051
446899,2016,0.5605536332179931
447714,2016,0.6176470588235294
447755,2016,0.5897435897435898
448178,2016,0.5707964601769911
448179,2016,0.6031746031746031
448281,2016,0.6987179487179487
448306,2016,0.5447941888619855
448609,2016,0.5538461538461539
448614,2016,0.5982404692082112
448802,2016,0.5989232839838493
448855,2016,0.5841784989858012
449097,2016,0.5723684210526315
449104,2016,0.5512820512820513
449173,2016,0.5288461538461539
450172,2016,0.5620608899297423
450203,2016,0.6197183098591549
450212,2016,0.7096774193548387
450275,2016,0.6160714285714286
450282,2016,0.5
450306,2016,0.6382978723404256
450308,2016,0.6402597402597403
450665,2016,0.425
450729,2016,0.5941101152368758
451085,2016,0.4716981132075472
451584,2016,0.5284090909090909
451596,2016,0.5397727272727273
451661,2016,0.5886075949367089
451775,2016,0.5914634146341463
451783,2016,0.6190476190476191
452027,2016,0.6162790697674418
452061,2016,0.6428571428571429
452657,2016,0.6275
452666,2016,0.5502392344497608
452733,2016,0.6666666666666666
453172,2016,0.603112840466926
453178,2016,0.6163215590742996
453192,2016,0.6181818181818182
453214,2016,0.5486322188449848
453222,2016,0.6
453249,2016,0.6031746031746031
453265,2016,0.6397058823529411
453281,2016,0.6309523809523809
453284,2016,0.6
453286,2016,0.6504424778761062
453307,2016,0.625
453311,2016,0.4975124378109453
453329,2016,0.6247877758913413
453343,2016,0.6592592592592592
453344,2016,0.5294117647058824
453385,2016,0.6274509803921569
453562,2016,0.588456712672522
453646,2016,0.653250773993808
455009,2016,0.5923076923076923
455374,2016,0.5993265993265994
456027,2016,0.5586206896551724
456034,2016,0.6487907465825447
456068,2016,0.6073943661971831
456071,2016,0.45
456124,2016,0.6363636363636364
456167,2016,0.5694716242661448
456379,2016,0.5833333333333334
456501,2016,0.6840317100792752
456696,2016,0.5820433436532507
456701,2016,0.5405405405405406
456713,2016,0.6584362139917695
457429,2016,0.6524064171122995
457435,2016,0.4888888888888889
457456,2016,0.5
457711,2016,0.6363636363636364
457732,2016,0.6455026455026455
457768,2016,0.5405405405405406
457779,2016,0.7333333333333333
457915,2016,0.4666666666666667
457918,2016,0.5992462311557789
458006,2016,0.5991561181434599
458537,2016,0.5094339622641509
458584,2016,0.6264367816091954
458677,2016,0.5856573705179283
458678,2016,0.56
458708,2016,0.6763085399449036
458730,2016,0.6296296296296297
459429,2016,0.6601941747572816
459987,2016,0.6415094339622641
460024,2016,0.618421052631579
460059,2016,0.5830258302583026
460077,2016,0.6
460269,2016,0.6153846153846154
460283,2016,0.6101694915254238
460701,2016,0.5925925925925926
461325,2016,0.5725190839694656
461829,2016,0.5749674054758801
461833,2016,0.7027027027027027
461865,2016,0.25
461872,2016,0.6774193548387096
462136,2016,0.5883977900552486
462382,2016,0.569811320754717
462515,2016,0.484375
462985,2016,0.375
465657,2016,0.6258503401360545
467008,2016,0.526595744680851
467100,2016,0.6169590643274854
468396,2016,0.527027027027027
468504,2016,0.6161137440758294
471083,2016,0.1111111111111111
471822,2016,0.5706521739130435
471911,2016,0.6156405990016639
472551,2016,0.6111111111111112
472610,2016,0.5526315789473685
473879,2016,0.6105263157894737
474029,2016,0.5701754385964912
474284,2016,0.5130434782608696
474463,2016,0.6666666666666666
474521,2016,0.6058823529411764
474668,2016,0.5505050505050505
474699,2016,0.5534246575342465
475054,2016,0.6854838709677419
475115,2016,0.7037037037037037
475138,2016,0.36363636363636365
475243,2016,0.6561264822134387
475247,2016,0.7142857142857143
475479,2016,0.5568181818181818
476123,2016,0.5238095238095238
476451,2016,0.6067270375161707
476454,2016,0.6086956521739131
476570,2016,0.46153846153846156
476589,2016,0.5971223021582733
477003,2016,0.6252285191956124
477132,2016,0.6966911764705882
477569,2016,0.658703071672355
488748,2016,0.5461847389558233
488768,2016,0.5532994923857868
488786,2016,0.6255924170616114
488846,2016,0.6545454545454545
488984,2016,0.6546762589928058
489002,2016,0.4533333333333333
489119,2016,0.6002805049088359
489197,2016,0.6666666666666666
489265,2016,0.652542372881356
489294,2016,0.6571428571428571
489446,2016,0.6358695652173914
490063,2016,0.5943600867678959
491646,2016,0.5589225589225589
491703,2016,0.593607305936073
491708,2016,0.5535714285714286
493157,2016,0.6486486486486487
493200,2016,0.6666666666666666
493247,2016,0.5729166666666666
493603,2016,0.5233644859813084
497807,2016,0.6521739130434783
500610,2016,0.55
500724,2016,0.6101190476190477
500765,2016,0.5277777777777778
500779,2016,0.649164677804296
500871,2016,0.5
501381,2016,0.6715039577836411
501593,2016,0.5975609756097561
501625,2016,0.63671875
501697,2016,0.5592592592592592
501789,2016,0.6352941176470588
501817,2016,0.5708502024291497
501822,2016,0.6022099447513812
501925,2016,0.6559633027522935
501936,2016,0.8666666666666667
