pitcher,year,n_starts,total_pitches,weighted_catcher_framing_runs_per_100,weighted_catcher_framing_runs
502748,2018,1.0,36.0,1.045874371136338,7.153780698572557
502748,2019,14.0,1210.0,0.04813940598604505,-0.8154958747018712
502748,2021,1.0,48.0,-0.0678303323676554,-0.8003979219383314
503449,2021,18.0,1530.0,-0.4016552171047564,-2.068322057407509
503449,2022,1.0,44.0,-0.7982066084635929,-5.028701633320639
506433,2018,8.0,740.0,-0.3122145448473141,-4.043178355772721
506433,2019,27.0,2461.0,0.294249922068902,1.4883770295354728
506433,2021,30.0,2773.0,-0.3285411794619565,-3.0652892043800555
506433,2022,30.0,2971.0,-0.36322059269954504,-3.174547980194025
506433,2023,24.0,2219.0,-0.35681321673989713,-1.461144558117286
506433,2024,15.0,1191.0,0.0414864293236861,0.24064226590626095
506433,2025,15.0,1160.0,-0.0549584383243893,-0.24395162431664527
517593,2019,1.0,66.0,0.4580944106105414,4.750439038031317
518397,2018,2.0,40.0,1.091196008563239,5.106797320075958
518397,2022,4.0,56.0,0.13680145620348136,1.147641511245683
518397,2023,8.0,111.0,0.9551274056551856,7.598138450984968
518452,2018,21.0,1819.0,0.22095771340865192,2.4684749217174073
518452,2019,3.0,233.0,-0.25238115841503156,-1.6550536240650602
518489,2024,4.0,63.0,-0.23341205892893382,-2.252945616554363
518489,2025,1.0,11.0,-0.2158132876276178,-1.8624686722263448
518516,2018,21.0,2062.0,-0.08491562975429674,-0.36219519991741606
518516,2019,34.0,3254.0,0.5393126341047407,4.849055295392763
518516,2021,22.0,1955.0,-0.5195621616602872,-3.9709827569470004
518516,2022,30.0,2715.0,-0.24771637542565653,-1.3069816055385037
518516,2023,4.0,350.0,-0.3188416679262561,-2.038933227280781
518566,2018,3.0,119.0,-0.32826266293624845,-0.6889959465126869
518566,2019,6.0,131.0,-0.29315518622566833,-1.484112147138686
518585,2022,3.0,71.0,-0.5836106496687907,-1.276139873768635
518585,2023,3.0,77.0,-0.892565421644589,-6.756720241849543
518585,2024,3.0,104.0,-0.6942849863097428,-4.85959709488567
518633,2018,28.0,2779.0,-0.22994290385257057,-2.1227741858659996
518633,2019,23.0,2161.0,-0.1823068399528246,-0.9997854740379345
518633,2021,12.0,986.0,-0.7129554049112188,-8.120562061938779
518715,2019,2.0,44.0,-0.5103105955411562,-4.735682326621927
518774,2018,26.0,2266.0,-0.7076490097031102,-6.24435421065613
518774,2019,12.0,999.0,-0.37026116905977896,-2.517245346577004
518774,2021,28.0,2236.0,-0.7530306016954117,-5.570280769284852
518876,2019,32.0,2972.0,0.650504658242767,3.6162044744234767
518876,2021,27.0,2437.0,-0.3405797205264578,-2.404343106401801
518876,2022,33.0,3049.0,-0.21257123732287644,-1.755856705395383
518876,2023,30.0,2810.0,-0.2799241692501575,-1.7800396313526736
518876,2024,13.0,1143.0,-0.09142584034664347,-0.11447709459381464
518876,2025,31.0,2741.0,0.18992674199253173,1.316397406265339
519043,2018,13.0,1128.0,-0.6574558071329532,-3.898609649049134
519043,2019,2.0,117.0,-0.369023649728348,-2.066532438478749
519043,2021,13.0,996.0,-0.24539680424321048,-0.48104823913069583
519076,2019,3.0,234.0,0.6976118210012576,6.026995783858192
519076,2021,1.0,41.0,0.7255172231183118,3.1414895761022903
519141,2018,11.0,993.0,0.2431787715808225,1.1923188506414126
519141,2019,18.0,1481.0,0.290360751428702,2.8515953211219807
519141,2025,4.0,56.0,-0.2683309322078349,-1.7482056935772599
519144,2018,33.0,3096.0,0.4665203665227612,3.2696132540987213
519144,2019,31.0,2832.0,0.3968329223099655,3.0800160201721436
519166,2019,1.0,7.0,0.5456141221383399,4.981456935123044
519242,2018,27.0,2525.0,0.3304057028501923,2.368111290956691
519242,2019,25.0,2466.0,0.37700495022465835,2.39321907698616
519242,2021,9.0,740.0,-0.06783033236765541,-0.8003979219383313
519242,2022,2.0,102.0,0.230438221337306,1.993290614567699
519242,2023,20.0,1672.0,-0.0961482200554808,-1.2431662413286035
519242,2024,29.0,2818.0,-0.002183529054519875,0.01746200221282243
519242,2025,19.0,1829.0,-0.13480406522931293,-0.9743481548290235
519455,2018,25.0,2076.0,-0.034141595605991115,-0.1364031871972542
519455,2019,23.0,1874.0,-0.22024747151863225,-1.5551177615384442
521230,2018,8.0,150.0,-0.08346573805422661,-0.904768600507823
521230,2019,2.0,43.0,-0.6165193810886216,-1.54746364653244
521655,2018,5.0,344.0,-0.6640633656429882,-5.331694763658271
521655,2019,16.0,624.0,0.10567729195301499,0.13372235845809455
523260,2022,1.0,34.0,0.7285469607480766,3.91229717921717
527048,2018,15.0,1249.0,-0.7402691369609716,-4.722027116134624
527048,2019,29.0,2574.0,-0.18485180422199893,-0.9096868639066653
527048,2021,22.0,1631.0,-0.056153080983315035,-0.6837271402033585
527048,2022,32.0,2979.0,0.8274354122840498,7.522565465860035
527048,2023,20.0,1754.0,0.538084501636108,5.768383073994193
527048,2024,26.0,2197.0,-0.11614902070187842,-0.23636094347749437
527048,2025,9.0,746.0,-0.7062109478068348,-4.072785834512001
527054,2018,30.0,2661.0,0.0736406536483933,0.3712895551210258
527054,2019,32.0,2969.0,0.695761847160178,5.068457301699968
527054,2021,1.0,90.0,-0.9194823383749503,-2.905564189264843
527054,2023,11.0,942.0,0.6518515656631005,5.170604393199166
527054,2024,1.0,68.0,0.6817344366106917,5.440240804153319
528748,2021,7.0,526.0,-0.497093218907532,-3.243736495183271
528748,2022,8.0,614.0,-0.15008412453344244,-0.9301661115178138
533167,2018,5.0,366.0,-0.20495797412470124,-0.3844003662963944
533167,2019,5.0,418.0,-0.01270345319076446,0.5799760698650226
533167,2021,11.0,874.0,0.4320850428262873,2.239983711338736
541640,2018,10.0,753.0,0.16686148568089734,1.0964108595737745
541640,2022,4.0,181.0,-0.4325524988320074,-3.4306279648645854
541640,2023,2.0,105.0,0.16400555096083325,-0.5271870595168177
542881,2018,32.0,2857.0,0.24144932088530327,2.488563202991054
542881,2019,5.0,429.0,-0.2937046193311506,-2.4023931102454594
542881,2021,31.0,2607.0,0.03787275475685249,0.4266143346946089
542881,2022,27.0,2369.0,0.14312527557410942,0.7664250200289735
542881,2023,25.0,2277.0,-0.17892516494645277,-0.6892373061452713
542881,2024,31.0,2921.0,0.05409336032045531,1.4169493068189574
542881,2025,26.0,2353.0,-0.3480398855290151,-3.339022965699925
542882,2018,5.0,253.0,-0.04894877866141397,-0.2959658249131711
542882,2019,1.0,5.0,0.4603594671547689,4.051163310961966
542888,2022,3.0,109.0,-0.29580725735160524,-1.5904234123885386
542888,2023,6.0,185.0,0.031894297306563534,-0.9190281074262446
542888,2024,7.0,200.0,0.06956362523485587,0.6716918921904349
542888,2025,2.0,57.0,-0.1083155446991829,-0.8827716892983415
542914,2021,1.0,11.0,0.1207413312821715,0.6218178561031852
542947,2019,1.0,30.0,-0.5320395227442207,-2.394177852348993
542947,2022,1.0,24.0,0.054733156355221,0.2534145139246743
542953,2019,1.0,15.0,0.54561412213834,4.981456935123044
543001,2018,5.0,406.0,-0.017131227069292227,-0.07512856893750491
543001,2019,9.0,686.0,-0.36452066550143264,-2.2435549231677343
543022,2018,20.0,1809.0,-0.11312769256855623,-2.780935141576491
543022,2019,5.0,379.0,0.08339167460735193,0.51292351383896
543037,2018,32.0,3244.0,0.33621027918878277,3.879416924409518
543037,2019,31.0,3164.0,-0.07246707575939464,-1.3074644525803456
543037,2021,30.0,2944.0,0.4149205255495145,2.128807683638865
543037,2022,33.0,3274.0,1.1744426392015073,9.254663461203535
543037,2023,33.0,3255.0,0.4859926424691261,1.784178877226693
543037,2024,16.0,1451.0,0.9075783944652293,6.839763357722727
543056,2021,1.0,32.0,0.4976209880895773,3.209655373177773
543056,2025,1.0,22.0,-0.1559779098356336,-1.1760734401606745
543101,2018,21.0,1800.0,-0.8469560180148342,-5.98996451234344
543101,2019,28.0,2415.0,0.07952578594847709,0.4932666152542117
543101,2021,30.0,2437.0,0.20830984534050678,1.5915121934885992
543101,2022,5.0,329.0,-0.19754873037921505,-0.732725659868251
543101,2023,18.0,1480.0,0.8086420891805565,4.992073108728251
543101,2025,4.0,242.0,-0.22143773083466098,-0.9272992657138619
543135,2018,20.0,1655.0,-0.21994968977119794,-1.7768943177057523
543135,2019,8.0,636.0,0.424949725270009,4.053919667102835
543135,2021,29.0,2623.0,-0.0174012112474042,-0.2965460487828486
543135,2022,20.0,1717.0,0.2980625042322079,1.6104737539747087
543135,2023,22.0,1959.0,0.5239638098573283,5.61288706550578
543135,2024,29.0,2623.0,-0.11782509895095777,-1.2240495617391653
543135,2025,22.0,1924.0,0.12702230483371627,0.7157387973486333
543169,2019,1.0,46.0,-0.0698173005219991,-0.2701929530201341
543193,2018,1.0,81.0,-0.8866622845124449,-5.506172786822285
543193,2019,1.0,97.0,-0.5153916884692684,-6.0816219239373694
543208,2018,21.0,1750.0,0.6617399517276634,4.08688178889197
543219,2019,1.0,68.0,-0.5320395227442207,-2.394177852348993
543243,2018,23.0,1934.0,0.4482749631014934,3.192151933647346
543243,2019,29.0,2723.0,0.08424823368017208,0.5079816949985233
543243,2021,26.0,2232.0,0.35236712045207697,3.1057462220198033
543243,2022,24.0,1872.0,-0.09672380935407703,-0.5521651362843153
543243,2023,32.0,2827.0,0.07612224131954727,0.803462014344637
543243,2024,28.0,2486.0,-0.019901678554829046,-0.10878682868623939
543243,2025,32.0,2724.0,0.25947535044999004,2.0384400183420572
543278,2018,13.0,1056.0,-0.07914792111176398,-0.21440872232093092
543294,2018,33.0,3064.0,-0.2859239897546747,-3.162189684550378
543294,2019,30.0,2702.0,0.14164914401047704,0.8979573876008639
543294,2021,29.0,2543.0,0.06471327793559019,0.4969722071984677
543294,2022,16.0,1347.0,-0.13975600503039398,-0.8016603775631085
543294,2023,24.0,2112.0,0.2742735015030389,-0.05799920125755832
543294,2024,24.0,1936.0,-0.6076749242996908,-5.089188138400766
543294,2025,31.0,2583.0,-0.2401960623431741,-2.135956024810588
543339,2018,1.0,15.0,0.539171973142619,5.682872596923207
543339,2019,1.0,13.0,0.5456141221383399,4.981456935123044
543351,2021,1.0,22.0,0.1901807444829055,1.6412598248874746
543351,2023,1.0,39.0,0.6846223146692134,5.764519889514778
543359,2018,1.0,3.0,0.19255772701356552,1.6733266477478816
543391,2018,2.0,162.0,0.48330127172113374,4.132225873215696
543424,2018,3.0,206.0,0.4223847340534351,4.5955459065013775
543475,2018,8.0,748.0,-0.40935490181298645,-1.988153563234864
543475,2019,28.0,2443.0,-0.040668243396839,-0.1411729067023486
543475,2021,28.0,2557.0,0.8864204265121515,6.751303917368724
543475,2022,32.0,2976.0,-0.2753386162179506,-1.2821952455919459
543475,2023,26.0,2368.0,-0.09122666636519391,-1.0196692151763773
543507,2018,1.0,26.0,0.8938275875106072,1.5284451746431391
543518,2023,2.0,63.0,-0.2158889780559364,-1.910617455795042
543518,2024,2.0,45.0,0.0011579955079353,0.0090323649618972
543518,2025,1.0,39.0,0.6771464370818168,4.469166484739992
543521,2019,8.0,690.0,-0.015083098698070981,-1.1875073720131006
543521,2021,7.0,164.0,0.0904788455203774,1.2796649857422684
543521,2023,1.0,49.0,0.18352617681446076,1.0956512755823289
543532,2019,7.0,564.0,0.4254014972875627,-0.3386342956193377
543548,2018,4.0,343.0,-0.5345290365381821,-2.905353575756619
543548,2019,7.0,578.0,-0.15832351521206703,-1.9612330956859676
543548,2021,1.0,39.0,-0.313059459800173,-1.0988387038986078
543548,2023,2.0,163.0,-0.1835666783321602,0.5919749240017144
543557,2018,19.0,1533.0,-0.1184460720120424,-2.4943725603664157
543557,2019,13.0,1085.0,-0.32659638512968225,-1.17678978906999
543594,2021,5.0,313.0,-1.4522385810268947,-3.973021707310984
543606,2018,32.0,3044.0,-0.25469932619228997,-3.1545873970901046
543606,2019,30.0,2763.0,-0.12147814206332526,-0.8215479589672116
543606,2021,18.0,1430.0,0.13165829202237475,1.1384478255470463
543606,2022,18.0,1436.0,-0.06635047989295306,0.16534977383173285
543699,2018,30.0,2946.0,-0.3274757420613109,-1.8123962679356802
543699,2019,27.0,2608.0,-0.08993033459141499,-0.1308384801196816
543699,2021,1.0,59.0,-0.313059459800173,-1.0988387038986078
543766,2022,2.0,90.0,0.0840756738186891,0.6532679855712167
543883,2018,1.0,26.0,0.19536267522990583,0.34383830840463364
543883,2019,1.0,31.0,-0.3507663256570703,-1.6591247203579438
543901,2019,3.0,208.0,0.4411238509545253,4.614155480984337
544150,2024,24.0,2043.0,-0.3440340090529904,-2.3740580734143006
544150,2025,1.0,53.0,0.2408029356220368,0.7248168362223293
544365,2019,8.0,650.0,-0.6124735788991013,-5.228836615900879
544931,2018,21.0,2075.0,-0.4271472818496013,-2.398349547052015
544931,2019,33.0,3400.0,-0.27629566694543556,-1.9216800236873297
544931,2021,5.0,370.0,-0.1681220518039413,0.037348498374093056
544931,2022,1.0,83.0,-1.0565790654275995,-4.501026818721574
545333,2018,27.0,2807.0,0.08200026676498669,0.5998523856847245
545333,2019,34.0,3653.0,0.3402153345323407,3.445027298974638
545333,2021,17.0,1791.0,0.2520713380090117,2.4375298385471464
545343,2021,2.0,53.0,-0.010989043233135938,0.5274515352027
545363,2018,1.0,37.0,-0.0097843835936236,-0.10811743870953762
547001,2021,7.0,549.0,0.05935487157078515,0.29986542312211323
547001,2022,2.0,106.0,0.2317450823576626,2.1853561266327617
547001,2024,4.0,328.0,1.0091395785108952,7.080551939392147
547179,2018,3.0,190.0,-0.8296555389100956,-6.148183055522179
547179,2022,17.0,1503.0,-0.29181999203241576,-1.6249048507515267
547179,2023,25.0,2265.0,-0.07140863096432933,-0.8214214393008965
547179,2024,24.0,2006.0,0.026315371225979614,-0.018825774967153278
547179,2025,25.0,2208.0,-0.33438722511855873,-3.6354269712309057
547888,2018,27.0,2398.0,0.5440132882616169,2.5943329254631484
547888,2019,31.0,2734.0,-0.022083280190860637,-0.41488502149582324
547942,2021,21.0,1608.0,0.05980281759307125,0.7406109598011673
547943,2018,15.0,1242.0,0.6960676933547597,5.5191410568853
547943,2019,28.0,2622.0,0.7265359745719159,3.565270627814552
547943,2021,31.0,2689.0,-0.1536173733587181,-0.6004634421320736
547943,2022,6.0,395.0,-0.3446189624347177,-1.471352136283338
547943,2023,11.0,830.0,0.39832732170678026,1.0856639964237196
548357,2018,2.0,156.0,0.294394365370751,0.7468142829709604
548389,2018,21.0,1736.0,0.7064327119855028,5.508324442763269
548389,2019,14.0,987.0,0.5150891091932115,2.638497463672032
548389,2021,19.0,1457.0,0.07835712769576152,0.4631610526842046
548389,2022,23.0,1767.0,0.014700410568935774,0.4159977826329853
548389,2023,11.0,776.0,0.7365592328522151,4.973029630514872
548389,2024,14.0,1138.0,-0.3861855631010014,-3.74114525824004
552640,2018,4.0,162.0,-0.49252102628876404,-3.218591878199065
552640,2019,7.0,227.0,-0.05310448727091649,-0.33734357291389605
552640,2021,4.0,87.0,-0.1028816704267705,-0.15377748246597234
554430,2018,29.0,2872.0,-0.5129794433245349,-3.2177585019821113
554430,2019,29.0,2958.0,-0.37889843126768546,-4.7508802390816784
554430,2021,32.0,3209.0,-0.07471588444251548,-0.20753489540820805
554430,2022,26.0,2362.0,-0.04334716468462767,0.21592320361981993
554430,2023,32.0,3158.0,-0.5123712222610103,-6.291513253407078
554430,2024,31.0,2989.0,-0.5124678697115689,-3.8039504620517124
554430,2025,24.0,2394.0,-0.3930302330948528,-5.089741518578345
570240,2018,16.0,1304.0,-0.04597953450571283,0.8404947039795817
570240,2019,7.0,487.0,-0.3254842110536039,-1.9659056957402539
570632,2018,31.0,2808.0,0.578192921207667,4.308221311251935
570632,2019,13.0,1201.0,-0.2894569193595462,-2.734215304826142
570632,2021,18.0,1414.0,-0.39594948335435165,-1.699513045989805
570632,2022,17.0,1501.0,-0.1584829391186878,-2.526290623687899
570632,2023,8.0,620.0,-0.38219724653699083,-2.8351642411788296
570632,2024,10.0,816.0,-0.00655805074447853,-0.35617998204473195
570632,2025,6.0,414.0,-0.24394161763966488,1.1576889237344405
570663,2019,1.0,13.0,-0.9977054535757147,-4.519605704697987
570666,2018,5.0,312.0,1.0335471279219597,3.4361378653067893
570666,2021,1.0,36.0,-0.4421163517436628,-3.8596757507221735
570666,2022,10.0,667.0,-0.5938978959070943,-1.3282838650354205
570666,2023,6.0,448.0,-0.5409246426868538,-3.994767566637566
571035,2018,1.0,38.0,0.5322529191323451,0.8728947873770447
571479,2022,1.0,19.0,-0.6673038306858157,-2.13537225819461
571510,2018,31.0,2860.0,-0.11676875116886848,-0.2612086736742453
571510,2019,32.0,3121.0,-0.3186407090507178,-1.976177963273976
571510,2021,15.0,1253.0,-0.7361408033392974,-2.7326585690725818
571510,2023,15.0,1178.0,0.040936460969098774,0.7375594235812453
571510,2024,8.0,669.0,0.6230962158757207,5.248710282265691
571510,2025,31.0,2747.0,-0.2149376328969413,-1.5152928649674158
571539,2019,4.0,84.0,-0.1891605838123266,-2.204298497922662
571578,2018,33.0,3149.0,1.3845077680258382,7.631630431832927
571578,2019,33.0,3307.0,-0.08470848036163252,-0.7395050335570522
571578,2021,31.0,2756.0,-0.24117280476071074,-0.20324539118082915
571578,2022,31.0,2627.0,-0.585648635010415,-3.7961450376526336
571578,2023,31.0,2837.0,-0.9588558065050488,-8.550024029835756
571578,2024,32.0,2889.0,-0.704905842010864,-4.964089398238906
571578,2025,30.0,2568.0,0.16467286818373136,0.9714767522191348
571616,2023,1.0,76.0,0.2808849513635348,1.1628636986450334
571656,2018,1.0,41.0,-0.0097843835936236,-0.10811743870953762
571656,2019,1.0,36.0,-0.369023649728348,-2.066532438478749
571656,2024,1.0,27.0,-0.5241506464673737,-5.519306307301442
571666,2018,30.0,2634.0,-0.05730435469697376,-0.3332626816196571
571666,2019,32.0,2776.0,-0.40084686050790297,-3.2219895343758305
571666,2021,2.0,152.0,0.2024089497858842,1.8925236804980174
571670,2019,1.0,18.0,0.2680861556333851,1.0428551454138708
571676,2021,3.0,243.0,-0.20899084933020765,-0.727279387256374
571735,2021,1.0,49.0,-0.20820962429131132,-0.7266515887766776
571760,2018,30.0,2755.0,0.21600967401486804,2.522610420722935
571760,2019,18.0,1691.0,-0.11982251298353051,-1.337636834432058
571760,2021,21.0,1932.0,-0.28589020549580557,-1.189668852154015
571760,2022,14.0,1099.0,0.34417250373232366,1.7253783917272383
571760,2023,26.0,2165.0,0.45078278822508494,5.069496970978867
571760,2024,31.0,2698.0,-0.003979985977261667,-0.33276983445727526
571760,2025,20.0,1705.0,-0.4764372749915609,-3.3579758919518135
571800,2018,5.0,386.0,-0.9346461411894741,-5.19497495448204
571800,2021,2.0,113.0,-0.5435017986383842,-1.103635490258987
571800,2022,18.0,1470.0,-0.5347295124546725,-3.3250824905948777
571863,2018,14.0,1177.0,1.1060641055866371,5.697844043174362
571863,2023,1.0,13.0,-0.6514821983949197,-7.791727092803242
571882,2019,4.0,90.0,-0.06874517630755934,0.1381727255779267
571882,2023,3.0,66.0,-0.32583851542423553,-2.650530380470137
571901,2021,2.0,37.0,0.057310910570197694,0.4693763575699211
571927,2018,29.0,2604.0,-0.5249987539551418,-3.3294936141810196
571927,2019,28.0,2506.0,-0.49151294218667724,-5.857035106795156
571927,2021,29.0,2533.0,-0.11105905215304714,-0.47447675545199164
571927,2022,10.0,767.0,-0.35259279247272673,-2.8455161169416745
571927,2023,17.0,1589.0,-0.21611218322695624,-1.8323571032393637
571927,2024,7.0,579.0,-0.07508244777408982,-0.30455089744961744
571927,2025,2.0,144.0,0.09971641790418348,1.0644750808967298
571945,2018,32.0,3020.0,-0.2546185551798936,-1.950560283241984
571945,2019,32.0,2858.0,-0.48997115856283646,-3.436172504512631
571945,2021,9.0,709.0,0.037046577858542866,0.5412561602205143
571945,2022,32.0,3102.0,-0.34181777374037003,-2.761862313785605
571945,2023,35.0,3159.0,-0.21102044516348514,-1.7661818828187539
571945,2024,32.0,2681.0,0.013908277717904875,0.07859477115431265
571945,2025,31.0,2487.0,0.1846829750052107,1.0869892974094475
571946,2018,4.0,312.0,1.5029216158654624,8.057561699418923
571946,2019,8.0,610.0,-0.588425226600042,-2.841838522756446
571946,2023,1.0,16.0,0.3193511349384137,1.5328854477043845
571948,2024,1.0,28.0,0.4163406439097617,4.862858720866012
571951,2018,11.0,941.0,-0.6154431534240876,-1.8555551321920827
572020,2018,27.0,2499.0,0.15848754725673436,1.0986734424497173
572020,2019,29.0,2665.0,0.031000760346006975,-0.30281656320435385
572020,2021,1.0,24.0,-0.6001814441698632,-1.9625933224354544
572020,2023,18.0,1584.0,-0.0754198206251011,-1.1108883585908018
572020,2024,21.0,1708.0,-0.43418867565729036,-4.57336686365046
572070,2018,16.0,1313.0,0.25956826113030806,3.217249539300913
572070,2019,3.0,157.0,1.3533129807240596,11.92268736017897
572070,2021,22.0,1901.0,-0.056027450375654896,-0.6824719286194746
572070,2022,2.0,56.0,0.6384166274152895,5.69467269573122
572140,2018,24.0,2166.0,0.3102546370848149,2.8976455389045066
572140,2019,15.0,1386.0,-0.6101859402534975,-2.9808886080362593
572143,2018,7.0,489.0,-0.09220457044330997,-1.2690332330146468
572193,2019,1.0,22.0,0.5456141221383399,4.981456935123044
572362,2018,12.0,906.0,-0.21746362225811042,-0.048570476381169736
572362,2019,1.0,41.0,0.2584655277608298,0.3411744966442946
572403,2018,1.0,91.0,-0.46451301537782874,-0.8407685578338701
572403,2019,4.0,341.0,-0.3371300645640625,-1.7535455086697251
572703,2019,3.0,57.0,-0.7803344384080787,-3.8758995152871005
572955,2021,2.0,51.0,0.3489775772368641,1.507583133663254
572971,2018,34.0,3310.0,0.5610095960058523,4.547405295708232
572971,2019,19.0,1823.0,0.7964325798694157,5.855998948005905
572971,2021,30.0,2610.0,0.29320326126418955,1.7172765109484578
572971,2022,14.0,1171.0,0.3463420632509856,2.2939697771997345
572971,2023,6.0,418.0,-0.050299508535538606,-0.12965842165723732
572971,2024,4.0,308.0,0.5235742072660451,2.9549310266669155
572998,2018,1.0,52.0,-0.3940981090838198,-0.6029701068982444
573009,2023,3.0,31.0,0.1810454975556196,0.5022752603046661
573009,2024,2.0,18.0,0.0011579955079353,0.0090323649618972
573064,2018,1.0,56.0,-0.658041214930277,-5.751280218490626
573185,2018,23.0,2156.0,0.5284707050216236,5.022197573419875
573185,2019,8.0,685.0,-0.22894357273783508,-1.1227697586505347
573186,2018,19.0,1707.0,0.5975873282838292,4.06774823692152
573186,2019,32.0,3051.0,0.23289354203684406,1.7086616089124687
573186,2021,33.0,2749.0,0.48088815793354645,1.7933688220027322
573186,2022,25.0,2181.0,-0.25995071853896495,-1.003843486066756
573186,2023,25.0,2164.0,0.14737966048451728,-0.5801496740314515
573186,2024,29.0,2604.0,0.9281394259467407,6.888510934413712
573186,2025,9.0,705.0,0.802261869117742,5.494158916280597
579328,2019,32.0,2721.0,-0.0484730373291348,-1.0953644575663501
579328,2021,29.0,2562.0,-0.21124512911138396,-0.9506184022104007
579328,2022,18.0,1395.0,-0.057223579875466134,-0.10602071453792837
579328,2023,32.0,2804.0,0.3105214773924028,1.9233117263202602
579328,2024,32.0,2926.0,-0.07147639015308176,-0.8458004038494634
579328,2025,33.0,3109.0,-0.18800558065056944,-1.4857342761247658
584171,2018,7.0,474.0,0.31909260892802865,1.078819823111977
584171,2019,6.0,287.0,0.4266713052433974,4.113551376189694
592135,2019,7.0,130.0,-0.34559240807280706,-2.588487136465326
592135,2021,1.0,28.0,-0.0031057560964686004,-0.0347844682804492
592170,2018,1.0,36.0,0.4223847340534351,4.5955459065013775
592222,2018,1.0,16.0,-0.5182242812918332,-5.363621311370472
592229,2018,19.0,1698.0,-0.685954667987028,-3.3104617156742306
592229,2019,10.0,686.0,-1.324314086705144,-4.845093113467826
592229,2023,1.0,30.0,-0.5122269617773864,-6.602605537310511
592254,2021,2.0,170.0,0.35915355812051303,3.191717397575507
592254,2023,1.0,24.0,-0.313358143931985,-2.071297331390421
592254,2025,1.0,101.0,-0.1933871193413097,-0.9456630135790042
592288,2021,1.0,90.0,0.0652474185067056,0.24663524195534842
592314,2018,31.0,3053.0,0.21190237290263728,1.6092194559999518
592314,2019,20.0,1777.0,0.7366854278834896,5.358015836521599
592314,2021,24.0,2100.0,0.8807834721440984,6.685074125850264
592332,2018,30.0,2907.0,-0.015223218973787223,0.14465000480136864
592332,2019,17.0,1340.0,0.7211071324315033,5.238482050736252
592332,2021,32.0,2907.0,0.22348576138872492,1.5498683257845653
592332,2022,27.0,2405.0,0.15113840408971937,1.367108387261636
592332,2023,31.0,3071.0,0.46729413695859406,3.342935022599509
592332,2024,29.0,2808.0,-0.014505177840846947,0.13338945346539874
592332,2025,32.0,2996.0,0.9144273779935379,7.313806276916286
592346,2019,12.0,1053.0,-0.19384197749188478,-2.241722725206133
592346,2021,18.0,1394.0,-0.03668113941695614,-0.40693061739619246
592346,2022,5.0,318.0,0.4366996100156182,3.667477682770468
592351,2018,31.0,2804.0,0.22826214357347363,2.221477665026965
592351,2019,25.0,2369.0,-0.3486217723449511,-3.3955760626398206
592351,2021,29.0,2545.0,-0.0400219954056264,-0.43434861927057977
592351,2022,24.0,2062.0,0.7693192440936876,6.866833291525981
592351,2023,23.0,1850.0,0.4967950898206915,5.381223712117693
592351,2024,18.0,1467.0,-0.06812123440423781,-0.8367020494548806
592468,2018,14.0,1102.0,-0.5074054296339185,-4.291253330223533
592468,2019,5.0,419.0,-0.6632176193014976,-5.186730917599699
592473,2019,1.0,2.0,0.8873446807363681,4.418976510067115
592499,2018,3.0,231.0,-0.16332911640387468,-0.3555061282839875
592547,2018,4.0,214.0,0.38175031097587714,3.1339649503297164
592644,2018,12.0,1116.0,0.34868441126598804,3.3030808033531622
592644,2019,18.0,1567.0,0.4011709885650265,3.912045607531738
592644,2021,3.0,114.0,-0.6486654397014546,-6.765580536086173
592662,2018,24.0,2294.0,1.397473846524405,7.447930664374799
592662,2019,33.0,3081.0,0.6732901199763756,4.167135911667598
592662,2021,32.0,3141.0,-0.3530780410134833,-1.1134834705314123
592662,2022,32.0,3047.0,-0.029319326411833536,1.6992928399443876
592662,2023,1.0,91.0,0.3679983210855999,3.683663194066856
592662,2024,7.0,568.0,0.05725479875028688,1.6764146427221238
592662,2025,32.0,3072.0,1.0181916916400615,7.255531998230311
592712,2018,2.0,36.0,-0.9342150626595593,-5.1951495366320275
592716,2018,4.0,318.0,-1.516602156574376,-4.959289051998207
592716,2019,16.0,1309.0,-0.3849730607790307,-1.8803641841117174
592716,2021,5.0,349.0,0.11966288506191212,0.6048199812477058
592716,2022,19.0,1620.0,-0.2768694595171744,-1.0138655635411198
592717,2018,19.0,1725.0,0.548001104701919,3.416533089658897
592717,2019,27.0,2312.0,0.16517832470470062,1.7919664412596863
592717,2021,7.0,500.0,0.20174364080684404,1.6095303580625646
592717,2022,10.0,771.0,-0.46243303084227316,-3.378248802606692
592761,2018,16.0,1400.0,0.5575398695891464,3.9973581990373965
592761,2019,28.0,2645.0,-0.35608977983434786,-2.8653712430697404
592761,2021,9.0,775.0,-0.2083695064799088,-1.5637144263045877
592761,2022,1.0,41.0,-0.2982731420630613,-2.4905807362265597
592767,2019,21.0,1826.0,-0.21630456821292146,-0.4840782134027283
592767,2021,21.0,1814.0,-0.03262233457007533,-0.27090620041295455
592767,2022,22.0,1814.0,-0.15445519758142776,-0.7772812804740918
592767,2023,24.0,1995.0,-0.08556707343773809,-1.8169310905310876
592773,2018,28.0,655.0,-0.699891479524287,-3.645250350309152
592773,2019,27.0,669.0,-0.16188199942503295,-0.8533547976378005
592779,2018,2.0,148.0,0.539171973142619,5.682872596923207
592789,2018,25.0,2408.0,-0.34479948540325606,-2.180425696838307
592789,2019,30.0,2905.0,-0.19637492372466597,-2.9964680024027137
