bref_id,season,name_bref,team_bref,ip_bref,g_bref,ir,is_count,is_pct
castrha01,2022,Harold Castro,DET,4.0,4,0,0,
castrke01,2022,Kervin Castro,TOT,12.1,10,1,0,100.0
castrmi01,2022,Miguel Castro,NYY,29.0,34,15,5,67.0
cessalu01,2022,Luis Cessa,CIN,80.2,46,19,8,58.0
chacijh01,2022,Jhoulys Chacín,COL,47.1,35,34,8,76.0
chafian01,2022,Andrew Chafin*,DET,57.1,64,36,5,86.0
changyu01,2022,Yu Chang,TOT,2.0,2,0,0,
chapmar01,2022,Aroldis Chapman*,NYY,36.1,43,5,2,60.0
chargjt01,2022,JT Chargois,TBR,22.1,21,7,0,100.0
chaveje01,2022,Jesse Chavez,TOT,69.1,60,37,13,65.0
chiriyo01,2022,Yonny Chirinos,TBR,7.0,2,0,0,
cimbead01,2022,Adam Cimber,TOR,70.2,77,31,9,71.0
cishest01,2022,Steve Cishek,WSN,66.1,69,31,14,55.0
cisnejo01,2022,José Cisnero,DET,25.0,28,9,2,78.0
clarkta01,2022,Taylor Clarke,KCR,49.0,47,22,10,55.0
claseem01,2022,Emmanuel Clase,CLE,72.2,77,5,2,60.0
claudal01,2022,Alex Claudio*,NYM,3.1,3,0,0,
claysa01,2022,Sam Clay*,TOT,5.1,7,1,1,0.0
cleavga01,2022,Garrett Cleavinger*,TOT,23.0,17,3,0,100.0
clemeer01,2022,Ernie Clement,TOT,2.0,2,0,0,
clemeko01,2022,Kody Clemens,DET,7.0,7,0,0,
clevimi01,2022,Mike Clevinger,SDP,114.1,23,1,0,100.0
clippty01,2022,Tyler Clippard,WSN,5.0,4,0,0,
colemdy01,2022,Dylan Coleman,KCR,68.0,68,26,9,65.0
colomal01,2022,Alex Colomé,COL,47.0,53,0,0,
contrro01,2022,Roansy Contreras,PIT,95.0,21,0,0,
coonrsa01,2022,Sam Coonrod,PHI,12.2,12,1,0,100.0
cottojh01,2022,Jharel Cotton,TOT,43.0,30,9,6,33.0
couloda01,2022,Danny Coulombe*,MIN,12.1,10,3,1,67.0
cousija01,2022,Jake Cousins,MIL,13.1,12,5,2,60.0
crawfku01,2022,Kutter Crawford,BOS,77.1,21,4,2,50.0
crickky01,2022,Kyle Crick,CHW,15.2,14,6,2,67.0
crismna01,2022,Nabil Crismatt,SDP,67.1,50,12,7,42.0
crowewi01,2022,Wil Crowe,PIT,76.0,60,19,6,68.0
cruzfe01,2022,Fernando Cruz,CIN,14.2,14,11,5,55.0
cruzje01,2022,Jesus Cruz,ATL,8.2,7,0,0,
cuasjo01,2022,Jose Cuas,KCR,37.2,47,38,8,79.0
cuetojo01,2022,Johnny Cueto,CHW,158.1,25,0,0,
culbech01,2022,Charlie Culberson,TEX,2.0,2,0,0,
cyrty01,2022,Tyler Cyr,TOT,13.1,12,3,1,67.0
danisty01,2022,Tyler Danish,BOS,40.1,32,7,3,57.0
davidtu01,2022,Tucker Davidson*,TOT,52.0,12,2,1,50.0
davisau01,2022,Austin Davis*,TOT,56.0,52,24,10,58.0
davisno01,2022,Noah Davis,COL,1.0,1,0,0,
dejesan01,2022,Ángel De Jesús,DET,12.2,8,2,0,100.0
dejonch01,2022,Chase De Jong,PIT,71.2,42,22,5,77.0
delosen01,2022,Enyel De Los Santos,CLE,53.1,50,33,9,73.0
delosye01,2022,Yerry de los Santos,PIT,25.2,26,11,5,55.0
dermoma01,2022,Matt Dermody*,CHC,1.0,1,0,0,
detwiro01,2022,Ross Detwiler*,CIN,26.1,30,14,5,64.0
devench02,2022,Chris Devenski,TOT,14.2,13,3,1,67.0
diazal03,2022,Alexis Díaz,CIN,63.2,59,27,4,85.0
diazed04,2022,Edwin Díaz,NYM,62.0,61,10,2,80.0
diazjh01,2022,Jhonathan Díaz*,LAA,15.1,4,0,0,
diazmi02,2022,Miguel Díaz,DET,3.2,3,1,0,100.0
dickeco01,2022,Corey Dickerson,STL,1.0,1,0,0,
diehlph01,2022,Phillip Diehl*,CIN,5.2,5,2,1,50.0
diekmja01,2022,Jake Diekman*,TOT,57.2,70,33,12,64.0
diplama01,2022,Marcos Diplán,BAL,5.2,5,7,4,43.0
dominse01,2022,Seranthony Domínguez,PHI,51.0,54,20,7,65.0
doolise01,2022,Sean Doolittle*,WSN,5.1,6,6,1,83.0
dovalca01,2022,Camilo Doval,SFG,67.2,68,19,5,74.0
dowdyky01,2022,Kyle Dowdy,CIN,6.1,2,0,0,
doziehu01,2022,Hunter Dozier,KCR,1.0,1,0,0,
duartda01,2022,Daniel Duarte,CIN,2.2,3,2,2,0.0
duffety01,2022,Tyler Duffey,MIN,44.0,40,9,4,56.0
duggero01,2022,Robert Dugger,TOT,16.0,4,1,0,100.0
duranjh01,2022,Jhoan Duran,MIN,67.2,57,9,2,78.0
duronni01,2022,Nick Duron,PHI,1.0,1,0,0,
edwarca01,2022,Carl Edwards Jr.,WSN,62.0,57,18,4,78.0
effrosc01,2022,Scott Effross,TOT,56.2,60,33,4,88.0
eflinza01,2022,Zach Eflin,PHI,75.2,20,0,0,
elderbr01,2022,Bryce Elder,ATL,54.0,10,2,0,100.0
eliasro01,2022,Roenis Elías*,SEA,7.2,7,0,0,
erlinro01,2022,Robbie Erlin*,LAD,2.0,2,0,0,
escobal02,2022,Alcides Escobar,WSN,1.2,2,0,0,
espinan01,2022,Anderson Espinoza,CHC,18.1,7,2,1,50.0
espinpa01,2022,Paolo Espino,WSN,113.1,42,9,2,78.0
espinra01,2022,Raynel Espinal,CIN,4.2,2,0,0,
estevca01,2022,Carlos Estévez,COL,57.0,62,23,6,74.0
estraje01,2022,Jeremiah Estrada,CHC,5.2,5,5,3,40.0
fairbpe01,2022,Pete Fairbanks,TBR,24.0,24,4,1,75.0
falteba01,2022,Bailey Falter*,PHI,84.0,20,0,0,
familje01,2022,Jeurys Familia,TOT,44.1,48,16,5,69.0
farmebu01,2022,Buck Farmer,CIN,47.0,44,25,9,64.0
farrelu01,2022,Luke Farrell,TOT,15.0,6,1,0,100.0
fauchca01,2022,Calvin Faucher,TBR,21.1,22,6,2,67.0
felizmi01,2022,Michael Feliz,BOS,3.1,1,1,0,100.0
feltnry01,2022,Ryan Feltner,COL,97.1,20,3,0,100.0
ferguca01,2022,Caleb Ferguson*,LAD,34.2,37,3,0,100.0
fernaju01,2022,Junior Fernández,TOT,18.2,16,12,7,42.0
festama01,2022,Matt Festa,SEA,54.0,53,12,7,42.0
feyerjo01,2022,J.P. Feyereisen,TBR,24.1,22,10,1,90.0
finneky01,2022,Kyle Finnegan,WSN,66.2,66,23,10,57.0
fishena01,2022,Nate Fisher*,NYM,3.0,1,0,0,
fishmja01,2022,Jake Fishman*,MIA,11.0,7,4,1,75.0
flaheja01,2022,Jack Flaherty,STL,36.0,9,0,0,
flemijo01,2022,Josh Fleming*,TBR,35.0,10,0,0,
fletcaa01,2022,Aaron Fletcher*,PIT,11.2,9,5,3,40.0
flexech01,2022,Chris Flexen,SEA,137.2,33,0,0,
florody01,2022,Dylan Floro,MIA,53.2,56,12,4,67.0
foleyja01,2022,Jason Foley,DET,60.1,60,28,14,50.0
fordmi01,2022,Mike Ford,TOT,1.0,1,0,0,
fostema01,2022,Matt Foster,CHW,45.0,48,19,9,53.0
francbo01,2022,Bowden Francis,TOR,0.2,1,2,1,50.0
friaslu01,2022,Luis Frías,ARI,17.0,15,7,0,100.0
frypa01,2022,Paul Fry*,TOT,13.0,13,16,5,69.0
fulmemi01,2022,Michael Fulmer,TOT,63.2,67,17,2,88.0
gagema01,2022,Matt Gage*,TOR,13.0,11,7,0,100.0
gallegi01,2022,Giovanny Gallegos,STL,59.0,57,11,5,55.0
garcija04,2022,Jarlín García*,SFG,65.0,58,29,10,66.0
garcilu03,2022,Luis Garcia,SDP,61.0,64,21,8,62.0
garciri01,2022,Rico Garcia,BAL,8.0,6,3,0,100.0
garciro03,2022,Rony García,DET,51.0,16,5,1,80.0
garciyi01,2022,Yimi García,TOR,61.0,61,16,2,87.0
garream01,2022,Amir Garrett*,KCR,45.1,60,42,7,83.0
garrere01,2022,Reed Garrett,WSN,9.1,7,2,2,0.0
garzara01,2022,Ralph Garza,TBR,35.0,19,4,3,25.0
germado01,2022,Domingo Germán,NYY,72.1,15,0,0,
germafr02,2022,Franklin German,BOS,4.0,5,0,0,
gibauia01,2022,Ian Gibaut,TOT,36.0,34,13,3,77.0
gilbety01,2022,Tyler Gilbert*,ARI,34.1,8,0,0,
gilbrlu01,2022,Lucas Gilbreath*,COL,43.0,47,30,16,47.0
gileske01,2022,Ken Giles,SEA,4.1,5,0,0,
gillalo01,2022,Logan Gillaspie,BAL,17.1,17,9,3,67.0
ginkeke01,2022,Kevin Ginkel,ARI,29.1,30,14,5,64.0
givenmy01,2022,Mychal Givens,TOT,61.1,59,16,6,62.0
gombeau01,2022,Austin Gomber*,COL,124.2,33,17,10,41.0
gonzach01,2022,Chi Chi González,TOT,23.0,7,1,1,0.0
gonzalu03,2022,Luis González*,SFG,6.1,5,3,1,67.0
gonzama01,2022,Marwin González,NYY,0.1,1,3,0,100.0
gordode01,2022,Dee Strange-Gordon,WSN,1.0,1,0,0,
gordoni01,2022,Nick Gordon,MIN,3.2,4,0,0,
gorema01,2022,MacKenzie Gore*,SDP,70.0,16,2,2,0.0
gosean01,2022,Anthony Gose*,CLE,21.0,22,8,2,75.0
gosseph01,2022,Phil Gosselin,LAA,1.0,1,1,0,100.0
gotttr01,2022,Trevor Gott,MIL,45.2,45,21,3,86.0
goudeas01,2022,Ashton Goudeau,COL,20.1,12,11,4,64.0
gratebr01,2022,Brusdar Graterol,LAD,49.2,46,24,8,67.0
graveke01,2022,Kendall Graveman,CHW,65.0,65,8,2,75.0
greench03,2022,Chad Green,NYY,15.0,14,6,3,50.0
greensh02,2022,Shane Greene,TOT,3.0,2,0,0,
grichra01,2022,Randal Grichuk,COL,1.0,1,0,0,
grifffo01,2022,Foster Griffin*,TOT,6.1,6,0,0,
grimmju01,2022,Justin Grimm,OAK,15.1,15,9,2,78.0
grovemi01,2022,Michael Grove,LAD,29.1,7,0,0,
gsellro01,2022,Robert Gsellman,CHC,15.1,8,1,1,0.0
guerrja02,2022,Javy Guerra,TOT,18.0,18,4,0,100.0
gustaja01,2022,Jandel Gustave,MIL,28.0,27,10,4,60.0
gutievl01,2022,Vladimir Gutierrez,CIN,36.2,10,0,0,
haderjo01,2022,Josh Hader*,TOT,50.0,56,10,2,80.0
hagerja01,2022,Jake Hager,ARI,2.1,3,1,0,100.0
hallda02,2022,Darick Hall,PHI,0.1,1,2,1,50.0
halldl01,2022,DL Hall*,BAL,13.2,11,8,6,25.0
hamilia01,2022,Ian Hamilton,MIN,2.2,1,2,0,100.0
handbr01,2022,Brad Hand*,PHI,45.0,55,17,8,53.0
harrijo05,2022,Josh Harrison,CHW,3.0,3,0,0,
harvehu01,2022,Hunter Harvey,WSN,39.1,38,14,5,64.0
headlo01,2022,Louis Head,TOT,28.2,28,13,8,38.0
heanean01,2022,Andrew Heaney*,LAD,72.2,16,0,0,
hearnta01,2022,Taylor Hearn*,TEX,100.0,31,4,1,75.0
helslry01,2022,Ryan Helsley,STL,64.2,54,21,3,86.0
hembrhe01,2022,Heath Hembree,TOT,22.0,26,15,9,40.0
hendrli01,2022,Liam Hendriks,CHW,57.2,58,8,4,50.0
hendrry01,2022,Ryan Hendrix,CIN,8.1,9,3,0,100.0
henriro01,2022,Ronny Henriquez,MIN,11.2,3,1,0,100.0
hentgsa01,2022,Sam Hentges*,CLE,62.0,57,23,5,78.0
hergeji01,2022,Jimmy Herget,LAA,69.0,49,26,9,65.0
hergeke01,2022,Kevin Herget,TBR,7.0,3,1,0,100.0
hernaca04,2022,Carlos Hernández,KCR,56.0,27,9,1,89.0
hernada02,2022,Darwinzon Hernández*,BOS,6.2,7,5,3,40.0
hernael01,2022,Elieser Hernández,MIA,62.1,20,3,3,0.0
hernajo02,2022,Jonathan Hernández,TEX,30.1,29,2,1,50.0
hicksjo03,2022,Jordan Hicks,STL,61.1,35,17,4,76.0
hillga02,2022,Garrett Hill,DET,60.1,17,3,2,33.0
hillti01,2022,Tim Hill*,SDP,48.0,55,29,8,72.0
hjellse01,2022,Sean Hjelle,SFG,25.0,8,1,0,100.0
hoeinbr01,2022,Bryan Hoeing,MIA,12.2,8,1,1,0.0
hoffmje02,2022,Jeff Hoffman,CIN,44.2,35,16,8,50.0
holdeco01,2022,Colin Holderman,TOT,28.1,24,10,1,90.0
hollagr01,2022,Greg Holland,TEX,4.2,5,3,2,33.0
holloga01,2022,Gavin Hollowell,COL,7.0,6,5,1,80.0
hollojo01,2022,Jordan Holloway,MIA,2.2,1,0,0,
holmecl01,2022,Clay Holmes,NYY,63.2,62,23,7,70.0
holtoty01,2022,Tyler Holton*,ARI,9.0,10,3,1,67.0
houckta01,2022,Tanner Houck,BOS,60.0,32,7,2,71.0
housead01,2022,Adrian Houser,MIL,102.2,22,0,0,
howarsa01,2022,Sam Howard*,PIT,2.0,3,3,1,67.0
howarsp01,2022,Spencer Howard,TEX,37.2,10,0,0,
hudsoda01,2022,Daniel Hudson,LAD,24.1,25,6,1,83.0
hudsoda02,2022,Dakota Hudson,STL,139.2,27,0,0,
hughebr01,2022,Brandon Hughes*,CHC,57.2,57,30,5,83.0
hunteto02,2022,Tommy Hunter,NYM,22.1,18,8,2,75.0
hutchdr01,2022,Drew Hutchison,DET,105.1,28,1,0,100.0
iglesra01,2022,Raisel Iglesias,TOT,62.0,67,18,9,50.0
jacksan01,2022,Andre Jackson,LAD,9.2,4,0,0,
jacksja01,2022,Jay Jackson,ATL,1.1,2,0,0,
jacksza02,2022,Zach Jackson,OAK,48.0,54,16,3,81.0
janseke01,2022,Kenley Jansen,ATL,64.0,65,4,3,25.0
javiecr01,2022,Cristian Javier,HOU,148.2,30,0,0,
jaxgr01,2022,Griffin Jax,MIN,72.1,65,19,8,58.0
jimenda01,2022,Dany Jiménez,OAK,34.1,34,13,2,85.0
jimenjo02,2022,Joe Jiménez,DET,56.2,62,8,2,75.0
johnspi01,2022,Pierce Johnson,SDP,14.1,15,1,0,100.0
jonesda07,2022,Damon Jones*,PHI,4.2,4,1,0,100.0
junisja01,2022,Jakob Junis,SFG,112.0,23,1,1,0.0
junkja01,2022,Janson Junk,LAA,8.1,3,0,0,
kahnlto01,2022,Tommy Kahnle,LAD,12.2,13,0,0,
karinja01,2022,James Karinchak,CLE,39.0,38,6,3,50.0
kayan01,2022,Anthony Kay*,TOR,2.0,1,0,0,
kellebr01,2022,Brad Keller,KCR,139.2,35,0,0,
kellemi03,2022,Mitch Keller,PIT,159.0,31,0,0,
kelletr01,2022,Trevor Kelley,MIL,23.2,18,8,0,100.0
kellyca02,2022,Carson Kelly,ARI,4.2,4,3,2,33.0
kellyjo05,2022,Joe Kelly,CHW,37.0,43,9,4,56.0
kellymi03,2022,Michael Kelly,PHI,4.0,4,0,0,
kellyza01,2022,Zack Kelly,BOS,13.2,13,4,3,25.0
kenneia01,2022,Ian Kennedy,ARI,50.1,57,7,1,86.0
kerrra01,2022,Ray Kerr*,SDP,5.0,7,3,2,33.0
kikucyu01,2022,Yusei Kikuchi*,TOR,100.2,32,7,0,100.0
kimbrcr01,2022,Craig Kimbrel,LAD,60.0,63,3,1,67.0
kingjo01,2022,John King*,TEX,51.1,39,13,6,54.0
kingmi01,2022,Michael King,NYY,51.0,34,20,3,85.0
kinlety01,2022,Tyler Kinley,COL,24.0,25,8,3,62.0
kittran01,2022,Andrew Kittredge,TBR,20.0,17,3,0,100.0
knebeco01,2022,Corey Knebel,PHI,44.2,46,14,5,64.0
knehrre01,2022,Reiss Knehr,SDP,13.2,5,3,0,100.0
knighdu01,2022,Dusten Knight,TBR,11.0,6,2,0,100.0
kniznan01,2022,Andrew Knizner,STL,0.2,1,2,2,0.0
kochma01,2022,Matt Koch,SEA,4.1,4,1,0,100.0
koenija01,2022,Jared Koenig*,OAK,39.1,10,0,0,
kolarad01,2022,Adam Kolarek*,OAK,17.2,15,7,0,100.0
kowarja01,2022,Jackson Kowar,KCR,15.2,7,3,2,33.0
kranima01,2022,Max Kranick,PIT,5.0,2,1,0,100.0
krehbjo01,2022,Joey Krehbiel,BAL,57.2,56,37,13,65.0
kremede01,2022,Dean Kremer,BAL,125.1,22,0,0,
kuhnejo01,2022,Joel Kuhnel,CIN,58.0,53,17,6,65.0
ladwiaj01,2022,A.J. Ladwig,MIA,3.1,1,0,0,
lakintr01,2022,Travis Lakins Sr.,BAL,10.1,6,4,4,0.0
lambeji01,2022,Jimmy Lambert,CHW,47.0,42,25,10,60.0
lametdi01,2022,Dinelson Lamet,TOT,32.1,32,14,8,43.0
langeal01,2022,Alex Lange,DET,63.1,71,22,7,68.0
lawde01,2022,Derek Law,TOT,19.2,17,8,3,62.0
lawreca01,2022,Casey Lawrence,TOR,18.0,6,4,2,50.0
lawreju01,2022,Justin Lawrence,COL,42.2,38,28,7,75.0
leclejo01,2022,José Leclerc,TEX,47.2,39,18,8,56.0
leedy01,2022,Dylan Lee*,ATL,50.2,46,31,11,65.0
leeev01,2022,Evan Lee*,WSN,8.2,4,2,0,100.0
leitema02,2022,Mark Leiter Jr.,CHC,67.2,35,14,5,64.0
lemoija01,2022,Jacob Lemoine,OAK,16.1,9,10,3,70.0
leonedo01,2022,Dominic Leone,SFG,49.1,55,14,8,43.0
leonsa01,2022,Sandy León,TOT,2.0,1,0,0,
liberma01,2022,Matthew Liberatore*,STL,34.2,9,0,0,
litteza01,2022,Zack Littell,SFG,44.1,39,15,5,67.0
littlbr02,2022,Brendon Little*,CHC,0.2,1,0,0,
llovema01,2022,Mauricio Llovera,SFG,16.1,17,5,0,100.0
loaisjo01,2022,Jonathan Loaisiga,NYY,48.0,50,25,5,80.0
logueza01,2022,Zach Logue*,OAK,57.0,14,1,1,0.0
longsa01,2022,Sam Long*,SFG,42.1,28,16,5,69.0
lopezal03,2022,Alejo Lopez,CIN,2.2,3,1,0,100.0
lopezjo02,2022,Jorge López,TOT,71.0,67,17,2,88.0
lopezni01,2022,Nicky Lopez,KCR,1.0,1,0,0,
lopezre01,2022,Reynaldo López,CHW,65.1,61,27,8,70.0
lopezyo01,2022,Yoan López,NYM,11.0,8,1,0,100.0
loupaa01,2022,Aaron Loup*,LAA,58.2,65,37,10,73.0
lowthza01,2022,Zac Lowther*,BAL,5.1,1,2,2,0.0
luetglu01,2022,Lucas Luetge*,NYY,57.1,50,32,13,59.0
lugose01,2022,Seth Lugo,NYM,65.0,62,24,11,54.0
machaan02,2022,Andrés Machado,WSN,59.1,51,25,4,84.0
manaese01,2022,Sean Manaea*,SDP,158.0,30,0,0,
mantijo01,2022,Joe Mantiply*,ARI,60.0,69,35,16,54.0
marinro01,2022,Ron Marinaccio,NYY,44.0,40,27,7,74.0
markepa01,2022,Parker Markel,OAK,3.0,3,4,2,50.0
martejo01,2022,José Marte,LAA,11.0,11,6,2,67.0
marteyu01,2022,Yunior Marte,SFG,48.0,39,10,5,50.0
martibr01,2022,Brett Martin*,TEX,50.0,55,33,13,61.0
martich02,2022,Chris Martin,TOT,56.0,60,27,5,81.0
martico02,2022,Corbin Martin,ARI,22.1,7,1,0,100.0
martida03,2022,Davis Martin,CHW,63.1,14,2,0,100.0
martini01,2022,Nick Martinez,SDP,106.1,47,19,8,58.0
martise01,2022,Seth Martinez,HOU,38.2,29,15,1,93.0
matonni01,2022,Nick Maton,PHI,1.1,2,0,0,
matonph01,2022,Phil Maton,HOU,65.2,67,27,5,81.0
matzety01,2022,Tyler Matzek*,ATL,43.2,42,20,2,90.0
matzst01,2022,Steven Matz*,STL,48.0,15,1,1,0.0
mayermi01,2022,Mike Mayers,LAA,50.2,24,16,6,62.0
mayfija01,2022,Jack Mayfield,LAA,1.0,1,0,0,
maytr01,2022,Trevor May,NYM,25.0,26,6,0,100.0
mayzati01,2022,Tim Mayza*,TOR,48.2,63,36,8,78.0
mazzach01,2022,Chris Mazza,TBR,5.1,2,1,1,0.0
mccarki01,2022,Kirk McCarty*,CLE,37.2,13,1,0,100.0
mcfartj01,2022,T.J. McFarland*,STL,32.2,28,25,11,56.0
mcgeeea01,2022,Easton McGee,TBR,3.0,1,0,0,
mcgeeja01,2022,Jake McGee*,TOT,37.0,42,10,4,60.0
