ptype,era,year,pid,tier,horizon,n_windows,var_per_unit,var_total,mean_total,mean_rate
H,2010-14,2010,134260,T1,game,116,0.3972795893719807,6.440779610194903,1.5517241379310345,0.4326923076923077
H,2010-14,2010,134260,T1,week,18,0.10296245092411568,41.911764705882355,7.5,0.4326923076923077
H,2010-14,2010,134260,T1,month,6,0.015322541930143933,94.0,29.0,0.4326923076923077
H,2010-14,2010,135784,T2,game,132,0.2909126089135631,7.1327203331020135,2.5681818181818183,0.5631229235880398
H,2010-14,2010,135784,T2,week,20,0.05606982255898422,54.02894736842105,15.35,0.5631229235880398
H,2010-14,2010,135784,T2,month,6,0.004044309604549232,106.16666666666666,56.166666666666664,0.5631229235880398
H,2010-14,2010,136267,T1,game,126,0.6049404761904761,10.599428571428573,2.0238095238095237,0.5279503105590062
H,2010-14,2010,136267,T1,week,19,0.1143558051066217,102.89473684210526,13.31578947368421,0.5279503105590062
H,2010-14,2010,136267,T1,month,5,0.04801878877245714,1190.3,50.4,0.5279503105590062
H,2010-14,2010,136460,T3,game,156,0.583077049443985,8.98209263854425,2.2371794871794872,0.5453125
H,2010-14,2010,136460,T3,week,26,0.06902503683058099,49.293846153846154,13.423076923076923,0.5453125
H,2010-14,2010,136460,T3,month,6,0.01744947096298137,251.86666666666665,58.333333333333336,0.5453125
H,2010-14,2010,136770,T2,game,138,0.7989503626126919,10.49619168517931,2.282608695652174,0.5769230769230769
H,2010-14,2010,136770,T2,week,21,0.13125356594556606,83.66190476190476,13.19047619047619,0.5769230769230769
H,2010-14,2010,136770,T2,month,6,0.01746368337479384,167.06666666666666,51.333333333333336,0.5769230769230769
H,2010-14,2010,137140,T1,game,109,0.7513584966209839,11.858137954468232,1.889908256880734,0.48130841121495327
H,2010-14,2010,137140,T1,week,17,0.11673491569846725,58.63970588235294,11.529411764705882,0.48130841121495327
H,2010-14,2010,137140,T1,month,5,0.013350768744236541,277.70000000000005,39.8,0.48130841121495327
H,2010-14,2010,150020,T1,game,118,0.6759386418143482,8.071056062581485,2.0762711864406778,0.5147058823529411
H,2010-14,2010,150020,T1,week,20,0.07938281214064914,43.94473684210526,12.05,0.5147058823529411
H,2010-14,2010,150020,T1,month,5,0.017815069676827732,279.0,49.0,0.5147058823529411
H,2010-14,2010,150029,T3,game,156,0.7840382568660219,14.26017369727047,2.826923076923077,0.6763803680981595
H,2010-14,2010,150029,T3,week,25,0.16087477426330002,115.90666666666665,16.64,0.6763803680981595
H,2010-14,2010,150029,T3,month,6,0.011502468852101485,76.3,71.5,0.6763803680981595
H,2010-14,2010,150093,T2,game,147,1.1315258751902588,13.059360730593607,2.1904761904761907,0.5875912408759124
H,2010-14,2010,150093,T2,week,26,0.1511226263278388,82.32615384615384,12.384615384615385,0.5875912408759124
H,2010-14,2010,150093,T2,month,6,0.013864902267157914,198.26666666666665,52.333333333333336,0.5875912408759124
H,2010-14,2010,150100,T1,game,120,0.720646981014628,8.436694677871149,2.0166666666666666,0.5537757437070938
H,2010-14,2010,150100,T1,week,19,0.05606423080463791,39.87719298245614,12.105263157894736,0.5537757437070938
H,2010-14,2010,150100,T1,month,5,0.023256970439463905,382.30000000000007,47.4,0.5537757437070938
H,2010-14,2010,150212,T3,game,157,0.3933093692863939,7.7462028417442435,2.573248407643312,0.5985185185185186
H,2010-14,2010,150212,T3,week,25,0.06328246082323775,50.92333333333334,15.56,0.5985185185185186
H,2010-14,2010,150212,T3,month,6,0.009954287056820065,213.2,67.0,0.5985185185185186
H,2010-14,2010,150229,T1,game,128,0.3960738599081364,7.046259842519685,2.09375,0.532803180914513
H,2010-14,2010,150229,T1,week,23,0.08399416516133243,39.86166007905138,11.043478260869565,0.532803180914513
H,2010-14,2010,150229,T1,month,6,0.015179000993474787,165.46666666666664,44.666666666666664,0.532803180914513
H,2010-14,2010,150268,T1,game,133,0.7150646186172501,4.172020961494646,1.2781954887218046,0.3962703962703963
H,2010-14,2010,150268,T1,week,16,0.07308137416877779,27.533333333333335,8.75,0.3962703962703963
H,2010-14,2010,150268,T1,month,5,0.011131747830058967,69.30000000000001,32.4,0.3962703962703963
H,2010-14,2010,150289,T2,game,139,0.7681776028452599,13.822750495255969,2.0575539568345325,0.49140893470790376
H,2010-14,2010,150289,T2,week,23,0.1369621785986481,96.06719367588934,11.608695652173912,0.49140893470790376
H,2010-14,2010,150289,T2,month,6,0.08522762785463744,891.7666666666667,46.833333333333336,0.49140893470790376
H,2010-14,2010,150324,T3,game,157,0.5879384424846208,10.020823125918668,2.4968152866242037,0.6040061633281972
H,2010-14,2010,150324,T3,week,25,0.10602447709282131,74.12666666666665,15.72,0.6040061633281972
H,2010-14,2010,150324,T3,month,6,0.036263611793292606,667.8666666666666,63.666666666666664,0.6040061633281972
H,2010-14,2010,150479,T1,game,113,0.6212570736259106,8.375316055625792,1.7345132743362832,0.4444444444444444
H,2010-14,2010,150479,T1,week,17,0.03556243632600131,35.50735294117647,11.588235294117647,0.4444444444444444
H,2010-14,2010,150479,T1,month,5,0.01008626057699585,197.20000000000002,38.8,0.4444444444444444
H,2010-14,2010,150484,T3,game,157,0.7163870969205364,12.596276335129838,2.840764331210191,0.6904024767801857
H,2010-14,2010,150484,T3,week,25,0.11264618735837695,82.64333333333333,17.68,0.6904024767801857
H,2010-14,2010,150484,T3,month,6,0.04088298193679029,497.2,73.0,0.6904024767801857
H,2010-14,2010,204020,T1,game,121,0.6198356290174473,10.570110192837463,2.2148760330578514,0.5571725571725572
H,2010-14,2010,204020,T1,week,19,0.12756802331639241,89.02339181286548,13.368421052631579,0.5571725571725572
H,2010-14,2010,204020,T1,month,4,0.014631488127636365,274.0,56.0,0.5571725571725572
H,2010-14,2010,232694,T2,game,145,0.6787008301404852,10.896072796934865,1.6896551724137931,0.4290718038528897
H,2010-14,2010,232694,T2,week,24,0.1796568771881215,98.40579710144928,10.166666666666666,0.4290718038528897
H,2010-14,2010,232694,T2,month,6,0.02964510251810216,401.9,40.5,0.4290718038528897
H,2010-14,2010,275930,T1,game,116,0.21648880151760858,5.017316341829085,1.9913793103448276,0.4695121951219512
H,2010-14,2010,275930,T1,week,19,0.04235466098760694,39.450292397660824,11.68421052631579,0.4695121951219512
H,2010-14,2010,275930,T1,month,4,0.01628117391969658,255.58333333333334,48.25,0.4695121951219512
H,2010-14,2010,276055,T3,game,158,1.0166947960618848,17.96629847617512,2.367088607594937,0.5771604938271605
H,2010-14,2010,276055,T3,week,25,0.17618900458054798,108.99333333333333,14.92,0.5771604938271605
H,2010-14,2010,276055,T3,month,6,0.0036697131896876955,141.86666666666667,62.666666666666664,0.5771604938271605
H,2010-14,2010,276346,T2,game,144,0.5514020987830512,9.132672882672884,1.7361111111111112,0.43103448275862066
H,2010-14,2010,276346,T2,week,23,0.057949943979577305,40.984189723320156,10.565217391304348,0.43103448275862066
H,2010-14,2010,276346,T2,month,6,0.013009256013477872,57.86666666666666,39.666666666666664,0.43103448275862066
H,2010-14,2010,276545,T3,game,157,0.5611686471365724,11.10305405846807,2.6815286624203822,0.5863509749303621
H,2010-14,2010,276545,T3,week,26,0.08022128460380791,71.68153846153847,16.192307692307693,0.5863509749303621
H,2010-14,2010,276545,T3,month,6,0.018351268097361113,414.4,70.0,0.5863509749303621
H,2010-14,2010,279577,T1,game,97,0.6232470050591828,13.405283505154637,2.9690721649484537,0.6728971962616822
H,2010-14,2010,279577,T1,week,15,0.09649831568745955,99.83809523809525,17.466666666666665,0.6728971962616822
H,2010-14,2010,279577,T1,month,4,0.03264799675761614,585.5833333333334,69.75,0.6728971962616822
H,2010-14,2010,285078,T2,game,133,0.6675653774458822,14.580884028252449,3.6390977443609023,0.8476357267950964
H,2010-14,2010,285078,T2,week,22,0.09031729554581469,87.11688311688312,21.545454545454547,0.8476357267950964
H,2010-14,2010,285078,T2,month,5,0.057607676708779164,949.5,94.0,0.8476357267950964
H,2010-14,2010,285131,T1,game,146,0.36288937437673857,3.855455833726973,1.273972602739726,0.36257309941520466
H,2010-14,2010,285131,T1,week,25,0.04157218722434879,18.333333333333332,7.2,0.36257309941520466
H,2010-14,2010,285131,T1,month,6,0.0061216270813569664,64.56666666666666,30.833333333333332,0.36257309941520466
H,2010-14,2010,325392,T2,game,134,0.3261823535384303,7.199640893277971,2.328358208955224,0.5243697478991597
H,2010-14,2010,325392,T2,week,22,0.07770321643008529,60.24242424242425,13.636363636363637,0.5243697478991597
H,2010-14,2010,325392,T2,month,5,0.009075434275107916,119.3,61.6,0.5243697478991597
H,2010-14,2010,333492,T3,game,157,0.6869866776804902,13.43736730360934,3.070063694267516,0.7215568862275449
H,2010-14,2010,333492,T3,week,26,0.11858435964343837,95.85846153846155,18.53846153846154,0.7215568862275449
H,2010-14,2010,333492,T3,month,6,0.031846406181748735,568.7,79.5,0.7215568862275449
H,2010-14,2010,334393,T3,game,160,0.24897538381180565,5.584276729559749,2.725,0.5940054495912807
H,2010-14,2010,334393,T3,week,26,0.03440164985864551,35.30461538461539,16.76923076923077,0.5940054495912807
H,2010-14,2010,334393,T3,month,6,0.012876286418242885,401.0666666666666,70.66666666666667,0.5940054495912807
H,2010-14,2010,340192,T3,game,150,0.3712678123747635,8.812572706935123,2.5533333333333332,0.5510791366906475
H,2010-14,2010,340192,T3,week,25,0.06961270444376466,49.843333333333334,14.48,0.5510791366906475
H,2010-14,2010,340192,T3,month,6,0.012074968568509314,133.36666666666665,63.833333333333336,0.5510791366906475
H,2010-14,2010,346874,T2,game,147,0.7436094285507201,11.273972602739725,2.2857142857142856,0.5843478260869566
H,2010-14,2010,346874,T2,week,24,0.11541938126251085,60.60144927536231,13.416666666666666,0.5843478260869566
H,2010-14,2010,346874,T2,month,6,0.014492071491865719,172.4,54.0,0.5843478260869566
H,2010-14,2010,400018,T1,game,109,0.6693587420243895,11.19520897043833,1.908256880733945,0.48711943793911006
H,2010-14,2010,400018,T1,week,17,0.23919298806684225,89.88235294117648,11.411764705882353,0.48711943793911006
H,2010-14,2010,400018,T1,month,6,0.08170763617178049,465.0666666666666,34.666666666666664,0.48711943793911006
H,2010-14,2010,400083,T2,game,134,0.6788914822465851,12.696218157333632,2.582089552238806,0.6070175438596491
H,2010-14,2010,400083,T2,week,20,0.11738724029726384,85.56842105263159,16.1,0.6070175438596491
H,2010-14,2010,400083,T2,month,6,0.0576539891828761,1166.8,57.0,0.6070175438596491
H,2010-14,2010,400085,T3,game,162,0.36286387376564505,7.931178590598881,2.4012345679012346,0.5314207650273224
H,2010-14,2010,400085,T3,week,26,0.04024022312782354,35.878461538461536,14.961538461538462,0.5314207650273224
H,2010-14,2010,400085,T3,month,6,0.01386425430243477,176.56666666666666,63.166666666666664,0.5314207650273224
H,2010-14,2010,400091,T1,game,112,0.6776432682682683,10.460022522522523,1.8125,0.4776470588235294
H,2010-14,2010,400091,T1,week,18,0.16972461105800174,86.0,10.666666666666666,0.4776470588235294
H,2010-14,2010,400091,T1,month,4,0.051041603040565854,344.6666666666667,47.0,0.4776470588235294
H,2010-14,2010,400098,T1,game,118,0.5040984797270108,7.9855859771114,2.0762711864406778,0.5303030303030303
H,2010-14,2010,400098,T1,week,20,0.1076002862803568,54.45000000000001,11.15,0.5303030303030303
H,2010-14,2010,400098,T1,month,6,0.01711817500689837,193.2,40.0,0.5303030303030303
H,2010-14,2010,400121,T2,game,127,0.6661175339193711,12.156480439945005,2.952755905511811,0.6970260223048327
H,2010-14,2010,400121,T2,week,21,0.11783811645590518,83.7904761904762,17.095238095238095,0.6970260223048327
H,2010-14,2010,400121,T2,month,5,0.03598456965817327,562.5,73.0,0.6970260223048327
H,2010-14,2010,400284,T1,game,115,0.5170912789219425,11.693363844393593,3.130434782608696,0.7045009784735812
H,2010-14,2010,400284,T1,week,19,0.1076043199867481,89.54385964912282,18.894736842105264,0.7045009784735812
H,2010-14,2010,400284,T1,month,5,0.03563482520027067,810.6999999999999,70.2,0.7045009784735812
H,2010-14,2010,400290,T1,game,115,0.5220913636748877,9.617543859649121,1.8,0.4490238611713666
H,2010-14,2010,400290,T1,week,17,0.12257158031448648,90.86029411764706,11.117647058823529,0.4490238611713666
H,2010-14,2010,400290,T1,month,6,0.054975413541684004,341.2,35.0,0.4490238611713666
H,2010-14,2010,405395,T3,game,159,0.7841526656542428,17.23795876124512,3.949685534591195,0.8971428571428571
H,2010-14,2010,405395,T3,week,26,0.1401626952904885,120.77538461538461,24.153846153846153,0.8971428571428571
H,2010-14,2010,405395,T3,month,6,0.022255973190983595,359.8666666666667,104.33333333333333,0.8971428571428571
H,2010-14,2010,407487,T1,game,124,0.5552149627007024,8.760031471282453,2.064516129032258,0.5626373626373626
H,2010-14,2010,407487,T1,week,21,0.08596173992418613,46.957142857142856,10.571428571428571,0.5626373626373626
H,2010-14,2010,407487,T1,month,6,0.006954111664176944,151.46666666666664,40.666666666666664,0.5626373626373626
H,2010-14,2010,407489,T2,game,153,0.7346015604097388,12.188682490540074,2.045751633986928,0.5148026315789473
H,2010-14,2010,407489,T2,week,24,0.1272535840669901,72.07971014492755,12.416666666666666,0.5148026315789473
H,2010-14,2010,407489,T2,month,6,0.016462476179729207,162.26666666666665,51.666666666666664,0.5148026315789473
H,2010-14,2010,407781,T3,game,151,0.4835419180770174,8.413951434878587,2.3443708609271523,0.5619047619047619
H,2010-14,2010,407781,T3,week,25,0.10344379862180945,63.79333333333333,14.28,0.5619047619047619
H,2010-14,2010,407781,T3,month,6,0.01984719047243012,204.26666666666665,58.666666666666664,0.5619047619047619
H,2010-14,2010,407812,T3,game,158,0.6320418650542267,12.144481173909538,3.2151898734177213,0.7525925925925926
H,2010-14,2010,407812,T3,week,26,0.11814547076636503,94.89846153846155,19.53846153846154,0.7525925925925926
H,2010-14,2010,407812,T3,month,6,0.016557390392294667,278.8,84.0,0.7525925925925926
H,2010-14,2010,407833,T1,game,117,0.8697522268068244,13.153993516062481,1.9658119658119657,0.5263157894736842
H,2010-14,2010,407833,T1,week,20,0.22125168716672383,99.08157894736843,10.15,0.5263157894736842
H,2010-14,2010,407833,T1,month,5,0.0021315076676469433,37.2,40.8,0.5263157894736842
H,2010-14,2010,407861,T2,game,126,0.37435281143145094,7.593714285714286,2.2142857142857144,0.4991055456171735
H,2010-14,2010,407861,T2,week,22,0.07428579622853738,61.021645021645014,12.454545454545455,0.4991055456171735
H,2010-14,2010,407861,T2,month,6,0.022714346621463866,465.1,45.5,0.4991055456171735
H,2010-14,2010,407885,T1,game,124,0.386714893493021,7.024586939417781,2.088709677419355,0.5264227642276422
H,2010-14,2010,407885,T1,week,19,0.04686206552727075,43.67251461988303,13.31578947368421,0.5264227642276422
H,2010-14,2010,407885,T1,month,4,0.019084348761025157,354.9166666666667,50.75,0.5264227642276422
H,2010-14,2010,407886,T2,game,136,0.8205637254901961,12.37037037037037,2.0,0.4918625678119349
H,2010-14,2010,407886,T2,week,20,0.10766506590857562,72.16842105263157,12.8,0.4918625678119349
H,2010-14,2010,407886,T2,month,5,0.020421087570690992,193.20000000000002,51.8,0.4918625678119349
H,2010-14,2010,407893,T3,game,158,0.6378551859481734,14.569862130129804,3.1265822784810124,0.6938202247191011
H,2010-14,2010,407893,T3,week,25,0.13836658641463395,121.12666666666667,19.28,0.6938202247191011
H,2010-14,2010,407893,T3,month,6,0.05961144370908593,994.5666666666668,81.83333333333333,0.6938202247191011
H,2010-14,2010,408045,T2,game,137,0.43483651672347773,9.725311292400173,3.051094890510949,0.7157534246575342
H,2010-14,2010,408045,T2,week,23,0.11410176370924456,69.27272727272727,18.0,0.7157534246575342
H,2010-14,2010,408045,T2,month,6,0.01018392267944398,319.76666666666665,69.16666666666667,0.7157534246575342
H,2010-14,2010,408108,T1,game,111,0.4017294873723446,8.427518427518427,2.189189189189189,0.5073068893528184
H,2010-14,2010,408108,T1,week,18,0.11649435123445526,87.47712418300654,13.222222222222221,0.5073068893528184
H,2010-14,2010,408108,T1,month,5,0.013206675876105255,206.3,47.4,0.5073068893528184
H,2010-14,2010,408210,T3,game,161,0.25359355590062116,5.324689440993788,1.7763975155279503,0.4074074074074074
H,2010-14,2010,408210,T3,week,26,0.04681089828302721,33.04,11.0,0.4074074074074074
H,2010-14,2010,408210,T3,month,6,0.0071789277315725845,102.66666666666667,47.666666666666664,0.4074074074074074
H,2010-14,2010,408234,T3,game,150,0.7585805853586775,14.67633109619687,3.8533333333333335,0.8919753086419753
H,2010-14,2010,408234,T3,week,24,0.15206412291083074,122.8913043478261,22.75,0.8919753086419753
H,2010-14,2010,408234,T3,month,6,0.009198287350689765,253.0666666666667,96.33333333333333,0.8919753086419753
H,2010-14,2010,408236,T3,game,160,0.7383941493657211,14.720086477987422,2.94375,0.6796536796536796
H,2010-14,2010,408236,T3,week,25,0.12874582973979357,113.90999999999998,18.08,0.6796536796536796
H,2010-14,2010,408236,T3,month,6,0.025469991874806246,264.6666666666667,76.33333333333333,0.6796536796536796
H,2010-14,2010,408252,T3,game,152,0.4581603636574881,9.955385151620773,2.710526315789474,0.5997088791848617
H,2010-14,2010,408252,T3,week,23,0.08939560482671681,72.26086956521739,16.52173913043478,0.5997088791848617
H,2010-14,2010,408252,T3,month,6,0.020516715195963903,453.4666666666666,67.66666666666667,0.5997088791848617
H,2010-14,2010,408299,T1,game,128,0.4747205134514436,8.284387303149606,2.1953125,0.5553359683794467
H,2010-14,2010,408299,T1,week,17,0.04764531442566404,54.25,15.0,0.5553359683794467
H,2010-14,2010,408299,T1,month,5,0.016083923257661538,818.6999999999999,52.2,0.5553359683794467
H,2010-14,2010,408305,T1,game,126,0.44600029982363315,8.251999999999999,1.8333333333333333,0.44854368932038835
H,2010-14,2010,408305,T1,week,19,0.09236327014812952,75.9122807017544,11.368421052631579,0.44854368932038835
H,2010-14,2010,408305,T1,month,5,0.06067758560603549,775.2,42.2,0.44854368932038835
H,2010-14,2010,408307,T3,game,150,0.589320420084514,12.552841163310962,3.2533333333333334,0.7360482654600302
H,2010-14,2010,408307,T3,week,25,0.08775982341076764,88.14333333333333,19.32,0.7360482654600302
H,2010-14,2010,408307,T3,month,6,0.01294181821936182,57.766666666666666,80.16666666666667,0.7360482654600302
H,2010-14,2010,408314,T2,game,133,0.46064278511333656,9.25518341307815,2.8421052631578947,0.6268656716417911
H,2010-14,2010,408314,T2,week,20,0.11034185114288331,95.71315789473681,18.15,0.6268656716417911
H,2010-14,2010,408314,T2,month,6,0.012021658689094328,418.9666666666667,62.833333333333336,0.6268656716417911
H,2010-14,2010,421064,T3,game,154,0.5646310089692442,9.79560308972074,2.090909090909091,0.49614791987673346
H,2010-14,2010,421064,T3,week,24,0.10887996188372454,69.64492753623188,13.416666666666666,0.49614791987673346
H,2010-14,2010,421064,T3,month,6,0.032017441000972,197.36666666666667,53.833333333333336,0.49614791987673346
H,2010-14,2010,425206,T1,game,125,0.4041628315412186,4.041935483870968,1.52,0.45893719806763283
H,2010-14,2010,425206,T1,week,14,0.03073887744180028,22.181318681318675,10.785714285714286,0.45893719806763283
H,2010-14,2010,425206,T1,month,4,0.010989963485493115,301.3333333333333,40.0,0.45893719806763283
H,2010-14,2010,425491,T1,game,123,0.697496927155064,9.534319605491133,1.7479674796747968,0.47149122807017546
H,2010-14,2010,425491,T1,week,19,0.0990454406579009,49.70175438596491,10.421052631578947,0.47149122807017546
H,2010-14,2010,425491,T1,month,5,0.003951676427721739,70.3,40.6,0.47149122807017546
H,2010-14,2010,425496,T2,game,147,0.6157260377514782,9.36315348057031,1.9183673469387754,0.4956063268892794
H,2010-14,2010,425496,T2,week,20,0.10111567667360596,72.22105263157896,13.7,0.4956063268892794
H,2010-14,2010,425496,T2,month,6,0.011998097185148144,374.8,46.0,0.4956063268892794
H,2010-14,2010,425509,T3,game,147,0.4965835904454659,9.325132792843165,2.1020408163265305,0.5024390243902439
H,2010-14,2010,425509,T3,week,25,0.07905092920377797,50.70666666666667,12.04,0.5024390243902439
H,2010-14,2010,425509,T3,month,6,0.0043072496398927716,86.26666666666667,51.333333333333336,0.5024390243902439
H,2010-14,2010,425545,T1,game,114,0.6113117571460609,9.860037261294828,2.4473684210526314,0.6186252771618626
H,2010-14,2010,425545,T1,week,18,0.10635879245745151,62.01633986928106,15.38888888888889,0.6186252771618626
H,2010-14,2010,425545,T1,month,5,0.04086291371887285,774.7,55.8,0.6186252771618626
H,2010-14,2010,425549,T1,game,123,0.45117397712116974,6.1720645075303215,1.6747967479674797,0.47685185185185186
H,2010-14,2010,425549,T1,week,18,0.0691031331667661,54.029411764705884,11.166666666666666,0.47685185185185186
H,2010-14,2010,425549,T1,month,5,0.03990707505175716,453.0,39.0,0.47685185185185186
H,2010-14,2010,425560,T3,game,151,0.847813882756929,15.658013245033114,2.0927152317880795,0.5138211382113821
H,2010-14,2010,425560,T3,week,24,0.15031002968563348,110.85326086956522,12.625,0.5138211382113821
H,2010-14,2010,425560,T3,month,6,0.06484026873399204,648.2666666666667,50.666666666666664,0.5138211382113821
H,2010-14,2010,425567,T3,game,146,0.6523102752043975,13.629286726499764,2.8904109589041096,0.6839546191247974
H,2010-14,2010,425567,T3,week,25,0.10671122718890987,97.02666666666669,16.88,0.6839546191247974
H,2010-14,2010,425567,T3,month,6,0.0443098519317411,498.6666666666667,70.33333333333333,0.6839546191247974
H,2010-14,2010,425664,T3,game,146,0.5471327178643463,11.846764289088332,2.8767123287671232,0.6481481481481481
