mlb_id,player_name_fg,team,season,age,g,gs,ip,sv,hld,shutdowns,meltdowns,pli,gmli,exli,inli,wpa,wpa_per_li,re24,rew,era,fip,k_pct,bb_pct,barrel_pct,hard_hit_pct,lob_pct
621242,Edwin Diaz,NYM,2022,28.0,61.0,0.0,62.0,32.0,4.0,34.0,3.0,1.751559853553772,1.5523377656936646,2.3243167400360107,1.5082263946533203,3.6004061698913574,2.049595355987549,21.966999053955078,2.4104275703430176,1.3064517736683228,0.9027533103970327,50.21,7.66,4.12,38.14,90.36
661403,Emmanuel Clase,CLE,2022,24.0,77.0,0.0,72.2,42.0,0.0,35.0,7.0,1.754010796546936,1.664137601852417,2.089139938354492,1.6499584913253784,3.716143846511841,2.220870018005371,18.972000122070312,1.9844810962677002,1.3623853687806216,1.9839905951984511,28.41,3.69,2.19,32.24,72.29
642207,Devin Williams,MIL,2022,27.0,65.0,0.0,60.2,15.0,26.0,42.0,8.0,2.3403937816619873,1.9616738557815552,2.4743635654449463,1.892746090888977,3.4568963050842285,1.6436773538589478,14.401000022888184,1.493371844291687,1.9285716306845309,2.008035281527622,40.0,12.5,0.9,27.03,76.8
623465,Evan Phillips,LAD,2022,27.0,64.0,0.0,63.0,2.0,19.0,31.0,6.0,1.4143670797348022,1.382675051689148,1.091734528541565,1.2031333446502686,3.0048723220825195,2.600001096725464,25.34000015258789,2.7164928913116455,1.1428572812588744,1.9378276848138094,33.05,6.44,4.35,31.16,82.99
621345,A.J. Minter,ATL,2022,28.0,75.0,0.0,70.0,5.0,34.0,32.0,7.0,1.4187719821929932,1.4326612949371338,1.374796748161316,1.2888025045394897,2.067498207092285,1.901311993598938,13.04699993133545,1.3540751934051514,2.0571430813536598,2.1267166085145797,34.69,5.54,8.81,33.96,76.67
664854,Ryan Helsley,STL,2022,27.0,54.0,0.0,64.2,19.0,7.0,32.0,3.0,1.5840107202529907,1.6557999849319458,2.2252285480499268,1.5065374374389648,3.564621925354004,2.1856486797332764,23.15999984741211,2.4513978958129883,1.2525775166269701,2.3392350037453253,39.33,8.37,8.8,39.2,93.43
625643,Reynaldo Lopez,CHW,2022,28.0,60.0,0.0,63.1,0.0,9.0,22.0,12.0,1.1618345975875854,1.2053799629211426,1.2544307708740234,1.0227724313735962,0.35404008626937866,1.3292734622955322,10.131999015808105,1.063694715499878,2.8421056625916257,1.9913782125298447,24.29,4.45,5.14,40.0,62.71
662253,Andres Munoz,SEA,2022,23.0,64.0,0.0,65.0,4.0,22.0,30.0,10.0,1.472618579864502,1.5338187217712402,1.3322346210479736,1.4179164171218872,1.089169979095459,1.310796856880188,13.96500015258789,1.5815229415893555,2.492307984843091,2.0355077983359466,38.71,6.05,5.26,36.09,76.36
453268,Daniel Bard,COL,2022,37.0,57.0,0.0,60.1,34.0,0.0,36.0,6.0,2.2062723636627197,2.094635248184204,2.38991117477417,2.1395978927612305,4.762012004852295,1.6914689540863037,18.512001037597656,1.670567512512207,1.790055286345409,2.8638122118930127,28.16,10.2,4.73,37.84,81.63
670167,John Schreiber,BOS,2022,28.0,64.0,0.0,65.0,8.0,22.0,32.0,8.0,1.5683887004852295,1.7423062324523926,1.2867019176483154,1.3588413000106812,2.5683460235595703,1.6405109167099,12.758000373840332,1.2416335344314575,2.2153851354476073,2.4970462418166504,28.79,7.39,5.0,39.38,76.8
663986,Trevor Stephan,CLE,2022,26.0,66.0,0.0,63.2,3.0,19.0,25.0,13.0,1.5512242317199707,1.4092333316802979,1.5289620161056519,1.3381277322769165,0.4017782509326935,0.5661820769309998,7.7039995193481445,0.8239390254020691,2.685864303487297,2.185729282916129,30.71,6.74,3.07,34.36,73.53
650633,Michael King,NYY,2022,27.0,34.0,0.0,51.0,1.0,16.0,21.0,7.0,1.55135977268219,1.8953118324279785,1.352441668510437,1.437300443649292,2.1762800216674805,1.279950499534607,14.597000122070312,1.5433226823806763,2.2941179902496325,2.230077928490273,33.17,8.04,6.84,35.9,76.92
657024,Erik Swanson,SEA,2022,28.0,56.0,0.0,51.2,3.0,14.0,19.0,9.0,1.127172827720642,1.2186036109924316,1.20168936252594,1.102878451347351,0.4884340167045593,0.9999130964279175,9.187000274658203,1.0654163360595703,1.7419356982244305,1.8350114896319591,34.5,5.0,6.67,29.17,85.15
