pitcher,pitches,tbf,bip,in_zone,out_zone,swing,contact,swstr,called_strike,z_swing,z_contact,o_swing_num,avg_velo,avg_ext,avg_pfxz,avg_pfxx,avg_ev,hard_hit_n,barrel_n,gb_n,k,bb,hbp,h,hr,xwoba_bip,woba_v_sum,woba_d_sum,xwoba_contact,player_name,year,z_zone,o_zone_tot,swing_pct,contact_pct,swstr_pct,c_plus_swstr,zone_pct,o_swing_pct,z_swing_pct,z_contact_pct,hard_hit_pct,barrel_pct,gb_pct,k_pct,bb_pct,bip_pct,abs_pfxz,gs,ip_per_start,k_per_start,bb_per_start,h_per_start,hr_per_start,hbp_per_start,er_per_start,fp_per_start_actual,fp_total
457918,2674,672,499,1246,1428,1281,1031,250,395,897,769,384,88.67064323111443,6.071503365744204,1.0121989528795812,0.6610359012715034,82.55995893223819,208,58,178,122,48,3,177,30,0.40931765797938513,239.61224069979565,668.0,0.35870095913143063,"Happ, J.A.",2021,1246,1428,0.4790575916230366,0.804839968774395,0.09349289454001496,0.2412116679132386,0.46596858638743455,0.2689075630252101,0.7199036918138042,0.8573021181716833,0.4168336673346693,0.11623246492985972,0.35671342685370744,0.18154761904761904,0.07142857142857142,0.7425595238095238,1.0121989528795812,30,5.044444444444445,4.066666666666666,1.6,5.9,1.0,0.1,3.033333333333333,7.046666666666666,211.39999999999998
458681,2613,642,423,1244,1259,1310,965,345,357,913,723,347,91.35401518178186,6.34190970834998,0.7631721933679585,-0.38423092289252897,81.78609813084111,145,24,166,174,43,2,123,18,0.31864863459485665,169.27810247253754,622.0,0.2721512901487742,"Lynn, Lance",2021,1244,1259,0.5013394565633371,0.7366412213740458,0.13203214695752008,0.26865671641791045,0.4760811327975507,0.2756155679110405,0.7339228295819936,0.791894852135816,0.34278959810874704,0.05673758865248227,0.39243498817966904,0.27102803738317754,0.06697819314641744,0.6588785046728972,0.7631721933679585,28,5.523809523809524,6.214285714285714,1.5357142857142858,4.392857142857143,0.6428571428571429,0.07142857142857142,1.75,14.942857142857141,418.4
471911,889,237,169,426,463,461,336,125,124,314,249,147,90.12890888638921,6.458605174353206,0.635421822272216,-0.47127109111361076,82.89264214046823,65,14,74,50,18,0,59,12,0.39620911507041723,79.55934044690052,237.0,0.3356934196071752,"Carrasco, Carlos",2021,426,463,0.5185601799775028,0.7288503253796096,0.140607424071991,0.28008998875140606,0.47919010123734535,0.3174946004319654,0.7370892018779343,0.7929936305732485,0.38461538461538464,0.08284023668639054,0.4378698224852071,0.2109704641350211,0.0759493670886076,0.7130801687763713,0.635421822272216,12,4.444444444444444,4.166666666666667,1.5,4.916666666666667,1.0,0.0,3.0,6.416666666666665,76.99999999999999
474463,1508,409,321,646,862,628,523,105,261,402,374,226,84.77175066312998,5.8798792756539235,0.423315649867374,0.75092175066313,84.9142561983471,151,30,189,58,28,2,102,11,0.39450120288770274,146.6623801125141,404.0,0.36302569334780715,"Anderson, Brett",2021,646,862,0.41644562334217505,0.8328025477707006,0.06962864721485411,0.2427055702917772,0.42838196286472147,0.26218097447795824,0.6222910216718266,0.9303482587064676,0.470404984423676,0.09345794392523364,0.5887850467289719,0.14180929095354522,0.06845965770171149,0.784841075794621,0.423315649867374,23,4.130434782608695,2.5217391304347827,1.2173913043478262,4.304347826086956,0.4782608695652174,0.08695652173913043,1.7826086956521738,6.978260869565218,160.5
477132,1806,489,322,898,908,916,598,318,291,621,479,295,86.44019933554817,6.3011074197120704,0.731312292358804,-0.25671650055370987,82.48118081180813,119,22,161,143,21,3,103,15,0.3675480553260362,135.64518548302743,484.0,0.28025864769220543,"Kershaw, Clayton",2021,898,908,0.5071982281284607,0.6528384279475983,0.1760797342192691,0.3372093023255814,0.49723145071982283,0.3248898678414097,0.6915367483296214,0.7713365539452496,0.3695652173913043,0.06832298136645963,0.5,0.29243353783231085,0.04294478527607362,0.6584867075664622,0.731312292358804,22,5.46969696969697,6.5,0.9545454545454546,4.681818181818182,0.6818181818181818,0.13636363636363635,2.3181818181818183,14.140909090909089,311.09999999999997
489119,2592,690,512,1095,1497,1231,937,294,397,771,628,460,84.50860339506173,6.087538580246913,0.6534066358024692,0.15174768518518517,80.3241418764302,175,31,260,125,50,3,166,17,0.34934284788167147,215.81945248448073,681.0,0.3169154955719247,"Miley, Wade",2021,1095,1497,0.47492283950617287,0.7611697806661251,0.11342592592592593,0.2665895061728395,0.4224537037037037,0.3072812291249165,0.7041095890410959,0.814526588845655,0.341796875,0.060546875,0.5078125,0.18115942028985507,0.07246376811594203,0.7420289855072464,0.6534066358024692,28,5.726190476190476,4.464285714285714,1.7857142857142858,5.928571428571429,0.6071428571428571,0.10714285714285714,2.142857142857143,11.253571428571428,315.09999999999997
500779,1241,297,177,538,702,570,404,166,192,366,302,204,87.41677419354839,6.507419354838709,0.7818870967741935,0.21158870967741936,82.48498659517426,80,21,81,85,34,1,74,12,0.4270497017464239,100.76074750737061,296.0,0.34040793076814396,"Quintana, Jose",2021,538,702,0.45930701047542305,0.7087719298245614,0.13376309427880742,0.2884770346494762,0.43352135374697826,0.2905982905982906,0.6802973977695167,0.825136612021858,0.4519774011299435,0.11864406779661017,0.4576271186440678,0.28619528619528617,0.11447811447811448,0.5959595959595959,0.7818870967741935,10,3.4333333333333336,5.1,2.6,4.6,0.6,0.0,3.0,3.2299999999999995,32.3
501381,1711,459,351,849,858,882,687,195,297,588,510,294,87.0530755711775,6.244346807264207,0.7861804335090803,-0.5081253661394259,84.48033536585366,162,31,142,86,20,2,114,17,0.3983298243221697,154.22211921547068,454.0,0.33969629783143324,"Pineda, Michael",2021,849,858,0.5154880187025132,0.7789115646258503,0.11396843950905904,0.2875511396843951,0.4962010520163647,0.34265734265734266,0.6925795053003534,0.8673469387755102,0.46153846153846156,0.08831908831908832,0.4045584045584046,0.18736383442265794,0.04357298474945534,0.7647058823529411,0.7861804335090803,21,4.936507936507937,3.9523809523809526,0.9047619047619048,5.333333333333333,0.8095238095238095,0.09523809523809523,2.1904761904761907,9.528571428571427,200.09999999999997
501985,2621,671,477,1255,1366,1275,965,310,422,857,703,418,86.9944677603968,5.576230446394506,0.5886646318199161,0.15551316291491799,82.16322222222222,170,44,186,148,41,5,156,26,0.3825127613046035,214.04602333577284,666.0,0.32139042542908836,"Minor, Mike",2021,1255,1366,0.4864555513162915,0.7568627450980392,0.11827546737886303,0.27928271652041203,0.4788248760015261,0.30600292825768666,0.6828685258964143,0.8203033838973163,0.35639412997903563,0.09224318658280922,0.389937106918239,0.22056631892697467,0.06110283159463487,0.7108792846497765,0.5886646318199161,28,5.559523809523809,5.285714285714286,1.4642857142857142,5.571428571428571,0.9285714285714286,0.17857142857142858,3.0,10.417857142857141,291.69999999999993
502043,2889,755,530,1179,1702,1292,967,325,480,807,693,485,88.34866365845193,6.64800416522041,0.4615550156195765,-0.4927490454703228,83.07687224669604,206,26,276,155,62,8,158,17,0.338757114781864,228.0474852604786,750.0,0.3040633136806381,"Gibson, Kyle",2021,1179,1702,0.44721356870889584,0.7484520123839009,0.1124956732433368,0.27864312911041883,0.40809968847352024,0.28495887191539365,0.6844783715012722,0.8587360594795539,0.3886792452830189,0.04905660377358491,0.5207547169811321,0.2052980132450331,0.08211920529801324,0.7019867549668874,0.4615550156195765,29,6.011494252873564,5.206896551724138,1.9310344827586208,5.068965517241379,0.5517241379310345,0.2413793103448276,1.9655172413793103,13.872413793103446,402.29999999999995
502171,1579,393,259,679,900,706,519,187,296,410,344,296,89.20696643445218,5.796263457884737,0.4590246991766941,-0.944547181760608,82.95053304904052,97,11,140,98,33,3,85,5,0.36811277007384885,120.90498190897915,391.0,0.30921990258050935,"Cobb, Alex",2021,679,900,0.44711842938568713,0.7351274787535411,0.11842938568714376,0.3058898036732109,0.4300189993666878,0.3288888888888889,0.6038291605301914,0.8390243902439024,0.3745173745173745,0.04247104247104247,0.5405405405405406,0.24936386768447838,0.08396946564885496,0.6590330788804071,0.4590246991766941,18,5.166666666666667,5.444444444444445,1.8333333333333333,4.722222222222222,0.2777777777777778,0.16666666666666666,2.3333333333333335,11.105555555555554,199.89999999999998
502179,1743,456,340,873,862,799,638,161,335,549,482,250,82.54541786743515,6.508184438040346,0.5529913544668588,0.3046685878962536,81.47275747508306,146,39,127,92,23,1,108,19,0.40374192753450494,152.84606186899015,449.0,0.3404143916904012,"Espino, Paolo",2021,873,862,0.45840504876649457,0.7984981226533167,0.09236947791164658,0.28456683878370626,0.5008605851979346,0.2900232018561485,0.6288659793814433,0.8779599271402551,0.4294117647058823,0.11470588235294117,0.3735294117647059,0.20175438596491227,0.05043859649122807,0.7456140350877193,0.5529913544668588,20,4.383333333333334,3.85,0.95,4.65,0.85,0.05,2.0,8.665,173.29999999999998
503449,1554,403,304,724,830,703,553,150,232,494,422,209,88.49034749034749,5.70978120978121,0.8082432432432433,-0.600083655083655,83.66570881226053,115,22,153,57,38,4,87,12,0.34878088137001423,134.98792176689423,397.0,0.34001995407278146,"Peralta, Wily",2021,724,830,0.4523809523809524,0.786628733997155,0.09652509652509653,0.24581724581724582,0.46589446589446587,0.25180722891566265,0.6823204419889503,0.854251012145749,0.3782894736842105,0.07236842105263158,0.5032894736842105,0.141439205955335,0.09429280397022333,0.7543424317617866,0.8082432432432433,18,5.018518518518518,3.111111111111111,2.0555555555555554,4.833333333333333,0.6666666666666666,0.2222222222222222,2.2222222222222223,8.116666666666665,146.09999999999997
506433,2773,681,431,1464,1305,1317,957,360,504,975,785,342,86.9641747923438,6.242614662332972,0.3897869266883351,0.27211267605633804,81.40659217877095,150,38,163,199,43,8,138,28,0.36056197919564387,190.25996511653992,677.0,0.28103392188558335,"Darvish, Yu",2021,1464,1305,0.47493689145329965,0.7266514806378133,0.1298232960692391,0.31157591056617384,0.5279480706815723,0.2620689655172414,0.6659836065573771,0.8051282051282052,0.3480278422273782,0.08816705336426914,0.37819025522041766,0.2922173274596182,0.0631424375917768,0.6328928046989721,0.3897869266883351,30,5.533333333333333,6.633333333333334,1.4333333333333333,4.6,0.9333333333333333,0.26666666666666666,2.533333333333333,13.526666666666666,405.79999999999995
518516,2302,613,441,1218,1076,1124,880,244,424,824,692,300,85.62628596338274,6.554402789886661,0.684106364428945,0.09077157802964254,82.95323741007195,169,33,149,124,37,11,134,24,0.36832820032391705,194.85443894058,606.0,0.321541978449802,"Bumgarner, Madison",2021,1218,1076,0.4882710686359687,0.7829181494661922,0.10599478714161599,0.2901824500434405,0.529105125977411,0.2788104089219331,0.6765188834154351,0.8398058252427184,0.3832199546485261,0.07482993197278912,0.3378684807256236,0.20228384991843393,0.06035889070146819,0.7194127243066885,0.684106364428945,26,5.538461538461538,4.769230769230769,1.4230769230769231,5.153846153846154,0.9230769230769231,0.4230769230769231,3.076923076923077,9.89230769230769,257.19999999999993
518633,1011,252,166,490,519,491,348,143,150,332,259,159,88.72765113974232,6.744895936570862,0.8284539147670961,0.34968285431119916,82.35046728971963,67,11,56,65,21,0,52,6,0.3881602842688691,79.14644690436342,251.0,0.3153244896588184,"Duffy, Danny",2021,490,519,0.4856577645895153,0.7087576374745418,0.1414441147378833,0.2898120672601385,0.4846686449060336,0.3063583815028902,0.6775510204081633,0.7801204819277109,0.4036144578313253,0.06626506024096386,0.3373493975903614,0.25793650793650796,0.08333333333333333,0.6587301587301587,0.8284539147670961,12,4.972222222222222,5.333333333333333,1.75,4.333333333333333,0.5,0.0,1.5833333333333333,12.491666666666665,149.89999999999998
518774,2236,583,447,1144,1088,1070,866,204,360,775,674,295,89.20183691756273,6.025537634408602,0.7733288530465949,-0.6105331541218638,83.74129901960784,182,35,196,95,36,5,160,19,0.3950253527087494,204.49623124997598,579.0,0.3531886550085941,"Harvey, Matt",2021,1144,1088,0.4785330948121646,0.8093457943925234,0.09123434704830054,0.2522361359570662,0.5116279069767442,0.2711397058823529,0.6774475524475524,0.8696774193548387,0.407158836689038,0.07829977628635347,0.43847874720357943,0.16295025728987994,0.06174957118353345,0.7667238421955404,0.7733288530465949,28,4.523809523809524,3.392857142857143,1.2857142857142858,5.714285714285714,0.6785714285714286,0.17857142857142858,3.0,5.142857142857141,143.99999999999994
518876,2437,668,496,1241,1184,1192,946,246,419,872,759,320,88.92111340206186,6.2898969072164945,0.6415092783505155,-0.530560824742268,83.74232081911263,195,31,220,130,38,4,163,21,0.37903649194288824,216.0117350842437,658.0,0.3282853116781819,"Kelly, Merrill",2021,1241,1184,0.48912597455888385,0.7936241610738255,0.10094378334017234,0.27287648748461224,0.5092326631103816,0.2702702702702703,0.7026591458501209,0.8704128440366973,0.39314516129032256,0.0625,0.4435483870967742,0.19461077844311378,0.05688622754491018,0.7425149700598802,0.6415092783505155,27,5.753086419753087,4.814814814814815,1.4074074074074074,6.037037037037037,0.7777777777777778,0.14814814814814814,2.7777777777777777,10.65185185185185,287.59999999999997
519043,1270,334,235,612,642,598,466,132,196,433,360,165,88.48046251993621,6.200318979266347,0.8426953748006379,0.8128149920255183,82.09591836734694,88,20,95,63,34,2,78,15,0.37469641822246885,112.65730126361055,322.0,0.3498673952286042,"Moore, Matt",2021,612,642,0.47086614173228347,0.7792642140468228,0.10393700787401575,0.25826771653543307,0.4818897637795276,0.2570093457943925,0.7075163398692811,0.8314087759815243,0.37446808510638296,0.0851063829787234,0.40425531914893614,0.18862275449101795,0.10179640718562874,0.7035928143712575,0.8426953748006379,13,4.3076923076923075,3.923076923076923,2.230769230769231,4.846153846153846,1.0,0.15384615384615385,3.076923076923077,4.753846153846153,61.79999999999998
527048,1867,509,371,916,944,856,691,165,337,603,510,253,88.8087634408602,5.826559139784946,0.8122634408602151,0.7490430107526882,82.59354838709677,155,34,163,95,34,9,136,19,0.40712659635000603,180.9225874568022,506.0,0.357554520665617,"Pérez, Martín",2021,916,944,0.4584895554365292,0.8072429906542056,0.08837707552222818,0.2688805570433851,0.49062667380824854,0.2680084745762712,0.6582969432314411,0.845771144278607,0.41778975741239893,0.09164420485175202,0.4393530997304582,0.18664047151277013,0.06679764243614932,0.7288801571709234,0.8122634408602151,22,4.4393939393939394,3.8181818181818183,1.4545454545454546,5.409090909090909,0.7727272727272727,0.36363636363636365,2.4545454545454546,6.331818181818181,139.29999999999998
533167,1068,284,215,502,562,526,409,117,157,353,304,173,87.00808270676693,6.103571428571429,0.6479981203007519,-0.6189097744360902,81.68123393316195,86,21,97,40,26,3,73,15,0.4090610717326242,108.40282506385108,280.0,0.387152946656611,"Shoemaker, Matt",2021,502,562,0.49250936329588013,0.7775665399239544,0.10955056179775281,0.2565543071161049,0.4700374531835206,0.30782918149466193,0.703187250996016,0.8611898016997167,0.4,0.09767441860465116,0.4511627906976744,0.14084507042253522,0.09154929577464789,0.7570422535211268,0.6479981203007519,10,5.0,3.3,1.9,5.3,1.0,0.2,2.9,6.599999999999999,65.99999999999999
542881,2607,704,533,1361,1241,1409,1083,326,395,993,799,416,86.40522674865488,5.965949269792467,1.1245465026902384,0.6542159877017678,80.10996015936254,175,45,200,134,36,1,170,27,0.3691771319879188,221.00293150172985,690.0,0.32029410362569544,"Anderson, Tyler",2021,1361,1241,0.5404679708477177,0.7686302342086586,0.12504794783275797,0.27656309934790946,0.5220560030686613,0.33521353746978244,0.7296105804555474,0.8046324269889225,0.32833020637898686,0.08442776735459662,0.37523452157598497,0.1903409090909091,0.05113636363636364,0.7571022727272727,1.1245465026902384,31,5.344086021505376,4.32258064516129,1.1612903225806452,5.483870967741935,0.8709677419354839,0.03225806451612903,2.6129032258064515,10.054838709677417,311.69999999999993
543037,2969,726,440,1441,1528,1452,989,463,523,962,724,490,92.27120242505895,6.515964971370832,0.6863186257999326,-0.43442236443246884,83.1219696969697,170,43,188,243,41,2,151,24,0.3804471938000019,197.11631807820083,725.0,0.2718845766595874,"Cole, Gerrit",2021,1441,1528,0.48905355338497813,0.681129476584022,0.1559447625463119,0.3320983496126642,0.4853486022229707,0.3206806282722513,0.6675919500346982,0.7525987525987526,0.38636363636363635,0.09772727272727273,0.42727272727272725,0.3347107438016529,0.05647382920110193,0.6060606060606061,0.6863186257999326,30,6.044444444444445,8.1,1.3666666666666667,5.033333333333333,0.8,0.06666666666666667,2.1666666666666665,17.246666666666666,517.4
543101,2562,677,483,1325,1233,1250,948,302,423,908,762,342,90.35629397967162,6.56532447224394,0.6787920250195465,-0.42982017200938233,81.90940265486726,186,39,216,151,41,2,141,19,0.36706604885531585,205.6893071574197,668.0,0.3079181244871552,"DeSclafani, Anthony",2021,1325,1233,0.4879000780640125,0.7584,0.11787665886026542,0.2829820452771272,0.5171740827478533,0.2773722627737226,0.6852830188679245,0.8392070484581498,0.38509316770186336,0.08074534161490683,0.4472049689440994,0.22304283604135894,0.060561299852289516,0.7134416543574594,0.6787920250195465,31,5.344086021505376,4.870967741935484,1.3225806451612903,4.548387096774194,0.6129032258064516,0.06451612903225806,1.8387096774193548,12.893548387096773,399.7
543135,2935,764,529,1608,1319,1511,1119,392,508,1110,908,401,90.21451998633414,6.691629654936796,0.5021557909121968,-0.3164297915954903,82.22652869238006,192,33,225,195,33,7,182,15,0.3594786430935414,218.08576626720276,761.0,0.28657787945755947,"Eovaldi, Nathan",2021,1608,1319,0.5148211243611585,0.7405691594970218,0.13356047700170356,0.30664395229982966,0.5478705281090289,0.30401819560272936,0.6902985074626866,0.818018018018018,0.3629489603024575,0.062381852551984876,0.42533081285444235,0.25523560209424084,0.04319371727748691,0.6924083769633508,0.5021557909121968,32,5.666666666666667,6.09375,1.03125,5.6875,0.46875,0.21875,2.28125,13.29375,425.4
543243,2232,576,364,1048,1180,958,707,251,435,642,543,316,87.17347396768402,6.494793536804309,0.21053859964093358,0.1276077199281867,80.54939393939394,116,17,177,155,49,8,115,19,0.33247082884816537,160.092085898795,570.0,0.2808633085943772,"Gray, Sonny",2021,1048,1180,0.4292114695340502,0.7379958246346555,0.1124551971326165,0.30734767025089604,0.46953405017921146,0.2677966101694915,0.6125954198473282,0.8457943925233645,0.31868131868131866,0.046703296703296704,0.48626373626373626,0.2690972222222222,0.08506944444444445,0.6319444444444444,0.21053859964093358,26,5.179487179487179,5.961538461538462,1.8846153846153846,4.423076923076923,0.7307692307692307,0.3076923076923077,2.5384615384615383,11.36153846153846,295.4
543294,2819,785,600,1356,1453,1366,1091,275,523,894,757,472,83.62776788892845,5.784900900900901,0.6888536845852616,-0.7498255606977573,79.34501452081317,197,50,266,131,41,13,200,31,0.3798060595309084,264.66538118276685,776.0,0.3410636355448026,"Hendricks, Kyle",2021,1356,1453,0.48456899609790705,0.7986822840409956,0.09755232351897836,0.28307910606598086,0.4810216388790351,0.3248451479697178,0.6592920353982301,0.8467561521252797,0.3283333333333333,0.08333333333333333,0.44333333333333336,0.16687898089171974,0.05222929936305733,0.7643312101910829,0.6888536845852616,32,5.5625,4.09375,1.28125,6.25,0.96875,0.40625,2.84375,8.825,282.4
543475,2964,771,563,1422,1542,1429,1093,336,468,1001,850,428,87.65161943319838,6.724662618083671,0.5278846153846154,-0.09789473684210527,83.37908560311284,233,51,217,145,56,7,194,38,0.4021805307855394,269.31891670911654,767.0,0.35113287706534096,"Lyles, Jordan",2021,1422,1542,0.48211875843454793,0.7648705388383485,0.11336032388663968,0.27125506072874495,0.4797570850202429,0.2775616083009079,0.7039381153305204,0.8491508491508492,0.413854351687389,0.0905861456483126,0.38543516873889877,0.1880674448767834,0.07263294422827497,0.7302204928664072,0.5278846153846154,30,5.466666666666667,4.633333333333334,1.7666666666666666,6.2,1.2666666666666666,0.23333333333333334,3.2333333333333334,8.006666666666666,240.19999999999996
543606,1848,442,315,907,940,904,706,198,263,654,550,250,88.32739577693557,6.073903627504061,0.9554466702761235,-0.6308554412560909,81.94424514200298,123,29,115,91,33,3,97,16,0.38324390492323057,144.82236662127823,436.0,0.33216139133320693,"Odorizzi, Jake",2021,907,940,0.48917748917748916,0.7809734513274337,0.10714285714285714,0.24945887445887446,0.4908008658008658,0.26595744680851063,0.721058434399118,0.8409785932721713,0.3904761904761905,0.09206349206349207,0.36507936507936506,0.20588235294117646,0.0746606334841629,0.7126696832579186,0.9554466702761235,22,4.46969696969697,4.0,1.5,4.318181818181818,0.7272727272727273,0.13636363636363635,2.1818181818181817,8.43181818181818,185.49999999999997
