bref_id,season,name_bref,team_bref,ip_bref,g_bref,ir,is_count,is_pct
beckch02,2018,Chris Beck,TOT,34.0,20,6,1,83.0
bedroca01,2018,Cam Bedrosian,LAA,64.0,71,28,7,75.0
beeksja02,2018,Jalen Beeks*,TOT,50.2,14,6,3,50.0
belisma01,2018,Matt Belisle,TOT,34.1,33,17,1,94.0
belivje01,2018,Jeff Beliveau*,CLE,4.2,9,7,2,71.0
bellch02,2018,Chad Bell*,DET,7.1,3,5,1,80.0
bergmch01,2018,Christian Bergman,SEA,14.0,3,2,2,0.0
betande01,2018,Dellin Betances,NYY,66.2,66,8,3,62.0
bettich01,2018,Chad Bettis,COL,120.1,27,6,2,67.0
biagijo01,2018,Joe Biagini,TOR,72.0,50,21,4,81.0
bibenau01,2018,Austin Bibens-Dirkx,TEX,45.0,13,1,1,0.0
biddlje01,2018,Jesse Biddle*,ATL,63.2,60,17,6,65.0
biebesh01,2018,Shane Bieber,CLE,114.2,20,0,0,
blachty01,2018,Ty Blach*,SFG,118.2,47,18,6,67.0
blackra01,2018,Ray Black,SFG,23.1,26,6,2,67.0
blandal01,2018,Alex Blandino,CIN,1.0,1,0,0,
bleicje01,2018,Jeremy Bleich*,OAK,0.1,2,3,2,33.0
bleieri01,2018,Richard Bleier*,BAL,32.2,31,19,5,74.0
blevije01,2018,Jerry Blevins*,NYM,42.2,64,40,9,77.0
bowmama01,2018,Matt Bowman,STL,23.0,22,14,2,86.0
boxbebr01,2018,Brad Boxberger,ARI,53.1,60,9,2,78.0
boyerbl01,2018,Blaine Boyer,KCR,21.2,21,4,0,100.0
brachbr01,2018,Brad Brach,TOT,62.2,69,23,7,70.0
brachsi01,2018,Silvino Bracho,ARI,31.0,31,23,13,43.0
bradfch02,2018,Chasen Bradford,SEA,53.2,46,19,6,68.0
bradlar01,2018,Archie Bradley,ARI,71.2,76,32,8,75.0
brasiry01,2018,Ryan Brasier,BOS,33.2,34,18,8,56.0
braulst01,2018,Steven Brault*,PIT,91.2,45,17,1,94.0
brebbjo01,2018,John Brebbia,STL,50.2,45,14,3,79.0
breweco01,2018,Colten Brewer,SDP,9.2,11,1,0,100.0
briceau01,2018,Austin Brice,CIN,37.1,33,13,3,77.0
bridwpa01,2018,Parker Bridwell,LAA,6.2,5,0,0,
brittza01,2018,Zack Britton*,TOT,40.2,41,9,3,67.0
brookaa01,2018,Aaron Brooks,OAK,2.2,3,2,1,50.0
brothre01,2018,Rex Brothers*,ATL,0.0,1,2,1,50.0
buchhcl01,2018,Clay Buchholz,ARI,98.1,16,0,0,
buchtry01,2018,Ryan Buchter*,OAK,39.1,54,30,2,93.0
buehlwa01,2018,Walker Buehler,LAD,137.1,24,0,0,
bummeaa01,2018,Aaron Bummer*,CHW,31.2,37,32,14,56.0
burdini01,2018,Nick Burdi,PIT,1.1,2,0,0,
burneco01,2018,Corbin Burnes,MIL,38.0,30,9,0,100.0
burrry01,2018,Ryan Burr,CHW,9.2,8,6,4,33.0
busenal01,2018,Alan Busenitz,MIN,25.1,23,20,10,50.0
bushma01,2018,Matt Bush,TEX,23.0,21,12,4,67.0
buterdr01,2018,Drew Butera,KCR,0.1,1,1,1,0.0
butleed01,2018,Eddie Butler,TOT,49.2,30,22,8,64.0
buttrty01,2018,Ty Buttrey,LAA,16.1,16,8,4,50.0
cahiltr01,2018,Trevor Cahill,OAK,110.0,21,0,0,
caratvi01,2018,Victor Caratini,CHC,2.0,2,1,0,100.0
carlesh01,2018,Shane Carle,ATL,63.0,53,28,9,68.0
carpery01,2018,Ryan Carpenter*,DET,22.1,6,0,0,
carraca01,2018,Carlos Carrasco,CLE,192.0,32,0,0,
carroco01,2018,Cody Carroll,BAL,17.0,15,3,2,33.0
castidi01,2018,Diego Castillo,TBR,56.2,43,18,8,56.0
castijo03,2018,José Castillo*,SDP,38.1,37,16,3,81.0
castrmi01,2018,Miguel Castro,BAL,86.1,63,38,8,79.0
cecilbr01,2018,Brett Cecil*,STL,32.2,40,26,7,73.0
cedenxa01,2018,Xavier Cedeño*,TOT,33.1,48,23,7,70.0
cessalu01,2018,Luis Cessa,NYY,44.2,16,3,0,100.0
chafian01,2018,Andrew Chafin*,ARI,49.1,77,38,10,74.0
chapmar01,2018,Aroldis Chapman*,NYY,51.1,55,6,0,100.0
chargjt01,2018,JT Chargois,LAD,32.1,39,19,8,58.0
chatwty01,2018,Tyler Chatwood,CHC,103.2,24,0,0,
chaveje01,2018,Jesse Chavez,TOT,95.1,62,24,13,46.0
chiriyo01,2018,Yonny Chirinos,TBR,89.2,18,4,1,75.0
cimbead01,2018,Adam Cimber,TOT,68.1,70,38,14,63.0
cingrto01,2018,Tony Cingrani*,LAD,22.2,30,10,5,50.0
cishest01,2018,Steve Cishek,CHC,70.1,80,59,17,71.0
claudal01,2018,Alex Claudio*,TEX,68.1,66,38,10,74.0
clippty01,2018,Tyler Clippard,TOR,68.2,73,17,6,65.0
cloydty01,2018,Tyler Cloyd,MIA,17.2,7,3,0,100.0
cobbal01,2018,Alex Cobb,BAL,152.1,28,0,0,
coleaj01,2018,A.J. Cole,TOT,48.1,32,14,4,71.0
colemlo01,2018,Louis Coleman,DET,51.1,51,31,10,68.0
coleta01,2018,Taylor Cole,LAA,36.0,18,9,0,100.0
colliti01,2018,Tim Collins*,WSN,22.2,38,27,5,81.0
colomal01,2018,Alex Colomé,TOT,68.0,70,16,7,56.0
colonba01,2018,Bartolo Colón,TEX,146.1,28,0,0,
conlead01,2018,Adam Conley*,MIA,50.2,52,27,8,70.0
conlopj01,2018,P.J. Conlon*,NYM,7.2,3,0,0,
cookry01,2018,Ryan Cook,SEA,17.0,19,4,0,100.0
copelsc01,2018,Scott Copeland,NYM,1.1,1,3,0,100.0
corcida01,2018,Daniel Corcino,LAD,4.0,2,0,0,
cordeji01,2018,Jimmy Cordero,WSN,19.0,22,8,4,50.0
cortene01,2018,Nestor Cortes*,BAL,4.2,4,6,6,0.0
couloda01,2018,Danny Coulombe*,OAK,23.2,27,19,6,68.0
coveydy01,2018,Dylan Covey,CHW,121.2,27,3,1,67.0
crickky01,2018,Kyle Crick,PIT,60.1,64,17,4,76.0
crockky01,2018,Kyle Crockett*,CIN,9.1,15,13,0,100.0
cruzrh01,2018,Rhiner Cruz,TOR,3.1,2,2,0,100.0
cuevawi01,2018,William Cuevas,BOS,17.0,9,2,1,50.0
culbech01,2018,Charlie Culberson,ATL,1.0,1,0,0,
cumptbr01,2018,Brandon Cumpton,TOR,1.2,1,0,0,
curtijo02,2018,John Curtiss,MIN,6.1,8,2,0,100.0
curtiza01,2018,Zac Curtis*,TOT,16.1,15,10,4,60.0
danisty01,2018,Tyler Danish,CHW,6.1,7,8,2,75.0
darnach01,2018,Chase d'Arnaud,SFG,1.0,1,0,0,
davidma02,2018,Matt Davidson,CHW,3.0,3,0,0,
davisau01,2018,Austin Davis*,PHI,34.2,32,20,12,40.0
davisjd01,2018,J.D. Davis,HOU,1.0,1,0,0,
daviswa01,2018,Wade Davis,COL,65.1,69,8,1,87.0
deetzde01,2018,Dean Deetz,HOU,3.1,4,1,0,100.0
delgara01,2018,Randall Delgado,ARI,11.1,10,4,1,75.0
delosen01,2018,Enyel De Los Santos,PHI,19.0,7,2,2,0.0
descada01,2018,Daniel Descalso,ARI,3.1,2,3,2,33.0
despaod01,2018,Odrisamer Despaigne,TOT,39.0,19,5,1,80.0
detwiro01,2018,Ross Detwiler*,SEA,6.0,1,0,0,
devench02,2018,Chris Devenski,HOU,47.1,50,23,8,65.0
diazed04,2018,Edwin Díaz,SEA,73.1,73,5,3,40.0
diazmi02,2018,Miguel Díaz,SDP,18.2,11,1,0,100.0
diekmja01,2018,Jake Diekman*,TOT,53.1,71,27,6,78.0
dixonbr01,2018,Brandon Dixon,CIN,1.1,2,2,0,100.0
dominse01,2018,Seranthony Domínguez,PHI,58.0,53,25,6,76.0
doolise01,2018,Sean Doolittle*,WSN,45.0,43,9,1,89.0
drakeol01,2018,Oliver Drake,TOT,47.2,44,12,1,92.0
duensbr01,2018,Brian Duensing*,CHC,37.2,48,38,10,74.0
duffety01,2018,Tyler Duffey,MIN,25.0,19,13,1,92.0
dukeza01,2018,Zach Duke*,TOT,52.0,72,31,8,74.0
dullry01,2018,Ryan Dull,OAK,25.1,28,16,5,69.0
dunnmi01,2018,Mike Dunn*,COL,17.0,25,12,0,100.0
dysonsa01,2018,Sam Dyson,SFG,70.1,74,32,9,72.0
edwarca01,2018,Carl Edwards Jr.,CHC,52.0,58,21,8,62.0
edwarjo02,2018,Jon Edwards,CLE,8.2,9,0,0,
eickhje01,2018,Jerad Eickhoff,PHI,5.1,3,0,0,
eliasro01,2018,Roenis Elías*,SEA,51.0,23,4,2,50.0
eovalna01,2018,Nathan Eovaldi,TOT,111.0,22,0,0,
erlinro01,2018,Robbie Erlin*,SDP,109.0,39,22,3,86.0
ervinph01,2018,Phil Ervin,CIN,0.1,1,1,0,100.0
familje01,2018,Jeurys Familia,TOT,72.0,70,11,4,64.0
fariaja01,2018,Jake Faria,TBR,65.0,17,0,0,
farmebu01,2018,Buck Farmer,DET,69.1,66,23,6,74.0
farquda01,2018,Danny Farquhar,CHW,8.0,8,8,4,50.0
farrelu01,2018,Luke Farrell,CHC,31.1,20,8,6,25.0
felizmi01,2018,Michael Feliz,PIT,47.2,47,11,5,55.0
ferguca01,2018,Caleb Ferguson*,LAD,49.0,29,1,0,100.0
fernajo04,2018,José Fernández*,TOR,10.1,13,12,2,83.0
festama01,2018,Matt Festa,SEA,8.1,8,3,1,67.0
fieldjo03,2018,Josh Fields,LAD,41.0,45,9,0,100.0
fieldjo04,2018,Johnny Field,TOT,1.0,1,0,0,
fiersmi01,2018,Mike Fiers,TOT,172.0,31,0,0,
fillmhe01,2018,Heath Fillmyer,KCR,82.1,17,3,0,100.0
flexech01,2018,Chris Flexen,NYM,6.1,4,3,0,100.0
floripe01,2018,Pedro Florimón,PHI,2.0,2,0,0,
florody01,2018,Dylan Floro,TOT,64.0,54,20,6,70.0
flynnbr01,2018,Brian Flynn*,KCR,75.2,48,20,7,65.0
fontwi01,2018,Wilmer Font,TOT,44.0,19,0,0,
frareca01,2018,Caleb Frare*,CHW,7.0,11,8,1,87.0
freemsa01,2018,Sam Freeman*,ATL,50.1,63,44,13,70.0
friedma01,2018,Max Fried*,ATL,33.2,14,0,0,
fryja01,2018,Jace Fry*,CHW,51.1,59,37,9,76.0
frypa01,2018,Paul Fry*,BAL,37.2,35,30,6,80.0
fulmeca01,2018,Carson Fulmer,CHW,32.1,9,0,0,
gagnodr01,2018,Drew Gagnon,NYM,12.0,5,0,0,
gallayo01,2018,Yovani Gallardo,TOT,94.1,21,0,0,
gallegi01,2018,Giovanny Gallegos,TOT,11.1,6,1,0,100.0
gantjo01,2018,John Gant,STL,114.0,26,3,1,67.0
garcigr01,2018,Greg Garcia,STL,1.0,1,0,0,
garcija01,2018,Santiago Casilla,OAK,31.1,26,9,5,44.0
garcija02,2018,Jaime García*,TOT,82.0,33,3,0,100.0
garcija04,2018,Jarlín García*,MIA,66.0,29,14,6,57.0
garcilu03,2018,Luis Garcia,PHI,46.0,59,36,7,81.0
garciyi01,2018,Yimi García,LAD,22.1,25,7,3,57.0
gardeni01,2018,Nick Gardewine,TEX,5.0,3,0,0,
garream01,2018,Amir Garrett*,CIN,63.0,66,44,8,82.0
garvemi01,2018,Mitch Garver,MIN,1.0,1,0,0,
gavigsa01,2018,Sam Gaviglio,TOR,123.2,26,0,0,
gearrco01,2018,Cory Gearrin,TOT,57.1,62,36,13,64.0
germado01,2018,Domingo Germán,NYY,85.2,21,3,0,100.0
gileske01,2018,Ken Giles,TOT,50.1,55,6,1,83.0
gilmase01,2018,Sean Gilmartin*,BAL,27.0,12,5,4,20.0
gimench01,2018,Chris Gimenez,TOT,2.0,2,0,0,
givenmy01,2018,Mychal Givens,BAL,76.2,69,36,9,75.0
glasnty01,2018,Tyler Glasnow,TOT,111.2,45,7,1,86.0
gloveko01,2018,Koda Glover,WSN,16.1,21,7,0,100.0
godleza01,2018,Zack Godley,ARI,178.1,33,0,0,
goedder01,2018,Erik Goeddel,TOT,36.2,31,5,4,20.0
goharlu01,2018,Luiz Gohara*,ATL,19.2,9,2,1,50.0
gombeau01,2018,Austin Gomber*,STL,75.0,29,8,4,50.0
gomezca01,2018,Carlos Gómez,TBR,0.1,1,0,0,
gomezje01,2018,Jeanmar Gómez,CHW,25.0,26,28,14,50.0
gomezro01,2018,Roberto Gómez,SFG,9.1,5,1,0,100.0
gonsast01,2018,Stephen Gonsalves*,MIN,24.2,7,0,0,
gonzame01,2018,Merandy González,MIA,22.0,8,3,0,100.0
goodyni01,2018,Nick Goody,CLE,11.2,12,3,1,67.0
gotttr01,2018,Trevor Gott,WSN,19.0,20,8,0,100.0
gracema02,2018,Matt Grace*,WSN,59.2,56,25,5,80.0
gravebr01,2018,Brett Graves,MIA,33.1,21,2,0,100.0
grayso01,2018,Sonny Gray,NYY,130.1,30,0,0,
greench03,2018,Chad Green,NYY,75.2,63,31,11,65.0
greensh02,2018,Shane Greene,DET,63.1,66,5,2,60.0
gregelu01,2018,Luke Gregerson,STL,12.2,17,10,1,90.0
grimmju01,2018,Justin Grimm,TOT,17.1,21,8,4,50.0
gsellro01,2018,Robert Gsellman,NYM,80.0,68,28,9,68.0
guduare01,2018,Reymin Guduan*,HOU,3.1,3,0,0,
guerrja01,2018,Javy Guerra,MIA,35.2,32,20,5,75.0
guerrju02,2018,Junior Guerra,MIL,141.0,31,4,0,100.0
guerrta01,2018,Tyron Guerrero,MIA,58.0,60,7,5,29.0
guerrta02,2018,Taylor Guerrieri,TOR,9.2,9,8,4,50.0
guilmpr01,2018,Preston Guilmet,TOT,10.0,8,3,0,100.0
guyerbr01,2018,Brandon Guyer,CLE,1.0,1,0,0,
gyorkje01,2018,Jedd Gyorko,STL,1.0,1,0,0,
haderjo01,2018,Josh Hader*,MIL,81.1,55,23,6,74.0
haleda02,2018,David Hale,TOT,13.2,4,1,0,100.0
haleyju01,2018,Justin Haley,BOS,7.2,4,0,0,
hallma02,2018,Matt Hall*,DET,8.0,5,1,0,100.0
hamilia01,2018,Ian Hamilton,CHW,8.0,10,5,5,0.0
hammeja01,2018,Jason Hammel,KCR,127.0,39,6,4,33.0
hancoju01,2018,Justin Hancock,CHC,12.1,10,3,1,67.0
handbr01,2018,Brad Hand*,TOT,72.0,69,23,2,91.0
hanhoer01,2018,Eric Hanhold,NYM,2.1,3,0,0,
happia01,2018,Ian Happ,CHC,1.0,1,0,0,
hardybl01,2018,Blaine Hardy*,DET,86.0,30,10,2,80.0
harriwi10,2018,Will Harris,HOU,56.2,61,23,8,65.0
hartdo01,2018,Donnie Hart*,BAL,19.1,20,20,13,35.0
harvema01,2018,Matt Harvey,TOT,155.0,32,2,0,100.0
hatchch02,2018,Chris Hatcher,OAK,36.1,34,9,5,44.0
hauscmi01,2018,Mike Hauschild,TOR,8.1,2,0,0,
hembrhe01,2018,Heath Hembree,BOS,60.0,67,41,13,68.0
hendrli01,2018,Liam Hendriks,OAK,24.0,25,11,4,64.0
hernada01,2018,David Hernandez,CIN,64.0,57,28,3,89.0
hernael01,2018,Elieser Hernández,MIA,65.2,32,9,3,67.0
hernaen02,2018,Enrique Hernández,LAD,0.1,1,0,0,
hernafe02,2018,Félix Hernández,SEA,155.2,29,1,0,100.0
herreke01,2018,Kelvin Herrera,TOT,44.1,48,8,2,75.0
hessda01,2018,David Hess,BAL,103.1,21,0,0,
hicksjo03,2018,Jordan Hicks,STL,77.2,73,34,10,71.0
hildetr01,2018,Trevor Hildenberger,MIN,73.0,73,25,14,44.0
hillri01,2018,Rich Hill*,LAD,132.2,25,0,0,
hillti01,2018,Tim Hill*,KCR,45.2,70,51,15,71.0
hiranyo01,2018,Yoshihisa Hirano,ARI,66.1,75,30,5,83.0
hoffmje02,2018,Jeff Hoffman,COL,8.2,6,2,1,50.0
holadbr01,2018,Bryan Holaday,MIA,2.0,2,0,0,
holdejo02,2018,Jonathan Holder,NYY,66.0,60,29,10,66.0
hollade01,2018,Derek Holland*,SFG,171.1,36,1,0,100.0
hollagr01,2018,Greg Holland,TOT,46.1,56,13,5,62.0
holmecl01,2018,Clay Holmes,PIT,26.1,11,0,0,
hoovejj01,2018,J.J. Hoover,MIL,1.1,2,2,0,100.0
housead01,2018,Adrian Houser,MIL,13.2,7,2,1,50.0
howarsa01,2018,Sam Howard*,COL,4.0,4,0,0,
hoytja01,2018,James Hoyt,HOU,0.1,1,0,0,
huch02,2018,Chih-Wei Hu,TBR,13.0,5,3,0,100.0
hudsoda01,2018,Daniel Hudson,LAD,46.0,40,17,4,76.0
hudsoda02,2018,Dakota Hudson,STL,27.1,26,20,11,45.0
hugheja02,2018,Jared Hughes,CIN,78.2,72,40,10,75.0
hugheph01,2018,Phil Hughes,TOT,32.2,23,0,0,
hunteto02,2018,Tommy Hunter,PHI,64.0,65,22,4,82.0
hutchdr01,2018,Drew Hutchison,TOT,42.2,16,4,2,50.0
iglesra01,2018,Raisel Iglesias,CIN,72.0,66,24,8,67.0
infangr01,2018,Gregory Infante,CHW,9.0,10,8,1,87.0
jackslu01,2018,Luke Jackson,ATL,40.2,35,19,5,74.0
jamesjo02,2018,Josh James,HOU,23.0,6,0,0,
janseke01,2018,Kenley Jansen,LAD,71.2,69,12,3,75.0
jeffrje01,2018,Jeremy Jeffress,MIL,76.2,73,38,8,79.0
jennida01,2018,Dan Jennings*,MIL,64.1,72,44,14,68.0
jepseke01,2018,Kevin Jepsen,TEX,16.2,21,15,6,60.0
jerezwi01,2018,Williams Jerez*,LAA,15.0,17,7,4,43.0
jewelja01,2018,Jake Jewell,LAA,2.0,3,0,0,
jimenjo02,2018,Joe Jiménez,DET,62.2,68,16,6,62.0
johnsbr02,2018,Brian Johnson*,BOS,99.1,38,13,1,92.0
johnsdj01,2018,DJ Johnson,COL,6.1,7,4,0,100.0
johnsji04,2018,Jim Johnson,LAA,63.1,62,28,9,68.0
johnspi01,2018,Pierce Johnson,SFG,43.2,37,17,7,59.0
jonesna01,2018,Nate Jones,CHW,30.0,33,8,4,50.0
juradar01,2018,Ariel Jurado,TEX,54.2,12,0,0,
kahnlto01,2018,Tommy Kahnle,NYY,23.1,24,12,8,33.0
kelake01,2018,Keone Kela,TOT,52.0,54,10,4,60.0
kellebr01,2018,Brad Keller,KCR,140.1,41,13,8,38.0
kellesh01,2018,Shawn Kelley,TOT,49.0,54,22,4,82.0
kellyca01,2018,Casey Kelly,SFG,23.2,7,0,0,
kellyjo05,2018,Joe Kelly,BOS,65.2,73,28,9,68.0
kiekhde01,2018,Dean Kiekhefer*,OAK,2.0,4,2,1,50.0
kimbrcr01,2018,Craig Kimbrel,BOS,62.1,63,16,5,69.0
kingesc01,2018,Scott Kingery,PHI,1.1,1,2,1,50.0
kinghni01,2018,Nick Kingham,PIT,76.0,18,0,0,
kinlety01,2018,Tyler Kinley,TOT,11.0,13,1,0,100.0
kintzbr01,2018,Brandon Kintzler,TOT,60.2,70,21,7,67.0
kittran01,2018,Andrew Kittredge,TBR,38.1,33,18,7,61.0
knebeco01,2018,Corey Knebel,MIL,55.1,57,11,1,91.0
kochma01,2018,Matt Koch,ARI,86.2,19,3,2,33.0
kolarad01,2018,Adam Kolarek*,TBR,34.1,31,16,4,75.0
kontoge01,2018,George Kontos,TOT,26.2,28,2,0,100.0
kratzer01,2018,Erik Kratz,MIL,3.0,3,0,0,
krehbjo01,2018,Joey Krehbiel,ARI,3.0,2,2,0,100.0
krolia01,2018,Ian Krol*,LAA,2.0,1,0,0,
lamarry01,2018,Ryan LaMarre*,TOT,0.2,1,1,1,0.0
lasteto01,2018,Tommy La Stella,CHC,1.1,1,0,0,
lawde01,2018,Derek Law,SFG,13.1,7,8,5,37.0
lawreca01,2018,Casey Lawrence,SEA,23.1,11,8,3,62.0
leblawa01,2018,Wade LeBlanc*,SEA,162.0,32,2,1,50.0
leclejo01,2018,José Leclerc,TEX,57.2,59,36,8,78.0
leitema02,2018,Mark Leiter Jr.,TOT,23.1,20,5,5,0.0
leonedo01,2018,Dominic Leone,STL,24.0,29,17,6,65.0
lewicar01,2018,Artie Lewicki,DET,38.2,13,6,1,83.0
liberad01,2018,Adam Liberatore*,LAD,13.0,17,15,1,93.0
liriafr01,2018,Francisco Liriano*,DET,133.2,27,0,0,
litteza01,2018,Zack Littell,MIN,20.1,8,0,0,
livelbe01,2018,Ben Lively,TOT,30.1,10,0,0,
loaisjo01,2018,Jonathan Loaisiga,NYY,24.2,9,0,0,
lockewa01,2018,Walker Lockett,SDP,15.0,4,0,0,
loganbo02,2018,Boone Logan*,MIL,10.2,16,7,5,29.0
lopezjo02,2018,Jorge López,TOT,53.2,17,3,1,67.0
lopezyo01,2018,Yoan López,ARI,9.0,10,3,0,100.0
lorenmi01,2018,Michael Lorenzen,CIN,81.0,45,24,9,62.0
loupaa01,2018,Aaron Loup*,TOT,39.2,59,23,9,61.0
lucasjo02,2018,Josh Lucas,OAK,14.1,8,4,4,0.0
lugose01,2018,Seth Lugo,NYM,101.1,54,9,2,78.0
lylesjo01,2018,Jordan Lyles,TOT,87.2,35,16,4,75.0
lynnla01,2018,Lance Lynn,TOT,156.2,31,2,1,50.0
lyonsty01,2018,Tyler Lyons*,STL,16.2,27,19,5,74.0
madsory01,2018,Ryan Madson,TOT,52.2,58,14,4,71.0
maedake01,2018,Kenta Maeda,LAD,125.1,39,4,0,100.0
magilma01,2018,Matt Magill,MIN,56.2,40,23,9,61.0
makitka01,2018,Kazuhisa Makita,SDP,35.0,27,11,3,73.0
mannbr01,2018,Brandon Mann*,TEX,8.1,7,6,1,83.0
mapledi01,2018,Dillon Maples,CHC,5.1,9,9,3,67.0
marinjh01,2018,Jhan Mariñez,BAL,8.0,8,6,1,83.0
marshev01,2018,Evan Marshall,CLE,7.0,10,4,3,25.0
martica04,2018,Carlos Martínez,STL,118.2,33,6,0,100.0
martich02,2018,Chris Martin,TEX,41.2,46,4,1,75.0
mathije01,2018,Jeff Mathis,ARI,1.0,1,0,0,
matonph01,2018,Phil Maton,SDP,47.1,45,14,9,36.0
maurebr01,2018,Brandon Maurer,KCR,31.1,37,10,5,50.0
mayermi01,2018,Mike Mayers,STL,51.2,50,30,10,67.0
maytr01,2018,Trevor May,MIN,25.1,24,16,7,56.0
mayzati01,2018,Tim Mayza*,TOR,35.2,37,27,4,85.0
mazzoco01,2018,Cory Mazzoni,CHC,8.2,8,2,0,100.0
mcallza01,2018,Zach McAllister,TOT,45.0,44,18,6,67.0
mccarke01,2018,Kevin McCarthy,KCR,72.0,65,33,10,70.0
mccread01,2018,Adam McCreery*,ATL,1.0,1,0,0,
mcculla02,2018,Lance McCullers Jr.,HOU,128.1,25,3,1,67.0
mcfartj01,2018,T.J. McFarland*,ARI,72.0,47,18,10,44.0
mcgeeja01,2018,Jake McGee*,COL,51.1,61,23,9,61.0
mcgowky01,2018,Kyle McGowin,WSN,7.2,5,3,1,67.0
mcgraky01,2018,Kyle McGrath*,SDP,4.0,4,2,0,100.0
mcguide02,2018,Deck McGuire,TOT,38.0,21,8,2,75.0
mchugco01,2018,Collin McHugh,HOU,72.1,58,15,2,87.0
mcraeal01,2018,Alex McRae,PIT,6.1,2,0,0,
meansjo01,2018,John Means*,BAL,3.1,1,0,0,
meisiry01,2018,Ryan Meisinger,BAL,21.0,18,14,6,57.0
mejiaad01,2018,Adalberto Mejía*,MIN,22.1,5,0,0,
melanma01,2018,Mark Melancon,SFG,39.0,41,9,2,78.0
mellake01,2018,Keury Mella,CIN,9.1,4,5,1,80.0
mendeyo01,2018,Yohander Méndez*,TEX,27.2,8,1,1,0.0
mengdda01,2018,Daniel Mengden,OAK,115.2,22,0,0,
meyerbe02,2018,Ben Meyer,MIA,19.0,13,2,1,50.0
middlke01,2018,Keynan Middleton,LAA,17.2,16,8,0,100.0
millean01,2018,Andrew Miller*,CLE,34.0,37,16,3,81.0
milleju02,2018,Justin Miller,WSN,52.1,51,26,3,88.0
millesh01,2018,Shelby Miller,ARI,16.0,5,0,0,
millsal02,2018,Alec Mills,CHC,18.0,7,0,0,
milneho01,2018,Hoby Milner*,TOT,7.1,14,6,5,17.0
milonto01,2018,Tommy Milone*,WSN,26.1,5,0,0,
minayju01,2018,Juan Minaya,CHW,46.2,52,47,11,77.0
minteaj01,2018,A.J. Minter*,ATL,61.1,65,12,3,75.0
mitchbr01,2018,Bryan Mitchell,SDP,73.0,16,0,0,
montafr02,2018,Frankie Montas,OAK,65.0,13,0,0,
montgmi01,2018,Mike Montgomery*,CHC,124.0,38,4,0,100.0
moorema02,2018,Matt Moore*,TEX,102.0,39,7,2,71.0
