pitcher,year,split_day,ros_opp_xwoba_weighted,ros_park_pf_HR_weighted,n_ros_games
501957,2018,30,0.31943804718355995,1.1055577777777779,135
501985,2018,30,0.3159835489769388,1.0981164179104477,134
502042,2018,30,0.317905581445016,0.9506138686131388,137
502043,2018,30,0.3153696005402771,1.000622142857143,140
502171,2018,30,0.31943804718355995,1.1055577777777779,135
502188,2018,30,0.30977061326663047,0.8798451851851852,135
502190,2018,30,0.31573859671138776,0.9988779411764706,136
502239,2018,30,0.3136717092747579,0.9169837037037037,135
502624,2018,30,0.31104772027142263,1.0491674074074073,135
502706,2018,30,0.30977061326663047,0.8798451851851852,135
506433,2018,30,0.3103714450017709,0.9705525179856115,139
518452,2018,30,0.310046833841045,1.0920044444444446,135
518633,2018,30,0.315161675034584,0.9532235294117646,136
518774,2018,30,0.31081881741874307,1.1534214814814816,135
519043,2018,30,0.3159835489769388,1.0981164179104477,134
519141,2018,30,0.31423883733160607,0.9931669117647058,136
519144,2018,30,0.31423883733160607,0.9931669117647058,136
519242,2018,30,0.31423883733160607,0.9931669117647058,136
519455,2018,30,0.316669107593176,0.9944021897810219,137
527048,2018,30,0.3159835489769388,1.0981164179104477,134
527054,2018,30,0.30953236856712163,0.8733183823529411,136
541640,2018,30,0.31573859671138776,0.9988779411764706,136
542881,2018,30,0.310046833841045,1.0920044444444446,135
543022,2018,30,0.3103714450017709,0.9705525179856115,139
543037,2018,30,0.3184452543519338,0.9726417910447761,134
543243,2018,30,0.3153824763737778,1.0548014705882354,136
543294,2018,30,0.3103714450017709,0.9705525179856115,139
543606,2018,30,0.3153696005402771,1.000622142857143,140
543699,2018,30,0.3070918844405825,1.0547266666666668,135
544931,2018,30,0.3070918844405825,1.0547266666666668,135
545333,2018,30,0.3123850248250976,1.0232124087591241,137
547888,2018,30,0.3153824763737778,1.0548014705882354,136
547943,2018,30,0.30736319012483576,1.042248175182482,137
552640,2018,30,0.317905581445016,0.9506138686131388,137
554430,2018,30,0.31006921626901174,0.9735591240875913,137
570632,2018,30,0.3099991816267405,0.8675066666666666,135
571510,2018,30,0.316669107593176,0.9944021897810219,137
571578,2018,30,0.30845215862152503,0.9587036764705883,136
571666,2018,30,0.316669107593176,0.9944021897810219,137
571760,2018,30,0.31543809279125334,1.0864362962962961,135
571863,2018,30,0.30845215862152503,0.9587036764705883,136
571927,2018,30,0.31006921626901174,0.9735591240875913,137
571945,2018,30,0.30994275053083653,0.8960808823529413,136
571951,2018,30,0.3115422044799681,0.9710813432835821,134
572020,2018,30,0.31573859671138776,0.9988779411764706,136
572070,2018,30,0.31543809279125334,1.0864362962962961,135
572140,2018,30,0.31543809279125334,1.0864362962962961,135
572971,2018,30,0.3184452543519338,0.9726417910447761,134
573186,2018,30,0.31575905353660094,1.0570823529411766,136
584171,2018,30,0.31423883733160607,0.9931669117647058,136
592314,2018,30,0.30953236856712163,0.8733183823529411,136
592332,2018,30,0.31943804718355995,1.1055577777777779,135
592351,2018,30,0.310046833841045,1.0920044444444446,135
592662,2018,30,0.30845215862152503,0.9587036764705883,136
592717,2018,30,0.31575905353660094,1.0570823529411766,136
592761,2018,30,0.3099991816267405,0.8675066666666666,135
592789,2018,30,0.31006921626901174,0.9735591240875913,137
592791,2018,30,0.31165170905401257,0.9412156716417911,134
592811,2018,30,0.3136717092747579,0.9169837037037037,135
592826,2018,30,0.31092811148212035,1.0583088235294118,136
592866,2018,30,0.31165170905401257,0.9412156716417911,134
593372,2018,30,0.30994275053083653,0.8960808823529413,136
593958,2018,30,0.31423883733160607,0.9931669117647058,136
594798,2018,30,0.31006921626901174,0.9735591240875913,137
594835,2018,30,0.31573859671138776,0.9988779411764706,136
596001,2018,30,0.315161675034584,0.9532235294117646,136
596043,2018,30,0.3136717092747579,0.9169837037037037,135
596057,2018,30,0.316669107593176,0.9944021897810219,137
596133,2018,30,0.30994275053083653,0.8960808823529413,136
601713,2018,30,0.31092811148212035,1.0583088235294118,136
605164,2018,30,0.31943804718355995,1.1055577777777779,135
605182,2018,30,0.3123850248250976,1.0232124087591241,137
605200,2018,30,0.31104772027142263,1.0491674074074073,135
605232,2018,30,0.31081881741874307,1.1534214814814816,135
605242,2018,30,0.316669107593176,0.9944021897810219,137
605254,2018,30,0.3136717092747579,0.9169837037037037,135
605400,2018,30,0.31092811148212035,1.0583088235294118,136
605483,2018,30,0.317905581445016,0.9506138686131388,137
605538,2018,30,0.30953236856712163,0.8733183823529411,136
606131,2018,30,0.3115422044799681,0.9710813432835821,134
606424,2018,30,0.3099991816267405,0.8675066666666666,135
607188,2018,30,0.317905581445016,0.9506138686131388,137
607215,2018,30,0.315161675034584,0.9532235294117646,136
607219,2018,30,0.31081881741874307,1.1534214814814816,135
607374,2018,30,0.31543809279125334,1.0864362962962961,135
607536,2018,30,0.310046833841045,1.0920044444444446,135
608334,2018,30,0.3163488417334819,0.994712408759124,137
608337,2018,30,0.3163488417334819,0.994712408759124,137
608379,2018,30,0.30994275053083653,0.8960808823529413,136
608566,2018,30,0.310046833841045,1.0920044444444446,135
608665,2018,30,0.3136717092747579,0.9169837037037037,135
608717,2018,30,0.30977061326663047,0.8798451851851852,135
608718,2018,30,0.31104772027142263,1.0491674074074073,135
621111,2018,30,0.30736319012483576,1.042248175182482,137
621121,2018,30,0.3184452543519338,0.9726417910447761,134
621244,2018,30,0.3153696005402771,1.000622142857143,140
621389,2018,30,0.30977061326663047,0.8798451851851852,135
622072,2018,30,0.30736319012483576,1.042248175182482,137
622491,2018,30,0.31081881741874307,1.1534214814814816,135
622663,2018,30,0.3153824763737778,1.0548014705882354,136
625643,2018,30,0.3163488417334819,0.994712408759124,137
628317,2018,30,0.30736319012483576,1.042248175182482,137
630023,2018,30,0.317905581445016,0.9506138686131388,137
640455,2018,30,0.3136717092747579,0.9169837037037037,135
641771,2018,30,0.31165170905401257,0.9412156716417911,134
641816,2018,30,0.31081881741874307,1.1534214814814816,135
642545,2018,30,0.31543809279125334,1.0864362962962961,135
643327,2018,30,0.30845215862152503,0.9587036764705883,136
656427,2018,30,0.30994275053083653,0.8960808823529413,136
656756,2018,30,0.3153824763737778,1.0548014705882354,136
656794,2018,30,0.30953236856712163,0.8733183823529411,136
660271,2018,30,0.31543809279125334,1.0864362962962961,135
664192,2018,30,0.3115422044799681,0.9710813432835821,134
670950,2018,30,0.3099991816267405,0.8675066666666666,135
112526,2018,60,0.3151365755054669,1.0972396226415095,106
282332,2018,60,0.31386820677472943,1.0518603603603605,111
425794,2018,60,0.31107426384580894,0.9035585585585586,111
425844,2018,60,0.3055715559123647,0.9605798165137615,109
430935,2018,60,0.3151365755054669,1.0972396226415095,106
433587,2018,60,0.31575917976471,1.0034293577981652,109
434378,2018,60,0.31741271209906424,0.9749084112149533,107
434538,2018,60,0.31731491076243545,0.9928577981651376,109
434628,2018,60,0.314906971283957,0.9446851851851852,108
434671,2018,60,0.3106461171449692,0.8719357798165137,109
435221,2018,60,0.3106461171449692,0.8719357798165137,109
446372,2018,60,0.31175157747138915,1.0202645454545454,110
448179,2018,60,0.30814483092698347,1.0509899999999999,110
448306,2018,60,0.3179853429713721,1.0059432432432434,111
448802,2018,60,0.3148543991263344,1.0539212962962963,108
448855,2018,60,0.3111778490828988,1.0345444444444445,108
450203,2018,60,0.31741271209906424,0.9749084112149533,107
450306,2018,60,0.31033356524993494,0.9644234234234235,111
450729,2018,60,0.3151365755054669,1.0972396226415095,106
452657,2018,60,0.3108759552795899,0.9683991150442478,113
453178,2018,60,0.314906971283957,0.9446851851851852,108
453281,2018,60,0.31575917976471,1.0034293577981652,109
453286,2018,60,0.30766929261989207,1.056465137614679,109
453329,2018,60,0.3055715559123647,0.9605798165137615,109
453385,2018,60,0.3104081019788541,0.9730504672897197,107
453562,2018,60,0.3111195664478071,1.0631648648648648,111
456034,2018,60,0.3139683656730064,0.9883898148148148,108
456501,2018,60,0.31021600585391196,0.8796518518518518,108
456701,2018,60,0.3112505963834922,1.1396635514018691,107
457918,2018,60,0.3148543991263344,1.0539212962962963,108
458681,2018,60,0.31557055858223715,1.0000690265486727,113
458708,2018,60,0.31175157747138915,1.0202645454545454,110
461829,2018,60,0.30766929261989207,1.056465137614679,109
462136,2018,60,0.3148543991263344,1.0539212962962963,108
467100,2018,60,0.3125901588298409,0.9274916666666667,108
468504,2018,60,0.3111778490828988,1.0345444444444445,108
471911,2018,60,0.31175157747138915,1.0202645454545454,110
474463,2018,60,0.31207392532138756,0.9145601851851852,108
475115,2018,60,0.3104081019788541,0.9730504672897197,107
476451,2018,60,0.30766929261989207,1.056465137614679,109
477132,2018,60,0.30814483092698347,1.0509899999999999,110
488768,2018,60,0.3203103384532952,1.1211842592592594,108
489265,2018,60,0.31872643029603553,0.9445945454545455,110
500779,2018,60,0.3108759552795899,0.9683991150442478,113
501985,2018,60,0.3151365755054669,1.0972396226415095,106
502042,2018,60,0.31872643029603553,0.9445945454545455,110
502043,2018,60,0.31557055858223715,1.0000690265486727,113
502171,2018,60,0.3203103384532952,1.1211842592592594,108
502188,2018,60,0.31021600585391196,0.8796518518518518,108
502190,2018,60,0.31575917976471,1.0034293577981652,109
502239,2018,60,0.31207392532138756,0.9145601851851852,108
502327,2018,60,0.3179853429713721,1.0059432432432434,111
502624,2018,60,0.3111778490828988,1.0345444444444445,108
502706,2018,60,0.31021600585391196,0.8796518518518518,108
518452,2018,60,0.3106283880955747,1.1073357798165138,109
518633,2018,60,0.314906971283957,0.9446851851851852,108
518774,2018,60,0.3112505963834922,1.1396635514018691,107
519043,2018,60,0.3151365755054669,1.0972396226415095,106
519141,2018,60,0.3139683656730064,0.9883898148148148,108
519144,2018,60,0.3139683656730064,0.9883898148148148,108
519242,2018,60,0.3139683656730064,0.9883898148148148,108
519455,2018,60,0.31731491076243545,0.9928577981651376,109
527048,2018,60,0.3151365755054669,1.0972396226415095,106
527054,2018,60,0.3106461171449692,0.8719357798165137,109
541640,2018,60,0.31575917976471,1.0034293577981652,109
542881,2018,60,0.3106283880955747,1.1073357798165138,109
542882,2018,60,0.31872643029603553,0.9445945454545455,110
543001,2018,60,0.31731491076243545,0.9928577981651376,109
543022,2018,60,0.3108759552795899,0.9683991150442478,113
543037,2018,60,0.31741271209906424,0.9749084112149533,107
543208,2018,60,0.3148543991263344,1.0539212962962963,108
543243,2018,60,0.31386820677472943,1.0518603603603605,111
543278,2018,60,0.31731491076243545,0.9928577981651376,109
543294,2018,60,0.3108759552795899,0.9683991150442478,113
543475,2018,60,0.3104081019788541,0.9730504672897197,107
543606,2018,60,0.31557055858223715,1.0000690265486727,113
543699,2018,60,0.30766929261989207,1.056465137614679,109
544931,2018,60,0.30766929261989207,1.056465137614679,109
545333,2018,60,0.31175157747138915,1.0202645454545454,110
547888,2018,60,0.31386820677472943,1.0518603603603605,111
547943,2018,60,0.30814483092698347,1.0509899999999999,110
548389,2018,60,0.30814483092698347,1.0509899999999999,110
552640,2018,60,0.31872643029603553,0.9445945454545455,110
554430,2018,60,0.31033356524993494,0.9644234234234235,111
570632,2018,60,0.3095893175648128,0.8676527777777778,108
571510,2018,60,0.31731491076243545,0.9928577981651376,109
571578,2018,60,0.3055715559123647,0.9605798165137615,109
571666,2018,60,0.31731491076243545,0.9928577981651376,109
571760,2018,60,0.31570349786381985,1.0754,108
571863,2018,60,0.3055715559123647,0.9605798165137615,109
571927,2018,60,0.31033356524993494,0.9644234234234235,111
571945,2018,60,0.31107426384580894,0.9035585585585586,111
571951,2018,60,0.3104081019788541,0.9730504672897197,107
572020,2018,60,0.31575917976471,1.0034293577981652,109
572070,2018,60,0.31570349786381985,1.0754,108
572140,2018,60,0.31570349786381985,1.0754,108
572362,2018,60,0.3104081019788541,0.9730504672897197,107
572971,2018,60,0.31741271209906424,0.9749084112149533,107
573185,2018,60,0.3095893175648128,0.8676527777777778,108
573186,2018,60,0.3148543991263344,1.0539212962962963,108
584171,2018,60,0.3139683656730064,0.9883898148148148,108
592229,2018,60,0.3179853429713721,1.0059432432432434,111
592314,2018,60,0.3106461171449692,0.8719357798165137,109
592332,2018,60,0.3203103384532952,1.1211842592592594,108
592351,2018,60,0.3106283880955747,1.1073357798165138,109
592468,2018,60,0.3125901588298409,0.9274916666666667,108
592644,2018,60,0.31175157747138915,1.0202645454545454,110
592662,2018,60,0.3055715559123647,0.9605798165137615,109
592717,2018,60,0.3148543991263344,1.0539212962962963,108
592761,2018,60,0.3095893175648128,0.8676527777777778,108
592789,2018,60,0.31033356524993494,0.9644234234234235,111
592791,2018,60,0.3125901588298409,0.9274916666666667,108
592826,2018,60,0.3111195664478071,1.0631648648648648,111
592866,2018,60,0.3125901588298409,0.9274916666666667,108
593334,2018,60,0.31386820677472943,1.0518603603603605,111
593372,2018,60,0.31107426384580894,0.9035585585585586,111
593958,2018,60,0.3139683656730064,0.9883898148148148,108
594798,2018,60,0.31033356524993494,0.9644234234234235,111
594835,2018,60,0.31575917976471,1.0034293577981652,109
596001,2018,60,0.314906971283957,0.9446851851851852,108
596043,2018,60,0.31207392532138756,0.9145601851851852,108
596057,2018,60,0.31731491076243545,0.9928577981651376,109
596133,2018,60,0.31107426384580894,0.9035585585585586,111
601713,2018,60,0.3111195664478071,1.0631648648648648,111
605164,2018,60,0.3203103384532952,1.1211842592592594,108
605182,2018,60,0.31175157747138915,1.0202645454545454,110
605200,2018,60,0.3111778490828988,1.0345444444444445,108
605242,2018,60,0.31731491076243545,0.9928577981651376,109
605254,2018,60,0.31207392532138756,0.9145601851851852,108
605276,2018,60,0.3203103384532952,1.1211842592592594,108
605400,2018,60,0.3111195664478071,1.0631648648648648,111
605483,2018,60,0.31872643029603553,0.9445945454545455,110
605498,2018,60,0.31021600585391196,0.8796518518518518,108
605540,2018,60,0.3111778490828988,1.0345444444444445,108
605541,2018,60,0.3203103384532952,1.1211842592592594,108
606131,2018,60,0.3104081019788541,0.9730504672897197,107
606424,2018,60,0.3095893175648128,0.8676527777777778,108
607188,2018,60,0.31872643029603553,0.9445945454545455,110
607215,2018,60,0.314906971283957,0.9446851851851852,108
607219,2018,60,0.3112505963834922,1.1396635514018691,107
607231,2018,60,0.31107426384580894,0.9035585585585586,111
607352,2018,60,0.3148543991263344,1.0539212962962963,108
607374,2018,60,0.31570349786381985,1.0754,108
607536,2018,60,0.3106283880955747,1.1073357798165138,109
608337,2018,60,0.3179853429713721,1.0059432432432434,111
608379,2018,60,0.31107426384580894,0.9035585585585586,111
608566,2018,60,0.3106283880955747,1.1073357798165138,109
608717,2018,60,0.31021600585391196,0.8796518518518518,108
608718,2018,60,0.3111778490828988,1.0345444444444445,108
612672,2018,60,0.3095893175648128,0.8676527777777778,108
621107,2018,60,0.3111195664478071,1.0631648648648648,111
621111,2018,60,0.30814483092698347,1.0509899999999999,110
621121,2018,60,0.31741271209906424,0.9749084112149533,107
621244,2018,60,0.31557055858223715,1.0000690265486727,113
621389,2018,60,0.31021600585391196,0.8796518518518518,108
622072,2018,60,0.30814483092698347,1.0509899999999999,110
622491,2018,60,0.3112505963834922,1.1396635514018691,107
622663,2018,60,0.31386820677472943,1.0518603603603605,111
622694,2018,60,0.3095893175648128,0.8676527777777778,108
622864,2018,60,0.31557055858223715,1.0000690265486727,113
625643,2018,60,0.3179853429713721,1.0059432432432434,111
628317,2018,60,0.30814483092698347,1.0509899999999999,110
630023,2018,60,0.31872643029603553,0.9445945454545455,110
640455,2018,60,0.31207392532138756,0.9145601851851852,108
641771,2018,60,0.3125901588298409,0.9274916666666667,108
641778,2018,60,0.3104081019788541,0.9730504672897197,107
641816,2018,60,0.3112505963834922,1.1396635514018691,107
642232,2018,60,0.31872643029603553,0.9445945454545455,110
642545,2018,60,0.31570349786381985,1.0754,108
642547,2018,60,0.3111778490828988,1.0345444444444445,108
643327,2018,60,0.3055715559123647,0.9605798165137615,109
647336,2018,60,0.3106461171449692,0.8719357798165137,109
656427,2018,60,0.31107426384580894,0.9035585585585586,111
656794,2018,60,0.3106461171449692,0.8719357798165137,109
660271,2018,60,0.31570349786381985,1.0754,108
664192,2018,60,0.3104081019788541,0.9730504672897197,107
670950,2018,60,0.3095893175648128,0.8676527777777778,108
112526,2018,90,0.3157581518890479,1.0932537500000001,80
282332,2018,90,0.3148035006789732,1.0477904761904762,84
425794,2018,90,0.311512827979169,0.8859506024096386,83
425844,2018,90,0.3060155117807705,0.9722036585365853,82
430935,2018,90,0.3157581518890479,1.0932537500000001,80
433587,2018,90,0.3144095355926987,1.0074617283950618,81
434378,2018,90,0.3160048715504739,0.9789475,80
434538,2018,90,0.3153929565871478,0.988483950617284,81
434628,2018,90,0.3137778564092114,0.9485914634146343,82
434671,2018,90,0.3117557877368588,0.8716626506024097,83
446372,2018,90,0.3139539294421235,1.0268518072289157,83
448179,2018,90,0.3084705832761817,1.05345,84
448306,2018,90,0.31645295140582885,1.0119048192771085,83
448855,2018,90,0.31098844594692315,1.0260702380952382,84
450203,2018,90,0.3160048715504739,0.9789475,80
450306,2018,90,0.30916180282301425,0.9686571428571428,84
451596,2018,90,0.3157581518890479,1.0932537500000001,80
452657,2018,90,0.3098716452552082,0.9535305882352941,85
453178,2018,90,0.3137778564092114,0.9485914634146343,82
453281,2018,90,0.3144095355926987,1.0074617283950618,81
453286,2018,90,0.3073439576956566,1.0530547619047619,84
453329,2018,90,0.3060155117807705,0.9722036585365853,82
453385,2018,90,0.31159005625844355,1.0002708860759493,79
453562,2018,90,0.3092514671446139,1.062142857142857,84
456034,2018,90,0.3146845587941883,0.9906506172839507,81
456501,2018,90,0.3118354662830966,0.883095061728395,81
456701,2018,90,0.31202409969015005,1.1493731707317072,82
457918,2018,90,0.3149055538939611,1.0542390243902438,82
458681,2018,90,0.315141886362469,1.0001197674418605,86
458708,2018,90,0.3139539294421235,1.0268518072289157,83
461829,2018,90,0.3073439576956566,1.0530547619047619,84
462136,2018,90,0.3149055538939611,1.0542390243902438,82
467100,2018,90,0.312174809344499,0.9441407407407406,81
468504,2018,90,0.31098844594692315,1.0260702380952382,84
471911,2018,90,0.3139539294421235,1.0268518072289157,83
474463,2018,90,0.3135370716933076,0.9194456790123456,81
475115,2018,90,0.31159005625844355,1.0002708860759493,79
476451,2018,90,0.3073439576956566,1.0530547619047619,84
477132,2018,90,0.3084705832761817,1.05345,84
488768,2018,90,0.32046021230813054,1.12315421686747,83
500779,2018,90,0.3098716452552082,0.9535305882352941,85
501985,2018,90,0.3157581518890479,1.0932537500000001,80
502042,2018,90,0.31649006010947683,0.9482361445783132,83
502043,2018,90,0.315141886362469,1.0001197674418605,86
502171,2018,90,0.32046021230813054,1.12315421686747,83
502188,2018,90,0.3118354662830966,0.883095061728395,81
502190,2018,90,0.3144095355926987,1.0074617283950618,81
502212,2018,90,0.3157581518890479,1.0932537500000001,80
502239,2018,90,0.3135370716933076,0.9194456790123456,81
502624,2018,90,0.31098844594692315,1.0260702380952382,84
502706,2018,90,0.3118354662830966,0.883095061728395,81
518452,2018,90,0.31221475577785035,1.0840132530120483,83
518516,2018,90,0.3118354662830966,0.883095061728395,81
518633,2018,90,0.3137778564092114,0.9485914634146343,82
518774,2018,90,0.31202409969015005,1.1493731707317072,82
519043,2018,90,0.3157581518890479,1.0932537500000001,80
519141,2018,90,0.3146845587941883,0.9906506172839507,81
519144,2018,90,0.3146845587941883,0.9906506172839507,81
519242,2018,90,0.3146845587941883,0.9906506172839507,81
519455,2018,90,0.3153929565871478,0.988483950617284,81
521655,2018,90,0.31649006010947683,0.9482361445783132,83
527048,2018,90,0.3157581518890479,1.0932537500000001,80
527054,2018,90,0.3117557877368588,0.8716626506024097,83
541640,2018,90,0.3144095355926987,1.0074617283950618,81
542881,2018,90,0.31221475577785035,1.0840132530120483,83
542882,2018,90,0.31649006010947683,0.9482361445783132,83
543001,2018,90,0.3153929565871478,0.988483950617284,81
543022,2018,90,0.3098716452552082,0.9535305882352941,85
543037,2018,90,0.3160048715504739,0.9789475,80
543101,2018,90,0.31202409969015005,1.1493731707317072,82
543135,2018,90,0.3146845587941883,0.9906506172839507,81
543208,2018,90,0.3149055538939611,1.0542390243902438,82
543243,2018,90,0.3148035006789732,1.0477904761904762,84
543278,2018,90,0.3153929565871478,0.988483950617284,81
543294,2018,90,0.3098716452552082,0.9535305882352941,85
543557,2018,90,0.3098716452552082,0.9535305882352941,85
543606,2018,90,0.315141886362469,1.0001197674418605,86
543699,2018,90,0.3073439576956566,1.0530547619047619,84
544931,2018,90,0.3073439576956566,1.0530547619047619,84
545333,2018,90,0.3139539294421235,1.0268518072289157,83
547888,2018,90,0.3148035006789732,1.0477904761904762,84
547943,2018,90,0.3084705832761817,1.05345,84
548389,2018,90,0.3084705832761817,1.05345,84
552640,2018,90,0.31649006010947683,0.9482361445783132,83
554430,2018,90,0.30916180282301425,0.9686571428571428,84
570240,2018,90,0.3151424107291887,1.0875802469135802,81
570632,2018,90,0.31283829537271834,0.8592387499999999,80
571510,2018,90,0.3153929565871478,0.988483950617284,81
571578,2018,90,0.3060155117807705,0.9722036585365853,82
571666,2018,90,0.3153929565871478,0.988483950617284,81
571760,2018,90,0.3151424107291887,1.0875802469135802,81
571863,2018,90,0.3060155117807705,0.9722036585365853,82
571927,2018,90,0.30916180282301425,0.9686571428571428,84
571945,2018,90,0.311512827979169,0.8859506024096386,83
571951,2018,90,0.31159005625844355,1.0002708860759493,79
572020,2018,90,0.3144095355926987,1.0074617283950618,81
572070,2018,90,0.3151424107291887,1.0875802469135802,81
572140,2018,90,0.3151424107291887,1.0875802469135802,81
572362,2018,90,0.31159005625844355,1.0002708860759493,79
572971,2018,90,0.3160048715504739,0.9789475,80
573185,2018,90,0.31283829537271834,0.8592387499999999,80
573186,2018,90,0.3149055538939611,1.0542390243902438,82
584171,2018,90,0.3146845587941883,0.9906506172839507,81
592229,2018,90,0.31645295140582885,1.0119048192771085,83
592314,2018,90,0.3117557877368588,0.8716626506024097,83
592332,2018,90,0.32046021230813054,1.12315421686747,83
592351,2018,90,0.31221475577785035,1.0840132530120483,83
592468,2018,90,0.312174809344499,0.9441407407407406,81
592499,2018,90,0.3153929565871478,0.988483950617284,81
592644,2018,90,0.3139539294421235,1.0268518072289157,83
592662,2018,90,0.3060155117807705,0.9722036585365853,82
592717,2018,90,0.3149055538939611,1.0542390243902438,82
592773,2018,90,0.31649006010947683,0.9482361445783132,83
592789,2018,90,0.30916180282301425,0.9686571428571428,84
592791,2018,90,0.312174809344499,0.9441407407407406,81
592826,2018,90,0.3092514671446139,1.062142857142857,84
592866,2018,90,0.312174809344499,0.9441407407407406,81
593334,2018,90,0.3148035006789732,1.0477904761904762,84
593372,2018,90,0.311512827979169,0.8859506024096386,83
593423,2018,90,0.3135370716933076,0.9194456790123456,81
593958,2018,90,0.3146845587941883,0.9906506172839507,81
594798,2018,90,0.30916180282301425,0.9686571428571428,84
594835,2018,90,0.3144095355926987,1.0074617283950618,81
596001,2018,90,0.3137778564092114,0.9485914634146343,82
596043,2018,90,0.3135370716933076,0.9194456790123456,81
596057,2018,90,0.3153929565871478,0.988483950617284,81
596133,2018,90,0.311512827979169,0.8859506024096386,83
601713,2018,90,0.3092514671446139,1.062142857142857,84
605135,2018,90,0.3135370716933076,0.9194456790123456,81
605164,2018,90,0.32046021230813054,1.12315421686747,83
605182,2018,90,0.3139539294421235,1.0268518072289157,83
605200,2018,90,0.31098844594692315,1.0260702380952382,84
605242,2018,90,0.3153929565871478,0.988483950617284,81
605276,2018,90,0.32046021230813054,1.12315421686747,83
605397,2018,90,0.312174809344499,0.9441407407407406,81
605400,2018,90,0.3092514671446139,1.062142857142857,84
605446,2018,90,0.3118354662830966,0.883095061728395,81
605483,2018,90,0.31649006010947683,0.9482361445783132,83
605498,2018,90,0.3118354662830966,0.883095061728395,81
605541,2018,90,0.32046021230813054,1.12315421686747,83
606131,2018,90,0.31159005625844355,1.0002708860759493,79
606424,2018,90,0.31283829537271834,0.8592387499999999,80
607074,2018,90,0.31645295140582885,1.0119048192771085,83
607188,2018,90,0.31649006010947683,0.9482361445783132,83
607200,2018,90,0.3073439576956566,1.0530547619047619,84
607215,2018,90,0.3137778564092114,0.9485914634146343,82
607219,2018,90,0.31202409969015005,1.1493731707317072,82
607231,2018,90,0.311512827979169,0.8859506024096386,83
607352,2018,90,0.3149055538939611,1.0542390243902438,82
607374,2018,90,0.3151424107291887,1.0875802469135802,81
607536,2018,90,0.31221475577785035,1.0840132530120483,83
608337,2018,90,0.31645295140582885,1.0119048192771085,83
608566,2018,90,0.31221475577785035,1.0840132530120483,83
608717,2018,90,0.3118354662830966,0.883095061728395,81
608718,2018,90,0.31098844594692315,1.0260702380952382,84
612672,2018,90,0.31283829537271834,0.8592387499999999,80
621107,2018,90,0.3092514671446139,1.062142857142857,84
621111,2018,90,0.3084705832761817,1.05345,84
621112,2018,90,0.3135370716933076,0.9194456790123456,81
621121,2018,90,0.3160048715504739,0.9789475,80
621244,2018,90,0.315141886362469,1.0001197674418605,86
621389,2018,90,0.3118354662830966,0.883095061728395,81
622072,2018,90,0.3084705832761817,1.05345,84
622446,2018,90,0.3073439576956566,1.0530547619047619,84
622491,2018,90,0.31202409969015005,1.1493731707317072,82
622663,2018,90,0.3148035006789732,1.0477904761904762,84
622694,2018,90,0.31283829537271834,0.8592387499999999,80
622864,2018,90,0.315141886362469,1.0001197674418605,86
625643,2018,90,0.31645295140582885,1.0119048192771085,83
628317,2018,90,0.3084705832761817,1.05345,84
630023,2018,90,0.31649006010947683,0.9482361445783132,83
640455,2018,90,0.3135370716933076,0.9194456790123456,81
