batter,sprint_speed
543305,26.7
462101,26.7
571970,26.7
543510,26.7
621466,26.7
666971,26.7
640461,26.6
475582,26.6
664901,26.6
650490,26.6
500743,26.6
518934,26.6
663845,26.6
488771,26.6
621002,26.5
547989,26.5
649966,26.5
656976,26.5
641820,26.5
643418,26.5
593934,26.5
664774,26.5
474568,26.5
613564,26.5
663616,26.5
608369,26.5
592518,26.4
670541,26.4
608577,26.4
647304,26.4
542303,26.4
683734,26.4
592656,26.4
518595,26.4
656555,26.4
624512,26.4
606213,26.4
622110,26.4
606988,26.4
670623,26.4
545358,26.3
502210,26.3
572863,26.3
621458,26.3
543228,26.3
592273,26.3
656180,26.3
519390,26.3
642086,26.3
502671,26.3
642736,26.3
459964,26.3
605137,26.2
622100,26.2
641857,26.2
595777,26.2
605412,26.2
605612,26.2
660294,26.2
641432,26.2
623993,26.2
592743,26.2
643265,26.2
571788,26.2
643524,26.2
516770,26.2
571875,26.1
446334,26.1
605361,26.1
456781,26.1
614177,26.1
543592,26.1
502110,26.1
467827,26.1
664670,26.1
521692,26.1
643269,26.0
572287,26.1
543068,26.0
543333,26.0
624413,26.0
425784,26.0
641680,26.0
600474,26.0
443558,26.0
641645,25.9
621566,25.9
520471,25.9
605244,25.9
572039,25.9
656371,25.9
553869,25.8
573131,25.8
669134,25.8
543063,25.8
608385,25.8
669221,25.8
664874,25.8
506703,25.8
664850,25.8
680777,25.8
457759,25.8
488726,25.7
592530,25.7
570482,25.7
572122,25.7
572761,25.7
571912,25.7
608324,25.7
668800,25.7
607111,25.7
608422,25.7
547004,25.7
660688,25.6
501981,25.6
474832,25.6
641598,25.6
621512,25.6
608348,25.6
519299,25.5
608700,25.5
596142,25.5
663799,25.5
571448,25.5
607345,25.4
641470,25.4
650331,25.4
593590,25.4
543309,25.4
628450,25.4
543685,25.4
596847,25.3
664034,25.3
476704,25.3
553882,25.3
519058,25.3
571431,25.3
624513,25.3
656467,25.3
543877,25.2
458015,25.2
519203,25.2
605421,25.2
642851,25.1
650968,25.1
642133,25.1
596056,25.1
444489,25.1
543768,25.1
467793,25.0
596748,25.0
592200,25.0
452678,25.0
642082,24.9
607468,24.9
600303,24.9
572228,24.9
455139,24.9
605170,24.9
668663,24.9
594777,24.8
665861,24.8
519222,24.8
543432,24.7
547379,24.7
672386,24.7
519317,24.7
595956,24.7
527038,24.6
435559,24.6
518626,24.6
624431,24.6
595978,24.5
519048,24.5
596129,24.4
571466,24.4
542583,24.4
457763,24.3
453943,24.2
488671,24.2
553902,24.2
607732,24.2
595453,24.2
408234,24.0
592567,23.9
467092,23.8
455117,23.8
506702,23.7
518735,23.6
645801,23.1
425877,22.7
467055,22.6
405395,22.5
