batter,sprint_speed
596117,28.0
593428,28.0
650859,28.0
643396,28.0
656308,28.0
657145,28.0
607680,28.0
596059,28.0
621433,28.0
642731,27.9
501571,27.9
573135,27.9
605141,27.9
571718,27.9
606466,27.9
502273,27.9
592206,27.9
643565,27.9
608070,27.9
542340,27.9
456715,27.8
594694,27.8
608671,27.8
656514,27.8
660162,27.8
607776,27.8
664023,27.8
663586,27.8
591971,27.8
544369,27.7
575929,27.8
542454,27.7
650391,27.7
451594,27.7
663656,27.7
596146,27.7
624414,27.7
621573,27.7
643418,27.7
608365,27.7
570560,27.7
608336,27.7
641343,27.7
664040,27.7
571970,27.7
596119,27.7
543305,27.6
669257,27.6
592192,27.6
621043,27.6
543939,27.6
500871,27.6
572816,27.6
608384,27.6
657557,27.6
598265,27.6
623520,27.6
493329,27.6
594824,27.6
666971,27.6
595909,27.6
664058,27.5
608475,27.5
543257,27.5
573262,27.5
596019,27.5
624424,27.5
516416,27.5
435622,27.5
641584,27.5
640447,27.5
623993,27.5
542364,27.4
641487,27.4
641856,27.4
594988,27.4
518792,27.4
607752,27.4
607461,27.4
642721,27.4
571771,27.4
542303,27.4
620446,27.4
500135,27.4
640449,27.4
602922,27.4
595375,27.4
608324,27.4
624407,27.3
643376,27.3
640460,27.3
545121,27.3
657077,27.3
570731,27.3
523253,27.3
600869,27.3
571657,27.3
658069,27.3
643289,27.3
543543,27.3
657434,27.3
665742,27.3
517369,27.3
649966,27.2
643446,27.2
663898,27.2
605612,27.2
572233,27.2
656811,27.2
642336,27.2
588751,27.2
543281,27.2
643436,27.2
624428,27.2
605131,27.2
591720,27.2
547982,27.2
623180,27.2
541600,27.2
643265,27.2
541650,27.2
642162,27.2
543592,27.2
578428,27.1
664247,27.1
600524,27.1
571745,27.1
592696,27.1
641786,27.1
663993,27.1
519317,27.1
646240,27.1
656941,27.1
643217,27.1
592669,27.1
591741,27.1
600474,27.0
547170,27.0
605119,27.0
666198,27.0
640461,27.0
592863,27.0
621002,27.0
595284,27.0
664901,27.0
624585,27.0
621466,27.0
571980,27.0
471865,27.0
669374,26.9
650333,26.9
608369,26.9
516770,26.9
444482,26.9
446481,26.9
572821,26.9
621514,26.9
570256,26.9
518595,26.9
542255,26.9
593643,26.9
656371,26.8
430945,26.8
642165,26.8
606988,26.8
592273,26.8
457708,26.8
670541,26.8
543401,26.8
453568,26.8
593700,26.8
595777,26.8
605137,26.7
668670,26.7
542921,26.7
641820,26.7
457803,26.7
543685,26.7
543105,26.7
546318,26.7
570267,26.7
518934,26.7
502210,26.7
664926,26.7
519346,26.7
462101,26.7
592122,26.7
502110,26.7
572863,26.7
641645,26.7
608686,26.6
571974,26.7
450314,26.7
600858,26.6
543308,26.6
518618,26.6
547989,26.6
543228,26.6
642736,26.6
460075,26.6
614177,26.6
596144,26.6
502671,26.6
650402,26.5
425783,26.6
608577,26.5
593934,26.5
434158,26.5
571875,26.5
543377,26.5
592660,26.5
650490,26.5
572122,26.5
621532,26.5
493596,26.5
622110,26.5
475247,26.5
518692,26.5
501303,26.4
519390,26.5
624413,26.4
474568,26.4
656252,26.4
641432,26.4
643393,26.4
446334,26.4
571912,26.4
488726,26.4
592518,26.4
456665,26.4
641857,26.4
594953,26.4
606115,26.4
467827,26.4
518653,26.4
500743,26.3
592743,26.3
518614,26.3
543302,26.3
572287,26.3
641598,26.3
624512,26.3
570482,26.3
665489,26.3
605204,26.3
607345,26.3
642086,26.2
545358,26.3
475582,26.2
608596,26.2
435079,26.2
621566,26.2
543510,26.2
519299,26.2
488771,26.2
500874,26.2
605196,26.2
592626,26.2
668800,26.2
647304,26.1
457759,26.1
547172,26.1
571788,26.1
543068,26.1
542436,26.1
596105,26.1
572365,26.1
455976,26.1
553869,26.1
628356,26.0
669221,26.0
572039,26.0
543309,26.0
431145,26.0
608700,26.0
607468,26.0
572761,26.0
571431,25.9
459964,25.9
664034,25.9
446359,25.9
571448,25.9
594777,25.9
608597,25.9
665120,25.9
656555,25.9
553993,25.9
520471,25.9
592387,25.9
466320,25.9
456781,25.9
506703,25.8
434670,25.8
518626,25.8
519222,25.8
503556,25.8
547004,25.8
572033,25.8
641914,25.8
543333,25.8
572228,25.7
600303,25.7
519058,25.7
543063,25.7
621458,25.7
467793,25.7
425772,25.7
605361,25.7
641470,25.7
622666,25.7
621512,25.7
502517,25.7
543877,25.7
543768,25.6
571697,25.6
608385,25.6
501981,25.6
596012,25.6
445988,25.6
501896,25.6
435522,25.6
642136,25.6
605412,25.6
596142,25.5
452678,25.4
596748,25.4
444489,25.4
460086,25.4
461314,25.4
500208,25.4
518960,25.4
592567,25.3
527038,25.3
596847,25.3
435062,25.3
448602,25.3
443558,25.3
519203,25.3
608348,25.2
453943,25.3
460026,25.2
465041,25.2
435559,25.2
444432,25.2
592200,25.2
455139,25.2
452095,25.1
595956,25.1
643603,25.1
458015,25.1
519048,25.0
605170,25.0
456030,25.0
642851,25.0
605421,24.9
429665,24.9
592407,24.9
445055,24.9
642133,24.9
448801,24.8
460077,24.8
624431,24.8
455104,24.8
474832,24.8
429664,24.6
650619,24.6
488671,24.6
605474,24.6
553882,24.5
645801,24.5
642082,24.5
607732,24.5
595978,24.5
595885,24.4
543148,24.3
467055,24.3
456124,24.3
547379,24.3
553902,24.3
518735,24.2
457763,24.2
455117,24.2
446263,24.1
571466,24.1
596129,24.1
571506,24.0
576397,23.8
456078,23.8
446308,23.7
595453,23.7
491696,23.6
664119,23.5
475253,23.5
434778,23.5
408234,23.5
542583,23.5
506702,23.5
607223,23.2
475174,23.2
435064,23.2
467092,22.9
425877,22.7
405395,22.5
435263,22.1
