batter,year,game_date,team_id,pa,ab,k,bb,h,hr,tb,r,rbi,sb,hbp,fp
519048,2017,2017-08-19,111,1,0,0,1,0,0,0,0,0,0,0,1
519048,2017,2017-08-20,111,4,4,0,0,2,0,3,2,0,0,0,5
519048,2017,2017-08-22,111,4,4,0,0,0,0,0,0,0,0,0,0
519048,2017,2017-08-23,111,4,4,0,0,1,1,4,1,1,0,0,6
519048,2017,2017-08-24,111,4,4,0,0,3,2,9,2,4,0,0,15
519048,2017,2017-08-25,111,4,3,1,1,0,0,0,1,0,0,0,1
519048,2017,2017-08-26,111,4,4,0,0,2,0,2,0,0,0,0,2
519048,2017,2017-08-27,111,2,1,0,1,0,0,0,0,0,0,0,1
519048,2017,2017-08-28,111,5,5,2,0,2,0,2,0,1,0,0,1
519048,2017,2017-08-30,111,2,2,0,0,2,1,5,1,4,0,0,10
519048,2017,2017-08-31,111,1,1,0,0,0,0,0,0,0,0,0,0
519048,2017,2017-09-01,111,4,4,2,0,0,0,0,0,0,0,0,-2
519048,2017,2017-09-02,111,4,4,0,0,0,0,0,0,0,0,0,0
519048,2017,2017-09-03,111,3,3,1,0,1,0,2,0,0,0,0,1
519048,2017,2017-09-04,111,2,2,1,0,0,0,0,0,1,0,0,0
519048,2017,2017-09-05,111,7,7,1,0,0,0,0,0,1,0,0,0
519048,2017,2017-09-06,111,4,3,0,1,1,0,1,1,0,0,0,3
519048,2017,2017-09-08,111,4,4,2,0,1,0,1,0,0,0,0,-1
519048,2017,2017-09-09,111,5,4,1,1,2,0,3,0,3,0,0,6
519048,2017,2017-09-10,111,4,3,0,1,0,0,0,1,0,0,0,2
519048,2017,2017-09-13,111,4,4,0,0,1,0,2,0,0,0,0,2
519048,2017,2017-09-14,111,4,4,0,0,1,0,2,0,1,0,0,3
519048,2017,2017-09-15,111,8,7,1,1,3,1,6,3,2,0,0,11
519048,2017,2017-09-16,111,4,3,1,1,1,0,2,0,0,0,0,2
519048,2017,2017-09-17,111,3,3,1,0,0,0,0,0,0,0,0,-1
519048,2017,2017-09-18,111,5,5,1,0,0,0,0,0,0,0,0,-1
519048,2017,2017-09-19,111,5,5,0,0,0,0,0,0,0,0,0,0
519048,2017,2017-09-22,111,4,2,1,1,0,0,0,1,1,0,0,2
519048,2017,2017-09-23,111,5,5,0,0,2,1,5,1,3,0,0,9
519048,2017,2017-09-24,111,4,4,0,0,0,0,0,0,0,0,0,0
519048,2017,2017-09-25,111,1,1,1,0,0,0,0,0,0,0,0,-1
519048,2017,2017-09-26,111,1,1,0,0,0,0,0,0,0,0,0,0
519048,2017,2017-09-27,111,4,4,0,0,2,1,5,2,1,0,0,8
519048,2017,2017-09-28,111,3,3,0,0,1,1,4,1,1,0,0,6
519048,2017,2017-09-29,111,4,3,0,1,1,0,2,1,0,0,0,4
519048,2017,2017-09-30,111,4,3,1,1,1,0,2,1,2,0,0,5
519048,2018,2018-03-31,111,4,3,0,1,0,0,0,0,0,0,0,1
519048,2018,2018-04-01,111,4,4,0,0,0,0,0,0,0,0,0,0
519048,2018,2018-04-02,111,1,1,0,0,0,0,0,0,0,0,0,0
519048,2018,2018-04-03,111,1,1,0,0,0,0,0,0,0,0,0,0
519048,2018,2018-04-08,111,4,4,1,0,1,0,2,1,1,0,0,3
519048,2018,2018-04-11,111,4,3,0,1,1,0,2,0,0,0,0,3
519048,2018,2018-04-12,111,3,3,1,0,2,0,2,0,1,0,0,2
519048,2018,2018-04-13,111,5,4,1,1,1,0,1,2,0,0,0,3
519048,2018,2018-04-15,111,4,4,0,0,3,0,5,1,0,0,0,6
519048,2018,2018-04-17,111,1,0,0,1,0,0,0,0,0,0,0,1
519048,2018,2018-04-18,111,5,4,0,1,3,1,6,2,4,0,0,13
519048,2018,2018-04-19,111,5,4,2,0,1,0,2,0,1,0,0,1
519048,2018,2018-04-20,111,4,4,1,0,1,1,4,1,4,0,0,8
519048,2018,2018-04-22,111,4,4,1,0,2,0,2,0,0,0,0,1
519048,2018,2018-04-24,111,1,1,0,0,0,0,0,0,0,0,0,0
519048,2018,2018-04-26,111,4,4,1,0,0,0,0,1,0,0,0,0
519048,2018,2018-04-27,111,4,4,2,0,0,0,0,0,0,0,0,-2
519048,2018,2018-04-29,111,4,3,1,1,0,0,0,0,0,1,0,1
519048,2018,2018-04-30,111,5,4,0,1,3,1,7,3,2,0,0,13
519048,2018,2018-05-01,111,6,6,1,0,3,1,6,2,1,0,0,8
519048,2018,2018-05-05,111,4,3,0,1,2,1,5,1,2,0,0,9
519048,2018,2018-05-06,111,4,4,0,0,2,0,3,0,1,0,0,4
519048,2018,2018-05-09,111,5,4,2,1,1,1,4,1,2,0,0,6
519048,2018,2018-05-10,111,4,4,2,0,0,0,0,0,0,0,0,-2
519048,2018,2018-05-11,111,5,4,0,1,1,0,1,0,0,0,0,2
519048,2018,2018-05-13,111,4,3,1,1,1,0,1,0,1,0,0,2
519048,2018,2018-05-14,111,1,1,0,0,0,0,0,0,0,0,0,0
519048,2018,2018-05-15,111,4,3,0,1,2,0,4,0,1,0,0,6
519048,2018,2018-05-16,111,4,3,3,1,0,0,0,0,0,0,0,-2
519048,2018,2018-05-18,111,1,0,0,1,0,0,0,0,0,0,0,1
519048,2018,2018-05-20,111,5,5,2,0,1,0,2,1,0,0,0,1
519048,2018,2018-05-24,111,4,4,1,0,1,1,4,1,1,0,0,5
519048,2018,2018-05-25,111,4,4,1,0,2,1,5,1,1,0,0,6
519048,2018,2018-05-26,111,5,5,1,0,2,0,5,1,2,0,0,7
519048,2018,2018-05-27,111,4,4,1,0,1,0,3,0,1,0,0,3
519048,2018,2018-05-28,111,4,4,1,0,1,0,1,0,0,0,0,0
519048,2018,2018-05-29,111,4,4,0,0,1,0,2,1,1,0,0,4
519048,2018,2018-05-30,111,1,1,1,0,0,0,0,0,0,0,0,-1
519048,2018,2018-05-31,111,4,4,2,0,0,0,0,0,0,0,0,-2
519048,2018,2018-06-01,111,4,4,1,0,1,1,4,1,1,0,0,5
519048,2018,2018-06-02,111,4,4,2,0,0,0,0,0,0,0,0,-2
519048,2018,2018-06-03,111,5,4,0,1,3,1,6,2,2,0,0,11
519048,2018,2018-06-05,111,4,4,0,0,2,0,2,1,0,0,0,3
519048,2018,2018-06-06,111,4,4,0,0,0,0,0,1,0,0,0,1
519048,2018,2018-06-07,111,4,3,2,1,1,0,2,0,0,0,0,1
519048,2018,2018-06-08,111,4,4,0,0,0,0,0,0,0,0,0,0
519048,2018,2018-06-10,111,5,3,1,2,1,0,1,0,0,0,0,2
519048,2018,2018-06-11,111,5,5,3,0,0,0,0,0,0,0,0,-3
519048,2018,2018-06-12,111,5,3,1,2,1,0,1,0,0,0,0,2
519048,2018,2018-06-14,111,4,4,0,0,0,0,0,0,0,0,0,0
519048,2018,2018-06-15,111,5,5,2,0,1,0,1,1,2,0,0,2
519048,2018,2018-06-16,111,1,1,0,0,0,0,0,0,0,0,0,0
519048,2018,2018-06-17,111,4,4,1,0,2,0,2,1,2,0,0,4
519048,2018,2018-06-19,111,4,4,1,0,1,0,1,0,0,0,0,0
519048,2018,2018-06-20,111,4,3,2,1,1,0,1,1,0,0,0,1
519048,2018,2018-06-21,111,5,3,1,2,2,0,3,2,1,0,0,7
519048,2018,2018-06-22,111,5,5,1,0,3,0,5,3,1,0,0,8
519048,2018,2018-06-23,111,4,4,0,0,2,0,4,1,1,0,0,6
519048,2018,2018-06-24,111,4,4,1,0,1,1,4,1,2,0,0,6
519048,2018,2018-06-26,111,4,4,1,0,1,0,1,0,1,0,0,1
519048,2018,2018-06-27,111,5,5,1,0,0,0,0,0,0,0,0,-1
519048,2018,2018-06-28,111,4,4,2,0,1,0,2,0,0,0,0,0
519048,2018,2018-06-30,111,5,4,1,1,0,0,0,1,0,0,0,1
519048,2018,2018-07-01,111,3,3,1,0,1,0,1,0,0,0,0,0
519048,2018,2018-07-02,111,4,4,2,0,1,0,1,1,0,0,0,0
519048,2018,2018-07-03,111,1,1,0,0,1,0,1,1,0,0,0,2
519048,2018,2018-07-07,111,6,3,0,2,1,0,1,2,1,0,0,6
519048,2018,2018-07-08,111,5,4,0,1,1,0,1,1,2,0,0,5
519048,2018,2018-07-09,111,4,4,0,0,0,0,0,0,0,0,0,0
519048,2018,2018-07-10,111,4,2,0,1,1,0,1,1,2,0,0,5
519048,2018,2018-07-11,111,4,3,2,1,0,0,0,0,0,0,0,-1
519048,2018,2018-07-13,111,5,4,0,1,1,0,1,0,1,0,0,3
519048,2018,2018-07-15,111,4,3,0,1,0,0,0,1,0,0,0,2
519048,2018,2018-07-20,111,4,4,1,0,0,0,0,0,0,0,0,-1
519048,2018,2018-07-21,111,4,4,0,0,1,0,1,0,0,0,0,1
519048,2018,2018-07-23,111,4,3,0,1,1,1,4,1,1,0,0,7
519048,2018,2018-07-24,111,4,4,2,0,1,0,1,0,0,0,0,-1
519048,2018,2018-07-28,111,5,5,3,0,1,0,1,0,1,0,0,-1
519048,2018,2018-07-30,111,4,4,1,0,0,0,0,0,0,0,0,-1
519048,2018,2018-07-31,111,4,4,1,0,0,0,0,0,0,0,0,-1
519048,2018,2018-08-03,111,3,3,1,0,2,0,2,0,1,0,0,2
519048,2018,2018-08-04,111,4,3,2,1,1,1,4,1,2,0,0,6
519048,2018,2018-08-05,111,5,5,3,0,0,0,0,0,0,0,0,-3
519048,2018,2018-08-07,111,5,4,1,1,1,1,4,2,4,0,0,10
519048,2018,2018-08-08,111,5,5,0,0,1,0,2,1,2,0,0,5
519048,2018,2018-08-09,111,1,1,1,0,0,0,0,0,0,0,0,-1
519048,2018,2018-08-10,111,6,5,1,0,2,0,3,1,1,0,0,4
519048,2018,2018-08-11,111,4,4,0,0,0,0,0,0,0,0,0,0
519048,2018,2018-08-12,111,4,4,2,0,0,0,0,0,0,0,0,-2
519048,2018,2018-08-14,111,4,4,0,0,0,0,0,0,0,0,0,0
519048,2018,2018-08-15,111,5,5,2,0,1,0,2,0,3,0,0,3
519048,2018,2018-08-17,111,4,4,0,0,2,0,3,1,1,0,0,5
519048,2018,2018-08-18,111,4,4,1,0,1,0,2,1,1,1,0,4
519048,2018,2018-08-19,111,1,1,1,0,0,0,0,0,0,0,0,-1
519048,2018,2018-08-20,111,5,3,0,2,1,0,1,1,0,0,0,4
519048,2018,2018-08-21,111,4,3,2,0,0,0,0,0,1,0,0,-1
519048,2018,2018-08-22,111,5,4,0,1,2,1,5,1,2,0,0,9
519048,2018,2018-08-23,111,1,1,0,0,1,0,1,0,0,0,0,1
519048,2018,2018-08-25,111,3,3,0,0,0,0,0,0,0,0,0,0
519048,2018,2018-08-26,111,3,3,0,0,0,0,0,0,0,0,0,0
519048,2018,2018-08-28,111,4,3,1,1,0,0,0,0,0,0,0,0
519048,2018,2018-08-31,111,1,1,0,0,0,0,0,0,0,0,0,0
519048,2018,2018-09-01,111,1,1,0,0,0,0,0,0,0,0,0,0
519048,2018,2018-09-02,111,3,2,1,1,0,0,0,0,0,0,0,0
519048,2018,2018-09-03,111,5,2,1,3,1,0,1,1,0,0,0,4
519048,2018,2018-09-05,111,3,3,1,0,0,0,0,0,0,0,0,-1
519048,2018,2018-09-07,111,4,4,2,0,0,0,0,0,0,0,0,-2
519048,2018,2018-09-08,111,4,4,2,0,1,0,2,0,0,0,0,0
519048,2018,2018-09-09,111,2,2,0,0,2,0,2,0,1,0,0,3
519048,2018,2018-09-12,111,3,1,0,2,0,0,0,0,0,0,0,2
519048,2018,2018-09-13,111,4,4,1,0,1,0,1,0,0,0,0,0
519048,2018,2018-09-14,111,3,3,1,0,0,0,0,0,0,0,0,-1
519048,2018,2018-09-16,111,3,3,2,0,0,0,0,0,0,0,0,-2
519048,2018,2018-09-19,111,4,4,2,0,0,0,0,0,0,0,0,-2
519048,2018,2018-09-20,111,1,1,1,0,0,0,0,0,0,0,0,-1
519048,2018,2018-09-22,111,4,2,0,2,1,0,1,0,0,0,0,3
519048,2018,2018-09-23,111,5,4,1,1,0,0,0,0,0,0,0,0
519048,2018,2018-09-26,111,5,4,1,1,2,0,3,2,0,0,0,5
519048,2018,2018-09-29,111,5,4,1,1,1,0,1,0,0,0,0,1
519048,2018,2018-09-30,111,4,3,0,1,1,0,2,1,1,0,0,5
519048,2019,2019-03-28,111,4,3,0,1,0,0,0,0,0,0,0,1
519048,2019,2019-03-29,111,1,1,0,0,1,1,4,1,3,0,0,8
519048,2019,2019-03-30,111,4,4,0,0,1,0,2,1,0,0,0,3
519048,2019,2019-03-31,111,5,4,1,1,1,0,2,0,0,0,0,2
519048,2019,2019-04-01,111,3,2,0,1,1,0,1,0,0,0,0,2
519048,2019,2019-04-02,111,4,3,2,1,1,0,1,0,0,0,0,0
519048,2019,2019-04-03,111,4,4,1,0,1,0,2,0,2,0,0,3
519048,2019,2019-04-04,111,1,1,0,0,0,0,0,0,0,0,0,0
519048,2019,2019-04-05,111,5,5,1,0,1,1,4,1,3,0,0,7
519048,2019,2019-04-06,111,1,0,0,1,0,0,0,0,0,0,0,1
519048,2019,2019-04-07,111,4,4,1,0,1,1,4,1,1,0,0,5
519048,2019,2019-04-09,111,4,4,1,0,1,1,4,1,1,0,0,5
519048,2019,2019-04-11,111,5,5,2,0,2,1,6,1,2,0,0,7
519048,2019,2019-04-12,111,4,4,2,0,2,0,3,1,0,0,0,2
519048,2019,2019-04-13,111,3,3,1,0,0,0,0,0,0,0,0,-1
519048,2019,2019-04-15,111,4,4,0,0,0,0,0,0,0,0,0,0
519048,2019,2019-04-16,111,4,4,3,0,0,0,0,0,0,0,0,-3
519048,2019,2019-04-17,111,4,3,0,1,1,0,1,1,0,0,0,3
519048,2019,2019-04-19,111,4,4,1,0,2,1,5,1,1,0,0,6
519048,2019,2019-04-20,111,2,2,2,0,0,0,0,0,0,0,0,-2
519048,2019,2019-04-21,111,2,2,0,0,1,1,4,1,1,0,0,6
519048,2019,2019-04-23,111,1,1,0,0,0,0,0,0,0,0,0,0
519048,2019,2019-04-23,111,5,5,1,0,1,0,1,0,0,0,0,0
519048,2019,2019-04-24,111,5,3,0,2,0,0,0,1,0,0,0,3
519048,2019,2019-04-25,111,4,3,0,1,0,0,0,1,0,0,0,2
519048,2019,2019-04-27,111,5,5,1,0,0,0,0,0,0,0,0,-1
519048,2019,2019-04-28,111,4,3,0,0,0,0,0,0,1,0,0,1
519048,2019,2019-04-30,111,4,3,0,1,1,1,4,1,2,0,0,8
519048,2019,2019-05-01,111,4,3,1,0,1,1,4,1,2,0,0,6
519048,2019,2019-05-02,111,4,4,1,0,0,0,0,0,0,0,0,-1
519048,2019,2019-05-03,111,4,3,2,1,0,0,0,1,0,0,0,0
519048,2019,2019-05-05,111,5,3,1,2,2,0,2,1,2,1,0,7
519048,2019,2019-05-07,111,5,5,2,0,1,1,4,1,3,0,0,6
519048,2019,2019-05-08,111,5,3,2,2,0,0,0,0,0,0,0,0
519048,2019,2019-05-10,111,3,3,0,0,2,1,6,2,4,0,0,12
519048,2019,2019-05-11,111,5,4,0,1,2,1,5,2,1,0,0,9
519048,2019,2019-05-14,111,2,2,0,0,1,0,1,0,1,0,0,2
519048,2019,2019-05-15,111,4,3,0,1,0,0,0,0,0,0,0,1
519048,2019,2019-05-17,111,4,4,2,0,0,0,0,0,0,0,0,-2
519048,2019,2019-05-18,111,4,2,0,2,1,0,2,0,1,0,0,5
519048,2019,2019-05-19,111,1,1,0,0,0,0,0,0,0,0,0,0
519048,2019,2019-05-20,111,5,5,0,0,3,0,5,3,0,0,0,8
519048,2019,2019-05-21,111,5,4,2,1,1,1,4,1,1,0,0,5
519048,2019,2019-05-22,111,6,5,1,1,1,0,1,0,2,0,0,3
519048,2019,2019-05-24,111,1,1,1,0,0,0,0,0,0,0,0,-1
519048,2019,2019-05-25,111,5,5,2,0,0,0,0,0,0,0,0,-2
519048,2019,2019-06-07,111,2,2,0,0,0,0,0,0,0,0,0,0
519048,2019,2019-07-23,111,2,2,0,0,0,0,0,0,0,0,0,0
519048,2019,2019-07-24,111,3,3,1,0,0,0,0,0,0,0,0,-1
519048,2019,2019-07-25,111,4,3,0,1,2,0,3,2,2,0,0,8
519048,2019,2019-07-28,111,3,3,2,0,1,0,1,0,0,0,0,-1
519048,2019,2019-07-30,111,3,3,0,0,1,0,1,0,2,0,0,3
519048,2019,2019-08-01,111,4,4,3,0,0,0,0,0,0,0,0,-3
519048,2019,2019-08-03,111,3,3,2,0,0,0,0,0,0,0,0,-2
519048,2019,2019-08-06,111,4,4,1,0,1,0,1,0,0,0,0,0
519048,2019,2019-08-07,111,4,4,1,0,1,0,1,0,0,0,0,0
519048,2019,2019-08-09,111,5,5,0,0,2,1,6,1,3,0,0,10
519048,2019,2019-08-11,111,2,0,0,2,0,0,0,0,0,0,0,2
519048,2019,2019-08-12,111,3,3,0,0,2,0,2,1,0,0,0,3
519048,2019,2019-08-13,111,5,5,2,0,1,0,1,0,1,0,0,0
519048,2019,2019-08-16,111,2,2,0,0,1,0,3,0,1,0,0,4
519048,2019,2019-08-17,111,4,4,1,0,0,0,0,0,0,0,0,-1
519048,2019,2019-08-18,111,3,3,0,0,3,0,3,2,1,0,0,6
519048,2019,2019-08-20,111,3,3,2,0,1,0,1,1,0,0,0,0
519048,2019,2019-08-23,111,5,4,0,1,1,0,1,1,0,0,0,3
519048,2019,2019-08-24,111,4,4,0,0,2,0,2,0,1,0,0,3
519048,2019,2019-08-27,111,5,4,0,1,1,0,2,2,1,0,0,6
519048,2019,2019-08-28,111,5,4,1,1,1,0,2,0,0,0,0,2
519048,2019,2019-08-30,111,3,3,1,0,0,0,0,0,0,0,0,-1
519048,2019,2019-08-31,111,1,0,0,1,0,0,0,0,0,0,0,1
519048,2019,2019-09-01,111,1,1,1,0,0,0,0,0,0,0,0,-1
519048,2019,2019-09-03,111,4,2,1,1,0,0,0,1,0,0,1,2
519048,2019,2019-09-04,111,4,2,1,2,0,0,0,1,0,0,0,2
519048,2019,2019-09-05,111,1,1,0,0,0,0,0,0,0,0,0,0
519048,2019,2019-09-06,111,4,4,0,0,3,1,6,1,3,0,0,10
519048,2019,2019-09-07,111,3,3,1,0,1,0,1,0,0,0,0,0
519048,2019,2019-09-08,111,4,4,2,0,1,0,2,1,1,0,0,2
519048,2019,2019-09-10,111,4,4,0,0,1,0,1,0,0,0,0,1
519048,2019,2019-09-11,111,3,3,1,0,0,0,0,0,0,0,0,-1
519048,2019,2019-09-12,111,4,4,1,0,1,0,1,1,0,0,0,1
519048,2019,2019-09-14,111,4,4,2,0,1,0,1,0,0,0,0,-1
519048,2019,2019-09-15,111,4,4,2,0,1,0,1,0,0,0,0,-1
519048,2019,2019-09-17,111,7,6,0,1,1,0,2,1,1,0,0,5
519048,2019,2019-09-18,111,3,3,0,0,0,0,0,0,0,0,0,0
519048,2019,2019-09-20,111,5,5,1,0,2,2,8,2,4,0,0,13
519048,2019,2019-09-21,111,5,5,3,0,1,1,4,1,1,0,0,3
519048,2019,2019-09-23,111,3,2,1,1,1,0,2,1,0,0,0,3
519048,2019,2019-09-24,111,5,5,0,0,1,0,2,1,0,0,0,3
519048,2019,2019-09-25,111,5,5,1,0,4,1,7,2,2,0,0,10
519048,2019,2019-09-27,111,4,4,2,0,0,0,0,0,0,0,0,-2
519048,2019,2019-09-29,111,4,3,0,1,1,0,1,0,0,0,0,2
519058,2017,2017-04-03,118,4,4,0,0,1,1,4,1,1,0,0,6
519058,2017,2017-04-05,118,4,4,3,0,1,0,1,0,0,0,0,-2
519058,2017,2017-04-06,118,5,5,1,0,2,1,5,1,1,0,0,6
519058,2017,2017-04-07,118,5,4,1,1,1,0,1,1,0,0,0,2
519058,2017,2017-04-08,118,1,1,0,0,1,0,1,0,0,0,0,1
519058,2017,2017-04-09,118,5,5,1,0,2,1,5,1,1,0,0,6
519058,2017,2017-04-10,118,4,4,2,0,0,0,0,0,0,0,0,-2
519058,2017,2017-04-12,118,4,4,1,0,1,0,2,1,0,0,0,2
519058,2017,2017-04-13,118,4,3,0,1,1,0,1,1,0,0,0,3
519058,2017,2017-04-14,118,4,3,0,1,1,1,4,2,2,0,0,9
519058,2017,2017-04-15,118,4,4,0,0,1,1,4,1,1,0,0,6
519058,2017,2017-04-16,118,1,0,0,1,0,0,0,0,0,0,0,1
519058,2017,2017-04-18,118,5,5,0,0,1,0,1,0,0,0,0,1
519058,2017,2017-04-19,118,4,4,1,0,2,0,2,0,1,0,0,2
519058,2017,2017-04-20,118,5,5,2,0,1,0,1,0,0,0,0,-1
519058,2017,2017-04-22,118,4,4,0,0,1,0,1,0,1,0,0,2
519058,2017,2017-04-23,118,4,4,1,0,1,1,4,1,1,0,0,5
519058,2017,2017-04-24,118,3,3,0,0,1,0,2,0,1,0,0,3
519058,2017,2017-04-25,118,5,5,1,0,2,1,6,2,1,0,0,8
519058,2017,2017-04-26,118,5,5,4,0,0,0,0,0,0,0,0,-4
519058,2017,2017-04-28,118,4,4,0,0,1,0,1,0,0,0,0,1
519058,2017,2017-04-30,118,5,5,0,0,1,0,1,0,0,0,0,1
519058,2017,2017-05-01,118,4,4,0,0,1,0,1,1,0,0,0,2
519058,2017,2017-05-03,118,4,4,0,0,1,0,2,1,1,0,0,4
519058,2017,2017-05-04,118,4,4,1,0,1,0,2,0,0,0,0,1
519058,2017,2017-05-05,118,4,4,2,0,1,0,1,0,0,0,0,-1
519058,2017,2017-05-06,118,4,3,0,1,0,0,0,0,0,0,0,1
519058,2017,2017-05-07,118,4,4,2,0,0,0,0,0,0,0,0,-2
519058,2017,2017-05-09,118,6,6,1,0,2,1,5,1,2,0,0,7
519058,2017,2017-05-10,118,4,4,3,0,0,0,0,0,0,0,0,-3
519058,2017,2017-05-11,118,5,4,0,1,1,0,1,1,0,0,0,3
519058,2017,2017-05-12,118,4,4,1,0,1,0,2,1,0,0,0,2
519058,2017,2017-05-13,118,5,5,1,0,2,0,2,1,0,0,0,2
519058,2017,2017-05-14,118,5,5,0,0,1,1,4,1,4,0,0,9
519058,2017,2017-05-16,118,4,4,0,0,1,0,1,0,0,0,0,1
519058,2017,2017-05-17,118,5,4,0,0,2,0,2,0,1,0,1,4
519058,2017,2017-05-18,118,4,4,1,0,1,1,4,1,3,0,0,7
519058,2017,2017-05-21,118,5,4,0,1,1,0,1,0,0,0,0,2
519058,2017,2017-05-22,118,4,4,0,0,0,0,0,0,0,0,0,0
519058,2017,2017-05-23,118,4,4,0,0,1,1,4,1,2,0,0,7
519058,2017,2017-05-24,118,4,4,1,0,0,0,0,0,0,0,0,-1
519058,2017,2017-05-26,118,5,5,1,0,2,1,6,1,1,0,0,7
519058,2017,2017-05-27,118,5,4,1,1,3,1,6,1,1,0,0,8
519058,2017,2017-05-28,118,4,4,0,0,0,0,0,0,0,0,0,0
519058,2017,2017-05-29,118,5,3,0,2,0,0,0,0,0,0,0,2
519058,2017,2017-05-30,118,4,4,1,0,1,0,1,0,0,0,0,0
519058,2017,2017-06-02,118,4,4,0,0,1,1,4,1,1,0,0,6
519058,2017,2017-06-03,118,5,5,1,0,2,0,3,2,2,0,0,6
519058,2017,2017-06-04,118,3,3,0,0,1,0,1,0,0,0,0,1
519058,2017,2017-06-05,118,4,3,0,1,2,0,3,1,0,0,0,5
519058,2017,2017-06-06,118,5,5,0,0,4,1,8,2,3,0,0,13
519058,2017,2017-06-07,118,4,3,1,1,0,0,0,0,0,0,0,0
519058,2017,2017-06-08,118,3,3,2,0,1,0,1,0,1,0,0,0
519058,2017,2017-06-09,118,4,3,0,0,1,0,1,0,1,0,0,2
519058,2017,2017-06-10,118,5,5,1,0,1,0,2,1,0,0,0,2
519058,2017,2017-06-11,118,4,4,1,0,2,2,8,2,4,0,0,13
519058,2017,2017-06-13,118,5,5,0,0,2,0,3,1,0,0,0,4
519058,2017,2017-06-14,118,5,3,1,1,1,1,4,1,2,0,0,7
519058,2017,2017-06-15,118,5,4,1,1,2,0,2,0,2,0,0,4
519058,2017,2017-06-16,118,4,4,0,0,1,0,1,0,0,0,0,1
519058,2017,2017-06-17,118,3,3,2,0,0,0,0,0,0,0,0,-2
519058,2017,2017-06-18,118,5,5,2,0,1,0,2,0,3,0,0,3
519058,2017,2017-06-19,118,4,4,0,0,1,0,1,0,0,0,0,1
519058,2017,2017-06-20,118,3,3,2,0,1,1,4,1,1,0,0,4
519058,2017,2017-06-21,118,4,4,1,0,1,0,1,0,0,0,0,0
519058,2017,2017-06-23,118,4,4,0,0,0,0,0,0,0,0,0,0
519058,2017,2017-06-24,118,4,4,1,0,0,0,0,0,0,0,0,-1
519058,2017,2017-06-27,118,4,4,0,0,1,0,1,0,0,0,0,1
519058,2017,2017-06-28,118,5,4,0,1,2,1,6,2,1,0,0,10
519058,2017,2017-06-29,118,3,3,0,0,1,0,1,0,0,0,0,1
519058,2017,2017-06-30,118,4,4,0,0,1,1,4,2,1,0,0,7
519058,2017,2017-07-01,118,5,5,1,0,1,1,4,1,1,0,0,5
519058,2017,2017-07-01,118,4,4,1,0,1,0,1,0,0,0,0,0
519058,2017,2017-07-03,118,4,4,1,0,1,1,4,1,1,0,0,5
519058,2017,2017-07-04,118,4,4,1,0,1,1,4,1,2,0,0,6
519058,2017,2017-07-05,118,5,5,0,0,3,1,6,2,2,0,0,10
519058,2017,2017-07-07,118,4,4,2,0,1,0,2,1,0,0,0,1
519058,2017,2017-07-08,118,5,5,0,0,0,0,0,0,0,0,0,0
519058,2017,2017-07-14,118,4,4,0,0,2,0,2,0,0,0,0,2
519058,2017,2017-07-15,118,3,3,0,0,0,0,0,0,0,0,0,0
519058,2017,2017-07-16,118,4,4,0,0,1,0,2,0,1,0,0,3
519058,2017,2017-07-17,118,4,4,1,0,0,0,0,0,0,0,0,-1
519058,2017,2017-07-18,118,4,4,1,0,2,0,2,0,0,0,0,1
519058,2017,2017-07-19,118,4,4,1,0,1,0,1,0,1,0,0,1
519058,2017,2017-07-20,118,5,4,0,0,3,0,3,1,3,0,0,7
519058,2017,2017-07-21,118,5,4,2,1,1,1,4,1,1,0,0,5
519058,2017,2017-07-22,118,4,4,0,0,2,2,8,2,2,0,0,12
519058,2017,2017-07-23,118,4,4,0,0,1,0,1,0,0,0,0,1
519058,2017,2017-07-24,118,5,4,1,0,1,1,4,1,2,0,0,6
519058,2017,2017-07-25,118,4,3,0,0,0,0,0,0,1,0,0,1
519058,2017,2017-07-26,118,6,5,0,0,3,0,3,2,1,0,1,7
519058,2017,2017-07-28,118,4,4,1,0,1,1,4,1,3,0,0,7
519058,2017,2017-07-29,118,5,5,1,0,0,0,0,0,0,0,0,-1
519058,2017,2017-07-31,118,3,3,1,0,1,0,1,0,0,0,0,0
519058,2017,2017-08-01,118,3,2,0,1,0,0,0,0,0,0,0,1
519058,2017,2017-08-02,118,4,4,2,0,0,0,0,0,0,0,0,-2
519058,2017,2017-08-03,118,4,3,0,1,1,0,1,1,1,0,0,4
519058,2017,2017-08-04,118,3,3,0,0,1,0,1,1,0,0,0,2
519058,2017,2017-08-06,118,4,4,0,0,2,1,5,1,2,0,0,8
519058,2017,2017-08-06,118,4,4,0,0,1,0,1,0,0,0,0,1
519058,2017,2017-08-07,118,4,4,1,0,2,1,5,1,1,0,0,6
519058,2017,2017-08-08,118,4,4,0,0,0,0,0,0,0,0,0,0
519058,2017,2017-08-09,118,4,3,0,1,2,0,2,0,0,0,0,3
519058,2017,2017-08-10,118,5,3,0,2,2,0,2,2,0,0,0,6
519058,2017,2017-08-11,118,4,4,1,0,2,2,8,2,2,0,0,11
519058,2017,2017-08-12,118,4,4,0,0,2,0,3,1,0,0,0,4
519058,2017,2017-08-13,118,6,5,0,1,1,0,1,1,0,0,0,3
519058,2017,2017-08-14,118,4,4,0,0,1,0,1,1,0,0,0,2
519058,2017,2017-08-15,118,4,4,0,0,1,1,4,1,1,0,0,6
