bref_id,season,name_bref,team_bref,ip_bref,g_bref,ir,is_count,is_pct
chapmar01,2024,Aroldis Chapman*,PIT,61.2,68,20,2,90.0
chargjt01,2024,JT Chargois,TOT,36.1,36,17,5,71.0
chaveje01,2024,Jesse Chavez,ATL,63.1,46,20,4,80.0
chivian01,2024,Angel Chivilli,COL,31.2,30,14,6,57.0
churcma01,2024,Marc Church,TEX,1.0,1,0,0,
cimbead01,2024,Adam Cimber,LAA,24.1,28,17,2,88.0
cisnejo01,2024,José Cisnero,LAA,15.2,15,8,4,50.0
claseem01,2024,Emmanuel Clase,CLE,74.1,74,0,0,
cleavga01,2024,Garrett Cleavinger*,TBR,60.0,68,22,3,86.0
clemeer01,2024,Ernie Clement,TOR,1.0,1,0,0,
clemeko01,2024,Kody Clemens,PHI,1.0,1,0,0,
colemdy01,2024,Dylan Coleman,HOU,1.0,1,0,0,
contrlu01,2024,Luis Contreras,HOU,6.0,5,2,0,100.0
contrro01,2024,Roansy Contreras,TOT,68.1,49,22,6,73.0
cortene01,2024,Nestor Cortes*,NYY,174.1,31,1,0,100.0
cosgrto01,2024,Tom Cosgrove*,SDP,14.2,18,6,2,67.0
couloda01,2024,Danny Coulombe*,BAL,29.2,33,13,0,100.0
cousija01,2024,Jake Cousins,NYY,38.0,37,18,9,50.0
crawfbr01,2024,Brandon Crawford,STL,1.1,1,0,0,
crismna01,2024,Nabil Crismatt,LAD,7.0,5,0,0,
criswco01,2024,Cooper Criswell,BOS,99.1,26,0,0,
criswje01,2024,Jeff Criswell,COL,19.2,13,6,2,67.0
cronide01,2024,Declan Cronin,MIA,70.1,56,28,7,75.0
crousha01,2024,Hans Crouse,LAA,25.1,25,8,1,87.0
cruzfe01,2024,Fernando Cruz,CIN,66.2,69,39,9,77.0
cruzst01,2024,Steven Cruz,KCR,5.2,5,3,1,67.0
cuasjo01,2024,Jose Cuas,TOT,16.1,13,10,6,40.0
curryxz01,2024,Xzavion Curry,TOT,42.2,16,9,1,89.0
curtijo02,2024,John Curtiss,COL,2.1,3,2,2,0.0
davidtu01,2024,Tucker Davidson*,BAL,4.2,1,0,0,
davisau01,2024,Austin Davis*,SDP,7.0,7,3,1,67.0
davisno01,2024,Noah Davis,COL,20.1,9,2,0,100.0
degeubr01,2024,Brett de Geus,TOT,11.1,13,8,1,87.0
delosen01,2024,Enyel De Los Santos,TOT,64.0,64,47,18,62.0
devench02,2024,Chris Devenski,TBR,26.2,19,8,2,75.0
diazal03,2024,Alexis Díaz,CIN,56.1,60,11,2,82.0
diazed04,2024,Edwin Díaz,NYM,53.2,54,13,6,54.0
diazjh01,2024,Jhonathan Díaz*,SEA,9.2,5,3,3,0.0
diazmi02,2024,Miguel Díaz,HOU,1.0,1,0,0,
diazyi01,2024,Yilber Díaz,ARI,28.1,7,3,1,67.0
diekmja01,2024,Jake Diekman*,NYM,32.0,43,19,8,58.0
dobnara01,2024,Randy Dobnak,MIN,9.2,5,0,0,
dodddy01,2024,Dylan Dodd*,ATL,2.0,1,0,0,
dominse01,2024,Seranthony Domínguez,TOT,58.2,63,20,7,65.0
dovalca01,2024,Camilo Doval,SFG,59.0,62,9,3,67.0
duartda01,2024,Daniel Duarte,MIN,4.0,2,0,0,
dubinsh01,2024,Shawn Dubin,HOU,45.1,31,14,2,86.0
duffety01,2024,Tyler Duffey,KCR,9.0,9,4,1,75.0
dunnida01,2024,Dane Dunning,TEX,95.0,26,7,1,86.0
dunshpa01,2024,Parker Dunshee,ATL,2.1,1,1,0,100.0
duranjh01,2024,Jhoan Duran,MIN,54.1,58,6,3,50.0
ederja01,2024,Jake Eder*,CHW,2.0,1,0,0,
edwarca01,2024,Carl Edwards Jr.,SDP,0.0,1,2,2,0.0
effrosc01,2024,Scott Effross,NYY,3.1,3,1,0,100.0
eiserbr01,2024,Brandon Eisert*,TOR,6.2,3,3,0,100.0
ellarfr01,2024,Fraser Ellard*,CHW,24.0,25,20,7,65.0
emanuke01,2024,Kent Emanuel*,MIA,17.2,12,9,4,56.0
englema01,2024,Mason Englert,DET,21.2,12,5,1,80.0
erceglu01,2024,Lucas Erceg,TOT,61.2,61,22,4,82.0
espinpa01,2024,Paolo Espino,TOR,8.2,3,1,0,100.0
estesjo01,2024,Joey Estes,OAK,127.2,25,0,0,
estevca01,2024,Carlos Estévez,TOT,55.0,54,1,0,100.0
estraje01,2024,Jeremiah Estrada,SDP,61.0,62,24,10,58.0
faedoal01,2024,Alex Faedo,DET,57.1,37,16,3,81.0
fairbpe01,2024,Pete Fairbanks,TBR,45.1,46,5,2,60.0
farmebu01,2024,Buck Farmer,CIN,71.0,61,27,12,56.0
farmeky01,2024,Kyle Farmer,MIN,4.0,3,0,0,
fauchca01,2024,Calvin Faucher,MIA,53.2,53,12,5,58.0
feiglbr01,2024,Brady Feigl*,PIT,1.2,1,2,0,100.0
ferguca01,2024,Caleb Ferguson*,TOT,54.1,62,37,12,68.0
ferguty01,2024,Tyler Ferguson,OAK,51.1,48,12,4,67.0
fernary01,2024,Ryan Fernandez,STL,66.2,62,32,10,69.0
ferrejo01,2024,Jose A. Ferrer*,WSN,32.0,31,13,3,77.0
festada01,2024,David Festa,MIN,64.1,14,2,0,100.0
festama01,2024,Matt Festa,TOT,23.2,19,12,2,83.0
feyerjo01,2024,J.P. Feyereisen,LAD,11.0,10,0,0,
finneky01,2024,Kyle Finnegan,WSN,63.2,65,11,3,73.0
fitzgty01,2024,Tyler Fitzgerald,SFG,3.0,3,0,0,
flemijo01,2024,Josh Fleming*,PIT,31.1,25,10,4,60.0
flexech01,2024,Chris Flexen,CHW,160.0,33,1,0,100.0
florody01,2024,Dylan Floro,TOT,68.2,66,22,11,50.0
foleyja01,2024,Jason Foley,DET,60.0,69,24,6,75.0
fostema01,2024,Matt Foster,CHW,6.2,6,0,0,
francbo01,2024,Bowden Francis,TOR,103.2,27,8,6,25.0
friaslu01,2024,Luis Frías,TOT,9.2,11,1,1,0.0
fulmeca01,2024,Carson Fulmer,LAA,86.2,37,8,4,50.0
fundeko01,2024,Kody Funderburk*,MIN,34.2,27,19,9,53.0
gaddihu01,2024,Hunter Gaddis,CLE,74.2,78,18,6,67.0
gallegi01,2024,Giovanny Gallegos,STL,20.2,21,8,3,62.0
garabge01,2024,Gerson Garabito,TEX,26.1,18,3,2,33.0
garcide01,2024,Deivi García,CHW,14.0,14,4,2,50.0
garcilu03,2024,Luis Garcia,TOT,59.0,60,18,11,39.0
garciro04,2024,Robert Garcia*,WSN,59.2,72,42,11,74.0
garciyi01,2024,Yimi García,TOT,39.0,39,15,1,93.0
garream01,2024,Amir Garrett*,LAA,5.1,6,1,1,0.0
garrere01,2024,Reed Garrett,NYM,57.1,53,34,18,47.0
germado01,2024,Domingo Germán,PIT,20.2,7,0,0,
gibauia01,2024,Ian Gibaut,CIN,2.0,2,0,0,
gilbety01,2024,Tyler Gilbert*,PHI,8.1,6,2,2,0.0
gilbrlu01,2024,Lucas Gilbreath*,COL,1.0,3,1,0,100.0
gillalo01,2024,Logan Gillaspie,SDP,11.1,9,3,1,67.0
gillico01,2024,Connor Gillispie,CLE,8.0,3,0,0,
ginkeke01,2024,Kevin Ginkel,ARI,70.0,72,29,4,86.0
ginnjt01,2024,J.T. Ginn,OAK,34.0,8,0,0,
gomezyo01,2024,Yoendrys Gómez,NYY,11.1,5,4,3,25.0
gonzavi02,2024,Victor González*,NYY,23.1,27,13,2,85.0
gosean01,2024,Anthony Gose*,CLE,4.1,3,1,0,100.0
gracego01,2024,Gordon Graceffo,STL,7.2,2,1,0,100.0
gratebr01,2024,Brusdar Graterol,LAD,7.1,7,0,0,
grayjo02,2024,Jon Gray,TEX,102.2,23,4,0,100.0
greench03,2024,Chad Green,TOR,53.1,53,18,4,78.0
grovemi01,2024,Michael Grove,LAD,51.0,39,9,2,78.0
guentse01,2024,Sean Guenther*,DET,21.0,17,8,1,87.0
guerrlu01,2024,Luis Guerrero,BOS,10.0,9,9,3,67.0
guilllu01,2024,Luis Guillorme,TOT,3.0,3,2,1,50.0
gutievl01,2024,Vladimir Gutierrez,MIA,4.0,1,0,0,
haderjo01,2024,Josh Hader*,HOU,71.0,71,11,7,36.0
halldl01,2024,DL Hall*,MIL,43.0,13,0,0,
halvose01,2024,Seth Halvorsen,COL,12.1,12,5,1,80.0
hamilia01,2024,Ian Hamilton,NYY,37.2,35,24,11,54.0
hampsga01,2024,Garrett Hampson,KCR,1.0,1,0,0,
hanifbr01,2024,Brenan Hanifee,DET,29.1,21,6,1,83.0
harriho03,2024,Hogan Harris*,OAK,72.1,21,7,5,29.0
hartlge01,2024,Geoff Hartlieb,COL,9.0,5,5,2,60.0
hartwgr01,2024,Grant Hartwig,NYM,6.2,4,2,1,50.0
harvehu01,2024,Hunter Harvey,TOT,50.2,49,17,1,94.0
headrbr01,2024,Brent Headrick*,MIN,3.0,1,0,0,
heanean01,2024,Andrew Heaney*,TEX,160.0,32,0,0,
heasljo01,2024,Jonathan Heasley,BAL,5.1,4,0,0,
hedgeau01,2024,Austin Hedges,CLE,2.0,1,0,0,
heinety01,2024,Tyler Heineman,TOT,1.0,1,0,0,
hellebe01,2024,Ben Heller,PIT,12.0,8,4,2,50.0
helslry01,2024,Ryan Helsley,STL,66.1,65,1,0,100.0
hendrky01,2024,Kyle Hendricks,CHC,130.2,29,5,2,60.0
henried01,2024,Edgardo Henriquez,LAD,3.1,3,0,0,
henriro01,2024,Ronny Henriquez,MIN,19.1,16,5,1,80.0
henryto01,2024,Tommy Henry*,ARI,38.1,9,0,0,
henslda01,2024,David Hensley,MIA,2.0,1,0,0,
hentgsa01,2024,Sam Hentges*,CLE,23.2,25,9,1,89.0
hergeji01,2024,Jimmy Herget,ATL,12.1,8,0,0,
hergeke01,2024,Kevin Herget,MIL,11.1,7,3,0,100.0
hernaca04,2024,Carlos Hernández,KCR,30.0,27,7,2,71.0
hernada03,2024,Daysbel Hernández,ATL,18.0,16,7,0,100.0
hernael01,2024,Elieser Hernández,TOT,15.2,9,0,0,
hernaen02,2024,Enrique Hernández,LAD,4.1,4,2,0,100.0
hernajo02,2024,Jonathan Hernández,TOT,43.1,29,21,9,57.0
hernajo03,2024,Jose Hernandez*,PIT,5.1,7,2,2,0.0
hernani01,2024,Nick Hernandez,HOU,8.0,5,2,0,100.0
herriti01,2024,Tim Herrin*,CLE,65.2,75,43,10,77.0
hicksaa01,2024,Aaron Hicks,LAA,1.0,1,0,0,
hicksjo03,2024,Jordan Hicks,SFG,109.2,29,0,0,
hillja01,2024,Jaden Hill,COL,10.2,9,1,1,0.0
hillri01,2024,Rich Hill*,BOS,3.2,4,5,3,40.0
hillti01,2024,Tim Hill*,TOT,67.0,62,32,9,72.0
hjellse01,2024,Sean Hjelle,SFG,80.2,58,31,10,68.0
hodgepo01,2024,Porter Hodge,CHC,43.0,39,16,2,87.0
hoeinbr01,2024,Bryan Hoeing,TOT,53.2,34,20,2,90.0
hoffmje02,2024,Jeff Hoffman,PHI,66.1,68,15,5,67.0
holdeco01,2024,Colin Holderman,PIT,51.1,55,23,6,74.0
holloga01,2024,Gavin Hollowell,CHC,1.1,1,1,0,100.0
holmagr01,2024,Grant Holman,OAK,15.2,18,9,3,67.0
holmecl01,2024,Clay Holmes,NYY,63.0,67,29,9,69.0
holmegr01,2024,Grant Holmes,ATL,68.1,26,12,4,67.0
holtoty01,2024,Tyler Holton*,DET,94.1,66,29,4,86.0
honeybr01,2024,Brent Honeywell Jr.,TOT,37.2,20,4,2,50.0
hornba01,2024,Bailey Horn*,BOS,18.0,18,13,5,62.0
housead01,2024,Adrian Houser,NYM,69.1,23,2,2,0.0
howarsp01,2024,Spencer Howard,TOT,29.0,9,2,0,100.0
hudsobr01,2024,Bryan Hudson*,MIL,62.1,43,21,3,86.0
hudsoda01,2024,Daniel Hudson,LAD,63.0,65,4,2,50.0
hughebr01,2024,Brandon Hughes*,ARI,17.2,15,9,5,44.0
hurtebr01,2024,Brant Hurter*,DET,45.1,10,3,0,100.0
hurtky01,2024,Kyle Hurt,LAD,6.2,3,0,0,
iglesra01,2024,Raisel Iglesias,ATL,69.1,66,12,3,75.0
iriarja01,2024,Jairo Iriarte,CHW,6.0,6,0,0,
irvinco01,2024,Cole Irvin*,TOT,111.0,29,5,2,60.0
jacksja01,2024,Jay Jackson,MIN,26.1,20,3,1,67.0
jackslu01,2024,Luke Jackson,TOT,53.0,52,14,8,43.0
jacobal01,2024,Alek Jacob,SDP,14.2,7,5,0,100.0
jacqujo01,2024,Joe Jacques*,TOT,3.0,2,3,2,33.0
janseke01,2024,Kenley Jansen,BOS,54.2,54,6,0,100.0
jarvibr01,2024,Bryce Jarvis,ARI,59.1,44,15,5,67.0
jaxgr01,2024,Griffin Jax,MIN,71.0,72,20,7,65.0
jayty01,2024,Tyler Jay*,TOT,7.2,5,0,0,
jeffeda01,2024,Daulton Jefferies,TOT,14.2,6,0,0,
jimenda01,2024,Dany Jiménez,OAK,25.2,25,5,0,100.0
jimenjo02,2024,Joe Jiménez,ATL,68.2,69,11,4,64.0
jobeja01,2024,Jackson Jobe,DET,4.0,2,0,0,
johnspi01,2024,Pierce Johnson,ATL,56.1,58,23,6,74.0
joycebe01,2024,Ben Joyce,LAA,34.2,31,17,3,82.0
junisja01,2024,Jakob Junis,TOT,67.0,24,8,3,62.0
junkja01,2024,Janson Junk,TOT,8.0,6,0,0,
justiev01,2024,Evan Justice*,COL,0.1,1,2,0,100.0
kahnlto01,2024,Tommy Kahnle,NYY,42.2,50,18,7,61.0
kellebr01,2024,Brad Keller,TOT,41.1,16,6,0,100.0
kellyca01,2024,Casey Kelly,CIN,5.1,2,0,0,
kellyjo05,2024,Joe Kelly,LAD,32.0,35,16,8,50.0
kellyke02,2024,Kevin Kelly,TBR,70.2,68,40,7,82.0
kellymi03,2024,Michael Kelly,OAK,31.1,28,15,7,53.0
kellyza01,2024,Zack Kelly,BOS,56.2,49,26,10,62.0
kerkeor01,2024,Orion Kerkering,PHI,63.0,64,13,3,77.0
kerrra01,2024,Ray Kerr*,ATL,22.1,10,3,2,33.0
kessigr01,2024,Grae Kessinger,HOU,1.0,1,0,0,
kiliaca01,2024,Caleb Kilian,CHC,10.2,2,0,0,
kimbrcr01,2024,Craig Kimbrel,BAL,52.1,57,2,0,100.0
kineris01,2024,Isiah Kiner-Falefa,TOR,2.0,2,0,0,
kingbr02,2024,Bryan King*,HOU,26.1,28,12,4,67.0
kingjo01,2024,John King*,STL,60.0,56,33,17,48.0
kingmi01,2024,Michael King,SDP,173.2,31,0,0,
kinlety01,2024,Tyler Kinley,COL,64.0,67,14,6,57.0
kitchau01,2024,Austin Kitchen*,MIA,7.0,4,2,0,100.0
kittran01,2024,Andrew Kittredge,STL,70.2,74,27,14,48.0
kleinwi01,2024,Will Klein,TOT,7.1,8,3,2,33.0
kloffad01,2024,Adam Kloffenstein,STL,1.0,1,0,0,
knackla01,2024,Landon Knack,LAD,69.0,15,0,0,
kniznan01,2024,Andrew Knizner,TEX,3.0,2,4,1,75.0
kochma01,2024,Matt Koch,COL,0.1,2,1,0,100.0
koenija01,2024,Jared Koenig*,MIL,62.0,55,32,7,78.0
kolekst01,2024,Stephen Kolek,SDP,46.2,42,30,10,67.0
kopecmi01,2024,Michael Kopech,TOT,67.2,67,10,2,80.0
kraveev01,2024,Evan Kravetz*,CIN,0.2,1,2,1,50.0
kristza01,2024,Zac Kristofak,LAA,2.0,1,0,0,
krookma01,2024,Matt Krook*,BAL,1.0,1,0,0,
kuhlch01,2024,Chad Kuhl,CHW,53.1,31,16,7,56.0
kuhnejo01,2024,Joel Kuhnel,TOT,10.0,6,0,0,
lambepe01,2024,Peter Lambert,COL,61.1,28,17,2,88.0
lametdi01,2024,Dinelson Lamet,LAD,4.1,3,1,0,100.0
langeal01,2024,Alex Lange,DET,18.2,21,16,0,100.0
lasorjo01,2024,Joe La Sorsa*,WSN,17.2,16,8,2,75.0
latzja01,2024,Jacob Latz*,TEX,43.2,46,36,16,56.0
lawde01,2024,Derek Law,WSN,90.0,75,36,23,36.0
lawreju01,2024,Justin Lawrence,COL,59.2,56,38,17,55.0
lazarma01,2024,Max Lazar,PHI,13.2,11,4,1,75.0
leahyky01,2024,Kyle Leahy,STL,48.2,33,17,2,88.0
leasujo01,2024,Jordan Leasure,CHW,31.1,33,18,5,72.0
leclejo01,2024,José Leclerc,TEX,66.2,64,30,9,70.0
leedy01,2024,Dylan Lee*,ATL,59.2,52,18,4,78.0
legumca01,2024,Casey Legumina,CIN,9.1,6,5,2,60.0
leibrbr01,2024,Brandon Leibrandt*,CIN,6.1,2,0,0,
leiteja01,2024,Jack Leiter,TEX,35.2,9,1,0,100.0
leitema02,2024,Mark Leiter Jr.,TOT,58.0,60,28,7,75.0
leonedo01,2024,Dominic Leone,CHW,19.0,23,20,11,45.0
liberma01,2024,Matthew Liberatore*,STL,86.0,60,33,10,70.0
littlbr02,2024,Brendon Little*,TOR,45.2,49,26,7,73.0
littllu01,2024,Luke Little*,CHC,26.0,30,13,5,62.0
loaisjo01,2024,Jonathan Loaisiga,NYY,4.0,3,1,1,0.0
loftini01,2024,Nick Loftin,KCR,1.0,1,0,0,
logueza01,2024,Zach Logue*,LAD,2.0,2,0,0,
longsa01,2024,Sam Long*,KCR,42.2,43,21,7,67.0
lopezja04,2024,Jacob Lopez*,TBR,10.1,4,0,0,
lopezjo02,2024,Jorge López,TOT,53.0,52,17,5,71.0
lopezre01,2024,Reynaldo López,ATL,135.2,26,0,0,
lorenmi01,2024,Michael Lorenzen,TOT,130.1,26,0,0,
loutory01,2024,Ryan Loutos,STL,2.1,3,1,1,0.0
lovelri01,2024,Richard Lovelady*,TOT,34.1,35,17,5,71.0
lucasea01,2024,Easton Lucas*,TOT,11.2,8,2,1,50.0
lylesjo01,2024,Jordan Lyles,KCR,5.0,5,0,0,
lynchda02,2024,Daniel Lynch IV*,KCR,43.1,16,11,4,64.0
maciejo01,2024,Josh Maciejewski*,NYY,7.0,4,1,1,0.0
maddety01,2024,Ty Madden,DET,23.0,6,0,0,
maedake01,2024,Kenta Maeda,DET,112.1,29,3,1,67.0
mailelu01,2024,Luke Maile,CIN,3.2,3,0,0,
maldoan01,2024,Anthony Maldonado,MIA,19.0,16,1,1,0.0
mantijo01,2024,Joe Mantiply*,ARI,59.2,75,38,11,71.0
marinro01,2024,Ron Marinaccio,NYY,23.1,16,10,3,70.0
marshal01,2024,Alec Marsh,KCR,129.0,26,0,0,
martejo01,2024,José Marte,LAA,19.1,14,10,2,80.0
marteyu01,2024,Yunior Marte,PHI,26.0,23,3,2,33.0
martich02,2024,Chris Martin,BOS,44.1,45,4,0,100.0
martida03,2024,Davis Martin,CHW,50.0,11,0,0,
martiju01,2024,Justin Martinez,ARI,72.2,64,19,7,63.0
martini01,2024,Nick Martinez,CIN,142.1,42,10,7,30.0
martise01,2024,Seth Martinez,HOU,52.2,44,20,3,85.0
matonph01,2024,Phil Maton,TOT,64.0,71,21,6,71.0
matsuyu01,2024,Yuki Matsui*,SDP,62.2,64,27,5,81.0
mattsis01,2024,Isaac Mattson,PIT,5.1,3,0,0,
matzety01,2024,Tyler Matzek*,ATL,10.0,11,1,0,100.0
matzst01,2024,Steven Matz*,STL,44.1,12,0,0,
mayzati01,2024,Tim Mayza*,TOT,42.2,50,18,6,67.0
mcartja01,2024,James McArthur,KCR,56.2,57,25,9,64.0
mccanja02,2024,James McCann,BAL,1.0,1,0,0,
mccauda01,2024,Darren McCaughan,TOT,42.0,12,3,3,0.0
mcdontr01,2024,Trevor McDonald,SFG,3.0,1,0,0,
mcfartj01,2024,T.J. McFarland*,OAK,56.2,79,66,15,77.0
mcgousc01,2024,Scott McGough,ARI,32.2,26,14,4,71.0
mcgremi01,2024,Michael McGreevy,STL,23.0,4,0,0,
mckinza01,2024,Zach McKinstry,DET,2.0,3,3,1,67.0
mcmiljo01,2024,John McMillon,MIA,12.0,10,2,1,50.0
mearsni01,2024,Nick Mears,TOT,57.2,54,13,3,77.0
medervi01,2024,Victor Mederos,LAA,5.1,4,0,0,
meekeja01,2024,James Meeker,MIL,1.0,1,0,0,
megiltr01,2024,Trevor Megill,MIL,46.1,48,15,3,80.0
