catcher_mlbam,year,shadow_pitches,shadow_called_strikes,framing_rate,framing_rate_lg,framing_runs_per_100,framing_runs
608348,2017,178,72,0.4044943820224719,0.4179816513761468,-0.17533450159777358,-0.3120954128440364
608700,2017,223,78,0.34977578475336324,0.4179816513761468,-0.8866762660961862,-1.977288073394496
620443,2017,332,126,0.3795180722891566,0.4179816513761468,-0.5000265281308721,-1.6600880733944963
622194,2017,600,248,0.41333333333333333,0.4179816513761468,-0.060428134556574975,-0.3625688073394497
642156,2017,222,78,0.35135135135135137,0.4179816513761468,-0.8661939003223404,-1.9229504587155961
425772,2018,589,337,0.5721561969439728,0.42247210190539186,1.9458932355015524,11.461311157104145
425784,2018,222,91,0.4099099099099099,0.42247210190539186,-0.16330849594126567,-0.36254486098960825
425877,2018,1147,468,0.4080209241499564,0.42247210190539186,-0.18786531082066116,-2.1548151151129815
431145,2018,732,337,0.4603825136612022,0.42247210190539186,0.49283535282553437,3.607554782682913
435064,2018,401,185,0.4613466334164589,0.42247210190539186,0.5053689096438712,2.026529327671924
435263,2018,507,198,0.3905325443786982,0.42247210190539186,-0.4152142478470173,-2.1051362365843787
435559,2018,823,323,0.39246658566221143,0.42247210190539186,-0.39007171116134565,-3.2102901828578747
444489,2018,869,380,0.4372842347525892,0.42247210190539186,0.1925577270135655,1.6733266477478816
446308,2018,578,217,0.3754325259515571,0.42247210190539186,-0.6115144873998523,-3.5345537371711444
446653,2018,134,55,0.41044776119402987,0.42247210190539186,-0.1563164292477059,-0.20946401519192606
452095,2018,710,345,0.4859154929577465,0.42247210190539186,0.8247640836806103,5.855824994132328
454560,2018,403,138,0.3424317617866005,0.42247210190539186,-1.0405244215442875,-4.19331341882348
455104,2018,815,369,0.452760736196319,0.42247210190539186,0.39375224578205303,3.209080803123733
455117,2018,1088,495,0.45496323529411764,0.42247210190539186,0.42238473405343513,4.5955459065013775
455139,2018,1035,396,0.3826086956521739,0.42247210190539186,-0.5182242812918332,-5.363621311370472
456078,2018,403,141,0.34987593052109184,0.42247210190539186,-0.9437502279959004,-3.80331341882348
456124,2018,550,260,0.4727272727272727,0.42247210190539186,0.6533172206844511,3.593244713764481
457763,2018,855,393,0.45964912280701753,0.42247210190539186,0.4833012717211337,4.132225873215696
460026,2018,755,269,0.3562913907284768,0.42247210190539186,-0.8603492452998955,-6.495636802014209
460077,2018,464,187,0.40301724137931033,0.42247210190539186,-0.2529131868390599,-1.1735171869332386
460269,2018,171,84,0.49122807017543857,0.42247210190539186,0.8938275875106072,1.5284451746431393
465041,2018,900,330,0.36666666666666664,0.42247210190539186,-0.7254706581034278,-6.529235922930848
467092,2018,874,325,0.3718535469107552,0.42247210190539186,-0.658041214930277,-5.751280218490626
488671,2018,510,249,0.48823529411764705,0.42247210190539186,0.8549214987593174,4.3600996436725215
488771,2018,158,75,0.47468354430379744,0.42247210190539186,0.6787487511792727,1.072423026863252
491696,2018,517,191,0.3694390715667311,0.42247210190539186,-0.6894293944025898,-3.5643499690613862
506702,2018,718,329,0.4582172701949861,0.42247210190539186,0.464687187764725,3.3364540081507204
506747,2018,340,132,0.38823529411764707,0.42247210190539186,-0.4450785012406824,-1.5132669042183216
516472,2018,245,89,0.363265306122449,0.42247210190539186,-0.7696883451782571,-1.8857364456867303
518542,2018,109,37,0.3394495412844037,0.42247210190539186,-1.0792932880728463,-1.1764296839994024
518735,2018,1054,489,0.4639468690702087,0.42247210190539186,0.539171973142619,5.682872596923207
518960,2018,1084,451,0.4160516605166052,0.42247210190539186,-0.08346573805422669,-0.9047686005078232
519023,2018,621,220,0.35426731078904994,0.42247210190539186,-0.886662284512445,-5.506172786822285
519222,2018,712,326,0.45786516853932585,0.42247210190539186,0.46010986624114186,3.275982247636928
521692,2018,905,360,0.39779005524861877,0.42247210190539186,-0.3208666065380502,-2.9038427891693552
542208,2018,208,79,0.3798076923076923,0.42247210190539186,-0.5546373247700944,-1.1536456355217954
542908,2018,203,79,0.3891625615763547,0.42247210190539186,-0.43302402427748304,-0.8790387692832918
543148,2018,125,35,0.28,0.42247210190539186,-1.8521373247700939,-2.315171655962618
543228,2018,969,448,0.46233230134158926,0.42247210190539186,0.5181825926705661,5.021189322977786
543302,2018,176,77,0.4375,0.42247210190539186,0.1953626752299058,0.34383830840463375
543308,2018,181,70,0.3867403314917127,0.42247210190539186,-0.46451301537782885,-0.84076855783387
543309,2018,221,122,0.5520361990950227,0.42247210190539186,1.6843332634652004,3.722376512258092
543376,2018,782,309,0.39514066496163686,0.42247210190539186,-0.35530868026881507,-2.778513879702138
543510,2018,1105,466,0.42171945701357466,0.42247210190539186,-0.009784383593623602,-0.10811743870953763
543877,2018,686,292,0.42565597667638483,0.42247210190539186,0.04139037202290857,0.283937952077157
545358,2018,684,344,0.5029239766081871,0.42247210190539186,1.045874371136338,7.153780698572557
547172,2018,516,252,0.4883720930232558,0.42247210190539186,0.8566998845322311,4.4205714041863144
547379,2018,528,225,0.42613636363636365,0.42247210190539186,0.047635402502633206,0.2515149252139031
553869,2018,609,247,0.40558292282430214,0.42247210190539186,-0.2195593280541664,-1.3371163078498773
553882,2018,715,272,0.3804195804195804,0.42247210190539186,-0.5466827793155489,-3.9087818721061725
553902,2018,163,71,0.43558282208588955,0.42247210190539186,0.17043936234647,0.27781616062474657
571466,2018,1125,417,0.37066666666666664,0.42247210190539186,-0.6734706581034278,-7.57654490366356
571679,2018,284,128,0.4507042253521127,0.42247210190539186,0.3670176048073708,1.0423299976529332
571851,2018,386,153,0.3963730569948187,0.42247210190539186,-0.33928758383745145,-1.3096500736125654
571912,2018,596,294,0.49328859060402686,0.42247210190539186,0.920614353082255,5.486861544370237
571974,2018,507,270,0.5325443786982249,0.42247210190539186,1.4309395983068296,7.254863763415622
572033,2018,273,121,0.4432234432234432,0.42247210190539186,0.26976743713466744,0.7364651033776425
572287,2018,955,412,0.431413612565445,0.42247210190539186,0.11623963858069114,1.1100885484456011
575929,2018,1295,516,0.39845559845559847,0.42247210190539186,-0.31221454484731415,-4.043178355772721
592200,2018,301,101,0.33554817275747506,0.42247210190539186,-1.1300110789229185,-3.4013333475579834
592407,2018,402,185,0.4601990049751244,0.42247210190539186,0.4904497399065229,1.97160795442422
592663,2018,1063,493,0.46378174976481656,0.42247210190539186,0.5370254221725212,5.708580237693899
593993,2018,333,149,0.44744744744744747,0.42247210190539186,0.32467949204672286,1.0811827085155858
595284,2018,386,143,0.3704663212435233,0.42247210190539186,-0.6760751486042913,-2.6096500736125656
595453,2018,111,56,0.5045045045045045,0.42247210190539186,1.0664212337884638,1.1837275695051959
595751,2018,887,400,0.4509582863585118,0.42247210190539186,0.3703203978905594,3.2847419292892672
595956,2018,175,90,0.5142857142857142,0.42247210190539186,1.193576960944191,2.0887596816523355
595978,2018,839,363,0.432657926102503,0.42247210190539186,0.1324157145624445,1.110967845178911
596119,2018,164,76,0.4634146341463415,0.42247210190539186,0.5322529191323451,0.8728947873770447
596142,2018,714,318,0.44537815126050423,0.42247210190539186,0.2977786416164608,2.1261395011415276
600474,2018,562,232,0.4128113879003559,0.42247210190539186,-0.12558928206546782,-0.7058117652079298
605131,2018,468,237,0.5064102564102564,0.42247210190539186,1.091196008563239,5.106797320075958
605170,2018,356,141,0.3960674157303371,0.42247210190539186,-0.34326092027571187,-1.2220088761815362
605421,2018,208,65,0.3125,0.42247210190539186,-1.4296373247700942,-2.9736456355217955
606988,2018,278,117,0.420863309352518,0.42247210190539186,-0.020914303187360483,-0.058141762860861236
607257,2018,272,130,0.47794117647058826,0.42247210190539186,0.7210979693475532,1.9613864766253444
607345,2018,460,171,0.3717391304347826,0.42247210190539186,-0.6595286291179201,-3.033831693942435
608348,2018,116,44,0.3793103448275862,0.42247210190539186,-0.5611028420114739,-0.6508792967333097
608596,2018,190,64,0.3368421052631579,0.42247210190539186,-1.1131899563490417,-2.115060917063179
608700,2018,667,254,0.3808095952023988,0.42247210190539186,-0.5416125871389095,-3.6125559562165286
621512,2018,237,100,0.4219409282700422,0.42247210190539186,-0.00690525725954555,-0.016365459705122876
622194,2018,153,60,0.39215686274509803,0.42247210190539186,-0.3940981090838198,-0.6029701068982444
624419,2018,108,47,0.4351851851851852,0.42247210190539186,0.16527008263731308,0.1784916892482986
641598,2018,788,293,0.37182741116751267,0.42247210190539186,-0.6583809795924296,-5.188042119188346
642082,2018,389,157,0.40359897172236503,0.42247210190539186,-0.2453506923793488,-0.9544141933556654
642336,2018,101,36,0.3564356435643564,0.42247210190539186,-0.8584739584334607,-0.867058698017795
642851,2018,308,113,0.36688311688311687,0.42247210190539186,-0.722656805289575,-2.225782960291889
643376,2018,214,95,0.4439252336448598,0.42247210190539186,0.2788907126130833,0.596826124991999
643396,2018,327,100,0.3058103975535168,0.42247210190539186,-1.516602156574376,-4.959289051998207
425772,2019,731,315,0.43091655266757867,0.44981500602305974,-0.24567989362125392,-1.7959200223713652
425877,2019,1081,453,0.41905642923219244,0.44981500602305974,-0.39986149828127493,-4.3225027964205855
431145,2019,498,258,0.5180722891566265,0.44981500602305974,0.8873446807363681,4.418976510067115
435064,2019,146,71,0.4863013698630137,0.44981500602305974,0.4743227299194015,0.6925111856823262
435263,2019,691,340,0.492040520984081,0.44981500602305974,0.5489316944932767,3.793118008948547
435559,2019,665,276,0.4150375939849624,0.44981500602305974,-0.45210635649526504,-3.0065072706935116
444489,2019,394,203,0.5152284263959391,0.44981500602305974,0.8503744648474322,3.3504753914988807
446308,2019,413,169,0.4092009685230024,0.44981500602305974,-0.5279824875007453,-2.180567673378076
452095,2019,753,395,0.5245683930942895,0.44981500602305974,0.9717940319259868,7.317609060402684
455104,2019,401,174,0.4339152119700748,0.44981500602305974,-0.20669732268880392,-0.8288562639821043
455117,2019,937,413,0.4407684098185699,0.44981500602305974,-0.11760575065836781,-1.101965883668907
455139,2019,989,424,0.4287158746208291,0.44981500602305974,-0.2742887082289982,-2.7127153243847903
456078,2019,513,186,0.36257309941520466,0.44981500602305974,-1.134144785902116,-5.818162751677856
456124,2019,150,69,0.46,0.44981500602305974,0.13240492170022367,0.19860738255033566
457763,2019,875,439,0.5017142857142857,0.44981500602305974,0.674690635985937,5.903543064876956
460026,2019,251,101,0.40239043824701193,0.44981500602305974,-0.6165193810886216,-1.54746364653244
460077,2019,151,76,0.5033112582781457,0.44981500602305974,0.6954512793161176,1.050131431767338
465041,2019,329,144,0.4376899696048632,0.44981500602305974,-0.15762547343655464,-0.518587807606265
467092,2019,1180,484,0.4101694915254237,0.44981500602305974,-0.5153916884692684,-6.08162192393737
488671,2019,471,256,0.5435244161358811,0.44981500602305974,1.2182223314666778,5.7378271812080515
488771,2019,670,300,0.44776119402985076,0.44981500602305974,-0.026699555911716688,-0.17888702460850142
491696,2019,166,68,0.40963855421686746,0.44981500602305974,-0.5222938734804996,-0.8670078299776299
506702,2019,486,232,0.4773662551440329,0.44981500602305974,0.3581662385726513,1.7406879194630855
518595,2019,644,289,0.44875776397515527,0.44981500602305974,-0.013744146622758135,-0.08851230425055974
518735,2019,1146,571,0.49825479930191974,0.44981500602305974,0.62971731262518,7.216560402684553
518960,2019,749,317,0.4232309746328438,0.44981500602305974,-0.345592408072807,-2.588487136465326
519222,2019,596,262,0.4395973154362416,0.44981500602305974,-0.13282997762863596,-0.7916666666666669
519390,2019,473,200,0.42283298097251587,0.44981500602305974,-0.35076632565707033,-1.6591247203579438
543148,2019,248,116,0.46774193548387094,0.44981500602305974,0.23305008299054564,0.5779642058165547
543228,2019,873,387,0.44329896907216493,0.44981500602305974,-0.08470848036163253,-0.7395050335570522
543302,2019,200,86,0.43,0.44981500602305974,-0.2575950782997767,-0.5151901565995525
543308,2019,579,238,0.4110535405872193,0.44981500602305974,-0.5038990506659253,-2.917575503355706
543309,2019,148,77,0.5202702702702703,0.44981500602305974,0.9159184352137372,1.3555592841163309
543376,2019,104,50,0.4807692307692308,0.44981500602305974,0.4024049217002236,0.4185011185682324
543510,2019,966,395,0.40890269151138714,0.44981500602305974,-0.5318600886517437,-5.13776845637584
543877,2019,1046,506,0.4837476099426386,0.44981500602305974,0.4411238509545252,4.614155480984337
545358,2019,420,210,0.5,0.44981500602305974,0.6524049217002235,2.7401006711409392
547172,2019,974,412,0.42299794661190965,0.44981500602305974,-0.3486217723449512,-3.3955760626398206
547379,2019,1037,503,0.485053037608486,0.44981500602305974,0.45809441061054146,4.750439038031317
553869,2019,807,313,0.3878562577447336,0.44981500602305974,-0.8054637276182399,-6.500092281879199
553882,2019,928,381,0.4105603448275862,0.44981500602305974,-0.5103105955411562,-4.735682326621927
553902,2019,161,65,0.40372670807453415,0.44981500602305974,-0.5991478733308326,-0.96462807606264
571466,2019,780,354,0.45384615384615384,0.44981500602305974,0.05240492170022337,0.40875838926174257
571912,2019,394,172,0.4365482233502538,0.44981500602305974,-0.1724681747464774,-0.6795246085011192
571974,2019,150,86,0.5733333333333334,0.44981500602305974,1.6057382550335573,2.408607382550336
572033,2019,886,370,0.417607223476298,0.44981500602305974,-0.41870117310790295,-3.7096923937360233
572287,2019,633,275,0.4344391785150079,0.44981500602305974,-0.1998857576046738,-1.2652768456375878
572863,2019,300,136,0.4533333333333333,0.44981500602305974,0.04573825503355644,0.13721476510067135
575929,2019,967,444,0.4591520165460186,0.44981500602305974,0.1213811367984654,1.173755592841161
592200,2019,514,236,0.4591439688715953,0.44981500602305974,0.12127651703096243,0.6233612975391486
592407,2019,353,128,0.3626062322946176,0.44981500602305974,-1.133714058469748,-4.002010626398212
592663,2019,1237,571,0.46160064672594986,0.44981500602305974,0.15321332913757157,1.8952488814317645
595284,2019,312,145,0.46474358974358976,0.44981500602305974,0.19407158836689026,0.6055033557046963
595453,2019,121,59,0.48760330578512395,0.44981500602305974,0.4912478969068348,0.5944099552572703
595751,2019,1022,437,0.42759295499021527,0.44981500602305974,-0.2888866634269781,-2.9524217002237134
595956,2019,387,172,0.4444444444444444,0.44981500602305974,-0.06981730052199914,-0.2701929530201341
595978,2019,881,488,0.5539160045402951,0.44981500602305974,1.3533129807240598,11.922687360178967
596142,2019,829,371,0.44752714113389624,0.44981500602305974,-0.029742243559125414,-0.24656319910514982
600474,2019,823,361,0.43863912515188336,0.44981500602305974,-0.14528645132529294,-1.1957074944071604
605131,2019,524,254,0.4847328244274809,0.44981500602305974,0.45393163925747504,2.3786017897091725
605170,2019,446,213,0.47757847533632286,0.44981500602305974,0.3609251010724206,1.6097259507829975
605244,2019,100,43,0.43,0.44981500602305974,-0.2575950782997767,-0.25759507829977624
605421,2019,142,58,0.4084507042253521,0.44981500602305974,-0.537735923370199,-0.7635850111856826
606988,2019,560,236,0.42142857142857143,0.44981500602305974,-0.369023649728348,-2.066532438478749
607345,2019,453,169,0.3730684326710817,0.44981500602305974,-0.9977054535757146,-4.519605704697987
607732,2019,471,236,0.5010615711252654,0.44981500602305974,0.6662053463286735,3.137827181208052
608348,2019,880,427,0.48522727272727273,0.44981500602305974,0.4603594671547689,4.051163310961966
608596,2019,672,334,0.49702380952380953,0.44981500602305974,0.6137144455097474,4.1241610738254995
608700,2019,405,188,0.4641975308641975,0.44981500602305974,0.18697282293479112,0.7572399328859052
621512,2019,314,146,0.46496815286624205,0.44981500602305974,0.19699090896137,0.618551454138701
621532,2019,157,84,0.535031847133758,0.44981500602305974,1.107818934439077,1.7392757270693506
624431,2019,347,153,0.4409221902017291,0.44981500602305974,-0.11560660567729797,-0.40115492170022576
624512,2019,243,112,0.4609053497942387,0.44981500602305974,0.14417446902532643,0.35034395973154275
624513,2019,111,56,0.5045045045045045,0.44981500602305974,0.7109634802587814,0.7891694630872482
641470,2019,108,33,0.3055555555555556,0.44981500602305974,-1.875372856077554,-2.025402684563759
641598,2019,677,294,0.4342688330871492,0.44981500602305974,-0.20210024816683703,-1.3682186800894902
642082,2019,450,184,0.4088888888888889,0.44981500602305974,-0.5320395227442207,-2.394177852348993
642336,2019,521,227,0.43570057581573896,0.44981500602305974,-0.18348759269517018,-0.9559703579418366
642851,2019,219,83,0.3789954337899543,0.44981500602305974,-0.9206544390303706,-2.016233221476511
643376,2019,913,449,0.49178532311062434,0.44981500602305974,0.5456141221383399,4.9814569351230436
643396,2019,392,140,0.35714285714285715,0.44981500602305974,-1.2047379354426337,-4.722572706935124
650619,2019,402,171,0.4253731343283582,0.44981500602305974,-0.3177443320311198,-1.2773322147651
664119,2019,132,62,0.4696969696969697,0.44981500602305974,0.2584655277608298,0.3411744966442946
664926,2019,171,72,0.42105263157894735,0.44981500602305974,-0.3739108677734611,-0.639387583892618
668670,2019,379,165,0.43535620052770446,0.44981500602305974,-0.18796447143961859,-0.7123853467561532
668800,2019,151,57,0.37748344370860926,0.44981500602305974,-0.9403103100878563,-1.419868568232662
669221,2019,130,53,0.4076923076923077,0.44981500602305974,-0.5475950782997767,-0.7118736017897093
669257,2019,389,183,0.4704370179948586,0.44981500602305974,0.26808615563338517,1.0428551454138708
425772,2020,212,95,0.4481132075471698,0.4521712158808933,-0.05275410833840544,-0.11183870967741982
425877,2020,402,193,0.48009950248756217,0.4521712158808933,0.36306772588669506,1.4595322580645136
435559,2020,295,118,0.4,0.4521712158808933,-0.6782258064516129,-2.0007661290322596
444489,2020,117,69,0.5897435897435898,0.4521712158808933,1.7884408602150537,2.092475806451613
452095,2020,192,90,0.46875,0.4521712158808933,0.21552419354838687,0.41380645161290236
455117,2020,470,190,0.40425531914893614,0.4521712158808933,-0.6229066575154434,-2.9276612903225825
455139,2020,244,94,0.38524590163934425,0.4521712158808933,-0.870029085140138,-2.1228709677419366
460077,2020,145,65,0.4482758620689655,0.4521712158808933,-0.05063959955506131,-0.07342741935483872
465041,2020,155,67,0.432258064516129,0.4521712158808933,-0.2588709677419358,-0.4012500000000007
467092,2020,390,157,0.4025641025641026,0.4521712158808933,-0.6448924731182797,-2.51508064516129
488671,2020,145,49,0.33793103448275863,0.4521712158808933,-1.4851223581757511,-2.1534274193548386
488771,2020,222,94,0.42342342342342343,0.4521712158808933,-0.3737213019471086,-0.8296612903225818
506702,2020,212,92,0.4339622641509434,0.4521712158808933,-0.2367163724893488,-0.5018387096774198
518595,2020,331,149,0.4501510574018127,0.4521712158808933,-0.026262060228047834,-0.0869274193548381
518735,2020,334,174,0.5209580838323353,0.4521712158808933,0.8942292833687462,2.986725806451613
519222,2020,326,150,0.4601226993865031,0.4521712158808933,0.10336928557292685,0.33698387096774013
519390,2020,215,102,0.4744186046511628,0.4521712158808933,0.2892160540135034,0.621814516129031
521692,2020,306,137,0.4477124183006536,0.4521712158808933,-0.05796436854311615,-0.1773709677419359
543228,2020,288,114,0.3958333333333333,0.4521712158808933,-0.73239247311828,-2.1092903225806445
543309,2020,100,45,0.45,0.4521712158808933,-0.02822580645161299,-0.02822580645161345
543510,2020,256,136,0.53125,0.4521712158808933,1.028024193548387,2.6317419354838703
543592,2020,404,200,0.49504950495049505,0.4521712158808933,0.5574177579048225,2.251967741935484
543877,2020,400,199,0.4975,0.4521712158808933,0.5892741935483868,2.3570967741935465
545358,2020,247,112,0.4534412955465587,0.4521712158808933,0.016511035653650086,0.040782258064515985
547172,2020,308,125,0.40584415584415584,0.4521712158808933,-0.6022517804775873,-1.8549354838709686
547379,2020,275,134,0.48727272727272725,0.4521712158808933,0.45631964809384107,1.2548790322580647
553869,2020,148,70,0.47297297297297297,0.4521712158808933,0.2704228421970355,0.40022580645161215
553882,2020,331,176,0.5317220543806647,0.4521712158808933,1.0341609004970276,3.423072580645162
571466,2020,318,149,0.46855345911949686,0.4521712158808933,0.21296916210184608,0.6772419354838712
571974,2020,173,86,0.49710982658959535,0.4521712158808933,0.5842019392131264,1.01066935483871
572287,2020,210,82,0.3904761904761905,0.4521712158808933,-0.8020353302611369,-1.6842741935483871
572863,2020,144,70,0.4861111111111111,0.4521712158808933,0.44121863799283123,0.6353548387096777
575929,2020,348,171,0.49137931034482757,0.4521712158808933,0.5097052280311453,1.773774193548387
592200,2020,265,117,0.44150943396226416,0.4521712158808933,-0.138603164942179,-0.36729838709677526
592663,2020,360,178,0.49444444444444446,0.4521712158808933,0.549551971326165,1.9783870967741943
595284,2020,231,97,0.4199134199134199,0.4521712158808933,-0.4193513475771544,-0.9687016129032257
595453,2020,124,46,0.3709677419354839,0.4521712158808933,-1.0556451612903228,-1.3090000000000002
595751,2020,212,77,0.3632075471698113,0.4521712158808933,-1.1565276932440665,-2.45183870967742
595956,2020,190,77,0.4052631578947368,0.4521712158808933,-0.6098047538200344,-1.158629032258065
595978,2020,234,114,0.48717948717948717,0.4521712158808933,0.45510752688172007,1.0649516129032253
596142,2020,339,151,0.44542772861356933,0.4521712158808933,-0.08766533447521185,-0.29718548387096916
600474,2020,336,136,0.40476190476190477,0.4521712158808933,-0.6163210445468512,-2.07083870967742
605131,2020,238,141,0.592436974789916,0.4521712158808933,1.8234548658172944,4.339822580645162
605170,2020,220,98,0.44545454545454544,0.4521712158808933,-0.08731671554252246,-0.19209677419354904
605421,2020,195,82,0.4205128205128205,0.4521712158808933,-0.4115591397849464,-0.802540322580645
606988,2020,159,72,0.4528301886792453,0.4521712158808933,0.008566646378575682,0.013620967741935601
607732,2020,405,201,0.4962962962962963,0.4521712158808933,0.5736260454002386,2.3231854838709682
