bref_id,season,name_bref,team_bref,ip_bref,g_bref,ir,is_count,is_pct
volstch01,2017,Chris Volstad,CHW,19.1,6,2,0,100.0
wahlbo01,2017,Bobby Wahl,OAK,7.2,7,2,1,50.0
wainwad01,2017,Adam Wainwright,STL,123.1,24,0,0,
wangwe01,2017,Wei-Chung Wang*,MIL,1.1,8,6,3,50.0
warread01,2017,Adam Warren,NYY,57.1,46,29,5,83.0
watsoto01,2017,Tony Watson*,TOT,66.2,71,28,12,57.0
weavelu01,2017,Luke Weaver,STL,60.1,13,0,0,
webbty01,2017,Tyler Webb*,TOT,8.0,9,8,4,50.0
whalero01,2017,Rob Whalen,SEA,7.1,2,0,0,
wheelja01,2017,Jason Wheeler*,MIN,3.0,2,0,0,
whitety01,2017,Tyler White,HOU,1.0,1,0,0,
whitlch01,2017,Chase Whitley,TBR,57.1,41,27,5,81.0
wilheto01,2017,Tom Wilhelmsen,ARI,26.1,27,15,5,67.0
wilkad01,2017,Adam Wilk*,TOT,14.0,4,1,1,0.0
wilkeaa01,2017,Aaron Wilkerson,MIL,10.1,3,0,0,
willita01,2017,Taylor Williams,MIL,4.2,5,1,0,100.0
willitr01,2017,Trevor Williams,PIT,150.1,31,3,1,67.0
wilsoal01,2017,Alex Wilson,DET,60.0,66,32,13,59.0
wilsoju10,2017,Justin Wilson*,TOT,58.0,65,19,4,79.0
wilsoty01,2017,Tyler Wilson,BAL,15.1,9,4,2,50.0
wimmeal01,2017,Alex Wimmers,MIN,7.1,6,8,4,50.0
winklda01,2017,Dan Winkler,ATL,14.1,16,16,6,62.0
wislema01,2017,Matt Wisler,ATL,32.1,20,6,3,50.0
wittgni01,2017,Nick Wittgren,MIA,42.1,38,15,6,60.0
wojcias01,2017,Asher Wojciechowski,CIN,62.1,25,3,0,100.0
woodal02,2017,Alex Wood*,LAD,152.1,27,0,0,
woodbl01,2017,Blake Wood,TOT,74.1,72,31,14,55.0
woodhu01,2017,Hunter Wood,TBR,0.1,1,1,0,100.0
woodtr01,2017,Travis Wood*,TOT,94.0,39,15,5,67.0
workmbr01,2017,Brandon Workman,BOS,39.2,33,8,0,100.0
worleva01,2017,Vance Worley,MIA,71.2,24,5,3,40.0
wrighda04,2017,Daniel Wright,LAA,19.2,5,2,0,100.0
wrighmi01,2017,Mike Wright Jr.,BAL,25.0,13,7,4,43.0
yacabji01,2017,Jimmy Yacabonis,BAL,20.2,14,9,4,56.0
yateski01,2017,Kirby Yates,TOT,56.2,62,17,2,88.0
ynoaga01,2017,Gabriel Ynoa,BAL,34.2,9,7,3,57.0
ynoami01,2017,Michael Ynoa,CHW,29.0,22,12,5,58.0
youngch03,2017,Chris Young,KCR,30.0,14,5,4,20.0
zastrro01,2017,Rob Zastryzny*,CHC,13.0,4,0,0,
zieglbr01,2017,Brad Ziegler,MIA,47.0,53,24,7,71.0
zychto01,2017,Tony Zych,SEA,40.2,45,31,8,74.0
