pitcher,year,own_stuff_plus,n_pitches
640448,2022,104.21486388729778,1113
664054,2022,103.99368597161265,235
502171,2022,103.94085263673507,2418
670950,2022,103.93163661066748,1234
622663,2022,103.88248316793798,1949
643256,2022,103.80353240040917,1103
663423,2022,103.80306011692042,719
571670,2022,103.76278020931122,861
643338,2022,103.7332794481153,316
676083,2022,103.68648281426175,200
606965,2022,103.6560906401888,241
621249,2022,103.6196296940772,1034
657272,2022,103.6154835557345,441
622251,2022,103.52607952900219,730
600921,2022,103.39034821438194,1036
571948,2022,103.26570962764083,1101
656557,2022,103.24923810312903,1000
628452,2022,103.16444430373896,1035
670990,2022,103.10436854698082,620
664076,2022,103.10237526094413,420
572703,2022,103.10006298839336,241
641941,2022,103.07765087601906,1147
571927,2022,102.99120535200593,958
548384,2022,102.984241312695,862
676710,2022,102.8926351696235,1334
593974,2022,102.89053221780136,1050
666157,2022,102.88385061057407,1750
605525,2022,102.86882313670687,546
669330,2022,102.83634575788128,1752
676886,2022,102.8241695373876,337
605135,2022,102.75282422440739,3104
656529,2022,102.74325693013955,1066
650911,2022,102.71126330134813,669
455119,2022,102.70114925393399,907
656685,2022,102.69888743792937,750
641793,2022,102.6535663799006,758
489119,2022,102.56402764795733,560
664285,2022,102.52238958573044,3438
650671,2022,102.47703196891433,719
680704,2022,102.4487886927478,774
614179,2022,102.38005336607954,1135
519043,2022,102.37101753406348,1247
594311,2022,102.35376019879321,486
622253,2022,102.33664619817905,1089
666201,2022,102.33518071493914,3224
657053,2022,102.24116730794631,431
592858,2022,102.17042845434337,1132
608349,2022,102.15539996797125,859
605488,2022,102.13514460635801,2165
669194,2022,101.9938940783747,303
657024,2022,101.98532619979748,887
663574,2022,101.98221077030334,408
605130,2022,101.95559310300455,1198
676534,2022,101.90510857229864,433
518748,2022,101.89668030077122,277
548389,2022,101.80819226624824,2079
621381,2022,101.79815477317672,764
665625,2022,101.76078347629414,308
502042,2022,101.67045242662219,1837
542914,2022,101.59781207015195,1050
678394,2022,101.57817237318237,997
672391,2022,101.56249241793346,537
663804,2022,101.48192157606124,311
571710,2022,101.44704112612314,1044
663752,2022,101.44201834133416,426
676684,2022,101.36676986580069,1167
686752,2022,101.34805694927606,737
598264,2022,101.34115077139785,693
657585,2022,101.23815207720057,218
657571,2022,101.19854254500409,594
608717,2022,101.13848339464377,1190
453343,2022,101.1137833709643,973
503449,2022,101.01128086118777,693
657265,2022,100.96000933222457,605
681806,2022,100.9409045886213,831
656756,2022,100.93329952435413,2856
554340,2022,100.92404898377899,1097
592473,2022,100.87999587662652,317
542881,2022,100.85305661923609,2712
572955,2022,100.83722251078918,340
669713,2022,100.78663700560574,542
656605,2022,100.77402173623192,2863
668933,2022,100.73562908460808,1654
572403,2022,100.7248815316718,528
641871,2022,100.62765191136226,297
681810,2022,100.61318427035788,288
621111,2022,100.53798970520558,1131
656887,2022,100.52605775701849,300
579328,2022,100.52505704268918,2009
607481,2022,100.46828041074835,479
621074,2022,100.45186200795915,862
641501,2022,100.44980185075066,664
606131,2022,100.41994294461615,285
592804,2022,100.27073099357784,361
641582,2022,100.2300148886399,781
642203,2022,100.22467273743003,329
656222,2022,100.15567704616092,1048
475479,2022,100.02573856623769,1198
669270,2022,99.96547729626334,900
656412,2022,99.96331435600361,982
666159,2022,99.86561794888298,1205
624522,2022,99.8210547597314,1808
664353,2022,99.79792816565346,2725
592351,2022,99.78553017054813,2062
670912,2022,99.76919807153014,1027
608032,2022,99.76447070492605,1082
605521,2022,99.74001203399925,655
446321,2022,99.72400298624909,465
592662,2022,99.70866321434754,3107
600917,2022,99.70367619426332,782
670955,2022,99.66725813666172,292
641627,2022,99.66337152580998,776
669022,2022,99.62730339766124,1257
572193,2022,99.60627695684948,915
657746,2022,99.54866382345412,2463
621082,2022,99.54822970497946,298
656458,2022,99.51264445413098,851
621368,2022,99.40936565254829,1833
657006,2022,99.3948415850138,2032
669920,2022,99.3074866838191,1160
663554,2022,99.30449580025403,329
669804,2022,99.28307203752088,216
666200,2022,99.23402065953127,1705
592791,2022,99.20428461086281,2959
605218,2022,99.16643645114073,1023
665645,2022,99.12586529806657,204
640444,2022,99.1208694522964,1495
655889,2022,99.06039457662271,203
605154,2022,99.01202729142142,1091
667463,2022,98.98169930693565,749
656271,2022,98.9801490785182,1355
606424,2022,98.97181119110617,1015
608331,2022,98.94377196592333,2987
621107,2022,98.89472313558329,1505
677651,2022,98.89364905207482,2583
656686,2022,98.89264924673587,540
605397,2022,98.84704311775113,3121
518553,2022,98.84156912295477,1207
489265,2022,98.83623400532093,335
670090,2022,98.83110409976253,503
641154,2022,98.81855785993436,3044
670174,2022,98.81855169180845,1194
607259,2022,98.80752982448551,1869
642121,2022,98.73175114916982,639
601713,2022,98.72914423424042,3181
621244,2022,98.68160870631488,2787
665152,2022,98.66197440754321,2048
669923,2022,98.61797208860125,2303
672578,2022,98.59582237733774,1001
642130,2022,98.56457322106311,323
669276,2022,98.53703362173995,789
595881,2022,98.53187131013642,1114
608723,2022,98.52782761827928,1761
669373,2022,98.51755196202299,2141
571901,2022,98.49366831503534,979
608648,2022,98.45910265280347,784
518876,2022,98.45686475848973,3132
677161,2022,98.36707856336871,242
663903,2022,98.32343931800315,2376
545343,2022,98.31261290743583,612
663385,2022,98.07344080106094,370
656427,2022,98.01932888200432,662
527048,2022,98.01366406981587,2979
608379,2022,98.01193677142439,1949
425794,2022,97.97997403851228,3196
502624,2022,97.93604418483632,579
622072,2022,97.92714693576033,2239
572070,2022,97.88740448351506,708
554431,2022,97.85920162982389,713
666129,2022,97.8424606987895,1436
676092,2022,97.71460143968315,583
676879,2022,97.70849186936371,1876
592761,2022,97.6375970728209,1334
606625,2022,97.55903407717184,662
608337,2022,97.5459260100468,2752
666142,2022,97.51544646043378,706
543101,2022,97.44822665274995,329
547001,2022,97.41496147159035,513
661255,2022,97.38389452739654,212
458681,2022,97.33936667337028,2101
664092,2022,97.33756413774006,538
686610,2022,97.31397231848908,586
621593,2022,97.28347978192208,329
669169,2022,97.23327518396263,1788
663989,2022,97.2239547002496,446
650893,2022,97.21345528040146,783
573009,2022,97.21225242492481,930
605288,2022,97.16884121132298,1847
517008,2022,97.143764043889,856
663378,2022,97.07644340335882,291
665871,2022,97.04855321046267,690
686753,2022,97.02282902933156,443
445926,2022,97.01730864361586,1248
669211,2022,96.9690076240301,1283
624133,2022,96.92985022747665,2850
592717,2022,96.89030442370859,1004
571760,2022,96.88647994176314,1291
622503,2022,96.87729587914781,1062
664294,2022,96.87297840387055,613
615698,2022,96.8405600946808,3070
667376,2022,96.8385654881835,211
641755,2022,96.81682151149296,403
571656,2022,96.7918614955372,838
657140,2022,96.73049579391918,2778
570257,2022,96.67811681671616,873
676596,2022,96.661906109629,662
542585,2022,96.58355614013304,473
669456,2022,96.4661711391728,3074
503285,2022,96.44304501053475,385
669212,2022,96.43999296798943,1056
669432,2022,96.41892665911492,2132
544365,2022,96.4151627092656,852
677865,2022,96.39341667090842,341
571479,2022,96.34905063371811,1130
623167,2022,96.29783398510712,2203
664062,2022,96.15906687808605,2136
608716,2022,96.15622295889894,286
665621,2022,96.05966298369798,996
664948,2022,96.04447342704779,465
518617,2022,96.0412581469491,1246
669467,2022,96.02935189612681,1822
621016,2022,95.95952198443533,687
641816,2022,95.91639563431461,2101
681217,2022,95.90874381223637,501
663773,2022,95.88693873437035,267
660825,2022,95.8708712026563,236
605182,2022,95.86994787126534,2001
607216,2022,95.86780984865065,977
641771,2022,95.78810335766826,2425
656546,2022,95.7825176819573,846
642545,2022,95.61316788699689,1181
664875,2022,95.56031105590449,786
669912,2022,95.4149546513997,780
592716,2022,95.4146581089327,1607
675627,2022,95.39309805711835,472
502179,2022,95.38431861223681,1873
596112,2022,95.33879275712383,955
663776,2022,95.32866594629323,2456
641302,2022,95.31572370798402,1650
664042,2022,95.21825498790605,243
541640,2022,95.15474408906735,1221
605177,2022,95.15191475559081,931
592826,2022,95.14759117471309,1314
658431,2022,95.12428771628372,448
676641,2022,95.10644606035714,367
501625,2022,94.99342167172264,273
571945,2022,94.98743848467319,3328
592741,2022,94.9670241013443,523
543272,2022,94.93581553093611,977
675921,2022,94.92629397065389,692
605463,2022,94.88677637202399,255
641927,2022,94.78855441377651,976
656353,2022,94.78252626358336,911
605194,2022,94.77378752841497,812
502202,2022,94.74655981972879,1107
656986,2022,94.72687185188005,378
518397,2022,94.67676804672368,214
664202,2022,94.66710361695299,269
641745,2022,94.62507364128443,2311
605151,2022,94.59339167507198,339
663436,2022,94.58264286972016,1042
519326,2022,94.56748405266524,1081
607455,2022,94.54137927718097,632
669952,2022,94.5061388577969,1715
596001,2022,94.4783851684662,1802
670810,2022,94.4607167403538,275
657424,2022,94.4463831083209,238
670124,2022,94.44519449394275,1294
661269,2022,94.42401234356389,684
607229,2022,94.41489604513069,207
669060,2022,94.40625158257549,1979
660730,2022,94.40422989289647,580
686973,2022,94.35829235577894,411
657093,2022,94.2566323882487,1631
593334,2022,94.23203846391021,1105
665665,2022,94.20855817618082,1020
621383,2022,94.20750284690087,897
622694,2022,94.20422064345111,1133
676714,2022,94.20092989061065,931
592866,2022,94.19608490987036,1520
663546,2022,94.18080428706119,474
489334,2022,94.18024805961753,701
547179,2022,94.17413572391591,1734
468504,2022,94.04428542047302,834
663372,2022,94.01831141806369,1700
656234,2022,93.97903093963447,775
656354,2022,93.97125148867782,1139
672851,2022,93.94580749877487,1300
672710,2022,93.94336059745238,1634
666974,2022,93.86075516113564,410
543606,2022,93.8126872110279,1877
570632,2022,93.75907341247367,1622
606303,2022,93.73974632709788,952
659275,2022,93.71466119404214,598
573124,2022,93.6934151839302,1140
656818,2022,93.68413454304151,469
594577,2022,93.50431795433977,917
669424,2022,93.4361752356996,813
592346,2022,93.43395788915467,376
656849,2022,93.37034477379756,2027
668948,2022,93.25593129767813,573
608566,2022,93.24712613220554,2973
660853,2022,93.07138244586773,883
643410,2022,93.05691219412738,1086
672282,2022,93.05234397261152,2181
693821,2022,93.02576724340251,873
459429,2022,92.9961213256786,629
592390,2022,92.9139890327578,429
663978,2022,92.89436392720516,430
622065,2022,92.83553544386382,465
668868,2022,92.61852865439604,605
663460,2022,92.5679530982156,2262
471911,2022,92.53830891982368,2458
607237,2022,92.49339120390074,804
666721,2022,92.46557009045644,732
665896,2022,92.41266418238114,291
642232,2022,92.32188038519861,1396
667465,2022,92.29313590809035,213
542947,2022,92.27705849396538,821
453178,2022,92.27489629365627,920
502043,2022,92.22871038193647,2974
643290,2022,92.22719809611078,468
543475,2022,92.16489080268532,2988
669459,2022,92.15347551990733,625
641778,2022,92.03382828607029,2668
570663,2022,91.97468039027643,445
650204,2022,91.95646692684441,366
676637,2022,91.91222231165729,213
605195,2022,91.88675276570908,289
621112,2022,91.7463340877746,1762
446372,2022,91.72486573901669,2476
621076,2022,91.69124770946895,2229
689225,2022,91.66202253079864,1317
623211,2022,91.64148293101888,688
664337,2022,91.57718300858419,471
657248,2022,91.49794470526257,2229
660761,2022,91.44754971924317,1907
676194,2022,91.36340066377231,365
448179,2022,91.30102520233667,2030
663738,2022,91.2502573888935,2435
640455,2022,91.08870221592262,2516
661383,2022,90.98512854662643,595
664141,2022,90.89945440657148,2456
682051,2022,90.72438907396283,1042
519293,2022,90.7226198016001,985
592767,2022,90.67231989111889,1723
598287,2022,90.64292901478058,900
623451,2022,90.48251877479419,971
605538,2022,90.4644533739985,785
571800,2022,90.45001554629465,1788
668676,2022,90.41614208279185,2161
642231,2022,90.39981663724143,368
643316,2022,90.34025231814049,236
641726,2022,90.28061408665444,610
650530,2022,90.27336508785208,368
596271,2022,90.14178609907424,325
656232,2022,90.06054253754233,226
500779,2022,90.02217718247492,2951
593958,2022,90.009572921105,1717
592789,2022,89.95140753069266,2202
663765,2022,89.80107956857383,765
676265,2022,89.6288696689969,845
661309,2022,89.62804922566103,1015
621295,2022,89.5549405096178,529
656457,2022,89.50467682565008,597
680739,2022,89.45003330272846,1157
434671,2022,89.41574277358266,1232
608328,2022,89.37398674240413,1228
666120,2022,89.35314705027677,1998
663559,2022,89.33712379852854,1385
425844,2022,89.30080145935352,2313
666205,2022,89.22667905133804,233
605164,2022,89.21714191666146,2240
657770,2022,88.84738154415506,450
605200,2022,88.82975665577595,2352
663465,2022,88.80653821133485,324
571578,2022,88.64892985782782,2680
571510,2022,88.42935606657761,200
671790,2022,88.32800996376751,332
674072,2022,88.21387729440715,827
596071,2022,88.20283518958959,796
607200,2022,88.19745329234567,2480
663753,2022,88.17001760688132,242
663455,2022,88.14553589670973,1092
642100,2022,88.09727337534058,298
622608,2022,88.06442903680231,1583
680686,2022,88.01402539943781,2588
608652,2022,87.74141438679915,285
676831,2022,87.43505826801571,297
528748,2022,87.36157189675588,843
596295,2022,86.88716428232621,2169
656794,2022,86.84761959097608,508
669674,2022,86.83691855227009,739
642028,2022,86.62353616437572,477
596082,2022,86.53271305521736,307
543548,2022,86.224189789221,238
594835,2022,86.14078987880306,2836
641712,2022,86.1123211405514,2301
501925,2022,85.92961956720296,487
641540,2022,85.79444222191401,2548
572125,2022,85.63902951781142,295
668941,2022,85.5998410351238,271
643615,2022,85.52302016318671,250
596057,2022,85.42203314758491,1030
519008,2022,85.31940287531309,487
621389,2022,85.21792171667492,750
668338,2022,85.1188600150422,227
605507,2022,85.06281999295462,2209
570666,2022,85.05476496505317,1221
623485,2022,84.95189170568501,407
596133,2022,84.93735406575726,798
676664,2022,84.88262957588653,1209
646242,2022,84.71980345070638,236
685503,2022,84.61513249318924,431
656970,2022,84.57333579264878,1197
660906,2022,84.54210762656587,205
668873,2022,84.52910922073536,235
456034,2022,84.51421260700987,622
501985,2022,83.86829783225883,1750
456501,2022,83.8342241668924,2372
608344,2022,83.76588329511141,2610
547943,2022,83.35428247162153,436
663531,2022,83.28785449868744,223
657756,2022,83.27240722466908,370
642758,2022,82.7835972336963,1005
665001,2022,82.55045265627365,460
676050,2022,82.35722735828298,562
657649,2022,82.28986816791705,653
669461,2022,82.13710751032451,739
518516,2022,81.75098623780049,2871
544727,2022,81.58993225104511,890
659262,2022,81.50715249028846,319
621248,2022,81.32540493924515,518
641447,2022,80.48570207441169,593
666214,2022,80.16981338667273,555
669145,2022,79.97814510261429,1127
501381,2022,79.85629203228254,731
543901,2022,79.4780155050448,209
664944,2022,79.37556726597872,254
607536,2022,79.25231585654531,2890
543294,2022,79.13997540626187,1419
656657,2022,79.10394114716172,1022
663485,2022,77.7638661616687,633
667498,2022,77.37795456004683,284
572971,2022,76.4329102876053,1164
664161,2022,75.91224769955683,657
621219,2022,72.51555920974644,302
