pitcher,year,own_stuff_plus,n_pitches
673929,2024,111.50884880023,587
621237,2024,111.49856330135623,1080
671305,2024,111.3878904565281,601
623465,2024,111.10617714158778,1030
595897,2024,111.09851781897903,262
676272,2024,111.03309429674214,1099
686752,2024,111.0115116475285,2363
642397,2024,110.93616071050964,1036
678226,2024,110.91327558874167,372
681892,2024,110.63394963188085,684
668674,2024,110.59540471485951,1073
676617,2024,110.50104627456405,224
680570,2024,110.39220609772545,1931
683003,2024,110.3539656660114,1906
657376,2024,110.29354528125023,1797
683004,2024,110.27937321091024,669
667297,2024,110.25311732154383,322
666808,2024,110.22436394924999,1138
672391,2024,110.19014926650249,366
678495,2024,110.03494982104138,879
543037,2024,109.95095896850214,1986
669923,2024,109.9440723598587,2967
642546,2024,109.88462539361866,761
669622,2024,109.84272345994529,962
681517,2024,109.84136942247196,713
601713,2024,109.76058538792115,2466
543056,2024,109.73643359399681,477
656638,2024,109.73207578310237,418
662253,2024,109.702034980847,963
668390,2024,109.69900317097847,286
689981,2024,109.58637317186276,295
661527,2024,109.57075929741897,843
605513,2024,109.52294023480393,1009
677161,2024,109.34759807594968,957
650911,2024,109.20790690053485,2956
608032,2024,109.2070567415755,883
656302,2024,109.20636701045805,3383
650644,2024,109.18052977841037,2727
664285,2024,109.09997713830124,2757
671212,2024,109.02780668867129,966
661563,2024,108.98911729194256,2929
679885,2024,108.97007627286386,1177
571948,2024,108.73653035529283,1043
668338,2024,108.70523140789213,945
592779,2024,108.68887995390641,302
552640,2024,108.64851587162835,1064
668881,2024,108.47854063588444,2563
665795,2024,108.43879366634603,1734
680767,2024,108.19136876061243,1405
622663,2024,108.16498787362532,3252
666159,2024,108.07372397026228,578
671737,2024,107.97494973157724,2294
608718,2024,107.90181232376463,1022
671345,2024,107.80753832571197,952
640470,2024,107.7153235351335,329
694973,2024,107.70707145735949,2125
523260,2024,107.63340577115308,559
663704,2024,107.61914458232935,904
681982,2024,107.40822257213672,504
676969,2024,107.38169903942125,202
630023,2024,107.27003704092004,601
655889,2024,107.26875973685141,624
667755,2024,107.06823934915181,1737
657746,2024,107.02766087033969,2256
666204,2024,106.91334906140969,461
607074,2024,106.70799634501243,3569
669373,2024,106.6541454277547,3237
624522,2024,106.63349182516374,538
642629,2024,106.58529436886987,391
657697,2024,106.54887227809823,209
607179,2024,106.54769164171086,780
592094,2024,106.41185008332744,1241
681676,2024,106.32148089429978,1205
640462,2024,106.22646675266472,1173
596133,2024,106.16474583292532,1660
547973,2024,106.16152093160628,1148
656731,2024,106.06312140385815,1560
663423,2024,106.01433981511614,1139
669302,2024,106.00514839720037,3042
647315,2024,105.9839576532172,807
641656,2024,105.9698500473758,661
605121,2024,105.9691566651209,945
572143,2024,105.93800703660216,911
670970,2024,105.91898001869936,1119
690544,2024,105.82431539526652,303
640448,2024,105.64819497768335,1082
543135,2024,105.60998667415542,2621
547184,2024,105.60863089005564,496
628708,2024,105.56728710466531,518
678606,2024,105.50527098662609,476
622786,2024,105.47214641538704,664
682243,2024,105.45109862207381,2825
579328,2024,105.40099385587483,3006
664875,2024,105.39500927415267,1112
656464,2024,105.2611101866953,1191
643511,2024,105.23654041824048,1009
502624,2024,105.23573100443349,1092
690916,2024,105.15430255526198,368
643338,2024,105.08024953217591,896
681869,2024,105.04460380805801,840
656848,2024,105.04375823507873,363
572955,2024,104.97369032565888,929
689225,2024,104.91498241507682,1314
622250,2024,104.89813569561295,299
670990,2024,104.64040821331531,831
669022,2024,104.54007643128749,2993
694297,2024,104.51499678645487,2863
680885,2024,104.49026306056956,1887
686613,2024,104.45888394601447,3061
678692,2024,104.43973596438411,303
621345,2024,104.38897813125381,540
622075,2024,104.33102941403058,275
676684,2024,104.319416367412,1295
687911,2024,104.30968572055056,428
571882,2024,104.28414244936478,1368
622259,2024,104.25526913830628,201
672578,2024,104.23077303592596,560
675627,2024,104.15846050161392,860
668678,2024,104.13717562021701,2645
663554,2024,104.10539427891808,1930
608379,2024,104.06660148245997,2736
701581,2024,104.00910111828946,1099
681035,2024,103.94455177626126,846
605347,2024,103.9239922212247,846
672782,2024,103.91740624430663,214
806185,2024,103.78846190781415,1388
676962,2024,103.76811063409696,849
663574,2024,103.73711868692848,504
605400,2024,103.72944600713707,3354
670059,2024,103.66592368810447,869
660825,2024,103.66188937389622,441
664076,2024,103.5860518883056,1108
600986,2024,103.5360523803117,737
674285,2024,103.52824301650739,494
605397,2024,103.48374891749567,1626
606160,2024,103.30004031392312,708
686973,2024,103.26463786435748,1056
641312,2024,103.25388151083173,244
614179,2024,103.23113061530746,862
642701,2024,103.14397096597334,1129
519326,2024,103.05696216670611,1172
650671,2024,103.00768535696493,379
608638,2024,102.98253411969279,529
622098,2024,102.9411005864905,349
542888,2024,102.93053356405487,1130
687765,2024,102.87732463862596,2509
664849,2024,102.84645351866408,741
680704,2024,102.78977017119342,1026
608331,2024,102.72957046575824,2806
621381,2024,102.70895019160142,1036
676979,2024,102.66549740127783,2367
489446,2024,102.62062724737929,1052
676702,2024,102.57774522475047,577
808967,2024,102.5641387076015,1746
678394,2024,102.45230253603,2800
621114,2024,102.35362595724877,570
669358,2024,102.33794861214832,1206
621294,2024,102.3138208237755,255
689690,2024,102.27589729721579,268
674370,2024,102.17426861258559,1056
669422,2024,102.14217364855084,327
677053,2024,102.13006143888708,988
666818,2024,102.09132547374475,237
663432,2024,102.07064314593516,985
668968,2024,102.0265810576712,437
680694,2024,102.02633134036469,674
608723,2024,101.93508631574304,983
657240,2024,101.93258628901137,272
607481,2024,101.85770071543307,1002
641835,2024,101.80670249924202,816
678906,2024,101.79839116119211,204
641941,2024,101.79372022860228,593
628452,2024,101.71918539815766,928
519008,2024,101.71078357476397,836
458677,2024,101.63559002640638,816
605130,2024,101.61602242094699,1022
680732,2024,101.51300557128356,309
621111,2024,101.50921117368782,1595
676534,2024,101.48607671949442,987
656786,2024,101.48096711739717,211
542881,2024,101.46742278182172,2913
680880,2024,101.38779563601057,292
681402,2024,101.37706782135166,455
605135,2024,101.28681351105938,3115
477132,2024,101.28102472377898,504
542585,2024,101.26702832616972,328
805673,2024,101.25220450101628,716
665620,2024,101.24270553560277,295
687922,2024,101.24086403962407,246
571927,2024,101.2196467089063,807
675650,2024,101.21923608774101,260
677958,2024,101.1159945701248,218
593423,2024,101.07597910196249,2693
670955,2024,101.03354757979079,712
656271,2024,100.9677292762714,603
656641,2024,100.8295284999546,825
663568,2024,100.82460532346413,811
676092,2024,100.78017904855031,706
681190,2024,100.77031905257408,1720
641585,2024,100.73432393741885,532
666142,2024,100.71974921250585,3285
502179,2024,100.7174922444863,292
573186,2024,100.71471228798146,2743
684320,2024,100.61754362939351,1538
814005,2024,100.5698779263032,238
642547,2024,100.48631433528647,3147
669387,2024,100.48124889104166,866
686799,2024,100.47016800820863,859
681293,2024,100.41665458620022,2505
691172,2024,100.32242256072594,286
668933,2024,100.2436600048771,1342
701542,2024,100.23699889099343,529
665622,2024,100.20195742941405,720
676710,2024,100.19978043380377,2823
669713,2024,100.19961217109987,1075
641729,2024,100.17788645630233,1104
680897,2024,100.15153687657651,734
670102,2024,100.15125669864625,1558
612434,2024,100.12231816151167,259
667725,2024,100.11305429208922,580
675989,2024,100.05687427047216,313
543339,2024,100.03275593772591,1118
453286,2024,100.01901480682618,669
673513,2024,100.01744339926799,1076
663773,2024,100.00397502583502,862
672456,2024,99.96283287223388,1622
669276,2024,99.94573069633019,877
621053,2024,99.92672646226809,830
642048,2024,99.89273074334143,626
668909,2024,99.86428623233158,1401
687798,2024,99.86115762144179,249
607200,2024,99.84385658892418,2972
622251,2024,99.8040639210171,450
506433,2024,99.79744047693839,1419
656529,2024,99.73524246712203,351
688107,2024,99.6890448595121,399
518585,2024,99.68577985154747,1138
677944,2024,99.65134385115252,1291
598286,2024,99.63139708517345,246
672335,2024,99.61618827626509,898
621366,2024,99.58724531103235,201
683769,2024,99.5517329635906,1244
641482,2024,99.49995156215412,2866
677020,2024,99.49792954259229,215
624647,2024,99.41823364067699,414
608678,2024,99.41524042235702,361
606303,2024,99.35845202541142,930
669467,2024,99.34209808799288,1985
571946,2024,99.31693350683966,892
592332,2024,99.31437973652005,2918
493603,2024,99.29530285953128,1013
573204,2024,99.29295734520724,887
650633,2024,99.27086360268292,3136
669194,2024,99.2703525849209,2479
642121,2024,99.23210204015275,292
623211,2024,99.1712090663597,899
681870,2024,99.15781320096778,307
663460,2024,99.14375534861747,544
688297,2024,99.13509980346916,596
680744,2024,99.10462462047786,436
687134,2024,99.08029276068999,552
702352,2024,99.05733369072382,768
519242,2024,99.0551731649114,2813
686539,2024,99.05024449954638,1120
693433,2024,99.04544817742011,1715
450203,2024,99.04409267982881,2837
641154,2024,98.94559671066148,3058
518489,2024,98.93811760869919,533
660600,2024,98.88975027137766,319
657053,2024,98.88958553922922,491
656887,2024,98.8633862945029,402
676974,2024,98.78152753962488,968
641329,2024,98.74273806576382,380
669211,2024,98.72391419117913,1254
621363,2024,98.670963279283,587
657649,2024,98.65945707178217,1024
594580,2024,98.63902568446186,624
676760,2024,98.59412792024479,424
593576,2024,98.59020229201636,1024
625643,2024,98.55760925802929,2109
663855,2024,98.4902709415505,2030
656605,2024,98.35685337084554,2902
695076,2024,98.28488811460562,498
676440,2024,98.27337286011068,3186
592454,2024,98.25516597622915,893
663992,2024,98.22799718334032,528
656234,2024,98.22126593846026,710
570632,2024,98.17830821395022,1759
571670,2024,98.16082544817914,1018
598264,2024,98.14070030151207,267
502171,2024,98.13329908005554,348
543859,2024,98.00590869322436,1449
670124,2024,97.8913913622998,745
622253,2024,97.86753637146471,598
682120,2024,97.86335708585145,1161
641793,2024,97.84129599083218,2564
605155,2024,97.78516315903961,391
676661,2024,97.76637245307228,266
676428,2024,97.76072938736907,797
663941,2024,97.74433304790765,242
663623,2024,97.7431746107173,3124
622694,2024,97.67412491012419,251
641927,2024,97.63101040331023,2692
656240,2024,97.59588634840279,338
676680,2024,97.56294940100129,323
571656,2024,97.55527906962935,1169
656427,2024,97.55412619287343,3113
669062,2024,97.464121600516,1290
669432,2024,97.41121126107403,2313
592155,2024,97.38931624814226,713
694813,2024,97.35428993537353,2224
687792,2024,97.30880314736993,1586
670174,2024,97.27523574082666,1256
666720,2024,97.13653200849815,438
669372,2024,97.13499949523425,515
669952,2024,97.1299053272238,561
668964,2024,97.12687841223394,2218
696136,2024,97.11289107719135,852
605463,2024,97.06852598264841,1241
700187,2024,97.06429866033203,334
472610,2024,97.0235545468147,909
605156,2024,97.01604907096068,403
696131,2024,96.98432043041335,663
657006,2024,96.89284011369931,2046
665896,2024,96.86707588299343,311
686826,2024,96.835204979167,1056
641755,2024,96.81988100704129,1233
663989,2024,96.77706241932472,200
571760,2024,96.76563122110838,2730
621199,2024,96.72261688568538,515
669330,2024,96.67258357243811,259
670766,2024,96.60435797436554,803
605154,2024,96.5686015700133,1023
622491,2024,96.55669473992414,2856
676508,2024,96.55440073159909,269
605288,2024,96.54016079043338,1164
676106,2024,96.53692584708114,1068
666129,2024,96.5230409953984,588
656412,2024,96.48753617808546,1101
669711,2024,96.46336241583046,1071
672710,2024,96.46140117704967,1150
663978,2024,96.4127740154397,1459
664776,2024,96.38135788979989,760
621383,2024,96.34200548974631,1194
606930,2024,96.3269127906969,1117
669724,2024,96.1860202772665,537
650893,2024,96.18239467115683,1070
643410,2024,96.16314927029566,1102
642520,2024,96.15060144023653,492
573124,2024,96.13341357271923,1094
682610,2024,96.12047555211879,1485
656756,2024,96.05244825115629,1929
663776,2024,95.92492857682242,1521
664299,2024,95.92135375940231,651
663436,2024,95.82925259303529,892
689017,2024,95.75896930301886,1280
669060,2024,95.67365458702893,1643
656288,2024,95.66447737458374,2918
663947,2024,95.5085500580905,1513
595014,2024,95.4993578279747,962
663474,2024,95.2806918916702,1382
679525,2024,95.27614322153714,2160
621244,2024,95.2693131835918,2985
641771,2024,95.25179888139682,980
600917,2024,95.24880993592026,1223
669461,2024,95.11279072551997,1439
663546,2024,95.09460722329896,1209
692230,2024,95.07008537592867,233
657097,2024,95.0660059614147,949
676714,2024,95.03157066617476,370
593974,2024,94.95256684876388,636
676105,2024,94.92837634261558,354
666157,2024,94.91500490013824,1864
592662,2024,94.84751811606668,568
800049,2024,94.81060227195,584
608717,2024,94.78842384906856,995
681217,2024,94.77715914053945,260
647336,2024,94.7697719711151,1442
606149,2024,94.75844611050553,412
702674,2024,94.65305734861444,206
518617,2024,94.64328456028672,619
676879,2024,94.62006346704861,584
685107,2024,94.59156310190923,242
669438,2024,94.50102384478546,407
657024,2024,94.38441607261606,667
672582,2024,94.34850044415413,1029
608334,2024,94.31253915535622,1469
669854,2024,94.28821659144587,2865
445926,2024,94.2409690220124,1072
641302,2024,94.1248657142826,1668
679156,2024,94.09291249973421,330
595345,2024,94.08721840243027,676
605177,2024,93.95368115190323,979
668868,2024,93.86126736486266,390
676254,2024,93.84383659965427,1236
607625,2024,93.84021223415465,3281
665152,2024,93.79531863840663,2171
607644,2024,93.7905128081392,320
675540,2024,93.74745605728847,639
607455,2024,93.74506093635875,960
592836,2024,93.66379615146442,1356
675921,2024,93.5565333226832,562
687424,2024,93.52474935161493,311
670950,2024,93.50377067242391,1244
670167,2024,93.47890478576173,969
666200,2024,93.41828953049388,1083
605452,2024,93.39405521991532,1210
669674,2024,93.38507995896347,771
672282,2024,93.35821747323065,1645
573009,2024,93.21053635467298,887
657514,2024,93.20655346144954,858
596001,2024,93.19470518323183,943
667463,2024,93.12785613185314,888
671096,2024,93.09260125407974,2333
656924,2024,93.03917640618296,354
663893,2024,93.0142512715497,731
665871,2024,92.98091861378926,2538
615698,2024,92.9487702372467,2643
668943,2024,92.93316377635965,219
548389,2024,92.90014475907103,1439
683155,2024,92.83614881735966,2027
681857,2024,92.77630296109191,2065
641745,2024,92.73469289791929,743
624133,2024,92.73288583688569,2420
682990,2024,92.67725836549796,925
678061,2024,92.63944524808298,383
592791,2024,92.63565903833276,2483
686642,2024,92.62868386900045,432
680573,2024,92.50081327045778,2295
519043,2024,92.43806322955882,874
657571,2024,92.3226718321572,994
541640,2024,92.28485751089192,355
663687,2024,92.2829660090107,1213
607259,2024,92.27659457066157,2122
518397,2024,92.23058117558328,566
666201,2024,92.16422302941581,394
700270,2024,92.15639760887167,469
683627,2024,92.07339899839306,1057
700241,2024,92.04706138168837,311
663567,2024,91.96209069876745,1120
640455,2024,91.75990209852013,3390
571945,2024,91.74238828729438,2770
620982,2024,91.72822202788487,277
686563,2024,91.67598066975339,2027
607067,2024,91.59645363781459,2650
660853,2024,91.42932246613991,1127
656550,2024,91.39301691142637,1024
543351,2024,91.33947801117402,474
666745,2024,91.24037809036761,641
676130,2024,91.21999692183168,1356
628317,2024,91.08419746216595,2122
663559,2024,91.07732702098922,2281
658648,2024,91.03446579706461,1471
663765,2024,90.96518646518084,618
660761,2024,90.90922803447901,1016
543518,2024,90.74031942423514,614
666205,2024,90.65755822168796,808
621097,2024,90.64478396237388,261
641726,2024,90.64128482081915,281
666277,2024,90.63419978265543,527
684007,2024,90.61750815962206,2590
671111,2024,90.6096388958423,282
605182,2024,90.56530639008771,303
592351,2024,90.54793746654632,1620
663969,2024,90.49556945553115,634
669721,2024,90.45491213818187,508
621107,2024,90.43748865583066,2522
669084,2024,90.43395237811335,782
682847,2024,90.41696356328316,2233
544150,2024,90.40843618551443,2234
471911,2024,90.40316631083644,1693
547179,2024,90.36837472907465,2132
686730,2024,90.31008565223004,1554
663903,2024,90.25190419964312,2973
622072,2024,90.14880792659767,756
458681,2024,90.00068043029046,2123
527048,2024,89.97981719555048,2347
621112,2024,89.93827168391554,1286
663485,2024,89.81736389771842,1175
663372,2024,89.81719469298051,2721
681867,2024,89.67797329626545,1756
663531,2024,89.66479025838854,509
676477,2024,89.63492199275557,387
687014,2024,89.51916199419686,235
678368,2024,89.48585939346606,1094
685299,2024,89.3665695019604,607
681432,2024,89.16340803282479,438
596295,2024,89.10215771145756,2698
571539,2024,89.06558011102909,212
502043,2024,88.96190853900167,2838
680736,2024,88.88438067986509,592
676395,2024,88.79120708301028,998
595881,2024,88.69405416039045,308
674003,2024,88.67638056853866,1175
592866,2024,88.64650521583232,1115
700249,2024,88.62993523353695,1389
607536,2024,88.5761828527603,1840
676614,2024,88.5239085139177,374
642100,2024,88.42914458380314,434
641540,2024,88.36894612659802,1755
605488,2024,88.29861939730382,565
686747,2024,88.22733270755293,271
571510,2024,88.15396190504379,849
642232,2024,88.01891773548402,1542
547001,2024,87.99115112816955,473
592288,2024,87.90701438164619,340
622065,2024,87.7194740355653,267
656849,2024,87.66016283883027,2071
663738,2024,87.59290648188781,631
687924,2024,87.34041487395005,530
677960,2024,87.18694713132632,1492
669620,2024,87.13418712568317,350
543294,2024,87.04493507957508,2135
500779,2024,87.02140876508457,3162
669212,2024,86.99884016446758,724
681066,2024,86.89883330502394,328
518876,2024,86.79019910274162,1206
693821,2024,86.771219596279,864
680730,2024,86.75786999210922,2404
670241,2024,86.70070424242756,257
623433,2024,86.60500325321405,573
690986,2024,86.23623255142076,2078
608344,2024,86.0150780888938,1922
622608,2024,85.67407403455363,218
570257,2024,85.4318429597616,273
572020,2024,85.41033148623139,1788
671106,2024,85.35585906056117,1664
676596,2024,85.02929947270385,610
683409,2024,85.01886250417256,513
641712,2024,84.94895479540817,1592
663562,2024,84.91830690277047,365
519293,2024,84.76944953354032,673
674072,2024,84.7006731219517,822
666214,2024,84.64907619229788,1327
571578,2024,84.07599363915679,2974
663542,2024,83.73150765907546,927
686796,2024,83.50993490241044,343
691951,2024,83.46661651970912,222
676664,2024,83.46040484413103,2927
670046,2024,83.248459804682,403
593958,2024,83.11833265952173,866
641816,2024,83.02720023017626,229
672552,2024,82.75271200224003,232
694363,2024,82.71789672807392,1290
594835,2024,82.68944311878164,667
663465,2024,82.35087970700089,473
676282,2024,82.2664161636852,759
641703,2024,82.01242054826024,790
668941,2024,81.78676253553665,955
674944,2024,81.77628045157046,294
656222,2024,81.34621270759442,1211
593334,2024,81.33093691408641,373
643256,2024,81.31885371071174,443
592767,2024,79.91758790728827,1052
689672,2024,79.33102103084622,721
656232,2024,78.85672273037447,510
664350,2024,78.20404038467937,671
572971,2024,78.01300103930201,308
594902,2024,77.64186338881142,2432
682227,2024,74.65725976938693,256
621389,2024,71.02453814654982,1133
668676,2024,69.04527461839737,208
623167,2024,68.82293336919281,2797
663362,2024,64.04282243965773,2449
