pitcher,year,own_stuff_plus,n_pitches
641793,2021,105.01421003653297,1043
571710,2021,104.9528149983049,873
608678,2021,104.9321907372159,887
642152,2021,104.90445129729518,1162
607625,2021,104.84221144099335,730
605195,2021,104.6273293530571,434
605130,2021,104.60380421492346,1222
622098,2021,104.57665917488484,610
554340,2021,104.53465885094134,1118
669952,2021,104.48948303401973,762
666201,2021,104.45829425274314,1844
624647,2021,104.44235956015795,557
664054,2021,104.40349745324104,308
502179,2021,104.32754377146995,1735
641941,2021,104.26200473949075,1098
543351,2021,104.23390606440181,391
663554,2021,104.10528306248312,2355
571927,2021,104.08108643187722,2557
573204,2021,104.04175736739579,1106
622253,2021,103.98996631664271,1042
489119,2021,103.96813475446629,2592
621074,2021,103.89134072851905,490
641312,2021,103.88313924220364,436
543022,2021,103.85400921795944,591
425794,2021,103.85276354256362,3163
623364,2021,103.84447992555492,293
545343,2021,103.80666920090304,546
518617,2021,103.70034444975362,1095
592858,2021,103.70010226204141,400
621244,2021,103.65029231045168,3034
605309,2021,103.54098871653927,203
656638,2021,103.53222554678071,639
641755,2021,103.42826802593426,1143
656288,2021,103.35975147045595,1080
642121,2021,103.30388564354494,1070
608650,2021,103.277635069982,360
622780,2021,103.24618331546857,354
640462,2021,103.14726781256903,243
663474,2021,103.13350323114173,1975
640448,2021,103.12792258718616,1209
489265,2021,103.07046424146583,1042
500610,2021,103.01660147110371,1086
663986,2021,102.99168865864155,1210
622072,2021,102.92558284297566,2278
605525,2021,102.91568651632815,749
665795,2021,102.8837006088954,476
571946,2021,102.87136236614491,273
655889,2021,102.76254755217207,300
592836,2021,102.72640092118964,2546
656685,2021,102.6733640394673,918
542585,2021,102.63756128530835,1067
641816,2021,102.59553980265741,3196
663556,2021,102.56670188702627,2063
543101,2021,102.52896219849148,2586
593833,2021,102.45407360037565,761
670950,2021,102.42114339055206,1060
656427,2021,102.41576270337148,1353
570488,2021,102.34928251605906,682
681810,2021,102.32082737756603,286
665645,2021,102.30801840920094,226
677651,2021,102.27141757178252,2793
572193,2021,102.25620010118885,1005
543243,2021,102.2065835620878,2228
445213,2021,102.1821398311328,510
592662,2021,102.16922637681176,3141
573124,2021,102.1193770651716,642
541640,2021,102.10478989225402,392
621368,2021,102.09431368054436,1685
593144,2021,102.07894107399103,944
517008,2021,102.07141671137244,1102
518553,2021,102.06969753291219,1234
592791,2021,102.00399727714324,2372
594311,2021,101.9283032082001,294
608717,2021,101.85644967877576,1374
622491,2021,101.78976457785573,3163
608371,2021,101.77250814178034,814
622446,2021,101.76405110702346,412
664285,2021,101.75260462727633,2414
672578,2021,101.68372426482125,1434
595939,2021,101.6476554443963,482
661255,2021,101.57337981074865,215
455119,2021,101.56385461243325,715
641771,2021,101.52293731436886,1436
596112,2021,101.52266764673301,767
657053,2021,101.51891106491772,819
605538,2021,101.5179774700049,807
571521,2021,101.4405532956128,998
667297,2021,101.42627134938273,456
502171,2021,101.42213274075031,1579
657006,2021,101.40474308386649,964
605135,2021,101.28731025269816,2381
502522,2021,101.27373794027372,295
641729,2021,101.21219081832878,866
676879,2021,101.16485951195017,592
608032,2021,101.16025767912005,1006
663978,2021,101.08366078137422,1869
570257,2021,101.0384069598291,759
453178,2021,100.9229541189479,899
621107,2021,100.91260046312865,1615
657248,2021,100.8741595697359,448
544931,2021,100.82315078284122,362
664299,2021,100.81691885022236,2005
676051,2021,100.69071263692268,1049
668820,2021,100.66681525445071,674
542947,2021,100.55757507477387,685
658305,2021,100.49755478968407,281
571882,2021,100.48158195460228,292
656887,2021,100.44008165647347,371
605488,2021,100.41553011949716,751
660365,2021,100.41511844320124,592
641154,2021,100.39906987341284,1669
640455,2021,100.34988106687834,2980
600921,2021,100.31335804703872,626
572143,2021,100.2831548606798,678
641682,2021,100.25849734183029,540
595411,2021,100.1757135720193,278
608718,2021,100.15259292858737,1216
664353,2021,100.14535926812376,1776
656457,2021,100.13361809322308,600
624522,2021,100.1010872876388,966
519326,2021,100.03101089546698,1014
656730,2021,100.02599674074011,459
656458,2021,100.01237860846801,731
571760,2021,99.97018727785549,2253
666168,2021,99.9144188038648,424
676220,2021,99.91161480073988,221
605347,2021,99.88015879569473,2166
607219,2021,99.85213608209581,437
664199,2021,99.83827630473102,754
594577,2021,99.83258780688423,1236
501625,2021,99.80978618914715,973
643316,2021,99.75433567651542,872
592094,2021,99.74426066538533,218
683232,2021,99.73433660978047,452
579328,2021,99.72752845681185,2561
608379,2021,99.66527090202715,2033
656464,2021,99.62577757234206,556
650828,2021,99.60126290404716,609
669373,2021,99.57522253501799,2547
624133,2021,99.53921029862522,1614
664092,2021,99.46370310223921,406
608648,2021,99.42723018101948,1052
669432,2021,99.34275911301137,2169
677865,2021,99.21944652117179,289
489334,2021,99.21021493107912,1308
570663,2021,99.19077078550562,1255
656546,2021,99.17745948382915,1360
676596,2021,99.11219845884908,1654
543272,2021,99.06800336553079,1076
659275,2021,99.00519986978361,832
657097,2021,98.97265569140055,618
667463,2021,98.92390152644464,696
669935,2021,98.91818184008474,424
608335,2021,98.86957261204762,1189
542914,2021,98.80882489133725,957
663399,2021,98.77394162616292,213
572888,2021,98.65572872710443,468
656731,2021,98.64278596093159,1554
650671,2021,98.63429039726168,499
664076,2021,98.62604026393905,356
621057,2021,98.56974737059753,503
607229,2021,98.54980717198559,427
607231,2021,98.51423546448211,1975
592826,2021,98.4933806979804,1750
667376,2021,98.48907628916855,470
608331,2021,98.39224898270639,2969
642068,2021,98.35085840591846,456
607560,2021,98.34894890612966,567
623167,2021,98.29997052861857,2811
606424,2021,98.27899459025883,1034
502239,2021,98.16487948914764,664
446372,2021,98.1536083006299,1338
502202,2021,98.13822069706339,1079
502043,2021,98.13767114668916,2881
676083,2021,98.03166299157387,247
666159,2021,98.02954732963069,1421
502624,2021,98.01012912207584,852
605288,2021,98.00453527829852,2399
606160,2021,97.9850135846097,871
519008,2021,97.9651748028607,530
518633,2021,97.96142383593217,1009
573009,2021,97.93226022404463,621
607237,2021,97.88005388459479,828
592716,2021,97.6684851451176,554
572070,2021,97.66205706580547,2334
681806,2021,97.66135105776297,483
570632,2021,97.53009071926401,1694
592288,2021,97.52665506754565,240
656818,2021,97.51065528815941,274
518397,2021,97.43134765234743,259
663423,2021,97.41399574677096,910
605177,2021,97.39178710719712,947
641851,2021,97.38217778551787,517
657746,2021,97.36469765591622,412
459429,2021,97.30494433828041,900
656981,2021,97.28432374509123,227
465657,2021,97.27555286241686,604
502042,2021,97.2433771025133,327
615698,2021,97.18446529686577,2263
664042,2021,97.16524195030306,501
458677,2021,97.16241096440099,604
503449,2021,97.0746146717401,1554
658551,2021,97.02245497127473,372
607572,2021,96.99372645435085,846
605452,2021,96.9870042489546,1700
607359,2021,96.96562294767871,705
663574,2021,96.94679209773885,761
471911,2021,96.92702572235936,889
663903,2021,96.92683569897481,2287
621248,2021,96.91300931384308,485
657612,2021,96.88659657094377,958
675921,2021,96.87258955129992,936
451584,2021,96.82559949667672,769
641927,2021,96.80414011653868,1476
641394,2021,96.79805963313058,1103
622503,2021,96.76731458876165,1337
518858,2021,96.76310436805736,309
622766,2021,96.74558836279087,695
656686,2021,96.55679645430914,342
665152,2021,96.51717877625775,986
664337,2021,96.49415108083218,239
607188,2021,96.46351232734791,639
641541,2021,96.45265366621618,254
592314,2021,96.45163593227777,2236
670912,2021,96.45034049862751,1086
623454,2021,96.43550378729014,352
622694,2021,96.37114548586607,818
666200,2021,96.30030624339635,1708
661269,2021,96.2942501071601,1830
433589,2021,96.2658573232624,1078
642048,2021,96.26271240632171,432
663776,2021,96.25941103047761,1443
621114,2021,96.2175084491335,593
594965,2021,96.18090519151222,653
660546,2021,96.09439052598789,447
640444,2021,96.09299613618369,2171
664129,2021,96.00663514684219,213
665854,2021,95.98404649275989,580
672335,2021,95.93111967407938,454
608716,2021,95.91527398244662,1008
592761,2021,95.8648532694016,2067
605138,2021,95.85089092879915,461
548389,2021,95.83248599552796,1686
628317,2021,95.7506912194447,1775
593140,2021,95.71254064768617,370
664875,2021,95.65699676689187,325
656529,2021,95.61025421855904,1260
593334,2021,95.5746280158852,1579
664062,2021,95.50258046166022,1059
669294,2021,95.49984186125315,468
669212,2021,95.49007112849658,1414
445926,2021,95.40096551760689,609
670456,2021,95.3815662515498,405
606303,2021,95.36822725876291,826
448179,2021,95.33656229754658,2496
519293,2021,95.32845436205882,1244
657140,2021,95.32745207474576,220
657228,2021,95.32668057436918,215
448855,2021,95.31184370100819,1225
650644,2021,95.29630166223416,1909
607457,2021,95.24589105886241,268
592717,2021,95.23726654229112,595
592351,2021,95.17849431034269,2537
664918,2021,95.1566521423311,654
650530,2021,95.13938436168328,731
663753,2021,95.11250862846593,513
605151,2021,95.10903520843688,920
642092,2021,95.1003859394987,1071
533167,2021,94.9243466820279,1064
676606,2021,94.9184304168718,259
676604,2021,94.90778215778465,506
641582,2021,94.8487430252923,729
677976,2021,94.7983311234799,765
594795,2021,94.76777187904165,250
592169,2021,94.7402874672742,274
547942,2021,94.73328574185494,1784
642130,2021,94.72403592069486,811
543606,2021,94.67658526981124,1971
650959,2021,94.6604125643135,512
592612,2021,94.57904219882134,231
642203,2021,94.57597096368943,1217
621295,2021,94.56677017530825,1018
622075,2021,94.5243827308225,870
518774,2021,94.43887071811302,2232
502706,2021,94.42619271597394,835
664948,2021,94.3102097234233,894
622608,2021,94.15990932222658,2405
621348,2021,94.14525461107316,802
571656,2021,94.13698776398354,726
663804,2021,94.12910046781803,631
641482,2021,94.03735475456274,1524
571945,2021,93.88810443956983,709
656794,2021,93.86194990196158,673
518876,2021,93.82410555271026,2425
664192,2021,93.75578117199782,646
642545,2021,93.7504470941757,917
446321,2021,93.71177386733646,884
461325,2021,93.70092621200826,410
596295,2021,93.6341169582717,1851
458708,2021,93.62758081941094,808
453562,2021,93.60777153856351,1746
596001,2021,93.58259778975079,627
592741,2021,93.56484114608108,932
488748,2021,93.55073847031584,294
593958,2021,93.53922062116176,2935
519242,2021,93.53309815473098,913
596057,2021,93.49899557002325,988
592233,2021,93.46092334521983,403
501985,2021,93.45153882478314,2621
607455,2021,93.4332800826781,610
650668,2021,93.38588493773452,421
608334,2021,93.1705724719533,448
519043,2021,93.14304768706889,1254
676265,2021,93.09143002381428,352
592644,2021,93.08828952340843,1014
656232,2021,93.04883592103673,835
663765,2021,93.02326438690164,1156
656849,2021,93.00915614768034,1122
468504,2021,92.81670927745351,1068
621249,2021,92.79573200241752,1177
543594,2021,92.7658968800284,499
570666,2021,92.75484520070893,949
607391,2021,92.72614752511952,413
663734,2021,92.69372098253112,598
605154,2021,92.46798245244638,332
670955,2021,92.41560778720779,361
431148,2021,92.4093329669204,207
605541,2021,92.31760025434927,325
547179,2021,92.28041902645232,481
547001,2021,92.27960742127905,549
608566,2021,92.27900166656838,2788
542960,2021,92.19051451144368,579
641745,2021,92.17666807431678,2348
669211,2021,92.14885986194967,1768
572125,2021,92.14233135904571,494
641726,2021,92.11101922651986,220
605359,2021,92.08992619434754,435
527048,2021,92.0066633742801,1907
500779,2021,91.98084328116781,1240
425844,2021,91.97616145590086,2692
656353,2021,91.97564189924564,356
607200,2021,91.89602913645929,2410
650496,2021,91.7990422679428,982
623474,2021,91.77524140902761,299
598287,2021,91.7118910660086,579
643230,2021,91.68985411353356,497
642073,2021,91.61780403086286,230
542881,2021,91.61640477246533,2602
453192,2021,91.59742192689642,619
666120,2021,91.5878072400352,2454
592865,2021,91.58378627119535,219
608652,2021,91.45414492841904,473
518516,2021,91.40518377210088,2294
674944,2021,91.31119282519103,360
592135,2021,91.29413679415781,468
669214,2021,91.26996322498734,247
502154,2021,91.2063221275656,327
592767,2021,91.17024496986375,2265
656354,2021,91.1085951077674,481
571800,2021,91.0581598806948,339
642028,2021,91.03324696771708,533
640464,2021,91.03158339080622,237
596133,2021,90.94640093681791,1109
642232,2021,90.91656076070699,2480
666205,2021,90.81154235146079,676
670090,2021,90.76747321157373,230
592866,2021,90.73590500658105,1532
660853,2021,90.70074602288207,697
542882,2021,90.65367574416354,855
621112,2021,90.63359446850063,681
660761,2021,90.62400817902686,1573
663770,2021,90.5562392240988,522
544727,2021,90.50487692901211,1017
571871,2021,90.34587563731645,349
669169,2021,90.3230969380617,250
664074,2021,90.3170961104772,712
663366,2021,90.3058370066868,267
669060,2021,90.25523910915558,1136
641743,2021,90.17445348078255,649
621129,2021,90.15307870663281,209
608328,2021,90.1217196988699,775
669424,2021,90.09385587915146,246
664141,2021,90.06205972425155,1943
669674,2021,90.01926309805185,731
676969,2021,89.94323551815825,910
642083,2021,89.92179796013615,570
605388,2021,89.4751883186603,442
528748,2021,89.368872696202,726
474463,2021,89.33110575843048,1491
621076,2021,89.32734701329285,2024
676684,2021,89.30816624368933,607
458676,2021,89.22271567550723,342
593604,2021,89.16510364736025,215
641778,2021,89.1381095454404,1954
680686,2021,89.12671490850138,1212
641302,2021,88.93253935431453,1640
571510,2021,88.7059567640588,1273
571735,2021,88.70103130198319,461
501925,2021,88.62114556247542,650
666129,2021,88.55284648622242,603
592222,2021,88.48784953538676,580
592346,2021,88.45233309397072,1632
663559,2021,88.41417944871264,551
641540,2021,88.41209474240836,1909
675912,2021,88.30906279890178,571
676840,2021,88.20080374338164,1323
656605,2021,88.15949941910652,1858
593974,2021,88.14929338791991,781
605276,2021,88.14257327077154,367
593372,2021,88.13206324024961,1280
623485,2021,88.09988762686197,564
672282,2021,87.9938257580429,379
657093,2021,87.97742737085372,960
685503,2021,87.91422185419225,683
643377,2021,87.90046628184838,1393
668676,2021,87.78264266671702,2205
456034,2021,87.52131786582136,1178
594835,2021,87.49403796699512,2324
664714,2021,87.4878290362703,276
656954,2021,87.48055331053092,1470
429722,2021,87.43583645914099,1063
663460,2021,87.42370685908925,2191
571578,2021,87.20982923561841,2747
595191,2021,87.20473715764383,357
677960,2021,87.12807545278388,1617
663465,2021,87.05105373675623,2053
663738,2021,86.62648206350575,1257
650347,2021,86.54749595264961,213
608344,2021,86.46169011432194,2682
453284,2021,86.3115543153435,713
605507,2021,86.25996877667318,1194
457918,2021,86.20572582006737,2674
452657,2021,86.1380758137035,2379
502327,2021,86.01260949553178,490
519443,2021,85.57496284896179,515
547943,2021,85.55076890959488,2689
543475,2021,85.46681087406319,2964
605164,2021,85.2670566268828,1524
501381,2021,85.25037925599133,1707
598286,2021,85.0333792028952,314
663531,2021,84.979779895626,874
667498,2021,84.88294790868432,461
456501,2021,84.7153460623978,1878
626929,2021,84.6492320645485,251
607536,2021,84.48953364419731,1886
453281,2021,84.31110733725644,793
571948,2021,84.12359447326267,393
571676,2021,83.8862822088801,259
646242,2021,83.77031594336526,237
605200,2021,83.56292349480097,2577
594056,2021,83.03380103870776,229
543294,2021,82.98829671064117,2775
596071,2021,82.33864410138244,443
656266,2021,82.27525567612207,286
676050,2021,82.1601872026731,383
594986,2021,81.81409715672795,225
641386,2021,81.47409242752711,673
622065,2021,81.03533270592236,912
642233,2021,80.99319696855494,315
669145,2021,80.43831674355413,1105
572971,2021,80.32855356621964,2726
656212,2021,80.09342559503922,655
472551,2021,79.39984437376867,299
452027,2021,79.331432499691,365
641447,2021,78.93007747091491,333
621219,2021,78.9086188264882,1936
649144,2021,77.9897272055664,754
592831,2021,77.78256781707543,248
664045,2021,76.75515037809359,441
643778,2021,76.71116710575683,392
543548,2021,75.73371388705424,241
491624,2021,70.35070990271828,757
