pitcher,year,own_stuff_plus,n_pitches
660825,2023,106.85155775048659,270
668881,2023,106.84377137568141,2135
657585,2023,106.75756991755374,356
656756,2023,106.75603068848248,3445
669395,2023,106.70207043907693,426
650633,2023,106.62738742525262,1735
683175,2023,106.59859798627204,381
641329,2023,106.57592784234764,825
666204,2023,106.46051072897285,424
681882,2023,106.39862068024291,437
674444,2023,106.31931254583579,260
670102,2023,106.28106920406718,655
660261,2023,106.2751193133007,1404
681806,2023,106.22929801333464,674
669330,2023,106.0676389143222,2081
668984,2023,106.0096040470566,231
543135,2023,105.99361735517847,2873
666159,2023,105.88677213339186,1319
608718,2023,105.87273639809621,1146
672391,2023,105.86345431130773,400
668665,2023,105.83834752483563,535
647315,2023,105.79256695246518,254
689225,2023,105.71308134915445,689
676206,2023,105.65485272585312,287
690829,2023,105.61934266216437,202
686654,2023,105.60807214347113,207
592848,2023,105.50474394857123,226
641941,2023,105.48575752977892,1089
672715,2023,105.42478108643937,514
593974,2023,105.38726700683138,915
571946,2023,105.25001419684051,708
670950,2023,105.24604973543873,1464
641656,2023,105.231958831151,1009
682175,2023,105.22874522503075,455
669923,2023,105.1760445320234,2825
668674,2023,105.15976957773007,1053
518617,2023,105.1465026984869,1017
641729,2023,105.11799312623633,958
650911,2023,105.1129211580961,1498
669060,2023,105.09007689256133,1162
622766,2023,105.07134345800411,237
696147,2023,105.04866560039946,316
640470,2023,105.04811846415532,946
621381,2023,104.98776780234031,1529
642547,2023,104.93830442366439,3001
676534,2023,104.90041365507577,563
681892,2023,104.86796086472523,215
656061,2023,104.86320331242842,1139
663462,2023,104.84351534229135,478
673540,2023,104.79345640881418,2851
608678,2023,104.78514215652275,886
601713,2023,104.777021687896,2466
592332,2023,104.75776367203161,3290
612434,2023,104.74799895608976,1181
622259,2023,104.72480143680754,359
664139,2023,104.6997346529008,1252
660787,2023,104.61968870794975,481
693433,2023,104.57445478998267,1448
593619,2023,104.5297004315536,329
598286,2023,104.51502476760905,737
663474,2023,104.49910210877961,300
630023,2023,104.48042295708271,1453
622098,2023,104.43257784437257,1092
608665,2023,104.34288331652509,1113
600921,2023,104.34197442509272,774
664285,2023,104.22169115050582,3255
686752,2023,104.20604169990607,740
453286,2023,104.19587038206045,2707
643338,2023,104.17530181177194,209
621363,2023,104.16753343443125,995
477132,2023,104.14916672272967,2134
543521,2023,104.14901368876781,1062
621016,2023,104.1437950949649,1204
670174,2023,103.87187226564915,1500
554340,2023,103.8344878335916,1171
518489,2023,103.75420376995955,958
595345,2023,103.70341038237211,1059
667427,2023,103.69051889038673,379
543766,2023,103.56393002954735,774
605130,2023,103.56365333523753,1218
641154,2023,103.53312588091835,3277
607074,2023,103.49611674057635,1133
664942,2023,103.49488109646032,322
571882,2023,103.48468702853148,973
670990,2023,103.41478989371032,761
676680,2023,103.32307414177635,837
656605,2023,103.29607811394646,3196
642701,2023,103.27967140235388,248
608717,2023,103.16138710054908,1499
607481,2023,103.14913993463789,1099
687830,2023,103.12598115760831,336
663558,2023,103.122112493853,781
621074,2023,103.08489898430126,719
677161,2023,103.07639897948863,218
665622,2023,103.04086233961884,1945
661440,2023,103.00556554410129,632
605488,2023,102.98131875040417,339
506433,2023,102.95464810665857,2218
657024,2023,102.92116654786533,1130
663385,2023,102.82369074904892,259
593576,2023,102.8228786505237,1223
650496,2023,102.81407589736047,214
641401,2023,102.8049300331536,621
607179,2023,102.75766149265296,920
671737,2023,102.63527728507988,1821
663658,2023,102.63511463661798,695
607644,2023,102.54484272656322,339
606149,2023,102.49309922980194,907
657265,2023,102.45321109821234,653
664948,2023,102.43430031558398,268
579328,2023,102.42446341535202,3040
663423,2023,102.2804161098241,476
660896,2023,102.269991070063,354
596001,2023,102.21145907478805,1422
686839,2023,102.17787483904773,681
665048,2023,102.1725883698983,350
664294,2023,102.15313221304156,1033
663546,2023,102.1523931122445,514
666168,2023,102.08770978285908,925
656629,2023,102.08620023124651,2430
674370,2023,102.0563923106279,967
676710,2023,101.96915315418394,2099
621107,2023,101.96147248182331,2652
621368,2023,101.89451732173458,313
489446,2023,101.84030049182962,1083
656557,2023,101.82347937002949,1729
640462,2023,101.80039335225703,1026
676979,2023,101.79259105138571,292
677865,2023,101.7626980316689,438
641871,2023,101.72101225219156,856
657006,2023,101.57458287070476,2587
624647,2023,101.56346949613508,518
663804,2023,101.51607372637994,618
640444,2023,101.49801098791585,229
686973,2023,101.47267119682883,1110
657097,2023,101.43961290524715,990
642048,2023,101.43293972316563,788
571901,2023,101.41485694803261,851
686651,2023,101.40794186609587,224
664353,2023,101.404332140244,1251
669022,2023,101.34098907232396,2521
624522,2023,101.32373649093432,475
592229,2023,101.3070656271843,735
663941,2023,101.2640341557008,1298
686294,2023,101.2498343214499,461
606160,2023,101.22490396821195,1346
642545,2023,101.16999597959796,1394
592454,2023,101.15955005749228,685
683232,2023,101.1584911445512,425
694297,2023,101.15149020750839,1942
666720,2023,101.12304985377962,278
572955,2023,101.10693589082325,1183
622251,2023,101.09312973559852,367
641585,2023,101.04502255979487,2268
656302,2023,101.00146393122404,3261
657376,2023,100.95028278321774,2825
608331,2023,100.84821668664233,1390
622491,2023,100.8378422731631,3205
519242,2023,100.80553416010154,1670
669467,2023,100.76023699681839,1144
605400,2023,100.75561132307921,3546
676760,2023,100.71792405829704,1002
672335,2023,100.69551171087579,904
607625,2023,100.69172886395211,2377
450203,2023,100.67834135950044,2911
472610,2023,100.6782197134001,1010
675989,2023,100.63591629565876,481
665620,2023,100.57312694949555,347
677651,2023,100.55966395202168,465
656257,2023,100.55913748949503,762
656786,2023,100.55366941287201,255
687798,2023,100.51465483077187,392
519043,2023,100.45474491912415,851
664299,2023,100.44519637837224,3132
608379,2023,100.4363056070162,2292
701643,2023,100.36841140475337,649
623451,2023,100.30512269366828,226
628711,2023,100.28338062382039,1849
666142,2023,100.20687897277853,1574
592836,2023,100.1504718312142,2955
642239,2023,100.14836753366194,412
502171,2023,100.0701323713928,2506
607259,2023,100.06435121141315,1751
543101,2023,100.04316564457412,1549
674285,2023,100.02834153737162,239
676265,2023,99.98746218698814,702
622663,2023,99.8716533469441,1771
489119,2023,99.86550763476038,1873
669713,2023,99.86311398369412,1461
622103,2023,99.83988615286138,216
571760,2023,99.75905388682949,2770
518876,2023,99.65980542277667,3160
543859,2023,99.63088790850531,1354
571670,2023,99.5433898249701,1010
669373,2023,99.53802262834213,1218
682120,2023,99.49357690631595,509
542585,2023,99.4066210027492,1044
572403,2023,99.2654202084563,1104
573124,2023,99.18952659624097,851
664199,2023,99.15799108201713,1066
663986,2023,99.08841571455925,1134
621294,2023,99.08082644812272,362
657571,2023,99.05048871772941,1124
669684,2023,99.02499523266043,870
608723,2023,99.01823131692274,663
622780,2023,98.97622062607658,545
670329,2023,98.9727778329841,281
669711,2023,98.95035853426404,383
614179,2023,98.93159044613397,815
641482,2023,98.91918282077825,1256
657746,2023,98.89001820339685,2818
621244,2023,98.79411891849992,3135
641793,2023,98.73148459566323,1353
656288,2023,98.69700273707447,2081
650671,2023,98.69572499433227,202
665152,2023,98.69229694438424,3103
606303,2023,98.67261734239014,1138
493603,2023,98.61713440922516,1024
605397,2023,98.57610239741743,1550
600917,2023,98.55575688711271,1230
677020,2023,98.50685865992114,219
676684,2023,98.44333251377651,810
571539,2023,98.35309446893228,411
518585,2023,98.34144317807275,1153
667463,2023,98.32748195829934,527
669270,2023,98.24769962247457,206
605154,2023,98.22581400639618,698
650893,2023,98.1870274784192,990
605135,2023,98.16176802810755,3309
671131,2023,98.12964747854582,346
571927,2023,98.08536698481873,1967
592791,2023,98.07490916252567,2529
663623,2023,98.00184903294766,2147
668909,2023,97.90002028148355,1386
676440,2023,97.87455595821551,2326
607755,2023,97.81641627143833,879
607237,2023,97.78391991170679,507
678394,2023,97.7825904992967,2643
656427,2023,97.71287250612536,2841
669432,2023,97.59972926789939,474
665001,2023,97.5578089898455,295
669169,2023,97.52885270468438,221
642100,2023,97.48644101402546,782
573204,2023,97.456104370066,591
605513,2023,97.42440148177062,673
598264,2023,97.42077912010544,452
666200,2023,97.40516744891387,3159
681190,2023,97.37030914354709,731
640455,2023,97.34731989088652,2052
681217,2023,97.293631725884,888
542881,2023,97.2734516763278,2601
669854,2023,97.24649977254742,955
641771,2023,97.2400148370491,770
664776,2023,97.21046308060305,202
668970,2023,97.19636488537107,622
670912,2023,97.12924763027618,3166
592351,2023,97.10181357062969,2525
666364,2023,97.06631461633438,392
605182,2023,97.0632783592114,2100
669211,2023,97.04173367918408,452
621366,2023,97.03746156976145,528
666818,2023,97.0175800763264,648
666129,2023,97.0150738353259,2645
664076,2023,96.93822882097517,279
656578,2023,96.91865495703266,1001
663773,2023,96.90566434578383,1124
607067,2023,96.88272457073337,2016
542914,2023,96.84470190101915,385
543507,2023,96.84067031966028,805
663992,2023,96.80685688777469,378
623474,2023,96.58714975422596,522
666745,2023,96.53762989232254,1503
661383,2023,96.53004989801443,272
656814,2023,96.48666382999599,374
595928,2023,96.45833437961856,315
656271,2023,96.45520527631416,950
681982,2023,96.44991031562449,598
615698,2023,96.3655752454386,1851
643410,2023,96.3382918320659,1046
571863,2023,96.21578481143001,638
657031,2023,96.18904099139706,341
605218,2023,96.16624528152421,583
606930,2023,96.16529922145354,208
686218,2023,96.14606549119429,1102
548389,2023,96.1432455469007,1542
672282,2023,96.12897273106817,2759
682010,2023,96.12570347675113,340
671111,2023,96.10296162111085,379
686613,2023,96.08528577868431,2830
657053,2023,96.04608414028671,1595
666721,2023,96.0276797155353,342
641927,2023,96.01402671977623,2476
621057,2023,95.93907146090727,352
669194,2023,95.93010848827964,2600
624133,2023,95.88091361524918,2288
669387,2023,95.87202469379989,668
571479,2023,95.87048070341791,533
680739,2023,95.84909244427224,559
543518,2023,95.84404974538944,1296
445926,2023,95.83539212420342,578
573009,2023,95.78172225589536,739
685410,2023,95.7437438210602,551
453268,2023,95.74333206802382,942
681857,2023,95.69952386311326,1711
663947,2023,95.69385499850378,1216
665871,2023,95.64237660140941,1710
669952,2023,95.61423997246153,253
622072,2023,95.4924639874581,1800
656849,2023,95.48231119046706,2030
682227,2023,95.43867650983303,1938
608337,2023,95.32812388517567,3190
669721,2023,95.31821479132535,218
656529,2023,95.31292558726284,846
669276,2023,95.21100174254113,427
592826,2023,95.03843890351916,732
571945,2023,94.9953602972841,3197
663372,2023,94.97906363660397,931
664062,2023,94.93757572947736,1664
642231,2023,94.9103010564483,294
641816,2023,94.90132928467737,613
605177,2023,94.88440300336315,972
547179,2023,94.83413075735979,2403
605288,2023,94.77350706824166,1856
570257,2023,94.77342681375863,215
675540,2023,94.73792418788105,1514
621383,2023,94.68110382314283,1007
628452,2023,94.64414806669431,894
543351,2023,94.58648836234813,478
596112,2023,94.57449940889896,805
675627,2023,94.52730937858513,1261
666201,2023,94.52027461029361,1832
682051,2023,94.5001318918356,436
669796,2023,94.4115704820178,925
663562,2023,94.36540770244928,601
679525,2023,94.35894145254463,1342
571656,2023,94.23404223678482,1240
683769,2023,94.22685192368296,685
641743,2023,94.17135799949624,230
570632,2023,94.12405584022093,913
663776,2023,94.10230484230482,2619
657140,2023,93.99988384532031,632
656290,2023,93.97131130999408,346
622065,2023,93.95173645114777,877
488984,2023,93.77792670132271,401
641302,2023,93.75273630347229,760
693821,2023,93.75231634743126,2899
669212,2023,93.7488986454533,1197
678606,2023,93.7469902256492,559
670810,2023,93.67838625742336,204
518397,2023,93.56488924398903,696
676130,2023,93.56358787764485,733
663485,2023,93.53942017757538,436
676092,2023,93.41199679165386,401
656731,2023,93.3021986047182,2404
572193,2023,93.25117234098835,267
623433,2023,93.23341314003792,568
696136,2023,93.21063037494748,583
628317,2023,93.16751694364433,1916
700363,2023,93.12600155777537,507
502624,2023,93.09306626198864,1446
647336,2023,93.08293516434361,573
669424,2023,93.02588122112984,676
641745,2023,93.02438214725518,955
502043,2023,93.0242569958691,3065
676395,2023,92.99570919130576,542
669459,2023,92.9869561469972,990
690986,2023,92.91946527181672,588
572020,2023,92.87431041918694,1690
663738,2023,92.8454826339212,808
660853,2023,92.83118521595057,1061
677944,2023,92.82712810014019,445
593334,2023,92.79725223500203,1714
502202,2023,92.78632836673947,338
670241,2023,92.77290796624152,308
656353,2023,92.75553592794104,922
671106,2023,92.73583660094612,2134
686747,2023,92.6986229352548,560
593958,2023,92.65691779717282,2456
686730,2023,92.64406461104089,291
676477,2023,92.64287616411248,1195
641627,2023,92.63939330813022,977
686753,2023,92.63902302029055,750
608566,2023,92.63681854649178,370
694813,2023,92.50085203587045,547
665665,2023,92.3589167039417,310
676254,2023,92.33065208902951,1080
527054,2023,92.30702033684408,1080
681867,2023,92.29370408075546,642
670124,2023,92.21692869664058,444
686826,2023,92.19095668777888,370
666277,2023,92.17547817488715,899
656234,2023,92.15701577139377,1425
678061,2023,92.1486201342065,427
676714,2023,92.13846652297855,239
669456,2023,92.11957067057662,2035
686610,2023,92.0293440918673,2633
676596,2023,91.97007103393437,875
663765,2023,91.93711026256928,947
641540,2023,91.90267318362967,2828
658648,2023,91.86203723209306,895
621295,2023,91.84597605662152,502
527048,2023,91.80540934886261,2371
663567,2023,91.7806967766749,1450
669674,2023,91.76799813340249,776
671096,2023,91.7052142147192,1897
458681,2023,91.68714680294259,3213
657514,2023,91.64326850326333,863
663903,2023,91.62121050961453,2680
641703,2023,91.53491486175325,943
608344,2023,91.45167948718328,1268
623211,2023,91.43520347078729,1097
665734,2023,91.42850725275395,271
669438,2023,91.35621653490648,984
471911,2023,91.3323261975317,1644
669461,2023,91.20903246004804,1068
605463,2023,91.15966613710262,372
656222,2023,91.08611525748033,801
621076,2023,91.01235833526356,1171
592741,2023,90.99808715691734,803
680689,2023,90.91961368959394,331
425844,2023,90.75286205401903,2278
663559,2023,90.75017582826379,1463
621249,2023,90.6988615598204,356
621112,2023,90.66724758594047,1874
543294,2023,90.64784566569918,2108
685314,2023,90.63928047626395,265
594577,2023,90.6388696787738,494
682847,2023,90.63034653166815,1461
674003,2023,90.5008023028687,1080
656981,2023,90.4760445293527,236
622503,2023,90.43343764022656,262
660761,2023,90.388048727636,619
543475,2023,90.33332491197429,2814
541640,2023,90.20926169610532,958
663989,2023,90.1464662912485,202
682990,2023,90.12122139814196,866
656818,2023,90.0023671482608,200
656412,2023,89.89269879372206,1068
672851,2023,89.77876799459297,922
519293,2023,89.51800257735135,933
641712,2023,89.47640560984335,1394
663460,2023,89.45621110538451,333
594835,2023,89.40941246097258,810
453178,2023,89.33572747463123,313
680686,2023,89.26330087752358,2953
687396,2023,89.25179107330769,494
664192,2023,89.0864607809435,695
607359,2023,88.66541663236268,205
656794,2023,88.56238258192467,280
672582,2023,88.5405831919071,707
672710,2023,88.48051752371256,1207
571578,2023,88.39169406249884,2913
656457,2023,88.38540529093869,263
544727,2023,88.38175547960998,317
674072,2023,88.34117312907313,1456
668868,2023,88.32868838992519,1211
571510,2023,88.31325478045477,1241
669947,2023,88.3019436406798,1447
596271,2023,88.22561002580588,447
643256,2023,88.15364599766976,416
596133,2023,88.10423483990624,2258
666205,2023,88.09355226215843,1453
664028,2023,88.03681277155084,310
660593,2023,87.95881443802793,357
592767,2023,87.93517722187087,2400
666154,2023,87.9060577793933,640
668676,2023,87.87286485257845,370
677960,2023,87.8559669133187,1073
661309,2023,87.80770914904562,943
643361,2023,87.76883478840384,418
641755,2023,87.7133674295601,298
663687,2023,87.38378246190084,1109
666214,2023,87.12495676464322,2057
446372,2023,86.791308916293,1043
670046,2023,86.75029148599161,619
425794,2023,86.7218080817334,1712
608328,2023,86.71495936287522,298
659275,2023,86.66068813778558,643
456501,2023,86.62058804532464,860
605200,2023,86.54669560475983,1579
448179,2023,86.37373299473356,2613
680735,2023,86.33843942338652,578
592789,2023,86.01717457082053,1493
668338,2023,85.9394155663791,224
660906,2023,85.4747234715689,308
543272,2023,85.23339826807663,1047
669145,2023,84.80453369315579,215
592866,2023,84.70782373446521,2671
641778,2023,84.70549610242793,843
641672,2023,84.50042707155146,513
594902,2023,84.47412300565753,1383
657612,2023,84.47094976140819,731
500779,2023,84.23614136563629,1229
687888,2023,84.12553426070404,365
676664,2023,84.07240464302858,2867
596295,2023,84.0481293382689,2215
682052,2023,83.85103923938962,206
542947,2023,83.70635903340236,468
656970,2023,83.51217366228211,361
666157,2023,83.29298318908387,646
668941,2023,82.95644274893512,569
689266,2023,82.67959790943354,568
572971,2023,82.65402195285775,658
657756,2023,82.59553180386622,1621
642216,2023,82.36639087792918,534
642232,2023,82.0047926339677,1441
663362,2023,81.99811760238283,672
680723,2023,81.60552880363961,671
694363,2023,80.68428279197232,864
547943,2023,80.60984992787189,830
518516,2023,80.40877274269869,426
656232,2023,79.8222059081299,1429
605498,2023,79.5175464999381,588
570666,2023,78.79385647181272,463
607968,2023,78.76149343869785,350
596057,2023,78.0041885599804,258
641447,2023,77.05793085943404,204
623167,2023,76.56109354014956,1755
607536,2023,75.66943253726261,2482
594943,2023,75.46526702845192,462
621389,2023,70.63215473935634,1282
656382,2023,65.52542537673463,352
