batter,pa_to,prior_fp_per_pa,xfp_rh3_per_pa,replacement_xfp_per_pa,replacement_delta,signal,ros_full_fp_per_pa,ros_pa
455117,154,0.23077396582509416,0.23492466677716523,0.42334260892699277,-0.18841794214982754,drop,0.5179,8.0
456781,166,0.43386043573586863,0.38965039468916574,0.42334260892699277,-0.033692214237827034,drop,0.1018,14.0
457705,372,0.4797408889311056,0.46123296271022196,0.42334260892699277,0.03789035378322919,hold,0.417,181.0
457759,142,0.5648345308623265,0.4814502388273643,0.42334260892699277,0.05810762990037155,hold,0.3165,47.0
467793,389,0.5545997417418241,0.46548244186639237,0.42334260892699277,0.0421398329393996,hold,0.3184,89.0
500743,148,0.48961535542571033,0.5036053967012118,0.42334260892699277,0.08026278777421908,hold,0.4502,161.0
502054,259,0.45971171074667094,0.4084315322750435,0.42334260892699277,-0.014911076651949295,drop,0.4913,191.0
502671,385,0.5409917585072662,0.5568509387546149,0.42334260892699277,0.13350832982762212,add,0.3675,149.0
514888,426,0.6544631052427504,0.5955987984182439,0.42334260892699277,0.17225618949125115,add,0.512,228.0
516782,192,0.5171324517499947,0.48073887820493777,0.42334260892699277,0.057396269277945,hold,0.4275,137.0
518595,163,0.5069388680956944,0.42529868710951213,0.42334260892699277,0.0019560781825193607,hold,0.0572,68.0
518692,384,0.7301211361169017,0.5780355024960301,0.42334260892699277,0.15469289356903732,add,0.6908,244.0
519317,101,0.4657888384109294,0.459396893961902,0.42334260892699277,0.036054285034909206,hold,0.6685,180.0
521692,407,0.50928735357289,0.578884285393618,0.42334260892699277,0.15554167646662526,add,0.4838,234.0
527038,365,0.5481090147554005,0.4618011405003573,0.42334260892699277,0.03845853157336454,hold,0.4284,100.0
542303,396,0.6112989108535151,0.5600588526655675,0.42334260892699277,0.13671624373857477,add,0.4475,196.0
542932,98,0.48797064280285785,0.38485755785942627,0.42334260892699277,-0.0384850510675665,drop,-0.3692,2.0
543309,197,0.4489910818595138,0.43183213354610606,0.42334260892699277,0.008489524619113287,hold,0.4584,131.0
543760,430,0.6086395306524904,0.5405261929190227,0.42334260892699277,0.11718358399202994,add,0.5179,105.0
543807,393,0.5422221920048954,0.6038485769846477,0.42334260892699277,0.1805059680576549,add,0.8424,193.0
543877,175,0.3787206669756258,0.4126811383679084,0.42334260892699277,-0.010661470559084396,drop,0.4235,41.0
545341,186,0.5571266986835144,0.5911892915077719,0.42334260892699277,0.16784668258077912,add,0.3518,107.0
545361,340,0.6377624387577933,0.5694946457070517,0.42334260892699277,0.1461520367800589,add,0.3611,218.0
547180,333,0.6530817512290285,0.6092179482240482,0.42334260892699277,0.1858753392970554,add,0.5692,247.0
553869,218,0.4294253012064479,0.3766967708594039,0.42334260892699277,-0.046645838067588874,drop,0.4072,65.0
553993,422,0.46898050072841785,0.6160980841744842,0.42334260892699277,0.19275547524749143,add,0.4232,238.0
570482,153,0.46560984957892126,0.4248696523730501,0.42334260892699277,0.001527043446057308,hold,0.175,44.0
