pitcher,aaa_pitches,aaa_velo,aaa_fb_velo,aaa_swstr_pct,aaa_csw_pct,aaa_whiff_per_swing,season
425794,90,81.4561797752809,85.14285714285714,0.17777777777777778,0.3888888888888889,0.38095238095238093,2023
446372,47,82.66521739130435,86.88947368421053,0.1276595744680851,0.23404255319148937,0.2727272727272727,2023
453178,114,89.33245614035087,91.85714285714286,0.09649122807017543,0.3157894736842105,0.22,2023
456501,94,87.15638297872341,89.77543859649123,0.06382978723404255,0.23404255319148937,0.12,2023
456713,57,90.07719298245614,94.935,0.17543859649122806,0.3333333333333333,0.38461538461538464,2023
458677,25,90.24799999999999,91.72380952380952,0.24,0.4,0.375,2023
472551,113,84.05446428571429,92.792,0.18584070796460178,0.37168141592920356,0.40384615384615385,2023
476594,141,89.2404255319149,92.74444444444445,0.06382978723404255,0.23404255319148937,0.16666666666666666,2023
476595,60,81.775,86.64411764705882,0.08333333333333333,0.31666666666666665,0.25,2023
491624,474,80.66236786469345,85.50632183908046,0.09071729957805907,0.2552742616033755,0.18067226890756302,2023
500610,12,85.14545454545454,91.57499999999999,0.16666666666666666,0.3333333333333333,0.2857142857142857,2023
502083,195,89.36205128205127,90.79746835443038,0.12307692307692308,0.35384615384615387,0.2608695652173913,2023
502179,298,81.2530201342282,88.00144927536232,0.10738255033557047,0.3053691275167785,0.22857142857142856,2023
502624,87,84.90344827586208,90.4939393939394,0.13793103448275862,0.2988505747126437,0.2857142857142857,2023
503449,254,86.92677165354331,93.21858407079647,0.14173228346456693,0.27165354330708663,0.3050847457627119,2023
516853,37,93.59729729729729,96.35666666666665,0.16216216216216217,0.35135135135135137,0.42857142857142855,2023
517008,132,91.6676923076923,91.72777777777779,0.14393939393939395,0.25,0.27941176470588236,2023
518397,15,88.8,91.67,0.13333333333333333,0.2,0.3333333333333333,2023
518489,13,94.26666666666667,97.13333333333334,0.15384615384615385,0.38461538461538464,0.3333333333333333,2023
518585,36,87.98611111111111,94.14999999999999,0.1111111111111111,0.25,0.25,2023
519008,212,82.94095238095237,87.16,0.08018867924528301,0.24528301886792453,0.17525773195876287,2023
519076,112,87.78828828828829,92.69183673469387,0.13392857142857142,0.29464285714285715,0.32608695652173914,2023
519141,17,87.79411764705883,89.9923076923077,0.0,0.29411764705882354,0.0,2023
519326,50,88.35,92.9,0.06,0.3,0.14285714285714285,2023
519393,232,88.57155172413792,90.71197604790419,0.08620689655172414,0.2413793103448276,0.19801980198019803,2023
527054,166,87.06204819277109,88.68602941176471,0.10843373493975904,0.3253012048192771,0.2608695652173913,2023
541640,111,87.7,89.37011494252873,0.1891891891891892,0.2972972972972973,0.3442622950819672,2023
542609,30,87.12666666666668,91.29230769230769,0.13333333333333333,0.26666666666666666,0.23529411764705882,2023
542882,516,87.57665369649806,89.10995260663508,0.0872093023255814,0.2693798449612403,0.19313304721030042,2023
542888,38,89.7918918918919,91.25333333333333,0.21052631578947367,0.3157894736842105,0.38095238095238093,2023
542947,12,85.13333333333334,86.86,0.0,0.0,0.0,2023
543022,57,89.95263157894738,90.31111111111112,0.08771929824561403,0.19298245614035087,0.2,2023
543294,144,84.57152777777777,87.6087912087912,0.14583333333333334,0.2986111111111111,0.2916666666666667,2023
543351,140,87.39571428571428,92.80925925925925,0.15714285714285714,0.37142857142857144,0.30985915492957744,2023
543507,25,88.77600000000001,94.47999999999999,0.12,0.28,0.3,2023
543548,365,82.6271978021978,86.31831683168316,0.10136986301369863,0.25205479452054796,0.20786516853932585,2023
543557,375,84.75913978494624,87.8219730941704,0.088,0.264,0.21710526315789475,2023
543594,91,82.58351648351649,86.67647058823529,0.14285714285714285,0.2857142857142857,0.26,2023
543766,117,91.0042735042735,93.71976744186045,0.13675213675213677,0.29914529914529914,0.34782608695652173,2023
543901,84,81.67261904761905,86.86304347826086,0.047619047619047616,0.23809523809523808,0.0975609756097561,2023
543921,203,87.25418719211822,93.06355140186915,0.10344827586206896,0.24630541871921183,0.22826086956521738,2023
545343,17,86.78235294117647,92.3,0.0,0.35294117647058826,0.0,2023
547179,56,87.28571428571429,93.83809523809524,0.07142857142857142,0.25,0.19047619047619047,2023
547184,157,89.32866242038217,94.77590361445783,0.12101910828025478,0.29936305732484075,0.2676056338028169,2023
547943,9,81.92222222222222,86.82499999999999,0.3333333333333333,0.3333333333333333,0.75,2023
552640,67,90.85970149253733,93.34,0.04477611940298507,0.26865671641791045,0.08571428571428572,2023
553968,38,90.11052631578947,94.89200000000001,0.02631578947368421,0.18421052631578946,0.058823529411764705,2023
570488,332,91.00182926829268,92.91733870967742,0.04819277108433735,0.2289156626506024,0.11851851851851852,2023
570632,277,89.97292418772564,94.59206349206349,0.1263537906137184,0.2527075812274368,0.24475524475524477,2023
570666,127,87.16299212598426,91.78360655737706,0.15748031496062992,0.3228346456692913,0.31746031746031744,2023
571035,257,86.40661478599222,90.56571428571428,0.13229571984435798,0.26459143968871596,0.29310344827586204,2023
571479,92,90.96703296703296,94.344,0.14130434782608695,0.2717391304347826,0.30952380952380953,2023
571539,81,89.26172839506172,93.75849056603774,0.09876543209876543,0.2839506172839506,0.20512820512820512,2023
571616,263,85.79011406844106,91.26642335766424,0.12547528517110265,0.2813688212927757,0.2426470588235294,2023
571704,46,88.25434782608696,94.33333333333333,0.10869565217391304,0.2826086956521739,0.3125,2023
571710,24,89.075,91.23684210526316,0.041666666666666664,0.3333333333333333,0.14285714285714285,2023
571800,411,89.28272506082725,91.45949367088608,0.09732360097323602,0.26520681265206814,0.22099447513812154,2023
571825,76,89.19473684210527,93.3673076923077,0.039473684210526314,0.21052631578947367,0.10714285714285714,2023
571863,109,88.86605504587156,90.61444444444444,0.13761467889908258,0.26605504587155965,0.234375,2023
571946,26,88.56923076923077,92.67333333333333,0.23076923076923078,0.38461538461538464,0.46153846153846156,2023
572020,148,89.97972972972973,91.91532258064517,0.14189189189189189,0.2635135135135135,0.25609756097560976,2023
572193,53,87.36415094339623,92.34285714285714,0.1320754716981132,0.33962264150943394,0.3684210526315789,2023
572362,244,84.0483606557377,88.71632653061225,0.11475409836065574,0.26639344262295084,0.24778761061946902,2023
572383,171,77.18362573099415,84.03703703703704,0.12280701754385964,0.30409356725146197,0.2625,2023
572703,142,87.47746478873239,91.58142857142857,0.09859154929577464,0.28169014084507044,0.22580645161290322,2023
572888,61,88.02131147540985,90.05434782608695,0.09836065573770492,0.36065573770491804,0.2857142857142857,2023
572971,105,82.72857142857143,85.13283582089552,0.12380952380952381,0.3333333333333333,0.3023255813953488,2023
573009,60,86.20166666666667,89.65833333333333,0.05,0.26666666666666666,0.11538461538461539,2023
573046,74,82.33561643835617,92.15277777777777,0.12162162162162163,0.2702702702702703,0.3103448275862069,2023
573204,14,87.78571428571429,93.13333333333333,0.14285714285714285,0.35714285714285715,0.5,2023
573668,84,89.9525,92.5468085106383,0.13095238095238096,0.25,0.2894736842105263,2023
592145,22,85.69545454545454,90.25333333333333,0.09090909090909091,0.22727272727272727,0.4,2023
592155,205,89.62941176470589,92.30666666666667,0.17073170731707318,0.33658536585365856,0.330188679245283,2023
592169,222,89.510407239819,92.34428571428572,0.0990990990990991,0.26126126126126126,0.2268041237113402,2023
592222,203,79.72128712871287,84.40916666666666,0.09359605911330049,0.28078817733990147,0.20652173913043478,2023
592229,155,90.6741935483871,93.63829787234043,0.1032258064516129,0.25806451612903225,0.21621621621621623,2023
592254,137,87.0,89.88522727272726,0.10218978102189781,0.30656934306569344,0.2692307692307692,2023
592288,216,83.92790697674418,88.94774774774775,0.08796296296296297,0.25462962962962965,0.19791666666666666,2023
592346,584,88.42739726027396,91.67278481012657,0.059931506849315065,0.2106164383561644,0.11075949367088607,2023
592390,15,88.79285714285713,93.5,0.13333333333333333,0.3333333333333333,0.4,2023
592411,30,86.35517241379311,89.63157894736842,0.06666666666666667,0.23333333333333334,0.18181818181818182,2023
592426,47,89.9913043478261,94.49444444444445,0.14893617021276595,0.2765957446808511,0.3181818181818182,2023
592455,543,81.52878228782288,87.82183406113538,0.11602209944751381,0.27624309392265195,0.2342007434944238,2023
592473,178,85.30393258426966,87.22620689655172,0.07865168539325842,0.25280898876404495,0.1794871794871795,2023
592527,244,84.83483606557377,89.82980769230768,0.10245901639344263,0.2459016393442623,0.2403846153846154,2023
592712,185,91.11304347826086,91.87529411764706,0.13513513513513514,0.24324324324324326,0.27472527472527475,2023
592716,136,86.86962962962963,89.34470588235294,0.125,0.23529411764705882,0.265625,2023
592717,432,85.33990719257541,90.976,0.08564814814814815,0.26851851851851855,0.21637426900584794,2023
592761,193,85.20155440414509,89.68313253012047,0.10362694300518134,0.23834196891191708,0.1941747572815534,2023
592769,131,91.02061068702291,95.81315789473685,0.12213740458015267,0.32061068702290074,0.3404255319148936,2023
592779,36,91.0611111111111,93.6875,0.2222222222222222,0.3611111111111111,0.4444444444444444,2023
592789,1,83.9,,0.0,0.0,0.0,2023
592826,64,84.60634920634921,91.06923076923077,0.125,0.296875,0.25806451612903225,2023
592831,245,84.93918367346939,88.02307692307691,0.08979591836734693,0.23673469387755103,0.19469026548672566,2023
592848,200,88.3854271356784,93.17888888888889,0.15,0.33,0.32608695652173914,2023
592858,241,87.83734439834025,93.53947368421052,0.12863070539419086,0.3112033195020747,0.29245283018867924,2023
592865,181,88.74722222222222,92.19051724137931,0.12154696132596685,0.287292817679558,0.26506024096385544,2023
593140,65,89.92,93.94736842105263,0.1076923076923077,0.24615384615384617,0.22580645161290322,2023
593144,224,89.76919642857142,91.98251366120218,0.09821428571428571,0.21428571428571427,0.19298245614035087,2023
593604,79,88.89102564102564,93.02222222222223,0.16455696202531644,0.34177215189873417,0.43333333333333335,2023
593619,72,95.33333333333333,97.99444444444444,0.125,0.3055555555555556,0.25,2023
593833,176,88.53352272727273,90.71735537190082,0.125,0.29545454545454547,0.2857142857142857,2023
594027,118,93.24358974358974,96.28837209302324,0.1271186440677966,0.2966101694915254,0.2631578947368421,2023
594311,20,92.03999999999999,95.55,0.0,0.15,0.0,2023
594577,318,87.4993670886076,90.82406417112298,0.10062893081761007,0.2358490566037736,0.20512820512820512,2023
594694,25,79.172,,0.16,0.24,0.2857142857142857,2023
594902,250,86.26706827309236,90.40125786163522,0.064,0.224,0.14414414414414414,2023
594943,239,83.93933054393305,87.7875,0.10460251046025104,0.2928870292887029,0.21008403361344538,2023
594965,66,87.60606060606061,89.5576923076923,0.09090909090909091,0.24242424242424243,0.3,2023
594987,92,88.61630434782609,90.536,0.10869565217391304,0.2608695652173913,0.22727272727272727,2023
595191,338,81.6162721893491,86.89888888888889,0.07988165680473373,0.257396449704142,0.1956521739130435,2023
595345,49,85.58571428571429,92.89999999999999,0.1836734693877551,0.4489795918367347,0.4090909090909091,2023
595411,143,84.8895104895105,89.17831325301205,0.0979020979020979,0.26573426573426573,0.2222222222222222,2023
595897,107,92.6607476635514,97.55000000000001,0.14953271028037382,0.35514018691588783,0.34782608695652173,2023
595928,98,89.99795918367346,93.2090909090909,0.10204081632653061,0.1836734693877551,0.17543859649122806,2023
596043,164,86.6079268292683,89.91454545454546,0.10975609756097561,0.29878048780487804,0.25,2023
596057,261,85.09348659003832,88.66486486486485,0.09578544061302682,0.2681992337164751,0.22522522522522523,2023
596082,123,85.74590163934427,89.28805970149254,0.12195121951219512,0.3008130081300813,0.26785714285714285,2023
596112,22,91.94090909090909,96.12857142857142,0.18181818181818182,0.36363636363636365,0.5,2023
596133,61,88.69344262295083,91.86216216216216,0.08196721311475409,0.21311475409836064,0.17857142857142858,2023
596271,548,84.83736263736263,89.25672727272726,0.11678832116788321,0.29014598540145986,0.2318840579710145,2023
598286,81,82.85499999999999,88.70967741935483,0.14814814814814814,0.2962962962962963,0.32432432432432434,2023
600355,5,91.72,91.72,0.2,0.4,0.5,2023
600887,55,87.13636363636364,92.36190476190475,0.10909090909090909,0.2545454545454545,0.3,2023
600921,106,93.77641509433961,95.87972972972973,0.16037735849056603,0.39622641509433965,0.3541666666666667,2023
600986,194,93.65699481865285,97.94864864864864,0.17525773195876287,0.34536082474226804,0.3434343434343434,2023
605151,59,85.62033898305086,91.73928571428571,0.06779661016949153,0.2711864406779661,0.16666666666666666,2023
605155,77,89.8935064935065,93.86326530612246,0.14285714285714285,0.2987012987012987,0.2972972972972973,2023
605156,181,88.25801104972376,92.76219512195122,0.11049723756906077,0.3259668508287293,0.25,2023
605164,66,79.41666666666667,87.71764705882353,0.07575757575757576,0.22727272727272727,0.1724137931034483,2023
605196,25,76.648,,0.0,0.2,0.0,2023
605200,80,84.95,88.40408163265306,0.1125,0.2375,0.23076923076923078,2023
605240,16,86.54375,87.89166666666667,0.375,0.4375,0.6666666666666666,2023
605288,46,88.31521739130434,91.94137931034483,0.043478260869565216,0.17391304347826086,0.11764705882352941,2023
605441,84,91.95476190476191,95.80816326530613,0.14285714285714285,0.27380952380952384,0.2926829268292683,2023
605446,272,85.53161764705882,88.77826086956522,0.09926470588235294,0.29044117647058826,0.226890756302521,2023
605447,14,91.06428571428572,96.47142857142856,0.14285714285714285,0.2857142857142857,0.25,2023
605463,118,88.90948275862068,93.98039215686275,0.1271186440677966,0.3305084745762712,0.2777777777777778,2023
605498,196,88.01282051282051,92.19809523809523,0.12244897959183673,0.2857142857142857,0.24742268041237114,2023
605507,413,86.0871359223301,88.94290780141844,0.07506053268765134,0.23486682808716708,0.16489361702127658,2023
605513,79,88.65949367088608,92.15744680851063,0.02531645569620253,0.25316455696202533,0.06451612903225806,2023
605538,298,80.71476510067114,88.90392156862745,0.10738255033557047,0.348993288590604,0.25806451612903225,2023
605795,130,88.53153846153846,93.92941176470588,0.14615384615384616,0.33076923076923076,0.31666666666666665,2023
606019,12,62.18333333333333,,0.0,0.16666666666666666,0.0,2023
606273,70,88.0657142857143,92.471875,0.07142857142857142,0.21428571428571427,0.1388888888888889,2023
606625,155,88.27058823529411,94.53456790123457,0.12258064516129032,0.2645161290322581,0.30158730158730157,2023
606930,199,92.6788944723618,92.8203125,0.1658291457286432,0.24623115577889448,0.3113207547169811,2023
606965,42,85.27857142857142,93.25,0.16666666666666666,0.3333333333333333,0.3888888888888889,2023
