year,batter,baseline_fp_pa,post_fp_pa,delta_k_pct,delta_bb_pct,delta_whiff_per_swing,delta_ev_mean,delta_ev_p90,delta_hard_hit_pct,delta_barrel_pct
2018,609280,0.2711864406779661,0.4139344262295082,11.379844961240313,-3.317829457364341,4.275499781117759,-2.1101465002712985,-0.5999999999999943,1.826731777898356,-1.7543859649122806
2018,461314,0.35398230088495575,0.2653061224489796,-17.922159447583176,-2.3226616446955415,-12.689784442361763,2.2855471698113234,3.6400000000000006,0.30188679245282657,-2.1132075471698113
2018,592387,0.28169014084507044,0.2185430463576159,-3.1702898550724647,-2.2644927536231885,-14.015444015444015,1.7472641509433942,-1.8900000000000006,3.9622641509433976,-3.1132075471698113
2018,664068,0.11016949152542373,0.11202185792349727,10.885341074020321,-9.230769230769232,-0.9168035030103994,-6.957631578947371,-5.810000000000002,-23.59649122807017,-0.08771929824561386
2018,553988,0.19548872180451127,0.12,-4.3859649122807,3.070175438596491,-2.9168340699075976,-2.743824404761895,-4.5,-20.089285714285715,-1.9345238095238095
2018,500743,0.32167832167832167,0.22597402597402597,-3.46650998824912,-2.4089306698002355,-1.9909274193548399,-0.04173009544520312,1.6599999999999966,-0.15706173734444917,0.0
2018,571912,0.20967741935483872,0.1242603550295858,12.432432432432435,-7.891891891891891,12.158730158730158,-0.6005376344086244,-3.6199999999999903,-5.2688172043010795,0.10752688172043046
2018,553993,0.5,0.31589147286821706,-4.146730462519939,-4.625199362041469,-2.0733982998133946,2.6196153846154004,-1.3999999999999915,5.769230769230774,-3.461538461538461
2018,595978,-0.024691358024691357,0.2612244897959184,0.6578947368421098,7.236842105263158,7.128001512573263,5.668961038961015,6.370000000000019,19.220779220779225,-1.4285714285714286
2018,456715,0.3401360544217687,0.3382663847780127,-0.7222222222222179,4.833333333333336,-0.832580353685298,0.5001742160278724,-0.6400000000000006,-4.181184668989545,2.4390243902439024
2018,451594,0.17857142857142858,0.13917525773195877,-1.0222858311183813,2.4739317113064825,0.4098360655737707,0.5746664195700646,0.7000000000000028,-1.0563380281690158,1.501111934766494
2018,593934,0.1,0.06220095693779904,-12.289915966386559,2.8361344537815114,1.5612272603855502,-0.5988505747126283,-3.0799999999999983,2.1455938697318047,0.0
2018,546318,0.42758620689655175,0.2039911308203991,-5.089934940681209,4.07577497129736,-6.286994080947046,5.411428571428559,4.679999999999993,12.142857142857142,1.027678816114004
2018,543760,0.18497109826589594,0.27169811320754716,-11.001885267977382,-0.9157015890115803,-9.55419222903885,-1.498937513149599,-0.3499999999999943,-5.37555228276878,4.081632653061225
2018,446481,0.09375,0.03669724770642202,22.02202202202202,-1.301301301301299,11.538461538461547,-5.486820652173904,-9.560000000000002,-20.380434782608695,-1.2228260869565215
2018,641553,0.01098901098901099,0.10752688172043011,-3.816425120772948,-6.42512077294686,-6.406112253893625,2.6662464985994063,9.210000000000008,19.88795518207283,0.0
2018,593428,0.3595505617977528,0.3971486761710794,9.03061224489796,-2.9591836734693877,1.874549387166546,-1.1062318840579621,-1.7600000000000051,-5.942028985507246,-2.6811594202898545
2018,543768,0.32653061224489793,0.375,-9.54951600893522,7.1109456440804175,-3.4987394699624907,1.4666536712150702,2.539999999999992,0.15594541910331472,3.7037037037037033
2018,543257,0.2,0.3,-30.191256830601098,7.308743169398907,-7.454545454545457,4.408222222222236,3.789999999999992,0.44444444444444287,2.666666666666667
2018,622110,0.14814814814814814,0.2853982300884956,12.698412698412696,1.904761904761905,3.9729289384634683,-0.08628762541805202,-1.4500000000000028,2.374581939799331,2.1739130434782608
2018,476704,0.43125,0.2903846153846154,1.7407817692672864,0.8703908846336432,5.58238361985706,-0.39550224887554464,1.0799999999999983,-1.4617691154422765,0.4497751124437781
2018,642082,0.0,0.008547008547008548,1.158645276292333,-2.762923351158646,4.292101341281665,7.50181488203269,2.079999999999984,0.36297640653357277,5.263157894736842
2018,457763,0.352,0.3188854489164087,-1.7921146953405014,-0.15360983102918624,-0.48648648648648773,-1.000140498770648,-0.009999999999990905,-3.1260976466455936,-1.36986301369863
2018,518692,0.4125,0.360146252285192,2.0628223159868746,-16.61197062040944,-1.048094818297578,-0.5163487016428405,0.7099999999999937,1.2718600953895063,3.5506094329623745
2018,519203,0.28205128205128205,0.44343065693430656,-6.418918918918919,-2.9054054054054053,-6.005398110661266,0.4287784679088844,2.6799999999999926,1.6563146997929614,-2.380952380952381
2018,475174,0.2518518518518518,0.25740318906605925,5.302695536897922,-4.19796730004419,-2.0502901353965157,0.2732456140350905,-0.4000000000000057,4.824561403508778,-3.947368421052631
2018,571431,0.5578947368421052,0.21074380165289255,-16.91519105312209,-2.4231127679403563,-18.353174603174608,1.4764935064935116,1.0900000000000034,17.359307359307365,2.683982683982684
