year,batter,baseline_fp_pa,post_fp_pa,delta_k_pct,first_k_pct,last_k_pct,delta_bb_pct,first_bb_pct,last_bb_pct,delta_whiff_per_swing,first_whiff_per_swing,last_whiff_per_swing,delta_ev_mean,first_ev_mean,last_ev_mean,delta_ev_p90,first_ev_p90,last_ev_p90,delta_hard_hit_pct,first_hard_hit_pct,last_hard_hit_pct,delta_barrel_pct,first_barrel_pct,last_barrel_pct,xwoba_gap,first_fb_whiff,first_br_whiff,last_fb_whiff,last_br_whiff,delta_fb_whiff,delta_br_whiff,fp_pa_weekly_std,park_factor
2018,609280,0.2711864406779661,0.4139344262295082,11.379844961240313,13.953488372093023,25.333333333333336,-3.317829457364341,4.651162790697675,1.3333333333333335,4.275499781117759,19.101123595505616,23.376623376623375,-2.1101465002712985,84.2421052631579,82.1319587628866,-0.5999999999999943,104.67999999999999,104.08,1.826731777898356,28.07017543859649,29.896907216494846,-1.7543859649122806,1.7543859649122806,0.0,,17.073170731707318,18.181818181818183,12.941176470588237,31.48148148148148,-4.131994261119081,13.299663299663298,0.36871550169367223,
2018,461314,0.35398230088495575,0.2653061224489796,-17.922159447583176,31.48148148148148,13.559322033898304,-2.3226616446955415,7.4074074074074066,5.084745762711865,-12.689784442361763,38.144329896907216,25.454545454545453,2.2855471698113234,83.42199999999998,85.7075471698113,3.6400000000000006,101.56,105.2,0.30188679245282657,28.000000000000004,28.30188679245283,-2.1132075471698113,4.0,1.8867924528301887,,30.508474576271187,53.333333333333336,26.666666666666668,,-3.841807909604519,,0.17185409301227725,
2018,592387,0.28169014084507044,0.2185430463576159,-3.1702898550724647,26.08695652173913,22.916666666666664,-2.2644927536231885,4.3478260869565215,2.083333333333333,-14.015444015444015,34.285714285714285,20.27027027027027,1.7472641509433942,84.41499999999999,86.16226415094339,-1.8900000000000006,105.31,103.42,3.9622641509433976,30.0,33.9622641509434,-3.1132075471698113,5.0,1.8867924528301887,,27.27272727272727,,12.244897959183673,,-15.027829313543597,,0.39782280373272455,
2018,664068,0.11016949152542373,0.11202185792349727,10.885341074020321,23.076923076923077,33.9622641509434,-9.230769230769232,9.230769230769232,0.0,-0.9168035030103994,29.365079365079367,28.448275862068968,-6.957631578947371,88.1859649122807,81.22833333333332,-5.810000000000002,103.22,97.41,-23.59649122807017,38.59649122807017,15.0,-0.08771929824561386,1.7543859649122806,1.6666666666666667,,24.615384615384617,37.2093023255814,24.242424242424242,32.35294117647059,-0.37296037296037454,-4.8563611491108105,0.2287597190728621,
2018,553988,0.19548872180451127,0.12,-4.3859649122807,17.543859649122805,13.157894736842104,3.070175438596491,3.508771929824561,6.578947368421052,-2.9168340699075976,18.947368421052634,16.030534351145036,-2.743824404761895,85.6390625,82.8952380952381,-4.5,101.78,97.28,-20.089285714285715,34.375,14.285714285714285,-1.9345238095238095,3.125,1.1904761904761905,,17.142857142857142,27.27272727272727,8.51063829787234,25.925925925925924,-8.632218844984802,-1.346801346801346,0.16645070050354038,
2018,500743,0.32167832167832167,0.22597402597402597,-3.46650998824912,12.162162162162163,8.695652173913043,-2.4089306698002355,6.756756756756757,4.3478260869565215,-1.9909274193548399,13.28125,11.29032258064516,-0.04173009544520312,81.42150537634407,81.37977528089887,1.6599999999999966,98.76,100.42,-0.15706173734444917,21.50537634408602,21.34831460674157,0.0,0.0,0.0,,3.3707865168539324,42.857142857142854,5.813953488372093,25.0,2.4431669715181603,-17.857142857142854,0.1622362253945799,
2018,571912,0.20967741935483872,0.1242603550295858,12.432432432432435,20.0,32.432432432432435,-7.891891891891891,16.0,8.108108108108109,12.158730158730158,18.0,30.158730158730158,-0.6005376344086244,87.28387096774196,86.68333333333334,-3.6199999999999903,106.6,102.98,-5.2688172043010795,41.935483870967744,36.666666666666664,0.10752688172043046,3.225806451612903,3.3333333333333335,,12.5,,28.205128205128204,,15.705128205128204,,,
2018,553993,0.5,0.31589147286821706,-4.146730462519939,18.181818181818183,14.035087719298245,-4.625199362041469,15.151515151515152,10.526315789473683,-2.0733982998133946,20.754716981132077,18.681318681318682,2.6196153846154004,83.24871794871794,85.86833333333334,-1.3999999999999915,105.34,103.94000000000001,5.769230769230774,35.8974358974359,41.66666666666667,-3.461538461538461,5.128205128205128,1.6666666666666667,,19.444444444444446,,10.204081632653061,27.27272727272727,-9.240362811791385,,0.20251998681661174,
2018,595978,-0.024691358024691357,0.2612244897959184,0.6578947368421098,36.84210526315789,37.5,7.236842105263158,5.263157894736842,12.5,7.128001512573263,30.081300813008134,37.2093023255814,5.668961038961015,79.91285714285716,85.58181818181818,6.370000000000019,98.83,105.20000000000002,19.220779220779225,17.142857142857142,36.36363636363637,-1.4285714285714286,1.4285714285714286,0.0,,25.301204819277107,33.33333333333333,26.923076923076923,,1.6218721037998165,,0.19061488197291335,
2018,456715,0.3401360544217687,0.3382663847780127,-0.7222222222222179,18.055555555555554,17.333333333333336,4.833333333333336,12.5,17.333333333333336,-0.832580353685298,19.68503937007874,18.852459016393443,0.5001742160278724,82.50714285714287,83.00731707317074,-0.6400000000000006,103.53,102.89,-4.181184668989545,28.57142857142857,24.390243902439025,2.4390243902439024,0.0,2.4390243902439024,,17.582417582417584,25.0,12.987012987012985,33.33333333333333,-4.595404595404599,8.333333333333329,0.23487462447662252,
2018,451594,0.17857142857142858,0.13917525773195877,-1.0222858311183813,21.91780821917808,20.8955223880597,2.4739317113064825,10.95890410958904,13.432835820895523,0.4098360655737707,24.59016393442623,25.0,0.5746664195700646,82.48026315789473,83.05492957746479,0.7000000000000028,99.2,99.9,-1.0563380281690158,25.0,23.943661971830984,1.501111934766494,1.3157894736842104,2.8169014084507045,,17.28395061728395,,13.414634146341465,,-3.8693164709424845,,0.2863284924947061,
2018,593934,0.1,0.06220095693779904,-12.289915966386559,44.642857142857146,32.35294117647059,2.8361344537815114,8.928571428571429,11.76470588235294,1.5612272603855502,34.645669291338585,36.206896551724135,-0.5988505747126283,84.53333333333333,83.9344827586207,-3.0799999999999983,107.72,104.64,2.1455938697318047,28.888888888888886,31.03448275862069,0.0,0.0,0.0,,25.97402597402597,60.0,32.142857142857146,,6.168831168831176,,0.3322621076819288,
2018,546318,0.42758620689655175,0.2039911308203991,-5.089934940681209,17.91044776119403,12.82051282051282,4.07577497129736,7.462686567164178,11.538461538461538,-6.286994080947046,23.308270676691727,17.02127659574468,5.411428571428559,78.5952380952381,84.00666666666666,4.679999999999993,102.05000000000001,106.73,12.142857142857142,17.857142857142858,30.0,1.027678816114004,1.2195121951219512,2.247191011235955,,13.043478260869565,35.714285714285715,13.793103448275861,24.137931034482758,0.7496251874062967,-11.576354679802957,0.28669952192944875,
2018,543760,0.18497109826589594,0.27169811320754716,-11.001885267977382,28.723404255319153,17.72151898734177,-0.9157015890115803,8.51063829787234,7.59493670886076,-9.55419222903885,28.22085889570552,18.666666666666668,-1.498937513149599,83.7958762886598,82.2969387755102,-0.3499999999999943,100.17999999999999,99.83,-5.37555228276878,26.804123711340207,21.428571428571427,4.081632653061225,0.0,4.081632653061225,,18.27956989247312,31.818181818181817,12.903225806451612,27.27272727272727,-5.376344086021508,-4.545454545454547,0.10665793122052945,
2018,446481,0.09375,0.03669724770642202,22.02202202202202,18.51851851851852,40.54054054054054,-1.301301301301299,14.814814814814813,13.513513513513514,11.538461538461547,33.33333333333333,44.871794871794876,-5.486820652173904,88.30869565217391,82.821875,-9.560000000000002,108.12,98.56,-20.380434782608695,39.130434782608695,18.75,-1.2228260869565215,4.3478260869565215,3.125,,33.33333333333333,,25.925925925925924,52.63157894736842,-7.407407407407405,,0.2656313720995634,
