game_pk,pitcher,pitches,swings,whiffs,actual_K,actual_BB,actual_HBP,actual_H,actual_PA,runs_allowed,arsenal_xWhiff,stuff_xWhiff,outs_est,ip,actual_FP,p_overall_swstr,baseline_xK,arsenal_xK,stuff_xK,lineup_xfp_proxy,pitcher_xfp_proxy,lineup_xfp,lineup_n,pitcher_xfp,year
492242,467100,85,31,3,7,2,0,5,22,5,5.837,4.657004186809243,15,5.0,6.5,0.17069368667186283,1.763834762275916,1.9456666666666667,1.5523347289364144,,,0.5502611539338083,5.0,9.551162790697672,2017
492242,608379,95,49,8,7,0,0,5,28,0,11.528364815775818,9.30617446432837,23,7.666666666666667,27.299999999999997,0.20392156862745098,3.330718954248366,3.8427882719252726,3.1020581547761235,,,0.5208755256630085,5.0,10.87037037037037,2017
492243,592662,106,54,22,12,2,0,4,24,2,13.202729631551636,13.648370132567287,18,6.0,21.799999999999997,0.32306411323896755,5.815154038301416,4.400909877183879,4.549456710855762,,,0.511605670429984,4.0,10.96,2017
492243,606131,92,37,8,4,2,0,5,25,3,8.610094447327452,9.711959496442255,18,6.0,10.799999999999997,0.19824561403508772,2.445029239766082,2.8700314824424837,3.2373198321474184,,,0.5698871753037537,8.0,8.119047619047617,2017
492244,518516,91,52,12,4,1,0,10,24,6,13.621459263103269,7.677860696517412,13,4.333333333333333,-4.700000000000003,0.20357142857142857,3.5285714285714285,4.540486421034423,2.559286898839137,,,0.4340682371515236,4.0,17.73939393939394,2017
492244,608334,98,42,12,9,3,0,3,24,1,8.865824078879086,11.990083292099621,18,6.0,20.799999999999997,0.15853658536585366,2.219512195121951,2.9552746929596956,3.9966944306998737,,,0.5692223841327773,5.0,,2017
492245,502171,93,38,6,5,3,0,4,21,1,6.772729631551634,5.775044563279857,14,4.666666666666667,11.399999999999999,0.15175718849840256,1.9222577209797658,2.257576543850545,1.925014854426619,,,0.5886104188247833,5.0,,2017
492245,519144,95,49,9,4,3,0,5,23,2,10.628999999999998,7.925111604039774,15,5.0,8.5,0.18953068592057762,3.095667870036101,3.5429999999999993,2.641703868013258,,,0.5084799985457992,9.0,12.895081967213113,2017
492246,434622,102,42,7,5,2,0,6,23,3,10.508283341982356,8.831793732803582,15,5.0,7.5,0.18645833333333334,2.6104166666666666,3.5027611139941186,2.9439312442678607,,,0.5159566373831256,7.0,9.603571428571428,2017
492246,462136,95,45,12,7,0,0,4,19,2,11.671,6.895960371950025,15,5.0,15.5,0.22152297042164884,3.3228445563247324,3.890333333333333,2.298653457316675,,,0.5213384120026513,8.0,13.414035087719297,2017
492247,434628,84,41,8,7,2,0,9,21,4,10.71,7.89978588056375,10,3.3333333333333335,-1.0,0.19806094182825484,2.706832871652816,3.5700000000000003,2.633261960187917,,,0.4340682371515236,4.0,11.762295081967212,2017
492247,625643,95,52,3,1,0,0,8,26,3,9.737000000000002,10.117791244395725,18,6.0,6.799999999999997,0.1837270341207349,3.1846019247594053,3.245666666666667,3.372597081465242,,,0.5213878072408925,9.0,,2017
492248,425844,92,50,11,6,0,0,5,26,2,12.312094447327452,7.574791866083322,21,7.0,20.099999999999998,0.27191166321601107,4.531861053600184,4.104031482442484,2.524930622027774,,,0.6160377868360142,8.0,16.30862068965517,2017
492249,471911,92,49,17,9,1,0,7,26,0,12.239999999999998,11.468690982284704,18,6.0,20.799999999999997,0.27364864864864863,4.469594594594594,4.079999999999999,3.822896994094901,,,0.5177640785927846,5.0,14.99622641509434,2017
492249,594867,85,38,4,2,2,1,7,23,7,7.574,5.876288175905454,13,4.333333333333333,-7.700000000000003,0.08108108108108109,1.027027027027027,2.5246666666666666,1.958762725301818,,,0.5762916744161714,7.0,,2017
492250,621389,61,28,3,0,2,0,6,18,4,5.454999999999998,3.0742632210828793,10,3.3333333333333335,-5.0,0.14046511627906977,1.3110077519379846,1.8183333333333327,1.0247544070276264,,,0.5530788667661295,8.0,,2017
492251,282332,88,46,9,6,2,0,6,20,1,13.209824078879087,11.939834307330482,12,4.0,9.2,0.1925581395348837,2.9525581395348834,4.4032746929596955,3.9799447691101606,,,0.48377634926973584,8.0,10.477966101694912,2017
492251,543606,94,40,13,5,3,0,3,18,5,8.815,8.020545977011494,12,4.0,2.1999999999999993,0.23328025477707007,3.1104033970276013,2.938333333333333,2.673515325670498,,,0.562681176377231,7.0,12.713114754098356,2017
492252,605540,95,50,4,3,1,0,7,23,4,11.815999999999999,14.566796043570802,15,5.0,3.5,0.1726027397260274,2.8767123287671232,3.9386666666666663,4.855598681190267,,,0.527965576728069,5.0,,2017
492252,643230,92,46,12,6,1,0,1,20,0,10.445,7.0444858372302015,18,6.0,23.799999999999997,0.18439716312056736,2.8274231678487,3.481666666666667,2.3481619457434006,,,0.4979285594060996,7.0,,2017
492253,430935,102,54,16,7,1,0,6,25,3,13.603,13.017838129287599,18,6.0,13.799999999999997,0.2085661080074488,3.7541899441340782,4.5343333333333335,4.339279376429199,,,0.5513837570660902,6.0,13.95,2017
492254,461829,89,42,9,8,1,0,7,23,5,9.679,10.28279477401868,15,5.0,6.5,0.2093683463449255,2.931156848828957,3.2263333333333333,3.4275982580062263,,,0.5491229805868436,5.0,10.573015873015873,2017
492254,527054,101,43,11,5,2,0,7,27,0,9.242999999999999,10.358701741206637,18,6.0,15.799999999999997,0.20210526315789473,2.8968421052631577,3.0809999999999995,3.4529005804022126,,,0.5586360877866012,8.0,12.82222222222222,2017
492255,605164,89,50,13,8,1,0,5,24,1,13.777,11.39713011451369,18,6.0,19.799999999999997,0.23546511627906977,3.9244186046511627,4.592333333333333,3.7990433715045633,,,0.5726447385915624,6.0,9.65,2017
492255,607352,88,51,5,2,0,0,6,30,2,9.789,11.08738953616049,24,8.0,18.4,0.1824925816023739,3.102373887240356,3.263,3.6957965120534966,,,0.5074256436572588,8.0,,2017
492256,543208,87,45,12,5,0,1,7,22,2,10.738012973533992,8.346230974907447,14,4.666666666666667,8.399999999999999,0.16527196652719664,2.4790794979079496,3.5793376578446643,2.7820769916358157,,,0.4340682371515236,4.0,,2017
492256,592229,83,35,3,1,4,0,2,22,4,8.292364815775816,6.879329376907311,16,5.333333333333333,4.599999999999998,0.14386792452830188,1.6784591194968552,2.7641216052586053,2.293109792302437,,,0.48424790369482507,8.0,,2017
492257,458681,73,32,2,3,0,0,6,20,4,5.659094447327452,5.1355712075587,14,4.666666666666667,4.399999999999999,0.20042949176807445,2.1379145788594607,1.8863648157758173,1.7118570691862331,,,0.5553444613419841,6.0,13.063333333333333,2017
492257,596112,68,29,12,5,3,0,5,18,6,6.947364815775817,7.619115033400748,10,3.3333333333333335,-4.0,0.28604118993135014,2.765064836003051,2.3157882719252725,2.5397050111335826,,,0.5273291492735371,5.0,,2017
492258,592351,98,45,12,10,0,1,7,28,2,11.557094447327454,8.15973985328824,20,6.666666666666667,20.0,0.20124223602484473,3.018633540372671,3.852364815775818,2.7199132844294134,,,0.5476876314398711,8.0,11.751724137931031,2017
492258,592836,95,33,4,6,4,0,4,26,2,7.834,5.898118556993624,18,6.0,13.799999999999997,0.1947840260798696,2.1426242868785654,2.611333333333333,1.9660395189978745,,,0.6160377868360142,8.0,11.2188679245283,2017
492259,446372,113,50,11,8,0,0,5,30,0,13.01791852620654,10.302665569411248,25,8.333333333333334,30.5,0.318941504178273,5.31569173630455,4.3393061754021796,3.434221856470416,,,0.527517454191376,5.0,17.34375,2017
492259,571510,116,58,10,5,1,0,6,22,1,12.158,12.787483493680439,15,5.0,12.5,0.20785013380909903,4.018435920309248,4.052666666666666,4.26249449789348,,,0.5620935214964422,8.0,8.382142857142854,2017
492260,434378,112,52,17,9,1,1,1,26,0,12.488,10.395821965709256,23,7.666666666666667,31.299999999999997,0.21671469740634006,3.756388088376561,4.1626666666666665,3.465273988569752,,,0.5523447110435233,9.0,16.668518518518518,2017
492260,572070,63,34,7,4,0,0,4,18,1,6.019999999999999,7.229963508582241,14,4.666666666666667,13.399999999999999,0.2660098522167488,3.014778325123153,2.0066666666666664,2.4099878361940803,,,0.5908856364151669,8.0,,2017
492261,456501,101,40,8,8,3,1,6,22,4,9.729364815775817,7.538450584915458,12,4.0,3.1999999999999993,0.21678891605541972,2.8905188807389295,3.243121605258606,2.5128168616384863,,,0.5591484134533206,6.0,15.1703125,2017
492261,477132,91,43,11,6,1,0,8,27,2,12.009553710430723,8.223393401322415,18,6.0,12.799999999999997,0.2744,3.9330666666666665,4.003184570143574,2.741131133774138,,,0.5757230485099492,5.0,22.74814814814815,2017
492262,596071,96,46,11,4,4,2,6,28,2,12.756729631551636,8.87531749551771,16,5.333333333333333,5.599999999999998,0.22566371681415928,3.4601769911504423,4.252243210517212,2.9584391651725697,,,0.48036675940174833,4.0,,2017
492262,601713,84,41,7,4,1,0,8,24,6,9.49809444732745,9.475634608939199,15,5.0,-0.5,0.18940754039497307,2.5885697187312986,3.166031482442483,3.1585448696464,,,0.5278497148717568,8.0,,2017
492263,500779,112,50,11,7,1,2,6,29,2,9.608188894654905,8.181641848662679,20,6.666666666666667,16.0,0.19350180505415163,3.225030084235861,3.202729631551635,2.7272139495542262,,,0.5083674919268647,5.0,13.796874999999998,2017
492263,607229,93,40,9,4,5,0,5,21,4,10.235729631551633,10.749436323521468,11,3.6666666666666665,-1.8999999999999986,0.15335463258785942,2.0447284345047922,3.4119098771838776,3.583145441173823,,,0.604552893789851,7.0,,2017
492264,543243,94,50,18,9,1,0,5,29,2,11.483,11.80833635960518,23,7.666666666666667,24.299999999999997,0.25811688311688313,4.301948051948052,3.827666666666667,3.9361121198683935,,,0.4935678999854448,9.0,12.31509433962264,2017
492264,605483,83,40,11,5,2,0,2,19,1,9.602,12.481492895863955,15,5.0,15.5,0.25153374233128833,3.353783231083844,3.2006666666666668,4.160497631954652,,,0.5594201469319254,6.0,8.526315789473683,2017
492265,593958,109,49,19,9,4,1,1,23,1,10.815,10.567996132601104,17,5.666666666666667,19.7,0.24498692240627726,4.001453065969195,3.605,3.5226653775337016,,,0.5255350389513278,5.0,10.65853658536585,2017
492265,640455,84,32,5,4,0,0,11,21,7,5.997,6.583266019804187,10,3.3333333333333335,-10.0,0.23805794831636648,2.5392847820412423,1.9989999999999999,2.1944220066013957,,,0.6318520027955888,6.0,11.708333333333334,2017
492266,543037,96,50,18,10,1,0,7,25,5,12.572000000000001,10.488028089500425,17,5.666666666666667,10.7,0.20144832126398945,3.357472021066491,4.190666666666667,3.496009363166808,,,0.5120460316945381,7.0,13.162264150943397,2017
492267,475243,65,31,5,2,1,0,9,17,9,6.997,4.488379544015078,7,2.3333333333333335,-18.3,0.11816578483245149,1.2210464432686654,2.332333333333333,1.4961265146716929,,,0.45941181627039174,8.0,,2017
492267,502043,74,37,9,6,0,0,4,21,0,8.44,8.740578702521143,17,5.666666666666667,20.7,0.2196144174350377,2.708577815032132,2.813333333333333,2.9135262341737143,,,0.5142845363439872,5.0,9.77543859649123,2017
492268,594835,66,26,2,6,1,0,8,23,3,7.667,5.141638136736176,14,4.666666666666667,6.399999999999999,0.18421052631578946,1.5964912280701753,2.5556666666666668,1.7138793789120585,,,0.5210151852171442,7.0,,2017
492269,453286,116,59,16,7,5,0,7,29,4,14.09745926310327,12.269056982679274,17,5.666666666666667,5.699999999999999,0.302706104468219,5.95322005454164,4.69915308770109,4.089685660893092,,,0.49857949540409796,5.0,19.8865671641791,2017
492269,627894,71,39,9,6,0,0,6,22,2,9.906,10.368734470508306,16,5.333333333333333,13.599999999999998,0.25892857142857145,3.366071428571429,3.302,3.4562448235027685,,,0.5197269342058061,7.0,,2017
492270,573186,90,41,12,7,3,0,4,24,0,10.245,7.256001608275308,17,5.666666666666667,18.7,0.2237410071942446,3.0577937649880096,3.4149999999999996,2.418667202758436,,,0.5213384120026513,8.0,11.696875,2017
492270,592332,106,47,10,6,1,1,6,27,1,12.065729631551633,10.346725344547359,19,6.333333333333333,16.9,0.2367741935483871,3.709462365591398,4.0219098771838775,3.448908448182453,,,0.5673298635108849,7.0,12.534042553191489,2017
492271,607215,66,31,3,2,2,0,5,16,3,7.775824078879087,4.3860193038896655,9,3.0,-1.1000000000000014,0.13380281690140844,1.3826291079812207,2.5919413596263623,1.4620064346298884,,,0.4633271980858772,4.0,,2017
492271,608337,93,38,6,3,3,1,4,27,1,8.222,6.987405013120227,19,6.333333333333333,13.899999999999999,0.20461095100864554,2.5917387127761766,2.7406666666666664,2.329135004373409,,,0.5213878072408925,9.0,,2017
492272,641816,100,39,6,4,3,1,4,23,0,8.549364815775819,7.848263027295285,15,5.0,12.5,0.16233766233766234,2.1103896103896105,2.849788271925273,2.6160876757650953,,,0.5380713805576303,5.0,,2017
492272,656427,70,35,9,3,2,1,4,18,1,7.005094447327452,7.5523438394406135,11,3.6666666666666665,6.1,0.2795031055900621,3.2608695652173907,2.335031482442484,2.5174479464802046,,,0.5564700200190791,7.0,,2017
492273,571578,105,45,10,7,2,0,4,27,1,10.082999999999998,9.895197615249433,21,7.0,22.099999999999998,0.23587570621468926,3.538135593220339,3.3609999999999993,3.2983992050831445,,,0.6083314698029038,8.0,7.817499999999998,2017
492273,608566,70,34,4,1,0,0,11,21,4,6.1850000000000005,3.0256472947226536,10,3.3333333333333335,-7.0,0.18914728682170542,2.1436692506459947,2.061666666666667,1.0085490982408845,,,0.5613122107300188,8.0,,2017
492274,571656,98,35,11,7,3,0,4,19,4,7.701,7.800794389223803,12,4.0,5.199999999999999,0.24937655860349128,2.9093931837073987,2.5669999999999997,2.6002647964079344,,,0.5804488564470657,7.0,,2017
492274,605182,97,44,11,6,2,0,6,24,3,10.682,11.485150244584206,16,5.333333333333333,9.599999999999998,0.2921212121212121,4.2844444444444445,3.5606666666666666,3.828383414861402,,,0.5041233990568146,6.0,4.889999999999999,2017
492275,571666,78,39,5,5,1,0,10,22,8,8.327,6.030681163503298,11,3.6666666666666665,-9.899999999999999,0.19766472060050042,2.5696413678065055,2.7756666666666665,2.0102270545010996,,,0.5523447110435233,9.0,10.909999999999998,2017
492275,572140,85,35,7,5,1,0,3,23,0,5.986,5.909392316816633,19,6.333333333333333,21.9,0.18927973199329984,2.2082635399218313,1.9953333333333332,1.9697974389388777,,,0.5651224288695657,7.0,8.969999999999999,2017
492276,506433,87,43,13,5,0,0,3,22,0,10.155459263103271,7.71535393924454,19,6.333333333333333,22.9,0.262861169837914,3.7676767676767677,3.3851530877010902,2.5717846464148466,,,0.5447742956497861,7.0,15.882352941176467,2017
492276,519043,91,38,5,5,3,1,6,24,4,8.4,8.722755055202573,14,4.666666666666667,2.3999999999999986,0.18352059925093633,2.3245942571785267,2.8000000000000003,2.9075850184008574,,,0.5484792407544906,5.0,10.133333333333333,2017
492277,573185,92,47,10,5,1,0,13,32,8,11.757729631551634,7.686005876395497,18,6.0,-5.200000000000003,0.2488479262672811,3.898617511520737,3.919243210517211,2.5620019587984992,,,0.46457118529917646,5.0,11.840624999999998,2017
492277,605400,97,42,17,11,2,0,4,27,1,9.606364815775816,10.614831447949229,21,7.0,26.099999999999994,0.2424496644295302,3.394295302013423,3.2021216052586055,3.5382771493164094,,,0.5255277382309628,7.0,11.396969696969691,2017
492278,452657,114,49,8,5,4,0,6,26,2,8.019188894654903,8.410703640621673,16,5.333333333333333,8.599999999999998,0.24360795454545456,3.9789299242424243,2.6730629648849678,2.803567880207224,,,0.46491041379941134,5.0,15.625,2017
492278,518774,86,40,6,2,4,0,7,20,2,8.264,5.84092655406524,9,3.0,-3.1000000000000014,0.16689280868385345,2.225237449118046,2.7546666666666666,1.9469755180217467,,,0.604552893789851,7.0,13.6195652173913,2017
492279,448802,78,31,6,4,1,0,5,20,1,6.745,7.720227450841526,14,4.666666666666667,11.399999999999999,0.24392439243924394,2.520552055205521,2.2483333333333335,2.5734091502805088,,,0.46043290718338536,8.0,11.97,2017
492279,502042,91,42,8,5,3,0,6,21,3,11.57,8.241690164246863,12,4.0,3.1999999999999993,0.2839506172839506,3.9753086419753085,3.856666666666667,2.7472300547489543,,,0.5416638767406676,7.0,14.814925373134328,2017
492280,450729,83,39,7,4,0,0,6,17,6,7.061729631551635,4.9109119908272465,11,3.6666666666666665,-1.8999999999999986,0.18416523235800344,2.3941480206540446,2.3539098771838782,1.6369706636090822,,,0.4855060088794184,4.0,7.717021276595743,2017
492280,605194,80,34,4,3,2,0,6,21,3,6.649,7.674053846008539,13,4.333333333333333,3.299999999999997,0.20726915520628683,2.3490504256712508,2.2163333333333335,2.5580179486695127,,,0.589439341636493,7.0,,2017
492281,502624,93,45,4,2,1,1,7,25,2,7.846729631551635,7.071745334270993,16,5.333333333333333,6.599999999999998,0.21904761904761905,3.285714285714286,2.615576543850545,2.3572484447569977,,,0.5197384748753708,4.0,8.969642857142855,2017
492281,607192,76,28,6,3,5,0,4,16,5,6.2459999999999996,6.763369830700508,7,2.3333333333333335,-8.3,0.19157894736842104,1.7880701754385964,2.082,2.2544566102335026,,,0.46353488915388946,5.0,,2017
492282,429722,93,42,11,7,1,0,3,22,0,10.125000000000002,9.07364369157883,18,6.0,22.799999999999997,0.21177223288547664,2.9648112603966728,3.3750000000000004,3.0245478971929436,,,0.511605670429984,4.0,12.417021276595742,2017
492282,659275,85,38,7,5,2,0,5,24,1,8.666,7.486649315596684,17,5.666666666666667,14.7,0.269041769041769,3.407862407862408,2.888666666666667,2.4955497718655613,,,0.4681378843038403,9.0,,2017
492283,502190,90,44,7,5,1,1,5,24,1,9.429729631551634,4.651755402421048,17,5.666666666666667,14.7,0.17461538461538462,2.561025641025641,3.1432432105172112,1.5505851341403494,,,0.5347407644138058,6.0,10.616666666666667,2017
492283,527048,105,42,12,5,3,0,7,25,3,11.085999999999999,8.868172959990503,15,5.0,5.5,0.1613603473227207,2.2590448625180897,3.6953333333333327,2.9560576533301677,,,0.5513837570660902,6.0,7.902127659574465,2017
492284,543699,108,47,12,7,1,0,4,23,2,10.181000000000001,9.865339676735172,18,6.0,17.799999999999997,0.22049469964664312,3.454416961130742,3.393666666666667,3.288446558911724,,,0.5491229805868436,5.0,11.659999999999998,2017
492284,592314,73,38,7,3,1,1,4,18,3,9.629999999999999,6.211333071955064,12,4.0,4.199999999999999,0.20853858784893267,2.641488779419814,3.2099999999999995,2.0704443573183546,,,0.5121082150131355,5.0,8.867567567567567,2017
492285,547888,102,60,27,8,2,0,8,31,2,18.436729631551636,14.496884276314995,21,7.0,17.099999999999998,0.2964260686755431,5.928521373510862,6.145576543850545,4.832294758771665,,,0.5345008975154966,8.0,14.832727272727272,2017
492285,605541,67,31,10,4,2,0,3,16,3,7.140000000000001,5.948422038175218,11,3.6666666666666665,5.100000000000001,0.3225806451612903,3.3333333333333335,2.3800000000000003,1.9828073460584061,,,0.5658950140364915,6.0,,2017
492286,448306,102,54,15,7,1,0,9,28,4,12.140999999999998,12.512515806744325,18,6.0,8.799999999999997,0.23094170403587444,4.15695067264574,4.047,4.170838602248108,,,0.5041233990568146,6.0,9.496969696969694,2017
492286,518445,76,39,9,4,1,0,9,20,4,8.969000000000003,7.147500209713951,10,3.3333333333333335,-3.0,0.20863309352517986,2.712230215827338,2.989666666666668,2.3825000699046504,,,0.4633271980858772,4.0,,2017
492287,596133,98,42,4,6,0,0,2,20,1,9.418824078879087,11.190668388763319,18,6.0,21.799999999999997,0.21524663677130046,3.0134529147982065,3.139608026293029,3.7302227962544396,,,0.5564700200190791,7.0,,2017
492287,607237,89,32,10,7,5,0,3,21,4,8.026188894654904,6.647661751149695,13,4.333333333333333,5.299999999999997,0.1889908256880734,2.015902140672783,2.6753962982183013,2.2158872503832314,,,0.533776821207306,4.0,,2017
492288,643327,103,42,9,7,0,0,5,26,0,9.542,8.722098144963802,21,7.0,25.099999999999998,0.2954971857410882,4.136960600375235,3.1806666666666668,2.907366048321267,,,0.6051464948679381,8.0,,2017
492289,445060,83,38,3,1,1,0,4,23,2,7.816999999999999,9.31534596774433,18,6.0,11.799999999999997,0.2386685552407932,3.0231350330500475,2.6056666666666666,3.1051153225814434,,,0.5908856364151669,8.0,10.912499999999998,2017
492289,502748,97,41,9,3,3,0,3,24,1,9.198,8.399184335003257,18,6.0,14.799999999999997,0.26498800959232616,3.621502797761791,3.0660000000000003,2.7997281116677524,,,0.5523447110435233,9.0,,2017
492290,458708,79,43,7,4,1,0,6,22,2,10.203999999999999,10.099435557203682,15,5.0,9.5,0.1749502982107356,2.507620941020544,3.401333333333333,3.366478519067894,,,0.5213878072408925,9.0,11.866666666666664,2017
492290,596001,98,49,5,1,1,0,7,22,1,9.451999999999998,7.647739444513638,14,4.666666666666667,6.399999999999999,0.190625,3.1135416666666664,3.150666666666666,2.549246481504546,,,0.5662045543211984,8.0,,2017
492291,474699,56,28,7,4,2,0,8,14,7,5.074364815775817,3.6053951367781156,4,1.3333333333333333,-15.600000000000001,0.11508951406649616,1.0741687979539642,1.6914549385919389,1.2017983789260385,,,0.4873538200028181,4.0,,2017
492291,622097,103,39,8,6,4,0,6,25,0,7.708094447327452,8.301715367965368,15,5.0,12.5,0.16776315789473684,2.1809210526315788,2.5693648157758173,2.767238455988456,,,0.4866135298641945,7.0,,2017
492292,607625,74,40,6,4,1,0,9,20,7,9.46845926310327,6.566433915617218,10,3.3333333333333335,-9.0,0.18304172274562583,2.440556303275011,3.15615308770109,2.188811305205739,,,0.5249619979715198,7.0,,2017
492292,627500,70,30,9,6,1,1,5,17,5,6.518824078879087,6.77539564446166,10,3.3333333333333335,0.0,0.3,3.0,2.1729413596263623,2.258465214820553,,,0.5083674919268647,5.0,,2017
492293,519141,109,51,13,5,3,0,5,22,1,11.134,11.076451324462683,14,4.666666666666667,10.399999999999999,0.22172949002217296,3.7694013303769403,3.7113333333333336,3.692150441487561,,,0.5142625955477369,5.0,13.59,2017
492293,605254,75,34,5,3,1,0,5,21,2,6.574999999999999,5.669891715262537,15,5.0,9.5,0.19529085872576177,2.2132963988919667,2.1916666666666664,1.8899639050875123,,,0.5950460489020287,6.0,,2017
492294,488768,93,39,6,2,5,1,6,25,5,6.651,4.292265637916366,13,4.333333333333333,-5.700000000000003,0.13446808510638297,1.7480851063829785,2.217,1.4307552126387888,,,0.5395138102237169,6.0,8.03859649122807,2017
492295,474463,74,28,10,4,4,0,5,21,2,7.0840000000000005,3.9829926665869797,12,4.0,4.199999999999999,0.20107238605898123,1.8766756032171583,2.3613333333333335,1.3276642221956598,,,0.445117656432871,8.0,9.761290322580644,2017
492295,621244,94,43,10,5,4,0,5,26,1,10.397,8.100401861822982,17,5.666666666666667,12.7,0.2101313320825516,3.011882426516573,3.465666666666667,2.7001339539409943,,,0.5534800707202054,7.0,3.1461538461538456,2017
492296,502188,106,53,12,7,0,0,6,29,3,12.862553710430722,11.328164785554456,23,7.666666666666667,20.299999999999997,0.2033898305084746,3.5932203389830515,4.287517903476908,3.776054928518152,,,0.5487153115052126,8.0,11.83125,2017
492296,592662,96,49,19,10,0,0,6,26,2,12.919188894654907,12.397591152255881,20,6.666666666666667,22.0,0.32306411323896755,5.276713849569803,4.306396298218302,4.132530384085293,,,0.5729561440285612,6.0,10.96,2017
492297,593679,64,28,11,5,2,0,5,20,2,6.901,5.8709357803667555,13,4.333333333333333,8.299999999999997,0.19786096256684493,1.8467023172905528,2.300333333333333,1.9569785934555852,,,0.5412491517228301,7.0,,2017
492297,622663,95,53,22,7,1,0,3,28,2,16.901,10.002019379597904,24,8.0,25.4,0.26538716082064856,4.688506507831458,5.633666666666667,3.334006459865968,,,0.5291930184526512,7.0,7.28181818181818,2017
492298,519242,97,44,13,9,3,0,6,25,4,11.838,10.674642455651206,16,5.333333333333333,9.599999999999998,0.29848130841121495,4.377725856697819,3.9459999999999997,3.5582141518837354,,,0.4619404194456054,8.0,17.59365079365079,2017
492298,542882,62,32,7,3,0,1,5,18,2,7.061,6.919236431131592,12,4.0,6.199999999999999,0.23123123123123124,2.4664664664664664,2.353666666666667,2.306412143710531,,,0.5669049351199081,7.0,9.84736842105263,2017
492299,434671,96,45,17,11,1,0,6,24,1,11.24445926310327,7.586551582638307,17,5.666666666666667,20.7,0.21099554234769688,3.164933135215453,3.74815308770109,2.5288505275461026,,,0.4340682371515236,4.0,8.94705882352941,2017
492299,608334,95,50,7,5,1,0,4,23,1,10.330364815775816,15.294336549562923,18,6.0,17.799999999999997,0.15853658536585366,2.6422764227642275,3.443454938591939,5.098112183187641,,,0.4879512340039761,7.0,,2017
492300,450306,90,34,8,4,3,0,5,22,3,7.626,7.004994400612224,14,4.666666666666667,5.399999999999999,0.22918318794607453,2.597409463388845,2.5420000000000003,2.334998133537408,,,0.5670109857657378,7.0,,2017
492300,545333,97,47,10,6,1,0,9,26,3,10.935,13.279223990733662,16,5.333333333333333,7.599999999999998,0.21943811693242218,3.437863831941281,3.645,4.42640799691122,,,0.5054878624764325,9.0,11.165517241379307,2017
492301,622072,91,42,10,8,1,1,3,22,0,8.736459263103269,7.626132388351279,17,5.666666666666667,21.7,0.2428842504743833,3.4003795066413662,2.9121530877010895,2.5420441294504266,,,0.5493466289274065,8.0,11.226829268292684,2017
492302,570632,101,39,6,3,3,0,4,20,2,7.204094447327453,4.730480368015705,13,4.333333333333333,6.299999999999997,0.18490245971162,2.40373197625106,2.4013648157758176,1.5768267893385683,,,0.5248938120447117,6.0,7.824999999999998,2017
492303,606160,108,57,17,6,1,0,7,22,3,12.800094447327453,9.648031359766506,14,4.666666666666667,7.399999999999999,0.22824716267339218,4.336696090794452,4.266698149109151,3.216010453255502,,,0.570614252049344,4.0,,2017
492303,656794,81,38,13,8,1,0,6,23,2,8.254918526206538,7.031001014051862,16,5.333333333333333,14.599999999999998,0.24263839811542992,3.073419709462112,2.7516395087355128,2.343667004683954,,,0.4395296256408725,4.0,,2017
492304,596043,118,55,19,7,0,0,2,28,0,13.368364815775818,7.813361434497524,26,8.666666666666666,33.599999999999994,0.2049469964664311,3.75736160188457,4.456121605258606,2.6044538114991744,,,0.4818445319555816,6.0,,2017
492304,643410,103,54,14,9,1,0,7,25,4,12.720837052413078,16.38441242455841,17,5.666666666666667,11.7,0.1912087912087912,3.4417582417582415,4.240279017471026,5.461470808186136,,,0.48727495589484426,4.0,,2017
492305,456701,98,52,10,7,2,1,5,24,1,11.423094447327452,9.611521990600343,16,5.333333333333333,14.599999999999998,0.19674355495251017,3.410221619176843,3.8076981491091506,3.2038406635334478,,,0.5305910829412762,3.0,,2017
492305,641771,101,41,7,6,3,0,8,24,4,10.063,12.023102699615999,13,4.333333333333333,1.2999999999999972,0.2154233025984912,2.9441184688460464,3.3543333333333334,4.007700899872,,,0.5564700200190791,7.0,8.77142857142857,2017
492306,453385,82,39,6,3,2,0,7,25,4,9.098729631551635,5.869218500797448,16,5.333333333333333,3.599999999999998,0.18131487889273357,2.3570934256055365,3.032909877183878,1.9564061669324826,,,0.5891438058281797,8.0,,2017
492306,543022,94,40,7,3,1,0,4,21,1,7.845000000000001,8.774030888295323,16,5.333333333333333,13.599999999999998,0.21973550356052898,2.9298067141403865,2.615,2.924676962765108,,,0.511605670429984,4.0,9.870370370370368,2017
492307,450203,95,46,12,7,1,0,5,23,1,9.614,9.748243128165154,17,5.666666666666667,17.7,0.24553151458137348,3.7648165569143934,3.2046666666666668,3.2494143760550513,,,0.5395138102237169,6.0,9.777272727272726,2017
492308,407793,74,32,8,4,1,0,3,17,2,6.238094447327453,7.111982233947834,13,4.333333333333333,10.299999999999997,0.22093023255813954,2.356589147286822,2.0793648157758176,2.370660744649278,,,0.5380713805576303,5.0,14.999999999999996,2017
492308,593372,100,46,8,5,3,1,6,26,4,9.527000000000001,7.814308062735883,16,5.333333333333333,4.599999999999998,0.22758620689655173,3.489655172413793,3.175666666666667,2.604769354245294,,,0.542912392084767,9.0,14.196610169491525,2017
