year,pitcher,baseline_fp_start,post_fp_start,first_avg_velo,last_avg_velo,delta_avg_velo,post_avg_velo,first_swstr_pct,last_swstr_pct,delta_swstr_pct,post_swstr_pct,first_k_pct,last_k_pct,delta_k_pct,post_k_pct,first_bb_pct,last_bb_pct,delta_bb_pct,post_bb_pct,first_chase_pct,last_chase_pct,delta_chase_pct,post_chase_pct,first_hard_hit_allowed_pct,last_hard_hit_allowed_pct,delta_hard_hit_allowed_pct,post_hard_hit_allowed_pct
2018,461829,16.525,11.882608695652172,84.38062827225131,84.25356265356265,-0.12706561868866117,85.56843286933093,10.512820512820513,9.828009828009828,-0.6848106848106852,9.404388714733543,25.773195876288657,26.041666666666668,0.2684707903780108,17.72151898734177,9.278350515463918,10.416666666666668,1.1383161512027495,11.030741410488245,28.22966507177033,25.438596491228072,-2.791068580542259,24.453441295546558,23.809523809523807,21.978021978021978,-1.8315018315018285,25.418060200668897
2018,543243,10.114285714285712,13.261111111111111,88.10905349794237,89.11448087431694,1.0054273763745698,89.19035409035408,11.934156378600823,7.084468664850137,-4.849687713750686,10.555216595485053,22.388059701492537,16.304347826086957,-6.08371187540558,21.98581560283688,10.44776119402985,15.217391304347828,4.769630110317978,8.51063829787234,26.82926829268293,21.287128712871286,-5.542139579811643,27.303754266211605,31.03448275862069,33.0,1.9655172413793096,28.776978417266186
2018,571927,14.459999999999999,14.486363636363638,88.08668639053255,87.70681818181819,-0.3798682087143561,89.42447199265382,7.374631268436578,7.954545454545454,0.5799141861088764,9.670027497708524,30.666666666666664,19.51219512195122,-11.154471544715445,22.490706319702603,10.666666666666668,7.317073170731707,-3.349593495934961,8.736059479553903,20.51282051282051,15.730337078651685,-4.782483434168826,21.19071644803229,23.809523809523807,34.090909090909086,10.28138528138528,24.020442930153322
2018,468504,11.514285714285709,16.153846153846153,84.25823170731708,84.76947040498442,0.5112386976673378,84.93248515691263,6.666666666666667,7.78816199376947,1.121495327102803,8.745247148288973,12.5,14.444444444444443,1.9444444444444429,21.35922330097087,11.363636363636363,10.0,-1.3636363636363633,8.414239482200648,19.51219512195122,24.503311258278146,4.9911161363269265,24.637681159420293,33.33333333333333,25.71428571428571,-7.619047619047617,27.892234548335974
2018,596001,14.075,12.82916666666666,87.02763636363636,87.01905940594058,-0.008576957695780152,86.81000463177396,10.181818181818182,8.91089108910891,-1.2709270927092717,9.49074074074074,21.91780821917808,20.18348623853211,-1.7343219806459693,21.875,5.47945205479452,4.587155963302752,-0.8922960914917679,5.902777777777778,28.24427480916031,34.75935828877005,6.515083479609743,28.36230558096981,21.428571428571427,23.52941176470588,2.1008403361344534,28.200972447325768
2018,548389,15.224999999999998,16.005882352941175,87.94,87.87154471544714,-0.06845528455285432,87.1106699751861,7.537688442211055,11.224489795918368,3.686801353707313,11.662531017369728,24.0,24.0,0.0,27.791563275434246,10.0,8.0,-2.0,3.225806451612903,26.041666666666668,41.0958904109589,15.054223744292234,30.836454431960046,20.754716981132077,22.22222222222222,1.4675052410901444,22.172949002217297
2018,593958,14.266666666666666,16.058823529411764,89.74234693877551,89.57234567901236,-0.17000125976315417,90.67552570093459,12.755102040816327,13.580246913580247,0.8251448727639197,10.385064177362894,35.714285714285715,24.742268041237114,-10.972017673048601,25.845410628019323,9.523809523809524,9.278350515463918,-0.2454590083456054,7.729468599033816,30.434782608695656,30.909090909090907,0.4743083003952506,28.039430449069002,16.666666666666664,25.49019607843137,8.823529411764707,22.58064516129032
2018,571945,15.571428571428571,15.99259259259259,88.27372262773723,88.54290780141844,0.2691851736812083,88.92463235294117,8.02919708029197,9.574468085106384,1.5452710048144134,9.821428571428571,17.94871794871795,20.481927710843372,2.5332097621254235,17.77434312210201,2.564102564102564,0.0,-2.564102564102564,4.1731066460587325,33.08270676691729,38.405797101449274,5.323090334531983,33.1004366812227,25.274725274725274,20.87912087912088,-4.395604395604394,20.4406364749082
2018,500779,11.642857142857142,13.991666666666665,86.69807692307693,87.35531335149864,0.6572364284217116,87.400353200883,7.196969696969697,8.900523560209423,1.7035538632397262,7.96304443466784,13.432835820895523,24.731182795698924,11.298346974803401,21.761658031088082,14.925373134328357,8.60215053763441,-6.323222596693947,8.635578583765112,21.804511278195488,23.4375,1.6329887218045123,25.508474576271183,36.986301369863014,33.33333333333333,-3.6529680365296855,26.897689768976896
2018,572971,13.355555555555554,13.639285714285714,85.54475000000001,86.03934837092731,0.4945983709273065,85.59486260454003,8.75,8.020050125313283,-0.7299498746867172,8.323377140581442,18.627450980392158,16.51376146788991,-2.1136895125022477,17.49622926093514,9.803921568627452,3.669724770642202,-6.13419679798525,6.636500754147813,23.502304147465438,28.846153846153843,5.343849698688405,29.89399293286219,37.5,29.496402877697843,-8.003597122302157,25.62674094707521
