team_name,owner,team_id,player_name,player_id,position,pro_team,lineup_slot,injured,injury_status,batter,total_pa,career_mean,career_median,career_min,career_max,current_l150,percentile,form_bucket
U Just Lost To Edwin Diaz,,5,Ronald Acuna Jr.,36185,RF,Atl,IL,True,TEN_DAY_DL,660670,3868,0.40330801816356254,0.39663981333333337,0.31434746666666663,0.5125003037033552,0.37029936,0.2616294702877118,BELOW_MEDIAN
U Just Lost To Edwin Diaz,,5,Geraldo Perdomo,41355,SS,Ari,2B/SS,False,ACTIVE,672695,2440,0.30868749968761894,0.29959024114185334,0.23516735206349207,0.41163667450757135,0.32031674666666665,0.639022261021388,ABOVE_MEDIAN
U Just Lost To Edwin Diaz,,5,Ernie Clement,41287,3B,Tor,3B,False,ACTIVE,676391,1727,0.28686639465971053,0.2879061652452529,0.23587742116807167,0.32755149026986047,0.25209630666666666,0.02788339670468948,SLUMPING
U Just Lost To Edwin Diaz,,5,Shea Langeliers,42598,C,Oak,BE,False,DAY_TO_DAY,669127,2052,0.32572346448901657,0.3267893633605372,0.22558205875009515,0.43936505333333314,0.2959778666666666,0.26642143983184446,BELOW_MEDIAN
U Just Lost To Edwin Diaz,,5,Byron Buxton,32655,CF,Min,UTIL,False,DAY_TO_DAY,621439,3690,0.32567427888001005,0.3287803583271063,0.20054423333333335,0.4476966403579566,0.39092648,0.8915560576108444,HIGH
U Just Lost To Edwin Diaz,,5,Otto Lopez,41917,SS,Mia,2B,False,ACTIVE,672640,1407,0.32633749633640663,0.32848701958381554,0.2692062989046458,0.38094636276986366,0.34864696666666667,0.766295707472178,ABOVE_MEDIAN
U Just Lost To Edwin Diaz,,5,Xavier Edwards,41326,2B,Mia,SS,False,ACTIVE,669364,1362,0.30661222718109327,0.3015479262745098,0.2551747810169491,0.3819794866666666,0.29621391999999996,0.41467436108821104,TYPICAL
U Just Lost To Edwin Diaz,,5,Chase DeLauter,4619649,RF,Cle,OF,False,ACTIVE,800050,296,0.33478419115646246,0.33365459333333336,0.2979650666666666,0.37660138666666654,0.3005850666666666,0.013605442176870748,SLUMPING
U Just Lost To Edwin Diaz,,5,Liam Hicks,4725251,C,Mia,C,False,ACTIVE,689414,695,0.31748837802853525,0.3165771455075724,0.26755017333333336,0.37453684,0.2857398933333333,0.09706959706959707,SLUMPING
U Just Lost To Edwin Diaz,,5,Christian Walker,32758,1B,Hou,1B,False,ACTIVE,572233,4233,0.34010282921191665,0.3405883884988936,0.24884844,0.40894154,0.25119510666666667,0.0012242899118511264,SLUMPING
U Just Lost To Edwin Diaz,,5,Mickey Moniak,36181,RF,Col,OF,False,ACTIVE,666160,1561,0.30600080620461323,0.3098533075261297,0.20563883012739467,0.38127208573617605,0.3256550399999999,0.6140226628895185,ABOVE_MEDIAN
U Just Lost To Edwin Diaz,,5,Brandon Marsh,40803,CF,Phi,OF,False,ACTIVE,669016,2407,0.32038245553310396,0.324385981904762,0.2384065499303963,0.3766354427135752,0.32933589333333335,0.5504871567759079,TYPICAL
U Just Lost To Edwin Diaz,,5,Jake Bauers,35013,1B,Mil,OF,False,ACTIVE,641343,2254,0.31528210168901627,0.30761174,0.2523650241400749,0.38899757094095294,0.3480706866666667,0.7591448931116389,ABOVE_MEDIAN
U Just Lost To Edwin Diaz,,5,JJ Bleday,42410,CF,Cin,OF,False,ACTIVE,668709,1770,0.3099509480430219,0.30640263411255414,0.24326561671439667,0.40105864303030303,0.3377241533333334,0.7785317705120296,ABOVE_MEDIAN
U Just Lost To Edwin Diaz,,5,TJ Rumfield,5014349,3B,Col,1B/3B,False,ACTIVE,681198,346,0.32356900571912006,0.32523012,0.28481414666666666,0.3513672133333333,0.2931256733333334,0.07106598984771574,SLUMPING
2015 Draft First Round,,7,Bobby Witt Jr.,42403,SS,KC,2B/SS,False,ACTIVE,677951,3052,0.3715199261290649,0.37389433258879134,0.2632310205182258,0.4565349238103204,0.37983535333333335,0.5838787461246986,TYPICAL
2015 Draft First Round,,7,Ketel Marte,32512,2B,Ari,2B,False,ACTIVE,606466,5401,0.34497195839216555,0.3503476933333333,0.22294646,0.4676212862992349,0.36237334,0.6045316070068545,ABOVE_MEDIAN
2015 Draft First Round,,7,Kyle Schwarber,33712,DH,Phi,UTIL,False,ACTIVE,656941,5695,0.3724464207104381,0.36816975333333324,0.2903350883568304,0.5148707004956281,0.3866283,0.6777857915614858,ABOVE_MEDIAN
2015 Draft First Round,,7,Alex Bregman,34886,3B,ChC,3B,False,ACTIVE,608324,5681,0.3470574285856551,0.34605261023066597,0.25964186035842696,0.42356710000000003,0.30019216,0.06579898770788142,SLUMPING
2015 Draft First Round,,7,Will Smith,38309,C,LAD,IL,True,TEN_DAY_DL,669257,3106,0.35544589179604125,0.35771105333333336,0.26844021753051456,0.4344280283359915,0.3860236466666667,0.8684477510990869,HIGH
2015 Draft First Round,,7,Ian Happ,34945,LF,ChC,OF,False,ACTIVE,664023,4759,0.33698705101652676,0.3385129089705964,0.22944090227920227,0.43335846000000006,0.28891738000000006,0.1019522776572668,SLUMPING
2015 Draft First Round,,7,Riley Greene,42179,LF,Det,OF,False,ACTIVE,682985,2432,0.3455407631846111,0.3454332474332965,0.2493603447512799,0.456130570851188,0.3380658466666667,0.4384581690757775,TYPICAL
2015 Draft First Round,,7,Daylen Lile,4917889,RF,Wsh,OF,False,ACTIVE,695734,721,0.3372819224142246,0.3388505701283388,0.26411712666666665,0.39070865128396,0.29595712666666674,0.11013986013986014,SLUMPING
2015 Draft First Round,,7,Brandon Lowe,39961,2B,Pit,BE,False,ACTIVE,664040,3351,0.3443771379388606,0.34105189208423076,0.23390374349206355,0.44880449333333333,0.2866820066666667,0.02560899437851343,SLUMPING
2015 Draft First Round,,7,Dansby Swanson,34895,SS,ChC,SS,False,ACTIVE,621020,5520,0.3273349954968349,0.32770286,0.21851598666666666,0.4300623488981835,0.27739697999999996,0.08005957922174642,SLUMPING
2015 Draft First Round,,7,Josh Jung,42437,3B,Tex,1B/3B,False,DAY_TO_DAY,673962,1667,0.321781905096731,0.3188883884228797,0.26312312393260273,0.40910193061190286,0.32642997333333335,0.5691699604743083,TYPICAL
2015 Draft First Round,,7,Jung Hoo Lee,5134621,CF,SF,OF,False,ACTIVE,808982,1094,0.322331917664552,0.32182264508803027,0.28378427022980596,0.3646285191741597,0.321542,0.49206349206349204,TYPICAL
2015 Draft First Round,,7,Keibert Ruiz,38827,C,Wsh,C,False,ACTIVE,660688,2035,0.3047986488110813,0.3010834691424543,0.21136908192982456,0.4008171485990712,0.29107739999999993,0.4024390243902439,TYPICAL
2015 Draft First Round,,7,Sam Antonacci,5207167,2B,ChW,OF,False,ACTIVE,803011,273,0.3653649855376344,0.36573249666666663,0.34636737999999995,0.3834234866666666,0.3481207133333333,0.008064516129032258,SLUMPING
2015 Draft First Round,,7,Paul Goldschmidt,31027,1B,NYY,1B,False,ACTIVE,502671,6980,0.37117238582449463,0.36819178583905326,0.26175032666666675,0.47505174,0.27070366000000007,0.0011711316059142146,SLUMPING
New York Ligers,,8,Aaron Judge,33192,RF,NYY,IL,True,TEN_DAY_DL,592450,5133,0.44225369325576513,0.43540905999999996,0.31639849999999997,0.6039012795306071,0.40146142666666673,0.2588282504012841,BELOW_MEDIAN
New York Ligers,,8,Vladimir Guerrero Jr.,35002,1B,Tor,1B/3B,False,ACTIVE,665489,4515,0.3790301643229084,0.3799208077938808,0.25282405333333324,0.5027940355559101,0.3265993666666666,0.10581768208886853,SLUMPING
New York Ligers,,8,Corbin Carroll,42404,RF,Ari,OF,False,ACTIVE,682998,2418,0.3490725049855502,0.3505310333333333,0.26976580506620756,0.42240080314138717,0.32914075333333337,0.2860290877038343,BELOW_MEDIAN
New York Ligers,,8,Elly De La Cruz,4917694,SS,Cin,SS,False,ACTIVE,682829,2097,0.3268004192312922,0.32530256237625443,0.2522339331409168,0.42449868745895497,0.34706598000000005,0.7032854209445585,ABOVE_MEDIAN
New York Ligers,,8,Pete Alonso,37498,1B,Bal,1B,False,ACTIVE,624413,4634,0.3663412550629816,0.36368265554280166,0.2723881012092242,0.46969102633220605,0.39096391999999996,0.7788182831661092,ABOVE_MEDIAN
New York Ligers,,8,Wyatt Langford,4719324,LF,Tex,BE,True,TEN_DAY_DL,694671,1294,0.33672894989605706,0.3312695453631554,0.2727430018855218,0.39706297260450946,0.3077838533333333,0.17641921397379912,SLUMPING
New York Ligers,,8,Luis Arraez,39572,1B,SF,2B,False,ACTIVE,650333,3845,0.3308621965067887,0.3323389076190476,0.25888899838383833,0.39414161837503364,0.3093178933333333,0.22510822510822512,BELOW_MEDIAN
New York Ligers,,8,Bo Bichette,38904,SS,NYM,2B/SS,False,ACTIVE,666182,3656,0.34088220638187544,0.33913003508748496,0.2686070919569319,0.42085474900276293,0.33760002666666666,0.4707727402338181,TYPICAL
New York Ligers,,8,Michael Harris II,42470,CF,Atl,OF,False,ACTIVE,671739,2382,0.34306088624456393,0.34390595946129066,0.2509108115648578,0.4530576106492517,0.36232656666666657,0.6569637259292431,ABOVE_MEDIAN
New York Ligers,,8,Jordan Walker,4684778,RF,StL,OF,False,ACTIVE,691023,1393,0.31539540115389925,0.31274211398562046,0.24161096074993108,0.4122676733333333,0.34430918000000005,0.7138263665594855,ABOVE_MEDIAN
New York Ligers,,8,Max Muncy,33303,3B,LAD,3B,False,ACTIVE,571970,4227,0.3721193226279081,0.36881624560719795,0.27260024666666666,0.478938628312597,0.2944418066666666,0.012260912211868563,SLUMPING
New York Ligers,,8,Hunter Goodman,4416591,C,Col,C,False,ACTIVE,696100,1218,0.31260325364306235,0.3120671399999999,0.25409854809427673,0.37589236000000004,0.37589236000000004,0.9990645463049579,PEAK
New York Ligers,,8,Dominic Canzone,4345621,RF,Sea,OF,False,ACTIVE,686527,867,0.3505248442613984,0.34862082978595577,0.28495679587844264,0.420494695123556,0.38176050000000006,0.7771587743732591,ABOVE_MEDIAN
New York Ligers,,8,Luis Garcia Jr.,40459,2B,Wsh,UTIL,False,ACTIVE,677651,6,,,,,0.15566666666666665,,INSUFFICIENT
New York Ligers,,8,Kody Clemens,41311,1B,Min,OF,False,ACTIVE,665019,1071,0.30972931114624874,0.31484092585246093,0.2253654921430227,0.3839709237678404,0.3660623266666667,0.972885032537961,PEAK
Frendy's Fantastic Team,,9,Shohei Ohtani,39832,DH,LAD,BE,False,ACTIVE,660271,4566,0.4057537386978943,0.3969899333333334,0.29302043333333344,0.5476344394016863,0.42594126000000004,0.6728548788770659,ABOVE_MEDIAN
Frendy's Fantastic Team,,9,Jackson Chourio,4917869,CF,Mil,OF,False,ACTIVE,694192,1397,0.3232424790069759,0.31543052782743414,0.2439509855769255,0.41024280256471096,0.36194351333333336,0.8221153846153846,HIGH
Frendy's Fantastic Team,,9,Cody Bellinger,33912,LF,NYY,OF,False,ACTIVE,641355,5050,0.3357920244852198,0.32612593333333334,0.24019511293804688,0.51486154,0.3227533399999999,0.46419098143236076,TYPICAL
Frendy's Fantastic Team,,9,Nico Hoerner,41219,2B,ChC,BE,False,ACTIVE,663538,3234,0.31698237064105306,0.3168650316037162,0.24612516350189192,0.37745507247210336,0.3004704,0.20972447325769855,BELOW_MEDIAN
Frendy's Fantastic Team,,9,George Springer,32078,DH,Tor,IL,True,PATERNITY,543807,6235,0.361161811769221,0.35904735954302036,0.2739030396427389,0.48839844666666676,0.31847327333333325,0.11583963194216235,SLUMPING
Frendy's Fantastic Team,,9,Christian Yelich,31283,DH,Mil,UTIL,False,ACTIVE,592885,6228,0.365096033227048,0.3628613524074073,0.2722124083229814,0.5469503,0.31165484666666665,0.11284750781378516,SLUMPING
Frendy's Fantastic Team,,9,Ozzie Albies,33783,2B,Atl,2B/SS,False,ACTIVE,645277,4802,0.31878311996432795,0.3167458066666667,0.2486936247987814,0.41151093999999994,0.29803554666666665,0.2327530625402966,BELOW_MEDIAN
Frendy's Fantastic Team,,9,Taylor Ward,34923,LF,Bal,OF,False,ACTIVE,621493,3229,0.3418991380043994,0.34237943357978406,0.2619008,0.4397359872772919,0.3295314266666666,0.3525974025974026,BELOW_MEDIAN
Frendy's Fantastic Team,,9,Drake Baldwin,4810190,C,Atl,C,False,ACTIVE,686948,728,0.3652824252408932,0.36580833339837304,0.318234218563502,0.4259281866666667,0.34806996,0.21934369602763384,BELOW_MEDIAN
Frendy's Fantastic Team,,9,Kevin McGonigle,5149072,SS,Det,SS,False,ACTIVE,805808,380,0.35384242239538244,0.3530333533333333,0.31084171999999993,0.4008493733333333,0.35913250666666663,0.5757575757575758,TYPICAL
Frendy's Fantastic Team,,9,Munetaka Murakami,4872595,3B,ChW,IL,True,TEN_DAY_DL,808959,240,0.38626181010989,0.38368278666666666,0.35215440000000003,0.41237215333333327,0.35880706,0.02197802197802198,SLUMPING
Frendy's Fantastic Team,,9,Sal Stewart,5080771,1B,Cin,3B,False,ACTIVE,701398,425,0.35367728547789107,0.34804507333333345,0.3100641533333334,0.43228554016974896,0.31827914,0.057971014492753624,SLUMPING
Frendy's Fantastic Team,,9,Josh Naylor,35066,1B,Sea,1B/3B,False,ACTIVE,647304,3180,0.3304253373853315,0.32886729333333325,0.2715568198496241,0.40277244016147407,0.2955413866666668,0.06334543055097328,SLUMPING
Frendy's Fantastic Team,,9,Miguel Vargas,42453,3B,ChW,1B,False,ACTIVE,678246,1527,0.32161683999198976,0.31688229274398505,0.231757327350954,0.44021434,0.41792914000000003,0.9020319303338171,PEAK
Frendy's Fantastic Team,,9,Brooks Lee,4629081,SS,Min,2B,False,ACTIVE,686797,1047,0.28113954143478415,0.2791906315815013,0.22976315680626527,0.34450453577650725,0.2909648599999999,0.7216035634743875,ABOVE_MEDIAN
Frendy's Fantastic Team,,9,Kyle Stowers,42796,LF,Mia,OF,False,ACTIVE,669065,1068,0.33835091621328406,0.33488230492549526,0.2563697564123976,0.4282021200750349,0.35063573333333325,0.6300326441784548,ABOVE_MEDIAN
Treasure Island Mashers,,10,Juan Soto,36969,RF,NYM,OF,False,ACTIVE,665742,4997,0.4205989123985825,0.4184636987228568,0.3349279333333333,0.5456391325769242,0.4579934800000002,0.8228135313531353,HIGH
Treasure Island Mashers,,10,Fernando Tatis Jr.,35983,RF,SD,OF,False,ACTIVE,665487,3283,0.37853462954710904,0.3762058167585378,0.2882785079028379,0.47678920000000014,0.36692423333333324,0.3998085513720485,BELOW_MEDIAN
Treasure Island Mashers,,10,Roman Anthony,5080767,RF,Bos,BE,True,SIXTY_DAY_DL,701350,430,0.3726448383309575,0.3700136934118612,0.3387234074074074,0.4018895117368003,0.3548767407407407,0.10676156583629894,SLUMPING
Treasure Island Mashers,,10,Francisco Lindor,32129,SS,NYM,IL,False,ACTIVE,596019,6876,0.3493087620420152,0.3442299377357243,0.26753400666666666,0.45731569999999994,0.35628691205673757,0.6106734056786086,ABOVE_MEDIAN
Treasure Island Mashers,,10,Nick Kurtz,4966637,1B,Oak,1B/3B,False,ACTIVE,701762,869,0.3896629785945172,0.3928994933333333,0.32337283732149463,0.45561850006499566,0.40285746,0.6277777777777778,ABOVE_MEDIAN
Treasure Island Mashers,,10,Brice Turang,41179,2B,Mil,2B,False,ACTIVE,668930,2081,0.3172141723217939,0.30913948603734576,0.23204646920634925,0.4297299533333334,0.3037619266666666,0.40890269151138714,TYPICAL
Treasure Island Mashers,,10,Adley Rutschman,42178,C,Bal,C,False,ACTIVE,668939,2397,0.3450352398116442,0.3439237320473284,0.27115252627933467,0.4232585463910576,0.3406357733333334,0.4755338078291815,TYPICAL
Treasure Island Mashers,,10,Randy Arozarena,36488,LF,Sea,OF,False,ACTIVE,668227,3687,0.3217204558574392,0.31909924565010894,0.2407878192792793,0.4125074687172438,0.37725433999999997,0.9381006218202375,PEAK
Treasure Island Mashers,,10,Rafael Devers,33859,DH,SF,UTIL,False,ACTIVE,646240,5231,0.3565817679296263,0.36464559838552985,0.25495493333333336,0.47937510328267,0.35886857333333333,0.45867768595041325,TYPICAL
Treasure Island Mashers,,10,Luke Keaschall,4977664,2B,Min,2B/SS,False,ACTIVE,807712,533,0.2956359215031611,0.2942848400000001,0.2537993933333334,0.35404434001880686,0.31266395333333336,0.7994791666666666,ABOVE_MEDIAN
Treasure Island Mashers,,10,Oneil Cruz,39712,CF,Pit,BE,True,TEN_DAY_DL,665833,1816,0.3313497869599798,0.32912883022699174,0.2597773607636523,0.4063795190477543,0.34973413333333325,0.6814637072585483,ABOVE_MEDIAN
Treasure Island Mashers,,10,Alejandro Kirk,42081,C,Tor,IL,False,ACTIVE,672386,2135,0.34399172815924545,0.334480518004907,0.27878361405373336,0.47763346452598987,0.3089921951779009,0.1294058408862034,SLUMPING
Treasure Island Mashers,,10,Spencer Torkelson,4424286,1B,Det,1B,False,ACTIVE,679529,2445,0.32391586848159654,0.32161494711408306,0.23957262541380644,0.4236361308399578,0.33970213333333327,0.6972996515679443,ABOVE_MEDIAN
Treasure Island Mashers,,10,Wilyer Abreu,4990055,RF,Bos,OF,False,ACTIVE,677800,1301,0.3332542880864474,0.33127665432531794,0.2724413684927674,0.40278040362208933,0.3099075399999999,0.16145833333333334,SLUMPING
Treasure Island Mashers,,10,Carson Benge,4925604,CF,NYM,OF,False,ACTIVE,701807,348,0.361924645561139,0.3664780133333333,0.30222521333333335,0.3968823466666666,0.3624932066666666,0.4120603015075377,TYPICAL
Treasure Island Mashers,,10,Nolan Arenado,31261,3B,Ari,3B,False,ACTIVE,571448,6723,0.33058219910948794,0.3300436666666666,0.250886161751152,0.4145098266666666,0.2576733066666666,0.004867660480681472,SLUMPING
Treasure Island Mashers,,10,Jacob Wilson,4719300,SS,Oak,BE,True,TEN_DAY_DL,805779,830,0.29770420167487044,0.2957865210089323,0.2550161898104793,0.33937044226017277,0.2901275466666666,0.44640234948604995,TYPICAL
Treasure Island Mashers,,10,Xander Bogaerts,31606,SS,SD,SS,False,ACTIVE,593428,6682,0.3270690600904297,0.3262974283447149,0.24333463999999996,0.43836053333333336,0.2907355266666667,0.14985458441757232,SLUMPING
