pitcher,year,gs,fp_per_start,prior_fp_per_start,delta_velo_all,delta_ext_all,delta_ivb_all,delta_velo_fb,delta_ivb_fb,delta_ext_fb
453329,2019,12,5.199999999999999,15.65,-1.4483095257972423,-0.0056458499019438335,-0.2122241408855441,-1.331900118569365,-0.4601899233723259,-0.017105314385828407
453385,2019,10,2.6899999999999986,7.929629629629629,0.34829155940616374,0.3693425277493292,-0.5995557339386055,0.3378341508722116,-1.0647383391867185,0.3054533228843166
453562,2019,24,8.391666666666664,9.274193548387094,-0.7211799042549529,-0.10532487572192384,-0.9024422526939038,-0.559924820762987,-0.6092147359751667,-0.1334454686559594
456034,2019,21,10.352380952380951,13.539999999999996,-0.5147688280602409,-0.04670582657295963,0.5778735078563866,-0.07290969302059125,1.1685090592874072,-0.0314287586215114
456701,2019,31,10.103225806451611,4.924999999999999,-0.934038095750509,0.08925630885516522,-0.3602594823385914,-0.09821301786126924,1.1682294084613165,0.14818615211932507
457918,2019,30,9.183333333333332,13.419354838709676,-0.8228134897478299,-0.01602294252624592,-1.1074618826331335,-0.5869538159187897,-1.0961696590994965,0.01296734611605288
458681,2019,33,14.969696969696969,8.43103448275862,0.7670913220397466,0.141962059039777,1.4349925790982399,0.8391531878771303,1.6191828756280557,0.13846445040952382
461829,2019,17,9.358823529411763,9.446875,-0.4999499690002125,0.09424437311228484,1.2318229011628237,-0.5198430132376615,1.1280992519613218,0.08874941717853702
467100,2019,34,7.120588235294116,9.537931034482757,-0.9639870784978655,0.07625993860443536,-0.25408739126771973,-1.5886602935826488,-1.4324106825862266,0.06345373816004507
468504,2019,24,5.683333333333333,11.328571428571427,-0.3952639214583371,0.017945496497889124,0.8412228330980929,-0.16370300976937813,0.9353402129910968,0.010410417212734835
471911,2019,11,13.536363636363632,15.773333333333332,0.5787262545883181,0.0817760509878731,1.66282840312397,0.00013584621994766621,0.9861501288659795,0.05888181915807511
474463,2019,31,8.94838709677419,7.270588235294117,0.9051388971362826,-0.01898566147096492,-0.20782663691949033,-0.022139578723042064,-2.915478731251538,-0.029116465863453733
477132,2019,28,16.514285714285712,15.611538461538458,-0.5334516791241128,-0.23138563435905812,-1.068418923811091,-0.5233652112637515,-0.12141117039287508,-0.2586977331588436
488768,2019,23,7.865217391304346,5.789285714285713,-0.08805440421797073,0.0008795301429289637,-0.2152570728838441,1.4413148740710113,1.2488132328654018,-0.03481523534269293
489119,2019,31,11.077419354838709,10.74,0.6036764919405471,0.16268320106950895,2.948375015367681,-0.32641197744094086,0.3949381937221883,0.10829596539985076
500779,2019,31,8.851612903225806,10.815625,-0.4129930105095241,-0.10771674452441005,-0.042009124381161556,-0.16898184080162082,-0.14633285518358008,-0.08796072876617878
501985,2019,32,14.209374999999998,11.117857142857142,-0.5377720070590328,-0.07576771419586237,-2.171745495175699,-0.27457472834737473,-1.3209708593276996,-0.006605294595653177
502042,2019,23,9.578260869565216,10.688888888888888,0.17955203005662668,-0.04647956688468735,1.60916848350222,-0.6216069471308856,0.26789903288201344,-0.07424782398452656
502043,2019,29,8.637931034482756,12.634375,-0.9020123784285374,-0.04942520094473846,-1.208024722847961,0.3195554226859798,-0.0866589002256628,-0.034209693907073735
502188,2019,32,12.156249999999998,3.19,0.15106030725984,0.13508691628689729,-0.160661570590511,-1.1306628451844603,-2.0774554387880446,0.13496383240071008
502190,2019,31,9.66774193548387,9.480645161290322,-0.11273869084016042,0.03617219825009954,0.7219377508878684,-0.5802621897185958,0.6258901658167231,0.016651943493356747
502239,2019,11,6.7363636363636346,10.599999999999998,-1.299168182408721,-0.07513998960634005,-0.22927452254124958,-0.8186652289092535,0.5536969032611676,-0.056215818508942306
502624,2019,27,8.959259259259259,10.296666666666663,1.517802675585287,0.1026404682274249,1.7821806020066902,0.9875019854691942,-0.16372494176629004,0.08149353240971013
502748,2019,15,11.333333333333332,13.523809523809522,-0.1731550093379184,-0.2178533990860032,-0.32403810900828667,-0.5511938092245998,0.004299765757364682,-0.23003995268334698
506433,2019,31,14.809677419354838,14.13548387096774,-1.8932785453993262,-0.13062765715153368,-4.052436759793501,0.7452060497979005,1.0161408951041935,0.0349116010449908
518516,2019,34,13.31470588235294,13.22380952380952,1.9681940560078885,0.09426138004651818,3.592501016297888,1.4444347152240198,3.0692263733562726,0.10114190324034134
518633,2019,23,10.217391304347824,9.466666666666663,-0.46516592275696667,-0.042152741752871314,-0.8599393359089014,-0.8059638000279534,-0.3693972531113232,-0.04621570333241731
518774,2019,12,4.883333333333332,9.617857142857142,-2.2418505227325483,-0.26917287209724616,-1.7540056421393828,-0.8430733236348402,0.8498279166729148,-0.2455708865125903
519141,2019,18,6.022222222222221,3.9909090909090894,4.085228685830998,0.20105714403738872,4.021697014242919,3.4412573445779486,1.5777431216292932,0.1518523120794839
519144,2019,31,8.774193548387094,11.778787878787876,0.09852131816792564,-0.025196480810373068,0.8777991747805967,-0.013499578930577627,-0.05030049606284592,-0.07612835856676625
519242,2019,25,15.071999999999996,19.58888888888889,-1.8090536930658345,-0.06029218890135457,-0.383380930491219,-1.703182384064732,0.2075210084033614,-0.05568783068783123
519455,2019,23,4.573913043478259,8.933333333333332,-0.8090836271254034,-0.04916415250935113,-1.086432666577779,-0.7284058459973721,-1.994173854368361,0.015712462594613896
527048,2019,29,7.755172413793102,2.599999999999999,0.4091240528696005,0.1618553933593132,0.1072293138080731,-0.9918838980824916,-1.5289494089834523,0.08948594693984813
527054,2019,33,10.148484848484848,11.75806451612903,0.781453156812745,0.08768618511291848,-0.10685442987575211,-0.15625543221833027,-1.6484558487031844,0.033683715111116896
543037,2019,33,21.172727272727272,18.159375,0.5609736812286883,0.060122291547875406,0.682812228606517,0.6330930570426432,1.4069782507597637,0.061705583134155084
543101,2019,31,11.79032258064516,10.176190476190474,0.8019562574367427,-0.1690312758463577,0.6413209666726409,1.1140246987055349,1.1170034221098053,-0.19555125725338485
543135,2019,12,5.324999999999999,11.147619047619044,-0.86668847285749,0.14305512711413737,-1.5298939474523996,0.8515625000000142,1.0448951048951063,0.1984241452991462
543243,2019,31,14.919354838709676,7.452173913043477,-0.7087613631697423,0.02987224861744142,-0.7377990271317705,0.11800498645429514,1.3157935144275363,0.07234017891234412
543294,2019,30,12.093333333333332,12.715151515151517,-0.14612966536049043,0.03751997775371052,-1.0463525158797538,0.03296655164439244,-0.5314082180781448,0.05762971131783523
543557,2019,13,5.699999999999998,9.352631578947369,0.2420102880658277,0.14394620811287506,0.12431146384479685,-0.17510370940541975,-0.1787168351285615,0.12130278280822626
543606,2019,29,13.434482758620687,9.703124999999998,1.8107693914833902,0.264411661722991,-0.4154280827240804,0.1879558438307356,-2.413190593904499,0.25879899287457686
543699,2019,31,9.516129032258062,10.666666666666664,0.6422466492693815,0.0656008637292862,0.29327671546233347,0.657031991863434,1.153513389564754,0.08398096560215418
544931,2019,33,17.015151515151512,13.509090909090906,-1.4246622861113423,0.06972970549572022,-2.6422287142358085,-0.6830210611494891,-1.6237580701600915,0.10876257545271706
545333,2019,34,12.96470588235294,17.859259259259257,-0.1840378285012889,-0.0024073069271119962,1.286997586231522,-1.2015037803151642,-1.5077378816634646,-0.06337446448111095
547888,2019,30,11.536666666666664,13.296296296296294,-0.06809992494368089,0.021219105158519547,0.42093442425571137,-0.09442145239258082,-0.445922518555669,0.009372120701574893
547943,2019,29,16.217241379310344,15.3,0.174061567473629,0.004417700088311882,0.13077931971243917,0.3809374435818853,-1.1846347974105704,-0.05209810950919458
548389,2019,15,10.56,12.15238095238095,-1.653202675354862,-0.033528913639430336,-1.6756946880427144,-1.2882332804542216,-0.14833631126325741,0.04076020706353756
554430,2019,31,13.13548387096774,15.151724137931032,0.8138359602678946,-0.09181792251616105,-0.5908264570685944,0.6566986574532763,-0.9850351635680035,-0.08143385223574473
570632,2019,13,7.76153846153846,10.893333333333333,0.06297818147371004,-0.11129021902727043,-1.9276622496342508,-0.00961270633170841,-1.7222069013193995,-0.09133892912746244
571510,2019,32,12.749999999999998,11.08064516129032,1.8134302193914067,0.25238625357279876,-0.6091786627781222,1.5813005071399573,0.13209265043543184,0.2563898427211102
571578,2019,33,15.084848484848484,16.98181818181818,1.414123696437116,0.15634485664272546,1.137435123022306,1.0667243546137968,-0.4664150331011001,0.13158079795361477
571666,2019,33,10.61212121212121,12.003333333333332,1.0522663650124287,-0.19985212017690568,-0.788692232998546,0.9560275609927658,-1.1148907169139193,-0.21411954033763791
571760,2019,18,11.288888888888888,12.433333333333332,0.6638422957387178,0.18033300120118234,0.6233358630445345,0.5770953486056527,1.4999995404517392,0.1947699577981501
571927,2019,29,11.048275862068964,11.441379310344828,-0.37751371225760977,-0.16415062641398315,-0.6429908064358241,-0.03331559243649451,-0.041136528657588656,-0.18600392715512282
571945,2019,32,10.36875,14.053124999999998,-0.2744541680611121,-0.05121057840882415,0.43910547790112275,-0.29425045913683334,0.894546143250686,-0.0432558539944905
572020,2019,29,12.117241379310345,16.515384615384612,-0.18624176371841372,0.10540019374214626,-0.206919523971953,-0.5714218880534645,-1.0659466105976403,0.10788366750208844
572140,2019,15,10.84,10.320833333333333,-1.0785285285285227,-0.056163821681063375,-1.4288519060932847,-0.06468736449274104,0.7501891894660311,-0.05788972312987273
572971,2019,19,10.931578947368418,10.944117647058825,-0.1167429301246159,-0.12430781183324857,-1.5075040175253607,-0.8483980285779751,-2.695272254909452,-0.15596278749904524
573186,2019,32,11.203124999999998,6.9684210526315775,0.27228204823443036,0.04098557521249191,-0.2860915522619196,0.0216353601515209,-0.9531565742261883,0.019159521000141844
592229,2019,10,5.929999999999998,7.1238095238095225,0.042685945591273367,-0.04725622528680162,1.7521273222348608,-0.48504157757187727,1.7046135728305476,-0.06141007365169937
592314,2019,21,10.604761904761904,15.267741935483867,-1.7005870191744634,0.011206225843693574,-0.9978839075074877,-1.4803381379069407,-2.2308075105322818,0.01794479730259635
592332,2019,17,6.905882352941175,11.04516129032258,0.5519660700427522,0.0990250569069806,0.1990412265762238,0.33217697882302843,-0.01781403840590201,0.08690101691289254
592351,2019,25,11.868,10.261290322580644,1.2270472946829045,-0.35974711520032976,-0.802404777201736,1.3017329259400867,-1.8267849033019683,-0.3116016804972048
592644,2019,20,9.505,9.499999999999998,0.6803771054791952,0.2421481293622234,-0.48055128469305153,-1.488809637431686,-4.226734044608058,0.1346895085084059
592662,2019,32,12.884375,12.004166666666665,-0.9360931973489812,-0.08431423305870478,0.3558874944305028,-1.258076223218822,0.23153569616991732,-0.06392551187188555
592717,2019,27,5.399999999999999,7.194999999999999,-1.6323416564538178,-0.07546089698066538,-2.3229814378161393,-0.12613486579856215,-0.0372098857294727,-0.024246146691468518
592761,2019,28,11.332142857142856,10.7375,-0.7709730800429355,-0.18943120665997437,0.8090911955917868,-1.1280403436109907,-0.39415125019174724,-0.24135092294319183
592773,2019,27,4.5814814814814815,3.95,-0.4851217057766206,-0.05003609541745213,-0.4311477486731743,-0.3996330134455093,-0.4807575011668135,-0.058781144307552324
592789,2019,32,12.66875,14.7,-0.09716893617031985,0.04654823547643261,-1.4592176720734553,0.2354827343199446,-0.9486900838024397,0.09380150623636219
592826,2019,23,8.465217391304348,9.22,0.918507332532613,0.05951949647530075,1.4088860971316333,0.21191391746647525,0.7409568367144193,0.042369378854487216
592866,2019,26,7.665384615384614,11.229032258064516,0.5859767840552337,-0.11158565695050893,-0.0038412599162835903,0.8262298818016092,0.13940770040420603,-0.09363621820834744
593334,2019,24,11.908333333333331,7.949999999999997,-0.8248493823202807,0.05687829338617956,0.7561069693652467,-1.0738862737072026,1.1673536635284503,0.05326044935643637
593423,2019,16,15.05625,7.799999999999998,-0.37707976034261037,-0.14385868089497134,1.2446164059954388,0.7854815159449231,3.6458323393008296,-0.12407356995431584
593958,2019,34,12.617647058823527,12.2,0.08964698503883994,0.09025571086358308,-0.4175378055365364,-0.0004211457024609899,-0.3201937735585627,0.08437107357252582
594798,2019,32,18.7,21.278125,1.4573821524907942,-0.01679439154709783,1.0728009090988948,0.9495420805776291,1.194169879366342,-0.05536440066709147
594835,2019,34,10.358823529411763,11.731034482758618,-0.9816643726262129,0.054423577998095496,2.8933890298583744,-1.2601977240067157,1.116796361776112,0.05663890222273338
596001,2019,31,9.07096774193548,11.016666666666664,-0.14570223438212793,-0.06106516602412704,0.7841425195871157,0.44773933720603054,1.2159784309434656,0.017034902792320672
596057,2019,29,8.475862068965515,6.349999999999998,0.8697249662056805,-0.1090139856504111,0.171805448684621,0.5622767598842842,-0.7506769527483144,-0.12197589199614356
596133,2019,12,13.674999999999995,9.14,-0.14308695730079535,-0.14910856671863026,-0.6321337418695911,-0.4234527104409125,-0.6590274861614809,-0.21332951581090587
601713,2019,13,7.107692307692307,10.15,-1.2986888622007768,-0.24149378549927825,-3.2738793633786867,-0.28834369190714426,0.8205868676584558,-0.1634532293930233
605164,2019,30,9.98,10.166666666666664,-0.7981967954191589,0.009345129019921572,-1.5676130216949602,-0.40122448273177724,-0.4754202478478753,0.043969974781621346
605182,2019,21,17.299999999999997,15.396875,0.9757953097437309,-0.08538282644174888,-0.6819119165590131,1.808653636423486,1.2587804775894362,0.01359782554892952
605200,2019,31,8.532258064516126,8.569230769230769,-0.8239160392176785,-0.09412598768401548,4.3292156998237905,-1.2394997042295302,2.0811997338065655,-0.13395474711623745
605276,2019,14,4.592857142857142,7.394736842105262,2.2831344655344594,0.02070089910089834,1.1004386013986007,1.0339995492636405,-0.2480155642023334,-0.004775505698595417
605397,2019,30,10.313333333333333,12.168421052631578,-1.1231852374377667,-0.29771765455674704,-0.8044243129666162,-0.2436204666391717,0.8405769910461824,-0.26308434211043075
605400,2019,34,13.276470588235291,18.05151515151515,0.26278249382288266,-0.08985091556617686,-0.17754357813856947,0.4577847185303341,0.747632465000887,-0.039048009333098044
605446,2019,16,5.124999999999999,12.805263157894736,-0.3480843463397605,0.2481141039411714,0.03970727006503516,-0.7132987751548399,-0.09679370637756968,0.2609293966828936
605483,2019,22,12.345454545454544,17.84516129032258,-1.02896332801609,-0.03678421082537575,0.12299095776459623,-0.2639270605397428,0.866828533916852,-0.0485073668854854
607192,2019,12,16.833333333333332,14.489999999999998,0.0392376928180056,0.05431117432958299,-0.7547982142110072,0.3515999151560152,1.0423786617376347,0.06266170228346546
607200,2019,12,6.033333333333332,6.881818181818181,-1.0925782433197782,-0.029217122331528955,0.5884129429892146,-1.5636731452708403,0.43525804453263905,-0.02027153392998926
607536,2019,22,4.418181818181816,14.036363636363632,0.5124263275496332,0.06696796091276713,1.3364919232748766,0.4549190023657701,1.3052064884471957,0.06531405861070017
608337,2019,29,16.56551724137931,6.140624999999998,0.8529414964634867,0.3165198254035264,4.652036626943721,1.867501579741159,4.046522819848779,0.270505582234021
608379,2019,24,6.812499999999999,11.54,0.5096136151445023,-0.052605556086582794,1.4166895780653057,-0.03614497286760354,0.1851877070686445,-0.058857946316708265
608566,2019,28,12.410714285714285,14.036363636363632,0.9767640388753023,-0.11227700711987776,0.14314866976892038,0.26042156030902675,-1.2827267704831247,-0.15428380042232614
621107,2019,28,8.942857142857141,10.241666666666664,-0.2593325439860905,0.04036161255634152,-0.19921175097810462,-0.8204040404040427,-1.8405075757575773,0.03920875420875447
621111,2019,30,15.73333333333333,17.186956521739127,0.6544015433524493,0.102042122924761,0.3398486128848184,0.14069598128267558,-0.1312323699421949,0.07412097440132204
621244,2019,32,13.159374999999995,13.715624999999998,-1.0375405690850243,0.20334979224003025,-1.2534252256836043,-0.4548320770507104,-0.8449109631949128,0.2438836694807529
622491,2019,32,15.240624999999998,11.116129032258064,0.3914797501798688,-0.10340536480860862,-1.514715650468668,0.6682436062755102,-1.915132172791747,-0.10865839243498776
622608,2019,25,4.131999999999999,11.153846153846152,0.059232551334034156,-0.1640320920377185,-0.3960864949334466,0.06659776883469704,-0.773146091022074,-0.13966621293720927
625643,2019,32,8.849999999999998,11.046874999999998,-0.14142074540311,-0.10100133908522402,0.006637205560762638,-0.06489243993193838,0.31620347861201736,-0.11196844443162579
628317,2019,26,12.26153846153846,13.075,-0.23548755502426388,-0.10957941535439897,-0.5313572726160345,0.1599103633521537,-1.4065838421342836,-0.06222955985977929
641154,2019,21,9.09047619047619,11.22,0.9605152639696968,0.025237091675448298,1.1992074036743476,1.1414515024271168,1.1470313787386957,-0.039661693320230285
641745,2019,28,10.403571428571428,10.98,-0.87084731460439,-0.023756840245964028,-0.8739149740404484,-0.5336251954433635,0.4010300264845732,-0.005142899688353353
641778,2019,29,8.886206896551723,7.104347826086956,0.17214174076249833,-0.11928420308612164,-0.9218936254904797,0.34390796498706777,-0.46899188836185957,-0.1258441030223878
641816,2019,25,9.412,7.626086956521738,-0.15603546224026843,0.020104293135362106,-3.730146108096469,0.5068527264920561,-1.5646001110075503,0.18453696237262918
642545,2019,14,7.871428571428571,9.68076923076923,0.11702654053092942,0.19578747404031382,-1.5417914750759323,0.5245943999661051,-0.02349899606049277,0.2013579023171097
656427,2019,33,16.95151515151515,14.349999999999998,1.2946688036605423,-0.2570140181834244,0.7456778642322854,1.2121090991787185,0.8405787654762857,-0.2436446671364063
664192,2019,30,11.906666666666665,10.780769230769229,-0.1371911174725966,-0.18870015189977796,1.28201695207422,-0.1959900640005543,1.4435579717831768,-0.1520728581026134
669456,2019,33,17.32424242424242,11.910526315789472,-0.19830654111918022,0.03658833240413095,0.39202068374402543,0.07321902890362253,2.3474668631785818,-0.010020142471137916
670950,2019,23,9.652173913043477,9.812,-0.3648820713336818,0.03731765546281629,0.3437532897210307,-0.8469803171716563,-1.2072889578263304,-0.006704329687374333
425794,2021,32,15.19375,14.86,-0.44317500136236276,0.2697334242971534,0.5776439707221772,-0.37319144012315064,1.4994062380814093,0.16320745541463832
425844,2021,29,10.906896551724136,12.758333333333333,-0.7350150327213925,0.18744471145816366,-0.27407914929442256,-1.0252098553770992,-1.211443640788028,0.08254643968330644
446372,2021,16,10.037499999999998,16.863636363636363,-2.124146425687968,0.5638678670207424,-0.507839994941782,-1.2804754354728232,0.7490094951881927,0.5185600098952277
448179,2021,31,10.309677419354838,10.662499999999998,-2.8582648981040535,0.19887346993616006,0.5795273441116269,-1.8089475491794076,0.9232286752054044,0.12045642273597768
450203,2021,32,15.193749999999998,7.344444444444444,0.25885755627868434,0.44899256669008913,-0.12775236418251978,0.35541600762873315,0.9181028332905203,0.3494098151093272
452657,2021,28,6.342857142857142,8.091666666666667,-1.5145382933661011,0.31882287085166006,-0.18330674318507967,-1.9420709769944153,-1.2978124514907385,0.24558654401177993
453286,2021,29,18.813793103448276,13.433333333333332,-0.29725351589752336,0.3303703069626902,1.306048556000083,-0.21612923209650603,1.6645415024981247,0.27462751617193604
453562,2021,23,3.052173913043478,6.9,-1.4475694798718166,-0.05485413408794493,-0.7622541317280476,-1.3714608582506571,-0.9493775708550594,-0.14218022999896807
456034,2021,11,7.563636363636363,10.352380952380951,0.63617333960606,0.11768034596981902,-1.0501682952022513,0.6532738804192206,-1.243491398284224,0.10803033028006848
456501,2021,21,9.352380952380951,8.583333333333332,1.6651337840569482,0.368847344567226,1.2057685483163976,1.7018541234316302,0.5124442069849522,0.3021264658098728
457918,2021,30,7.046666666666666,12.166666666666664,-1.0320552368521447,0.13038219582776822,-0.863584710291823,-1.1290285395569697,-0.9020156067318847,0.053680155018394515
458681,2021,28,14.94285714285714,15.546153846153844,-0.19092122895764874,0.1742067722532603,0.5107559106180446,-0.9850793933007509,-0.9687044516754462,0.13106256531045712
471911,2021,12,6.416666666666665,14.83333333333333,1.2912973061720834,0.30323726120483485,3.25228502770085,-0.24253133679152938,1.1781277760333122,0.17416086689876664
474463,2021,23,6.978260869565218,7.679999999999998,-1.838959917782887,0.2647340474381563,0.540794022474878,-1.7424682699226963,-0.6757806323509605,0.2248220477992593
477132,2021,22,14.140909090909089,17.139999999999997,0.013173403619489932,0.22224432550426876,-0.7318693443009199,0.08330475038796692,0.16271910464844908,0.06317199609656665
489119,2021,28,11.253571428571428,11.077419354838709,-0.8918544362635714,0.3848638814517331,0.14830131637661914,-1.8071378976078734,-1.320784407177415,0.3195504526846751
500779,2021,10,3.2299999999999995,8.851612903225806,0.2859707808217564,0.20025618384688482,1.0882050617524612,0.11415562555647796,1.2940930928527283,0.03606119256669249
501381,2021,21,9.528571428571428,12.169230769230769,-2.085935417833497,0.043431056348456565,0.012297070240832042,-1.8842710770472024,0.7538567702030399,0.13085527318363166
501985,2021,28,10.41785714285714,10.69090909090909,-1.64144487082568,-0.06504960778768165,-3.0644023389195576,-1.7018064916425004,-1.3389646560855386,-0.2497549130575294
502043,2021,29,13.872413793103446,6.883333333333332,-0.5457511464830418,-0.0028127737592509305,-1.186401499794158,-1.4167879496417157,-3.5514824293792167,-0.09967817122525346
502171,2021,18,11.105555555555554,8.25,0.963680612996825,0.5930376514331241,-1.1335190637431367,0.7889132218797954,-2.6512388077566893,0.3799298832652864
506433,2021,30,13.526666666666666,19.391666666666666,-1.7557248732080382,0.21886884293497832,-1.1200150737199115,0.4911308961528533,3.326613935600303,0.011342756423189826
518516,2021,26,9.89230769230769,5.155555555555555,-0.90771592876483,0.37141319669839135,0.5659688991643703,-0.753532599645439,0.6001067951671022,0.3291467478620813
518633,2021,12,12.491666666666664,10.154545454545454,0.7834947694769738,0.23813069452103441,0.5225529119833574,0.9114052929037939,1.8256362555310695,0.14126814234024998
518774,2021,28,5.142857142857141,4.883333333333332,-1.4798215909313797,0.23691108675527595,-0.8115596661186615,-0.5922766236546124,-0.2898585181555262,0.22816605129879708
518876,2021,27,10.65185185185185,10.490624999999998,0.6112214371732705,0.14688542848590735,0.04063666093542384,0.2002196216762826,0.052014857636379475,0.11950685221615398
519043,2021,13,4.753846153846153,1.907692307692307,-0.24223140039921986,0.3090715998114204,0.8651117932051378,0.07055509997036324,0.006203325337954979,0.22044463289816996
527048,2021,22,6.331818181818181,8.016666666666666,-0.7332245830918822,-0.0709977464425986,0.6477409310411435,-0.5067282475579162,1.2678372832073705,-0.045017869815603184
533167,2021,10,6.599999999999999,9.416666666666666,0.0957599150548134,0.2174209378407852,-0.7287117603168243,0.7742712759393982,1.2282869469217896,0.019111360590067683
542881,2021,31,10.054838709677416,6.99090909090909,-0.9244774294481886,0.06353786922639681,1.1032710481253023,-1.6970023355448234,-0.18377660097447723,0.02857467641942346
543037,2021,30,17.246666666666666,17.558333333333334,0.12199583597022468,0.43796890064391647,-0.6777989779329232,0.8483648314744556,0.3733451408476576,0.3409359936161227
543101,2021,31,12.893548387096772,2.685714285714284,-0.6525019993094219,0.2609835995000518,-0.7692318203960102,-0.14978135047736885,0.23523507258873977,0.12444129667724191
543135,2021,32,13.29375,12.02222222222222,-2.1526823750958357,0.7745092876032436,-2.0840288363740713,0.317656475510276,1.459204617520438,0.6969177707789518
543243,2021,26,11.36153846153846,16.65,-1.493937983245928,0.30597280075365596,-0.5541224790218955,-0.8378115371184691,-0.24653915848450225,0.13033957359300086
543294,2021,32,8.825,16.825,0.5217922791723453,0.07616922782732605,-1.4372648020013088,0.46128174327644444,-0.8795995649180313,0.09511463038216394
543475,2021,30,8.006666666666666,1.6555555555555546,-0.7137499075482481,0.13509417752237862,1.6629712225820237,-0.5462483032164585,0.6817499363005535,0.037542791544299625
543606,2021,22,8.43181818181818,13.434482758620687,0.22795085065629905,0.37902071336702736,0.04779196005242348,0.27256920680871133,0.03895043387540298,0.30764992219388265
545333,2021,17,18.22941176470588,22.42727272727272,0.6640430919721041,0.4204409615676301,3.889902949583982,-1.1134589159015889,1.4475145468419583,0.3151902408874081
547943,2021,31,10.622580645161287,14.074999999999998,-0.30590929957043045,0.08712395181979549,0.8093908719949878,-0.9166903948740099,0.26900234580182136,0.04111401241021806
548389,2021,18,10.188888888888888,5.599999999999999,0.9816046369523264,0.2472350491266342,4.449169090828546,0.7639280371153347,1.0202610708136994,0.05566649059361772
554430,2021,32,18.45,13.27272727272727,1.0413359196619467,0.4456070985747287,-0.4169028938640995,0.47559917500807103,-0.666363069156235,0.3709438277272046
570632,2021,18,3.5555555555555545,7.76153846153846,-1.0925891187333434,0.2866806868562719,-1.4719023856629452,-1.8668903193397028,-1.8338414760684945,0.2933739916390854
571510,2021,15,9.826666666666664,6.499999999999999,0.1578948291661817,0.25682386994017925,-1.0726811279574706,0.6861505992283838,0.10056888851664603,0.1328641576768277
571578,2021,31,7.416129032258063,9.763636363636362,1.2458243610381317,0.5993605439038063,1.8782515902736598,1.1120255165251791,1.0695458371323934,0.3944506809317545
571760,2021,23,10.865217391304348,11.9,0.287155751908557,0.43453248487733465,0.5433132350622394,-0.13703766696100672,0.033246269830153,0.31670186330354433
571927,2021,29,10.406896551724136,1.5833333333333317,0.06668508252843708,0.08119986299759052,0.2673302409186231,1.1138962391961797,1.5012453233017204,0.03611509122022216
572070,2021,22,5.986363636363635,11.477777777777776,-1.263119445976585,0.3388159588159585,0.5272145615002759,-1.455632053876755,-1.753442387650507,0.17956390890474694
572971,2021,30,6.146666666666665,14.08181818181818,-1.499081317190388,0.08595764963762953,-0.13091914010910877,-1.5049981113676552,-1.2246017180815914,0.05221106170884049
573186,2021,32,12.3,11.203124999999998,-0.4787511917625267,0.313099351679651,-0.7298399467054466,-0.4804606315003923,-1.091311173638437,0.2411584657199235
579328,2021,29,10.920689655172414,10.1,3.133118244243292,0.4022673840824762,2.124324498219111,0.8435821460825395,-2.5761730043779885,0.20926890839625756
