mlb_id,player_name_fg,team,season,ip,g,gs,so,h,er,bb,hbp,k_pct,bb_pct,swstr_pct,siera,stuff_plus,location_plus,pitching_plus,pb_stuff,pb_command
694350,Zach Brzykcy,MIA,,3.0,2.0,0.0,2.0,3.0,1.0,2.0,0.0,0.16666667,0.16666667,0.0625,4.517054613898228,87.18791666666668,80.14333333333333,66.36833333333334,47.022384375,45.988553125
622761,Jorge Mateo,ATL,,2.1,3.0,0.0,1.0,5.0,1.0,1.0,0.0,0.08333333,0.08333333,0.02439024,6.274478228098702,15.068330206378976,101.36570356472795,34.210243902439025,20.0,47.08251560975609
681084,Tanner Andrews,TOR,,3.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.09090909,0.18181818,0.09302326,6.962046694435134,87.57720930232558,88.57906976744185,88.19116279069767,50.994011860465115,34.89115813953488
596142,Gary Sanchez,MIL,,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.05263158,2.8060962822437285,19.766666666666666,112.0311111111111,37.806666666666665,20.0,30.394890000000004
643361,Kevin Herget,NYM,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.268762947051062,71.80545454545455,118.14181818181818,89.0690909090909,38.86372,73.93574
695684,Elmer Rodriguez,NYY,,17.0,4.0,4.0,10.0,19.0,9.0,11.0,3.0,0.12048193,0.13253012,0.09433962,5.910911063008666,93.49829865708752,81.14416962179254,74.73455826979479,45.17433754716981,44.63738566037736
804668,Rafael Flores,PIT,,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.299696282243729,31.71999999999999,95.89750000000001,38.34,20.0,35.85125
670097,Zack Short,NYM,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9560962822437284,23.070000000000004,107.074,12.195999999999998,22.598,29.027300000000004
668942,Josh Rojas,KCR,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.838096282243728,29.849230769230772,116.64307692307693,43.95846153846154,20.0,58.69483000000001
676694,Jake Meyers,HOU,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2619037177562715,61.580000000000005,139.18,88.78,20.0,20.0
664744,Jose Espada,BAL,,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.06666667,5.074096282243729,91.33066666666667,98.30266666666667,88.83733333333333,47.7006,44.20872
691008,Maxwel Rajcic,STL,,9.0,6.0,0.0,8.0,6.0,5.0,6.0,0.0,0.20512821,0.15384615,0.09202454,5.066265895469336,97.19782463202309,87.5629891607459,83.31351633162784,51.24193269938651,48.074204478527605
518886,Craig Kimbrel,- - -,,34.2,34.0,0.0,32.0,29.0,18.0,17.0,2.0,0.21768707,0.11564626,0.11371237,4.324124976243123,110.53889590321536,91.91235139293812,102.03448309508134,55.97323633779265,47.62471568561873
572955,Pierce Johnson,CIN,,34.2,39.0,0.0,31.0,32.0,18.0,13.0,0.0,0.20945946,0.08783784,0.10238908,4.0130474281314905,99.10936518771332,101.63969283276452,95.9497372013652,47.35596344709897,52.12730370307167
681520,Antoine Kelly,CHC,,1.1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.25,0.25,0.05555556,4.971096282243729,116.68666666666667,65.39,86.60666666666667,60.99751,35.40611
805345,Trenton Harris,SFG,,0.1,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,5.9560962822437284,107.70285714285714,121.4857142857143,124.38714285714285,54.6461,64.68309
661527,Seth Martinez,BOS,,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.16666667,0.0,0.13636364,3.62381851277884,110.99272727272728,127.69545454545455,121.82363636363635,56.16816000000001,74.77848
686563,Jonathan Cannon,CHW,,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.07142857,,92.85714285714286,-32.137142857142855,-23.134285714285713,54.20847,20.0
687721,Cameron Weston,BAL,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.33333333,0.33333333,0.05882353,6.807096277485728,88.00315789473684,78.38210526315788,65.54526315789474,47.09745,46.73849
691594,Javier Sanoja,MIA,,3.1,4.0,0.0,1.0,4.0,2.0,1.0,1.0,0.0625,0.0625,0.02272727,8.624580657243726,50.80772727272727,79.86909090909091,31.666363636363634,26.152668409090914,30.34714295454545
693713,Emiliano Teodo,TEX,,1.2,1.0,0.0,1.0,3.0,2.0,2.0,0.0,0.1,0.2,0.09302326,7.018986282243728,106.17488372093024,74.76418604651163,81.02790697674418,58.17864,33.20983
622694,Elieser Hernandez,ATL,,6.0,2.0,0.0,6.0,6.0,1.0,4.0,0.0,0.21428571,0.14285714,0.12727273,4.742366680874391,93.06,102.6447272727273,95.17345454545455,48.630079090909085,51.871314727272726
671131,Jackson Rutledge,WSN,,1.1,1.0,0.0,2.0,6.0,7.0,2.0,0.0,0.16666667,0.16666667,0.18181818,4.517054613898228,90.56727272727272,75.93272727272728,70.82181818181819,46.24411,38.13284
663494,Bryan Torres,STL,,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.125,0.0,8.17190878224373,27.900000000000006,113.82,63.260000000000005,20.0,20.0
675989,Cody Bolton,HOU,,20.0,8.0,3.0,22.0,21.0,12.0,14.0,1.0,0.23157895,0.14736842,0.06649616,4.697794129224905,98.3097508456398,98.23085719000083,96.36861645078788,49.03464890025576,47.84804427109975
671936,Adam Macko,TOR,,22.0,22.0,1.0,23.0,24.0,12.0,10.0,3.0,0.23232323,0.1010101,0.1325,3.9329758370826093,98.0235015873016,95.95542777777777,92.13184722222222,52.831744074999996,50.044743100000005
680951,Doug Nikhazy,CHW,,2.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.11111111,0.22222222,0.1025641,6.125281466266764,63.65897435897437,80.37948717948719,62.566666666666656,48.82409,32.73024
687931,Carson Whisenhunt,SFG,,28.0,6.0,6.0,22.0,30.0,19.0,18.0,1.0,0.16923077,0.13846154,0.13061224,5.603390360228483,94.93357278215633,91.82829200549786,89.35779507629138,51.21077275510204,47.837144836734694
680474,Max Schuemann,NYY,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2,0.0,10.039296282243729,40.58714285714286,86.95857142857143,27.801428571428573,20.0,20.0
657265,Peter Strzelecki,STL,,6.2,4.0,0.0,2.0,5.0,4.0,3.0,1.0,0.07407407,0.11111111,0.07476636,6.037459793467106,95.41196261682244,86.67028037383177,83.19271028037384,51.00887280373831,46.49842271028037
664059,Sam Haggerty,TEX,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16666667,2.2374296214823954,-15.969999999999999,71.79,-48.03999999999999,20.0,20.0
664238,Dylan Moore,PHI,,1.2,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.125,0.04761905,6.091440032243729,13.5269387755102,76.03537414965986,5.014557823129254,20.0,40.07842095238095
677961,Cole Wilcox,SEA,,27.0,23.0,0.0,28.0,27.0,12.0,17.0,2.0,0.22764228,0.13821138,0.12909836,4.300724484199478,99.25598360655736,94.78803278688524,93.72418032786884,53.28889172131147,51.22785776639345
645302,Victor Robles,SEA,,1.0,1.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,0.11111111,0.0,6.587602454270444,54.849999999999994,70.82615384615384,31.933846153846154,20.0,23.30917
666619,Gregory Santos,SFG,,5.0,3.0,0.0,1.0,5.0,2.0,3.0,0.0,0.04545455,0.13636364,0.01162791,6.468670665669031,99.46860465116278,99.75534883720931,100.35302325581397,54.4493288372093,53.12860697674419
689690,Alek Jacob,SDP,,5.0,3.0,0.0,6.0,5.0,3.0,2.0,1.0,0.26086957,0.08695652,0.18390805,3.4154308687042105,86.30045977011494,118.76620689655172,99.24505747126436,61.57360712643678,57.701275172413794
686678,Chase Solesky,TBR,,3.0,1.0,0.0,4.0,6.0,2.0,1.0,0.0,0.23529412,0.05882353,0.01724138,3.187155109802788,109.42896551724138,94.91999999999999,99.28137931034482,54.7208,62.20406
667463,John King,MIA,,47.0,47.0,1.0,33.0,28.0,16.0,13.0,4.0,0.18333333,0.07222222,0.0875576,4.062402072005737,93.732508832164,98.20597234059973,93.1518847460783,51.803715253456225,54.01469215053763
663432,Tanner Rainey,DET,,1.2,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.14285714,0.28571429,0.125,9.311300360571074,,,,55.2694,31.95174
663884,Nolan Kingham,TEX,,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.16666667,0.33333333,0.09090909,9.214179616295395,88.85545454545455,35.90909090909091,36.341818181818184,47.927659999999996,22.84058
682997,Tyler Callihan,PIT,,3.0,4.0,0.0,1.0,3.0,0.0,3.0,0.0,0.06666667,0.2,0.0,7.8756962919867295,41.05132075471698,74.89811320754718,30.368679245283023,20.0,20.0
684665,Luke Murphy,LAA,,5.1,5.0,0.0,4.0,3.0,2.0,6.0,0.0,0.16666667,0.25,0.05,7.218290735342036,91.244,83.10097142857143,75.20950714285713,48.8767547,38.9796954
681343,Shane Smith,CHW,,8.1,3.0,3.0,11.0,12.0,10.0,9.0,1.0,0.2244898,0.18367347,0.10222222,5.554272463506112,97.6236394129979,91.77611907756813,91.215879245283,53.3906336,47.557578799999995
682825,Luis Mey,CIN,,13.1,9.0,0.0,20.0,9.0,7.0,10.0,3.0,0.32786885,0.16393443,0.14509804,3.709557718230194,104.1098823529412,91.59011764705882,95.88854901960784,60.10791819607842,45.048901843137266
666745,Jhony Brito,SDP,,5.1,3.0,0.0,4.0,4.0,2.0,1.0,0.0,0.2,0.05,0.16666667,4.2409812822437285,103.54948717948719,117.40641025641027,112.47769230769231,47.319605128205126,62.099256282051286
606115,Orlando Arcia,MIN,,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.4,0.0,13.16609628224373,40.702857142857134,98.12285714285716,53.348571428571425,20.0,20.0
697812,Joe Rock,CHW,,10.1,4.0,0.0,12.0,11.0,4.0,11.0,2.0,0.22641509,0.20754717,0.0974359,5.647428418582655,98.35887179487179,55.50594871794872,56.228820512820505,52.536689179487176,36.35247738461538
671083,Buddy Kennedy,SFG,,1.0,1.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,0.22222222,0.02564103,9.125874055603727,11.746666666666664,81.74435897435897,1.1766666666666663,20.0,20.0
608371,Lucas Sims,CHW,,10.0,9.0,0.0,10.0,9.0,5.0,7.0,1.0,0.2173913,0.15217391,0.0877193,4.782553752718232,100.29368786071933,80.21374776083273,80.33007364726268,52.31460341935484,48.59698122580645
641386,Ben Bowden,ATH,,1.0,1.0,0.0,0.0,2.0,4.0,2.0,1.0,0.0,0.25,0.05,9.919658782243728,83.7775,76.517,66.7255,46.24094,38.36367
683232,Nick Mears,KCR,,19.1,21.0,0.0,15.0,18.0,11.0,11.0,0.0,0.18072289,0.13253012,0.07624633,4.8442709088359495,99.67228223389512,91.59218201153685,91.1747341368309,50.43478407624634,51.427963958944275
662144,Brian Keller,PHI,,3.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.27272727,0.0,0.1025641,3.0134433957613487,99.97375,127.30375,107.17958333333333,43.36608,66.9733
684442,Kohl Drake,ARI,,16.2,4.0,4.0,13.0,20.0,10.0,6.0,3.0,0.16883117,0.07792208,0.08307692,5.3968002787396525,93.1542579297246,94.555934662868,87.45420246913581,44.019875507692305,49.339792307692306
669704,Kade Strowd,ARI,,1.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,0.14285714,0.42857143,0.0,12.07203505343638,96.22,49.1225,53.96249999999999,51.86506,29.24144
666129,Braxton Garrett,MIA,,4.1,2.0,2.0,5.0,7.0,7.0,8.0,0.0,0.17857143,0.28571429,0.08461538,8.162546529114152,90.0865914359613,66.38055774362624,61.16845165793111,51.18720123076923,32.124803538461535
628708,Yunior Marte,CIN,,0.1,1.0,0.0,1.0,3.0,4.0,1.0,1.0,0.16666667,0.16666667,0.19047619,6.428762947574228,123.42857142857143,70.7,77.41142857142856,58.07676,47.62397
664954,Brett Sullivan,COL,,7.0,6.0,0.0,1.0,10.0,4.0,2.0,0.0,0.03225806,0.06451613,0.0,6.055335624752092,22.151494252873565,100.01229885057471,37.380114942528735,20.0,29.555402467532467
671382,Cameron Foster,BAL,,9.0,6.0,0.0,9.0,17.0,9.0,8.0,0.0,0.18367347,0.16326531,0.11111111,5.191526107504774,102.35132275132275,80.39269841269842,83.01068783068783,54.31836947089947,44.38724777777777
606965,Chris Devenski,PIT,,2.1,3.0,0.0,3.0,5.0,2.0,0.0,0.0,0.25,0.0,0.1025641,2.5299504495201455,105.68102564102566,99.36615384615385,95.0671794871795,53.05635564102564,60.948078205128205
683000,Riley Cornelio,WSN,,20.0,11.0,0.0,20.0,17.0,12.0,20.0,0.0,0.20833333,0.20833333,0.13902439,5.871280742024829,104.63993712737127,79.76173455284552,81.6060093495935,57.755968609756096,44.92433634146341
682227,Brandon Williamson,CIN,,28.0,6.0,6.0,19.0,26.0,19.0,20.0,3.0,0.1484375,0.15625,0.0984556,6.2300809624195095,98.46846992169371,90.50324682281843,90.83452181812795,47.459132934362934,46.170427548262545
642759,Julian Fernandez,WSN,,4.0,3.0,0.0,3.0,3.0,1.0,2.0,0.0,0.16666667,0.11111111,0.11267606,5.6798740670325625,90.90084507042255,74.49718309859155,69.49521126760563,54.50305112676056,33.25746661971831
656716,Zach McKinstry,DET,,1.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.375,0.03571429,12.752971282243728,6.128571428571429,52.97428571428571,-25.905714285714286,23.71488,45.10147
683627,Anthony Molina,ATL,,5.0,3.0,0.0,2.0,6.0,3.0,1.0,0.0,0.0952381,0.04761905,0.07954545,4.155878593878652,100.17545454545456,112.22181818181816,109.2793181818182,46.793707818181815,47.558049090909094
671345,Jason Foley,SFG,,8.0,8.0,0.0,5.0,8.0,5.0,4.0,0.0,0.13888889,0.11111111,0.0625,4.9433717570837095,98.25984374999999,102.91468750000001,104.82781250000001,51.71023781250001,52.105690781250004
699044,Miguel Ullola,HOU,,5.0,3.0,0.0,7.0,4.0,3.0,1.0,0.0,0.35,0.05,0.11688312,2.444243782243729,105.68909090909092,108.62701298701299,117.03922077922078,55.11923623376624,57.21149155844156
686560,Gavin Collyer,TEX,,23.0,23.0,0.0,22.0,15.0,13.0,19.0,6.0,0.20952381,0.18095238,0.0941704,5.375553687371809,115.10150711639696,82.86595047767597,95.89197504386819,58.81609473094171,42.29552556053812
678576,Wilkin Ramos,SFG,,2.0,2.0,0.0,1.0,5.0,5.0,4.0,0.0,0.06666667,0.26666667,0.09836066,8.445962945108128,94.67755144750609,96.9872340425532,91.0758004883153,43.16829393442623,49.00895983606557
694397,Marco Raya,MIN,,6.0,3.0,0.0,4.0,5.0,2.0,3.0,0.0,0.16,0.12,0.11,4.925837082243729,88.92,95.44319999999999,90.16380000000001,52.160878499999995,45.9064485
656786,Parker Mushinski,COL,,4.1,5.0,0.0,0.0,5.0,1.0,4.0,0.0,0.0,0.19047619,0.04545455,8.339216455304975,99.31237096774194,74.52129032258064,73.76054838709678,53.8693184090909,47.957975000000005
677053,Andrew Nardi,MIA,,22.2,25.0,0.0,27.0,21.0,13.0,11.0,1.0,0.27272727,0.11111111,0.13227513,3.5591921973395375,107.99756170350462,98.86578659814366,106.36552303791508,59.90281537037036,58.223667407407405
688497,Taylor Rashi,ARI,,3.2,3.0,0.0,4.0,3.0,4.0,1.0,0.0,0.26666667,0.06666667,0.28888889,2.915278504226307,91.04844444444446,95.70088888888891,86.0151111111111,44.245898,52.80711399999999
681432,Luke Little,CHC,,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.2,0.0,0.15789474,1.9243362822437287,97.57894736842105,115.30526315789474,105.64947368421052,58.320310000000006,58.18834
663967,Cesar Salazar,HOU,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.335096282243729,25.060000000000002,103.78,45.300000000000004,,
545121,Ildemaro Vargas,ARI,,2.2,2.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0,0.23076923,0.0,10.147717566509504,48.039500000000004,78.38199999999999,33.654,26.642719999999997,20.0
700270,Yilber Diaz,- - -,,1.2,2.0,0.0,3.0,8.0,7.0,2.0,0.0,0.2,0.13333333,0.06756757,4.888638499150373,100.98297297297299,98.66054054054052,94.66783783783782,55.0375772972973,51.32491621621621
663465,Kolby Allard,CLE,,8.2,4.0,0.0,9.0,16.0,10.0,3.0,1.0,0.2,0.06666667,0.06779661,3.7672473867591507,93.42350282485876,103.85333333333334,90.70101694915253,42.59967497175141,57.20866361581921
642376,Jefry Yan,NYM,,3.1,4.0,0.0,3.0,4.0,1.0,5.0,0.0,0.16666667,0.27777778,0.13043478,7.814154916142142,114.43806451612902,38.55451612903226,56.093870967741935,60.798354057971004,23.805866376811593
656638,Alex Lange,KCR,,46.2,45.0,0.0,49.0,47.0,32.0,26.0,5.0,0.23222749,0.12322275,0.11664779,4.142817371297474,95.98594371435519,97.5045485404826,97.34430634627248,53.863545005662516,48.62243792751982
544150,Albert Suarez,BAL,,50.0,22.0,0.0,33.0,46.0,23.0,19.0,0.0,0.1563981,0.09004739,0.09882965,4.845978582383486,84.48656821016488,103.40251291791519,90.25724273916732,46.6223565409623,50.01744390117035
542888,Shawn Armstrong,CLE,,33.0,38.0,0.0,33.0,29.0,18.0,19.0,2.0,0.2260274,0.13013699,0.0921273,4.3637608990598284,101.96496393076494,89.79756024567283,89.73295633724173,47.57504309882748,52.35920234505862
810938,Ben Williamson,TBR,,5.0,5.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,0.04761905,0.0,7.421565660464436,29.567000000000007,91.5124,35.5708,20.0,30.965633793103446
623474,Jimmy Herget,COL,,34.0,36.0,3.0,34.0,39.0,24.0,19.0,2.0,0.21518987,0.12025316,0.114241,4.499681649962528,99.84739462476134,89.67501730902377,86.79636265726732,46.25803361502349,46.90959585289515
682445,Domingo Gonzalez,SEA,,7.2,5.0,0.0,5.0,9.0,4.0,5.0,0.0,0.13888889,0.13888889,0.07751938,5.754369429727831,95.29120359037128,84.28773561811505,85.34631986944105,46.43750720930232,47.67670108527132
571948,Hoby Milner,CHC,,35.2,38.0,0.0,18.0,34.0,14.0,9.0,3.0,0.12080537,0.06040268,0.06161972,4.6698117864795,105.70669944023113,99.59858308504876,102.37141452239078,50.18410795774649,64.30492329225353
702047,Alexander Cook,TBR,,3.2,2.0,0.0,2.0,4.0,3.0,2.0,0.0,0.11764706,0.11764706,0.04166667,6.878850605967625,99.8488888888889,86.33083333333333,88.81194444444446,51.142628611111114,44.035985555555555
671111,Sammy Peralta,COL,,2.2,2.0,1.0,4.0,3.0,3.0,2.0,2.0,0.26666667,0.13333333,0.04081633,4.279179547472279,88.70285714285714,87.32244897959183,74.87142857142857,47.083476530612245,56.58102510204081
681006,Josh Simpson,SEA,,6.2,7.0,0.0,9.0,8.0,3.0,2.0,1.0,0.29032258,0.06451613,0.1,3.0919402016804516,108.78833333333333,105.07733333333334,104.58666666666666,47.90755775000001,56.3074835
663362,Matt Waldron,- - -,,35.0,13.0,3.0,30.0,46.0,29.0,10.0,2.0,0.18867925,0.06289308,0.07627119,4.093042905912036,94.34689299777438,106.18836154387567,101.42777222317335,44.128684067796605,58.05456247457627
692437,Winston Santos,TEX,,2.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,0.11111111,0.11111111,0.06060606,6.5212197379062715,98.87030303030303,91.86363636363636,86.57212121212122,49.4094,44.44569
804636,Jonah Tong,NYM,,10.0,3.0,0.0,7.0,8.0,4.0,7.0,0.0,0.14893617,0.14893617,0.11229947,5.627217602897674,96.78312299465243,90.88710160427807,88.83180035650625,51.04043941176471,47.16158989304813
686751,Seth Johnson,- - -,,20.0,20.0,0.0,25.0,22.0,15.0,17.0,1.0,0.24752475,0.16831683,0.11407767,4.690762191860417,109.50189316232213,91.1558048360819,102.47512917276234,57.73152815533981,48.19030725728156
701474,Duncan Davitt,CHW,,2.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.125,0.125,0.03571429,5.784611907243729,102.45428571428569,138.07857142857142,140.865,59.13535,64.636005
691548,Rolddy Munoz,ATL,,2.0,1.0,0.0,3.0,5.0,3.0,1.0,0.0,0.25,0.08333333,0.14285714,2.9952004445812292,93.31877551020408,103.42367346938777,93.38530612244898,49.45709,51.23219999999999
670103,Raymond Burgos,BOS,,6.0,2.0,0.0,4.0,2.0,2.0,0.0,0.0,0.2,0.0,0.10447761,3.1426862822437287,92.98208955223882,107.58358208955224,93.26537313432837,44.74258402985075,66.19149820895522
682668,Luisangel Acuna,CHW,,2.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.11111111,0.0,6.587602454270444,38.47908571428571,90.43051428571427,38.552,20.0,20.0
621053,Tyler Ferguson,- - -,,17.0,17.0,0.0,20.0,14.0,10.0,2.0,3.0,0.28571429,0.02857143,0.140625,2.674484039358559,104.28187376482215,107.30141057312252,105.23730545948615,52.76042953125,58.813385585937496
694363,Jared Shuster,STL,,9.0,5.0,0.0,4.0,11.0,9.0,6.0,0.0,0.09090909,0.13636364,0.04761905,6.019158274053882,89.77516483516484,85.1521565934066,85.91343406593407,47.38150279761905,44.49649017857143
644433,Chadwick Tromp,BAL,,1.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.16666667,0.0,8.492818491469507,33.155,69.465,8.322499999999991,20.0,20.0
678391,Jorbit Vivas,WSN,,2.2,3.0,0.0,0.0,8.0,5.0,1.0,1.0,0.0,0.05555556,0.0,7.4623493592837535,28.1654131054131,85.8533903133903,29.397094017094016,20.0,20.0
689149,Chad Dallas,TOR,,7.2,3.0,0.0,6.0,10.0,7.0,6.0,0.0,0.15384615,0.15384615,0.08974359,5.709350717205676,97.44993221338049,96.11064839375183,93.7684232242853,53.31088641025641,47.48388064102564
683734,Andrew Vaughn,MIL,,1.0,1.0,0.0,1.0,3.0,3.0,2.0,0.0,0.125,0.25,0.06896552,6.888830657243728,35.448965517241376,95.85172413793103,31.468275862068964,27.45023,20.0
621097,Jacob Waguespack,DET,,23.2,18.0,0.0,15.0,12.0,4.0,9.0,1.0,0.16129032,0.09677419,0.11620795,4.614995345875246,93.0297341801929,88.15539402493532,79.41408609738885,49.037031437308876,50.367259327217134
686747,Joe La Sorsa,BOS,,0.1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.5738462822437287,110.72500000000001,110.23,101.905,26.11145,40.40807
700413,Tyler Uberstine,BOS,,2.2,1.0,0.0,2.0,3.0,1.0,1.0,0.0,0.18181818,0.09090909,0.15555556,4.989666528717935,107.4848888888889,94.70755555555556,94.90933333333334,51.18525,62.85687
434378,Justin Verlander,DET,,3.2,1.0,1.0,1.0,6.0,5.0,2.0,0.0,0.05263158,0.10526316,0.075,7.243661380107083,101.46200000000002,77.3375,76.9645,42.92429,50.07121
669310,CJ Van Eyk,TOR,,5.2,3.0,0.0,1.0,11.0,3.0,1.0,1.0,0.03225806,0.03225806,0.046875,5.4280463363709135,85.79640624999999,109.00218750000002,101.30578125000001,50.290521328124996,50.47639828125
605154,John Brebbia,COL,,4.1,3.0,0.0,2.0,7.0,5.0,0.0,0.0,0.0952381,0.0,0.09574468,5.083851386045293,88.47436387320886,118.66961788970907,98.88782457663916,45.497089574468085,65.75928723404255
702281,Robby Snelling,MIA,,5.0,1.0,1.0,2.0,5.0,3.0,4.0,0.0,0.09090909,0.18181818,0.11627907,7.2732987608278865,105.45093023255812,91.53139534883722,93.93069767441861,57.26539,50.55592
543309,Kyle Higashioka,TEX,,3.0,3.0,0.0,0.0,8.0,7.0,1.0,1.0,0.0,0.05555556,0.01960784,6.9921147923617655,32.11686274509804,101.11529411764707,40.759215686274516,20.0,33.03604947368421
623381,Thomas Pannone,MIL,,3.0,1.0,1.0,2.0,3.0,2.0,2.0,0.0,0.14285714,0.14285714,0.05357143,5.96170852558977,102.31854545454546,103.88836363636365,101.2090909090909,45.15485,56.88489
664129,Geoff Hartlieb,ATH,,13.1,8.0,0.0,6.0,17.0,9.0,9.0,0.0,0.09375,0.140625,0.11059908,6.468152922868729,87.72867895545315,90.61198924731184,82.83397849462365,49.5217568202765,53.54608290322581
691945,Carter Baumler,TEX,,5.2,4.0,0.0,6.0,4.0,2.0,6.0,1.0,0.22222222,0.22222222,0.11965812,6.006318503094174,101.66683760683759,66.83213675213675,70.81880341880343,52.75745042735043,41.38619034188034
669920,Jason Alexander,HOU,,18.1,4.0,2.0,14.0,21.0,19.0,8.0,1.0,0.16666667,0.0952381,0.08333333,4.755866061462428,89.81209541147662,95.66385582880869,85.84863015011179,47.80923333333333,51.4938936
807743,Sean Sullivan,COL,,22.1,5.0,5.0,16.0,34.0,22.0,11.0,3.0,0.14035088,0.09649123,0.07281553,6.116783264767206,80.75611650485438,100.26344660194174,81.43223300970872,45.31744327669904,53.67144577669903
670090,Wyatt Mills,LAD,,6.1,6.0,0.0,5.0,5.0,4.0,9.0,2.0,0.13888889,0.25,0.06040268,7.578607097145259,98.94073799184102,55.166461376496905,56.328983287274646,49.433784563758394,35.00614832214765
664854,Ryan Helsley,BAL,,15.1,17.0,0.0,21.0,13.0,7.0,9.0,0.0,0.30882353,0.13235294,0.16483516,3.3127400999430137,120.60981684981684,88.33194139194138,106.37919413919413,64.16523160784314,47.82823905882353
669169,Jonathan Heasley,TBR,,4.0,1.0,0.0,2.0,8.0,5.0,0.0,0.0,0.10526316,0.0,0.046875,4.823786043039681,92.0371875,93.7759375,83.9446875,41.03066,52.3777
624428,Adam Frazier,LAA,,2.0,3.0,0.0,0.0,7.0,4.0,2.0,0.0,0.0,0.14285714,0.0,7.707279942111484,37.430304029304025,94.42700976800977,39.18420757020757,20.0,26.174323777777783
642152,Lou Trivino,- - -,,6.0,5.0,0.0,7.0,10.0,10.0,7.0,1.0,0.19444444,0.19444444,0.13194444,5.768965107206346,89.58982204861111,81.74414930555557,73.75873263888889,45.95322645833333,38.13635798611111
686894,Joey Wiemer,WSN,,2.0,2.0,0.0,0.0,7.0,5.0,2.0,1.0,0.0,0.125,0.0,8.452986907243728,36.10343859649122,60.82692397660819,6.33345029239767,20.0,20.0
694646,Chayce McDermott,- - -,,5.2,4.0,0.0,4.0,5.0,4.0,2.0,0.0,0.16,0.08,0.11214953,5.740281882243729,99.37267584849975,92.56723561239546,95.00623216920805,52.11536224299065,38.103929906542064
668678,Zac Gallen,ARI,,98.0,19.0,19.0,61.0,122.0,69.0,31.0,4.0,0.13863636,0.07045455,0.08333333,4.933850479592708,87.29331949866204,109.73266773252844,100.2266436184357,47.23658757907542,58.95297858880778
641585,J.P. France,HOU,,6.2,3.0,0.0,4.0,6.0,6.0,5.0,1.0,0.12903226,0.16129032,0.05982906,6.0401920078251,94.83418803418802,74.29692307692308,70.4574358974359,47.16268256410257,40.71546205128205
702752,Jonathan Pintaro,NYM,,15.1,7.0,0.0,16.0,8.0,8.0,7.0,2.0,0.25806452,0.11290323,0.11153846,3.691692526617318,108.06529474969474,85.50168949938951,90.23074932844932,51.04201703846154,38.02727230769231
680604,Blas Castano,COL,,20.2,10.0,0.0,17.0,22.0,9.0,6.0,2.0,0.2,0.07058824,0.09037901,3.7423928896142717,92.64087463556851,104.01230320699709,93.95854227405246,46.881142157434404,53.97167880466473
543510,James McCann,ARI,,4.0,4.0,0.0,0.0,9.0,5.0,3.0,0.0,0.0,0.13043478,0.03174603,6.91087888239799,38.830929705215425,82.237641723356,24.668027210884357,20.0,51.806610000000006
