mlb_id,player_name_fg,team,season,ip,g,gs,tbf,so,h,er,r,bb,hbp,hr,era,fip,xfip,siera,k_pct,bb_pct,swstr_pct,csw_pct,stuff_plus,location_plus,pitching_plus,pb_stuff,pb_command,pb_xrv100
677952,Braxton Ashcraft,PIT,,63.2,23.0,8.0,270.0,65.0,60.0,21.0,22.0,23.0,2.0,3.0,2.968586551869762,2.883827403762786,3.6031310401565317,3.6935050547183375,0.24074074,0.08518519,0.12127237,,104.8337380520079,99.50208394697941,103.11953114861947,49.17893151093441,54.816546739562625,-0.02606598409542742
605488,Jeffrey Springs,ATH,,103.1,19.0,18.0,418.0,82.0,93.0,43.0,47.0,23.0,3.0,17.0,3.7451614055375564,4.441587971301283,4.361846279573747,4.348244593049542,0.19617225,0.05502392,0.1128266,,94.38989324417567,103.23709010363663,97.54228638656137,39.41551045130641,52.51796730997624,0.20938112232779096
695505,Chase Burns,CIN,,43.1,13.0,8.0,188.0,67.0,41.0,22.0,25.0,16.0,0.0,5.0,4.569231107570036,2.6505208977069357,2.6804006815232664,2.758215321217809,0.35638298,0.08510638,0.15816993,,115.99096761074799,103.85024023238924,119.71285461147421,69.29714386928104,59.59640490196079,-1.1987375163398692
681347,Mike Burrows,PIT,,82.1,20.0,16.0,343.0,86.0,74.0,34.0,34.0,27.0,4.0,10.0,3.716599333782402,3.754569540503854,3.8234731022968673,3.7911733786230277,0.25072886,0.0787172,0.12185834,,94.81920675596972,100.90791107029254,97.60770177560741,48.272706999238395,53.75047723533891,0.0954496725057121
668881,Hunter Greene,CIN,,48.0,8.0,8.0,183.0,59.0,31.0,15.0,17.0,12.0,0.0,6.0,2.812500055879356,3.0518029832177693,3.000661866054447,2.9440525936715956,0.32240437,0.06557377,0.15974026,,117.59272727272729,107.21116883116883,123.34498701298699,70.00108197402596,59.7999311038961,-1.2341941688311688
621242,Edwin Diaz,NYM,,40.0,36.0,0.0,154.0,58.0,23.0,5.0,6.0,10.0,5.0,2.0,1.1250000829808475,2.0101362352259398,2.362266815815806,2.024969100943771,0.37662338,0.06493506,0.19344774,,116.66558502340096,88.59604784191367,107.18079563182525,69.4933153978159,43.81940418096724,0.030482028081123238
665795,Edward Cabrera,MIA,,88.0,16.0,16.0,363.0,97.0,69.0,32.0,36.0,27.0,9.0,11.0,3.2727273436617277,3.7828636049731705,3.436806438154418,3.4798456304226244,0.26721763,0.07438017,0.13766049,,105.37050228060443,101.34603193988981,106.38304258751731,58.3006330385164,51.54460487874464,0.010768273894436516
693645,Cameron Schlittler,NYY,,73.0,14.0,14.0,304.0,84.0,58.0,24.0,24.0,31.0,5.0,8.0,2.958904225554697,3.737876067856818,3.7704789831184753,3.843444924667477,0.27631579,0.10197368,0.11093376,,110.30094532450177,98.02247805431462,106.03463821210035,50.577560159616915,55.63390068635275,-0.20296547486033525
542888,Shawn Armstrong,TEX,,49.0,46.0,2.0,180.0,47.0,25.0,9.0,10.0,7.0,4.0,3.0,1.6530616306753176,2.686156616048059,3.6836903497977094,3.0255628704221196,0.26111111,0.03888889,0.10841655,,105.74252748174875,99.54097339934542,101.49242091130317,48.39753403483309,63.777612438316396,-0.44050303338171254
656730,Trevor Megill,MIL,,26.2,26.0,0.0,106.0,38.0,22.0,8.0,10.0,6.0,0.0,2.0,2.700000067390503,1.9351362882554526,2.3477016818679424,2.127703289369655,0.35849057,0.05660377,0.14754098,,130.37081140652978,106.70483537677366,129.30997658079625,80.0,67.31983644028102,-2.0903544028103043
702070,Noah Cameron,KCR,,106.2,19.0,19.0,437.0,95.0,94.0,43.0,43.0,33.0,3.0,16.0,3.628125183815146,4.316386378053579,3.8984898009583633,4.13436524438136,0.2173913,0.07551487,0.116,,96.973928609302,101.28565735264182,101.8058481902388,47.796679457142865,48.21789249714285,0.25878633142857144
694819,Jacob Misiorowski,MIL,,66.0,15.0,14.0,273.0,87.0,51.0,32.0,34.0,31.0,3.0,8.0,4.363636552794914,3.6199848240728887,3.656045624436435,3.5592910268884648,0.31868132,0.11355311,0.12961373,,116.15233431217528,103.42924056923425,119.43253038174836,72.78892760515019,57.444340798283264,-0.8809629184549356
623474,Jimmy Herget,COL,,53.2,38.0,0.0,219.0,61.0,42.0,13.0,14.0,15.0,4.0,3.0,2.1801244855113633,2.650664210315373,3.7912802876221905,3.131772190660597,0.27853881,0.06849315,0.12198068,,101.16370594001874,97.4980500890813,97.59032074976821,36.40150036231884,45.98821233091788,0.5315128623188405
663568,Stephen Kolek,- - -,,76.1,13.0,13.0,310.0,50.0,65.0,30.0,34.0,19.0,4.0,6.0,3.5371180954251655,3.750856875558575,4.142844914714162,4.451537409107323,0.16129032,0.06129032,0.07753304,,94.09004644041184,103.63081209271029,98.86946682225278,44.12493359471366,57.1900513568282,0.011521048458149807
622491,Luis Castillo,SEA,,112.1,20.0,20.0,457.0,107.0,104.0,48.0,53.0,23.0,6.0,19.0,3.84569737290852,4.203385588459154,3.871129324864838,3.726839278502565,0.23413567,0.05032823,0.11659436,,96.23708567437463,109.81752530560881,103.19918220490118,39.75948353036877,60.240040303687636,-0.013292901301518435
661395,Jhoan Duran,- - -,,41.2,43.0,0.0,173.0,46.0,41.0,13.0,14.0,8.0,2.0,3.0,2.808000117158895,2.583136295175551,2.572179883595138,2.398988692154398,0.26589595,0.04624277,0.15127389,,128.78003184713373,106.06347133757961,136.61579617834394,60.271417277070064,51.55105972929936,-0.20083210191082804
690997,Nolan McLean,NYM,,48.0,8.0,8.0,188.0,57.0,34.0,11.0,13.0,16.0,2.0,4.0,2.062500040978194,2.9684696482287514,2.784484244870105,3.039959244222899,0.30319149,0.08510638,0.10945946,,108.5235730304773,98.80232719953996,109.39786026451986,64.8525566891892,52.18527805405406,-0.47475177027027016
641778,Eric Lauer,TOR,,78.2,20.0,13.0,327.0,78.0,76.0,31.0,33.0,17.0,1.0,12.0,3.546610327141623,3.821577026685811,4.013946492129108,3.851095050323298,0.23853211,0.05198777,0.09442724,,94.4195242642956,103.84096092940882,92.53586408258944,31.972679195046442,60.795073839009284,0.13381071981424147
671106,Logan Allen,CLE,,101.2,18.0,18.0,427.0,82.0,97.0,47.0,54.0,35.0,4.0,13.0,4.160655841781262,4.3351363482240775,4.416775903066625,4.510274021931011,0.19203747,0.08196721,0.08634772,,91.50980891940993,102.00690082436499,94.07273959463204,43.12752916569428,54.122330793465586,0.2619311843640607
607074,Carlos Rodon,NYY,,115.2,20.0,20.0,479.0,105.0,85.0,45.0,50.0,46.0,9.0,14.0,3.50144097030597,4.319574374828807,4.385573819998534,4.385673932416919,0.21920668,0.0960334,0.12043232,,107.01223202339166,95.44939179675835,100.46098057030032,57.19132686567165,48.249202115285634,0.02313657745753988
694462,Hurston Waldrep,ATL,,56.1,10.0,9.0,229.0,55.0,45.0,18.0,18.0,22.0,3.0,3.0,2.875739758565882,3.206142238171377,3.6632970116385337,3.959204255120736,0.24017467,0.09606987,0.11512415,,99.19415819146461,99.44825229859214,103.8068246423126,46.671459300225735,38.72672538374717,0.4380451015801355
669387,Carmen Mlodzinski,PIT,,59.1,25.0,3.0,239.0,61.0,50.0,14.0,17.0,15.0,3.0,3.0,2.1235956193943033,2.646372247076352,3.054428087589005,3.036264158318289,0.25523013,0.06276151,0.11238293,,103.4430380231891,101.9315559702391,104.41162658407103,47.08283596048299,54.40121549945114,0.03342915477497257
