mlb_id,player_name_fg,team,ip,g,gs,tbf,so,h,er,r,bb,hbp,hr,era,fip,xfip,siera,k_pct,bb_pct,swstr_pct,csw_pct,stuff_plus,location_plus,pitching_plus,pb_stuff,pb_command,pb_xrv100
669203,Corbin Burnes,MIL,139.0,23.0,23.0,546.0,189.0,104.0,35.0,37.0,26.0,5.0,5.0,2.2661870814561786,1.587300287799234,2.388999670446733,2.653994214945551,0.34615385,0.04761905,0.16216216,,124.41434727757853,101.8558174482566,126.73234475395827,65.66953937092265,47.1307420689655,-0.8462115191053121
554430,Zack Wheeler,PHI,182.2,27.0,27.0,728.0,208.0,147.0,61.0,67.0,40.0,5.0,15.0,3.005474525779953,2.6992311912883964,2.90668995935235,3.240479440562909,0.28571429,0.05494505,0.12637766,,119.49985259668564,103.60253114630602,121.24516011977903,63.97930376561352,64.6495239603233,-1.1702192064658343
543037,Gerrit Cole,NYY,155.0,25.0,25.0,608.0,215.0,118.0,47.0,50.0,32.0,1.0,18.0,2.729032291646555,2.544227663153292,2.719231502307737,2.7206736699948646,0.35361842,0.05263158,0.15098118,,118.33922202203392,106.03963059019735,123.99937327752802,67.07123003203844,62.08414476171406,-1.1388167841409693
594798,Jacob deGrom,NYM,92.0,15.0,15.0,324.0,146.0,40.0,11.0,14.0,11.0,1.0,6.0,1.076086956521739,1.235251513771389,1.6148077757462214,1.743321385873792,0.45061728,0.03395062,0.21615008,,122.91014604747333,109.64963609755853,134.49995394389927,76.01405978792823,58.99285182707994,-1.412619502446982
621111,Walker Buehler,LAD,176.0,27.0,27.0,683.0,183.0,117.0,40.0,44.0,44.0,5.0,16.0,2.045454578705071,3.107534121451053,3.539706301094546,3.6645253682459114,0.26793558,0.06442167,0.11594747,,113.00379515448249,100.04978305039562,111.6446467635275,59.55023225891181,58.764998881801134,-0.7183894746716698
543135,Nathan Eovaldi,BOS,150.1,26.0,26.0,627.0,154.0,150.0,62.0,66.0,26.0,7.0,12.0,3.7117518120981043,2.8174842191674005,3.551976584252987,3.6725028123959143,0.24561404,0.0414673,0.12287256,,109.71852190896621,106.76084375844985,113.6663052384663,52.04718392278955,68.44077751349108,-0.9251487837276879
607074,Carlos Rodon,CHW,119.2,21.0,21.0,484.0,168.0,85.0,32.0,35.0,32.0,8.0,12.0,2.4066852495553976,2.668641362143,3.0605771126184917,2.925863374130093,0.34710744,0.0661157,0.15288221,,112.878213027617,100.07640893931281,113.21594948001879,63.042895909774415,58.436379203007526,-0.7538747468671678
605540,Brandon Woodruff,MIL,157.1,26.0,26.0,617.0,185.0,108.0,41.0,44.0,40.0,6.0,14.0,2.345339030438339,2.8522375058764804,3.041157775735929,3.3149081996618186,0.29983793,0.06482982,0.12586277,,110.11627966707655,109.38472888228335,116.66904972733383,55.36649025984571,62.88156120990661,-0.8360667478684529
592332,Kevin Gausman,SFG,157.0,27.0,27.0,631.0,183.0,111.0,44.0,50.0,47.0,4.0,13.0,2.5222930242731985,2.8897793419922415,3.4091387239426365,3.559182606784639,0.29001585,0.07448494,0.14650974,,103.8879664926067,101.64790357721458,106.4594660998558,58.280358433441556,57.089092155032475,-0.5829215219155844
453286,Max Scherzer,- - -,146.0,25.0,25.0,564.0,197.0,93.0,39.0,41.0,33.0,10.0,20.0,2.404109636642883,3.1357875464464873,3.264343822971607,2.8814503066616743,0.34929078,0.05851064,0.16044616,,112.03509044368235,99.60726841142,110.04543204282743,59.23758401973402,58.837051359931365,-0.49063836121836124
592662,Robbie Ray,TOR,159.1,26.0,26.0,633.0,202.0,123.0,48.0,49.0,38.0,3.0,25.0,2.711297125223733,3.4461847555916805,3.211400399237822,3.137909664757518,0.31911532,0.0600316,0.15588003,,104.08138686578751,102.07311819830514,106.23067064076828,56.49340635753751,59.84507178768744,-0.48375070639305445
656302,Dylan Cease,CHW,143.2,27.0,27.0,610.0,188.0,119.0,61.0,65.0,56.0,9.0,18.0,3.8213458514000687,3.538943649104935,3.862843277026231,3.6389499240656282,0.30819672,0.09180328,0.14381139,,105.99670689642446,101.77631201454899,106.8005961052651,63.28947321021611,49.09963680550097,-0.22734375245579566
605400,Aaron Nola,PHI,148.2,26.0,26.0,613.0,181.0,131.0,71.0,73.0,33.0,8.0,21.0,4.298206434270211,3.398733682349963,3.413804255192787,3.309431464569501,0.29526917,0.05383361,0.12975849,,108.45446605028602,103.47664668555727,109.76183911467521,52.020508264428976,64.01235652885795,-0.5605161686451084
642547,Freddy Peralta,MIL,121.1,23.0,22.0,482.0,164.0,63.0,33.0,33.0,51.0,7.0,10.0,2.447802223455012,2.9722319225918885,3.6603183362638214,3.472659639257576,0.34024896,0.10580913,0.14307536,,106.1763094582972,99.54404425729616,107.81754896234901,62.790606749326145,50.39489421024259,-0.2759336495956873
628711,Julio Urias,LAD,150.2,26.0,26.0,604.0,160.0,124.0,53.0,59.0,32.0,5.0,19.0,3.1659292770175216,3.4222465177011414,3.6799456243948105,3.6288872135941532,0.26490066,0.05298013,0.11762115,,117.87921215137793,106.02000692717502,119.06749394392938,59.061854933920706,69.34899408810573,-1.278111872246696
425794,Adam Wainwright,STL,169.2,26.0,26.0,679.0,155.0,135.0,56.0,57.0,40.0,9.0,17.0,2.970530479694682,3.511880884019207,3.717180542261019,3.9507286514594164,0.22827688,0.05891016,0.08215868,,97.06549217574792,100.4867563352441,97.39418286606943,40.17082943616593,58.544453608538056,-0.16070473217881592
458681,Lance Lynn,CHW,135.2,24.0,24.0,557.0,152.0,104.0,39.0,43.0,42.0,2.0,16.0,2.587223599348249,3.435390389066862,3.905010299090853,3.8051324887446687,0.27289048,0.07540395,0.11767298,,106.4450757645846,102.65722572515743,108.21168974591863,54.51267183918669,55.334759011090576,-0.3629008225508317
593423,Frankie Montas,OAK,150.0,26.0,26.0,624.0,167.0,138.0,61.0,67.0,42.0,5.0,16.0,3.6600000930786156,3.2700341250101728,3.60067993663205,3.7178876631100866,0.26762821,0.06730769,0.1388664,,111.31438282007213,102.96463777558019,111.84192483918812,58.836227157894726,56.28469985829959,-0.5366612793522267
608337,Lucas Giolito,CHW,158.1,27.0,27.0,638.0,180.0,129.0,65.0,69.0,47.0,2.0,25.0,3.6947368940316414,3.8774025534611334,3.730282069162039,3.7029584848875228,0.28213166,0.07366771,0.15416985,,108.16430480752665,101.33887472859116,109.12996919021421,59.287771805661826,58.05371442616679,-0.5067438370313695
450203,Charlie Morton,ATL,151.0,27.0,27.0,621.0,181.0,115.0,59.0,67.0,49.0,14.0,15.0,3.516556359407626,3.315729489523478,3.2044750157522066,3.4796630573202583,0.29146538,0.07890499,0.12145749,,107.95358610091604,99.17114486860574,105.61494091777602,55.141258141700405,54.907666979757074,-0.3419441619433198
669432,Trevor Rogers,MIA,110.0,20.0,20.0,450.0,129.0,84.0,30.0,34.0,40.0,4.0,5.0,2.4545454971061273,2.6154886583060275,3.5483468747171534,3.770735072357039,0.28666667,0.08888889,0.14558059,,99.33135728187304,102.83790997596748,102.12063106564203,60.42416768341999,58.16481882149047,-0.6230143963027152
605397,Joe Musgrove,SDP,148.1,26.0,25.0,602.0,169.0,108.0,47.0,51.0,39.0,15.0,16.0,2.8516854177040822,3.3857644613950098,3.446550135424569,3.4903998718473677,0.2807309,0.06478405,0.13111298,,114.01197021205215,95.1050285252614,106.86265018467198,52.01665677065769,53.616208313659364,-0.23639556492411468
