mlb_id,player_name_fg,season,ip,g,gs,so,h,er,bb,hbp,k_pct,bb_pct,swstr_pct,siera,stuff_plus,location_plus,pitching_plus,pb_stuff,pb_command
669302,Logan Gilbert,,144.2,24.0,24.0,135.0,131.0,59.0,27.0,2.0,0.22998296,0.04599659,0.1261343,3.9517861624939425,102.08785366607098,106.47109681126484,108.48356634039375,53.21173955989111,57.66275011343013
656605,Mitch Keller,,137.2,23.0,23.0,141.0,143.0,76.0,41.0,10.0,0.23657718,0.06879195,0.09439003,4.037922259028234,105.15889440442808,98.47161526700928,101.97861926014971,49.60248778717721,54.72484192341942
605288,Adrian Houser,,102.2,21.0,19.0,89.0,106.0,46.0,32.0,1.0,0.20273349,0.07289294,0.0736342,4.442953114334513,89.39113613007603,108.72460459395099,97.74536691027836,35.34493823634204,53.486691413301656
656427,Jack Flaherty,,98.0,20.0,18.0,99.0,118.0,53.0,37.0,8.0,0.22098214,0.08258929,0.10252101,4.383913801714457,98.26602278288264,100.26936976661317,100.60280683101344,47.824520207282916,52.271925260504204
592351,Jon Gray,,111.2,21.0,21.0,110.0,113.0,56.0,38.0,6.0,0.23305085,0.08050847,0.12850467,4.269625592032583,96.26348313056381,103.44753939518587,100.04786587910566,43.994632377336444,55.31517276869159
500779,Jose Quintana,,75.2,13.0,13.0,60.0,75.0,30.0,24.0,1.0,0.18808777,0.07523511,0.08935825,4.715419462329914,87.47592046173688,105.39031042533962,93.004156783903,34.55862277822908,49.38139772542648
681857,Reese Olson,,103.2,21.0,18.0,103.0,83.0,46.0,33.0,1.0,0.24407583,0.07819905,0.11869266,4.057242624743406,97.50162794261179,103.95109395373805,99.50223635077101,47.698466559633026,51.90379163417431
657376,Clarke Schmidt,,119.0,24.0,23.0,101.0,117.0,54.0,32.0,9.0,0.19921105,0.06311637,0.10186586,4.442906842702754,101.58702813734844,101.12428924911855,100.67458710322876,53.376905890065565,51.09201679273827
621112,Paul Blackburn,,103.2,21.0,20.0,104.0,117.0,51.0,43.0,3.0,0.22413793,0.09267241,0.10127932,4.501420894336308,89.87909886866301,102.5606459735826,95.68261420004684,37.83154937100214,49.48463449893391
678394,Brayan Bello,,133.2,23.0,23.0,108.0,135.0,61.0,38.0,5.0,0.19182948,0.06749556,0.10569476,4.280097388306524,101.32732448997976,103.09101369755086,105.65173033571003,51.69700048747152,52.03558363097949
663776,Patrick Sandoval,,100.0,20.0,20.0,97.0,109.0,50.0,58.0,2.0,0.20995671,0.12554113,0.12032086,5.053483614874144,102.35748513890701,97.97373675479707,101.08517155981819,49.220224866310154,48.92420341176471
628317,Kenta Maeda,,88.1,17.0,16.0,103.0,71.0,33.0,25.0,3.0,0.29014085,0.07042254,0.13282337,3.608241240174616,91.50973408835024,107.97978160805347,102.07395191734551,43.82515221835883,57.56567191933241
665152,Dean Kremer,,131.0,24.0,24.0,125.0,123.0,56.0,42.0,3.0,0.22482014,0.07553957,0.10058114,4.302283195401767,102.16967501317984,98.38121645609047,100.40099541363895,46.35608881984801,53.42255992400535
660271,Shohei Ohtani,,79.0,14.0,14.0,96.0,59.0,27.0,33.0,4.0,0.29813665,0.10248447,0.12078431,3.8148524358174702,117.60037902829913,89.09427833527897,105.51678763328789,65.70144480784315,52.6777495372549
506433,Yu Darvish,,93.2,17.0,17.0,94.0,102.0,54.0,29.0,4.0,0.23383085,0.0721393,0.103804,4.1353696291474655,104.46719495331938,102.72044448634396,108.83541171033319,54.944403642811075,59.91634111540941
666808,Camilo Doval,,50.0,51.0,0.0,62.0,42.0,18.0,17.0,8.0,0.29383886,0.08056872,0.15411356,3.1438645826834692,116.9104959898212,96.99560928021269,114.87923871924207,65.92961789107761,50.70098880648901
642207,Devin Williams,,46.1,48.0,0.0,70.0,20.0,9.0,25.0,1.0,0.37634409,0.1344086,0.17562254,3.10826914965604,110.11800967246467,101.48974741286777,115.49289447465645,80.0,55.96035450851901
666374,Matt Brash,,52.2,56.0,0.0,73.0,44.0,14.0,21.0,3.0,0.32735426,0.0941704,0.15424431,3.0531278246118534,120.90626790209122,90.77195249596298,111.347527275034,77.78269242236024,46.64974283643892
641540,Dane Dunning,,141.1,25.0,24.0,121.0,143.0,65.0,48.0,8.0,0.20099668,0.07973422,0.09946714,4.525674698340527,92.60265900254683,98.59718013190707,92.39345212467545,41.59482720248668,55.10010681616343
547179,Michael Lorenzen,,125.0,24.0,20.0,92.0,111.0,58.0,40.0,1.0,0.18110236,0.07874016,0.09751037,4.896359102298019,94.3774225016892,102.44715503106742,96.19564297559369,48.01693001556017,54.12384883298754
668941,JoJo Romero,,29.0,21.0,0.0,36.0,25.0,12.0,5.0,1.0,0.30769231,0.04273504,0.16550117,2.2574033534471467,106.2965009586217,105.50425684566552,108.89510534013631,49.57214652680653,58.4817848951049
455119,Chris Martin,,40.1,44.0,0.0,38.0,34.0,4.0,6.0,0.0,0.24675325,0.03896104,0.11908932,2.89682754573703,113.6551537264059,111.77807890640202,117.92627359408444,47.71648705779335,74.2662772329247
518585,Fernando Cruz,,52.1,48.0,2.0,78.0,37.0,26.0,20.0,2.0,0.36448598,0.09345794,0.17894737,2.827152072727421,103.97248862897982,85.84210526315792,93.4384190104892,56.49760649122807,35.04134938011696
661403,Emmanuel Clase,,51.1,53.0,0.0,51.0,48.0,19.0,11.0,1.0,0.23831776,0.05140187,0.1460396,3.189348473131324,135.80829177872212,95.18722797245708,129.4825165651581,70.66220133663367,50.73438992574257
656546,Jeff Hoffman,,48.1,51.0,0.0,61.0,28.0,14.0,17.0,2.0,0.31770833,0.08854167,0.15763547,3.0978608606614872,112.3601094272485,91.11746529121214,103.20560941478362,67.59611289408869,43.70962125615763
656464,Kevin Ginkel,,49.0,44.0,0.0,59.0,27.0,11.0,16.0,1.0,0.3172043,0.08602151,0.13613232,3.024563777173369,94.71832930449533,109.70592005937233,105.06828053435115,52.316366017811724,55.939547022900776
664126,Pete Fairbanks,,37.2,41.0,0.0,62.0,23.0,13.0,16.0,3.0,0.40522876,0.10457516,0.13543307,2.483515646978958,140.3502336707911,87.06092200974878,123.83044304461943,68.58563757480316,59.31425475590551
542888,Shawn Armstrong,,52.0,39.0,6.0,54.0,36.0,8.0,11.0,4.0,0.26086957,0.0531401,0.12515645,3.4050536379394516,111.7514446986244,104.46830400739064,110.69960158611954,50.81855040050063,59.666474981226536
670280,David Bednar,,51.1,50.0,0.0,59.0,42.0,14.0,20.0,3.0,0.27314815,0.09259259,0.14478114,3.6600459744637375,108.60465342637322,99.66422726459442,105.28754758535433,51.267028103254766,47.92203161616163
608331,Max Fried,,51.2,9.0,9.0,55.0,48.0,16.0,12.0,2.0,0.26442308,0.05769231,0.10909091,3.3351185471494316,101.23941818181818,101.51743030303032,104.49495757575757,53.07995339393939,49.26306143030304
663855,Jordan Hicks,,49.2,49.0,0.0,54.0,40.0,13.0,16.0,3.0,0.26600985,0.07881773,0.10613811,3.06460024550479,125.37538880938848,96.90859682725747,121.6006829913125,74.83783409210349,50.65404525945366
594580,Sam Moll,,48.1,51.0,1.0,56.0,41.0,12.0,20.0,2.0,0.26923077,0.09615385,0.09445844,3.615229565309855,114.9336838317456,102.34892268454513,113.86280657563303,53.40829393149841,58.72826754690667
596001,Jakob Junis,,64.0,30.0,4.0,73.0,61.0,24.0,9.0,4.0,0.27862595,0.03435115,0.11823647,2.9808801014982156,107.16019481815987,104.90435326108653,107.1265588761592,52.722560531062115,61.010485050100186
519242,Chris Sale,,59.1,12.0,12.0,71.0,44.0,23.0,17.0,3.0,0.29957806,0.07172996,0.13555787,3.5444873767240637,104.40858252022466,101.07527765536453,101.2554074824579,44.77724710114703,53.71929695516163
670912,Johan Oviedo,,135.2,24.0,24.0,122.0,112.0,61.0,63.0,13.0,0.20890411,0.10787671,0.10844948,4.891253974616051,92.57592680258853,95.52086058720877,90.5268024596256,47.389759189895464,42.24203755662022
543056,Danny Coulombe,,37.0,43.0,0.0,38.0,32.0,11.0,9.0,0.0,0.25503356,0.06040268,0.12762238,3.360473716358987,107.64356771570498,87.65063617267973,102.86716403391,55.651671950790856,33.84261581722319
477132,Clayton Kershaw,,82.0,16.0,16.0,81.0,63.0,23.0,30.0,2.0,0.24545455,0.09090909,0.11755607,4.137286598467799,104.87489667249757,92.25727549679833,98.8901827792573,41.835553286929624,48.86402650425367
571948,Hoby Milner,,48.1,54.0,0.0,48.0,34.0,6.0,9.0,1.0,0.25668449,0.04812834,0.08479139,3.0923471429738028,104.21314637797119,111.80633745785033,109.92375481555447,50.18654796769851,73.76694374158816
671106,Logan Allen,,104.1,20.0,20.0,95.0,103.0,45.0,41.0,1.0,0.21493213,0.09276018,0.10364465,4.590950402565812,91.25370213606645,102.72387883241493,93.9328814823667,47.07274367881549,57.24880076879271
641793,Zack Littell,,87.0,26.0,14.0,72.0,91.0,38.0,9.0,4.0,0.1978022,0.02472527,0.10708661,4.0106856038010985,94.08233287374647,110.71507290627657,104.37625333218435,40.585928141732275,62.739988007874004
668909,Gavin Williams,,82.0,16.0,16.0,81.0,66.0,30.0,37.0,4.0,0.23478261,0.10724638,0.12112473,4.607762036783187,96.03974264129651,104.02245509545153,99.53479075891039,51.75009623648162,54.63346160057678
662253,Andres Munoz,,45.2,48.0,0.0,64.0,36.0,16.0,21.0,5.0,0.32653061,0.10714286,0.18551461,3.053923567662919,122.72709217085335,92.2229029420389,114.3862339947219,69.07947345616263,50.879485870393914
592791,Jameson Taillon,,130.0,24.0,23.0,114.0,126.0,65.0,34.0,4.0,0.20917431,0.06238532,0.09656147,4.388903385407916,99.2311547519838,106.80164691957441,103.68326630191913,45.11132567593028,63.068742501177596
605540,Brandon Woodruff,,55.2,9.0,9.0,62.0,33.0,16.0,12.0,3.0,0.29383886,0.05687204,0.11716937,3.4249816002443323,107.83752768900759,109.48079805629735,116.12498752353018,53.04416534802784,65.95794338747102
641585,J.P. France,,124.2,22.0,21.0,93.0,132.0,57.0,45.0,1.0,0.17318436,0.08379888,0.0902812,4.99983802050853,93.83029141839016,102.67885303162221,99.49500831548482,54.060925219536266,56.437221509620116
518489,Ryan Brasier,,38.2,39.0,0.0,38.0,18.0,3.0,10.0,1.0,0.26573427,0.06993007,0.12806026,3.293244764501227,109.19720213433773,108.36569428750785,113.47659887005649,54.691943785310734,65.90423314500943
547973,Aroldis Chapman,,43.2,45.0,0.0,80.0,26.0,14.0,29.0,1.0,0.42780749,0.15508021,0.17368421,2.9925132152673304,117.16104952153107,99.88901459330143,118.40462918660288,79.0167994736842,46.37813377631579
542881,Tyler Anderson,,103.1,20.0,18.0,94.0,104.0,63.0,45.0,4.0,0.20659341,0.0989011,0.13077351,5.002107259204607,99.21101920603412,91.6900125487102,88.6253102509102,50.36325838619922,48.151161825264346
605280,Clay Holmes,,47.2,49.0,0.0,50.0,34.0,13.0,17.0,1.0,0.25906736,0.0880829,0.1015625,3.0114375402794953,118.12366517857141,100.26703695436505,116.31393303571427,58.8922455598958,47.187853502604156
518886,Craig Kimbrel,,54.0,54.0,0.0,70.0,31.0,14.0,19.0,4.0,0.3271028,0.08878505,0.14058957,3.059810434804927,116.87927549443357,105.21069162645414,120.21472613210226,68.6498725170068,57.09013100907027
621363,Colin Poche,,46.0,49.0,0.0,52.0,29.0,12.0,16.0,0.0,0.29050279,0.08938547,0.13929619,3.431124896697506,104.08556384964008,100.63161823513731,107.94576912823248,52.10439071847509,46.78206357771262
669456,Shane Bieber,,76.1,13.0,13.0,68.0,80.0,39.0,21.0,2.0,0.20858896,0.06441718,0.10517529,4.187323603281364,90.87374547314693,98.96234277126275,90.82081904536649,46.073269599332214,56.15855286310517
625643,Reynaldo Lopez,,48.1,48.0,0.0,58.0,30.0,9.0,26.0,1.0,0.29145729,0.13065327,0.14302191,3.922636019013353,112.80292459640737,98.12772469875445,108.08821986660557,56.158312387543255,52.045156332179936
677053,Andrew Nardi,,40.0,44.0,0.0,53.0,30.0,9.0,15.0,3.0,0.32121212,0.09090909,0.14115899,3.058954915970289,107.96839227340269,100.44016641901932,106.92398811292719,66.33345682020806,57.49550138187223
623352,Josh Hader,,39.1,44.0,0.0,62.0,26.0,6.0,23.0,3.0,0.37125749,0.13772455,0.16031537,3.220447889236891,114.14748262165354,96.24762818783238,108.0771528089587,73.82034304582209,47.345356671159024
554340,Yimi Garcia,,47.1,54.0,0.0,58.0,50.0,20.0,7.0,6.0,0.28855721,0.03482587,0.13548387,2.758715165093837,110.43521759353864,103.183554852333,113.26018126015666,51.43800016774193,58.158428
666619,Gregory Santos,,44.1,40.0,0.0,44.0,42.0,19.0,12.0,2.0,0.23036649,0.06282723,0.13649425,3.3512461447341053,109.45849421619255,108.70306245675273,118.26838932278815,63.375029281609216,57.61572439655174
628452,Raisel Iglesias,,52.1,54.0,0.0,64.0,45.0,13.0,14.0,0.0,0.29906542,0.06542056,0.16873449,3.0151460087413975,98.33470885028952,105.69736092402223,104.85253727992436,51.06625818858563,59.18639024813896
671345,Jason Foley,,51.2,52.0,0.0,42.0,52.0,17.0,12.0,0.0,0.19811321,0.05660377,0.0786802,3.5555757536043413,113.7220866848887,106.14602514642719,118.13901749316672,53.92290884517765,56.43676218274112
663556,Shane McClanahan,,65.0,12.0,12.0,60.0,58.0,29.0,17.0,0.0,0.22813688,0.06463878,0.15084915,4.124421612131929,110.63488208760936,102.9048963158054,113.92635667362941,66.21718665334666,57.17311361638362
