mlb_id,player_name_fg,team,season,ip,g,gs,tbf,so,h,er,r,bb,hbp,hr,era,fip,xfip,siera,k_pct,bb_pct,swstr_pct,csw_pct,stuff_plus,location_plus,pitching_plus,pb_stuff,pb_command,pb_xrv100
605400,Aaron Nola,PHI,,138.1,21.0,21.0,545.0,156.0,116.0,45.0,45.0,19.0,3.0,9.0,2.9277108904688647,2.1799008661805326,2.7574126638544536,2.8561165708672447,0.28623853,0.03486239,0.13406157,,111.81300273036973,109.2772203215151,117.54512806735661,51.548851494538226,71.15925062562066,-0.9632148709036743
434378,Justin Verlander,HOU,,110.1,18.0,18.0,425.0,124.0,76.0,18.0,27.0,17.0,3.0,3.0,1.4682779625408942,1.7619778138941142,3.0051557049982467,2.897520163925705,0.29176471,0.04,0.12038141,,111.99592371871273,106.98379022646006,117.17288438617402,49.5066733909416,61.46436432657926,-0.4785638498212157
660271,Shohei Ohtani,LAA,,118.2,19.0,19.0,463.0,154.0,80.0,22.0,24.0,33.0,1.0,6.0,1.6685393481916169,2.033779301822163,2.61150322241324,2.7583763141064974,0.33261339,0.0712743,0.14900484,,118.88236802867586,96.04194974271523,117.17147768451429,67.78440465303927,51.37110608929531,-0.6468365303926843
607074,Carlos Rodon,SFG,,123.0,21.0,21.0,480.0,167.0,83.0,36.0,37.0,31.0,2.0,9.0,2.634146361887136,2.1530814007290044,2.7183378677031422,2.60308562622585,0.34791667,0.06458333,0.14496314,,112.38300448553503,104.05172064805167,112.74024324009501,58.02314888452089,58.862609557739546,-0.7562036805896806
675911,Spencer Strider,ATL,,99.0,18.0,18.0,395.0,153.0,66.0,29.0,30.0,27.0,3.0,6.0,2.636363737948783,1.7184915540121273,2.0820112054415025,2.245426057863374,0.38734177,0.06835443,0.15528313,,118.5031302365663,96.65787940955715,112.74996547410558,65.53042801517806,55.25723689433743,-0.6829038762405136
645261,Sandy Alcantara,MIA,,154.0,21.0,21.0,599.0,136.0,125.0,43.0,47.0,26.0,4.0,12.0,2.5129870441113145,2.943599830741001,3.1418241507204248,3.3011282540428137,0.22704508,0.04340568,0.11602982,,110.24549608246116,104.00259791974364,112.60426085652239,57.947203657968316,64.14762869058714,-0.9191694221808016
605483,Blake Snell,SDP,,109.0,20.0,20.0,452.0,149.0,88.0,36.0,38.0,40.0,2.0,9.0,2.972477142241517,2.6078438324555435,3.0012373806482646,3.017599199207956,0.32964602,0.08849558,0.1505102,,113.08793971481842,102.66137858856257,117.43363432892781,70.20032158163265,55.35748695408163,-0.770670387755102
608331,Max Fried,ATL,,116.1,19.0,19.0,457.0,109.0,98.0,30.0,33.0,20.0,2.0,7.0,2.3209169308125945,2.588075695072215,3.1292655406294396,3.2981841465848727,0.23851204,0.04376368,0.11823759,,102.18571204457348,105.48032146331894,111.13590769239751,50.58934182375905,49.75191222532069,-0.06468634132738428
453286,Max Scherzer,NYM,,95.2,15.0,15.0,372.0,114.0,72.0,23.0,24.0,13.0,7.0,8.0,2.16376312372196,2.44344143684096,3.197768555196986,2.8413089611369573,0.30645161,0.03494624,0.15198864,,105.81253364848536,106.83594881917324,110.19062645876853,54.64884180397728,61.39310078124999,-0.5429144105113637
669456,Shane Bieber,CLE,,139.1,21.0,21.0,544.0,136.0,118.0,43.0,47.0,20.0,1.0,14.0,2.777512025091911,2.9186510929358658,2.8236423255857974,3.0566395018748413,0.25,0.03676471,0.13861893,,94.90048860808687,102.55598081650487,99.713634125532,47.328416312020465,60.53128145268542,-0.1262441176470588
669203,Corbin Burnes,MIL,,133.2,22.0,22.0,529.0,159.0,94.0,47.0,53.0,38.0,9.0,14.0,3.1645886340444305,3.1498374866991945,2.9068248337186513,3.01616682910986,0.30056711,0.07183365,0.14363885,,115.23880486262398,100.33730116864989,117.9331486922555,63.1049331737346,39.32367797993616,-0.40099101231190154
664285,Framber Valdez,HOU,,132.1,20.0,20.0,547.0,139.0,113.0,43.0,50.0,42.0,8.0,8.0,2.92443329854584,2.931070797102226,2.8387501636511954,2.9435737075446213,0.25411335,0.07678245,0.12108981,,107.02298544411852,93.37926252259335,103.7110768394404,53.642768173562054,49.40948594853683,-0.006134848637739664
506433,Yu Darvish,SDP,,134.1,20.0,20.0,528.0,149.0,97.0,40.0,40.0,22.0,10.0,17.0,2.679900750758691,3.25387020795325,3.349887819784053,3.062481372912894,0.28219697,0.04166667,0.11767602,,102.803064057894,104.57809459499087,108.6520524862923,57.10468931560807,67.03370221073364,-0.8132325603151158
656302,Dylan Cease,CHW,,125.2,21.0,21.0,498.0,146.0,81.0,23.0,30.0,48.0,2.0,11.0,1.6472148749457098,3.1203885614455547,3.5963350529478344,3.511879519114918,0.29317269,0.09638554,0.14754879,,107.7636981519183,101.22269291701659,109.33176336768874,66.3577073631604,48.76418472156117,-0.294305035697287
663474,Triston McKenzie,CLE,,133.1,21.0,21.0,521.0,141.0,104.0,43.0,45.0,28.0,2.0,16.0,2.9025000484406958,3.2324310036659245,3.4377715213132114,3.310088735808079,0.2706334,0.0537428,0.13782542,,101.1734164567691,98.42193510629886,98.47262282423482,43.80339156712608,51.55392802960694,0.1936817151607963
668678,Zac Gallen,ARI,,127.2,21.0,21.0,489.0,139.0,82.0,37.0,41.0,32.0,7.0,11.0,2.6083551433424814,2.9714388317528035,3.103657337996258,3.1619552752861986,0.28425358,0.06543967,0.10388971,,102.02952173102649,106.56431281265937,106.88490474000068,52.59338408173314,63.474130118168375,-0.5894022895125554
622491,Luis Castillo,- - -,,117.1,19.0,19.0,480.0,133.0,93.0,37.0,41.0,33.0,8.0,10.0,2.8380682356424702,3.001635545016505,3.2310601813526434,3.2644931056802013,0.27708333,0.06875,0.13160622,,110.1453485543181,101.30646474040032,110.56623736533467,63.49669187564768,56.46547684974094,-0.5075477720207253
657277,Logan Webb,SFG,,126.1,21.0,21.0,518.0,107.0,113.0,34.0,48.0,33.0,5.0,6.0,2.422163649339189,2.9382885170701947,3.328619150167107,3.5802945385462888,0.20656371,0.06370656,0.10539461,,108.1272959933745,100.12976045028644,108.37169985106118,52.94143054445556,60.25340944055945,-0.4069665584415584
500779,Jose Quintana,- - -,,115.1,22.0,22.0,469.0,96.0,109.0,39.0,43.0,29.0,2.0,6.0,3.043352710204552,2.9303500702834486,3.5889490939833117,3.890622974091189,0.20469083,0.06183369,0.10489883,,88.94707133074755,110.96872268663604,100.8971410448389,36.829450165069225,54.187429584664535,0.2219907241746539
605540,Brandon Woodruff,MIL,,109.2,18.0,18.0,434.0,137.0,81.0,29.0,30.0,29.0,3.0,11.0,2.3799392649164,2.7932820580920437,3.014696129919174,2.9193297219426944,0.3156682,0.06682028,0.14467593,,107.33399588952689,106.31532460303085,111.91908006487473,54.27831521990741,61.36475203124999,-0.6330152256944444
477132,Clayton Kershaw,LAD,,96.1,17.0,17.0,384.0,105.0,77.0,26.0,30.0,20.0,1.0,8.0,2.4290657760074414,2.666064213764405,2.8926877392795327,3.0898252646977475,0.2734375,0.05208333,0.14435146,,108.77356273640162,100.8981551514998,110.31784328918238,50.51349476290097,61.10675,-0.25745106694560665
592332,Kevin Gausman,TOR,,110.0,20.0,20.0,460.0,132.0,120.0,45.0,48.0,21.0,1.0,13.0,3.6818182775796964,2.8487946311698473,2.846632013397677,2.9859267552263336,0.28695652,0.04565217,0.15093273,,105.0688811688959,105.51322196765366,109.61557781960542,60.503569022046364,63.9064360373092,-0.8064016732617298
502171,Alex Cobb,SFG,,112.0,20.0,20.0,467.0,104.0,108.0,38.0,43.0,31.0,3.0,6.0,3.053571506574448,2.862430995276996,3.0647981385639858,3.320486462995864,0.22269807,0.06638116,0.09961262,,98.71283761690844,106.99865716278596,107.60962445165383,46.13306027670172,61.77211537354731,-0.1462979800774765
