mlb_id,player_name_fg,season,ip,g,gs,so,h,er,bb,hbp,k_pct,bb_pct,swstr_pct,siera,stuff_plus,location_plus,pitching_plus,pb_stuff,pb_command
668678,Zac Gallen,,57.1,9.0,9.0,70.0,41.0,15.0,8.0,1.0,0.32110092,0.03669725,0.13033175,2.834761050172057,101.15933183608853,107.12127757421229,109.40820124694699,50.22069315231787,65.91435589403974
543135,Nathan Eovaldi,,53.1,8.0,8.0,56.0,45.0,16.0,8.0,1.0,0.27184466,0.03883495,0.12804097,3.1957734220909586,104.75252373508725,105.11445094145729,109.9426882234439,50.03323176696543,64.38114446862997
675911,Spencer Strider,,46.2,8.0,8.0,79.0,28.0,13.0,15.0,3.0,0.42934783,0.08152174,0.20347395,2.386203881500994,124.21841191066997,100.81044665012408,118.80858560794043,64.08891064516129,65.11748390818859
554430,Zack Wheeler,,51.0,9.0,9.0,61.0,48.0,23.0,13.0,4.0,0.27981651,0.05963303,0.12931996,3.5265694049060015,116.93810858854427,103.52654994152219,120.23620191295244,62.163224448160534,62.276580401337796
592332,Kevin Gausman,,55.0,9.0,9.0,77.0,51.0,20.0,9.0,0.0,0.34684685,0.04054054,0.14416476,2.6356342158571993,106.17533518826713,106.7228144191894,113.51626409855193,58.39841751716247,63.58827871853547
543243,Sonny Gray,,45.1,8.0,8.0,56.0,33.0,7.0,16.0,0.0,0.30769231,0.08791209,0.12449799,3.485334200900303,99.80747103226439,98.2085996255434,100.97273564390802,53.123429933065594,51.88381077643909
669923,George Kirby,,51.1,8.0,8.0,41.0,48.0,14.0,4.0,2.0,0.2029703,0.01980198,0.08502024,3.8660411177835785,100.47165229419703,114.54549251012146,111.47543115159694,43.510890674763836,73.93197296896085
656605,Mitch Keller,,56.2,9.0,9.0,69.0,44.0,15.0,14.0,2.0,0.30131004,0.06113537,0.10273973,3.2964523006559374,111.14711683562031,102.23098177395515,108.77365185005219,51.67459654193549,61.97111656774194
657746,Joe Ryan,,50.0,8.0,8.0,57.0,35.0,12.0,7.0,1.0,0.296875,0.03645833,0.14305177,3.1344473420024532,106.9338583181544,108.65378271978636,111.09898026822641,46.530648378746584,70.06029633514987
657006,Justin Steele,,55.1,9.0,9.0,47.0,42.0,15.0,15.0,3.0,0.21658986,0.06912442,0.1134402,4.247140688638385,106.88555688894023,101.92584266784095,107.1550288052186,56.13834311960542,57.840587077681874
543037,Gerrit Cole,,56.2,9.0,9.0,62.0,41.0,14.0,18.0,2.0,0.27433628,0.07964602,0.11434978,3.7625906553831,109.17009729607625,108.32215567058272,115.27318420486901,54.7787056587202,60.81798104140528
664285,Framber Valdez,,57.0,9.0,9.0,65.0,52.0,18.0,12.0,2.0,0.28138528,0.05194805,0.11481056,2.924379572497439,107.09798251672989,103.49792674492335,111.01877758162092,54.411264758269716,51.455688549618316
477132,Clayton Kershaw,,53.2,9.0,9.0,63.0,44.0,15.0,11.0,2.0,0.29577465,0.05164319,0.15961306,3.2328027302027356,114.91114128828372,97.87081041422053,111.66674695804052,48.38913146311971,60.01915493349456
669302,Logan Gilbert,,46.0,8.0,8.0,54.0,38.0,20.0,9.0,0.0,0.29508197,0.04918033,0.10694444,3.2485327688124075,97.14496717171718,111.87827146464646,108.63864267676767,47.82544711111112,53.328634180555554
593958,Eduardo Rodriguez,,51.2,8.0,8.0,47.0,31.0,9.0,10.0,0.0,0.24736842,0.05263158,0.10335917,3.8017369636432115,98.5996497446577,102.90771395395848,99.9530028430563,40.34189056851312,65.72424491253645
