mlb_id,player_name_fg,team,ip,g,gs,tbf,so,h,er,r,bb,hbp,hr,era,fip,xfip,siera,k_pct,bb_pct,swstr_pct,csw_pct,stuff_plus,location_plus,pitching_plus,pb_stuff,pb_command,pb_xrv100
594798,Jacob deGrom,NYM,85.0,14.0,14.0,300.0,136.0,36.0,9.0,12.0,11.0,1.0,4.0,0.9529411764705882,1.0053282401141002,1.638995623588562,1.7474995833486582,0.45333333,0.03666667,0.2173532,,123.39400442962517,108.99543720912072,134.21458679686285,76.5394268185802,58.53947939526731,-1.421677440841367
669203,Corbin Burnes,MIL,82.0,14.0,14.0,322.0,120.0,59.0,22.0,24.0,15.0,5.0,3.0,2.4146341744240805,1.4505219073468623,2.2013590040738973,2.419145135309039,0.37267081,0.04658385,0.16718995,,122.62353101458834,104.59767375322271,127.4707102216535,66.11694996860282,49.358676664050236,-0.9813867582417583
554430,Zack Wheeler,PHI,106.1,16.0,16.0,417.0,130.0,78.0,26.0,27.0,25.0,4.0,7.0,2.20062700530022,2.3988742317208103,2.83730915507082,3.1062258222308587,0.3117506,0.05995204,0.1322884,,119.68751761670846,104.82797387974091,122.65360784985418,64.88818746081506,66.57137594984327,-1.2540097931034482
607074,Carlos Rodon,CHW,83.2,14.0,14.0,336.0,122.0,53.0,22.0,23.0,26.0,6.0,7.0,2.36653388252512,2.4887592168916277,3.024885321531457,2.898761517649561,0.36309524,0.07738095,0.15636105,,113.75096626549428,98.1115114521321,112.28590571606797,64.24712540156361,57.14466749111586,-0.7064730632551528
543135,Nathan Eovaldi,BOS,97.2,17.0,17.0,407.0,90.0,98.0,37.0,39.0,19.0,4.0,4.0,3.4095564360671347,2.56593853769839,3.623247795415333,3.8897765528932515,0.22113022,0.04668305,0.12007747,,111.45069252890428,105.18937012148602,113.55595105346558,52.83996440284054,68.51292180761781,-0.900578528082634
477132,Clayton Kershaw,LAD,102.1,17.0,17.0,407.0,124.0,82.0,37.0,39.0,18.0,3.0,12.0,3.254071701671982,2.8866464967959082,2.844970368134456,3.030255407114362,0.3046683,0.04422604,0.16457369,,116.09234919899893,94.59371848676714,113.04110177166658,55.62275750826172,58.275639781890284,-0.1868686979510905
592332,Kevin Gausman,SFG,101.2,16.0,16.0,388.0,116.0,57.0,19.0,21.0,25.0,1.0,8.0,1.6819672236331078,2.678230840702975,3.3386550377423396,3.3639330183749236,0.29896907,0.06443299,0.15768194,,104.45442943228569,106.1555672113388,113.22049336785359,60.03325314016173,61.1521730458221,-0.9358726347708893
605540,Brandon Woodruff,MIL,101.0,16.0,16.0,383.0,119.0,55.0,21.0,22.0,24.0,4.0,9.0,1.8712871640514557,2.803697481885539,2.920513674596363,3.165359559397069,0.31070496,0.06266319,0.12227363,,112.6679272869628,107.35457255922599,117.3431194082018,57.80873850627891,62.136621123595496,-0.8436102181097157
543037,Gerrit Cole,NYY,101.2,16.0,16.0,389.0,129.0,75.0,30.0,32.0,17.0,1.0,14.0,2.6557377215259597,2.9536406784908524,2.864206137659805,2.8340155828083784,0.33161954,0.0437018,0.14593909,,117.55325976460578,106.92128019271749,123.96223037689566,67.31668685279188,62.69938527284264,-1.1347518654822335
669432,Trevor Rogers,MIA,92.1,16.0,16.0,367.0,110.0,64.0,22.0,25.0,32.0,3.0,5.0,2.144404361661565,2.6285178695222013,3.376801507488724,3.6050680016980983,0.29972752,0.08719346,0.15477889,,99.94736560499993,103.73470168148415,103.27810567435681,60.77742671897289,58.94474188302425,-0.674786490727532
506433,Yu Darvish,SDP,96.0,16.0,16.0,377.0,115.0,67.0,26.0,28.0,23.0,7.0,10.0,2.4375000484287748,3.065867453730769,3.7149869645253393,3.3442363989395383,0.30503979,0.06100796,0.124,,107.84078102564105,102.73204564102565,111.84772974358974,59.73309147333333,63.15224808666666,-0.7141486
642547,Freddy Peralta,MIL,87.0,16.0,15.0,337.0,122.0,39.0,21.0,21.0,37.0,3.0,8.0,2.172413816916957,2.9401490624758284,3.4888288717850293,3.320768108543704,0.3620178,0.10979228,0.14365802,,107.9155532820775,97.46659433933235,109.01433511780061,65.28900628224582,47.932521927162355,-0.25854226858877083
607192,Tyler Glasnow,TBR,88.0,14.0,14.0,340.0,123.0,55.0,26.0,26.0,27.0,0.0,10.0,2.6590909667251537,2.7723068411192613,2.6985039856698263,2.915672553938899,0.36176471,0.07941176,0.17176998,,116.01686060925466,97.95320798725285,117.3369610994913,75.66358565347274,53.14418476474981,-0.8587158103061987
592836,Taijuan Walker,NYM,84.0,15.0,14.0,337.0,88.0,64.0,24.0,27.0,25.0,3.0,5.0,2.571428629816796,2.848605543739942,3.7551409229802366,3.859991248054072,0.2611276,0.07418398,0.09914795,,100.69602548906366,102.05039530911606,100.74646849530707,44.53533322230829,60.71428015491868,-0.14832227730441516
453286,Max Scherzer,WSN,88.1,15.0,15.0,336.0,119.0,55.0,21.0,23.0,20.0,5.0,12.0,2.1396226730313583,3.0907888382806945,3.222272636737829,2.865245826459188,0.35416667,0.05952381,0.16714083,,112.08601393987621,97.31548223140577,108.43840925881261,58.654117702702706,58.1665726173542,-0.4250022830725463
608566,German Marquez,COL,99.1,17.0,17.0,408.0,94.0,78.0,40.0,42.0,40.0,2.0,7.0,3.624161122393047,3.461980435104259,3.7181673548615475,4.219632054469486,0.23039216,0.09803922,0.13108108,,98.0479943274587,94.57087188228391,94.96539028068004,45.3711379054054,45.90866033783784,0.4960054594594595
640455,Sean Manaea,OAK,97.2,17.0,17.0,407.0,102.0,96.0,34.0,34.0,25.0,1.0,10.0,3.1331058836303787,3.2109897549327977,3.650315586225984,3.84080259810115,0.25061425,0.06142506,0.12405542,,107.98161060938975,96.92387942268488,102.45590524711861,46.154347512594455,62.04667955919397,-0.3121193010075567
458681,Lance Lynn,CHW,78.2,14.0,14.0,316.0,90.0,55.0,18.0,22.0,23.0,1.0,8.0,2.0593220505417165,3.119186664428974,3.8157026623420274,3.6698341223169106,0.28481013,0.07278481,0.12607004,,108.27472919947421,104.79943340888347,111.63428886880041,56.103716132295716,58.35162621011673,-0.5838023813229571
605135,Chris Bassitt,OAK,106.2,17.0,17.0,433.0,109.0,83.0,36.0,36.0,27.0,10.0,9.0,3.037500045262278,3.263784123864025,3.9037031017604322,3.8204277344766737,0.2517321,0.06235566,0.1020025,,105.63406962785113,101.10616025133459,104.09091428060589,50.858552828535665,59.12387426783479,-0.3009358010012515
669456,Shane Bieber,CLE,90.2,14.0,14.0,383.0,130.0,80.0,33.0,35.0,33.0,4.0,11.0,3.27573538599955,3.103857650022606,2.8693832324306507,3.182400880727157,0.33942559,0.08616188,0.16542373,,102.78578403119484,99.59077349192317,102.52385092162865,55.01249286101695,53.39071524067797,-0.03736715254237289
605400,Aaron Nola,PHI,95.1,17.0,17.0,402.0,118.0,94.0,47.0,48.0,22.0,6.0,14.0,4.4370630850179404,3.4847194476456185,3.333821561767086,3.3211865615794403,0.29353234,0.05472637,0.12872543,,106.65858302961068,103.09198562263514,107.84094687373323,50.21570928344959,64.23480647431832,-0.5247933671528219
621111,Walker Buehler,LAD,103.1,16.0,16.0,397.0,101.0,71.0,27.0,29.0,22.0,3.0,13.0,2.351612932163521,3.5764857403718473,3.7508959239865804,3.7548443677389263,0.25440806,0.05541562,0.11508951,,115.91508462153381,100.09362460348149,113.48579673580637,61.64764969309463,59.401546163682866,-0.8924581649616369
656302,Dylan Cease,CHW,81.2,16.0,16.0,352.0,103.0,70.0,34.0,37.0,35.0,5.0,9.0,3.7469389797021737,3.5496259798878502,3.953349847930481,3.8666739112605324,0.29261364,0.09943182,0.14880546,,104.74739467736768,103.89823061475222,108.05182852287565,63.587815754266195,49.64033776791808,-0.27056136518771334
489119,Wade Miley,CIN,81.2,14.0,14.0,337.0,69.0,69.0,28.0,29.0,22.0,1.0,6.0,3.0857143097368693,3.280238204957643,3.643006653356338,4.058632433637188,0.20474777,0.0652819,0.10130468,,98.42437448720001,99.25884816992658,98.12965970059027,48.292814712202606,44.09986990790484,0.2475519339984651
641154,Pablo Lopez,MIA,91.0,16.0,16.0,364.0,94.0,76.0,29.0,31.0,22.0,5.0,9.0,2.8681318981897115,3.2799242335087926,3.4095773693838565,3.6156842490912644,0.25824176,0.06043956,0.11225895,,101.32692501229249,105.73128182974163,109.08291266810596,55.92763650826445,65.00116660468319,-0.7270542837465565
628711,Julio Urias,LAD,93.1,16.0,16.0,377.0,107.0,82.0,41.0,44.0,18.0,3.0,14.0,3.9535715228319193,3.502176987528801,3.348045576989072,3.364928795321676,0.28381963,0.04774536,0.13156003,,119.71629000528809,108.27172666358139,122.49279708750379,59.93867390366643,71.59618289719626,-1.47739016534867
641816,Tyler Mahle,CIN,84.1,16.0,16.0,350.0,105.0,69.0,35.0,36.0,27.0,6.0,11.0,3.7351779219311187,3.549480768504488,3.5066105069946607,3.4968077094903083,0.3,0.07714286,0.11954332,,98.665045282204,108.50388137240465,108.49372836473235,52.75594280053728,62.868111289456,-0.504864526527871
502043,Kyle Gibson,TEX,90.0,15.0,15.0,354.0,74.0,65.0,20.0,21.0,26.0,2.0,6.0,2.0000000218550364,3.325589679722433,3.9096207679663633,4.218623864282989,0.20903955,0.07344633,0.1146216,,99.28608082292432,102.9979788218006,104.96329861261184,51.22755559882439,52.786750889052165,0.05018701689933873
