mlb_id,player_name_fg,team,ip,g,gs,tbf,so,h,er,r,bb,hbp,hr,era,fip,xfip,siera,k_pct,bb_pct,swstr_pct,csw_pct,stuff_plus,location_plus,pitching_plus,pb_stuff,pb_command,pb_xrv100
592332,Kevin Gausman,TOR,104.2,17.0,17.0,425.0,139.0,92.0,35.0,40.0,26.0,2.0,9.0,3.009554213251836,2.5193715518132884,2.8548017640724037,3.0479529245803243,0.32705882,0.06117647,0.12850467,,103.83074938933731,104.41968446400206,109.89459977928408,59.01107039719626,59.8754928796729,-0.5974380315420561
554430,Zack Wheeler,PHI,98.1,17.0,17.0,418.0,112.0,95.0,44.0,47.0,22.0,7.0,7.0,4.027118735199722,2.7872437387415476,3.593635933161329,3.5810145711839083,0.26794258,0.05263158,0.1263897,,116.8423058878963,104.67014441602069,121.07833351892504,62.2879158455237,62.00583712112348,-1.0296668285547101
668678,Zac Gallen,ARI,104.1,17.0,17.0,420.0,108.0,92.0,35.0,40.0,22.0,1.0,7.0,3.0191694486612035,2.718299124179523,3.541704629695105,3.701747140080829,0.25714286,0.05238095,0.1275,,98.3679867779117,104.47889033706366,104.93990983484785,49.05067820648576,60.54581043017869,-0.22819808074123102
664285,Framber Valdez,HOU,105.0,16.0,16.0,418.0,110.0,86.0,29.0,34.0,24.0,4.0,7.0,2.4857142857142858,2.826468930925642,2.9360671094485693,3.2935463585462372,0.26315789,0.05741627,0.114415,,105.74435895244625,101.77984713809532,108.5220008075111,54.606457797537615,49.76592020519836,-0.038828556771545855
543135,Nathan Eovaldi,TEX,112.1,17.0,17.0,430.0,106.0,84.0,33.0,34.0,27.0,3.0,8.0,2.643916966320623,3.094802967598851,3.5672221160544058,3.7573527374568414,0.24651163,0.0627907,0.11807669,,102.93005040360391,99.53640220391038,103.20578623711351,49.38068353621424,59.41232275106513,-0.14582026171637258
657006,Justin Steele,CHC,85.1,15.0,15.0,341.0,76.0,69.0,23.0,26.0,19.0,5.0,3.0,2.425781286146958,2.774571602337528,3.8481824217972096,3.941554695358021,0.2228739,0.05571848,0.11401425,,107.51085818155768,103.2392377230394,110.20219005715892,56.25871614139693,58.71380002555366,-0.7150298551959117
543243,Sonny Gray,MIN,87.2,16.0,16.0,369.0,89.0,80.0,26.0,26.0,33.0,0.0,3.0,2.669201569307015,2.7987665869659564,3.749504586625266,4.16699566666161,0.24119241,0.08943089,0.11461908,,99.16069984337997,96.81031014361014,98.72079142747015,54.8639589361702,48.760998105696636,-0.03433472203157171
573186,Marcus Stroman,CHC,107.2,18.0,18.0,432.0,92.0,80.0,33.0,37.0,37.0,3.0,5.0,2.7585139970457946,3.2643282854130495,3.5973418257027197,4.000746456424363,0.21296296,0.08564815,0.09814815,,99.93857146707842,101.18936482841858,103.10738565956582,43.83124528327645,48.924884907849844,-0.029909597269624572
666200,Jesus Luzardo,MIA,97.0,17.0,17.0,395.0,112.0,88.0,38.0,40.0,24.0,3.0,11.0,3.525773299869261,3.2550403594970705,3.502344770388881,3.506754202771115,0.2835443,0.06075949,0.14400993,,106.13282236105061,105.94306031661579,111.32089162063144,62.0607395394737,57.54676755921052,-0.49922986184210527
543037,Gerrit Cole,NYY,103.2,17.0,17.0,422.0,113.0,86.0,32.0,34.0,31.0,5.0,10.0,2.7781351163842087,3.370795989346413,3.8392396287476345,3.834250653096491,0.26777251,0.07345972,0.11935867,,108.17318703979566,108.18615527017946,114.02333314787623,55.337898653241034,62.27163855254879,-0.7153833039647576
