mlb_id,player_name_fg,team,ip,g,gs,tbf,so,h,er,r,bb,hbp,hr,era,fip,xfip,siera,k_pct,bb_pct,swstr_pct,csw_pct,stuff_plus,location_plus,pitching_plus,pb_stuff,pb_command,pb_xrv100
669373,Tarik Skubal,DET,195.1,31.0,31.0,748.0,241.0,141.0,48.0,55.0,33.0,5.0,18.0,2.2116041531508555,2.4491294744053644,2.663999807721626,2.713885370277894,0.32219251,0.04411765,0.16567217,,123.30483307730088,101.76004656586959,123.60181292422759,64.83252978588978,63.912997093717095,-1.024211804141804
694973,Paul Skenes,PIT,187.2,32.0,32.0,733.0,216.0,136.0,41.0,45.0,42.0,6.0,11.0,1.966252246893986,2.3624897713243267,3.029963887514688,3.097559930995971,0.2946794,0.05729877,0.13780447,,110.12493100231934,112.05191000504479,121.19921919350709,55.86843622956288,58.2139139039039,-0.642574961628295
650911,Cristopher Sanchez,PHI,202.0,32.0,32.0,807.0,212.0,171.0,56.0,58.0,44.0,6.0,12.0,2.495049563848136,2.5509778885756766,2.7709091359618356,3.020819212022765,0.26270136,0.05452292,0.13910942,,117.55739494153649,99.18952468698572,116.1717440670648,59.96666947186746,59.70921328270625,-0.7470181221953743
676979,Garrett Crochet,BOS,205.1,32.0,32.0,814.0,255.0,165.0,59.0,62.0,46.0,3.0,24.0,2.586038989064404,2.8867596921384546,2.6437191871429113,2.855602085880943,0.31326781,0.05651106,0.13678197,,117.01556904479776,100.31952123307629,114.5846037621215,62.013960936210715,57.608555721993,-0.6828764646144081
657277,Logan Webb,SFG,207.0,34.0,34.0,856.0,224.0,210.0,74.0,82.0,46.0,6.0,14.0,3.217391348816572,2.6037353446785247,2.782126567921066,3.136037035241155,0.26168224,0.05373832,0.10664229,,105.80954524310036,105.21583295294015,110.74538610005668,55.15782256550883,62.78972163010358,-0.5374333851310177
666200,Jesus Luzardo,PHI,183.2,32.0,32.0,758.0,216.0,167.0,80.0,85.0,57.0,3.0,16.0,3.92014526519775,2.8955718853335917,3.2488633188400806,3.4029597574642545,0.28496042,0.07519789,0.13499171,,105.83494188264632,108.97691504720365,112.96483467195067,59.16541505804311,59.81921824543947,-0.6494349320066336
808967,Yoshinobu Yamamoto,LAD,173.2,30.0,30.0,684.0,201.0,113.0,48.0,53.0,59.0,3.0,14.0,2.4875240569229047,2.939358961874892,3.045459411405481,3.323887781111126,0.29385965,0.08625731,0.12643266,,100.01638753095541,107.91752766032307,110.48681983297124,50.2351408560172,62.72513477077365,-0.4447721561604586
608331,Max Fried,NYY,195.1,32.0,32.0,801.0,189.0,164.0,62.0,73.0,51.0,10.0,14.0,2.8566553505394965,3.0685834157748637,3.407593813810247,3.59580556209388,0.23595506,0.06367041,0.11318328,,109.03654207040337,103.77753565949708,114.04486547571865,59.246898868167214,46.67114036012861,-0.24416530225080382
686613,Hunter Brown,HOU,185.1,31.0,31.0,729.0,206.0,133.0,50.0,55.0,57.0,7.0,17.0,2.428057595603888,3.140532001752573,3.1875778185903854,3.3919389756598863,0.28257888,0.0781893,0.11302294,,105.09452792405622,97.27217336928065,104.15263090657199,51.46144604588394,47.24511721659918,0.17750195006747638
592332,Kevin Gausman,TOR,193.0,32.0,32.0,775.0,189.0,155.0,77.0,79.0,50.0,3.0,21.0,3.5906736638428303,3.414929071233501,3.7658326476212323,3.791767901136695,0.24387097,0.06451613,0.12607261,,102.01433833547289,102.24060000252071,103.10574741808624,53.638868768976906,61.4337081980198,-0.5293963696369638
