mlb_id,player_name_fg,team,ip,g,gs,tbf,so,h,er,r,bb,hbp,hr,era,fip,xfip,siera,k_pct,bb_pct,swstr_pct,csw_pct,stuff_plus,location_plus,pitching_plus,pb_stuff,pb_command,pb_xrv100
676979,Garrett Crochet,CHW,101.1,18.0,18.0,399.0,141.0,74.0,34.0,35.0,20.0,4.0,10.0,3.0197368799979674,2.3770060841726792,2.3922501436531354,2.466048689498386,0.35338346,0.05012531,0.1583229,,112.42002284567533,105.1435772791386,115.68310329105962,69.12339917396747,64.85630352315394,-1.0604276032540678
656557,Tanner Houck,BOS,107.2,17.0,17.0,439.0,105.0,91.0,32.0,41.0,19.0,8.0,5.0,2.6749226874955285,2.5720525144019,3.0215939884446175,3.1951557707152682,0.23917995,0.04328018,0.10432099,,106.11280437032524,107.98774781760305,110.7883718933622,50.58473845679012,61.79050697530864,-0.6808617839506174
607192,Tyler Glasnow,LAD,103.0,17.0,17.0,401.0,136.0,69.0,37.0,38.0,27.0,0.0,11.0,3.233009708737864,2.700460360814067,2.5011660006584475,2.749708758703698,0.33915212,0.06733167,0.14099217,,108.9304280425908,100.5682443184685,112.56862604875687,67.97982842689295,56.428069967362916,-0.5028315600522192
650911,Cristopher Sanchez,PHI,93.1,16.0,16.0,376.0,79.0,87.0,25.0,31.0,24.0,0.0,1.0,2.410714318557662,2.384336910491087,3.0388556183889626,3.4028120010842393,0.21010638,0.06382979,0.10121169,,104.81750823008545,104.10337275917206,110.0478752403841,59.18194381325729,55.08679678545973,-0.5908456878118317
666142,Cole Ragans,KCR,102.2,18.0,18.0,423.0,126.0,86.0,38.0,39.0,34.0,2.0,7.0,3.331168913684422,2.650245999268525,3.192435773122885,3.3472240884751865,0.29787234,0.08037825,0.14584544,,111.8502142272308,98.61834640124246,110.97115585993292,63.078040790238234,54.43038593259733,-0.3915283497966298
519242,Chris Sale,ATL,93.2,15.0,15.0,365.0,118.0,69.0,29.0,29.0,17.0,5.0,7.0,2.78647688724122,2.3230634024581613,2.4976462880747023,2.6445744182980255,0.32328767,0.04657534,0.15149409,,107.22537202964114,106.49087862386986,108.28534538973275,47.35742147324532,63.00876703266156,-0.4362070604586518
624133,Ranger Suarez,PHI,103.0,17.0,17.0,406.0,99.0,81.0,26.0,31.0,21.0,4.0,7.0,2.2718447022640764,2.855800160886161,2.970524159351264,3.262158937563063,0.24384236,0.05172414,0.09577279,,98.97128154308083,113.05850211493602,110.53793926551621,42.3301989754386,61.00534398596491,-0.2560159228070175
669373,Tarik Skubal,DET,97.0,16.0,16.0,385.0,112.0,72.0,25.0,28.0,19.0,6.0,8.0,2.319587674476932,2.702562243394409,3.00211626730037,3.0273482227687567,0.29090909,0.04935065,0.15111421,,113.14896461906856,101.16041698024077,113.87516473635343,60.174429811977724,62.29890340529248,-0.6549152506963788
607625,Seth Lugo,KCR,116.0,18.0,18.0,463.0,105.0,93.0,28.0,29.0,27.0,6.0,9.0,2.1724138466838436,3.2182039174965533,3.7867644242164715,3.8487650338528154,0.22678186,0.05831533,0.09565217,,97.14681584713311,97.30926061567321,95.28324457234781,42.91627388405797,51.85601415072464,0.19487584927536233
657277,Logan Webb,SFG,112.1,18.0,18.0,460.0,97.0,111.0,39.0,42.0,26.0,2.0,5.0,3.1246291154881725,2.765886301945158,3.142912390857615,3.4507064347698853,0.21086957,0.05652174,0.07569721,,106.90163603003528,105.39093779537207,112.22429925587758,59.71139630051224,62.60778490608992,-0.5708442800227661
554430,Zack Wheeler,PHI,105.2,17.0,17.0,420.0,112.0,73.0,32.0,36.0,31.0,6.0,10.0,2.7255520914714357,3.3273630614669285,3.5423111627608654,3.5897114860786985,0.26666667,0.07380952,0.12625963,,110.29365514860355,103.16098194284962,112.12277079389762,58.95160860699467,59.28737438055719,-0.7258810314167161
543243,Sonny Gray,STL,87.2,15.0,15.0,348.0,109.0,64.0,29.0,37.0,23.0,2.0,7.0,2.9771863981525843,2.5733238675467516,2.846091619256403,2.998629755855528,0.31321839,0.06609195,0.12519685,,96.94021694238506,105.66153666264997,107.7079664233671,58.11745996062993,51.639491543307095,-0.7432978897637795
656302,Dylan Cease,SDP,98.1,17.0,17.0,399.0,125.0,74.0,42.0,45.0,30.0,2.0,11.0,3.844067958162222,3.054615366808884,3.307153680038689,3.1789987015947996,0.31328321,0.07518797,0.14420804,,110.59888326754543,103.30834739399126,113.50730991750746,66.7183790780142,53.46632397754137,-0.48434549054373527
669923,George Kirby,SEA,99.1,17.0,17.0,396.0,96.0,87.0,37.0,38.0,9.0,3.0,11.0,3.3523490362020025,3.0356072933930203,3.422597319286046,3.3978117267604593,0.24242424,0.02272727,0.11392405,,104.08744211280795,108.68441189316414,110.67106079144378,53.96434526982012,61.680521292471695,-0.5828926515656229
669203,Corbin Burnes,BAL,106.2,17.0,17.0,423.0,99.0,86.0,27.0,32.0,24.0,0.0,11.0,2.2781250339467083,3.3258547806646677,3.4310878206824222,3.6449041217496236,0.23404255,0.05673759,0.12828536,,113.33738541493025,105.45448932998006,120.7472319257161,60.930945644555685,48.28447560700875,-0.5227531789737171
