mlb_id,player_name_fg,team,ip,g,gs,tbf,so,h,er,r,bb,hbp,hr,era,fip,xfip,siera,k_pct,bb_pct,swstr_pct,csw_pct,stuff_plus,location_plus,pitching_plus,pb_stuff,pb_command,pb_xrv100
656557,Tanner Houck,BOS,91.0,14.0,14.0,363.0,89.0,71.0,21.0,27.0,15.0,7.0,2.0,2.076923120455126,2.221424813426616,2.9492546394459467,3.1055646406136335,0.24517906,0.04132231,0.10479042,,106.09626535771076,107.8467116680895,110.89083567149711,50.93217991017964,62.146086010479046,-0.7320364221556886
624133,Ranger Suarez,PHI,86.1,14.0,14.0,331.0,91.0,57.0,17.0,20.0,19.0,4.0,5.0,1.7722007983027395,2.6104952141163866,2.8033344517363314,3.0970362050194735,0.27492447,0.05740181,0.10322581,,98.55408077324208,113.3365300806909,111.138849065925,42.70124595134666,60.11368272806256,-0.20507399652476108
669373,Tarik Skubal,DET,86.0,14.0,14.0,336.0,98.0,62.0,21.0,23.0,16.0,3.0,6.0,2.197674467345714,2.4571774369771573,2.9215571645473855,2.9965089005880925,0.29166667,0.04761905,0.14263074,,112.98102471710179,102.3274633784673,114.91273895515333,60.12686826465928,62.458370340729,-0.6708937559429476
519242,Chris Sale,ATL,81.2,13.0,13.0,323.0,99.0,64.0,27.0,27.0,13.0,5.0,6.0,2.9755102272462666,2.3583165066920433,2.569620952320468,2.7180070322399636,0.30650155,0.04024768,0.15334948,,107.2060777648536,105.7538614525817,107.58956579162665,47.31044523809524,63.158219176755445,-0.444496416464891
676979,Garrett Crochet,CHW,82.2,15.0,15.0,325.0,116.0,55.0,29.0,30.0,19.0,3.0,10.0,3.1572580887983546,2.730995903972781,2.5301970774281304,2.53175269970109,0.35692308,0.05846154,0.14842579,,111.30922223371074,106.3307589538564,116.27758746488823,69.56514950524738,64.75341793103448,-1.0584612218890554
554430,Zack Wheeler,PHI,87.2,14.0,14.0,343.0,95.0,55.0,21.0,25.0,27.0,3.0,6.0,2.1558935517568085,2.915529206127627,3.422822147874768,3.535569795777805,0.27696793,0.0787172,0.12572254,,110.31106378422025,105.9523754185361,114.38169944916085,58.75490014450868,62.0809143135838,-0.8475274710982659
666142,Cole Ragans,KCR,86.0,15.0,15.0,351.0,102.0,72.0,30.0,31.0,26.0,1.0,6.0,3.1395349533510197,2.643223952731292,3.2306741347002563,3.3493645470702105,0.29059829,0.07407407,0.14104372,,112.40575102027255,99.30939479554982,112.62617269379717,63.26265977433005,55.94658703102963,-0.4836173977433003
607192,Tyler Glasnow,LAD,86.0,14.0,14.0,336.0,116.0,57.0,31.0,31.0,24.0,0.0,10.0,3.244186046511628,2.817642568987469,2.5015561925117358,2.7526011056470123,0.3452381,0.07142857,0.14253049,,109.36108806560293,100.36570509940114,112.77805027134954,69.19309208841464,56.313979878048784,-0.4951081935975609
808967,Yoshinobu Yamamoto,LAD,74.0,14.0,14.0,301.0,84.0,62.0,24.0,25.0,17.0,1.0,6.0,2.91891895653646,2.6799932855337185,2.9336221806699188,3.1691635289672297,0.27906977,0.05647841,0.11661074,,97.16872959434812,107.61422624843392,105.500576618694,49.20448897651007,61.37370531879194,-0.3101108137583892
684007,Shota Imanaga,CHC,76.0,13.0,13.0,302.0,78.0,64.0,16.0,22.0,11.0,1.0,7.0,1.8947368896568924,2.7849008213450044,3.61680686109981,3.4425489671513003,0.25827815,0.03642384,0.15044248,,98.39371818864643,109.78824207927326,108.20386225664664,49.76669628318584,60.647766353982306,-0.4459373539823009
656427,Jack Flaherty,DET,77.2,13.0,13.0,300.0,100.0,63.0,26.0,28.0,11.0,3.0,9.0,3.0128756351348365,2.6385827652960847,2.261284309519458,2.482499480720559,0.33333333,0.03666667,0.14427861,,100.15291433520657,108.3897670956956,109.17434840641596,46.451516366095575,58.84880286744816,-0.1105642831379621
657277,Logan Webb,SFG,92.1,15.0,15.0,377.0,78.0,91.0,31.0,34.0,20.0,2.0,4.0,3.021660691432205,2.7549274260517165,3.141531989796786,3.4783419352863776,0.20689655,0.0530504,0.07613169,,106.19291511927462,104.2931078323129,110.5683201177691,59.52394697530865,62.01167823045267,-0.49234480109739376
