mlb_id,player_name_fg,team,ip,g,gs,tbf,so,h,er,r,bb,hbp,hr,era,fip,xfip,siera,k_pct,bb_pct,swstr_pct,csw_pct,stuff_plus,location_plus,pitching_plus,pb_stuff,pb_command,pb_xrv100
554430,Zack Wheeler,PHI,192.0,32.0,32.0,787.0,212.0,168.0,77.0,82.0,39.0,9.0,20.0,3.6093750537838796,3.1508736912781994,3.5361708548212625,3.5332911320929963,0.26937738,0.04955527,0.13267891,,116.66153236250749,106.33436181028445,121.93963822839044,63.23032101646612,63.58486992083597,-1.1653952723242555
675911,Spencer Strider,ATL,186.2,32.0,32.0,763.0,281.0,146.0,80.0,85.0,58.0,9.0,22.0,3.857142949104311,2.8532546356320374,2.9242724987447257,2.8590582222789687,0.36828309,0.07601573,0.18935484,,117.07004718476011,99.65512903088434,114.10613992300377,61.900371003225814,59.03714070967741,-0.7439596451612903
543243,Sonny Gray,MIN,184.0,32.0,32.0,754.0,183.0,156.0,57.0,59.0,55.0,6.0,8.0,2.7880435216122637,2.8256925267341684,3.6442586813551188,3.9499351412851196,0.24270557,0.0729443,0.11390166,,99.47085062576014,97.76135777741044,100.56171843384502,57.55081825610186,52.24549447824548,-0.21485896002829852
543037,Gerrit Cole,NYY,209.0,33.0,33.0,821.0,222.0,157.0,61.0,64.0,48.0,7.0,20.0,2.6267943063178234,3.164131266928694,3.5971962118542296,3.6260404162447184,0.27040195,0.05846529,0.1168594,,107.13422226133154,106.3901836799095,111.5397264851115,53.67952185521781,61.796744208712006,-0.5554771701660921
592332,Kevin Gausman,TOR,185.0,31.0,31.0,763.0,237.0,163.0,65.0,72.0,55.0,3.0,19.0,3.1621622273659007,2.9685538671032368,3.2152741989428826,3.340367661446791,0.31061599,0.07208388,0.12927385,,99.90644212438963,103.88371769963143,106.12468534969356,56.3983419830674,59.62621307066102,-0.44799400521002936
668678,Zac Gallen,ARI,210.0,34.0,34.0,846.0,220.0,188.0,81.0,87.0,47.0,5.0,22.0,3.471428666017496,3.264564169280383,3.4851532350241676,3.6684335189806765,0.26004728,0.05555556,0.11223862,,97.90551984099535,105.1954150357493,105.21861868390758,49.76413113499841,62.216652466013265,-0.2652879386658236
657277,Logan Webb,SFG,216.0,33.0,33.0,850.0,194.0,201.0,78.0,83.0,31.0,5.0,20.0,3.2500000860956004,3.1624477644516116,2.9538168700984633,3.161129235048294,0.22823529,0.03647059,0.08951005,,108.02895705764006,104.26259330285616,112.48716670486498,57.58474875485123,62.80372640362226,-0.38876302716688244
621107,Zach Eflin,TBR,177.2,31.0,31.0,703.0,186.0,158.0,69.0,69.0,24.0,3.0,19.0,3.495309599750347,3.0073855730413293,3.124700681820241,3.3025405238582066,0.26458037,0.0341394,0.11128344,,105.69190779968343,107.39722354229141,109.16078116855118,42.644817223730136,63.44169771616904,-0.584792807289647
657006,Justin Steele,CHC,173.1,30.0,30.0,716.0,176.0,167.0,59.0,71.0,36.0,7.0,14.0,3.0634615777900236,3.0185018949219464,3.3229785280283917,3.605750762222971,0.24581006,0.05027933,0.11558538,,105.64003348148515,103.03400358166019,107.7517328425314,56.49426974546858,59.494102418048605,-0.6468872734284613
641154,Pablo Lopez,MIN,194.0,32.0,32.0,801.0,234.0,176.0,79.0,81.0,48.0,9.0,24.0,3.6649485436898788,3.332359949026393,3.28371753016519,3.367610397951726,0.29213483,0.05992509,0.14531044,,98.5802763952936,114.17617891257729,111.65406105910205,60.04777410125721,66.32480338090384,-0.9039564593951752
