mlb_id,player_name_fg,team,ip,g,gs,tbf,so,h,er,r,bb,hbp,hr,era,fip,xfip,siera,k_pct,bb_pct,swstr_pct,csw_pct,stuff_plus,location_plus,pitching_plus,pb_stuff,pb_command,pb_xrv100
592332,Kevin Gausman,TOR,31.2,5.0,5.0,122.0,41.0,31.0,8.0,9.0,0.0,0.0,0.0,2.2736842561758794,0.5229572654629009,1.7851669931270902,2.062145848196328,0.33606557,0.0,0.21052632,,107.1893235474689,114.89150694870794,119.20814310431433,61.926726384439355,72.41056578947368,-1.6548100000000001
607074,Carlos Rodon,SFG,23.0,4.0,4.0,88.0,38.0,11.0,3.0,3.0,8.0,1.0,0.0,1.173913043478261,0.9819962190545124,2.3980017358842103,2.134686775503651,0.43181818,0.09090909,0.15873016,,123.44772486772489,99.23634920634922,117.35322751322752,64.78739211640212,51.294510185185175,-0.83836873015873
605397,Joe Musgrove,SDP,32.0,5.0,5.0,123.0,33.0,27.0,7.0,10.0,2.0,1.0,2.0,1.968750058673324,2.1436809727922075,2.626504215644992,2.807744803523802,0.26829268,0.01626016,0.13333333,,99.92620689655175,110.60691078270386,109.5578927203065,47.03100790804598,70.0841304137931,-0.8417511954022988
657140,Kyle Wright,ATL,24.0,4.0,4.0,92.0,34.0,14.0,3.0,3.0,6.0,3.0,0.0,1.125,1.4040976683298754,2.267646487305562,2.2905609535525366,0.36956522,0.06521739,0.14722222,,103.9629925925926,101.44716444444445,101.95761629629631,52.60986391666666,51.504892388888884,-0.18996669444444442
650633,Michael King,NYY,14.2,7.0,0.0,54.0,22.0,10.0,1.0,2.0,3.0,0.0,0.0,0.6136364301374208,0.7260671066843494,1.230738549089708,1.4524407154705576,0.40740741,0.05555556,0.17391304,,111.34743961352655,107.01458937198066,115.95169082125604,67.03724468599034,57.49478497584541,-0.9374877777777779
641154,Pablo Lopez,MIA,23.1,4.0,4.0,85.0,23.0,13.0,1.0,1.0,4.0,0.0,0.0,0.3857142909692259,1.6552881246683548,2.7338429908178465,3.038046963736677,0.27058824,0.04705882,0.14,,97.31674285714286,111.37320000000001,109.22377142857141,59.88355217142856,70.2748758857143,-1.0336574857142857
518876,Merrill Kelly,ARI,28.1,5.0,5.0,114.0,26.0,22.0,4.0,4.0,7.0,1.0,0.0,1.2705882495497338,2.1241956964578597,3.534900673704649,3.6784849136301894,0.22807018,0.06140351,0.0955711,,95.64088578088578,100.84475524475523,101.39477855477855,45.034076456876456,60.54157475524476,-0.07579923076923077
477132,Clayton Kershaw,LAD,23.0,4.0,4.0,85.0,30.0,14.0,6.0,6.0,2.0,1.0,2.0,2.347826086956522,2.025474479924078,2.182317439887835,2.0914023950639606,0.35294118,0.02352941,0.12538226,,111.98611708999378,99.90598142556185,113.0169607603953,53.16006495412844,62.77601305810397,-0.5078310703363915
669373,Tarik Skubal,DET,20.2,4.0,4.0,88.0,20.0,23.0,9.0,12.0,3.0,0.0,0.0,3.919354959283489,1.6124309555176752,2.97341577199343,3.2716167932700153,0.22727273,0.03409091,0.11304348,,104.0649402658431,104.07653015010426,105.71225158953057,48.60094869565218,55.79824875362319,-0.11926973913043479
641482,Nestor Cortes,NYY,20.2,4.0,4.0,78.0,28.0,15.0,3.0,4.0,3.0,0.0,1.0,1.3064516530944963,1.467269660729398,2.2708529796037977,2.2439603081554775,0.35897436,0.03846154,0.0960961,,109.82064947996679,103.76033791861248,108.95894138660832,48.33218399399399,57.36264549549549,-0.2897893693693694
641816,Tyler Mahle,CIN,22.1,5.0,5.0,102.0,24.0,26.0,16.0,17.0,11.0,0.0,0.0,6.447761561138185,2.4407891723779804,4.230489598464388,4.284917671887582,0.23529412,0.10784314,0.11566265,,92.8491763681231,106.2650515314269,101.5564575410074,49.0663843373494,58.759028698795184,-0.14931269879518075
608331,Max Fried,ATL,24.0,4.0,4.0,94.0,21.0,21.0,8.0,9.0,1.0,2.0,1.0,3.0000001192092944,2.279097635216182,2.8477080441128035,2.9025897857800986,0.22340426,0.0106383,0.11337209,,105.55267441860464,106.32302325581396,111.70029069767442,52.01675793604651,55.49334029069768,-0.3185154360465116
571945,Miles Mikolas,STL,29.2,5.0,5.0,116.0,25.0,21.0,5.0,5.0,4.0,2.0,2.0,1.516854013853074,2.9101837998161315,3.6804823915570717,3.5962020978706835,0.21551724,0.03448276,0.07606264,,90.8252916349547,111.22969302797574,99.96505592841163,35.9156889261745,67.05997523489933,-0.23459447427293065
656731,Tylor Megill,NYM,28.0,5.0,5.0,107.0,27.0,18.0,6.0,6.0,6.0,0.0,2.0,1.9285714942581822,2.7552881323561373,3.095604775911528,3.374869550912955,0.25233645,0.05607477,0.13381995,,100.57452937760526,100.5750166481044,101.93113953029588,53.96806435523115,53.21279214111923,-0.0718578345498783
621112,Paul Blackburn,OAK,20.0,4.0,4.0,73.0,18.0,14.0,3.0,3.0,2.0,0.0,0.0,1.35,1.6124310016632082,2.3526157036423685,2.625807059653541,0.24657534,0.02739726,0.1137931,,93.13961131890358,106.87840159429354,99.69532565075772,38.60025693103448,52.075065689655176,0.4895900344827586
669203,Corbin Burnes,MIL,32.2,5.0,5.0,121.0,43.0,17.0,7.0,7.0,7.0,2.0,4.0,1.9285714661067157,2.8981452832069063,2.393926876301588,2.391326293989307,0.3553719,0.05785124,0.18367347,,114.47808163265304,98.76502040816327,114.44689795918366,60.64849773469388,39.11027624489795,-0.16171632653061221
657277,Logan Webb,SFG,30.1,5.0,5.0,126.0,20.0,33.0,11.0,11.0,6.0,0.0,1.0,3.263736400551278,2.815727692522183,3.4120274147647884,3.5929667412014434,0.15873016,0.04761905,0.1091314,,106.70026726057905,100.99861915367484,110.61224944320713,57.170463585746106,67.34176004454343,-0.7740218262806234
453286,Max Scherzer,NYM,31.0,5.0,5.0,117.0,42.0,16.0,9.0,9.0,9.0,1.0,4.0,2.6129032258064515,3.04791487263095,2.80311107000997,2.6250009553481997,0.35897436,0.07692308,0.15433404,,106.67456786924002,103.38155251994817,106.47578082247834,56.43241541226215,60.75391934460888,-0.45304716701902753
621107,Zach Eflin,PHI,24.0,5.0,5.0,102.0,18.0,26.0,12.0,15.0,5.0,1.0,1.0,4.500000178813941,2.904097660051452,3.966164556542379,4.138926312664992,0.17647059,0.04901961,0.0973236,,93.63725582203685,109.84948036148766,103.35530703278879,42.45623871046229,60.8254313625304,-0.2355411192214112
621111,Walker Buehler,LAD,29.2,5.0,5.0,121.0,26.0,26.0,7.0,7.0,7.0,2.0,2.0,2.1235955511285063,3.146138867554137,3.9164374345328072,3.89852347349566,0.21487603,0.05785124,0.12527473,,99.16395604395606,102.2538021978022,100.52114285714286,48.445901736263735,55.65346547252748,-0.027720879120879137
666200,Jesus Luzardo,MIA,20.1,4.0,4.0,82.0,28.0,13.0,7.0,8.0,9.0,0.0,1.0,3.0983607041774923,2.3255457434594007,2.851082331839567,3.153893783635014,0.34146341,0.1097561,0.14035088,,113.98422115895801,98.5052418926103,106.65889420521,59.973426783625726,51.61835538011696,-0.18143637426900586
641778,Eric Lauer,MIL,23.1,4.0,4.0,93.0,34.0,18.0,5.0,6.0,5.0,0.0,3.0,1.9285714548461295,2.5124309934888567,2.4271124965675424,2.3668768248070977,0.3655914,0.05376344,0.13783784,,101.45671314496313,104.71513697788697,106.22462653562653,43.34104683783784,57.11299921621622,-0.21029743243243243
660271,Shohei Ohtani,LAA,19.1,4.0,4.0,80.0,30.0,16.0,9.0,9.0,5.0,0.0,2.0,4.189655447970124,2.1296723163368827,2.086548858360528,2.297286443424225,0.375,0.0625,0.14195584,,118.75013406940062,100.7389503154574,119.99827523659306,70.28825100946372,55.15633917981072,-1.0146122397476343
656302,Dylan Cease,CHW,22.0,4.0,4.0,92.0,28.0,16.0,8.0,8.0,10.0,0.0,1.0,3.2727274145961855,2.521521885138897,3.1418241516305385,3.443276690034298,0.30434783,0.10869565,0.15512465,,106.80097383810404,98.03785657125269,102.81762880886428,57.97734664819944,50.831739307479225,-0.008392160664819924
663776,Patrick Sandoval,LAA,15.0,3.0,3.0,60.0,20.0,9.0,0.0,2.0,6.0,0.0,0.0,0.0,1.6457643349965416,3.2248250325520833,3.192077071050742,0.33333333,0.1,0.13414634,,99.5065689121177,89.05272648083624,95.20604045683314,55.42639691056912,43.220747723577226,0.5448966260162601
663556,Shane McClanahan,TBR,27.0,5.0,5.0,107.0,42.0,20.0,9.0,10.0,7.0,1.0,4.0,3.000000105963817,2.8161346949013497,1.712636176641965,2.0516816679717342,0.39252336,0.06542056,0.18337408,,121.43466992665036,101.37320293398533,120.45447432762836,68.84290283618581,56.319801320293394,-0.7877491687041565
