mlb_id,player_name_fg,season,ip,g,gs,so,h,er,bb,hbp,k_pct,bb_pct,swstr_pct,siera,stuff_plus,location_plus,pitching_plus,pb_stuff,pb_command
594798,Jacob deGrom,,51.0,9.0,9.0,53.0,39.0,13.0,11.0,1.0,0.26633166,0.05527638,0.14717477,3.4072966829522158,107.2931406044678,116.13616294349538,124.87137976346914,61.8952826544021,67.34674354796321
607074,Carlos Rodon,,59.2,10.0,10.0,72.0,35.0,21.0,24.0,0.0,0.30508475,0.10169492,0.12318841,3.5291517023721726,107.54038068821212,97.31468154630844,103.76071540977966,56.51895412008282,46.84428100414079
680730,Mitchell Parker,,50.0,9.0,9.0,32.0,41.0,24.0,24.0,3.0,0.14814815,0.11111111,0.09447853,5.497435128205195,93.19873640917017,101.0423191133088,93.53273598394372,45.280574,47.8777224785276
622663,Luis Severino,,53.2,9.0,9.0,40.0,52.0,28.0,19.0,2.0,0.17241379,0.08189655,0.06979405,4.721364638374405,101.86530177049428,98.13411858365873,99.65870087722682,49.667980835240286,53.55561605263158
667755,Jose Soriano,,52.0,9.0,9.0,42.0,53.0,20.0,23.0,0.0,0.19004525,0.1040724,0.10987654,4.1484205803749346,101.26613841269841,101.94714455026455,106.15765300411523,55.67977169135803,40.03471220987654
664285,Framber Valdez,,56.0,9.0,9.0,51.0,46.0,22.0,18.0,3.0,0.22666667,0.08,0.11286408,3.718891368914751,105.21886452922641,101.79615240245943,111.27637516698864,57.26975229368933,54.72005999999999
669302,Logan Gilbert,,30.1,6.0,6.0,44.0,18.0,8.0,6.0,1.0,0.37606838,0.05128205,0.18236473,2.179666686847674,106.80698816988816,106.58703600749887,115.03759777619754,60.22428116232465,55.59773460921844
571927,Steven Matz,,28.1,12.0,2.0,23.0,25.0,6.0,3.0,1.0,0.20353982,0.02654867,0.07538803,3.561291394233632,101.14548608031534,110.4979108154718,107.21037694013305,41.53884960088692,66.99753880266076
681857,Reese Olson,,42.2,8.0,8.0,45.0,37.0,16.0,18.0,4.0,0.24725275,0.0989011,0.13547486,3.974134497103776,97.18445198191009,98.92737862463423,96.77189877627028,46.1408551396648,48.48773208100559
656794,Sean Newcomb,,33.1,9.0,5.0,37.0,47.0,13.0,12.0,1.0,0.23870968,0.07741935,0.08589951,3.7260041372788315,99.55491067660945,90.00473920919224,89.39162465025471,44.12272312803889,46.3496533063209
656605,Mitch Keller,,52.0,9.0,9.0,43.0,53.0,24.0,16.0,4.0,0.19026549,0.07079646,0.08450704,4.443106847334317,93.75762634631316,102.03980737365369,96.14124321089939,46.32097176056338,55.84781745305164
676664,JP Sears,,49.0,9.0,9.0,38.0,44.0,18.0,10.0,3.0,0.18811881,0.04950495,0.08281829,4.383756068118759,101.68198316723551,107.93371173686988,105.89928135951237,44.26496866501854,56.67136307787393
666157,Nick Lodolo,,52.2,9.0,9.0,42.0,48.0,20.0,9.0,6.0,0.19004525,0.04072398,0.10060606,4.10883243988296,103.9148534165922,102.91396966776371,101.73609874748443,46.73615067878787,52.18984201212122
680885,Spencer Schwellenbach,,54.1,9.0,9.0,46.0,47.0,20.0,11.0,2.0,0.2081448,0.04977376,0.13219094,3.723409943205077,105.99956662676371,107.73622446097353,114.53241744791318,57.60963035495716,60.804640097919204
701542,Will Warren,,41.0,9.0,9.0,50.0,37.0,21.0,17.0,1.0,0.27932961,0.09497207,0.09561753,3.6500625704800416,103.05034407493504,99.38193569487461,103.79818934496829,63.08237940239043,52.87136936254979
671096,Andrew Abbott,,30.0,6.0,6.0,38.0,20.0,7.0,12.0,0.0,0.31666667,0.1,0.10404624,3.5960289716407305,97.37291579762828,96.30105754523967,91.60597620324573,42.92002606936416,48.38164248554913
676962,Ben Brown,,41.2,9.0,8.0,50.0,49.0,22.0,16.0,3.0,0.2617801,0.08376963,0.1215847,3.7043965873484073,95.67811613401776,97.1441179555114,92.69504056963072,41.532949877049184,51.104170696721305
663158,Robert Suarez,,19.0,20.0,0.0,21.0,7.0,6.0,8.0,0.0,0.3,0.11428571,0.11188811,3.537894726410444,110.60491129383436,100.04454620379619,109.29250205563666,72.00351832167833,56.392179895104896
641927,Bailey Ober,,48.1,9.0,9.0,40.0,54.0,20.0,12.0,2.0,0.18957346,0.05687204,0.1270648,4.4609934972312395,98.28637858623689,103.12343450218091,102.9572280107299,40.42922076238882,58.282262973316385
662253,Andres Munoz,,19.0,19.0,0.0,26.0,7.0,0.0,8.0,1.0,0.35616438,0.10958904,0.17377049,2.3231676605795735,114.64499369482978,95.31811349306432,109.31779571248423,62.726303344262305,44.60477229508196
621237,Jose Alvarado,,20.0,20.0,0.0,25.0,20.0,6.0,4.0,0.0,0.29761905,0.04761905,0.10946746,2.5206326949290174,123.25711424670001,97.2263586709149,126.88276741010465,74.48072050295856,58.874447781065086
592866,Trevor Williams,,45.2,9.0,9.0,38.0,58.0,30.0,12.0,2.0,0.18446602,0.05825243,0.08899876,4.3648226527964535,88.4201279877021,102.63437687920822,93.96188409959308,53.38209170580964,61.88559587144622
596133,Luke Weaver,,20.1,18.0,0.0,22.0,6.0,1.0,6.0,0.0,0.30136986,0.08219178,0.14028777,3.161625894751512,99.99134980127786,110.95988177290339,110.58962553034495,50.56919838129497,68.17372892086333
571510,Matthew Boyd,,45.1,8.0,8.0,45.0,46.0,14.0,13.0,5.0,0.234375,0.06770833,0.11186903,3.9493527861623,100.64472094057054,102.21011695816792,99.09065193065284,44.76832009549795,54.628237053206
676508,Ben Casparius,,28.0,14.0,1.0,29.0,24.0,9.0,5.0,0.0,0.25663717,0.04424779,0.13636364,3.1282630261213638,117.02748926561817,106.26328070310694,117.72669297958244,60.05867975,56.08293193181817
592332,Kevin Gausman,,51.0,9.0,9.0,46.0,42.0,26.0,12.0,0.0,0.22885572,0.05970149,0.11722488,3.9461244591678657,103.21361244019138,106.96643540669855,108.65727272727273,55.25259828947368,65.1046245813397
668674,Lucas Erceg,,19.0,20.0,0.0,14.0,8.0,1.0,1.0,1.0,0.22222222,0.01587302,0.11153846,2.8693375760295288,103.9417606837607,108.01666666666665,113.45080341880343,52.826144153846165,51.409032730769226
656849,David Peterson,,44.1,8.0,8.0,43.0,44.0,15.0,16.0,2.0,0.22279793,0.08290155,0.10053619,3.7954948171946232,92.26455267082967,101.68192789151567,96.67188753098806,49.65545148793566,51.92939934316353
656288,Griffin Canning,,42.0,8.0,8.0,42.0,37.0,11.0,16.0,0.0,0.24137931,0.09195402,0.11938202,3.863033104687646,90.96766865154687,101.20442074944596,96.0971388030127,51.23898627808989,51.14286123595505
671922,Cade Smith,,19.2,21.0,0.0,28.0,18.0,6.0,8.0,1.0,0.3255814,0.09302326,0.12874251,2.850210133559213,110.3093694963015,99.70868615709757,109.40543148996126,59.49990467065869,55.883680958083836
543056,Danny Coulombe,,16.2,19.0,0.0,19.0,8.0,0.0,2.0,0.0,0.31666667,0.03333333,0.11983471,2.3470156353989804,100.37842975206613,103.48768595041322,107.0300826446281,46.2862891322314,49.435093471074374
455119,Chris Martin,,18.2,20.0,0.0,23.0,15.0,4.0,3.0,0.0,0.31081081,0.04054054,0.10780669,2.4416185531531305,107.05273403176749,108.85475265408861,107.75556630268846,39.01086059479554,69.85007130111525
663554,Casey Mize,,42.2,7.0,7.0,35.0,34.0,12.0,9.0,0.0,0.20958084,0.05389222,0.12333333,4.0301357546643395,97.94201258601166,103.58122108701332,101.98611091368348,50.62337735,57.92380500000001
650911,Cristopher Sanchez,,43.1,8.0,8.0,52.0,36.0,14.0,17.0,4.0,0.28415301,0.09289617,0.13266762,3.4089853425591863,118.89523399893784,92.06686872507086,110.15062515077044,61.34807061340941,50.661825249643364
518876,Merrill Kelly,,51.0,9.0,9.0,41.0,42.0,21.0,12.0,1.0,0.19902913,0.05825243,0.09137709,4.1622602736160275,92.45176710164051,105.68161380186696,101.41170552107259,38.786121969111974,57.738385984555975
676263,Jack Dreyer,,24.2,18.0,2.0,29.0,14.0,7.0,11.0,0.0,0.29591837,0.1122449,0.13709677,3.4329860638814607,97.32444852210924,102.48404397660947,99.85167837605617,50.446423709677404,55.47208782258064
592836,Taijuan Walker,,34.1,8.0,6.0,31.0,29.0,10.0,14.0,2.0,0.20805369,0.09395973,0.07345576,4.441054139148989,88.45725200916254,99.82810575765812,91.01266995379898,32.50498161936561,48.780411803005
592662,Robbie Ray,,50.1,9.0,9.0,55.0,37.0,17.0,26.0,0.0,0.26315789,0.12440191,0.13333333,4.290071169667931,101.53873704000092,91.13867893223482,94.00974483121861,47.00304202380952,44.54198947619047
607067,Colin Rea,,36.1,9.0,6.0,29.0,35.0,10.0,9.0,0.0,0.19594595,0.06081081,0.08407871,4.257945222417848,91.82596198077415,102.97050777487273,93.81422359393736,34.40550731663685,56.62363962432916
700363,AJ Smith-Shawver,,38.2,7.0,7.0,40.0,31.0,10.0,17.0,1.0,0.2484472,0.10559006,0.12351946,4.180947671295595,98.22205204504347,93.10821576521384,93.2892975086061,50.87375394247039,43.032286209813876
663855,Jordan Hicks,,45.1,9.0,9.0,41.0,53.0,33.0,16.0,4.0,0.2029703,0.07920792,0.09895833,3.915237870317827,103.81162545100362,102.52255433377638,105.1769202758996,57.229796289062506,53.72179708333334
622491,Luis Castillo,,49.1,9.0,9.0,39.0,48.0,20.0,20.0,1.0,0.18224299,0.09345794,0.10131108,4.810593967443051,98.54959436272904,101.89960942513981,101.52737874759329,45.8690994398093,53.81220523241956
640448,Kyle Finnegan,,16.2,17.0,0.0,17.0,16.0,5.0,7.0,0.0,0.23943662,0.09859155,0.08424908,3.756768095079986,100.85076923076923,101.69457875457874,99.79824175824176,50.81260641025642,54.331955750915746
676974,Max Meyer,,50.1,9.0,9.0,59.0,50.0,25.0,16.0,2.0,0.27314815,0.07407407,0.13164557,3.3410771692882393,97.09065044022802,105.42914772392753,106.82121180453342,62.47831707594937,55.86329802531645
595345,Steven Okert,,22.0,17.0,0.0,24.0,9.0,3.0,3.0,1.0,0.30379747,0.03797468,0.16612378,3.0600916023492237,108.02408794788272,103.97365852334418,111.2210466883822,56.879640749185675,53.170993778501625
683232,Nick Mears,,16.2,18.0,0.0,14.0,5.0,1.0,2.0,0.0,0.25454545,0.03636364,0.1277533,2.8011333683182986,98.7736270190896,99.74149779735683,92.72849486049925,47.70762334801761,61.40492497797358
571945,Miles Mikolas,,39.1,8.0,8.0,23.0,38.0,19.0,13.0,2.0,0.13690476,0.07738095,0.06329114,5.284082283653543,88.80114525675299,104.89212278189451,91.87179699064313,26.6502272943038,63.328470775316454
650556,Bryan Abreu,,19.0,20.0,0.0,26.0,12.0,3.0,10.0,0.0,0.32098765,0.12345679,0.13826367,3.276527264338968,110.91809646302252,88.96531961414792,101.9456694533762,61.47367215434084,44.575742154340844
678495,Randy Rodriguez,,17.2,17.0,0.0,26.0,12.0,2.0,2.0,1.0,0.38235294,0.02941176,0.15671642,1.6706298859370594,114.43611940298509,104.7113432835821,118.29410447761192,65.99575227611942,60.89339022388059
668678,Zac Gallen,,51.0,9.0,9.0,54.0,44.0,26.0,23.0,1.0,0.24770642,0.10550459,0.10081112,4.227130909519336,91.23603613403647,103.16573107574433,97.37865230449074,42.42665148319815,54.0130584820394
669160,Dustin May,,44.2,8.0,8.0,41.0,40.0,22.0,17.0,3.0,0.21578947,0.08947368,0.08974359,4.128947399738214,95.91008285307622,96.64341100917804,93.86374430319374,57.57766800569801,46.8127668945869
663436,Davis Martin,,49.1,9.0,8.0,33.0,55.0,20.0,12.0,3.0,0.15714286,0.05714286,0.08375635,4.540866738449897,94.53494641849971,102.44729272419627,98.41768415115622,51.14746587563452,53.40346795685279
518585,Fernando Cruz,,22.1,20.0,0.0,34.0,14.0,6.0,7.0,1.0,0.39534884,0.08139535,0.19827586,2.084397260365657,103.79451370468614,89.01589964633068,97.20533377541999,62.06838290229885,30.705626609195402
621381,Matt Strahm,,16.2,19.0,0.0,21.0,17.0,6.0,5.0,0.0,0.29577465,0.07042254,0.0952381,2.933871450144197,111.7709009826153,106.44735525321236,112.12080120937263,49.83878758503401,66.95055853741498
607200,Erick Fedde,,52.1,9.0,9.0,32.0,43.0,20.0,25.0,1.0,0.14814815,0.11574074,0.06765068,5.566424188725719,88.88961765473269,105.07339109567567,96.85123836037826,43.31137602706027,55.64365672816728
661395,Jhoan Duran,,21.1,22.0,0.0,25.0,13.0,2.0,9.0,0.0,0.29069767,0.10465116,0.15264798,2.6413913123878197,131.00229418935393,94.73910469998646,122.92753866991734,54.14944526479751,54.538542647975085
671106,Logan Allen,,41.1,8.0,8.0,31.0,43.0,17.0,20.0,1.0,0.16847826,0.10869565,0.07008086,5.214224711632236,92.61532319757248,95.67891284714382,88.94560389165017,46.428906280323446,45.70575826145553
669854,Ronel Blanco,,42.1,8.0,8.0,43.0,32.0,19.0,17.0,0.0,0.24855491,0.0982659,0.14529915,4.2058977646272675,90.15122870284557,103.13370672776577,94.32286162770741,44.41201267806267,49.64869460113961
571760,Andrew Heaney,,50.2,9.0,9.0,38.0,39.0,17.0,19.0,3.0,0.18181818,0.09090909,0.0955335,4.7150426488078025,93.81982110327851,99.44786868930397,93.06462808434947,45.58538255583127,59.11469820099255
676395,Robert Garcia,,18.1,22.0,0.0,17.0,12.0,3.0,5.0,0.0,0.24637681,0.07246377,0.1259542,3.4513759210799106,107.89122137404583,105.21076335877864,109.1483969465649,56.35791244274809,55.678345343511445
656945,Tanner Scott,,19.2,20.0,0.0,19.0,14.0,4.0,1.0,0.0,0.27536232,0.01449275,0.12890625,2.4592486358072527,117.59640625,107.05531250000001,120.97554687500002,68.727770703125,67.9739124609375
670970,Adrian Morejon,,19.0,20.0,0.0,15.0,16.0,7.0,4.0,0.0,0.19480519,0.05194805,0.07462687,3.5140597621217253,122.04757948646856,97.7779711793201,119.2449543998275,63.358685373134335,58.31732514925374
664208,Phil Maton,,17.0,19.0,0.0,21.0,17.0,6.0,4.0,2.0,0.28767123,0.05479452,0.12456747,2.48705187815517,108.32324400618188,98.32862248177577,108.16856060834006,61.313348961937734,47.08599356401384
489446,Kirby Yates,,18.1,21.0,0.0,31.0,15.0,6.0,5.0,1.0,0.41333333,0.06666667,0.19365079,1.7573011941703012,95.19441269841272,100.7424761904762,97.99123809523809,45.70823012698412,48.952187968253966
643410,Mark Leiter Jr.,,17.1,20.0,0.0,26.0,15.0,6.0,5.0,1.0,0.36111111,0.06944444,0.1331058,2.1840611525405427,99.31187695544979,103.9709958408755,104.08328262899308,54.20922266211604,47.282474300341306
572955,Pierce Johnson,,16.2,18.0,0.0,18.0,10.0,4.0,5.0,0.0,0.28125,0.078125,0.10780669,3.1662981836795807,97.33479553903348,104.58111524163571,96.85338289962824,40.04528650557621,57.60927178438662
690928,Hunter Dobbins,,27.2,5.0,5.0,23.0,32.0,12.0,4.0,2.0,0.19327731,0.03361345,0.11751152,3.8686848108948553,93.82311009817671,106.76471548787818,100.73795331596872,45.133305875576035,53.38366504608295
686563,Jonathan Cannon,,50.0,9.0,7.0,39.0,51.0,20.0,17.0,3.0,0.1797235,0.07834101,0.08464329,4.59606703023903,98.79427151676045,102.43953630893031,102.63649532739548,48.73135956469166,58.99185478839179
643377,Griffin Jax,,20.2,22.0,0.0,32.0,24.0,12.0,5.0,0.0,0.34782609,0.05434783,0.17032967,2.137144696736873,116.77208791208791,119.09373626373625,136.9742307692308,80.0,65.08525195054945
624133,Ranger Suarez,,17.2,3.0,3.0,17.0,16.0,10.0,4.0,0.0,0.23943662,0.05633803,0.09923664,3.4438660939098606,99.18463412753489,114.07805304957976,111.23242963991056,39.9586313740458,62.19664404580153
641302,Tyler Alexander,,30.0,15.0,4.0,25.0,25.0,14.0,12.0,1.0,0.19379845,0.09302326,0.07847082,4.744049008665027,92.54391671457314,103.20138049726931,91.69183637539523,36.62040581488934,59.44248279678069
656234,Jake Bird,,25.1,17.0,0.0,33.0,19.0,5.0,14.0,1.0,0.31132075,0.13207547,0.1195122,3.4520664109215815,113.66188506039465,102.30784008607829,112.40636556336717,49.82995604878049,56.83615992682927
592773,Ryne Stanek,,16.2,19.0,0.0,17.0,14.0,6.0,6.0,0.0,0.23943662,0.08450704,0.13928571,3.8357478616166385,113.36464285714287,104.00371428571428,116.30271428571427,71.37416703571428,52.618018428571425
543243,Sonny Gray,,50.0,9.0,9.0,51.0,47.0,25.0,12.0,2.0,0.24757282,0.05825243,0.11352041,3.6860395438080245,100.85912934534652,96.38244818779927,98.4627324126293,54.09092571428571,54.0098175637755
682847,Luis L. Ortiz,,43.1,8.0,8.0,49.0,38.0,23.0,21.0,0.0,0.2606383,0.11170213,0.1275441,4.134401846630566,98.04705870442609,94.52381853118683,93.81125953062715,57.494000624151965,48.29575842605156
571948,Hoby Milner,,20.2,19.0,0.0,18.0,17.0,6.0,6.0,0.0,0.22222222,0.07407407,0.06268657,3.5193658563816355,104.46759147121534,106.95452963752663,109.2656063965885,46.10190901492536,63.46846468656716
676684,Will Vest,,20.0,18.0,0.0,23.0,14.0,4.0,7.0,0.0,0.29113924,0.08860759,0.13772455,2.9766517644084516,106.15940785096474,110.11673985362609,113.08660678642714,52.04539982035927,56.218819401197614
682243,Bryce Miller,,39.2,8.0,8.0,35.0,40.0,23.0,21.0,1.0,0.20114943,0.12068966,0.09712722,4.98617160599562,102.20662049123153,93.08105445317835,95.3165934003082,47.684791080711356,43.55009939808482
593958,Eduardo Rodriguez,,44.2,9.0,9.0,52.0,58.0,35.0,18.0,0.0,0.2464455,0.08530806,0.09383033,4.0374596579952655,91.13297334281017,100.51905576540084,94.23811121962419,38.05880462724936,52.37522280205655
663893,Brendon Little,,20.1,22.0,0.0,31.0,13.0,4.0,10.0,1.0,0.36046512,0.11627907,0.22443182,2.7059633777080103,112.49533482142856,85.82155539772727,101.2307122564935,50.55594576704546,21.173355738636364
655889,Manuel Rodriguez,,20.1,21.0,0.0,19.0,15.0,5.0,4.0,1.0,0.2375,0.05,0.12251656,2.6601753711795806,107.5226309452137,97.48511137868753,106.2324984948826,63.535475463576155,45.79702112582782
641745,Brad Keller,,19.2,18.0,1.0,22.0,17.0,7.0,6.0,1.0,0.27160494,0.07407407,0.09467456,2.8743237813024947,106.36433254833668,113.92470048089292,117.97519950129623,55.31857582840236,61.435326627218934
664126,Pete Fairbanks,,17.0,18.0,0.0,16.0,13.0,5.0,9.0,0.0,0.21621622,0.12162162,0.11821086,4.274498566915501,108.95399361022363,98.70971246006388,103.54204472843452,53.34977619808307,45.5139815654952
668933,Graham Ashcraft,,22.0,18.0,0.0,24.0,20.0,6.0,10.0,0.0,0.25531915,0.10638298,0.13714286,3.346257435314136,109.87525240211642,105.18472905820104,113.23085883597885,64.97779385714286,38.1233104
695243,Mason Miller,,15.1,15.0,0.0,30.0,9.0,8.0,6.0,1.0,0.49180328,0.09836066,0.21544715,1.495242353659064,123.13333333333331,95.26284552845529,115.2262601626016,72.26915552845529,39.36233837398374
607625,Seth Lugo,,56.2,9.0,9.0,42.0,47.0,19.0,15.0,1.0,0.18918919,0.06756757,0.0775463,4.429241811447834,94.6575428409287,96.92800925250296,90.99762252490888,33.88890271990741,49.66418609953704
669387,Carmen Mlodzinski,,36.1,8.0,8.0,26.0,45.0,21.0,11.0,1.0,0.16049383,0.06790123,0.08045977,4.666786517535771,100.51763398156582,106.14389001953528,105.48115960474394,45.944027750410505,57.659296929392454
608032,Carlos Estevez,,19.2,19.0,0.0,18.0,14.0,5.0,10.0,2.0,0.21176471,0.11764706,0.07594937,4.549050598521472,96.96236286919832,92.24175105485233,88.50862869198313,41.110468892405066,40.47970993670886
669358,Shane Baz,,43.0,8.0,8.0,46.0,41.0,24.0,16.0,2.0,0.25274725,0.08791209,0.09836066,3.9022109738801802,107.77330569097256,102.15510809033158,109.96689427290478,53.189879084699456,53.08852991803278
664062,Tony Gonsolin,,16.0,3.0,3.0,21.0,13.0,5.0,4.0,0.0,0.33333333,0.06349206,0.16049383,2.8805991047903685,94.90980978233924,106.49987483266399,99.19995421190937,36.08339419753087,53.75078329218107
623352,Josh Hader,,19.0,17.0,0.0,27.0,12.0,4.0,5.0,1.0,0.36,0.06666667,0.20065789,2.507307945882639,125.15069235588975,97.10483239348372,116.40950971177945,68.26565108552632,56.19926881578948
