mlb_id,player_name_fg,team,ip,g,gs,tbf,so,h,er,r,bb,hbp,hr,era,fip,xfip,siera,k_pct,bb_pct,swstr_pct,csw_pct,stuff_plus,location_plus,pitching_plus,pb_stuff,pb_command,pb_xrv100
650911,Cristopher Sanchez,PHI,79.1,12.0,12.0,323.0,95.0,73.0,13.0,18.0,16.0,1.0,3.0,1.4747899396045259,1.859481072457831,2.423121430825214,2.7027117231037865,0.29411765,0.0495356,0.15091067,,117.51315652382105,97.0183228300726,114.2306631370209,57.499178274067646,56.63391886383348,-0.6954766695576756
694819,Jacob Misiorowski,MIL,71.0,12.0,12.0,273.0,108.0,37.0,13.0,15.0,19.0,6.0,4.0,1.6478873460781385,1.8664641507441408,2.120218703405735,2.255254450039452,0.3956044,0.06959707,0.17311234,,125.36598260724757,98.68530757125372,124.3346056144064,63.15954507366482,52.97721421731124,-0.7893172651933701
693645,Cameron Schlittler,NYY,72.0,12.0,12.0,275.0,81.0,48.0,12.0,14.0,13.0,0.0,3.0,1.5000000397364308,1.9533185967692617,2.743488937390444,2.932534668665847,0.29454545,0.04727273,0.14061055,,112.40301384014792,107.38939817849045,116.55198012168741,55.22651820100502,56.70083515577891,-0.6680343618090452
663436,Davis Martin,CHW,67.2,11.0,11.0,263.0,71.0,53.0,15.0,15.0,14.0,3.0,3.0,1.9950739384889353,2.351512369887044,3.0348261858404775,3.2128719951913234,0.26996198,0.05323194,0.13121272,,91.21654075546721,99.50852882703776,91.08268389662027,50.74424040755468,54.18910903578529,0.10264407554671968
677952,Braxton Ashcraft,PIT,74.2,12.0,12.0,297.0,81.0,60.0,23.0,26.0,17.0,5.0,7.0,2.772321522996137,3.0530210063469654,3.24085395241587,3.256841734142591,0.27272727,0.05723906,0.1371807,,104.61113611594244,102.80209237375536,105.41483545406338,51.21461239356669,56.59093666035951,-0.27000665089877013
657746,Joe Ryan,MIN,70.1,13.0,13.0,282.0,79.0,54.0,25.0,30.0,14.0,5.0,6.0,3.1990521918930486,2.792971070281863,3.5234703743636535,3.229383433815946,0.28014184,0.04964539,0.11681416,,108.44156083549743,107.39990660577813,111.60807471767058,51.03977416814159,59.76859515044248,-0.5568372743362833
694973,Paul Skenes,PIT,65.1,12.0,12.0,255.0,75.0,44.0,21.0,25.0,12.0,4.0,6.0,2.8928572017992735,2.752638348081816,3.096391843706138,2.989986439513218,0.29411765,0.04705882,0.12065637,,99.8913181057578,111.91432107604781,111.07980247516647,54.80472886100385,58.6298653957529,-0.6701572876447875
660271,Shohei Ohtani,LAD,55.0,9.0,9.0,213.0,61.0,28.0,5.0,7.0,17.0,4.0,2.0,0.8181818181818182,2.519985294342041,3.4033102259039882,3.3714538624770656,0.28638498,0.07981221,0.13934426,,114.02633649274358,97.677158746972,111.20994092799216,60.00201709601874,51.38428954332553,-0.46632258782201397
666200,Jesus Luzardo,PHI,67.0,12.0,12.0,285.0,78.0,69.0,32.0,34.0,19.0,4.0,5.0,4.298507646240732,2.7916270713653186,2.9346550063670094,3.2444076089332556,0.27368421,0.06666667,0.13790113,,109.26188272251851,101.65450676944172,110.22012611632798,59.50726292281005,51.69864182133565,-0.42155216825672165
672282,Reid Detmers,LAA,68.0,12.0,12.0,288.0,82.0,58.0,35.0,38.0,22.0,4.0,6.0,4.632353201044487,3.0023382289186893,3.6683684493877626,3.4486544447140357,0.28472222,0.07638889,0.12771503,,104.09191327356035,108.20634502799113,110.22042797081988,50.83399528236316,56.7477874370113,-0.311501416159861
