mlb_id,player_name_fg,team,ip,g,gs,tbf,so,h,er,r,bb,hbp,hr,era,fip,xfip,siera,k_pct,bb_pct,swstr_pct,csw_pct,stuff_plus,location_plus,pitching_plus,pb_stuff,pb_command,pb_xrv100
543037,Gerrit Cole,NYY,70.2,11.0,11.0,263.0,97.0,50.0,14.0,15.0,9.0,1.0,5.0,1.78301888396622,1.7690907136364398,2.3473227131122787,2.3933333316198895,0.36882129,0.03422053,0.15151515,,118.48103018824611,111.90232418885829,130.55633800122436,69.9557191184573,66.46520129476585,-1.4951877502295685
594798,Jacob deGrom,NYM,51.0,8.0,8.0,179.0,82.0,22.0,4.0,7.0,7.0,0.0,3.0,0.7058823529411765,1.1308184361925315,1.5769493073809382,1.7346881310360749,0.45810056,0.03910615,0.21068249,,118.09676417537437,114.15375942968363,134.40629604632124,73.76868488130566,63.687436750741846,-1.5972668991097922
669203,Corbin Burnes,MIL,52.1,9.0,9.0,198.0,81.0,31.0,13.0,14.0,7.0,4.0,2.0,2.2356688033891716,1.2018812442697364,1.885053371297443,2.024920620050523,0.40909091,0.03535354,0.18308081,,124.65468595775627,103.60852861045211,129.25174475209997,68.21634795454545,47.554829835858584,-1.0682727651515151
605540,Brandon Woodruff,MIL,71.0,11.0,11.0,261.0,83.0,33.0,10.0,11.0,16.0,3.0,3.0,1.2676056678558583,2.1841186030235957,2.8276310439203,3.0766550229327403,0.31800766,0.06130268,0.12730807,,116.6706610522823,107.85757427179132,121.66092723037406,60.93612436345967,64.23285472303208,-1.0505133527696795
554430,Zack Wheeler,PHI,75.0,11.0,11.0,290.0,92.0,54.0,21.0,22.0,16.0,3.0,6.0,2.520000064086916,2.5167007725185817,2.8176159963787555,3.025551980231186,0.31724138,0.05517241,0.1309417,,118.98339172656556,103.88081482210806,120.9016210828539,64.68943071748879,66.5116944484305,-1.21888267264574
592332,Kevin Gausman,SFG,70.2,11.0,11.0,269.0,83.0,41.0,11.0,11.0,16.0,0.0,4.0,1.4009434088306014,2.2360718499133068,3.1231030592373537,3.216846195446847,0.30855019,0.05947955,0.15637066,,105.2168410892095,106.12382056492582,113.0380377971957,60.02206093629345,62.24539196911197,-0.9775036872586872
669456,Shane Bieber,CLE,79.0,12.0,12.0,329.0,117.0,65.0,27.0,29.0,29.0,3.0,9.0,3.0759494413532655,2.9042113312389812,2.71855314121413,3.064844411714307,0.3556231,0.0881459,0.17244094,,103.62411924882865,99.5288432288084,103.30820481055295,56.450817157480316,53.206405283464576,-0.0797942283464567
543135,Nathan Eovaldi,BOS,60.2,11.0,11.0,254.0,58.0,57.0,27.0,27.0,14.0,4.0,1.0,4.005494610437839,2.3623417936133206,3.6312836145961547,3.8732259506984352,0.22834646,0.05511811,0.12173038,,112.46803091274923,103.71830414304006,112.61047100786536,52.98563080482897,67.11070850100603,-0.8563656539235414
669432,Trevor Rogers,MIA,62.2,11.0,11.0,249.0,76.0,47.0,13.0,15.0,22.0,2.0,3.0,1.867021295537556,2.5157787966803764,3.3293288334878937,3.5609540922535734,0.30522088,0.08835341,0.15189873,,100.97732204180943,101.0640855668047,101.53590355432333,62.04315874472574,59.05848183544304,-0.6262973734177215
607074,Carlos Rodon,CHW,54.2,9.0,9.0,215.0,80.0,32.0,12.0,13.0,13.0,5.0,6.0,1.9756097790742477,2.6578389945589027,2.7156559066292343,2.6309021846901954,0.37209302,0.06046512,0.1661055,,113.2698907525819,97.54892904580979,110.93148261411258,63.89101028058361,56.68839393939393,-0.6795828843995511
506433,Yu Darvish,SDP,66.2,11.0,11.0,263.0,79.0,46.0,16.0,18.0,16.0,6.0,6.0,2.160000051498414,2.9600341174602507,3.9072686919506685,3.4444683806215943,0.30038023,0.0608365,0.11984283,,106.87506045035516,104.37653090524407,112.21545640018134,59.75412703339882,63.973517033398814,-0.7550077799607072
607192,Tyler Glasnow,TBR,77.0,12.0,12.0,298.0,106.0,46.0,23.0,23.0,25.0,0.0,10.0,2.6883117549032174,3.079125029306063,2.903123730853678,3.029993578352443,0.3557047,0.08389262,0.16723549,,115.59819164127953,97.50331164432079,116.43408131535786,75.59784263651878,52.48689054607509,-0.8371917662116042
