batter,pa_to,prior_fp_per_pa,xfp_rh3_per_pa,replacement_xfp_per_pa,replacement_delta,signal,ros_full_fp_per_pa,ros_pa
444482,113,0.475080978162098,0.4435679759583794,0.4205063254680901,0.023061650490289298,hold,0.5577,149.0
453568,319,0.5643672957794523,0.5066107573184297,0.4205063254680901,0.08610443185033967,add,0.4917,182.0
456781,191,0.42651474609917,0.41616366197367527,0.4205063254680901,-0.004342663494414811,drop,0.4509,118.0
457705,381,0.5164476528125522,0.45424378985731784,0.4205063254680901,0.033737464389227756,hold,0.4771,135.0
457759,339,0.6210431520346162,0.529706761399333,0.4205063254680901,0.10920043593124296,add,0.5315,200.0
467793,373,0.5352216289145388,0.51910485768788,0.4205063254680901,0.09859853221978987,add,0.5216,223.0
500743,207,0.459911508109349,0.4766325308147604,0.4205063254680901,0.056126205346670344,hold,0.6054,130.0
502054,288,0.4944381730361861,0.44049752890729427,0.4205063254680901,0.019991203439204186,hold,0.3307,191.0
502110,313,0.5700655849632214,0.5050140845907134,0.4205063254680901,0.08450775912262332,add,0.3334,178.0
502671,435,0.6422837677088027,0.5389836350976929,0.4205063254680901,0.11847730962960279,add,0.496,221.0
514888,444,0.7238747585564393,0.6015881405355926,0.4205063254680901,0.18108181506750254,add,0.5595,239.0
516782,266,0.5779182937732066,0.5182090034316745,0.4205063254680901,0.09770267796358445,add,0.3637,99.0
518595,224,0.5016654860376406,0.4739874976287485,0.4205063254680901,0.0534811721606584,hold,0.3652,112.0
518692,447,0.75523879744865,0.6752727080324576,0.4205063254680901,0.25476638256436757,add,0.5741,182.0
518735,142,0.41767829707869086,0.4442733354156239,0.4205063254680901,0.023767009947533835,hold,0.624,101.0
518792,143,0.4947352387087697,0.5084577704291606,0.4205063254680901,0.08795144496107055,add,0.4472,108.0
518934,155,0.48362214409925136,0.44712954358243134,0.4205063254680901,0.026623218114341263,hold,0.4028,73.0
519203,291,0.5558368465633582,0.5016204733154576,0.4205063254680901,0.08111414784736748,add,0.3947,85.0
519317,283,0.49695415829699585,0.533547291377572,0.4205063254680901,0.11304096590948187,add,0.4659,178.0
521692,410,0.5215298315333612,0.5765484133636183,0.4205063254680901,0.1560420878955282,add,0.5036,243.0
542194,88,0.40179465847007634,0.36840345229219745,0.4205063254680901,-0.05210287317589263,drop,0.5602,59.0
542303,430,0.5617260633855119,0.6523931810650692,0.4205063254680901,0.23188685559697908,add,0.5627,250.0
542932,60,0.4741292780009645,0.4146551429756476,0.4205063254680901,-0.005851182492442486,drop,0.5734,14.0
543063,71,0.4888042102034382,0.3795543167153457,0.4205063254680901,-0.04095200875274441,drop,-0.1097,9.0
543257,176,0.4501126794664625,0.4334181757126679,0.4205063254680901,0.012911850244577805,hold,0.122,69.0
543309,145,0.40343510555801754,0.46951274706900936,0.4205063254680901,0.04900642160091928,hold,0.4509,118.0
543510,147,0.344960060124991,0.3708519342081018,0.4205063254680901,-0.04965439125998827,drop,0.5133,87.0
543685,142,0.5101026738657836,0.4675644503459493,0.4205063254680901,0.04705812487785921,hold,0.4283,96.0
543760,460,0.6561811622179181,0.6147462571230702,0.4205063254680901,0.1942399316549801,add,0.5034,258.0
543807,401,0.5988757886257835,0.5576263911774411,0.4205063254680901,0.13712006570935098,add,0.4136,213.0
543877,203,0.4184219243424643,0.431288602829115,0.4205063254680901,0.010782277361024939,hold,0.3385,112.0
545121,210,0.5089163834281683,0.4868881285013549,0.4205063254680901,0.0663818030332648,hold,0.3246,96.0
545341,174,0.4992535576790748,0.5055199084126644,0.4205063254680901,0.08501358294457428,add,0.8511,105.0
547180,388,0.6944317925437395,0.6788644342600576,0.4205063254680901,0.2583581087919675,add,0.5524,243.0
553869,281,0.4711453960849817,0.43069181715203464,0.4205063254680901,0.010185491683944559,hold,0.2866,71.0
553993,395,0.43131891883246115,0.40978350051779355,0.4205063254680901,-0.010722824950296528,drop,0.6765,246.0
570482,276,0.47366568385967045,0.4576297211034249,0.4205063254680901,0.037123395635334844,hold,0.469,177.0
571448,408,0.6617077506024368,0.5542229068710361,0.4205063254680901,0.13371658140294607,add,0.5084,227.0
571657,151,0.49752838619014494,0.4063197906054904,0.4205063254680901,-0.014186534862599687,drop,0.5294,91.0
571745,313,0.49937783119687457,0.43217743429964184,0.4205063254680901,0.011671108831551757,hold,0.2569,112.0
571771,237,0.4834507813659031,0.4590679277481417,0.4205063254680901,0.03856160228005162,hold,0.535,155.0
571912,117,0.3797681428413051,0.3181849241673381,0.4205063254680901,-0.10232140130075196,drop,0.0228,37.0
