pitcher,player_name,pitch_type,pitch_group,pitches,plv,plv_raw,avg_velo,swing_rate,whiff_rate,e_xwoba_in_play,plv_pctile
608372,"Sugano, Tomoyuki",ST,Breaking,509,5.378122995457732,-0.04189678290168271,83.64145383104133,0.5140952812686299,0.42924966699294087,0.3154952506143196,80.6
686613,"Brown, Hunter",KC,Breaking,530,5.3779939348358905,-0.04190146465145422,83.51283018867919,0.42693125522686265,0.4235198033875496,0.31459498298097727,80.5
458677,"Wilson, Justin",SL,Breaking,281,5.377261166138937,-0.04192804626582088,87.9804270462633,0.541263236868343,0.48932037128588685,0.3153103571332223,80.5
684320,"Rodríguez, Yariel",FS,Offspeed,143,5.376790431119525,-0.041945122454810344,89.35594405594405,0.43973135950111053,0.5109552129895637,0.27876405764477513,80.5
670036,"Festa, Matt",ST,Breaking,322,5.376422039768134,-0.041958486067202025,83.0978260869565,0.4636106507045886,0.38308421512024043,0.3137590245849045,80.4
694477,"Patrick, Chad",SL,Breaking,107,5.3759956713535395,-0.041973952831573666,84.20747663551403,0.4527454380936121,0.5161879181644836,0.2996978050524509,80.4
673513,"Matsui, Yuki",SL,Breaking,171,5.374886868561096,-0.04201417530335737,86.62514619883042,0.4467035986986483,0.43033104089767393,0.3231236471083914,80.4
594902,"Lively, Ben",FC,Fastball,58,5.373648707331092,-0.042059090328352824,84.38448275862066,0.37492294635837525,0.37704455961590166,0.3146328600231211,80.3
666974,"Cano, Yennier",FS,Offspeed,71,5.373608213567118,-0.04206055926339689,90.62816901408449,0.5626043572812728,0.4701618615698584,0.27238186677802684,80.3
676263,"Dreyer, Jack",FF,Fastball,548,5.373343285250866,-0.04207016969349114,92.70912408759122,0.485012722275439,0.29286747077512804,0.3658792418277956,80.3
681982,"Anderson, Grant",FF,Fastball,392,5.373108963570695,-0.04207866984990604,93.43341836734692,0.5116071789447441,0.3054271762013692,0.3542832666849683,80.2
596295,"Gomber, Austin",SL,Breaking,153,5.3729808661059915,-0.042083316660587636,82.4261437908497,0.4210099092045177,0.4812909583441808,0.30727621576592057,80.2
668678,"Gallen, Zac",KC,Breaking,753,5.372776998655886,-0.042090712071940505,81.04820717131477,0.4977832703987898,0.4318377444496336,0.3207879403892914,80.2
650556,"Abreu, Bryan",SL,Breaking,583,5.372690630680657,-0.04209384512091038,86.4636363636364,0.4828020819010128,0.47263730188560527,0.31274661283264077,80.1
623352,"Hader, Josh",SL,Breaking,358,5.371894383100348,-0.04212272946901109,83.29106145251396,0.4632642843100555,0.4965636297130759,0.33154859055034636,80.1
667755,"Soriano, José",KC,Breaking,755,5.371017360271406,-0.04215454398664336,85.2193377483443,0.40946147563106766,0.4132976233767152,0.3159509112184455,80.1
686752,"Pepiot, Ryan",FF,Fastball,1232,5.36904179258961,-0.04222620886328269,95.17581168831171,0.5197629997285799,0.2856529448513128,0.35544521460289996,80.0
622491,"Castillo, Luis",SL,Breaking,671,5.368733205569216,-0.04223740303848245,84.50998509687037,0.4649584452625976,0.4818298688560153,0.3064247716235337,80.0
688497,"Rashi, Taylor",SL,Breaking,39,5.368696125092737,-0.04223874815452034,83.07435897435896,0.39334588794206315,0.44593078994418217,0.3144931850538241,80.0
657376,"Schmidt, Clarke",ST,Breaking,149,5.36848111907613,-0.04224654762390773,83.10536912751685,0.4387182020773416,0.5382571482375019,0.28892432581882355,79.9
579328,"Kikuchi, Yusei",FF,Fastball,1111,5.367697051585951,-0.04227499013209338,94.8192619261927,0.4833275368388562,0.2943756170093477,0.3724132686346551,79.9
596001,"Junis, Jakob",SL,Breaking,479,5.367369857302049,-0.04228685929669301,82.95511482254697,0.464816999146126,0.4068681454169384,0.3128032172579107,79.9
605135,"Bassitt, Chris",ST,Breaking,179,5.3673586036011685,-0.04228726753129455,72.65698324022348,0.4909518330137773,0.434259325225924,0.3006646045668228,79.8
701656,"Henderson, Logan",FF,Fastball,200,5.366971398737037,-0.042301313614897626,92.93749999999999,0.5658168866123726,0.2681723068305292,0.36211030902745667,79.8
660825,"Bazardo, Eduard",ST,Breaking,581,5.366660728284919,-0.04231258336780538,82.56506024096382,0.4596531805345524,0.3656750135941063,0.33229365884949225,79.8
686580,"Slaten, Justin",FF,Fastball,196,5.366254474448875,-0.04232732046403989,96.70561224489795,0.5582441497558086,0.2901590767475294,0.3434190095362211,79.7
640455,"Manaea, Sean",ST,Breaking,371,5.365988188041552,-0.042336980159684755,77.68571428571428,0.4690559751606078,0.37871233261076814,0.3151940640404812,79.7
656629,"Kopech, Michael",FF,Fastball,191,5.365131748284341,-0.042368048014314645,97.45026178010467,0.4804311424293074,0.349720078410756,0.34908742273107474,79.7
643410,"Leiter Jr., Mark",CU,Breaking,217,5.364893938059603,-0.04237667471973012,74.06129032258065,0.35119235688453304,0.39641621157338863,0.31446761582217014,79.6
676961,"Boushley, Caleb",SL,Breaking,99,5.364592551374447,-0.04238760769854511,83.8212121212121,0.47199986168201247,0.4782392132634925,0.2871271266224737,79.6
690544,"Horn, Bailey",FC,Fastball,35,5.363609543406626,-0.04242326688926711,88.28571428571429,0.5073149260081672,0.4367273317071693,0.3330657216207896,79.6
687765,"Spence, Mitch",SL,Breaking,366,5.362528233812117,-0.04246249202916684,84.55027322404364,0.48915600397673736,0.45810556320388957,0.3109405936770403,79.5
622786,"Tinoco, Jesus",SL,Breaking,137,5.3606773791176145,-0.04252963286902825,85.0489051094891,0.4872807000225269,0.433693054740645,0.31140965648025365,79.5
657746,"Ryan, Joe",SL,Breaking,258,5.360152516206569,-0.04254867257904142,87.9131782945736,0.4673082777748369,0.453993022637397,0.3088155813232229,79.5
668984,"Legumina, Casey",FF,Fastball,440,5.3598933361821475,-0.042558074486477235,94.29545454545459,0.5380904107228388,0.30396065491239976,0.352530416127866,79.4
656464,"Ginkel, Kevin",SL,Breaking,214,5.358835613317659,-0.042596444003908024,84.82710280373828,0.4490047055176593,0.545173474638496,0.2994356655316355,79.4
656457,"Gilbert, Tyler",ST,Breaking,254,5.358766301861802,-0.04259895831763146,81.06732283464564,0.400664416762071,0.4298196850631579,0.2923779928697684,79.4
687273,"Mathews, Quinn",FF,Fastball,37,5.358607126617298,-0.04260473249300712,94.3,0.36472048567772875,0.2739388765158574,0.3644713574984834,79.3
502043,"Gibson, Kyle",ST,Breaking,53,5.357580653770877,-0.042641968397699445,81.20377358490565,0.3590731204885433,0.6494524775054991,0.2774431996282651,79.3
666171,"Zeferjahn, Ryan",SV,Breaking,25,5.357377855638858,-0.042649325018911464,83.948,0.350819373194797,0.4683437153811543,0.32067522580434615,79.3
592866,"Williams, Trevor",SL,Breaking,127,5.356933986921756,-0.04266542661702352,80.73149606299212,0.3768174290407559,0.43118910724733256,0.33206336687604127,79.2
693645,"Schlittler, Cam",CU,Breaking,219,5.3569299695874255,-0.04266557234818329,83.19132420091319,0.4442525835031514,0.3738250642938837,0.32900269714896097,79.2
676664,"Sears, JP",SL,Breaking,161,5.35686172674498,-0.04266804789732803,80.71801242236022,0.5172782117902164,0.33365601309446,0.3412955379801101,79.2
805123,"Blubaugh, AJ",FF,Fastball,278,5.356827388281705,-0.04266929354522825,94.61762589928054,0.49164693296513673,0.2771878397518126,0.3662738904022474,79.1
543243,"Gray, Sonny",CU,Breaking,512,5.356751439102727,-0.042672048646251876,80.22792968749995,0.41791294333004975,0.3297356296882534,0.33346378579448555,79.1
693855,"Seymour, Ian",ST,Breaking,58,5.356495987076316,-0.04268131531837288,81.03103448275866,0.485160936385896,0.3175189835174391,0.29845029767381925,79.1
700249,"Povich, Cade",CU,Breaking,430,5.356180529180064,-0.04269275873862536,78.86999999999999,0.46380117469995724,0.38848339888128797,0.3383202278198854,79.0
681857,"Olson, Reese",SL,Breaking,270,5.356118392150421,-0.04269501279582863,84.3825925925925,0.4440679117960561,0.5108564167426487,0.3042752519262061,79.0
676684,"Vest, Will",FF,Fastball,658,5.3560286767483385,-0.04269826727467165,96.62629179331307,0.5170568958138293,0.27654838261756964,0.37071212532905534,79.0
693433,"Woo, Bryan",SL,Breaking,309,5.354485946297336,-0.04275423072683654,88.32265372168287,0.4797989092125593,0.46201379906316437,0.3178462629643743,78.9
664141,"Brubaker, JT",SL,Breaking,114,5.353874651265527,-0.04277640581273649,86.31315789473682,0.47261828659280614,0.5503915293167955,0.2912966931775713,78.9
660730,"Rodríguez, Elvin",FF,Fastball,154,5.353380357091151,-0.04279433662389359,94.39610389610394,0.5268503308398444,0.3024067040037936,0.3563367944426975,78.9
656986,"Sousa, Bennett",SL,Breaking,423,5.351325430452757,-0.04286888029324013,85.67541371158393,0.5068739304125824,0.4388525616683731,0.3288010844575328,78.8
656234,"Bird, Jake",CU,Breaking,232,5.351197483332412,-0.04287352165009203,80.52586206896547,0.4631840265823474,0.3291776980107491,0.3167548003739131,78.8
445276,"Jansen, Kenley",FC,Fastball,746,5.351016967400125,-0.04288006997143692,92.7108579088472,0.4929709182814497,0.27154696783644194,0.3459662929880137,78.8
608665,"Graveman, Kendall",FF,Fastball,52,5.350852310581706,-0.04288604299412195,94.15961538461536,0.3982427041933543,0.32377238418638166,0.32416888569532937,78.7
521230,"Hendriks, Liam",SL,Breaking,78,5.3495229026161635,-0.042934268047979736,86.29615384615386,0.45563112240853204,0.5753544138721137,0.27820293405811647,78.7
701487,"Ohl, Pierson",CU,Breaking,32,5.349260759445603,-0.04294377744528011,77.92500000000001,0.34783383362600206,0.3648463519380618,0.32142309726282514,78.7
687888,"Walter, Brandon",ST,Breaking,183,5.349006399386058,-0.04295300450566245,79.5295081967213,0.4537632634331471,0.3104788759747683,0.31533524418884445,78.6
592094,"Adam, Jason",FF,Fastball,263,5.3487612147201435,-0.04296189872325789,94.54106463878331,0.4569277498974601,0.29493019850126967,0.33756364582755455,78.6
596133,"Weaver, Luke",FC,Fastball,103,5.348373651281953,-0.04297595781434551,91.51456310679612,0.37284306917436705,0.39579609583776676,0.31641464002522046,78.6
607455,"Banda, Anthony",SL,Breaking,574,5.348335900381056,-0.0429773272504222,85.87979094076648,0.4273471346888702,0.5214755832171669,0.30290038846818707,78.5
543859,"Tonkin, Michael",SL,Breaking,103,5.347635596707787,-0.043002731177008896,83.91650485436897,0.4809384127076191,0.44042957319814374,0.31246634878950297,78.5
656427,"Flaherty, Jack",SL,Breaking,750,5.347310641781156,-0.04301451910760995,85.07519999999998,0.45862998658696286,0.4988316391512733,0.31251328358400915,78.5
685107,"Veneziano, Anthony",SL,Breaking,115,5.347216984610105,-0.043017916576434355,87.07130434782611,0.5047394367096342,0.4616552812016372,0.31371743646914757,78.4
686642,"Ellard, Fraser",SL,Breaking,99,5.347118983657474,-0.04302147161848411,84.84141414141415,0.41412823668199916,0.4637945645909148,0.3072280518497322,78.4
656240,"Blewett, Scott",FS,Offspeed,145,5.346968367536999,-0.043026935306614604,84.98068965517237,0.5539212197368899,0.46016622952327907,0.3165086576128988,78.4
680767,"Vodnik, Victor",SL,Breaking,126,5.346667432199308,-0.043037851912535265,87.22698412698412,0.5001145057388123,0.46476752280169753,0.2958522563524747,78.3
682243,"Miller, Bryce",FF,Fastball,732,5.346657082369666,-0.04303822735867738,95.00095628415305,0.5454942686958306,0.2815327221688442,0.35026897644099575,78.3
681293,"Arrighetti, Spencer",FF,Fastball,196,5.34621332233523,-0.04305432501426179,93.13520408163265,0.48429221519429616,0.2887200227922733,0.3609632903444422,78.3
669711,"Weissert, Greg",SL,Breaking,173,5.345042161165984,-0.043096809572747134,85.5838150289017,0.42240293355012926,0.44585748643635675,0.3263945834297269,78.2
687223,"Palmquist, Carson",ST,Breaking,222,5.344989225943913,-0.04309872982898263,73.8477477477477,0.43183925855569083,0.4390643261610908,0.3108267817147479,78.2
813349,"Early, Connelly",FF,Fastball,114,5.344698699874642,-0.0431092688325848,94.05701754385964,0.4937675483677871,0.25653715339183586,0.3700964021107223,78.2
605447,"Romano, Jordan",FF,Fastball,268,5.3446038179228745,-0.04311271073104846,95.48246268656715,0.47375083312438815,0.30128935312505406,0.34614897874329464,78.1
702070,"Cameron, Noah",CU,Breaking,417,5.344387910392088,-0.043120542903391554,80.91247002398084,0.46785198612509965,0.3619375743534162,0.33305691728450176,78.1
669211,"Akin, Keegan",FF,Fastball,543,5.344267995843194,-0.04312489287400147,93.71362799263345,0.49473872310301686,0.2635016015931608,0.3696633565713097,78.1
656557,"Houck, Tanner",ST,Breaking,265,5.343858640956495,-0.04313974246266777,83.5101886792453,0.40761058242794385,0.36525557668294806,0.3255828366354066,78.0
686752,"Pepiot, Ryan",SL,Breaking,482,5.342766206568191,-0.04317937116098866,89.04585062240662,0.4837634963681008,0.41496787062388096,0.3185415209017916,78.0
669203,"Burnes, Corbin",CU,Breaking,194,5.342641235990578,-0.04318390454200658,80.03350515463917,0.43079630513008915,0.46929787230378767,0.3145575302749603,78.0
687606,"Schultz, Paxton",SL,Breaking,66,5.342639400714861,-0.043183971117709885,85.39545454545454,0.4026534737815878,0.4747999742012125,0.3172798951350268,77.9
607067,"Rea, Colin",ST,Breaking,245,5.3419476765496094,-0.0432090638176099,82.814693877551,0.5634433406432975,0.3978043010340896,0.30483841864838074,77.9
650911,"Sánchez, Cristopher",SL,Breaking,505,5.341661259818869,-0.04321945375254604,85.74712871287124,0.5049533665036873,0.4530893226480472,0.33091280617016516,77.9
663765,"Woodford, Jake",ST,Breaking,143,5.341109352210797,-0.04323947452480981,81.0965034965035,0.42399314317071796,0.45351629396490817,0.3055145214069151,77.8
656302,"Cease, Dylan",SL,Breaking,1298,5.3408540872550825,-0.04324873441083134,89.08382126348235,0.5110520893443562,0.5011894051694961,0.30653021297017247,77.8
800048,"Messick, Parker",CU,Breaking,79,5.34059817896273,-0.0432580176342672,77.1341772151899,0.38899736029960863,0.38434707529557494,0.32460629163022825,77.8
676974,"Meyer, Max",SL,Breaking,383,5.339544232845358,-0.0432962501479806,89.86788511749357,0.5731431008808903,0.4155054044154476,0.31828093107796634,77.7
640451,"Harvey, Hunter",FF,Fastball,108,5.33947258948868,-0.04329884905277437,96.17592592592591,0.5529554312703622,0.2539025984127459,0.3684580181413754,77.7
669721,"Daniel, Davis",FS,Offspeed,41,5.337510700824714,-0.0433700177150171,84.53414634146341,0.6563472918593575,0.485914659049742,0.3166425661694791,77.7
676979,"Crochet, Garrett",FF,Fastball,1170,5.337459012763813,-0.043371892729749346,96.44547008547006,0.5284202298517383,0.2914591571429434,0.3601134939527925,77.6
669721,"Daniel, Davis",SL,Breaking,30,5.337425970292727,-0.04337309136477272,80.02,0.4103784888954735,0.45763811455427855,0.3151055599136594,77.6
656794,"Newcomb, Sean",SV,Breaking,350,5.337302597669561,-0.04337756677905561,81.95228571428571,0.42763727936584417,0.288618523362031,0.30656767064762896,77.6
445276,"Jansen, Kenley",SI,Fastball,84,5.336905499979338,-0.04339197173072893,93.10714285714283,0.435157082592429,0.3378007841787865,0.3111745413598104,77.5
689017,"Knack, Landon",KC,Breaking,97,5.336810172252215,-0.043395429799955,80.1360824742268,0.33382856125561855,0.32803050429635033,0.3257536250310459,77.5
680742,"Bowlan, Jonathan",FF,Fastball,244,5.336665381761466,-0.04340068215994946,95.54754098360654,0.4854374395055837,0.31043578479730466,0.3545385026352565,77.5
593974,"Peralta, Wandy",SL,Breaking,197,5.336459718774106,-0.0434081427054698,87.91827411167507,0.4781730423594842,0.47755064647112144,0.29912700393360636,77.4
700669,"Graceffo, Gordon",SL,Breaking,201,5.3363860576409685,-0.04341081480628827,89.22089552238803,0.5181113542593003,0.4846521841920655,0.314813083192318,77.4
678495,"Rodríguez, Randy",SL,Breaking,365,5.336314787200752,-0.04341340018331842,86.26575342465756,0.51760971050113,0.4057277888828622,0.32547439207250134,77.4
676467,"Gordon, Colton",CU,Breaking,148,5.335968245926871,-0.04342597117132963,75.5689189189189,0.3600421441024775,0.256255146011735,0.3415208107768377,77.3
605177,"Chafin, Andrew",SL,Breaking,252,5.335830161113439,-0.043430980278945354,80.45912698412694,0.5158905364383682,0.5261922712635106,0.3037697231941255,77.3
685126,"Eisert, Brandon",SL,Breaking,452,5.335792897674334,-0.043432332032059894,85.10464601769917,0.5108735826661861,0.45323543852191317,0.3185466754680948,77.3
681882,"Selby, Colin",KC,Breaking,56,5.335755276214115,-0.04343369677260016,83.18214285714284,0.5010751942611993,0.44600216978538604,0.31623196360975003,77.2
700241,"McGreevy, Michael",ST,Breaking,311,5.335627132840188,-0.04343834524866575,83.65980707395492,0.4818679922684031,0.5023395043396696,0.3053681644018166,77.2
657612,"Hill, Tim",FF,Fastball,129,5.335054910087784,-0.043459102964708035,89.8860465116279,0.39425205528027146,0.2925706150281345,0.31642387249203363,77.2
662253,"Muñoz, Andrés",FF,Fastball,391,5.334647295813303,-0.04347388941164493,98.35140664961628,0.49410595633259413,0.29668795031875994,0.35106863779616293,77.1
694462,"Waldrep, Hurston",FS,Offspeed,279,5.334581784178226,-0.0434762658846403,86.75734767025088,0.550123029177618,0.48919648537590915,0.30418365284394555,77.1
671096,"Abbott, Andrew",CU,Breaking,308,5.334036290568907,-0.043496053985336416,80.56461038961044,0.3858509858774344,0.34006305775202755,0.3432634903654477,77.1
687830,"Gipson-Long, Sawyer",SL,Breaking,99,5.3338123159970445,-0.04350417879432725,82.33333333333331,0.4848862480636346,0.41505273562556705,0.3205752654826224,77.0
663903,"Singer, Brady",ST,Breaking,317,5.333703386278419,-0.04350813028377476,81.61356466876965,0.42989711782605156,0.5018527288497153,0.3067631879581473,77.0
640451,"Harvey, Hunter",FS,Offspeed,42,5.333516208059561,-0.04351492028347355,87.8452380952381,0.5242402771817167,0.4915762474062076,0.29014619399769814,77.0
601713,"Pivetta, Nick",ST,Breaking,549,5.33254919042552,-0.04354999941545693,81.91056466302368,0.4709611095937493,0.4131801544750729,0.3057780529828689,76.9
657746,"Ryan, Joe",FF,Fastball,1404,5.33231618323314,-0.04355845188805596,93.65940170940164,0.5423685153641814,0.25142993013053105,0.3756302753098886,76.9
663321,"Hernandez, Nick",FS,Offspeed,25,5.3321760497402035,-0.043563535312722695,81.524,0.36806809785772865,0.6093164089728372,0.27887430855165396,76.9
605483,"Snell, Blake",FF,Fastball,609,5.332031554582055,-0.04356877695935374,95.37766830870267,0.4798468722289565,0.260404639915977,0.34549557476818055,76.8
628452,"Iglesias, Raisel",SL,Breaking,95,5.33165019670638,-0.04358261094002036,83.74526315789475,0.48761843830366003,0.4717798043115571,0.29831933740524363,76.8
685107,"Veneziano, Anthony",CH,Offspeed,37,5.331232982044102,-0.04359774564665678,87.15675675675676,0.361002625561752,0.5054912999182348,0.2764119342231771,76.8
605130,"Barlow, Scott",ST,Breaking,375,5.330298804995758,-0.043631633467127784,81.52453333333335,0.45676417292877225,0.46362004747544294,0.3054136477946849,76.7
666808,"Doval, Camilo",SL,Breaking,564,5.329805805813063,-0.04364951730170189,89.01879432624116,0.5104823494770778,0.44952289062672524,0.3055466140344199,76.7
669713,"Wesneski, Hayden",ST,Breaking,125,5.329475865505692,-0.043661486079913804,83.2976,0.5716660545772919,0.4335615737588749,0.2965986238566857,76.7
800048,"Messick, Parker",SL,Breaking,91,5.328567843890201,-0.043694425096713826,86.34945054945058,0.5387694212265939,0.4537635666239491,0.3164464791829446,76.6
677952,"Ashcraft, Braxton",CU,Breaking,232,5.328288760037396,-0.043704549027201084,84.32629310344824,0.42569782848664484,0.3585792782724325,0.3254584844556978,76.6
663795,"Hagenman, Justin",SI,Fastball,96,5.326165339831811,-0.043781577340879806,93.02291666666669,0.4495553959359844,0.26079148107414957,0.3382968302813725,76.6
605218,"Edwards Jr., Carl",CU,Breaking,31,5.326052773462117,-0.043785660751978366,78.90645161290323,0.4014424855236394,0.37923303362750715,0.3390804607315092,76.5
682989,"Mederos, Victor",ST,Breaking,63,5.325885848251636,-0.04379171606191655,81.84920634920637,0.4246689333232123,0.4719632820326858,0.2964699474046368,76.5
675911,"Strider, Spencer",CU,Breaking,188,5.325532958882645,-0.0438045173308019,78.42553191489358,0.36093410024949324,0.5132804143095123,0.3030693277662261,76.5
687223,"Palmquist, Carson",CH,Offspeed,25,5.325458875445362,-0.04380720475095114,81.308,0.24013945013284949,0.529248891191211,0.2862234674629001,76.4
660271,"Ohtani, Shohei",SL,Breaking,120,5.325419338068835,-0.04380863899247957,88.30999999999997,0.5707379293251402,0.44132869375299744,0.31230505996504,76.4
592773,"Stanek, Ryne",FF,Fastball,624,5.325400832093702,-0.04380931030758406,98.49855769230781,0.57276265100987,0.29269419541259495,0.3501865459185338,76.4
669387,"Mlodzinski, Carmen",ST,Breaking,173,5.324707343561861,-0.04383446701091718,83.99653179190757,0.47989534133564193,0.35073685143156597,0.3345659465690349,76.3
678024,"Vasil, Mike",CU,Breaking,203,5.3238231748192595,-0.04386654075075941,81.70443349753693,0.3349321446238019,0.3161791364367661,0.32129840983868035,76.3
669211,"Akin, Keegan",SL,Breaking,304,5.323764677390165,-0.0438686627793179,85.56447368421053,0.49540798876062797,0.4638484243276809,0.3095860428777031,76.3
621383,"Banks, Tanner",SL,Breaking,403,5.322984163994514,-0.04389697636063951,87.26823821339954,0.48692553803706035,0.3779033224572156,0.34150021330663194,76.2
681293,"Arrighetti, Spencer",ST,Breaking,84,5.32292747729227,-0.043899032704019236,79.9452380952381,0.3838180557868053,0.5852490859700237,0.286310546797422,76.2
680885,"Schwellenbach, Spencer",FS,Offspeed,218,5.322722530003255,-0.04390646728716216,84.65045871559636,0.570878134887102,0.5029693111187599,0.29235031819762847,76.2
669199,"Bachar, Lake",FF,Fastball,434,5.322432550296688,-0.043916986471136774,94.76474654377884,0.5001953981236538,0.2606092561924969,0.3682798949904557,76.1
664062,"Gonsolin, Tony",CU,Breaking,103,5.322354796708003,-0.04391980702818095,81.71941747572812,0.38131146524391074,0.35920350401775625,0.34127822034953587,76.1
573186,"Stroman, Marcus",SV,Breaking,143,5.322182790268645,-0.04392604666267757,82.09510489510488,0.3634861445302443,0.4230546344557428,0.3233775987083744,76.1
621244,"Berríos, José",SV,Breaking,687,5.321764975505938,-0.04394120313830906,82.53464337700142,0.3865403293497056,0.4248805050821762,0.32646845478786435,76.0
640448,"Finnegan, Kyle",FF,Fastball,546,5.321703882080655,-0.0439434193381522,96.28260073260078,0.5124998329000092,0.2510889426016308,0.3720281807276821,76.0
608337,"Giolito, Lucas",CU,Breaking,82,5.321668800633332,-0.04394469193823472,78.6378048780488,0.3425627868714921,0.5054690181877923,0.2952920647879751,76.0
657240,"Merryweather, Julian",SL,Breaking,167,5.321360981396292,-0.0439558582616429,84.57065868263477,0.49294895042480724,0.4138815067627368,0.3257469048630924,75.9
489446,"Yates, Kirby",FS,Offspeed,320,5.320654975791994,-0.043981469029122436,85.87625000000003,0.49806013809252486,0.4980127762903739,0.29561945034683723,75.9
664854,"Helsley, Ryan",FF,Fastball,452,5.320358524415609,-0.043992222976716434,99.29292035398221,0.5270996454043513,0.3043570756402975,0.3481383864416697,75.9
669947,"Scholtens, Jesse",SL,Breaking,51,5.320104269168241,-0.04400144623497557,87.75882352941174,0.5391167747999276,0.37020649895008945,0.3208782390078695,75.8
669854,"Blanco, Ronel",FF,Fastball,283,5.319947942109704,-0.044007117090734654,93.20459363957602,0.44040564237009633,0.28872014776973687,0.35297773778889807,75.8
608717,"Stratton, Chris",CU,Breaking,96,5.319455532538995,-0.04402497953678789,80.14062499999999,0.41732449331246957,0.3592375422344199,0.3258043505432919,75.8
805673,"Matthews, Zebby",FF,Fastball,557,5.319058448849935,-0.04403938398056093,96.24649910233398,0.5584878005221373,0.24948361108417214,0.37482139178683366,75.7
686751,"Johnson, Seth",FF,Fastball,110,5.318817118737342,-0.044048138371973376,97.17454545454547,0.4752643046083444,0.3097054442347494,0.34422257759914837,75.7
687377,"Ribalta, Orlando",FF,Fastball,187,5.318436939304952,-0.044061929603918464,96.41657754010699,0.5278597231387894,0.29030400913408694,0.35493978986761376,75.7
679883,"Avila, Luinder",SL,Breaking,25,5.317610457007103,-0.04409191073413524,85.10799999999999,0.4314557014985182,0.4392566098699484,0.3004059812428345,75.6
663568,"Kolek, Stephen",ST,Breaking,128,5.3174158938369525,-0.044098968627274596,82.59765625,0.4263037754319786,0.39380694202855,0.32044991738383793,75.6
673380,"Núñez, Dedniel",FF,Fastball,101,5.317227491164902,-0.04410580304473116,96.25148514851483,0.47707814872171617,0.36096988132572705,0.3613129304959073,75.6
669704,"Strowd, Kade",CU,Breaking,50,5.317160434441417,-0.04410823556671475,83.02799999999999,0.4352894279479649,0.34567359769229633,0.3040491184275601,75.5
518489,"Brasier, Ryan",SL,Breaking,129,5.316488483408678,-0.04413261098463289,85.32790697674425,0.4983690393270554,0.5076965005513024,0.31006764267894454,75.5
664139,"Gibaut, Ian",SL,Breaking,57,5.316378043907906,-0.04413661724231349,87.31929824561404,0.5385543538579628,0.41438152755358976,0.329482520503887,75.5
673513,"Matsui, Yuki",FF,Fastball,428,5.315068563169071,-0.04418411942433193,92.05257009345789,0.4856759115735217,0.2625840632801824,0.34998320719404863,75.4
622554,"Domínguez, Seranthony",FF,Fastball,574,5.314882899414136,-0.04419085448596314,97.63048780487803,0.46937505813943314,0.3293585306111602,0.349302942444466,75.4
676604,"Zuber, Tyler",FF,Fastball,68,5.314764230219262,-0.044195159280625555,94.66323529411761,0.44975219778327175,0.31799830423825676,0.3692966814429483,75.4
682610,"Muñoz, Roddery",SL,Breaking,70,5.314585968052875,-0.044201625845290145,88.08714285714285,0.5746154942654665,0.49543769710656865,0.2929793814866312,75.3
683627,"Molina, Anthony",SL,Breaking,87,5.314442850502536,-0.04420681751838981,86.88505747126435,0.4507090555141842,0.5641759814272059,0.2819910278108293,75.3
664129,"Hartlieb, Geoff",SL,Breaking,90,5.314326834664011,-0.04421102606099383,85.16555555555551,0.4264503701702588,0.5377457940321203,0.2952164426976492,75.3
656848,"Petersen, Michael",FF,Fastball,183,5.313633218527688,-0.044236187393254287,97.50546448087428,0.6073398472168436,0.2606242359000471,0.3605708902231476,75.2
680755,"Fisher, Braydon",SL,Breaking,378,5.313180500813871,-0.044252609993913436,88.007671957672,0.48395101135899715,0.41997774291012974,0.3167341821064777,75.2
670102,"Francis, Bowden",FS,Offspeed,274,5.31220382338236,-0.044288039540716986,82.24489051094884,0.5614441287869593,0.5054090061627421,0.30471805802652024,75.2
690986,"Harrison, Kyle",SV,Breaking,161,5.311262809994667,-0.04432217535340843,82.22049689440995,0.3815117401307282,0.39677199252547785,0.3186822061296525,75.1
686993,"Sterner, Justin",FF,Fastball,577,5.31114095881173,-0.04432659557655441,93.52374350086652,0.5254025759163088,0.30041388951064846,0.36167322947587277,75.1
668674,"Erceg, Lucas",SL,Breaking,284,5.311021375085625,-0.04433093354637372,84.99753521126763,0.4784721915801353,0.5011482792549753,0.3099770798966344,75.1
663978,"Paddack, Chris",CU,Breaking,326,5.310430615799866,-0.04435236368603814,78.22975460122703,0.3638889174662585,0.37751152824940154,0.32079028259597153,75.0
663941,"Beck, Tristan",SL,Breaking,174,5.310380130924443,-0.04435419505451141,89.81551724137935,0.48098757732291947,0.40026944672656556,0.3219421846888489,75.0
607259,"Martinez, Nick",SL,Breaking,268,5.309900106819001,-0.04437160821054629,84.95037313432836,0.5137990247942662,0.5007282929398555,0.30669563587531845,75.0
663554,"Mize, Casey",FF,Fastball,839,5.309495884861061,-0.04438627159921034,94.60905840286046,0.4546484938252434,0.2714561326649086,0.3608849732017768,74.9
543056,"Coulombe, Danny",ST,Breaking,141,5.309353698278506,-0.044391429500907575,80.67092198581562,0.41900462243055364,0.37359312317994164,0.3035497634092354,74.9
670970,"Morejon, Adrian",FC,Fastball,40,5.3093389913010824,-0.04439196300514158,94.095,0.47333135689619643,0.32773310828900837,0.32986497563861605,74.9
