batter,Cold_lift_pct,Cool_lift_pct,Dome_lift_pct,Hot_lift_pct,Warm_lift_pct,Cold_pa,Cool_pa,Dome_pa,Hot_pa,Warm_pa,Cold_rate,Cool_rate,Dome_rate,Hot_rate,Warm_rate,annual_rate,total_pa,player_name,team,rank
542364,-78.6,-1.2,3.9,17.8,-9.1,43.0,172.0,84.0,390.0,404.0,0.046511627906976744,0.21511627906976744,0.2261904761904762,0.2564102564102564,0.19801980198019803,0.21774931381518756,1093,,,
542583,-19.6,-1.9,-5.0,24.3,-16.6,190.0,323.0,655.0,550.0,348.0,0.21052631578947367,0.25696594427244585,0.24885496183206107,0.32545454545454544,0.21839080459770116,0.26185866408518876,2066,,,
542932,3.8,-31.9,12.5,-16.5,4.8,124.0,189.0,656.0,261.0,345.0,0.20967741935483872,0.13756613756613756,0.22713414634146342,0.1685823754789272,0.21159420289855072,0.2019047619047619,1575,,,
543063,-5.5,-0.6,-3.4,-15.2,16.4,353.0,1019.0,239.0,388.0,562.0,0.22096317280453256,0.2325809617271835,0.22594142259414227,0.19845360824742267,0.2722419928825623,0.23389301054275674,2561,,,
543068,3.3,-10.1,-21.7,24.9,-4.2,334.0,403.0,511.0,663.0,605.0,0.2994011976047904,0.26054590570719605,0.22700587084148727,0.36199095022624433,0.27768595041322314,0.28974562798092207,2516,,,
543228,-2.7,29.4,-52.1,25.1,-19.7,239.0,381.0,204.0,509.0,643.0,0.20920502092050208,0.2782152230971129,0.10294117647058823,0.2691552062868369,0.17262830482115085,0.21508097165991902,1976,,,
543257,-10.7,-21.1,20.4,-9.1,13.0,318.0,537.0,537.0,634.0,734.0,0.20440251572327045,0.18063314711359404,0.2756052141527002,0.2082018927444795,0.25885558583106266,0.2289855072463768,2760,,,
543281,-2.2,-36.0,-13.5,25.4,3.4,257.0,285.0,136.0,430.0,510.0,0.24124513618677043,0.15789473684210525,0.21323529411764705,0.30930232558139537,0.2549019607843137,0.2466007416563659,1618,,,
543305,-37.4,-46.9,-15.0,18.4,27.5,192.0,273.0,273.0,532.0,520.0,0.15104166666666666,0.1282051282051282,0.20512820512820512,0.2857142857142857,0.3076923076923077,0.24134078212290502,1790,,,
543309,-34.5,-49.1,-22.3,-0.1,62.7,132.0,223.0,348.0,368.0,372.0,0.12121212121212122,0.09417040358744394,0.14367816091954022,0.18478260869565216,0.3010752688172043,0.18503118503118504,1443,Kyle Higashioka,TEX,256.0
543333,-3.8,9.8,-31.6,-0.2,1.0,170.0,752.0,239.0,385.0,882.0,0.23529411764705882,0.26861702127659576,0.16736401673640167,0.24415584415584415,0.2471655328798186,0.24464579901153213,2428,,,
543401,-14.5,-74.0,-63.8,52.9,5.1,176.0,155.0,71.0,312.0,398.0,0.23295454545454544,0.07096774193548387,0.09859154929577464,0.4166666666666667,0.2864321608040201,0.27248201438848924,1112,,,
