mlbam_id,player_name,player_type,live_blend_xfp,ci_lower,ci_upper,fitted_split_day,live_split_day,n_features_used,confidence_tier
519242,"Sale, Chris",SP,13.3288,6.0304,18.303,93,93,19,HIGH
543135,"Eovaldi, Nathan",SP,8.8036,0.1605,13.367,93,93,19,HIGH
547179,"Lorenzen, Michael",SP,6.8375,1.1328,11.6436,93,93,19,HIGH
571927,"Matz, Steven",SP,8.6431,0.7722,13.0715,93,93,19,MED
579328,"Kikuchi, Yusei",SP,10.4267,5.2934,15.2336,93,93,19,MED
592332,"Gausman, Kevin",SP,11.3813,3.4393,16.0848,93,93,19,HIGH
592662,"Ray, Robbie",SP,10.7231,2.4407,15.4378,93,93,19,HIGH
592791,"Taillon, Jameson",SP,8.5162,-0.6572,14.5044,93,93,19,HIGH
593958,"Rodriguez, Eduardo",SP,6.2003,-4.823,10.7962,93,93,19,HIGH
594798,"deGrom, Jacob",SP,14.3498,9.6518,19.1559,93,93,19,HIGH
605135,"Bassitt, Chris",SP,5.2545,-1.9851,10.074,93,93,19,MED
605280,"Holmes, Clay",SP,10.2382,1.4462,16.3909,93,93,19,MED
605288,"Houser, Adrian",SP,3.8324,-4.0348,8.1805,93,93,19,HIGH
605400,"Nola, Aaron",SP,8.3719,2.0768,12.8683,93,93,19,HIGH
605488,"Springs, Jeffrey",SP,13.0437,1.8725,19.029,93,93,19,HIGH
605540,"Woodruff, Brandon",SP,10.6242,4.4237,15.827,93,93,19,MED
607192,"Glasnow, Tyler",SP,14.9137,8.9406,19.516,93,93,19,MED
607259,"Martinez, Nick",SP,12.1116,4.8535,17.167,93,93,19,HIGH
607625,"Lugo, Seth",SP,12.2039,5.9316,17.2685,93,93,19,HIGH
608331,"Fried, Max",SP,11.7225,5.537,16.2319,93,93,19,MED
608372,"Sugano, Tomoyuki",SP,7.3803,-1.7919,12.5911,93,93,19,HIGH
608379,"Wacha, Michael",SP,9.3552,-0.4478,13.9542,93,93,19,HIGH
608566,"Márquez, Germán",SP,4.1875,-4.0426,8.9938,93,93,19,MED
621111,"Buehler, Walker",SP,8.3506,3.2827,13.285,93,93,19,HIGH
621121,"McCullers Jr., Lance",SP,8.7347,1.589,13.3795,93,93,19,MED
622491,"Castillo, Luis",SP,4.5509,-5.3743,9.5907,93,93,19,HIGH
622663,"Severino, Luis",SP,6.9848,-0.9572,12.7299,93,93,19,HIGH
624133,"Suarez, Ranger",SP,6.7364,0.5837,11.6704,93,93,19,HIGH
641816,"Mahle, Tyler",SP,7.6449,1.4729,12.5789,93,93,19,HIGH
641927,"Ober, Bailey",SP,9.5855,1.5593,15.5709,93,93,19,HIGH
642547,"Peralta, Freddy",SP,12.1592,7.2587,18.0917,93,93,19,HIGH
645261,"Alcantara, Sandy",SP,12.7633,4.5246,17.9662,93,93,19,HIGH
647336,"Soroka, Michael",SP,8.5463,0.2677,13.3023,93,93,19,HIGH
650633,"King, Michael",SP,12.0166,4.9308,16.7198,93,93,19,HIGH
650644,"Civale, Aaron",SP,8.9283,0.9387,13.6348,93,93,19,HIGH
650911,"Sánchez, Cristopher",SP,11.6337,5.5052,15.9694,93,93,19,HIGH
656302,"Cease, Dylan",SP,15.6207,10.0227,21.6021,93,93,19,HIGH
656427,"Flaherty, Jack",SP,3.0788,-6.6537,8.8376,93,93,19,HIGH
656492,"Griffin, Foster",SP,7.2626,-2.5876,12.1964,93,93,19,HIGH
656550,"Holmes, Grant",SP,7.7996,0.587,12.754,93,93,19,HIGH
656605,"Keller, Mitch",SP,13.8314,6.0857,18.7854,93,93,19,HIGH
656876,"Rasmussen, Drew",SP,13.399,7.1269,18.3434,93,93,19,HIGH
657277,"Webb, Logan",SP,8.0157,-1.8345,13.5461,93,93,19,HIGH
657746,"Ryan, Joe",SP,11.5426,5.4317,15.8335,93,93,19,HIGH
663436,"Martin, Davis",SP,10.0829,2.2119,15.0108,93,93,19,HIGH
663460,"Bubic, Kris",SP,12.5282,2.7634,17.7944,93,93,19,MED
663554,"Mize, Casey",SP,12.7962,4.9157,17.3977,93,93,19,MED
663556,"McClanahan, Shane",SP,10.4826,2.2659,16.5155,93,93,19,HIGH
663623,"Irvin, Jake",SP,9.5683,1.7011,15.3332,93,93,19,MED
663903,"Singer, Brady",SP,4.3874,-1.5187,9.9178,93,93,19,HIGH
663978,"Paddack, Chris",SP,5.3824,-1.8159,10.3099,93,93,19,MED
664285,"Valdez, Framber",SP,11.0095,3.4374,15.5715,93,93,19,HIGH
665795,"Cabrera, Edward",SP,10.9394,3.7937,15.7742,93,93,19,HIGH
666142,"Ragans, Cole",SP,6.8106,0.896,12.36,93,93,19,MED
666200,"Luzardo, Jesús",SP,17.1816,9.8764,23.0915,93,93,19,HIGH
667755,"Soriano, José",SP,16.7614,8.8942,22.3108,93,93,19,HIGH
668678,"Gallen, Zac",SP,5.0602,-1.6461,10.2765,93,93,19,HIGH
668909,"Williams, Gavin",SP,13.5363,5.9643,19.3,93,93,19,HIGH
669022,"Gore, MacKenzie",SP,9.5907,1.3465,14.8118,93,93,19,HIGH
669160,"May, Dustin",SP,6.0422,-1.5298,11.8016,93,93,19,HIGH
669194,"Nelson, Ryne",SP,6.3885,-1.2056,11.3328,93,93,19,HIGH
669302,"Gilbert, Logan",SP,14.3819,6.051,19.0838,93,93,19,HIGH
669358,"Baz, Shane",SP,11.3885,4.1571,16.3159,93,93,19,HIGH
669373,"Skubal, Tarik",SP,16.5297,8.2511,21.4703,93,93,19,MED
669387,"Mlodzinski, Carmen",SP,12.0655,5.8662,16.6712,93,93,19,MED
669432,"Rogers, Trevor",SP,12.907,5.6827,17.6567,93,93,19,HIGH
669461,"Liberatore, Matthew",SP,3.0569,-3.7952,8.588,93,93,19,HIGH
669467,"Pallante, Andre",SP,7.6191,0.3492,13.7777,93,93,19,HIGH
669923,"Kirby, George",SP,10.8989,4.7704,15.8413,93,93,19,HIGH
671096,"Abbott, Andrew",SP,5.7821,-0.1306,11.742,93,93,19,HIGH
671737,"Bradley, Taj",SP,10.4441,4.471,16.3765,93,93,19,HIGH
672282,"Detmers, Reid",SP,14.7375,9.1644,19.1669,93,93,19,HIGH
672456,"Montero, Keider",SP,12.1466,5.8599,18.0571,93,93,19,HIGH
676083,"Junk, Janson",SP,10.1024,3.9281,14.6367,93,93,19,MED
676106,"Hancock, Emerson",SP,12.6991,5.4436,17.7441,93,93,19,HIGH
676282,"Cantillo, Joey",SP,7.9089,0.0507,13.8423,93,93,19,HIGH
676440,"Bibee, Tanner",SP,10.4921,0.9697,16.4255,93,93,19,HIGH
676917,"Cavalli, Cade",SP,13.273,5.6984,17.3918,93,93,19,HIGH
676974,"Meyer, Max",SP,13.0881,5.5101,17.9466,93,93,19,HIGH
676979,"Crochet, Garrett",SP,8.4665,-1.2305,14.2259,93,93,19,MED
677944,"Cecconi, Slade",SP,4.661,-2.5874,9.6085,93,93,19,HIGH
677952,"Ashcraft, Braxton",SP,14.3598,8.7203,19.0687,93,93,19,HIGH
677958,"Rocker, Kumar",SP,7.9747,-1.4991,13.957,93,93,19,HIGH
677960,"Weathers, Ryan",SP,13.7822,6.0364,17.968,93,93,19,HIGH
678394,"Bello, Brayan",SP,2.5069,-3.6185,8.5331,93,93,19,MED
680573,"Woods Richardson, Simeon",SP,2.6227,-6.9201,7.5963,93,93,19,MED
680694,"Bradish, Kyle",SP,4.3222,-6.794,8.7506,93,93,19,HIGH
681190,"Vásquez, Randy",SP,13.5934,7.3454,18.637,93,93,19,HIGH
681347,"Burrows, Mike",SP,11.1398,5.6496,15.9515,93,93,19,HIGH
681517,"Leahy, Kyle",SP,4.1358,-2.7655,8.687,93,93,19,HIGH
682052,"Lopez, Jacob",SP,4.2428,-4.9306,9.509,93,93,19,MED
682227,"Williamson, Brandon",SP,3.7835,-4.8762,8.3428,93,93,19,MED
683004,"Leiter, Jack",SP,11.0714,4.901,16.2925,93,93,19,HIGH
684007,"Imanaga, Shota",SP,13.0198,6.824,17.9538,93,93,19,HIGH
686218,"Sheehan, Emmet",SP,11.0875,2.788,16.8363,93,93,19,HIGH
686799,"Kochanowicz, Jack",SP,10.1126,1.8339,15.8573,93,93,19,HIGH
690986,"Harrison, Kyle",SP,12.9012,4.6091,18.4565,93,93,19,HIGH
690997,"McLean, Nolan",SP,17.8224,8.0856,22.693,93,93,19,HIGH
691587,"Pérez, Eury",SP,8.4334,1.7852,14.4157,93,93,19,HIGH
693433,"Woo, Bryan",SP,6.9926,-3.8421,11.6025,93,93,19,HIGH
693645,"Schlittler, Cam",SP,18.8722,11.2887,23.6765,93,93,19,HIGH
693821,"Elder, Bryce",SP,9.7054,0.2406,14.4973,93,93,19,HIGH
694738,"Roupp, Landen",SP,12.8929,7.0662,17.9379,93,93,19,HIGH
694819,"Misiorowski, Jacob",SP,16.2014,5.1757,21.6703,93,93,19,HIGH
694973,"Skenes, Paul",SP,12.9709,4.1789,17.578,93,93,19,HIGH
695076,"Lowder, Rhett",SP,10.1847,4.2347,15.2623,93,93,19,HIGH
695505,"Burns, Chase",SP,14.5126,1.1468,18.8455,93,93,19,HIGH
696149,"Chandler, Bubba",SP,5.6732,-1.5882,11.6583,93,93,19,HIGH
700241,"McGreevy, Michael",SP,6.9361,-1.0193,11.7705,93,93,19,HIGH
701542,"Warren, Will",SP,13.4108,6.5586,18.218,93,93,19,HIGH
702070,"Cameron, Noah",SP,4.3691,-1.537,10.3514,93,93,19,HIGH
800048,"Messick, Parker",SP,15.1193,8.8949,20.3307,93,93,19,HIGH
808963,"Sasaki, Roki",SP,3.258,-2.6496,8.2993,93,93,19,HIGH
808967,"Yamamoto, Yoshinobu",SP,10.7587,5.1163,15.5527,93,93,19,HIGH
813349,"Early, Connelly",SP,4.8855,-2.9166,11.3881,93,93,19,HIGH
500743,Miguel Rojas,H,0.498,0.3228,0.6416,93,93,19,MED
502671,Paul Goldschmidt,H,0.6917,0.5263,0.8248,93,93,19,HIGH
514888,Jose Altuve,H,0.3531,0.1548,0.5032,93,93,19,HIGH
518692,Freddie Freeman,H,0.6437,0.487,0.8163,93,93,19,HIGH
521692,Salvador Perez,H,0.4133,0.2302,0.6054,93,93,19,HIGH
542303,Marcell Ozuna,H,0.2932,0.1101,0.4263,93,93,19,HIGH
543309,Kyle Higashioka,H,0.3461,0.1998,0.531,93,93,19,MED
543760,Marcus Semien,H,0.3875,0.2283,0.5599,93,93,19,HIGH
543807,George Springer,H,0.4796,0.3296,0.6723,93,93,19,HIGH
543877,Christian Vázquez,H,0.3697,0.1474,0.5617,93,93,19,MED
545121,Ildemaro Vargas,H,0.5579,0.3871,0.7147,93,93,19,HIGH
545341,Randal Grichuk,H,0.6901,0.5341,0.8796,93,93,19,MED
545361,Mike Trout,H,0.6706,0.4406,0.8131,93,93,19,HIGH
547180,Bryce Harper,H,0.7354,0.4712,0.878,93,93,19,HIGH
553993,Eugenio Suárez,H,0.2592,0.0608,0.4075,93,93,19,HIGH
571448,Nolan Arenado,H,0.4287,0.2306,0.5725,93,93,19,HIGH
571970,Max Muncy,H,0.6042,0.4335,0.7393,93,93,19,HIGH
572233,Christian Walker,H,0.5364,0.3797,0.6791,93,93,19,HIGH
573262,Mike Yastrzemski,H,0.3152,0.128,0.5159,93,93,19,HIGH
575929,Willson Contreras,H,0.5819,0.4466,0.7188,93,93,19,HIGH
592206,Nick Castellanos,H,0.2831,0.1344,0.4525,93,93,19,MED
592450,Aaron Judge,H,0.6715,0.5204,0.8714,93,93,19,HIGH
592518,Manny Machado,H,0.43,0.2856,0.6419,93,93,19,HIGH
592626,Joc Pederson,H,0.5017,0.2798,0.6711,93,93,19,HIGH
592663,J.T. Realmuto,H,0.4188,0.2812,0.5954,93,93,19,HIGH
592885,Christian Yelich,H,0.2814,0.1159,0.458,93,93,19,HIGH
593428,Xander Bogaerts,H,0.4165,0.2868,0.5871,93,93,19,HIGH
595978,Austin Hedges,H,0.2842,0.1275,0.4257,93,93,19,MED
596019,Francisco Lindor,H,0.4371,0.279,0.5783,93,93,19,MED
596115,Trevor Story,H,0.1316,-0.048,0.27,93,93,19,MED
596142,Gary Sánchez,H,0.5906,0.4148,0.7462,93,93,19,MED
605137,Josh Bell,H,0.4311,0.2406,0.5703,93,93,19,HIGH
605141,Mookie Betts,H,0.6211,0.4928,0.7738,93,93,19,MED
605170,Victor Caratini,H,0.4833,0.2644,0.6328,93,93,19,HIGH
606192,Teoscar Hernández,H,0.4002,0.2557,0.5656,93,93,19,HIGH
606466,Ketel Marte,H,0.5982,0.3871,0.7382,93,93,19,HIGH
607043,Brandon Nimmo,H,0.5028,0.2906,0.629,93,93,19,HIGH
607208,Trea Turner,H,0.3213,0.1386,0.5103,93,93,19,HIGH
608070,José Ramírez,H,0.5875,0.4574,0.7222,93,93,19,HIGH
608324,Alex Bregman,H,0.436,0.2964,0.5743,93,93,19,HIGH
608348,Carson Kelly,H,0.4502,0.0912,0.6068,93,93,19,HIGH
608369,Corey Seager,H,0.4329,0.2495,0.5984,93,93,19,HIGH
608701,Rob Refsnyder,H,0.1842,0.0162,0.326,93,93,19,MED
609280,Miguel Andujar,H,0.4723,0.2747,0.6064,93,93,19,HIGH
620443,Luis Torrens,H,0.2566,0.072,0.4067,93,93,19,MED
621020,Dansby Swanson,H,0.3143,0.1345,0.4559,93,93,19,HIGH
621043,Carlos Correa,H,0.4933,0.3137,0.6352,93,93,19,MED
621438,Tyrone Taylor,H,0.3459,0.192,0.5112,93,93,19,MED
621439,Byron Buxton,H,0.638,0.4708,0.8299,93,93,19,HIGH
621493,Taylor Ward,H,0.426,0.2719,0.6181,93,93,19,HIGH
621566,Matt Olson,H,0.6237,0.4586,0.762,93,93,19,HIGH
622761,Jorge Mateo,H,0.4861,0.3034,0.6296,93,93,19,MED
624413,Pete Alonso,H,0.6096,0.426,0.7526,93,93,19,HIGH
624424,Michael Conforto,H,0.443,0.278,0.6079,93,93,19,MED
624585,Jorge Soler,H,0.3532,0.2151,0.4936,93,93,19,HIGH
624641,Edmundo Sosa,H,0.5007,0.2296,0.6458,93,93,19,MED
630105,Jake Cronenworth,H,0.3019,0.0923,0.4989,93,93,19,MED
641343,Jake Bauers,H,0.5758,0.353,0.739,93,93,19,HIGH
641355,Cody Bellinger,H,0.6438,0.5028,0.7952,93,93,19,HIGH
641487,J.P. Crawford,H,0.558,0.3943,0.6924,93,93,19,HIGH
641598,Mitch Garver,H,0.1957,-0.0033,0.3575,93,93,19,MED
641680,Jonah Heim,H,0.5886,0.4,0.7196,93,93,19,MED
641857,Ryan McMahon,H,0.3021,0.1375,0.4423,93,93,19,MED
641933,Tyler O'Neill,H,0.1827,-0.0401,0.3137,93,93,19,MED
642086,Dominic Smith,H,0.5854,0.4315,0.7213,93,93,19,MED
642201,Eli White,H,0.3952,0.2325,0.5677,93,93,19,MED
642708,Amed Rosario,H,0.5276,0.3281,0.6675,93,93,19,MED
642715,Willy Adames,H,0.3624,0.2006,0.4964,93,93,19,HIGH
643217,Andrew Benintendi,H,0.3914,0.1655,0.5446,93,93,19,HIGH
643289,Mauricio Dubón,H,0.5525,0.3262,0.6935,93,93,19,HIGH
643376,Danny Jansen,H,0.1587,-0.0868,0.2982,93,93,19,MED
643396,Isiah Kiner-Falefa,H,0.4337,0.2684,0.5709,93,93,19,MED
643446,Jeff McNeil,H,0.4801,0.3532,0.6655,93,93,19,HIGH
645277,Ozzie Albies,H,0.5914,0.4287,0.7566,93,93,19,HIGH
646240,Rafael Devers,H,0.3825,0.2215,0.5241,93,93,19,HIGH
647304,Josh Naylor,H,0.5101,0.3593,0.6508,93,93,19,HIGH
650333,Luis Arraez,H,0.6074,0.3358,0.7797,93,93,19,HIGH
650402,Gleyber Torres,H,0.4633,0.3269,0.6043,93,93,19,MED
650489,Willi Castro,H,0.3172,0.1539,0.502,93,93,19,HIGH
650490,Yandy Díaz,H,0.7049,0.5154,0.9008,93,93,19,HIGH
650859,Luis Rengifo,H,0.3693,0.1704,0.561,93,93,19,HIGH
655316,Andruw Monasterio,H,0.3835,0.2448,0.5065,93,93,19,MED
656305,Matt Chapman,H,0.3626,0.2356,0.5268,93,93,19,HIGH
656484,Tristan Gray,H,0.2943,0.1263,0.4791,93,93,19,MED
656537,Derek Hill,H,0.4094,0.2598,0.5867,93,93,19,MED
656555,Rhys Hoskins,H,0.21,0.0195,0.3668,93,93,19,HIGH
656716,Zach McKinstry,H,0.3109,0.1483,0.4534,93,93,19,MED
656775,Cedric Mullins,H,0.3395,0.1554,0.502,93,93,19,HIGH
656811,Ryan O'Hearn,H,0.478,0.3231,0.6435,93,93,19,HIGH
656941,Kyle Schwarber,H,0.6074,0.4583,0.7447,93,93,19,HIGH
657041,Lane Thomas,H,0.429,0.2581,0.6138,93,93,19,HIGH
657656,Ramón Laureano,H,0.3271,0.1588,0.5044,93,93,19,HIGH
657757,Gavin Sheets,H,0.5514,0.387,0.6913,93,93,19,HIGH
660162,Yoán Moncada,H,0.1803,-0.0025,0.2937,93,93,19,MED
660271,Shohei Ohtani,H,0.6308,0.4953,0.7706,93,93,19,HIGH
660670,Ronald Acuña Jr.,H,0.5528,0.3695,0.6931,93,93,19,HIGH
660688,Keibert Ruiz,H,0.4685,0.3067,0.6255,93,93,19,MED
660821,Jesús Sánchez,H,0.485,0.3215,0.6252,93,93,19,HIGH
660844,Leo Rivas,H,0.0413,-0.1235,0.1776,93,93,19,MED
661388,William Contreras,H,0.5475,0.3692,0.6763,93,93,19,HIGH
662139,Daulton Varsho,H,0.4562,0.2814,0.6011,93,93,19,HIGH
663538,Nico Hoerner,H,0.582,0.389,0.7168,93,93,19,HIGH
663586,Austin Riley,H,0.2722,0.1086,0.4138,93,93,19,HIGH
663616,Trevor Larnach,H,0.4547,0.3025,0.5847,93,93,19,HIGH
663647,Ke'Bryan Hayes,H,0.3717,0.2477,0.508,93,93,19,MED
663656,Kyle Tucker,H,0.4311,0.2829,0.5611,93,93,19,HIGH
663728,Cal Raleigh,H,0.234,0.086,0.4191,93,93,19,HIGH
663743,Nick Fortes,H,0.4105,0.2473,0.5483,93,93,19,MED
663757,Trent Grisham,H,0.5535,0.3342,0.7562,93,93,19,HIGH
663837,Matt Vierling,H,0.4663,0.3031,0.6442,93,93,19,HIGH
663886,Tyler Stephenson,H,0.3537,0.1972,0.4862,93,93,19,HIGH
663968,Jake Mangum,H,0.3015,0.0709,0.4414,93,93,19,MED
663993,Nathaniel Lowe,H,0.5893,0.405,0.7255,93,93,19,MED
664023,Ian Happ,H,0.4611,0.302,0.6532,93,93,19,HIGH
664034,Ty France,H,0.5028,0.3514,0.64,93,93,19,MED
664040,Brandon Lowe,H,0.5342,0.3455,0.6778,93,93,19,HIGH
664056,Harrison Bader,H,0.3045,0.1157,0.4484,93,93,19,MED
664702,Myles Straw,H,0.4589,0.2192,0.6088,93,93,19,MED
664728,Kyle Isbel,H,0.3484,0.1737,0.5105,93,93,19,MED
664761,Alec Bohm,H,0.4775,0.3152,0.6763,93,93,19,HIGH
664770,Nathan Lukes,H,0.4945,0.1307,0.6351,93,93,19,MED
664954,Brett Sullivan,H,0.3963,0.2447,0.5858,93,93,19,MED
664983,Jake McCarthy,H,0.5016,0.322,0.6668,93,93,19,HIGH
