mlbam_id,player_name,player_type,live_blend_xfp,ci_lower,ci_upper,fitted_split_day,live_split_day,n_features_used,confidence_tier
543135,"Eovaldi, Nathan",SP,9.8467,4.0264,14.2761,93,79,19,HIGH
547179,"Lorenzen, Michael",SP,6.2251,-1.7774,11.042,93,79,19,HIGH
605488,"Springs, Jeffrey",SP,13.1362,7.2784,18.1906,93,79,19,HIGH
607259,"Martinez, Nick",SP,11.6343,6.2505,16.8603,93,79,19,HIGH
608372,"Sugano, Tomoyuki",SP,8.7819,1.5693,13.3442,93,79,19,HIGH
621111,"Buehler, Walker",SP,9.632,1.7648,14.0043,93,79,19,HIGH
642547,"Peralta, Freddy",SP,12.9525,6.2687,17.5619,93,79,19,HIGH
650911,"Sánchez, Cristopher",SP,11.7935,5.9719,16.7531,93,79,19,HIGH
657277,"Webb, Logan",SP,7.7697,-0.8809,12.2761,93,79,19,MED
668678,"Gallen, Zac",SP,5.1986,-2.0498,9.8118,93,79,19,HIGH
669022,"Gore, MacKenzie",SP,10.2135,3.1093,15.0038,93,79,19,HIGH
669160,"May, Dustin",SP,6.2918,-3.2209,12.3364,93,79,19,HIGH
669194,"Nelson, Ryne",SP,7.1602,1.0493,12.9108,93,79,19,HIGH
669432,"Rogers, Trevor",SP,13.428,7.7275,18.6996,93,79,19,HIGH
671096,"Abbott, Andrew",SP,5.8442,-0.1277,10.6786,93,79,19,HIGH
671737,"Bradley, Taj",SP,10.3281,4.051,14.7286,93,79,19,HIGH
676106,"Hancock, Emerson",SP,13.2355,4.4531,18.1652,93,79,19,HIGH
676974,"Meyer, Max",SP,13.4041,5.8306,18.4473,93,79,19,HIGH
684007,"Imanaga, Shota",SP,13.0378,7.2637,18.5048,93,79,19,HIGH
686218,"Sheehan, Emmet",SP,10.8387,3.6401,17.3423,93,79,19,HIGH
690986,"Harrison, Kyle",SP,14.0057,3.171,19.5368,93,79,19,HIGH
693821,"Elder, Bryce",SP,9.2128,-0.5221,15.1985,93,79,19,HIGH
694973,"Skenes, Paul",SP,12.6553,2.8254,17.6952,93,79,19,HIGH
695505,"Burns, Chase",SP,15.1687,7.9258,19.9857,93,79,19,HIGH
700241,"McGreevy, Michael",SP,6.6132,-2.0204,12.5987,93,79,19,HIGH
701542,"Warren, Will",SP,13.408,5.6637,18.9615,93,79,19,HIGH
813349,"Early, Connelly",SP,6.266,-1.5906,10.8172,93,79,19,HIGH
500743,Miguel Rojas,H,0.5165,0.3895,0.6327,93,79,19,MED
502671,Paul Goldschmidt,H,0.6425,0.4944,0.7998,93,79,19,MED
514888,Jose Altuve,H,0.3614,0.2245,0.5125,93,79,19,HIGH
518692,Freddie Freeman,H,0.6597,0.4939,0.8097,93,79,19,HIGH
521692,Salvador Perez,H,0.3795,0.2139,0.5348,93,79,19,HIGH
543309,Kyle Higashioka,H,0.3659,0.2067,0.5089,93,79,19,MED
543760,Marcus Semien,H,0.3942,0.2399,0.5794,93,79,19,HIGH
543807,George Springer,H,0.4207,0.2454,0.5823,93,79,19,HIGH
543877,Christian Vázquez,H,0.3392,0.1746,0.4796,93,79,19,MED
545121,Ildemaro Vargas,H,0.5611,0.423,0.7061,93,79,19,HIGH
545361,Mike Trout,H,0.6242,0.4464,0.7605,93,79,19,HIGH
547180,Bryce Harper,H,0.6498,0.4854,0.8068,93,79,19,HIGH
553993,Eugenio Suárez,H,0.2941,0.0724,0.4447,93,79,19,MED
571448,Nolan Arenado,H,0.4234,0.2521,0.5804,93,79,19,HIGH
571970,Max Muncy,H,0.6092,0.4753,0.7569,93,79,19,HIGH
572233,Christian Walker,H,0.5192,0.3359,0.6177,93,79,19,HIGH
573262,Mike Yastrzemski,H,0.2941,0.1062,0.4286,93,79,19,MED
575929,Willson Contreras,H,0.6357,0.4523,0.7687,93,79,19,HIGH
592518,Manny Machado,H,0.4411,0.2776,0.6173,93,79,19,HIGH
592626,Joc Pederson,H,0.5322,0.3808,0.7246,93,79,19,HIGH
592663,J.T. Realmuto,H,0.4538,0.2903,0.6094,93,79,19,MED
593428,Xander Bogaerts,H,0.396,0.2155,0.5698,93,79,19,HIGH
596142,Gary Sánchez,H,0.6022,0.443,0.7714,93,79,19,MED
605137,Josh Bell,H,0.4141,0.2306,0.5616,93,79,19,HIGH
605141,Mookie Betts,H,0.593,0.4271,0.7492,93,79,19,MED
605170,Victor Caratini,H,0.4735,0.3098,0.6739,93,79,19,MED
606466,Ketel Marte,H,0.5695,0.4062,0.7476,93,79,19,HIGH
607043,Brandon Nimmo,H,0.4872,0.3199,0.6644,93,79,19,HIGH
607208,Trea Turner,H,0.2955,0.1381,0.4719,93,79,19,HIGH
608324,Alex Bregman,H,0.4298,0.2753,0.586,93,79,19,HIGH
608348,Carson Kelly,H,0.4582,0.2787,0.6018,93,79,19,MED
620443,Luis Torrens,H,0.2699,0.1212,0.4115,93,79,19,MED
621020,Dansby Swanson,H,0.2326,0.0786,0.3666,93,79,19,HIGH
621439,Byron Buxton,H,0.6303,0.4669,0.777,93,79,19,HIGH
621493,Taylor Ward,H,0.4361,0.2795,0.5793,93,79,19,HIGH
621566,Matt Olson,H,0.6396,0.4956,0.774,93,79,19,HIGH
622761,Jorge Mateo,H,0.4943,0.3261,0.6359,93,79,19,LOW
624413,Pete Alonso,H,0.589,0.4176,0.752,93,79,19,HIGH
624424,Michael Conforto,H,0.3375,0.1931,0.488,93,79,19,MED
624641,Edmundo Sosa,H,0.4569,0.2974,0.5917,93,79,19,MED
641355,Cody Bellinger,H,0.6407,0.4566,0.7683,93,79,19,HIGH
641680,Jonah Heim,H,0.5925,0.4292,0.765,93,79,19,LOW
642086,Dominic Smith,H,0.589,0.4324,0.7669,93,79,19,MED
642708,Amed Rosario,H,0.5727,0.3869,0.714,93,79,19,MED
642715,Willy Adames,H,0.367,0.2233,0.5082,93,79,19,HIGH
643217,Andrew Benintendi,H,0.323,0.1633,0.4872,93,79,19,HIGH
643289,Mauricio Dubón,H,0.5243,0.3461,0.6742,93,79,19,HIGH
643396,Isiah Kiner-Falefa,H,0.4331,0.213,0.5736,93,79,19,MED
643446,Jeff McNeil,H,0.4789,0.3226,0.6528,93,79,19,HIGH
645277,Ozzie Albies,H,0.5629,0.3982,0.7205,93,79,19,HIGH
646240,Rafael Devers,H,0.325,0.1255,0.5265,93,79,19,HIGH
647304,Josh Naylor,H,0.4903,0.2924,0.6249,93,79,19,HIGH
650333,Luis Arraez,H,0.5844,0.4009,0.7766,93,79,19,HIGH
650402,Gleyber Torres,H,0.4373,0.2829,0.586,93,79,19,MED
650489,Willi Castro,H,0.3239,0.1869,0.4502,93,79,19,HIGH
650490,Yandy Díaz,H,0.6976,0.5725,0.8424,93,79,19,HIGH
650859,Luis Rengifo,H,0.3729,0.2133,0.5299,93,79,19,HIGH
655316,Andruw Monasterio,H,0.3595,0.1968,0.4995,93,79,19,MED
656305,Matt Chapman,H,0.3833,0.2137,0.5755,93,79,19,HIGH
