mlbam_id,player_name,player_type,live_blend_xfp,ci_lower,ci_upper,fitted_split_day,live_split_day,n_features_used,confidence_tier
519242,"Sale, Chris",SP,12.3255,2.4572,21.9532,93,98,19,HIGH
543135,"Eovaldi, Nathan",SP,8.8348,-0.5412,14.4282,93,98,19,HIGH
547179,"Lorenzen, Michael",SP,7.1367,-2.4514,13.3949,93,98,19,HIGH
571927,"Matz, Steven",SP,8.0295,0.27,13.2089,93,98,19,MED
579328,"Kikuchi, Yusei",SP,10.6662,0.1098,17.0495,93,98,19,MED
592332,"Gausman, Kevin",SP,11.6866,2.0838,18.022,93,98,19,HIGH
592662,"Ray, Robbie",SP,11.1829,-4.0114,17.2471,93,98,19,HIGH
592791,"Taillon, Jameson",SP,8.7038,-0.8704,16.7234,93,98,19,HIGH
593958,"Rodriguez, Eduardo",SP,7.1816,0.4349,13.5828,93,98,19,HIGH
594798,"deGrom, Jacob",SP,14.9852,0.3989,21.4067,93,98,19,HIGH
605135,"Bassitt, Chris",SP,5.2482,-4.3379,10.9876,93,98,19,MED
605280,"Holmes, Clay",SP,10.3371,-1.0708,16.2438,93,98,19,MED
605288,"Houser, Adrian",SP,4.1902,-2.507,9.6707,93,98,19,HIGH
605400,"Nola, Aaron",SP,8.3508,-3.1629,14.6876,93,98,19,HIGH
605488,"Springs, Jeffrey",SP,12.6101,4.9822,19.0494,93,98,19,HIGH
605540,"Woodruff, Brandon",SP,11.5063,2.1223,17.5593,93,98,19,MED
607192,"Glasnow, Tyler",SP,15.1968,5.5994,20.9934,93,98,19,MED
607259,"Martinez, Nick",SP,11.9692,2.7949,18.3872,93,98,19,HIGH
607625,"Lugo, Seth",SP,11.9264,3.6981,16.2398,93,98,19,HIGH
608331,"Fried, Max",SP,11.6764,4.0471,16.3124,93,98,19,MED
608372,"Sugano, Tomoyuki",SP,7.2108,-4.3432,12.4044,93,98,19,HIGH
608379,"Wacha, Michael",SP,9.5676,-0.3769,16.1855,93,98,19,HIGH
608566,"Márquez, Germán",SP,4.6619,-6.9298,11.3294,93,98,19,MED
621111,"Buehler, Walker",SP,8.3164,0.872,15.4951,93,98,19,HIGH
621121,"McCullers Jr., Lance",SP,9.0528,-2.5389,19.2944,93,98,19,MED
622491,"Castillo, Luis",SP,4.9875,-2.4498,10.4657,93,98,19,HIGH
622663,"Severino, Luis",SP,7.641,-3.2647,14.3374,93,98,19,HIGH
624133,"Suarez, Ranger",SP,6.7173,-3.2969,13.8638,93,98,19,HIGH
641816,"Mahle, Tyler",SP,7.3428,1.4007,13.6817,93,98,19,HIGH
641927,"Ober, Bailey",SP,9.1063,3.0563,15.7737,93,98,19,HIGH
642547,"Peralta, Freddy",SP,12.2957,3.1535,18.809,93,98,19,HIGH
645261,"Alcantara, Sandy",SP,12.3899,3.5449,18.1182,93,98,19,HIGH
647336,"Soroka, Michael",SP,8.4542,-2.8866,14.663,93,98,19,HIGH
650633,"King, Michael",SP,11.5795,2.7421,17.1956,93,98,19,HIGH
650644,"Civale, Aaron",SP,8.7156,3.4099,13.9063,93,98,19,HIGH
650911,"Sánchez, Cristopher",SP,11.9273,5.1502,18.1794,93,98,19,HIGH
656302,"Cease, Dylan",SP,15.6051,6.3999,21.3907,93,98,19,HIGH
656427,"Flaherty, Jack",SP,3.0843,-3.6603,12.7272,93,98,19,HIGH
656492,"Griffin, Foster",SP,7.3818,-2.5783,13.4445,93,98,19,HIGH
656550,"Holmes, Grant",SP,8.2439,1.5883,13.8369,93,98,19,HIGH
656605,"Keller, Mitch",SP,13.4101,5.1022,19.9313,93,98,19,HIGH
656876,"Rasmussen, Drew",SP,13.2906,3.3314,19.4861,93,98,19,HIGH
657277,"Webb, Logan",SP,8.4558,3.179,15.1312,93,98,19,HIGH
657746,"Ryan, Joe",SP,11.3563,2.6237,18.5199,93,98,19,HIGH
663436,"Martin, Davis",SP,10.2556,1.1083,15.8441,93,98,19,HIGH
663460,"Bubic, Kris",SP,12.1864,-2.4163,16.718,93,98,19,MED
663554,"Mize, Casey",SP,12.0109,2.4247,17.7249,93,98,19,MED
663556,"McClanahan, Shane",SP,11.0065,3.4741,16.746,93,98,19,HIGH
663623,"Irvin, Jake",SP,9.535,-0.0486,16.6151,93,98,19,MED
663903,"Singer, Brady",SP,4.1927,-2.5432,10.5902,93,98,19,HIGH
663978,"Paddack, Chris",SP,5.8793,-3.7328,11.7781,93,98,19,MED
664285,"Valdez, Framber",SP,10.9047,-0.5822,16.6397,93,98,19,HIGH
665795,"Cabrera, Edward",SP,11.1191,2.3967,16.936,93,98,19,HIGH
666142,"Ragans, Cole",SP,7.4305,-0.6196,14.5888,93,98,19,MED
666200,"Luzardo, Jesús",SP,16.1436,5.4724,22.5293,93,98,19,HIGH
667755,"Soriano, José",SP,15.9836,6.7841,23.3561,93,98,19,HIGH
668678,"Gallen, Zac",SP,5.8415,-2.2376,11.5582,93,98,19,HIGH
