mlb_id,player_name_fg,team,g,pa,avg,obp,slg,woba,wrc_plus,iso,babip,xwoba_fg,xavg,xslg,k_pct,bb_pct,swstr_pct,o_swing_pct,z_contact_pct,contact_pct_fg,barrel_pct,hard_hit_pct,avg_ev,max_ev,avg_bat_speed,blast_swing_pct,blast_contact_pct,squared_up_swing_pct
666181,Will Benson,CIN,26.0,57.0,0.183673469,0.298245614,0.387755102,0.30176276926483425,83.32521143947756,0.204081633,0.233333333,0.2870958822744864,0.17563830030725358,0.3537021393471576,0.298245614,0.140350877,0.14977974,0.2578125,0.7027027,0.68224299,0.125,0.34375,90.363330078125,109.5,73.59301249186198,0.07291667,0.109375,0.19791667
681546,James Outman,MIN,26.0,33.0,0.129032258,0.181818181,0.193548387,0.1751419992157907,1.2507323124606424,0.064516129,0.210526315,0.1866032715999719,0.15006451452932051,0.20483870660105058,0.363636363,0.06060606,0.2,0.34285714,0.72340426,0.63380282,0.0,0.26315789,82.76315789473684,100.4,71.85462607106855,0.01612903,0.02631579,0.12903226
671286,Johnathan Rodriguez,BAL,5.0,11.0,0.0,0.272727272,0.0,0.1931028745391152,15.48815947061845,0.0,0.0,0.3324874531139027,0.10485714673995972,0.20557143007005965,0.363636363,0.272727272,0.09090909,0.28571429,0.9375,0.80769231,0.0,0.5,89.0999984741211,100.5,74.84548950195312,0.08333333,0.1,0.08333333
680776,Jarren Duran,BOS,29.0,122.0,0.185840707,0.245901639,0.309734513,0.2521874611494971,49.534764771048806,0.123893806,0.225,0.30802844365437826,0.23706305563986838,0.41016216106242964,0.245901639,0.06557377,0.15227273,0.39163498,0.86206897,0.69406393,0.12048193,0.40963855,90.05061848958333,114.7,74.4603766025641,0.13846154,0.20610687,0.22564103
655316,Andruw Monasterio,BOS,17.0,51.0,0.217391304,0.294117647,0.369565217,0.2989757925856347,80.92915597767382,0.152173913,0.25,0.3417699851241766,0.27721738815307617,0.4276086973107379,0.176470588,0.098039215,0.08144796,0.30275229,0.88571429,0.82524272,0.08108108,0.45945946,90.88857421875,107.5,68.49852454144022,0.09782609,0.12,0.30434783
545341,Randal Grichuk,NYY,16.0,33.0,0.193548387,0.212121212,0.322580645,0.2312127442070932,40.74562257262575,0.129032258,0.272727272,0.31368041760993726,0.24400000418386153,0.4696774328908613,0.303030303,0.03030303,0.13333333,0.36923077,0.78787879,0.71929825,0.18181818,0.54545455,89.66363525390625,110.9,73.63248697916667,0.15686275,0.21052632,0.29411765
669394,Jake Burger,TEX,34.0,141.0,0.21641791,0.24822695,0.388059701,0.2793546610690178,73.32336538199439,0.171641791,0.26744186,0.27366703114611035,0.21581343750455487,0.38676865421124357,0.304964539,0.035460992,0.17330677,0.4290429,0.828125,0.6627907,0.10869565,0.47826087,89.49891728940217,113.6,74.12356487771739,0.14347826,0.21019108,0.23043478
669701,Josh Smith,TEX,31.0,108.0,0.217391304,0.324074074,0.239130434,0.2686855347357064,66.16451368415038,0.02173913,0.273972602,0.30700650896344867,0.22955555386013454,0.33764444986979164,0.185185185,0.129629629,0.09501188,0.33333333,0.8907563,0.8,0.05479452,0.35616438,87.89718584947182,108.1,69.34450892857143,0.08,0.10071942,0.24571429
660844,Leo Rivas,SEA,29.0,99.0,0.146341463,0.275510204,0.182926829,0.23068183599686137,45.75233966995804,0.036585366,0.226415094,0.24490266916703204,0.15464633848608994,0.2243414622981374,0.303030303,0.131313131,0.08501119,0.21875,0.83018868,0.7654321,0.01851852,0.12962963,86.37735849056604,100.0,65.3634920188849,0.02158273,0.02777778,0.26618705
677595,Ronny Mauricio,NYM,10.0,32.0,0.21875,0.21875,0.3125,0.23416871950030327,45.76029024882287,0.09375,0.315789473,0.22431249916553497,0.1965624988079071,0.3297500014305115,0.375,0.0,0.18032787,0.55844156,0.88571429,0.71794872,0.1,0.35,89.75,111.3,75.28987862723214,0.07142857,0.1,0.15714286
624512,Reese McGuire,CHW,11.0,34.0,0.172413793,0.272727272,0.172413793,0.22448448881958472,34.85594190885098,0.0,0.25,0.24337783004298355,0.18624138009959254,0.21548276111997408,0.264705882,0.058823529,0.1,0.43636364,0.93333333,0.7962963,0.0,0.0952381,74.27000122070312,96.0,69.26156107584636,0.0,0.0,0.14583333
647304,Josh Naylor,SEA,32.0,138.0,0.216,0.282608695,0.328,0.27477378914826106,75.33749442566038,0.112,0.234693877,0.3127395741260835,0.25373599243164063,0.39937600708007814,0.173913043,0.079710144,0.11711712,0.40925267,0.83846154,0.7877551,0.06862745,0.37254902,87.30989905631188,111.5,70.06331920171802,0.1042654,0.13580247,0.2985782
650968,Yohel Pozo,STL,9.0,17.0,0.117647058,0.117647058,0.176470588,0.12834112433826222,-27.128643021700462,0.05882353,0.117647058,0.24735293668859146,0.2597646993749282,0.3014705882352941,0.0,0.0,0.01694915,0.51612903,1.0,0.97368421,0.0,0.35294118,88.8529411764706,104.9,71.14659534801136,0.15151515,0.16129032,0.27272727
701678,Hao Yu Lee,DET,12.0,36.0,0.212121212,0.277777777,0.363636363,0.28807470368014443,77.53057096345279,0.151515151,0.3,0.3077600532107883,0.19866667371807675,0.4501212148955374,0.333333333,0.083333333,0.17730496,0.28235294,0.77083333,0.65277778,0.14285714,0.42857143,90.53809175037202,110.6,70.76121471774194,0.06451613,0.1025641,0.19354839
686555,Isaac Collins,KCR,29.0,105.0,0.235955056,0.342857142,0.337078651,0.3154116817883083,93.12801794240337,0.101123595,0.327586206,0.29712820507231213,0.21957303165050035,0.3149662875057606,0.285714285,0.123809523,0.08958838,0.21686747,0.85849057,0.76875,0.06666667,0.38333333,88.81000162760417,110.9,73.309140902039,0.13475177,0.17924528,0.24822695
672761,Wenceel Perez,DET,20.0,61.0,0.160714285,0.229508196,0.285714285,0.2359106120516042,42.529111213602555,0.125,0.145833333,0.32102081423900164,0.23166070665631974,0.4472321442195347,0.098360655,0.081967213,0.06132075,0.28346457,0.93442623,0.86597938,0.1,0.46,90.08599609375,104.9,71.98479669744319,0.15909091,0.18181818,0.38636364
695336,Thomas Saggese,STL,18.0,57.0,0.16981132,0.228070175,0.207547169,0.2054179499023839,25.11147207406331,0.037735849,0.264705882,0.2152423858642578,0.16613208122973172,0.24973585020821049,0.333333333,0.070175438,0.15652174,0.38235294,0.78873239,0.70731707,0.02941176,0.35294118,89.4911750344669,109.7,71.80750519638761,0.08256881,0.12162162,0.18348624
592626,Joc Pederson,TEX,31.0,93.0,0.205128205,0.311827956,0.294871794,0.2839198830307171,76.38657280597121,0.089743589,0.25,0.30588416643040156,0.21723077236077723,0.34376922020545375,0.236559139,0.129032258,0.13297872,0.30046948,0.77884615,0.70238095,0.03448276,0.48275862,91.94912452028508,109.7,71.89004579741379,0.08965517,0.12745098,0.26206897
672820,Lenyn Sosa,- - -,25.0,77.0,0.24,0.236842105,0.36,0.2589682081812306,58.70485368537258,0.12,0.293103448,0.2642763162914075,0.24113333384195965,0.3821866734822591,0.22077922,0.0,0.11538462,0.50828729,0.86956522,0.79503106,0.06666667,0.38333333,89.02881273172669,107.7,72.40363011853448,0.12413793,0.16363636,0.24827586
663330,Jahmai Jones,DET,21.0,39.0,0.210526315,0.23076923,0.421052631,0.28288054619079983,74.04535558594185,0.210526316,0.260869565,0.38434498126690203,0.29457895379317434,0.5980263258281507,0.333333333,0.025641025,0.13235294,0.34666667,0.87234043,0.75342466,0.2,0.56,93.69599609375,111.7,72.6866455078125,0.14705882,0.2,0.25
691723,Coby Mayo,BAL,29.0,94.0,0.164705882,0.234042553,0.305882352,0.24421294572505545,49.78238455107405,0.14117647,0.2,0.276634378636137,0.20431765388039982,0.34759999443502987,0.29787234,0.085106382,0.14054054,0.33928571,0.84883721,0.67901235,0.06896552,0.37931034,88.48275862068965,114.2,74.556523143797,0.09022556,0.13636364,0.16541353
650859,Luis Rengifo,MIL,29.0,108.0,0.18556701,0.252336448,0.268041237,0.23542778559450833,44.046368106936775,0.082474227,0.209302325,0.2856599879714678,0.23258763736056298,0.34507216620691045,0.111111111,0.074074074,0.07730673,0.2920354,0.92741935,0.83684211,0.06896552,0.36781609,87.45116051962209,107.3,70.42141850036982,0.10650888,0.12676056,0.30769231
672016,Denzel Clarke,ATH,22.0,60.0,0.16981132,0.228070175,0.188679245,0.19881129473970646,15.086412210510739,0.018867925,0.310344827,0.1935145684650966,0.1631923088660607,0.19011537845318133,0.4,0.066666666,0.15289256,0.25352113,0.8030303,0.6372549,0.03125,0.46875,91.89643205915179,112.7,77.1595292524858,0.10227273,0.16666667,0.20454545
686668,Brenton Doyle,COL,33.0,98.0,0.213483146,0.285714285,0.280898876,0.2635392911580144,48.57403126052785,0.06741573,0.333333333,0.2538219652677837,0.19906977720038835,0.2792906872061796,0.346938775,0.091836734,0.14367816,0.37383178,0.90291262,0.72677596,0.03636364,0.36363636,89.5901979932598,109.4,71.91321252893519,0.09876543,0.13913043,0.17283951
573262,Mike Yastrzemski,ATL,32.0,109.0,0.2,0.266055045,0.26,0.24475038707803148,49.12935687374226,0.06,0.273972602,0.2577927790650534,0.21850000381469725,0.282450008392334,0.247706422,0.073394495,0.1025641,0.31512605,0.86956522,0.76842105,0.02739726,0.36986301,89.43610975477431,105.1,70.70107246444611,0.07784431,0.1,0.26946108
502054,Tommy Pham,NYM,9.0,14.0,0.0,0.071428571,0.0,0.05057456237929208,-78.673738121124,0.0,0.0,0.13774671724864415,0.09900000462165245,0.11684615795428936,0.5,0.071428571,0.13333333,0.34375,0.875,0.7037037,0.0,0.33333333,91.73333740234375,106.0,69.34276835123698,0.08333333,0.125,0.16666667
457705,Andrew McCutchen,TEX,22.0,48.0,0.204545454,0.25,0.318181818,0.2536647729575634,56.08576847118646,0.113636364,0.296296296,0.22673670450846353,0.1698181845925071,0.2973636280406605,0.354166666,0.0625,0.18303571,0.2992126,0.69736842,0.64035088,0.10714286,0.28571429,88.65357317243304,105.7,70.34599802753714,0.04950495,0.07692308,0.14851485
543510,James McCann,ARI,18.0,52.0,0.18,0.196078431,0.24,0.19531903664271036,15.108916968295146,0.06,0.272727272,0.1867540022906135,0.15722000122070312,0.2538599967956543,0.326923076,0.019230769,0.16746411,0.46721311,0.85454545,0.6875,0.05882353,0.38235294,89.33636659564394,108.3,72.58206309442934,0.07608696,0.11666667,0.23913043
621438,Tyrone Taylor,NYM,26.0,64.0,0.2,0.225806451,0.316666666,0.24152008660377994,50.74280296631078,0.116666666,0.208333333,0.25343401201309695,0.2220333258310954,0.33341665267944337,0.15625,0.03125,0.10373444,0.4028777,0.87837838,0.80769231,0.03846154,0.25,85.977998046875,107.6,71.17472401494565,0.06956522,0.08888889,0.28695652
673237,Yainer Diaz,HOU,26.0,106.0,0.247524752,0.264150943,0.356435643,0.27285410491925366,68.13768467350553,0.108910891,0.270588235,0.25752229510613206,0.23763365792756033,0.3233861262255376,0.150943396,0.028301886,0.12389381,0.4589372,0.91176471,0.78680203,0.03448276,0.28735632,87.79885057471265,109.6,72.26155783913352,0.08522727,0.10791367,0.31818182
605137,Josh Bell,MIN,33.0,135.0,0.218487394,0.303703703,0.336134453,0.29280135499106513,80.19870354691776,0.117647059,0.25,0.3267047175654659,0.23699999256294316,0.42420167682551535,0.185185185,0.103703703,0.10727969,0.31329114,0.84615385,0.78039216,0.10526316,0.42105263,88.9799958881579,107.9,71.86214192708333,0.10964912,0.14450867,0.25
593871,Jorge Polanco,NYM,14.0,61.0,0.178571428,0.245901639,0.285714285,0.2437899356982747,52.28123137301487,0.107142857,0.204545454,0.27043064305039705,0.21932143824441092,0.31987500190734863,0.180327868,0.081967213,0.08928571,0.32857143,0.93220339,0.80952381,0.04444444,0.33333333,87.24888780381944,108.7,69.48355594758064,0.10752688,0.12820513,0.31182796
683146,Brett Baty,NYM,31.0,108.0,0.210526315,0.280373831,0.305263157,0.2669249149126427,67.96135270716674,0.094736842,0.287878787,0.2896155776264511,0.22526315387926604,0.3582421152215255,0.277777777,0.083333333,0.12585812,0.30314961,0.83606557,0.72361809,0.07352941,0.35294118,89.66818329782197,110.6,74.97604387358757,0.10734463,0.14615385,0.23728814
694025,Felix Reyes,PHI,8.0,28.0,0.142857142,0.142857142,0.285714285,0.1843624540737697,7.051528366101333,0.142857143,0.15,0.2132857186453683,0.20482143333980016,0.2949285847800119,0.25,0.0,0.17582418,0.56140351,0.95833333,0.71428571,0.04761905,0.23809524,88.87143089657738,110.3,74.8275146484375,0.08,0.10810811,0.22
543760,Marcus Semien,NYM,34.0,133.0,0.213114754,0.265151515,0.278688524,0.24946712138074817,56.129039469700295,0.06557377,0.263157894,0.2831108680138221,0.2312166690826416,0.3544666608174642,0.203007518,0.060150375,0.1090535,0.32075472,0.88095238,0.79051383,0.06185567,0.32989691,85.87234042553192,107.5,68.26849801199776,0.0625,0.07909605,0.27232143
677956,Rece Hinds,CIN,12.0,36.0,0.121212121,0.166666666,0.212121212,0.17187908126248252,-4.70564297940922,0.090909091,0.25,0.16185982087079218,0.13625806377780053,0.16319354887931578,0.5,0.027777777,0.23648649,0.44444444,0.76315789,0.57317073,0.0,0.25,87.06428745814732,109.5,73.10840521918402,0.04166667,0.06976744,0.11111111
596115,Trevor Story,BOS,32.0,139.0,0.207692307,0.244604316,0.3,0.24414755200310576,44.14008525887067,0.092307693,0.280898876,0.2580084766415383,0.22543076735276443,0.3196769127478966,0.294964028,0.050359712,0.14829659,0.48589342,0.81147541,0.73285199,0.03296703,0.41758242,88.94000108506944,109.6,71.12763829385081,0.09677419,0.13483146,0.22983871
700246,Carson Williams,TBR,7.0,25.0,0.130434782,0.166666666,0.173913043,0.15801886965831122,-10.362037021137473,0.043478261,0.214285714,0.19010223944981894,0.17843478658924933,0.20108695652173914,0.36,0.04,0.17391304,0.3877551,0.71428571,0.65957447,0.0,0.2,83.52857317243304,110.1,74.04237923971037,0.04878049,0.06896552,0.17073171
682877,Juan Brito,CLE,15.0,56.0,0.176470588,0.25,0.25490196,0.23573941630976541,43.838864578793775,0.078431372,0.264705882,0.2570463589259556,0.20527450711119408,0.286588238734825,0.303571428,0.071428571,0.14893617,0.36363636,0.83870968,0.69298246,0.02941176,0.32352941,84.27353084788604,107.2,68.58339556525735,0.06862745,0.09722222,0.20588235
608701,Rob Refsnyder,SEA,19.0,46.0,0.121951219,0.195652173,0.268292682,0.21077140388281448,32.392686190232716,0.146341463,0.103448275,0.2966046955274499,0.18824390085732065,0.3634878019007241,0.239130434,0.086956521,0.06896552,0.2,0.89090909,0.84,0.09677419,0.38709677,87.44516286542338,109.6,72.64234878077652,0.15151515,0.18867925,0.22727273
630105,Jake Cronenworth,SDP,31.0,111.0,0.147368421,0.27027027,0.2,0.23384046930450578,45.978992200254275,0.052631579,0.183098591,0.30594518163182716,0.22187369497198808,0.3307789451197574,0.207207207,0.126126126,0.09361702,0.29893238,0.92561983,0.78536585,0.05555556,0.33333333,87.63857421875,108.6,72.16744003781847,0.10828025,0.14285714,0.19745223
