batter,pa,pitches,decision_raw,contact_raw,power_raw,process_raw,decision_plus,contact_plus,power_plus,process_plus
592450,482,2011,0.07134789377571693,-0.02658672522191253,0.2529459457442318,0.2977071142980362,105.4,90.3,151.3,151.0
660271,587,2328,0.06414997263271248,-0.006643245284098682,0.1890832442497247,0.2465899715983385,98.4,98.9,138.7,140.3
670541,539,2095,0.05110943970752436,0.023870581718674705,0.1592343155237556,0.23421433694995467,85.6,112.2,132.8,137.7
660670,749,2839,0.08423267551165024,0.023324307761699255,0.11963645125417752,0.22719343452752702,118.0,111.9,125.0,136.2
608369,615,2133,0.0915646502474014,0.01638997579978649,0.10816341514759535,0.21611804119478323,125.2,108.9,122.8,133.9
547180,592,2249,0.07584420444434234,-0.00965967847262709,0.1277031106985144,0.19388763667022962,109.8,97.6,126.6,129.2
502110,503,1962,0.0809149316966987,-0.03049063723073947,0.13754484042389523,0.18796913488985445,114.8,88.6,128.6,128.0
545361,370,1582,0.08169764495143357,-0.03440722917488415,0.13117988946450845,0.17847030524105786,115.5,86.9,127.3,126.0
646240,648,2579,0.07558398018373663,0.0013629359880872084,0.09463202778970213,0.17157894396152595,109.5,102.4,120.1,124.6
518692,749,2852,0.08556376525961377,-0.0025918376180791465,0.08809313769804922,0.17106506533958385,119.3,100.7,118.8,124.5
682985,433,1820,0.06608069390462715,-0.017327258505980006,0.12068959786549442,0.16944303326414156,100.2,94.3,125.3,124.1
542303,615,2471,0.0767687363699863,-0.01018101021499987,0.10216612594672385,0.1687538521017103,110.7,97.4,121.6,124.0
666969,706,2841,0.0738836786712088,-0.019796654962453954,0.10829721671207981,0.16238424042083466,107.9,93.2,122.8,122.6
621566,731,3153,0.07948328078021852,-0.025452768450899173,0.1072903175280663,0.16132082985738563,113.4,90.8,122.6,122.4
673357,592,2199,0.07809892527441593,-0.02389685707480747,0.10435905935768905,0.1585611275572975,112.0,91.4,122.0,121.8
676369,179,704,0.08359236599441584,-0.021006610344034685,0.0936702543554565,0.15625601000583766,117.4,92.7,119.9,121.4
666182,639,2349,0.0728115143785956,0.015161123494435685,0.06597010477467327,0.15394274264770455,106.8,108.4,114.5,120.9
665489,711,2557,0.08001819488397276,0.026065092940401706,0.04563810581986128,0.15172139364423573,113.9,113.1,110.5,120.4
663586,729,2917,0.07931999739774306,-0.01720473482459184,0.08671680323124144,0.14883206580439268,113.2,94.3,118.6,119.8
666134,437,1863,0.04848216955621193,-0.023904720825423546,0.12284444890738462,0.147421897638173,83.0,91.4,125.7,119.5
605141,708,2778,0.061241476525119846,0.04028660222947936,0.045551124417132126,0.14707920317173134,95.5,119.3,110.4,119.4
669394,547,2065,0.06721874876627132,-0.013984516665844996,0.09191836055696032,0.14515259265738664,101.4,95.7,119.6,119.0
624585,610,2436,0.06736606533886526,-0.002351220570142525,0.07973778661948165,0.14475263138820438,101.5,100.8,117.2,118.9
677951,698,2716,0.07363213291767648,0.011098133980078669,0.05975441446814462,0.14448468136589976,107.6,106.6,113.2,118.9
665742,706,2897,0.06210374027793936,0.015752450910799784,0.06609560727538667,0.1439517984641258,96.4,108.6,114.5,118.8
673237,397,1353,0.0693777974701906,0.01437777754019792,0.06011019819269802,0.14386577320308655,103.5,108.0,113.3,118.8
673962,590,2258,0.06820136171871383,-0.006133241867562475,0.08174206754252819,0.14381018739367954,102.3,99.1,117.6,118.8
669357,482,1969,0.07566176736555087,-0.04102846524845383,0.10857319242451821,0.14320649454161527,109.6,84.0,122.9,118.6
666160,321,1159,0.06631357892382722,-0.025683144068073562,0.10184094084258613,0.14247137569833979,100.5,90.7,121.5,118.5
670242,270,1112,0.0811402173835881,-0.05147559285561717,0.11243184405042002,0.14209646857839095,115.0,79.5,123.6,118.4
665487,640,2348,0.08437460481723809,-0.01124983063567683,0.0677683787797553,0.14089315296131655,118.1,96.9,114.8,118.1
606192,678,2669,0.07660646939063795,-0.02925868354443168,0.09273532517044562,0.14008311101665188,110.5,89.1,119.7,118.0
668904,265,1017,0.07067605382336317,0.0001505012486784776,0.06752419366026628,0.13835074873230793,104.7,101.9,114.8,117.6
669221,447,1780,0.07818351036653469,-0.019849770063918425,0.07997995894074579,0.13831369924336206,112.1,93.2,117.2,117.6
663656,715,2748,0.07985114897546527,0.01761070711467507,0.037392314979258996,0.13485417106939934,113.7,109.4,108.8,116.9
575929,514,2031,0.07163725949921472,-0.009624602670423976,0.07253014204905141,0.13454279887784215,105.7,97.6,115.8,116.8
671739,551,1999,0.055877127507721835,0.01752093164016419,0.06013368898365866,0.13353174813154467,90.3,109.4,113.3,116.6
624413,665,2596,0.058930494921811974,0.0014370821730798138,0.07288623694930747,0.13325381404419925,93.3,102.4,115.8,116.5
683002,641,2485,0.0628644429440013,-0.0034324454194037354,0.07148365857657302,0.1309156561011706,97.1,100.3,115.6,116.1
677594,708,2504,0.06679194365154513,0.005276043657355268,0.059160838633032474,0.13122882594193286,100.9,104.1,113.1,116.1
687952,241,935,0.06496715182457173,-0.020002612257400507,0.0863412562431353,0.13130579581030652,99.2,93.1,118.5,116.1
650490,628,2452,0.0713438288171994,0.023550002590122927,0.035828374877777285,0.13072220628509962,105.4,112.0,108.5,116.0
671213,503,2076,0.06553571286284997,-0.01341989277450619,0.07861549068086136,0.13073131076920513,99.7,96.0,117.0,116.0
666624,429,1651,0.07451112074053069,-0.028778480299725986,0.08260276453917939,0.12833540497998408,108.5,89.3,117.7,115.5
647304,493,1659,0.07202241423203119,0.03464319747428873,0.0217175615372202,0.12838317324354012,106.1,116.8,105.8,115.5
663624,483,1796,0.0674235036559072,0.0018364766415054396,0.05848520776984171,0.12774518806725435,101.6,102.6,113.0,115.4
656448,272,1038,0.07778101768288177,-0.03158501424692628,0.08062538941049673,0.12682139284645222,111.7,88.1,117.4,115.2
660821,416,1710,0.0595049701120785,-0.010324491815412524,0.07647568178129206,0.12565616007795805,93.8,97.3,116.5,115.0
