player_type,mlbam_id,player_name,team,position,own,proj_vol,naive_pace,gap,volume_percentile,recent_raw,rate,rate_source,impact,flags,unit,direction
SP,669302,Logan Gilbert,SEA,SP,2015 Draft First Round,0.1909,0.1966,-0.005700000000000011,98.5,4.0,14.732252618050875,rp3,-0.08397383992289015,,GS/tg,FADER
H,676356,Jonny DeLuca,TB,OF,FA,2.1652,1.9913,0.17389999999999994,52.3,44.0,0.4818618478589458,rh3,0.08379577534267064,,PA/tg,RISER
H,696030,Alejandro Osuna,TEX,OF,FA,1.6818,1.9138,-0.23199999999999998,39.4,29.0,0.3580402851487138,rh3,-0.08306534615450159,,PA/tg,FADER
SP,837227,Tatsuya Imai,HOU,SP,FA,0.1104,0.1026,0.007800000000000001,41.6,1.0,10.638082100063691,rp3,0.0829770403804968,,GS/tg,RISER
H,622268,Donovan Walton,LAA,2B,FA,1.3879,1.1897,0.19819999999999993,28.9,37.0,0.4183359482800184,rh3,0.08291418494909962,,PA/tg,RISER
H,665833,Oneil Cruz,PIT,OF,Treasure Island Mashers,2.2462,2.3983,-0.1520999999999999,54.4,0.0,0.5403173246594906,rh3,-0.08218226508070846,IL@split,PA/tg,FADER
H,664954,Brett Sullivan,COL,C,FA,1.1386,1.3276,-0.18899999999999983,19.8,21.0,0.4346790789625042,rh3,-0.08215434592391321,,PA/tg,FADER
H,691594,Javier Sanoja,MIA,3B,FA,2.517,2.6581,-0.14110000000000023,63.1,64.0,0.5804072704450831,rh3,-0.08189546585980136,,PA/tg,FADER
H,665561,Rafael Marchán,PHI,C,FA,0.5782,0.7863,-0.20809999999999995,3.8,3.0,0.3909488294576004,rh3,-0.08135645141012662,IL@split,PA/tg,FADER
H,553869,Elias Díaz,TEX,C,FA,1.4075,1.2069,0.2005999999999999,29.7,44.0,0.4023032595762242,rh3,0.08070203387099054,,PA/tg,RISER
H,671732,Lawrence Butler,ATH,OF,FA,2.7972,2.9741,-0.17689999999999984,69.2,65.0,0.4538278224166558,rh3,-0.08028214178550634,,PA/tg,FADER
H,682997,Tyler Callihan,PIT,OF,FA,1.1363,0.9068,0.22950000000000004,19.6,18.0,0.3489740013282115,rh3,0.08008953330482455,,PA/tg,RISER
H,694388,Joey Loperfido,HOU,OF,FA,1.2105,1.0256,0.18489999999999984,22.4,0.0,0.4320411366447863,rh3,0.07988440616562092,,PA/tg,RISER
H,624641,Edmundo Sosa,PHI,OF,FA,1.4628,1.6325,-0.16969999999999996,31.7,29.0,0.4691335414602312,rh3,-0.07961196198580121,,PA/tg,FADER
H,641933,Tyler O'Neill,BAL,OF,FA,1.666,1.8362,-0.17020000000000013,38.8,38.0,0.4667676878165855,rh3,-0.07944386046638291,,PA/tg,FADER
SP,678906,Kai-Wei Teng,HOU,SP,FA,0.0761,0.0855,-0.009400000000000006,18.2,0.0,8.44046931539974,rp3,-0.0793404115647576,,GS/tg,FADER
H,694514,Sterlin Thompson,COL,OF,FA,0.8555,0.6638,0.1917000000000001,8.9,0.0,0.4128104071837035,rh3,0.079135755057116,IL@split,PA/tg,RISER
H,669065,Kyle Stowers,MIA,1B,Frendy's Fantastic Team,3.5085,3.3419,0.1666000000000003,85.7,82.0,0.4678957277093394,rh3,0.07795142823637609,,PA/tg,RISER
H,643396,Isiah Kiner-Falefa,BOS,2B,FA,0.9885,1.1565,-0.16800000000000004,12.7,0.0,0.4577913871884715,rh3,-0.07690895304766324,IL@split,PA/tg,FADER
H,668709,JJ Bleday,CIN,OF,U Just Lost To Edwin Diaz,3.3166,3.1739,0.14270000000000005,81.0,77.0,0.5345435781177723,rh3,0.07627936859740614,,PA/tg,RISER
H,694384,Nolan Schanuel,LAA,1B,FA,3.5974,3.4483,0.1490999999999998,88.8,76.0,0.5052962177995055,rh3,0.07533966607390616,,PA/tg,RISER
H,592663,J.T. Realmuto,PHI,C,FA,2.6009,2.7692,-0.1682999999999999,65.6,64.0,0.4405713282047485,rh3,-0.07414815453685912,,PA/tg,FADER
H,701305,Zach Dezenzo,HOU,OF,FA,0.9189,0.7009,0.21800000000000008,10.6,19.0,0.3381104916111229,rh3,0.07370808717122482,,PA/tg,RISER
H,673548,Seiya Suzuki,CHC,OF,Team Solomon,3.8851,3.7521,0.133,96.4,92.0,0.5531335590908902,rh3,0.0735667633590884,,PA/tg,RISER
SP,641793,Zack Littell,WSH,SP,FA,0.1371,0.1271,0.010000000000000009,58.0,3.0,7.349790299664775,rp3,0.07349790299664782,,GS/tg,RISER
SP,694346,Trey Gibson,BAL,SP,FA,0.0694,0.0603,0.009100000000000004,13.1,0.0,8.011463219251192,rp3,0.07290431529518589,,GS/tg,RISER
H,669257,Will Smith,LAD,C,2015 Draft First Round,1.6002,1.7328,-0.13259999999999983,36.7,0.0,0.5483209056553079,rh3,-0.07270735208989373,IL@split,PA/tg,FADER
H,701678,Hao-Yu Lee,DET,2B,FA,1.9505,1.7845,0.16599999999999993,47.3,46.0,0.4323057315389286,rh3,0.07176275143546211,,PA/tg,RISER
H,669743,Alex Call,LAD,OF,FA,1.0951,1.2586,-0.16349999999999998,17.7,12.0,0.4320142647002611,rh3,-0.07063433227849268,,PA/tg,FADER
H,804606,Konnor Griffin,PIT,SS,Boone's Bad Bullpen,1.9558,2.1017,-0.14590000000000014,47.7,0.0,0.4839504312596397,rh3,-0.0706083679207815,IL@split,PA/tg,FADER
H,690924,Braxton Fulford,COL,DH,FA,0.4148,0.6121,-0.19729999999999998,1.9,5.0,0.3539601428153128,rh3,-0.06983633617746121,,PA/tg,FADER
H,669289,Santiago Espinal,LAD,3B,FA,0.3541,0.5172,-0.16309999999999997,1.3,0.0,0.4242417080728611,rh3,-0.06919382258668363,,PA/tg,FADER
H,670032,Nicky Lopez,TEX,2B,FA,1.8698,1.6983,0.17149999999999999,44.9,67.0,0.3975331929924725,rh3,0.06817694259820903,,PA/tg,RISER
H,665923,Esteury Ruiz,MIA,OF,FA,1.1868,1.3162,-0.12939999999999996,21.3,36.0,0.5189168739980953,rh3,-0.0671478434953535,,PA/tg,FADER
SP,608372,Tomoyuki Sugano,COL,SP,FA,0.1612,0.1724,-0.011199999999999988,78.8,4.0,5.91015777389282,rp3,-0.06619376706759951,IL-return,GS/tg,FADER
H,691777,Max Muncy,ATH,3B,FA,1.8159,1.6293,0.1866000000000001,42.6,13.0,0.3544785039507289,rh3,0.06614568883720605,,PA/tg,RISER
H,656577,Alex Jackson,MIN,C,FA,0.7694,0.5897,0.17969999999999997,7.4,13.0,0.3649744196497836,rh3,0.06558590321106611,,PA/tg,RISER
H,643376,Danny Jansen,TEX,C,FA,1.0572,1.2241,-0.16690000000000005,15.2,0.0,0.3837412676918871,rh3,-0.06404641757777597,IL@split,PA/tg,FADER
H,660844,Leo Rivas,SEA,3B,FA,1.2666,1.0855,0.18110000000000004,24.7,7.0,0.3429727270762545,rh3,0.0621123608735097,,PA/tg,RISER
H,689414,Liam Hicks,MIA,C,U Just Lost To Edwin Diaz,3.5119,3.6239,-0.1120000000000001,85.9,77.0,0.550319641170895,rh3,-0.0616357998111403,,PA/tg,FADER
H,679822,Justin Foscue,TEX,2B,FA,1.141,1.2672,-0.1262000000000001,20.0,24.0,0.4756368453820564,rh3,-0.06002536988721556,,PA/tg,FADER
H,676694,Jake Meyers,HOU,OF,FA,1.4619,1.2991,0.16280000000000006,31.6,4.0,0.3675356961697589,rh3,0.05983481133643677,,PA/tg,RISER
SP,687064,Brandon Young,BAL,SP,FA,0.1568,0.1638,-0.007000000000000006,74.8,4.0,8.53700987450276,rp3,-0.05975906912151937,,GS/tg,FADER
H,669398,Gage Workman,DET,?,FA,0.4834,0.3534,0.13,2.9,3.0,0.4589797855457472,median_fallback,0.05966737212094714,med-rate,PA/tg,RISER
SP,622663,Luis Severino,ATH,SP,FA,0.1092,0.1034,0.0058,40.9,0.0,10.13689564979444,rp3_marcel_prior,0.05879399476880775,IL@split+IL-return+marcel-rate,GS/tg,RISER
SP,686799,Jack Kochanowicz,LAA,SP,FA,0.0949,0.1034,-0.008500000000000008,32.1,0.0,6.90562268930786,rp3_marcel_prior,-0.05869779285911686,IL@split+IL-return+marcel-rate,GS/tg,FADER
H,686469,Vinnie Pasquantino,KC,1B,FA,2.7781,2.8803,-0.10220000000000029,69.0,32.0,0.569932836326527,rh3,-0.05824713587257123,IL@split,PA/tg,FADER
H,592450,Aaron Judge,NYY,OF,MINE,2.1685,2.25,-0.08150000000000013,52.5,0.0,0.7084451999142716,rh3,-0.057738283793013226,IL@split,PA/tg,FADER
H,691011,Drew Romo,CWS,C,FA,1.502,1.3565,0.14549999999999996,33.3,36.0,0.3966469190604712,rh3,0.05771212672329855,,PA/tg,RISER
H,660710,Rodolfo Durán,SD,C,FA,0.9172,0.7778,0.13939999999999997,10.5,0.0,0.4121099790545964,rh3,0.057448131080210726,,PA/tg,RISER
SP,687570,Connor Prielipp,MIN,SP,FA,0.1226,0.1282,-0.005600000000000008,49.3,2.0,10.225966082252244,rp3,-0.05726541006061264,IL-return,GS/tg,FADER
H,542303,Marcell Ozuna,PIT,DH,FA,2.2374,2.3814,-0.14400000000000013,54.0,30.0,0.3948257075550043,rh3,-0.05685490188792067,,PA/tg,FADER
SP,660271,Shohei Ohtani,LAD,SP,Frendy's Fantastic Team,0.1247,0.1207,0.0040000000000000036,50.0,0.0,14.036733787911956,rp3,0.05614693515164788,,GS/tg,RISER
H,686527,Dominic Canzone,SEA,DH,FA,2.7622,2.8718,-0.10959999999999992,68.6,78.0,0.5107728026239489,rh3,-0.05598069916758475,,PA/tg,FADER
SP,622491,Luis Castillo,SEA,SP,FA,0.1488,0.1538,-0.0050000000000000044,66.4,3.0,11.119147266611783,rp3,-0.05559573633305896,,GS/tg,FADER
H,645302,Victor Robles,SEA,OF,FA,1.1879,1.0769,0.11099999999999999,21.5,17.0,0.4839921015463803,rh3,0.05372312327164821,,PA/tg,RISER
SP,680736,Justin Wrobleski,LAD,SP,Late Night Bettsing,0.15,0.1552,-0.00520000000000001,68.6,3.0,10.079981252842762,rp3,-0.05241590251478247,,GS/tg,FADER
H,691788,Joe Mack,MIA,C,FA,2.0253,1.9145,0.11080000000000001,49.0,48.0,0.4677500140065269,rh3,0.051826701551923184,,PA/tg,RISER
H,666139,Josh Lowe,LAA,OF,FA,1.7844,1.9052,-0.12080000000000002,41.6,33.0,0.4277328195448847,rh3,-0.05167012460102208,,PA/tg,FADER
SP,663372,Ryan Feltner,COL,SP,FA,0.1528,0.1466,0.006199999999999983,71.9,4.0,8.216768646405617,rp3,0.05094396560771469,,GS/tg,RISER
SP,680573,Simeon Woods Richardson,MIN,SP,FA,0.0775,0.0855,-0.008000000000000007,19.0,0.0,6.245676899106469,rp3,-0.049965415192851796,,GS/tg,FADER
H,664728,Kyle Isbel,KC,OF,FA,1.5438,1.6581,-0.11429999999999985,34.6,11.0,0.4333731427612651,rh3,-0.049534550217612536,,PA/tg,FADER
H,665804,Miguel Amaya,CHC,C,FA,1.4916,1.6154,-0.12379999999999991,32.9,31.0,0.3997860820766027,rh3,-0.04949351696108338,,PA/tg,FADER
H,680757,Steven Kwan,CLE,OF,Boone's Bad Bullpen,3.6333,3.735,-0.10169999999999968,89.7,82.0,0.4862957032524857,rh3,-0.049456273020777645,,PA/tg,FADER
H,678218,Brandon Valenzuela,TOR,C,FA,1.696,1.8034,-0.10739999999999994,39.9,22.0,0.4547628495516618,rh3,-0.04884153004184845,,PA/tg,FADER
SP,663978,Chris Paddack,MIA,SP,FA,0.0836,0.0769,0.006699999999999998,22.6,0.0,7.287419102498646,rp3,0.04882570798674091,,GS/tg,RISER
H,608070,José Ramírez,CLE,3B,Late Night Bettsing,3.2211,3.1538,0.06729999999999992,78.9,55.0,0.7172148675959811,rh3,0.04826856058920947,,PA/tg,RISER
SP,679883,Luinder Avila,KC,SP,FA,0.1082,0.1026,0.005600000000000008,40.1,3.0,8.487754666295078,rp3_marcel_prior,0.047531426131252504,IL@split+IL-return+marcel-rate,GS/tg,RISER
H,669087,Sam Huff,BAL,?,FA,0.3946,0.2931,0.10149999999999998,1.7,11.0,0.4589797855457472,median_fallback,0.04658644823289333,med-rate,PA/tg,RISER
H,695257,Billy Cook,PIT,?,FA,0.2803,0.3814,-0.10110000000000002,0.8,10.0,0.4589797855457472,median_fallback,-0.04640285631867505,med-rate,PA/tg,FADER
H,686780,Pedro Pagés,STL,C,FA,1.3638,1.4914,-0.12760000000000016,27.9,11.0,0.3623535652330385,rh3,-0.046236314923735776,,PA/tg,FADER
H,681546,James Outman,DET,OF,FA,1.3368,1.4828,-0.1459999999999999,27.2,33.0,0.3160442334915985,rh3,-0.04614245808977335,,PA/tg,FADER
H,682818,Yohendrick Piñango,TOR,OF,FA,1.6414,1.5385,0.10289999999999999,37.3,20.0,0.4479142859451874,rh3,0.04609038002375978,,PA/tg,RISER
H,606192,Teoscar Hernández,LAD,OF,FA,2.8461,2.7414,0.1046999999999998,70.2,64.0,0.4395351927694749,rh3,0.04601933468296393,,PA/tg,RISER
H,670770,TJ Friedl,CIN,OF,FA,2.1501,2.0522,0.0979000000000001,52.1,18.0,0.4574455951272557,rh3,0.04478392376295837,,PA/tg,RISER
H,669326,Bryce Teodosio,LAA,OF,FA,0.5587,0.4397,0.119,3.4,0.0,0.3750688461926671,rh3,0.044633192696927386,IL@split,PA/tg,RISER
H,657136,Connor Wong,BOS,C,FA,1.6463,1.5478,0.09850000000000003,37.6,41.0,0.4499675308588268,rh3,0.04432180178959445,,PA/tg,RISER
H,641555,J.C. Escarra,NYY,C,FA,0.8995,0.7931,0.10639999999999994,9.9,0.0,0.3842432054149949,rh3,0.040883477056155436,,PA/tg,RISER
H,656582,Connor Joe,SEA,?,FA,0.2975,0.3846,-0.08710000000000001,1.1,0.0,0.4589797855457472,median_fallback,-0.03997713932103458,med-rate,PA/tg,FADER
H,700337,Edgar Quero,CWS,C,FA,1.8114,1.713,0.09839999999999982,42.4,25.0,0.3891679711604434,rh3,0.03829412836218756,,PA/tg,RISER
H,670097,Zack Short,DET,SS,FA,0.4202,0.5345,-0.11429999999999996,2.3,0.0,0.3302125484734222,rh3,-0.03774329429051214,,PA/tg,FADER
SP,671737,Taj Bradley,MIN,SP,U Just Lost To Edwin Diaz,0.185,0.188,-0.0030000000000000027,96.7,4.0,12.474058303397218,rp3,-0.03742217491019169,,GS/tg,FADER
H,671289,Tyler Freeman,COL,OF,FA,2.3905,2.4655,-0.07500000000000018,58.9,31.0,0.4924907937523806,rh3,-0.03693680953142863,,PA/tg,FADER
H,679845,Nick Loftin,KC,3B,FA,2.4492,2.3675,0.08169999999999966,60.6,65.0,0.4504047783144834,rh3,0.03679807038829314,,PA/tg,RISER
H,502671,Paul Goldschmidt,NYY,1B,FA,2.7191,2.7931,-0.07399999999999984,67.9,58.0,0.4567275327772665,rh3,-0.03379783742551765,,PA/tg,FADER
H,666464,Jerar Encarnacion,SF,?,FA,0.2283,0.3017,-0.07340000000000002,0.6,0.0,0.4589797855457472,median_fallback,-0.03368911625905786,med-rate,PA/tg,FADER
H,699912,Jose Fernandez,AZ,DH,FA,1.4547,1.5214,-0.06669999999999998,31.2,0.0,0.491370924356019,rh3,-0.032774440654546454,,PA/tg,FADER
H,672284,Jarred Kelenic,CWS,OF,FA,0.6885,0.6,0.08850000000000002,5.1,0.0,0.3656881714904898,rh3,0.032363403176908355,,PA/tg,RISER
SP,672456,Keider Montero,DET,SP,FA,0.1671,0.1638,0.0032999999999999974,86.1,4.0,9.695783434286517,rp3,0.03199608533314548,,GS/tg,RISER
H,807713,Matt Shaw,CHC,OF,FA,1.195,1.2564,-0.0613999999999999,22.1,0.0,0.5145522313301835,rh3,-0.031593507003673214,IL@split,PA/tg,FADER
SP,681035,Christian Scott,NYM,SP,FA,0.134,0.1368,-0.002799999999999997,55.8,3.0,11.209198501947984,rp3_marcel_prior,-0.03138575580545432,IL@split+IL-return+marcel-rate,GS/tg,FADER
H,663698,Joey Bart,PIT,C,FA,1.1708,1.0847,0.08610000000000007,20.9,31.0,0.3579749479192057,rh3,0.030821643015843635,IL@split,PA/tg,RISER
H,606992,Eric Haase,SF,C,FA,0.6468,0.7328,-0.08599999999999997,4.8,0.0,0.3537438016547915,rh3,-0.03042196694231206,,PA/tg,FADER
H,656716,Zach McKinstry,DET,2B,FA,2.6395,2.7155,-0.07600000000000007,66.3,62.0,0.3970241071404298,rh3,-0.03017383214267269,,PA/tg,FADER
H,682626,Francisco Alvarez,NYM,C,FA,2.433,2.4957,-0.06269999999999998,60.1,56.0,0.4741431871770524,rh3,-0.029728777836001176,IL@split,PA/tg,FADER
H,657656,Ramón Laureano,SD,OF,FA,1.6955,1.7607,-0.06519999999999992,39.7,0.0,0.453591913291679,rh3,-0.029574192746617437,IL@split,PA/tg,FADER
H,642350,Jose Siri,LAA,OF,FA,1.0594,1.1293,-0.06990000000000007,15.4,34.0,0.4177779177137922,rh3,-0.029202676448194104,,PA/tg,FADER
H,680728,Adrian Del Castillo,AZ,DH,FA,1.7065,1.641,0.06549999999999989,40.7,28.0,0.4374345086459854,rh3,0.028651960316311995,,PA/tg,RISER
H,808975,Hyeseong Kim,LAD,SS,FA,1.0668,1.1293,-0.0625,15.8,0.0,0.4529362780359637,rh3,-0.02830851737724773,,PA/tg,FADER
H,641598,Mitch Garver,SEA,C,FA,1.1943,1.2735,-0.07920000000000016,21.9,19.0,0.3530289311815814,rh3,-0.027959891349581302,,PA/tg,FADER
H,645305,Ali Sánchez,NYY,C,FA,0.5923,0.5172,0.07510000000000006,4.0,25.0,0.3712161601093621,rh3,0.027878333624213113,,PA/tg,RISER
H,694371,Tommy Troy,AZ,OF,FA,1.2196,1.1538,0.06580000000000008,23.0,0.0,0.4217106728679153,rh3,0.02774856227470886,IL@split,PA/tg,RISER
SP,543243,Sonny Gray,BOS,SP,Team Solomon,0.1849,0.1826,0.0022999999999999965,96.4,4.0,12.011398977677567,rp3,0.02762621764865836,,GS/tg,RISER
H,680779,Henry Davis,PIT,C,FA,1.8602,1.9407,-0.08050000000000002,44.3,41.0,0.3404892861747109,rh3,-0.027409387537064234,,PA/tg,FADER
H,516782,Starling Marte,KC,OF,FA,1.3873,1.3162,0.07109999999999994,28.7,29.0,0.3786009565940368,rh3,0.026918528013835995,,PA/tg,RISER
SP,641778,Eric Lauer,TOR,SP,FA,0.1317,0.1282,0.003500000000000003,54.7,3.0,7.6683775262271965,rp3,0.026839321341795213,,GS/tg,RISER
H,660162,Yoán Moncada,LAA,3B,FA,1.0479,1.1207,-0.07279999999999998,14.6,0.0,0.3682529876666416,rh3,-0.0268088175021315,IL@split,PA/tg,FADER
H,803011,Sam Antonacci,CWS,OF,2015 Draft First Round,3.2509,3.3043,-0.05339999999999989,79.1,69.0,0.5012793946004311,rh3,-0.026768319671662967,,PA/tg,FADER
SP,801139,Payton Tolle,BOS,SP,Frendy's Fantastic Team,0.1633,0.1652,-0.0019000000000000128,80.7,4.0,13.937392119957174,rp3,-0.026481045027918808,,GS/tg,FADER
H,514888,Jose Altuve,HOU,2B,FA,3.4438,3.3932,0.050599999999999756,83.3,75.0,0.5202325231132539,rh3,0.026323765669530517,,PA/tg,RISER
H,687231,Darell Hernaiz,ATH,SS,FA,1.0862,1.1552,-0.06899999999999995,16.9,0.0,0.3740406434991364,rh3,-0.025808804401440393,,PA/tg,FADER
H,596103,Austin Slater,MIA,OF,FA,0.7046,0.6325,0.07210000000000005,5.5,0.0,0.3525903346327347,rh3,0.02542176312702019,,PA/tg,RISER
H,553993,Eugenio Suárez,CIN,DH,FA,2.9786,2.913,0.06560000000000032,73.0,64.0,0.3847707234350611,rh3,0.02524095945734013,,PA/tg,RISER
SP,641816,Tyler Mahle,SF,SP,FA,0.1615,0.1638,-0.0022999999999999965,79.2,4.0,10.764724523870049,rp3,-0.024758866404901075,,GS/tg,FADER
SP,571927,Steven Matz,TB,SP,FA,0.09,0.087,0.0030000000000000027,27.4,0.0,8.038868664928494,rp3,0.024116605994785503,IL-return,GS/tg,RISER
H,669707,Jared Triolo,PIT,SS,FA,2.2709,2.2203,0.0506000000000002,55.5,47.0,0.4688457011572198,rh3,0.023723592478555416,,PA/tg,RISER
H,644433,Chadwick Tromp,ATL,C,FA,0.4996,0.4397,0.05990000000000001,3.0,21.0,0.3899008977010543,rh3,0.023355063772293155,,PA/tg,RISER
H,666971,Lourdes Gurriel Jr.,AZ,OF,FA,1.664,1.6154,0.04859999999999998,38.2,0.0,0.4778862528838299,rh3,0.023225271890154123,IL@split,PA/tg,RISER
SP,695076,Rhett Lowder,CIN,SP,FA,0.145,0.1478,-0.002799999999999997,63.9,4.0,8.251070336474903,rp3,-0.023102996942129705,,GS/tg,FADER
SP,680732,Sean Burke,CWS,SP,Late Night Bettsing,0.1672,0.1652,0.001999999999999974,86.5,4.0,11.237637155658376,rp3,0.022475274311316462,,GS/tg,RISER
SP,702273,Noah Schultz,CWS,SP,FA,0.1155,0.113,0.0025000000000000022,45.3,2.0,8.632587330005832,rp3,0.021581468325014598,,GS/tg,RISER
H,676914,Davis Schneider,TOR,OF,FA,1.1079,1.1624,-0.05449999999999999,17.9,18.0,0.3885795059357128,rh3,-0.021177583073496344,,PA/tg,FADER
SP,807743,Sean Sullivan,,SP,FA,0.0462,0.0431,0.0030999999999999986,1.8,0.0,6.166465124299814,rp3_marcel_prior,0.019116041885329414,IL@split+IL-return+marcel-rate,GS/tg,RISER
H,668670,Jake Rogers,DET,C,FA,1.0145,1.0603,-0.04580000000000006,13.1,21.0,0.3951596044454303,rh3,-0.018098309883600734,,PA/tg,FADER
SP,663568,Stephen Kolek,KC,SP,FA,0.0836,0.0855,-0.0019000000000000128,23.0,0.0,8.770567747198445,rp3_marcel_prior,-0.016664078719677157,IL@split+IL-return+marcel-rate,GS/tg,FADER
H,688363,Graham Pauley,MIA,3B,FA,0.9476,0.906,0.04159999999999997,11.8,9.0,0.3961191384315733,rh3,0.01647855615875344,,PA/tg,RISER
H,691016,Tyler Soderstrom,ATH,OF,Boone's Bad Bullpen,3.6878,3.7155,-0.027699999999999836,91.1,80.0,0.5515882107838577,rh3,-0.015278993438712767,,PA/tg,FADER
SP,605135,Chris Bassitt,BAL,SP,FA,0.0879,0.0862,0.001700000000000007,25.2,0.0,7.211003253029902,rp3_marcel_prior,0.012258705530150883,IL@split+IL-return+marcel-rate,GS/tg,RISER
H,665966,Carlos Narváez,BOS,C,FA,1.7568,1.7913,-0.034499999999999975,41.3,28.0,0.3469454033873498,rh3,-0.01196961641686356,,PA/tg,FADER
H,672275,Patrick Bailey,CLE,C,FA,2.0343,2.0684,-0.03410000000000002,49.6,48.0,0.3299815980776815,rh3,-0.011252372494448945,,PA/tg,FADER
H,669369,Bryce Johnson,SD,?,FA,0.4431,0.4188,0.02429999999999999,2.5,0.0,0.4589797855457472,median_fallback,0.011153208788761651,med-rate,PA/tg,RISER
H,623168,Tyler Heineman,TOR,C,FA,1.1168,1.1453,-0.02849999999999997,18.8,27.0,0.3911476867343383,rh3,-0.01114770907192863,,PA/tg,FADER
H,677594,Julio Rodríguez,SEA,OF,Frendy's Fantastic Team,3.9077,3.9231,-0.015399999999999636,96.6,80.0,0.6607382961583665,rh3,-0.010175369760838604,,PA/tg,FADER
SP,694819,Jacob Misiorowski,MIL,SP,Treasure Island Mashers,0.1805,0.181,-0.0005000000000000004,93.1,3.0,19.85039853846133,rp3,-0.009925199269230675,,GS/tg,FADER
H,687515,Colby Thomas,ATH,OF,FA,1.0667,1.0431,0.023600000000000065,15.6,17.0,0.4048632953573579,rh3,0.009554773770433673,,PA/tg,RISER
H,621438,Tyrone Taylor,NYM,OF,FA,1.4426,1.4274,0.015200000000000102,30.8,37.0,0.469179368026815,rh3,0.0071315263940076356,,PA/tg,RISER
SP,691587,Eury Pérez,MIA,SP,MINE,0.1704,0.1709,-0.0005000000000000004,88.3,4.0,13.512384478455552,rp3,-0.006756192239227782,,GS/tg,FADER
H,650968,Yohel Pozo,STL,?,FA,0.3854,0.3707,0.014700000000000046,1.5,10.0,0.4589797855457472,median_fallback,0.0067470028475225055,med-rate,PA/tg,RISER
H,665877,José Fermín,STL,OF,FA,2.03,2.0431,-0.013100000000000112,49.2,60.0,0.4443062620448341,rh3,-0.005820412032787376,,PA/tg,FADER
H,665861,Sebastián Rivero,LAA,C,FA,0.5054,0.4914,0.013999999999999957,3.2,0.0,0.3648911343687252,rh3,0.0051084758811621375,IL@split,PA/tg,RISER
H,624428,Adam Frazier,LAA,2B,FA,0.8292,0.8362,-0.007000000000000006,8.2,4.0,0.3350482516022168,rh3,-0.0023453377612155197,,PA/tg,FADER
H,592206,Nick Castellanos,SD,OF,FA,1.0405,1.0427,-0.0021999999999999797,14.1,0.0,0.4196373468438356,rh3,-0.0009232021630564298,,PA/tg,FADER
H,668952,Ryan Kreidler,MIN,SS,FA,1.7028,1.7009,0.0019000000000000128,40.3,55.0,0.3670864223706225,rh3,0.0006974642025041874,,PA/tg,RISER
H,677060,Chad Stevens,COL,?,FA,0.2937,0.2931,0.0005999999999999894,1.0,0.0,0.4589797855457472,median_fallback,0.00027538787132744345,med-rate,PA/tg,RISER
