mlbam_id,player_name,player_type,live_blend_xfp,ci_lower,ci_upper,fitted_split_day,live_split_day,n_features_used,confidence_tier
543135,"Eovaldi, Nathan",SP,9.8467,4.2488,15.8312,93,79,19,HIGH
547179,"Lorenzen, Michael",SP,6.2251,-2.4347,11.175,93,79,19,HIGH
593958,"Rodriguez, Eduardo",SP,6.2859,-3.2346,12.1946,93,79,19,HIGH
605488,"Springs, Jeffrey",SP,13.1362,5.2867,17.9919,93,79,19,HIGH
607259,"Martinez, Nick",SP,11.6343,5.5058,16.8457,93,79,19,HIGH
608372,"Sugano, Tomoyuki",SP,8.7819,1.2039,14.6924,93,79,19,HIGH
608379,"Wacha, Michael",SP,9.952,-1.1095,14.5577,93,79,19,HIGH
621111,"Buehler, Walker",SP,9.632,1.7648,14.4877,93,79,19,HIGH
642547,"Peralta, Freddy",SP,12.9525,5.0232,18.4196,93,79,19,HIGH
645261,"Alcantara, Sandy",SP,13.2383,5.2829,18.7712,93,79,19,HIGH
650633,"King, Michael",SP,11.3765,6.4071,16.5975,93,79,19,HIGH
650644,"Civale, Aaron",SP,8.288,1.0905,14.2694,93,79,19,MED
650911,"Sánchez, Cristopher",SP,11.7935,3.0015,17.0578,93,79,19,HIGH
656302,"Cease, Dylan",SP,15.6024,9.7601,21.1577,93,79,19,HIGH
656492,"Griffin, Foster",SP,7.9627,0.8423,12.314,93,79,19,HIGH
656605,"Keller, Mitch",SP,13.8824,9.1737,18.8168,93,79,19,HIGH
656876,"Rasmussen, Drew",SP,13.0303,3.2954,18.0884,93,79,19,HIGH
657277,"Webb, Logan",SP,7.7697,-4.7801,12.5784,93,79,19,MED
663436,"Martin, Davis",SP,10.2015,2.9948,14.7082,93,79,19,HIGH
663554,"Mize, Casey",SP,11.1953,3.2495,17.1767,93,79,19,MED
663556,"McClanahan, Shane",SP,10.5514,3.9032,15.582,93,79,19,HIGH
663903,"Singer, Brady",SP,4.5643,-3.2411,9.2091,93,79,19,HIGH
664285,"Valdez, Framber",SP,11.6992,6.9887,16.739,93,79,19,HIGH
665795,"Cabrera, Edward",SP,10.5584,2.6269,15.5083,93,79,19,HIGH
666200,"Luzardo, Jesús",SP,17.1059,9.8991,22.6376,93,79,19,HIGH
668678,"Gallen, Zac",SP,5.1986,-0.3678,11.1598,93,79,19,HIGH
668909,"Williams, Gavin",SP,13.9574,7.1044,19.1738,93,79,19,HIGH
669022,"Gore, MacKenzie",SP,10.2135,0.6954,16.1447,93,79,19,HIGH
669160,"May, Dustin",SP,6.2918,-1.3324,11.1286,93,79,19,HIGH
669194,"Nelson, Ryne",SP,7.1602,0.8725,11.4997,93,79,19,HIGH
669302,"Gilbert, Logan",SP,15.2391,9.6451,21.1496,93,79,19,HIGH
669432,"Rogers, Trevor",SP,13.428,6.185,18.2624,93,79,19,HIGH
669467,"Pallante, Andre",SP,7.8795,1.8825,12.6708,93,79,19,HIGH
669923,"Kirby, George",SP,10.5674,4.5687,15.1745,93,79,19,HIGH
671096,"Abbott, Andrew",SP,5.8442,-3.6217,11.1214,93,79,19,HIGH
671737,"Bradley, Taj",SP,10.3281,2.7501,16.3134,93,79,19,HIGH
672282,"Detmers, Reid",SP,14.5799,8.3644,20.5657,93,79,19,HIGH
676106,"Hancock, Emerson",SP,13.2355,3.7174,17.4904,93,79,19,HIGH
676974,"Meyer, Max",SP,13.4041,8.5798,18.9539,93,79,19,HIGH
677944,"Cecconi, Slade",SP,3.9711,-8.5978,9.7402,93,79,19,HIGH
677952,"Ashcraft, Braxton",SP,14.6331,7.3935,19.5735,93,79,19,HIGH
677958,"Rocker, Kumar",SP,7.7296,2.1383,13.8607,93,79,19,HIGH
680694,"Bradish, Kyle",SP,4.4684,-6.2497,8.7663,93,79,19,HIGH
681517,"Leahy, Kyle",SP,5.1552,-1.0592,11.1951,93,79,19,HIGH
684007,"Imanaga, Shota",SP,13.0378,6.8639,18.5159,93,79,19,HIGH
686218,"Sheehan, Emmet",SP,10.8387,1.3205,15.6976,93,79,19,HIGH
690986,"Harrison, Kyle",SP,14.0057,6.2002,18.8363,93,79,19,HIGH
690997,"McLean, Nolan",SP,17.9423,11.9524,22.9036,93,79,19,HIGH
693821,"Elder, Bryce",SP,9.2128,1.9795,13.5967,93,79,19,HIGH
694973,"Skenes, Paul",SP,12.6553,7.5756,17.5978,93,79,19,HIGH
695505,"Burns, Chase",SP,15.1687,7.3192,20.113,93,79,19,HIGH
700241,"McGreevy, Michael",SP,6.6132,-1.1532,12.7532,93,79,19,HIGH
701542,"Warren, Will",SP,13.408,7.8416,19.3446,93,79,19,HIGH
813349,"Early, Connelly",SP,6.266,-4.4621,12.2505,93,79,19,HIGH
500743,Miguel Rojas,H,0.5165,0.3685,0.6504,93,79,19,MED
502671,Paul Goldschmidt,H,0.664,0.5012,0.8064,93,79,19,MED
514888,Jose Altuve,H,0.3186,0.1607,0.4588,93,79,19,HIGH
518692,Freddie Freeman,H,0.6597,0.4941,0.8074,93,79,19,HIGH
521692,Salvador Perez,H,0.358,0.1268,0.5324,93,79,19,HIGH
542303,Marcell Ozuna,H,0.3175,0.146,0.4826,93,79,19,HIGH
543309,Kyle Higashioka,H,0.3659,0.2298,0.5089,93,79,19,MED
543760,Marcus Semien,H,0.3942,0.168,0.5359,93,79,19,HIGH
543807,George Springer,H,0.4751,0.2956,0.6252,93,79,19,HIGH
543877,Christian Vázquez,H,0.3721,0.2047,0.5224,93,79,19,MED
545121,Ildemaro Vargas,H,0.5397,0.4029,0.6882,93,79,19,HIGH
545361,Mike Trout,H,0.6457,0.4476,0.7859,93,79,19,HIGH
547180,Bryce Harper,H,0.6498,0.4702,0.8067,93,79,19,HIGH
553993,Eugenio Suárez,H,0.2298,0.0634,0.3717,93,79,19,MED
571448,Nolan Arenado,H,0.3905,0.2375,0.5299,93,79,19,HIGH
571970,Max Muncy,H,0.5873,0.4218,0.7226,93,79,19,HIGH
