mlbam_id,player_name,player_type,live_blend_xfp,ci_lower,ci_upper,fitted_split_day,live_split_day,n_features_used,confidence_tier
519242,"Sale, Chris",SP,13.1169,5.2674,17.7209,93,85,19,HIGH
543135,"Eovaldi, Nathan",SP,9.3957,3.7977,14.2297,93,85,19,HIGH
547179,"Lorenzen, Michael",SP,6.44,0.2399,12.4036,93,85,19,HIGH
571927,"Matz, Steven",SP,8.4891,1.2438,13.6999,93,85,19,MED
579328,"Kikuchi, Yusei",SP,10.4267,4.8336,15.1795,93,85,19,MED
592332,"Gausman, Kevin",SP,11.0603,4.405,16.1242,93,85,19,HIGH
592662,"Ray, Robbie",SP,10.4772,4.5657,16.467,93,85,19,HIGH
592791,"Taillon, Jameson",SP,8.6872,2.4868,13.4786,93,85,19,HIGH
593958,"Rodriguez, Eduardo",SP,6.263,-2.3706,11.3415,93,85,19,HIGH
594798,"deGrom, Jacob",SP,14.9899,9.2795,19.5843,93,85,19,HIGH
605135,"Bassitt, Chris",SP,4.8697,-1.1003,9.432,93,85,19,MED
605280,"Holmes, Clay",SP,10.2382,4.0661,14.9891,93,85,19,MED
605288,"Houser, Adrian",SP,3.3717,-6.1465,8.4167,93,85,19,HIGH
605400,"Nola, Aaron",SP,7.9827,2.5983,12.9181,93,85,19,HIGH
605488,"Springs, Jeffrey",SP,12.8319,7.516,17.6384,93,85,19,HIGH
605540,"Woodruff, Brandon",SP,10.6242,5.5016,15.8336,93,85,19,MED
607192,"Glasnow, Tyler",SP,14.9137,9.0022,19.7224,93,85,19,MED
607259,"Martinez, Nick",SP,11.5932,2.6457,16.5271,93,85,19,HIGH
607625,"Lugo, Seth",SP,12.6869,6.5335,17.4938,93,85,19,HIGH
608331,"Fried, Max",SP,11.7225,5.4981,17.2791,93,85,19,MED
608372,"Sugano, Tomoyuki",SP,7.7392,1.5487,12.8108,93,85,19,HIGH
608379,"Wacha, Michael",SP,9.2038,1.874,14.1462,93,85,19,HIGH
608566,"Márquez, Germán",SP,4.1875,-3.386,9.2184,93,85,19,MED
621111,"Buehler, Walker",SP,9.1013,2.4247,13.9303,93,85,19,HIGH
621121,"McCullers Jr., Lance",SP,8.7347,0.1049,13.2726,93,85,19,MED
622491,"Castillo, Luis",SP,5.0353,-0.6673,9.6886,93,85,19,HIGH
622663,"Severino, Luis",SP,5.5118,-2.0558,10.3262,93,85,19,HIGH
624133,"Suarez, Ranger",SP,7.0857,-1.604,11.895,93,85,19,HIGH
641816,"Mahle, Tyler",SP,6.1564,1.2028,10.9653,93,85,19,MED
641927,"Ober, Bailey",SP,9.003,0.7969,14.472,93,85,19,HIGH
642547,"Peralta, Freddy",SP,12.8441,4.8545,18.8367,93,85,19,HIGH
645261,"Alcantara, Sandy",SP,12.7997,7.8972,18.7331,93,85,19,HIGH
647336,"Soroka, Michael",SP,8.7408,2.5433,14.7628,93,85,19,HIGH
650633,"King, Michael",SP,12.1241,4.5405,17.1667,93,85,19,HIGH
650644,"Civale, Aaron",SP,8.9283,0.1364,13.6348,93,85,19,HIGH
650911,"Sánchez, Cristopher",SP,11.9878,1.2697,16.9503,93,85,19,HIGH
656302,"Cease, Dylan",SP,15.7439,3.1233,20.6004,93,85,19,HIGH
656427,"Flaherty, Jack",SP,3.069,-6.759,8.2732,93,85,19,HIGH
656492,"Griffin, Foster",SP,7.6442,1.8238,12.3154,93,85,19,HIGH
656550,"Holmes, Grant",SP,8.619,0.3803,13.6496,93,85,19,HIGH
656605,"Keller, Mitch",SP,13.5535,5.7025,19.5135,93,85,19,HIGH
656876,"Rasmussen, Drew",SP,13.0709,2.3528,18.9809,93,85,19,HIGH
657277,"Webb, Logan",SP,7.5976,0.3851,13.153,93,85,19,MED
657746,"Ryan, Joe",SP,11.7031,3.8776,16.4938,93,85,19,HIGH
663436,"Martin, Davis",SP,9.8817,0.1492,14.7405,93,85,19,HIGH
663460,"Bubic, Kris",SP,12.5282,4.5386,17.3427,93,85,19,MED
663554,"Mize, Casey",SP,12.7962,4.9851,17.1263,93,85,19,MED
663556,"McClanahan, Shane",SP,10.6462,4.7335,16.9605,93,85,19,HIGH
663623,"Irvin, Jake",SP,9.5683,0.7763,14.1075,93,85,19,MED
663903,"Singer, Brady",SP,4.4409,-1.153,9.3815,93,85,19,HIGH
663978,"Paddack, Chris",SP,4.6874,-2.9106,9.4937,93,85,19,MED
664285,"Valdez, Framber",SP,11.3306,5.6625,17.3635,93,85,19,HIGH
665795,"Cabrera, Edward",SP,10.6204,2.338,15.2678,93,85,19,HIGH
666142,"Ragans, Cole",SP,6.8106,0.9042,12.846,93,85,19,MED
666200,"Luzardo, Jesús",SP,17.0701,10.8946,22.0069,93,85,19,HIGH
667755,"Soriano, José",SP,16.7079,8.0781,22.1819,93,85,19,HIGH
668678,"Gallen, Zac",SP,5.5399,-2.0335,10.4696,93,85,19,HIGH
668909,"Williams, Gavin",SP,13.7827,7.4716,19.3325,93,85,19,HIGH
669022,"Gore, MacKenzie",SP,9.8118,1.5332,14.8654,93,85,19,HIGH
669160,"May, Dustin",SP,5.9316,-1.2659,10.2309,93,85,19,HIGH
669194,"Nelson, Ryne",SP,6.6441,-1.1814,12.5753,93,85,19,HIGH
669302,"Gilbert, Logan",SP,15.1531,9.3316,21.0637,93,85,19,HIGH
669358,"Baz, Shane",SP,11.3713,3.3518,15.809,93,85,19,HIGH
669373,"Skubal, Tarik",SP,16.2724,6.7297,21.2143,93,85,19,MED
669387,"Mlodzinski, Carmen",SP,12.068,3.2685,17.3439,93,85,19,MED
669432,"Rogers, Trevor",SP,12.7148,6.4523,17.7454,93,85,19,HIGH
669461,"Liberatore, Matthew",SP,3.219,-2.8918,7.8526,93,85,19,HIGH
669467,"Pallante, Andre",SP,7.7109,-4.8389,13.7297,93,85,19,HIGH
669923,"Kirby, George",SP,10.6833,-0.4688,16.4334,93,85,19,HIGH
671096,"Abbott, Andrew",SP,5.6458,-0.0576,10.1426,93,85,19,HIGH
671737,"Bradley, Taj",SP,10.4669,3.6011,15.5185,93,85,19,HIGH
672282,"Detmers, Reid",SP,14.461,8.6443,19.4281,93,85,19,HIGH
672456,"Montero, Keider",SP,12.0283,2.2254,16.4061,93,85,19,HIGH
676083,"Junk, Janson",SP,10.1024,2.3003,15.3777,93,85,19,MED
676106,"Hancock, Emerson",SP,12.793,5.0428,18.7744,93,85,19,HIGH
676282,"Cantillo, Joey",SP,8.0248,-0.6326,14.3343,93,85,19,HIGH
676440,"Bibee, Tanner",SP,10.7519,1.5785,16.7877,93,85,19,HIGH
676917,"Cavalli, Cade",SP,13.1934,7.4811,18.2515,93,85,19,HIGH
676974,"Meyer, Max",SP,13.1438,6.955,18.2098,93,85,19,HIGH
676979,"Crochet, Garrett",SP,8.4665,-1.4383,14.6193,93,85,19,MED
677944,"Cecconi, Slade",SP,4.0596,-3.0262,9.2703,93,85,19,HIGH
677952,"Ashcraft, Braxton",SP,14.4586,9.1537,20.773,93,85,19,HIGH
677958,"Rocker, Kumar",SP,8.1068,-2.619,14.4211,93,85,19,HIGH
677960,"Weathers, Ryan",SP,12.9635,5.1695,17.891,93,85,19,HIGH
678394,"Bello, Brayan",SP,1.4574,-4.3827,5.8156,93,85,19,MED
680573,"Woods Richardson, Simeon",SP,2.0991,-3.2483,7.8442,93,85,19,MED
680694,"Bradish, Kyle",SP,4.1053,-2.0606,9.1363,93,85,19,HIGH
681190,"Vásquez, Randy",SP,13.0422,5.24,19.0033,93,85,19,HIGH
681347,"Burrows, Mike",SP,11.1769,4.0226,15.6579,93,85,19,HIGH
681517,"Leahy, Kyle",SP,4.2895,-1.5193,8.8994,93,85,19,HIGH
682052,"Lopez, Jacob",SP,3.0089,-4.8791,8.9945,93,85,19,MED
682227,"Williamson, Brandon",SP,3.7835,-2.1427,9.0046,93,85,19,MED
683004,"Leiter, Jack",SP,11.4571,3.872,17.4901,93,85,19,HIGH
684007,"Imanaga, Shota",SP,12.9824,7.2431,18.9751,93,85,19,HIGH
686218,"Sheehan, Emmet",SP,10.7865,2.4858,16.34,93,85,19,HIGH
686799,"Kochanowicz, Jack",SP,9.8192,2.2446,14.4345,93,85,19,HIGH
690986,"Harrison, Kyle",SP,13.766,4.0335,18.7139,93,85,19,HIGH
690997,"McLean, Nolan",SP,17.9033,8.4072,22.7794,93,85,19,HIGH
691587,"Pérez, Eury",SP,8.6988,2.8888,14.4494,93,85,19,HIGH
