batter,pa,pitches,decision_raw,contact_raw,power_raw,process_raw,decision_plus,contact_plus,power_plus,process_plus
669357,404,1663,0.06465343364872222,-0.03995435898046831,0.02773464103809669,0.0524337157063506,98.9,84.5,106.9,99.6
669911,345,1392,0.054041308498019795,-0.04297247122113063,0.04105669854428084,0.05212553582117,88.5,83.2,109.6,99.6
668904,406,1517,0.06989385364806452,0.01101082670791911,-0.028794156450513437,0.052110523905470205,104.0,106.6,95.8,99.6
807712,207,774,0.05929063810579339,0.04454784888697854,-0.051743687449247636,0.05209479954352429,93.6,121.1,91.3,99.6
642086,226,848,0.06000016344223335,0.015705237298047233,-0.023226259377513995,0.05247914136276659,94.3,108.6,96.9,99.6
683011,632,2537,0.06291768111651966,-0.010193756713874349,-0.0007685994320391403,0.05195532497060617,97.2,97.4,101.3,99.5
693304,412,1411,0.09585678785030824,0.003921317482305572,-0.04805626434815485,0.05172184098445897,129.4,103.5,92.0,99.5
650968,169,591,0.06784936601848374,0.03333387092435389,-0.050058498207567234,0.05112473873527039,102.0,116.3,91.6,99.4
687231,197,712,0.07320165556336611,0.035339023344474446,-0.05753634059012466,0.05100433831771589,107.2,117.1,90.1,99.3
543760,545,2110,0.09327358694175483,0.0009919931279227475,-0.04405562742331306,0.05020995264636453,126.8,102.2,92.8,99.2
669236,184,704,0.07350369043568174,-0.018802360456691914,-0.004664573778908051,0.05003675620008177,107.5,93.7,100.6,99.1
668939,367,1490,0.049232655648097146,0.04209297564939314,-0.04245859332325757,0.04886703797423272,83.8,120.1,93.1,98.9
670156,187,708,0.049633442060187376,0.040332505885070286,-0.04104302783414897,0.0489229201111087,84.2,119.3,93.4,98.9
665926,454,1762,0.06529980584999871,0.002841071356052769,-0.019469976401652694,0.04867090080439879,99.5,103.0,97.6,98.8
663993,617,2628,0.05831905946183896,-0.008463226455822972,-0.0015510366374527037,0.04830479636856329,92.7,98.1,101.2,98.8
621438,350,1282,0.05043341944541744,0.020603252843589142,-0.022793809360512524,0.04824286292849406,84.9,110.7,97.0,98.8
671289,433,1655,0.07259834086771717,0.025565607780708648,-0.05023151469694163,0.04793243395148419,106.6,112.9,91.6,98.7
677588,177,707,0.05888387686450088,0.013841460431758065,-0.024891449538533082,0.04783388775772587,93.2,107.8,96.6,98.7
677595,182,688,0.04127248384945495,0.0008005247667232383,0.005070388233768484,0.04714339684994667,76.0,102.2,102.5,98.5
687221,156,601,0.06514738030497902,-0.036377256365981644,0.017849051213210492,0.04661917515220787,99.3,86.0,105.0,98.4
666134,414,1722,0.05502108666186427,-0.010457768979032965,0.002183387276970314,0.04674670495980162,89.4,97.3,101.9,98.4
657077,213,880,0.03335289995110817,0.0542206692794923,-0.04140613951854165,0.046167429712058825,68.2,125.3,93.3,98.3
681082,589,2574,0.05250117264574625,0.02110817925526543,-0.02793113203439739,0.045678219866614286,87.0,111.0,96.0,98.2
664983,226,854,0.05458769302288081,0.025798206693795595,-0.034976386901754725,0.04540951281492167,89.0,113.0,94.6,98.2
573262,557,2328,0.05680854609021428,0.008548129841972136,-0.020574319383148493,0.04478235654903792,91.2,105.5,97.4,98.0
663457,586,2387,0.04433861820972836,0.02441898098601964,-0.02465958075936089,0.04409801843638711,79.0,112.4,96.6,97.9
570482,200,730,0.06755778966842112,0.010600964299809026,-0.03413337523839429,0.044025378729835855,101.7,106.4,94.7,97.9
691023,405,1569,0.05245919766523182,-0.009952062733380172,0.0015230833626895452,0.04403021829454119,86.9,97.5,101.8,97.9
502054,454,1727,0.06436193952810504,0.005561560840109608,-0.026695045718780605,0.04322845464943405,98.6,104.2,96.2,97.7
680757,718,2864,0.05248472158691432,0.05828584825562236,-0.06782353176615169,0.04294703807638499,87.0,127.1,88.1,97.6
656555,330,1436,0.06583308650150185,-0.02405266635214999,8.641246602175718e-05,0.04186683261537362,100.0,91.4,101.5,97.4
678246,582,2370,0.08464119529524614,-0.003258777662087366,-0.04023082447974212,0.041151593153416655,118.4,100.4,93.5,97.3
664056,515,1992,0.05495541967338537,-0.007216833704683815,-0.00679843826705392,0.04094014770164763,89.4,98.7,100.1,97.2
670042,236,892,0.08739954949051187,-0.03559601951678809,-0.011113986874453684,0.0406895430992701,121.1,86.4,99.3,97.2
669707,386,1479,0.07264444455669736,0.007017031632560117,-0.039131597427706714,0.040529878761550765,106.7,104.8,93.8,97.1
571448,438,1606,0.0613408676817523,0.048716572670412885,-0.06949346623613721,0.04056397411602798,95.6,122.9,87.8,97.1
624585,328,1339,0.06424969325388652,-0.018107618104854253,-0.006037848606537902,0.04010422654249436,98.5,94.0,100.3,97.1
608348,445,1760,0.07163829453180307,-0.0003916310745032255,-0.0307915801357945,0.04045508332150534,105.7,101.6,95.4,97.1
694374,225,876,0.07550419209541324,-0.021133428088920547,-0.014091795574568203,0.040278968431924494,109.5,92.6,98.7,97.1
672761,409,1647,0.05782310541322777,-0.004382207098309983,-0.013531751763516335,0.03990914655140145,92.2,99.9,98.8,97.0
643565,385,1594,0.07271759512034309,-0.014652327765029347,-0.01863986910303905,0.0394253982522747,106.7,95.5,97.8,96.9
592626,313,1262,0.059429315800765214,0.006533008552754587,-0.027004777752343223,0.038957546601176576,93.7,104.6,96.1,96.8
543309,332,1300,0.059223806323933426,0.012650626149932228,-0.03280436102437974,0.03907007144948592,93.5,107.3,95.0,96.8
663968,426,1432,0.0776269636395289,0.020469516271064876,-0.060378177953423554,0.037718301957170214,111.5,110.7,89.6,96.6
500743,334,1221,0.06265594561994335,0.04128057907253388,-0.06622038490553038,0.03771613978694685,96.9,119.7,88.4,96.6
647351,283,1101,0.05249246830537126,0.03158277543422319,-0.04657597260847577,0.03749927113111869,87.0,115.5,92.3,96.5
682177,431,1698,0.06060370733230105,-0.011941767741486026,-0.010967156943199993,0.03769478264761503,94.9,96.6,99.3,96.5
624431,314,1095,0.04710118745103473,0.060970573057846984,-0.07083651872633863,0.03723524178254309,81.7,128.2,87.5,96.5
650489,457,1758,0.07345513053943792,-0.010201275407877509,-0.025928001045919608,0.037325854085640806,107.5,97.4,96.4,96.5
695238,159,665,0.07737742567252637,-0.00537180414070136,-0.035027120530473035,0.03697850100135197,111.3,99.5,94.6,96.4
807713,452,1801,0.06066329757546201,-0.005881793423003249,-0.017893199240215867,0.036888304912242896,94.9,99.3,97.9,96.4
643289,401,1357,0.07333589222204732,0.04864984363586005,-0.08572549062362372,0.036260245234283645,107.3,122.9,84.6,96.2
664702,323,1204,0.06295558340108955,0.023841670434081665,-0.05098551882967009,0.035811735005501125,97.2,112.1,91.4,96.2
602104,389,1494,0.07589319790678256,-0.003646547854261025,-0.03683983966609495,0.03540681038642659,109.8,100.2,94.2,96.1
696285,370,1379,0.055690966142205804,0.02854632782042049,-0.04915765586275305,0.03507963809987324,90.1,114.2,91.8,96.0
691723,294,1129,0.053656837067286085,0.00021187500975078355,-0.019341738258675637,0.03452697381836123,88.1,101.9,97.7,95.9
691594,347,1255,0.0515601518633403,0.0576303588629271,-0.07564254775430304,0.03354796297196436,86.0,126.8,86.6,95.7
656716,554,2199,0.06051696863481743,0.0018585039328098004,-0.02868181653492963,0.0336936560326976,94.8,102.6,95.8,95.7
702332,542,1956,0.05919890041632158,0.04904085958360915,-0.0745154851801661,0.033724274819764644,93.5,123.1,86.8,95.7
670231,177,758,0.05440254426833951,-0.003554622659148778,-0.017583378594597136,0.0332645430145936,88.8,100.3,98.0,95.6
665966,458,1879,0.07102635218569611,-0.013936311511907525,-0.024987019504625025,0.03210302116916357,105.1,95.8,96.5,95.4
641584,225,862,0.06519037883015472,0.0005888502269255758,-0.03359493587857764,0.03218429317850265,99.4,102.1,94.9,95.4
645277,666,2395,0.08120116419814256,0.010035075357545383,-0.058957244442862794,0.03227899511282516,115.0,106.2,89.9,95.4
664059,190,670,0.07102280987930365,0.006689163719565897,-0.04626303626797132,0.03144893733089822,105.1,104.7,92.4,95.2
663647,577,2182,0.05381213489257488,0.03348873216222883,-0.05723413929214463,0.030066727762659076,88.2,116.3,90.2,95.0
691777,223,838,0.05956356856883745,-0.010673751804407869,-0.01889496791808033,0.02999484884634925,93.9,97.2,97.7,94.9
666158,517,2094,0.06491676592654132,0.006560877203378708,-0.041803443917458,0.029674199212462025,99.1,104.6,93.2,94.9
689414,398,1551,0.04720967351373139,0.05324302580036869,-0.07045290421261442,0.029999795101485663,81.8,124.9,87.6,94.9
669364,624,2278,0.06877805845864644,0.031339587175246646,-0.07067280761790343,0.029444838015989655,102.9,115.4,87.5,94.8
678554,272,1043,0.0616211497676045,0.0014725258742413698,-0.03431324487574743,0.028780430766098437,95.9,102.4,94.7,94.7
669701,575,2334,0.05957674635172392,0.010772758015667452,-0.0416433347281916,0.028706169639199773,93.9,106.5,93.3,94.7
518595,233,885,0.07228304988926156,-0.031281343843709855,-0.012746636919070544,0.028255069126481156,106.3,88.2,99.0,94.6
671221,220,798,0.0851568533963165,-0.02419223586415547,-0.03262955003199468,0.02833506750016635,118.9,91.3,95.0,94.6
572191,333,1296,0.07024313017067012,-0.034539144886423616,-0.00795350504617115,0.027750480238075352,104.3,86.8,99.9,94.5
686797,526,2006,0.06056259773821753,0.02257825778348293,-0.055115912818984786,0.028024942702715674,94.9,111.6,90.6,94.5
571771,322,1280,0.07534429332033235,-0.025729757817778226,-0.021854423042097816,0.02776011246045631,109.3,90.7,97.2,94.5
686217,630,2439,0.05065109495958098,0.038156251614927986,-0.061795935449037845,0.02701141112547112,85.2,118.3,89.3,94.3
657557,213,832,0.08666759411608146,-0.039633493225801314,-0.020724556868374138,0.026309544021906012,120.4,84.6,97.4,94.2
686681,287,1066,0.06453645524686415,0.01984432420541008,-0.058000464542071264,0.02638031491020297,98.7,110.4,90.0,94.2
676609,382,1551,0.05697642850591176,-0.011016173920520426,-0.019335037456818038,0.026625217128573294,91.3,97.0,97.7,94.2
680574,595,2447,0.052589934308615645,-0.01746632972769366,-0.008814166903873337,0.026309437677048644,87.1,94.2,99.7,94.2
670623,442,1953,0.06801017240686583,0.0071814497082024545,-0.048643527769192195,0.02654809434587608,102.1,104.9,91.9,94.2
677587,400,1465,0.07121846854722076,0.004533990927793875,-0.05073913031017376,0.02501332916484087,105.3,103.8,91.5,93.9
694497,224,846,0.06251443330201388,0.011687539341270932,-0.05065392785980379,0.023548044783481027,96.8,106.9,91.5,93.6
663697,578,2391,0.05631830225432065,0.014243673404259189,-0.046715911096398756,0.023846064562181087,90.7,108.0,92.3,93.6
628451,205,755,0.08352640390979581,0.015326677401623807,-0.07603029541703869,0.02282278589438093,117.3,108.4,86.5,93.4
702284,256,1034,0.06481185575725507,0.007217693316173646,-0.04954174934732193,0.022487799726106775,99.0,104.9,91.7,93.4
669743,349,1407,0.04982312407472198,0.02284150326998374,-0.05062200093350618,0.022042626411199535,84.3,111.7,91.5,93.3
642731,166,575,0.07558669768023321,0.017536781827765673,-0.07197521806590433,0.021148261442094557,109.5,109.4,87.3,93.1
682668,206,726,0.056815880088979566,0.03575690338550219,-0.0718346443898368,0.020738139084644946,91.2,117.3,87.3,93.0
679845,193,695,0.07266048789181365,0.032198019668508986,-0.08429811904435501,0.02056038851596763,106.7,115.8,84.9,93.0
687401,532,1974,0.03929644946188057,0.0454450850491074,-0.06405361536522182,0.020687919145766162,74.1,121.5,88.8,93.0
695681,190,801,0.07012173253131637,-0.04467561750495539,-0.004489145442872633,0.020956969583488347,104.2,82.4,100.6,93.0
672016,159,626,0.050530408586025546,-0.024984292299770363,-0.0049339549539093,0.020612161332345884,85.0,91.0,100.5,93.0
666023,369,1443,0.0879663438582367,0.0011694472282935517,-0.06832798933912489,0.020807801747405374,121.7,102.3,88.0,93.0
641598,307,1237,0.05645536374549042,-0.004038494152544334,-0.032271814594581914,0.02014505499836417,90.8,100.1,95.1,92.9
595777,371,1572,0.06757040630785881,0.002492623930881618,-0.04985608402312328,0.020206946215617146,101.7,102.9,91.6,92.9
571657,312,1144,0.05847601342681814,0.002291795383426435,-0.040734511971555074,0.0200332968386895,92.8,102.8,93.4,92.9
688363,186,686,0.05882790276556276,0.014521591604101589,-0.053518990740238526,0.019830503629425816,93.2,108.1,90.9,92.8
673490,192,790,0.041404533630681174,0.02718357408764589,-0.049399180663948286,0.019188927054378774,76.1,113.6,91.7,92.7
669261,181,816,0.06115038079267306,-0.03986143928712531,-0.0017695047584475772,0.019519436747100178,95.4,84.5,101.1,92.7
692225,266,1078,0.05421192855318061,-0.007572474522123612,-0.028030877274867257,0.018608576756189744,88.6,98.5,95.9,92.6
666310,428,1736,0.06928339918549355,-0.009545759044057408,-0.04186742313761527,0.017870217003820868,103.4,97.7,93.2,92.4
457759,190,795,0.06727785321222172,0.002911764235823219,-0.05213034289880259,0.018059274549242353,101.4,103.1,91.2,92.4
682641,185,692,0.06273998430213981,0.026789397534726665,-0.07269108725115551,0.01683829458571097,97.0,113.4,87.1,92.2
455117,166,575,0.029791836375771524,-0.002540317251350975,-0.0105143453012075,0.016737173823213047,64.8,100.7,99.4,92.2
668715,577,2342,0.07779991256279262,-0.017158222196411176,-0.04371228638023749,0.016929403986143947,111.7,94.4,92.9,92.2
630105,536,2261,0.06521710683780996,-0.0015764904307981535,-0.04665844268326358,0.01698217372374823,99.4,101.1,92.3,92.2
810938,294,1215,0.05247758778966055,0.00523090834466423,-0.041426940665536365,0.016281555468788414,86.9,104.1,93.3,92.1
624428,465,1870,0.07308229455301125,0.0023286036717822755,-0.05875642291764613,0.016654475307147407,107.1,102.8,89.9,92.1
664238,251,1041,0.07536577676268834,-0.04093732893718356,-0.01877267578976183,0.015655772035742945,109.3,84.1,97.8,91.9
687363,468,1722,0.07631855819514778,-0.00853522455161366,-0.05319074201734056,0.014592591626193557,110.3,98.1,91.0,91.7
805367,515,2094,0.04400705722552636,0.03763935721092974,-0.06768891144749192,0.013957502988964171,78.7,118.1,88.1,91.6
686780,394,1507,0.06322556218980081,-0.007419358146370332,-0.042873062781613146,0.012933141261817334,97.5,98.6,93.0,91.4
666185,245,1029,0.0774788288435403,-0.0072079016371173164,-0.057189715805241695,0.013081211401181292,111.4,98.7,90.2,91.4
578428,350,1392,0.033021532540986366,0.03785056414141503,-0.05839509855459146,0.012476998127809932,67.9,118.2,90.0,91.3
641680,443,1737,0.06048125168794283,0.009247741323829954,-0.057448920572208705,0.012280072439564076,94.8,105.8,90.1,91.2
686555,456,1836,0.07071604551092675,-0.008766084423577658,-0.050039755471449864,0.011910205615899228,104.8,98.0,91.6,91.2
691026,548,2303,0.06464715950655567,0.006512847104857729,-0.06031875716564754,0.010841249445765852,98.8,104.6,89.6,90.9
649966,333,1317,0.062041695534952125,0.025384167171100754,-0.0764982652606934,0.010927597445359483,96.3,112.8,86.4,90.9
656775,496,2101,0.07475404131247056,-0.019730557710428295,-0.04429793914327742,0.010725544458764842,108.7,93.3,92.7,90.9
553869,288,1071,0.08159152619532342,-0.018610893946359345,-0.052649534249619635,0.010331097999344445,115.4,93.7,91.1,90.8
643396,505,1786,0.052246510394365855,0.03941273127612732,-0.08157966579788141,0.010079575872611768,86.7,118.9,85.4,90.8
700337,404,1582,0.07644990253609568,0.005507506384473232,-0.07169247239323381,0.010264936527335095,110.4,104.2,87.3,90.8
679032,183,664,0.06187543667421911,0.0004959061985411998,-0.05285767695337843,0.00951366591938188,96.1,102.0,91.1,90.6
808975,169,655,0.050300996615047396,-0.01901826511381997,-0.022181850000936282,0.009100881500291147,84.8,93.6,97.1,90.6
643376,339,1346,0.0732413494407411,-0.020577442238952998,-0.04430788238837767,0.008356024813410426,107.3,92.9,92.7,90.4
678009,245,990,0.06142810318683885,-0.00881169782915673,-0.04631004602402436,0.006306359333657759,95.7,98.0,92.3,90.0
663368,190,807,0.05270210603511127,-0.0115058711034464,-0.035407079110913904,0.005789155820750964,87.2,96.8,94.5,89.9
676914,253,1126,0.0837477902924907,-0.04938629974904468,-0.03323423020596646,0.0011272603374795562,117.5,80.4,94.9,88.9
527038,471,1939,0.06633694326828411,0.0057799086353711275,-0.07129012353545004,0.0008267283682052012,100.5,104.3,87.4,88.8
677649,228,844,0.07120394594991569,-0.004038003084567089,-0.0666366175325546,0.0005293253327939978,105.3,100.1,88.3,88.8
668670,150,598,0.07028987686444028,-0.018408928753709454,-0.05176793298123946,0.00011301512949137005,104.4,93.8,91.3,88.7
663604,154,614,0.07367058031687305,-0.021666973088297178,-0.05288059294508654,-0.000876985716510667,107.7,92.4,91.1,88.5
690022,212,800,0.07971691680014632,-0.025443537258305175,-0.054822632516121954,-0.0005492529742808019,113.6,90.8,90.7,88.5
672275,458,1752,0.05774807923893853,-0.011113286416643053,-0.04771780552564042,-0.001083012703344946,92.1,97.0,92.1,88.4
805373,208,810,0.04876067789491121,0.009925244930588408,-0.06036795356480098,-0.0016820307393013642,83.3,106.1,89.6,88.3
680474,213,842,0.08529816509017367,0.0032813962025823452,-0.09120348699678499,-0.002623925704028973,119.0,103.2,83.5,88.1
467793,489,2020,0.06748605150293302,0.0005289971794320447,-0.071749052250897,-0.0037340035685319434,101.6,102.0,87.3,87.9
666152,199,754,0.05220608780154869,0.01352587388239894,-0.06967328956772745,-0.003941327883779822,86.7,107.7,87.7,87.8
623993,246,1064,0.05931912430220463,-0.007133662957494189,-0.0567654137970272,-0.004579952452316759,93.6,98.7,90.3,87.7
668709,346,1345,0.06394605795446846,-0.009805083521730231,-0.058878593688451476,-0.004737619255713248,98.2,97.6,89.9,87.7
663743,246,921,0.0576501015566551,0.02305655138035048,-0.08519166462938565,-0.004485011692380081,92.0,111.8,84.7,87.7
664728,413,1488,0.053506287012474195,0.043172905527555525,-0.1020096264874623,-0.005330433947432586,87.9,120.5,81.4,87.5
670770,709,2730,0.055038103565637535,0.028660009410971125,-0.09088179686609128,-0.007183683889482623,89.4,114.2,83.6,87.2
672724,275,1055,0.08327251590646786,-0.03946408183371567,-0.05117766044663261,-0.007369226373880419,117.1,84.7,91.4,87.1
657136,191,753,0.05726404407099098,0.009010055201227976,-0.07483244811131169,-0.008558348839092733,91.6,105.7,86.7,86.9
682657,488,1813,0.049940366516900855,0.0073412785852000435,-0.06566758917380658,-0.008385944071705682,84.5,105.0,88.5,86.9
665750,191,736,0.057635780462765684,-0.004589404783366114,-0.06359109122214078,-0.01054471554274121,92.0,99.8,88.9,86.5
456781,190,737,0.06574957577596953,-0.0069877824774096375,-0.07001907685321772,-0.011257283554657826,99.9,98.8,87.7,86.3
700242,335,1218,0.057401351109513894,-0.004922485065817966,-0.06444242360126665,-0.011963557557570718,91.8,99.7,88.8,86.2
606115,214,784,0.08301687934608076,-0.007594067380424442,-0.0885425946816488,-0.01311978271599247,116.8,98.5,84.0,85.9
666149,249,948,0.07651480396435396,-0.021981427604498605,-0.06918635011529166,-0.014652973755436297,110.5,92.3,87.8,85.6
668942,210,792,0.06944867083772736,0.003140394154921687,-0.08996821807703002,-0.01737915308438097,103.5,103.2,83.7,85.0
623168,180,643,0.07574486129445748,0.012930235655829297,-0.10614997617856249,-0.017474879228275716,109.7,107.4,80.6,85.0
645302,160,531,0.0846637540162825,0.010526491390996862,-0.11457492156458891,-0.019384676157309558,118.4,106.4,78.9,84.6
670224,217,911,0.04917038603818484,-0.023367349469943323,-0.045987191739071245,-0.020184155170829728,83.7,91.7,92.4,84.4
543877,220,851,0.06071184213371256,0.02086425294781653,-0.10304687428006536,-0.021470779198536266,95.0,110.9,81.2,84.2
678877,165,613,0.0573071325567356,-0.010422971711312653,-0.0679836964502212,-0.021099535604798256,91.7,97.3,88.1,84.2
670764,324,1291,0.0745539139220893,-0.0030312614997164552,-0.09393588212346746,-0.02241322970109462,108.5,100.5,83.0,84.0
669326,150,520,0.0959726181640975,-0.028583623653748353,-0.08948662067321835,-0.0220976261628692,129.5,89.4,83.8,84.0
642136,200,809,0.09070335297069453,-0.032927267020462954,-0.08260762087482168,-0.024831534924590108,124.3,87.5,85.2,83.5
664774,247,1063,0.0613934560447983,-0.0071133112165073994,-0.08278921919304569,-0.028509074364754784,95.7,98.7,85.2,82.7
669289,340,1360,0.06903372075885396,0.031087855846446518,-0.1287092478592089,-0.028587671253908417,103.1,115.3,76.1,82.7
669397,419,1596,0.07372533835083674,-0.01599917352303354,-0.08675003680655372,-0.029023871978750518,107.7,94.9,84.4,82.6
691720,156,634,0.069872423929277,-0.013572777899159965,-0.09240761779528966,-0.03610797176517262,104.0,95.9,83.3,81.1
657041,151,589,0.06947437045759801,-0.01718114561633948,-0.10071362003249294,-0.048420395191234415,103.6,94.4,81.6,78.5
595978,188,731,0.07350869697606599,-0.020921972732662403,-0.11666777868600975,-0.06408105444260616,107.5,92.7,78.5,75.3
702176,157,571,0.04569472953607601,0.015529336073755206,-0.12831825357515422,-0.067094187965323,80.3,108.5,76.2,74.6
681807,157,624,0.07532956583742664,-0.044636530132947855,-0.10576010845141108,-0.07506707274693229,109.3,82.5,80.6,73.0
645444,211,873,0.05675313217996878,-0.0007346698199704768,-0.14661942779488926,-0.09060096543489096,91.1,101.5,72.6,69.7
