mlbam_id,player_name,player_type,live_blend_xfp,ci_lower,ci_upper,fitted_split_day,live_split_day,n_features_used,confidence_tier
519242,"Sale, Chris",SP,13.1361,3.6234,18.0785,93,79,19,HIGH
543135,"Eovaldi, Nathan",SP,9.8467,2.765,15.3765,93,79,19,HIGH
547179,"Lorenzen, Michael",SP,6.2251,-1.347,10.9734,93,79,19,HIGH
571927,"Matz, Steven",SP,8.7475,-1.0173,14.9002,93,79,19,MED
579328,"Kikuchi, Yusei",SP,10.4267,4.1227,16.3372,93,79,19,MED
592332,"Gausman, Kevin",SP,11.1283,-2.2375,15.9909,93,79,19,HIGH
592662,"Ray, Robbie",SP,10.49,4.3045,16.5258,93,79,19,HIGH
592791,"Taillon, Jameson",SP,8.6509,0.6314,14.3956,93,79,19,HIGH
593958,"Rodriguez, Eduardo",SP,6.2859,-1.9927,12.3075,93,79,19,HIGH
594798,"deGrom, Jacob",SP,15.0555,8.7785,21.04,93,79,19,HIGH
605135,"Bassitt, Chris",SP,4.953,-2.6216,9.921,93,79,19,MED
605280,"Holmes, Clay",SP,10.2382,3.9656,15.9875,93,79,19,MED
605288,"Houser, Adrian",SP,3.3717,-2.8188,7.936,93,79,19,HIGH
605400,"Nola, Aaron",SP,8.2518,0.4509,12.8575,93,79,19,HIGH
605488,"Springs, Jeffrey",SP,13.1362,7.2812,18.0726,93,79,19,HIGH
605540,"Woodruff, Brandon",SP,10.6242,1.1281,15.8465,93,79,19,MED
607192,"Glasnow, Tyler",SP,14.9137,6.9893,20.1301,93,79,19,MED
607259,"Martinez, Nick",SP,11.6343,6.6942,16.451,93,79,19,HIGH
607625,"Lugo, Seth",SP,12.8589,4.8693,17.8153,93,79,19,HIGH
608331,"Fried, Max",SP,11.7225,5.5232,17.1914,93,79,19,MED
608372,"Sugano, Tomoyuki",SP,8.7819,1.5508,13.84,93,79,19,HIGH
608379,"Wacha, Michael",SP,9.952,1.7443,14.8962,93,79,19,HIGH
608566,"Márquez, Germán",SP,4.1875,-4.089,9.3917,93,79,19,MED
621111,"Buehler, Walker",SP,9.632,3.2969,15.5928,93,79,19,HIGH
621121,"McCullers Jr., Lance",SP,8.7347,-0.1061,14.6955,93,79,19,MED
622491,"Castillo, Luis",SP,5.0551,-2.8693,10.0346,93,79,19,HIGH
622663,"Severino, Luis",SP,5.5118,0.5488,10.3032,93,79,19,HIGH
624133,"Suarez, Ranger",SP,7.1172,0.9267,11.482,93,79,19,HIGH
641816,"Mahle, Tyler",SP,5.7583,-1.4883,11.5233,93,79,19,MED
641927,"Ober, Bailey",SP,9.0826,1.2316,14.1136,93,79,19,HIGH
