batter,player_name,team_recent,total_career_pa,as_of,n_pa_last30,avg_ev_last30,ev90_last30,hard_hit_pct_last30,barrel_pct_last30,xwoba_on_contact_last30,k_pct_last30,bb_pct_last30,chase_pct_last30,sweet_spot_pct_last30,n_pa_std,avg_ev_std,ev90_std,hard_hit_pct_std,barrel_pct_std,xwoba_on_contact_std,k_pct_std,bb_pct_std,chase_pct_std,sweet_spot_pct_std,n_pa_prioryr,avg_ev_prioryr,ev90_prioryr,hard_hit_pct_prioryr,barrel_pct_prioryr,xwoba_on_contact_prioryr,k_pct_prioryr,bb_pct_prioryr,chase_pct_prioryr,sweet_spot_pct_prioryr,o_swing_pct_last30,o_swing_pct_std,o_swing_pct_prioryr,z_trend_avg_ev,z_base_avg_ev,z_trend_ev90,z_base_ev90,z_trend_hard_hit_pct,z_base_hard_hit_pct,z_trend_barrel_pct,z_base_barrel_pct,z_trend_xwoba_on_contact,z_base_xwoba_on_contact,z_trend_k_pct,z_base_k_pct,z_trend_bb_pct,z_base_bb_pct,z_trend_o_swing_pct,z_base_o_swing_pct,z_trend_sweet_spot_pct,z_base_sweet_spot_pct,TREND_z,BASE_z,composite,pct_last30_avg_ev,pct_last30_ev90,pct_last30_hard_hit_pct,pct_last30_barrel_pct,pct_last30_xwoba_on_contact,pct_last30_k_pct,pct_last30_bb_pct,pct_last30_o_swing_pct,pct_last30_sweet_spot_pct,level_pct,xfp_rh3_per_game,xfp_rh3_per_pa,expected_total_fp_remaining,rh3_rank
660294,Yoshi Tsutsugo,PIT,642.0,2026-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668885,Austin Martin,MIN,642.0,2026-06-06,104.0,86.27530864197527,100.3,0.2469135802469135,0.0246913580246913,0.286246913580247,0.1634615384615384,0.048076923076923,0.2486772486772486,0.3209876543209876,204.0,85.95069444444447,100.5,0.2847222222222222,0.0277777777777777,0.3129791666666665,0.1568627450980392,0.1225490196078431,0.1809523809523809,0.3472222222222222,181.0,84.97165354330708,103.74,0.3858267716535433,0.0551181102362204,0.3669566248825627,0.1712707182320442,0.1215469613259668,0.1884816753926701,0.3622047244094488,0.2486772486772486,0.1809523809523809,0.1884816753926701,0.090418160589208,0.27270242058356575,-0.056124934800427115,-0.9092239437669049,-0.3517699570072597,-0.9406723211566447,-0.05059635486450216,-0.44819605687059316,-0.326257856234229,-0.6587761138412049,-0.07994276484936819,0.17454906446668822,-1.1862558897463147,0.015961649988614164,-0.8548852337190281,0.09504164206676709,-0.3229869352889162,-0.1844571057022845,-3.1384017659208374,-2.583070764231997,-2.9162693652453013,0.3473389355742297,0.211484593837535,0.13165266106442577,0.2184873949579832,0.20728291316526612,0.7298050139275767,0.233983286908078,0.7966573816155988,0.35014005602240894,0.3585369152303447,1.55,0.4426815331892285,112.9,237.0
669134,Luis Campusano,SD,640.0,2026-06-06,,,,,,,,,,,58.0,86.50000000000004,105.9,0.4864864864864865,0.1081081081081081,0.4184324324324323,0.2586206896551724,0.0862068965517241,0.3529411764705882,0.4054054054054054,27.0,87.82,99.78,0.3,0.0,0.1454,0.4074074074074074,0.2222222222222222,0.2028985507246377,0.0,,0.3529411764705882,0.2028985507246377,,-0.3676732961330917,,1.7174230048930466,,1.7350621420527939,,1.7722398893079794,,3.332265926102438,,1.8025146318066987,,-2.1665696104768712,,-1.8939752780284091,,4.991149461062413,,10.922436870586997,,,,,,,,,,,,1.79,0.5124582969813323,36.9,115.0
424825,Coco Crisp,ATH,639.0,2026-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543238,Anthony Gose,DET,639.0,2026-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666163,Ben Rortvedt,TB,637.0,2026-06-06,,,,,,,,,,,,,,,,,,,,,129.0,78.24615384615383,99.6,0.1978021978021978,0.0329670329670329,0.2359169497607655,0.1782945736434108,0.0852713178294573,0.2840466926070039,0.2417582417582417,,,0.2840466926070039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642423,Magneuris Sierra,LAA,637.0,2026-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670097,Zack Short,DET,635.0,2026-06-06,36.0,87.2190476190476,102.1,0.2857142857142857,0.0952380952380952,0.2956666666666666,0.1944444444444444,0.1944444444444444,0.2872340425531915,0.3809523809523809,39.0,85.21739130434781,101.7,0.3043478260869565,0.0869565217391304,0.3015652173913042,0.2051282051282051,0.1794871794871795,0.2828282828282828,0.3478260869565217,56.0,80.95151515151517,100.51999999999998,0.3939393939393939,0.0303030303030303,0.305453274008467,0.3214285714285714,0.0714285714285714,0.25,0.1818181818181818,0.2872340425531915,0.2828282828282828,0.25,0.5575421022358449,1.1882187469754473,0.11224986960085023,0.33113711532252116,-0.17336564746409205,-0.8335560423526054,0.1357616478351868,0.9287330908725276,-0.07198976113565192,-0.04745237944336499,0.12943114308945447,1.408950443345202,0.2382522377718327,1.7212508606373285,-0.055613529544856856,-0.41438861648667374,0.4078344349135884,2.0438066567828694,1.2801024973021566,6.326699875653253,3.298741448642595,0.4257703081232493,0.4103641456582633,0.21568627450980393,0.6400560224089635,0.24369747899159663,0.6128133704735377,0.9693593314763231,0.596100278551532,0.6442577030812325,0.5286783236971668,,,,
669003,Garrett Mitchell,MIL,631.0,2026-06-06,67.0,95.78484848484848,107.48,0.5151515151515151,0.1212121212121212,0.4559090909090909,0.3880597014925373,0.1044776119402985,0.2275862068965517,0.2727272727272727,187.0,91.96704545454544,108.21,0.5,0.125,0.4523793103448275,0.3636363636363636,0.1497326203208556,0.1951219512195122,0.3068181818181818,78.0,87.81555555555556,106.82,0.4222222222222222,0.0666666666666666,0.3773670147420148,0.3205128205128205,0.0897435897435897,0.23841059602649,0.2888888888888888,0.2275862068965517,0.1951219512195122,0.23841059602649,1.0634122910139978,1.1563575568370472,-0.20485601202155318,0.390068296862963,0.14096903657433751,0.7236410544149332,-0.06209552642461688,0.9562711069390984,0.04307974476191342,0.9154989920028445,-0.29588275424302984,-0.5224311593792514,-0.7208608691399684,0.9555571033629692,-0.409793532779239,0.5464288743026187,-0.41971029558933964,0.22073652582846845,-0.8657379178474984,5.342128351171691,1.6174085897601773,0.9775910364145658,0.9187675070028011,0.8683473389355743,0.7857142857142857,0.8711484593837535,0.04178272980501396,0.7005571030640668,0.8690807799442897,0.18347338935574228,0.6907180699577881,1.42,0.4058107473911937,95.0,312.0
491696,Jesús Sucre,BAL,630.0,2026-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676369,"Junis, Jakob",STL,630.0,2026-06-06,15.0,89.63,104.64,0.6,0.1,0.5732,0.2,0.0666666666666666,0.32,0.6,15.0,89.63,104.64,0.6,0.1,0.5732,0.2,0.0666666666666666,0.32,0.6,,,,,,,,,,,0.32,0.32,,0.0,,0.0,,0.0,,0.0,,0.0,,-0.0,,0.0,,-0.0,,0.0,,0.0,,,0.6862745098039216,0.6442577030812325,0.9607843137254902,0.6722689075630253,0.9747899159663865,0.5933147632311977,0.3871866295264624,0.4289693593314763,0.9873949579831933,0.7039156733569318,,,,
666801,Rodolfo Castro,PIT,628.0,2026-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573627,Kennys Vargas,MIN,627.0,2026-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622168,Yairo Muñoz,PHI,627.0,2026-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571974,John Ryan Murphy,PIT,627.0,2026-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623205,Andrew Velazquez,LAA,625.0,2026-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593700,Alen Hanson,TOR,625.0,2026-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695734,Daylen Lile,WSH,625.0,2026-06-06,114.0,88.00224719101122,105.62,0.348314606741573,0.1011235955056179,0.3387078651685393,0.1666666666666666,0.0350877192982456,0.3554502369668246,0.2921348314606741,274.0,87.63910891089115,103.67000000000002,0.3613861386138614,0.0742574257425742,0.3581980198019803,0.1788321167883211,0.072992700729927,0.3641851106639839,0.3564356435643564,351.0,88.67918215613386,103.92,0.4014869888475836,0.0520446096654275,0.3880044193416071,0.1595441595441595,0.0598290598290598,0.2673107890499195,0.4572490706319702,0.3554502369668246,0.3641851106639839,0.2673107890499195,0.10114867303322168,-0.2897023926501839,0.5472181143041533,-0.0701561685005289,-0.12161696280275787,-0.37309656273513525,0.4404230039746202,0.364139558028474,-0.23787056211922877,-0.363776745058569,0.14738144760550978,-0.23366887633181252,-0.6037832902339163,0.20968184429554526,0.11025956628572818,-1.222836306020611,-0.7916395770703516,-1.2411647093683926,-0.40847958702302134,-3.2205803583412136,-1.5333198955502985,0.49859943977591037,0.7436974789915967,0.38375350140056025,0.6778711484593838,0.42857142857142855,0.7186629526462396,0.15598885793871867,0.2701949860724234,0.2605042016806723,0.4597604439485481,1.91,0.5451617581466586,186.4,72.0
660757,Oscar Gonzalez,SD,624.0,2026-06-06,,,,,,,,,,,,,,,,,,,,,61.0,89.11956521739133,104.65,0.4565217391304347,0.0652173913043478,0.3651870321949612,0.2131147540983606,0.0327868852459016,0.5225225225225225,0.3478260869565217,,,0.5225225225225225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689414,Liam Hicks,MIA,623.0,2026-06-06,105.0,84.1873417721519,100.74,0.2278481012658227,0.0126582278481012,0.2065063291139241,0.0952380952380952,0.1333333333333333,0.2756756756756757,0.1645569620253164,231.0,86.36666666666666,101.81,0.3333333333333333,0.05,0.3080666666666667,0.0909090909090909,0.1038961038961039,0.2551724137931034,0.2707182320441988,392.0,83.77071428571428,100.62,0.2785714285714286,0.0357142857142857,0.3076028604978268,0.1428571428571428,0.1096938775510204,0.1755829903978052,0.4142857142857143,0.2756756756756757,0.2551724137931034,0.1755829903978052,-0.6070299752357391,0.7230775519010195,-0.3002684011822829,0.33394336206253594,-0.9814300014669083,0.5095023750472486,-0.6121518478416655,0.2341888425156976,-1.2395086153518295,0.0056605930620486945,-0.052444826810272106,0.6293379217232679,0.4689016212028956,-0.09235194745330134,-0.2588109274379463,-1.0046505088391458,-1.307004688579768,-1.7675313453190418,-4.889747662703517,-0.42882315529967063,-3.105377859741978,0.1792717086834734,0.2605042016806723,0.10364145658263306,0.16806722689075632,0.0392156862745098,0.9498607242339833,0.8537604456824512,0.6601671309192201,0.036414565826330535,0.36121146075266997,2.08,0.5946708638917628,171.9,30.0
595956,Cam Gallagher,CLE,618.0,2026-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514913,Rubén Tejada,NYM,618.0,2026-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666149,Tyler Fitzgerald,SF,618.0,2026-06-06,,,,,,,,,,,,,,,,,,,,,243.0,81.75129870129864,100.64,0.2792207792207792,0.0454545454545454,0.2987795964625307,0.2880658436213992,0.0699588477366255,0.3282275711159737,0.3246753246753247,,,0.3282275711159737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641796,Tim Locastro,NYM,617.0,2026-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433217,Andrés Blanco,PHI,614.0,2026-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682641,Luis Matos,MIL,614.0,2026-06-06,,,,,,,,,,,21.0,84.14615384615385,103.06,0.2307692307692307,0.0,0.1556153846153846,0.3333333333333333,0.0476190476190476,0.5238095238095238,0.0769230769230769,184.0,88.0404109589041,102.15,0.3767123287671233,0.0753424657534246,0.2934245027984696,0.1467391304347826,0.0597826086956521,0.3771428571428571,0.3356164383561644,,0.5238095238095238,0.3771428571428571,,-1.0847078398747547,,0.25536845334193875,,-1.357848222682846,,-1.235105539295115,,-1.681912382117319,,-2.2605430512623377,,-0.1937517088889835,,-1.8513608342727712,,-3.1849038376930414,,-12.59476496274523,,,,,,,,,,,,,,,
667472,Dane Myers,CIN,612.0,2026-06-06,43.0,87.86666666666667,103.37,0.4166666666666667,0.0833333333333333,0.412625,0.3255813953488372,0.0465116279069767,0.2272727272727272,0.5416666666666666,100.0,87.7875,104.15,0.3571428571428571,0.1071428571428571,0.4711250000000002,0.26,0.12,0.1649484536082474,0.4821428571428571,334.0,90.16536796536802,103.5,0.4199134199134199,0.0779220779220779,0.3637852431047666,0.2305389221556886,0.0688622754491018,0.2371916508538899,0.3463203463203463,0.2272727272727272,0.1649484536082474,0.2371916508538899,0.022051113088794743,-0.6623322368152903,-0.21888724572166293,0.1824060381013871,0.5538069293991842,-0.5840145800936849,-0.3903147375261619,0.47902263241847126,-0.7139721641868852,1.3100444193809202,-0.7945025367615722,-0.35691373991862757,-1.170586277063154,0.8145658543605153,-0.7867139951380624,0.9119197222038071,0.7328275002353546,1.6721791141733993,-2.766291413674166,3.766877223810898,-0.15302395868014007,0.4957983193277311,0.511204481792717,0.6288515406162465,0.5532212885154062,0.7478991596638656,0.11699164345403901,0.22284122562674094,0.8718662952646239,0.9775910364145658,0.569584998963993,1.52,0.4349744424665207,54.4,257.0
665506,Cristian Pache,PHI,610.0,2026-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642082,Chance Sisco,BAL,608.0,2026-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
