mlbam_id,player_name,player_type,live_blend_xfp,ci_lower,ci_upper,fitted_split_day,live_split_day,n_features_used,confidence_tier
519242,"Sale, Chris",SP,13.1198,6.7873,18.1383,58,72,19,HIGH
543135,"Eovaldi, Nathan",SP,9.4576,2.5236,14.3932,58,72,19,HIGH
547179,"Lorenzen, Michael",SP,7.3183,-0.7306,12.1598,58,72,19,HIGH
571927,"Matz, Steven",SP,8.0029,0.9742,15.4023,58,72,19,MED
579328,"Kikuchi, Yusei",SP,9.9962,4.1543,14.4876,58,72,19,MED
592332,"Gausman, Kevin",SP,12.567,4.9113,17.6073,58,72,19,HIGH
592662,"Ray, Robbie",SP,9.4668,-0.4681,13.9995,58,72,19,HIGH
592791,"Taillon, Jameson",SP,8.9487,0.6775,14.9625,58,72,19,HIGH
593958,"Rodriguez, Eduardo",SP,6.282,-2.4902,12.3615,58,72,19,HIGH
594798,"deGrom, Jacob",SP,14.667,8.1039,20.4182,58,72,19,HIGH
605135,"Bassitt, Chris",SP,6.6143,-2.8821,11.147,58,72,19,MED
605280,"Holmes, Clay",SP,9.9726,1.5304,14.3666,58,72,19,MED
605288,"Houser, Adrian",SP,4.3942,-4.4806,8.6569,58,72,19,HIGH
605400,"Nola, Aaron",SP,9.5463,1.6971,16.0091,58,72,19,HIGH
605488,"Springs, Jeffrey",SP,12.3253,1.4531,17.1264,58,72,19,HIGH
605540,"Woodruff, Brandon",SP,11.525,2.8139,17.1149,58,72,19,MED
607192,"Glasnow, Tyler",SP,14.236,5.3697,19.5119,58,72,19,MED
607259,"Martinez, Nick",SP,10.2811,2.1873,17.6574,58,72,19,HIGH
607625,"Lugo, Seth",SP,11.6819,4.1413,17.429,58,72,19,HIGH
608331,"Fried, Max",SP,11.4337,3.8353,16.2349,58,72,19,MED
608372,"Sugano, Tomoyuki",SP,8.3706,-0.507,13.4004,58,72,19,HIGH
608379,"Wacha, Michael",SP,9.5391,1.2355,13.9805,58,72,19,HIGH
608566,"Márquez, Germán",SP,5.1094,-2.1858,11.1167,58,72,19,MED
621111,"Buehler, Walker",SP,10.0519,2.5113,15.9714,58,72,19,HIGH
621121,"McCullers Jr., Lance",SP,8.8468,2.5069,13.027,58,72,19,MED
622491,"Castillo, Luis",SP,7.3763,-1.3347,13.4513,58,72,19,MED
622663,"Severino, Luis",SP,7.3819,1.5204,12.1289,58,72,19,HIGH
624133,"Suarez, Ranger",SP,8.0919,1.7709,13.1515,58,72,19,MED
641816,"Mahle, Tyler",SP,6.9991,0.1291,14.5362,58,72,19,MED
641927,"Ober, Bailey",SP,8.4314,-3.5334,13.5039,58,72,19,HIGH
642547,"Peralta, Freddy",SP,12.4457,6.2021,17.4223,58,72,19,HIGH
645261,"Alcantara, Sandy",SP,11.8228,3.0849,16.9735,58,72,19,HIGH
647336,"Soroka, Michael",SP,9.4541,1.3989,16.6627,58,72,19,HIGH
650633,"King, Michael",SP,9.6271,0.1145,14.6189,58,72,19,HIGH
650644,"Civale, Aaron",SP,8.2631,0.3974,13.0098,58,72,19,MED
650911,"Sánchez, Cristopher",SP,13.1088,6.1783,19.5666,58,72,19,HIGH
656302,"Cease, Dylan",SP,15.6087,4.8683,19.6156,58,72,19,MED
656427,"Flaherty, Jack",SP,4.9639,-3.377,11.4384,58,72,19,HIGH
656492,"Griffin, Foster",SP,8.8531,1.7411,14.1169,58,72,19,HIGH
656550,"Holmes, Grant",SP,8.7429,-1.1943,14.7841,58,72,19,HIGH
656605,"Keller, Mitch",SP,11.8049,1.8487,16.8625,58,72,19,HIGH
656876,"Rasmussen, Drew",SP,12.9073,5.8645,20.8138,58,72,19,HIGH
657277,"Webb, Logan",SP,8.112,-1.714,12.9566,58,72,19,MED
657746,"Ryan, Joe",SP,12.2241,2.2869,16.5523,58,72,19,HIGH
663436,"Martin, Davis",SP,9.8723,0.9968,14.8843,58,72,19,HIGH
663460,"Bubic, Kris",SP,11.7179,3.2766,17.6358,58,72,19,MED
663554,"Mize, Casey",SP,12.2343,4.0399,17.2444,58,72,19,MED
663556,"McClanahan, Shane",SP,10.5972,0.6693,15.6548,58,72,19,MED
663623,"Irvin, Jake",SP,10.3632,0.5464,16.2827,58,72,19,MED
663903,"Singer, Brady",SP,5.6838,-2.1702,10.8128,58,72,19,HIGH
663978,"Paddack, Chris",SP,5.5021,-1.596,10.3427,58,72,19,MED
664285,"Valdez, Framber",SP,10.8765,3.7832,15.735,58,72,19,HIGH
665795,"Cabrera, Edward",SP,9.3086,0.839,15.1613,58,72,19,MED
666142,"Ragans, Cole",SP,6.8053,-0.2897,14.1696,58,72,19,MED
666200,"Luzardo, Jesús",SP,16.0475,6.0797,22.0196,58,72,19,HIGH
667755,"Soriano, José",SP,14.6694,5.8031,18.9185,58,72,19,HIGH
668678,"Gallen, Zac",SP,5.7156,-1.9651,9.9602,58,72,19,HIGH
668909,"Williams, Gavin",SP,12.9254,2.1851,19.1946,58,72,19,HIGH
669022,"Gore, MacKenzie",SP,8.9747,0.0992,13.4167,58,72,19,HIGH
669160,"May, Dustin",SP,8.4098,0.4934,12.7809,58,72,19,HIGH
669194,"Nelson, Ryne",SP,6.274,-5.241,10.716,58,72,19,HIGH
669302,"Gilbert, Logan",SP,13.5818,5.9998,19.661,58,72,19,HIGH
669358,"Baz, Shane",SP,11.7873,5.9073,16.9423,58,72,19,HIGH
669373,"Skubal, Tarik",SP,15.0031,6.5111,22.8492,58,72,19,MED
669387,"Mlodzinski, Carmen",SP,10.9799,3.1307,15.9736,58,72,19,MED
669432,"Rogers, Trevor",SP,12.0613,4.8896,16.6565,58,72,19,MED
669461,"Liberatore, Matthew",SP,5.2074,-4.301,10.2347,58,72,19,HIGH
669467,"Pallante, Andre",SP,8.1434,-1.7218,13.0014,58,72,19,HIGH
669923,"Kirby, George",SP,9.8587,0.9528,15.0121,58,72,19,HIGH
671096,"Abbott, Andrew",SP,6.3044,-3.5377,12.0869,58,72,19,HIGH
671737,"Bradley, Taj",SP,9.1845,2.5537,14.2458,58,72,19,MED
672282,"Detmers, Reid",SP,14.5603,6.8689,19.299,58,72,19,HIGH
672456,"Montero, Keider",SP,10.5283,0.6822,15.503,58,72,19,MED
676083,"Junk, Janson",SP,9.7978,1.9037,14.7744,58,72,19,MED
676106,"Hancock, Emerson",SP,11.8849,1.128,16.8949,58,72,19,HIGH
676282,"Cantillo, Joey",SP,7.6707,-3.04,12.3073,58,72,19,HIGH
676440,"Bibee, Tanner",SP,9.3298,0.6161,15.1216,58,72,19,HIGH
676917,"Cavalli, Cade",SP,13.424,3.1994,19.8586,58,72,19,HIGH
676974,"Meyer, Max",SP,12.9778,6.1002,20.5227,58,72,19,HIGH
676979,"Crochet, Garrett",SP,9.1908,2.0863,15.2975,58,72,19,MED
677944,"Cecconi, Slade",SP,5.9152,-1.9377,11.1823,58,72,19,HIGH
677952,"Ashcraft, Braxton",SP,14.7854,4.4746,20.7097,58,72,19,HIGH
677958,"Rocker, Kumar",SP,7.3838,-3.3617,13.4251,58,72,19,MED
677960,"Weathers, Ryan",SP,12.4044,3.5268,23.451,58,72,19,HIGH
678394,"Bello, Brayan",SP,3.1738,-6.6723,7.9674,58,72,19,MED
680573,"Woods Richardson, Simeon",SP,2.7062,-4.1664,7.7,58,72,19,MED
680694,"Bradish, Kyle",SP,5.9811,-0.4615,11.1231,58,72,19,HIGH
681190,"Vásquez, Randy",SP,10.8821,0.6587,15.7334,58,72,19,HIGH
681347,"Burrows, Mike",SP,11.0426,2.582,16.6241,58,72,19,HIGH
681517,"Leahy, Kyle",SP,5.425,-5.4588,11.1762,58,72,19,HIGH
682052,"Lopez, Jacob",SP,3.9858,-2.8185,8.2965,58,72,19,MED
682227,"Williamson, Brandon",SP,4.1125,-3.0565,10.4049,58,72,19,MED
683004,"Leiter, Jack",SP,11.4141,1.1906,20.2289,58,72,19,HIGH
684007,"Imanaga, Shota",SP,12.1589,3.272,16.9125,58,72,19,HIGH
686218,"Sheehan, Emmet",SP,11.9722,4.3428,16.6996,58,72,19,MED
686799,"Kochanowicz, Jack",SP,8.4673,1.3628,13.4912,58,72,19,HIGH
690986,"Harrison, Kyle",SP,14.6136,7.4928,22.6448,58,72,19,MED
690997,"McLean, Nolan",SP,16.1215,8.5395,22.201,58,72,19,HIGH
691587,"Pérez, Eury",SP,8.9224,0.125,14.0579,58,72,19,HIGH
693433,"Woo, Bryan",SP,8.0918,-3.4888,13.2506,58,72,19,HIGH
693645,"Schlittler, Cam",SP,17.6179,6.8607,23.6359,58,72,19,HIGH
693821,"Elder, Bryce",SP,9.094,-1.6001,13.2549,58,72,19,HIGH
694738,"Roupp, Landen",SP,12.239,1.4822,18.2753,58,72,19,HIGH
694819,"Misiorowski, Jacob",SP,17.3472,9.7784,22.3206,58,72,19,HIGH
694973,"Skenes, Paul",SP,12.37,7.2478,17.3801,58,72,19,HIGH
695076,"Lowder, Rhett",SP,9.5744,-1.1169,14.3631,58,72,19,MED
695505,"Burns, Chase",SP,15.1404,6.699,20.1981,58,72,19,HIGH
696149,"Chandler, Bubba",SP,6.3539,-0.7297,11.1458,58,72,19,HIGH
700241,"McGreevy, Michael",SP,6.0367,-1.6639,10.8632,58,72,19,HIGH
701542,"Warren, Will",SP,12.9226,4.1749,17.2284,58,72,19,HIGH
702070,"Cameron, Noah",SP,6.8896,-3.8017,11.8996,58,72,19,MED
800048,"Messick, Parker",SP,14.6808,8.4875,19.7402,58,72,19,HIGH
808963,"Sasaki, Roki",SP,6.0885,-4.2316,11.1462,58,72,19,MED
808967,"Yamamoto, Yoshinobu",SP,11.0819,4.403,17.201,58,72,19,MED
813349,"Early, Connelly",SP,7.4034,-2.9115,13.6747,58,72,19,HIGH
500743,Miguel Rojas,H,0.4382,0.2982,0.5752,58,72,19,MED
502671,Paul Goldschmidt,H,0.6441,0.4768,0.8491,58,72,19,MED
514888,Jose Altuve,H,0.3599,0.1935,0.6055,58,72,19,MED
518692,Freddie Freeman,H,0.6171,0.4443,0.7713,58,72,19,HIGH
521692,Salvador Perez,H,0.4467,0.3118,0.6663,58,72,19,HIGH
542303,Marcell Ozuna,H,0.3327,0.1827,0.4763,58,72,19,HIGH
543309,Kyle Higashioka,H,0.3461,0.1892,0.5428,58,72,19,MED
543760,Marcus Semien,H,0.4072,0.2713,0.575,58,72,19,HIGH
543807,George Springer,H,0.4135,0.2329,0.6272,58,72,19,MED
543877,Christian Vázquez,H,0.3958,0.2404,0.5831,58,72,19,MED
545121,Ildemaro Vargas,H,0.5602,0.3862,0.7432,58,72,19,HIGH
545361,Mike Trout,H,0.7038,0.4794,0.8656,58,72,19,HIGH
547180,Bryce Harper,H,0.6897,0.5225,0.859,58,72,19,HIGH
553993,Eugenio Suárez,H,0.2919,0.175,0.4784,58,72,19,MED
571448,Nolan Arenado,H,0.5177,0.3663,0.7067,58,72,19,HIGH
571970,Max Muncy,H,0.5722,0.4147,0.7134,58,72,19,HIGH
572233,Christian Walker,H,0.5732,0.4086,0.7105,58,72,19,HIGH
573262,Mike Yastrzemski,H,0.3563,0.205,0.493,58,72,19,MED
575929,Willson Contreras,H,0.6197,0.3611,0.8404,58,72,19,HIGH
