mlbam_id,player_name,player_type,live_blend_xfp,ci_lower,ci_upper,fitted_split_day,live_split_day,n_features_used,confidence_tier
543135,"Eovaldi, Nathan",SP,9.3957,1.5936,13.7836,93,86,19,HIGH
547179,"Lorenzen, Michael",SP,6.4914,-4.2366,11.0548,93,86,19,HIGH
607259,"Martinez, Nick",SP,11.5526,5.2756,16.3467,93,86,19,HIGH
657277,"Webb, Logan",SP,7.7905,1.1473,12.7204,93,86,19,MED
663436,"Martin, Davis",SP,9.8817,4.1078,15.4142,93,86,19,HIGH
669160,"May, Dustin",SP,5.9316,-5.1846,10.7612,93,86,19,HIGH
669302,"Gilbert, Logan",SP,15.1531,10.3027,19.709,93,86,19,HIGH
672282,"Detmers, Reid",SP,14.6365,4.7113,19.584,93,86,19,HIGH
672456,"Montero, Keider",SP,12.0283,4.1574,17.0827,93,86,19,HIGH
677944,"Cecconi, Slade",SP,4.2443,-1.6923,10.2051,93,86,19,HIGH
686218,"Sheehan, Emmet",SP,10.7865,0.9263,15.3799,93,86,19,HIGH
693821,"Elder, Bryce",SP,9.4328,1.5085,14.9072,93,86,19,HIGH
695505,"Burns, Chase",SP,15.0567,9.4852,20.5774,93,86,19,HIGH
500743,Miguel Rojas,H,0.4945,0.326,0.6297,93,86,19,MED
502671,Paul Goldschmidt,H,0.646,0.4807,0.7886,93,86,19,MED
514888,Jose Altuve,H,0.3316,0.1609,0.4595,93,86,19,HIGH
518692,Freddie Freeman,H,0.651,0.4917,0.8129,93,86,19,HIGH
521692,Salvador Perez,H,0.4324,0.2749,0.5595,93,86,19,HIGH
543309,Kyle Higashioka,H,0.3005,0.1144,0.4365,93,86,19,MED
543760,Marcus Semien,H,0.3766,0.2492,0.5244,93,86,19,HIGH
543877,Christian Vázquez,H,0.3428,0.1887,0.5279,93,86,19,MED
545121,Ildemaro Vargas,H,0.5425,0.3558,0.7275,93,86,19,HIGH
545341,Randal Grichuk,H,0.6476,0.4822,0.82,93,86,19,MED
547180,Bryce Harper,H,0.7045,0.4412,0.8406,93,86,19,HIGH
553993,Eugenio Suárez,H,0.2053,0.0714,0.3426,93,86,19,MED
571448,Nolan Arenado,H,0.4291,0.2641,0.5943,93,86,19,HIGH
571970,Max Muncy,H,0.5869,0.4246,0.7635,93,86,19,HIGH
572233,Christian Walker,H,0.5507,0.3284,0.6926,93,86,19,HIGH
575929,Willson Contreras,H,0.6057,0.4262,0.7484,93,86,19,HIGH
592518,Manny Machado,H,0.421,0.2603,0.5939,93,86,19,HIGH
592626,Joc Pederson,H,0.4773,0.2473,0.6231,93,86,19,HIGH
592663,J.T. Realmuto,H,0.3821,0.1934,0.5388,93,86,19,MED
592885,Christian Yelich,H,0.3046,0.1157,0.4466,93,86,19,MED
593428,Xander Bogaerts,H,0.4157,0.2879,0.5986,93,86,19,HIGH
605137,Josh Bell,H,0.4523,0.2811,0.6158,93,86,19,HIGH
605141,Mookie Betts,H,0.5802,0.4198,0.7314,93,86,19,MED
606466,Ketel Marte,H,0.5948,0.4113,0.7351,93,86,19,HIGH
607043,Brandon Nimmo,H,0.5286,0.3057,0.6511,93,86,19,HIGH
607208,Trea Turner,H,0.3201,0.1575,0.5215,93,86,19,HIGH
608701,Rob Refsnyder,H,0.2041,0.0555,0.3552,93,86,19,MED
609280,Miguel Andujar,H,0.4801,0.2958,0.6,93,86,19,MED
620443,Luis Torrens,H,0.2605,0.0953,0.4061,93,86,19,MED
621439,Byron Buxton,H,0.6426,0.477,0.7832,93,86,19,HIGH
621493,Taylor Ward,H,0.4413,0.2572,0.5835,93,86,19,HIGH
621566,Matt Olson,H,0.6397,0.482,0.8171,93,86,19,HIGH
624413,Pete Alonso,H,0.6104,0.4286,0.7994,93,86,19,HIGH
624641,Edmundo Sosa,H,0.481,0.3366,0.6225,93,86,19,MED
641343,Jake Bauers,H,0.5429,0.3202,0.6855,93,86,19,HIGH
641355,Cody Bellinger,H,0.632,0.4802,0.7788,93,86,19,HIGH
641487,J.P. Crawford,H,0.5784,0.4339,0.7701,93,86,19,HIGH
641680,Jonah Heim,H,0.5522,0.3726,0.701,93,86,19,MED
641857,Ryan McMahon,H,0.3182,0.1621,0.4922,93,86,19,MED
642708,Amed Rosario,H,0.5678,0.4054,0.7161,93,86,19,MED
642715,Willy Adames,H,0.3677,0.2047,0.5184,93,86,19,HIGH
643217,Andrew Benintendi,H,0.3444,0.1727,0.5292,93,86,19,HIGH
643289,Mauricio Dubón,H,0.536,0.3955,0.721,93,86,19,HIGH
643446,Jeff McNeil,H,0.4621,0.2598,0.6028,93,86,19,HIGH
645277,Ozzie Albies,H,0.6125,0.4645,0.7859,93,86,19,HIGH
646240,Rafael Devers,H,0.3526,0.1682,0.5415,93,86,19,HIGH
647304,Josh Naylor,H,0.5131,0.3565,0.6581,93,86,19,HIGH
650333,Luis Arraez,H,0.6309,0.408,0.8321,93,86,19,HIGH
650489,Willi Castro,H,0.3277,0.1358,0.4589,93,86,19,HIGH
650490,Yandy Díaz,H,0.7184,0.5557,0.8836,93,86,19,HIGH
655316,Andruw Monasterio,H,0.3337,0.1692,0.4892,93,86,19,MED
656305,Matt Chapman,H,0.3635,0.2395,0.4949,93,86,19,HIGH
656537,Derek Hill,H,0.255,0.0833,0.3923,93,86,19,MED
656555,Rhys Hoskins,H,0.2452,0.0829,0.3641,93,86,19,HIGH
656716,Zach McKinstry,H,0.2938,0.1361,0.4356,93,86,19,MED
656811,Ryan O'Hearn,H,0.4771,0.2935,0.6338,93,86,19,HIGH
656941,Kyle Schwarber,H,0.6091,0.3984,0.7652,93,86,19,HIGH
657041,Lane Thomas,H,0.4594,0.2892,0.5913,93,86,19,MED
657757,Gavin Sheets,H,0.5199,0.3479,0.6542,93,86,19,HIGH
660271,Shohei Ohtani,H,0.6684,0.4795,0.8162,93,86,19,HIGH
661388,William Contreras,H,0.5677,0.4101,0.7702,93,86,19,HIGH
663586,Austin Riley,H,0.2645,0.0661,0.413,93,86,19,HIGH
663616,Trevor Larnach,H,0.4505,0.3174,0.6268,93,86,19,HIGH
663656,Kyle Tucker,H,0.4212,0.2963,0.5693,93,86,19,HIGH
663728,Cal Raleigh,H,0.2221,0.0922,0.3863,93,86,19,HIGH
663743,Nick Fortes,H,0.4014,0.2471,0.558,93,86,19,MED
663837,Matt Vierling,H,0.4454,0.2827,0.6214,93,86,19,HIGH
663886,Tyler Stephenson,H,0.3684,0.2066,0.5517,93,86,19,HIGH
663968,Jake Mangum,H,0.3509,0.203,0.4614,93,86,19,MED
