mlbam_id,player_name,player_type,live_blend_xfp,ci_lower,ci_upper,fitted_split_day,live_split_day,n_features_used,confidence_tier
519242,"Sale, Chris",SP,13.21,3.4124,19.0564,58,72,19,HIGH
543135,"Eovaldi, Nathan",SP,9.3998,2.7958,14.1545,58,72,19,HIGH
547179,"Lorenzen, Michael",SP,7.2472,-1.4599,12.3236,58,72,19,HIGH
571927,"Matz, Steven",SP,7.9682,1.8484,13.9752,58,72,19,MED
579328,"Kikuchi, Yusei",SP,9.9334,3.5633,14.8024,58,72,19,MED
592332,"Gausman, Kevin",SP,12.508,2.7427,17.0173,58,72,19,HIGH
592662,"Ray, Robbie",SP,9.4307,0.7191,14.3218,58,72,19,HIGH
592791,"Taillon, Jameson",SP,9.2578,5.294,15.1132,58,72,19,HIGH
593958,"Rodriguez, Eduardo",SP,6.2538,-0.921,14.0525,58,72,19,HIGH
594798,"deGrom, Jacob",SP,14.6917,4.9353,19.4987,58,72,19,HIGH
605135,"Bassitt, Chris",SP,6.5761,-2.1395,13.1578,58,72,19,MED
605280,"Holmes, Clay",SP,9.98,1.7603,16.0433,58,72,19,MED
605288,"Houser, Adrian",SP,4.2872,-3.9258,9.5601,58,72,19,HIGH
605400,"Nola, Aaron",SP,9.5391,1.6175,14.2272,58,72,19,HIGH
605488,"Springs, Jeffrey",SP,12.3604,4.2968,16.9636,58,72,19,HIGH
605540,"Woodruff, Brandon",SP,11.4805,5.1226,16.0222,58,72,19,MED
607192,"Glasnow, Tyler",SP,14.2543,7.4859,18.5768,58,72,19,MED
607259,"Martinez, Nick",SP,10.1174,3.6866,15.5682,58,72,19,HIGH
607625,"Lugo, Seth",SP,11.6628,5.2354,19.0668,58,72,19,HIGH
608331,"Fried, Max",SP,11.4843,1.099,16.3698,58,72,19,MED
608372,"Sugano, Tomoyuki",SP,8.3869,-0.3986,13.5157,58,72,19,HIGH
608379,"Wacha, Michael",SP,9.5626,1.9882,14.2704,58,72,19,HIGH
608566,"Márquez, Germán",SP,4.9809,-2.7686,9.6724,58,72,19,MED
621111,"Buehler, Walker",SP,9.9565,0.1663,14.8476,58,72,19,HIGH
621121,"McCullers Jr., Lance",SP,8.8544,-0.9555,13.9332,58,72,19,MED
622491,"Castillo, Luis",SP,7.1927,-2.7812,11.7039,58,72,19,MED
