batter,year,sos_opp_sp_fp_per_start,n_pa_with_sos
607231,2019,11.354330708661415,1
607333,2019,9.9064383187334,13
607345,2019,10.81715599805335,86
607391,2019,11.759523809523808,1
607461,2019,11.830270368895745,96
607468,2019,11.9218159706101,22
607536,2019,10.467217665098735,17
607572,2019,12.805263157894736,1
607644,2019,8.549999999999999,2
607680,2019,11.549497425599707,271
607732,2019,11.710381398041502,93
607752,2019,11.60739652959716,49
607776,2019,10.179941940062893,52
608070,2019,10.52554053764313,224
608324,2019,10.856556291815126,279
608331,2019,11.687182216165716,40
608336,2019,11.817906723427534,117
608337,2019,12.612439070116235,4
608339,2019,10.590286459715806,9
608344,2019,13.228060049564997,6
608348,2019,12.31602895918401,144
608365,2019,11.713960792334023,113
608369,2019,11.904487542883967,216
608371,2019,9.857992742551565,5
608379,2019,11.641754687430577,21
608384,2019,10.405270059521856,35
608385,2019,12.172546361178727,192
608475,2019,10.60709859360172,131
608566,2019,11.470004566122608,37
608577,2019,11.091783673065883,194
608596,2019,10.60154329392468,124
608597,2019,11.312044982962933,115
608638,2019,16.426923076923075,1
608671,2019,11.102693617987736,5
608686,2019,10.184322374646602,26
608700,2019,10.162203058202808,72
608715,2019,10.010652089516798,22
608717,2019,13.472204944970114,3
608723,2019,11.134693877551019,7
609275,2019,10.515400847355716,202
609280,2019,10.277015865473517,26
612672,2019,11.15457758736109,3
614173,2019,13.493211495877711,10
614177,2019,12.341476021720794,252
615698,2019,12.450680123229128,19
620439,2019,10.913471015016034,27
620443,2019,14.110760572469147,5
620446,2019,11.534031823739287,29
620453,2019,10.7375,2
621002,2019,11.856707251119728,110
621005,2019,12.551785791694703,34
621006,2019,11.412395819441388,118
621020,2019,12.018198587540681,254
621028,2019,11.568307966087781,248
621035,2019,11.652399149978956,156
621043,2019,11.074857294468258,132
621086,2019,12.537822696646225,3
621097,2019,12.142857142857142,2
621107,2019,12.037901203729461,36
621111,2019,12.494545387066816,40
621141,2019,13.205449056603774,5
621199,2019,8.92142857142857,1
621219,2019,11.396119706520151,5
621244,2019,8.276086956521738,2
621249,2019,8.089999999999998,1
621261,2019,10.321621621621619,1
621311,2019,12.201932973070749,212
621381,2019,12.121636521046925,19
621433,2019,10.536336063078316,41
621438,2019,10.7375,1
621439,2019,11.135593055743524,98
621446,2019,12.273874379084484,132
621450,2019,10.177049180327868,3
621453,2019,11.353931809985463,124
621458,2019,11.070341880341878,12
621466,2019,11.2623066427131,46
621493,2019,11.339175471611698,27
621512,2019,12.356913210979785,63
621514,2019,11.257229810325304,193
621532,2019,11.470332410690853,26
621550,2019,11.790873686428354,12
621559,2019,8.775833746390207,11
621563,2019,11.41227631667703,91
621566,2019,11.517254213893343,219
621573,2019,11.915998132815075,94
622046,2019,12.828985507246372,3
622065,2019,11.57426409124368,13
622072,2019,11.937675070028009,6
622075,2019,11.183445642407905,3
622110,2019,11.872378370462554,54
622168,2019,12.344229788215086,65
622226,2019,9.865714285714285,1
622268,2019,10.015033833383646,12
622491,2019,11.65250764710418,38
622492,2019,6.249999999999998,1
622534,2019,12.534657811510758,190
622569,2019,12.57396057100367,64
622608,2019,12.25431969349024,30
622666,2019,11.923381636823855,94
622682,2019,10.762168318251547,135
622694,2019,12.279140189371837,16
622766,2019,6.881818181818181,1
622772,2019,13.942241379310342,1
622786,2019,11.209205260148657,2
623149,2019,10.645614035087718,1
623167,2019,14.053124999999998,2
623168,2019,12.252020715383887,6
623180,2019,12.663990282444082,13
623205,2019,10.171555893398809,11
623214,2019,12.96890756302521,2
623323,2019,11.721988523248623,27
623515,2019,13.819277108433733,2
623520,2019,11.267158497280793,147
623912,2019,12.408872774337778,201
623993,2019,11.452567643357296,145
624407,2019,10.273464733456064,11
624413,2019,12.173453374562568,318
624414,2019,11.49375347866116,30
624415,2019,11.776709100577394,170
624419,2019,7.949999999999997,2
624424,2019,12.036438664186523,284
624428,2019,11.684962840286328,296
624431,2019,11.834554328249414,37
624512,2019,11.719473581514459,42
624513,2019,12.56015888489343,21
624577,2019,11.946120032959877,281
624585,2019,10.54590476647843,318
624641,2019,13.782677165354327,1
625510,2019,7.808632812723597,9
625643,2019,13.523576337751592,4
628317,2019,11.437554482539674,26
628338,2019,11.640677547902747,107
628356,2019,12.030345625929586,78
628711,2019,11.126999512434795,7
630023,2019,11.324657534246574,2
630111,2019,12.243408613445379,4
640447,2019,11.613449338731606,93
640449,2019,10.199532038119786,102
640457,2019,11.382487276434967,239
640458,2019,10.5025028588874,174
640460,2019,12.13470765552131,25
640461,2019,11.245234790186144,137
640470,2019,11.005357142857141,1
641149,2019,9.906818181818181,2
641154,2019,11.60226658141241,21
641312,2019,11.983221167938476,15
641313,2019,11.644366831407988,242
641343,2019,10.255196801937638,174
641355,2019,11.919029507612125,263
641432,2019,10.95263601855093,119
641438,2019,9.357999999999999,1
641470,2019,11.614840174060458,41
641477,2019,10.924380322265252,112
641487,2019,10.65685213696922,162
641505,2019,10.968012097138224,38
641513,2019,10.384288889446884,74
641525,2019,10.807417057584075,175
641531,2019,10.58513727375862,274
641541,2019,12.905126293995858,3
641553,2019,10.908601239977854,100
641584,2019,12.38630575307046,12
641598,2019,10.697596775265634,141
641645,2019,12.100133200978851,21
641658,2019,12.56207122321718,158
641684,2019,11.965701639842212,14
641712,2019,11.728533543089293,35
641745,2019,11.319155844155844,4
641755,2019,8.908620689655173,1
641778,2019,14.737606402123243,32
641786,2019,11.148122864963094,26
641796,2019,11.364544092398598,107
641816,2019,12.28707404906126,35
641820,2019,11.031408855595672,264
641829,2019,13.951717650155246,16
641851,2019,12.34781512605042,2
641856,2019,11.201040325787375,114
641857,2019,12.157789180010393,224
641878,2019,10.313409645909644,5
641914,2019,10.950577061086051,19
641933,2019,12.267412170605542,62
642073,2019,7.104347826086956,1
642082,2019,11.512324711409217,78
642086,2019,12.100254377471904,66
642098,2019,20.17328244274809,2
642133,2019,11.28042531653401,172
642136,2019,11.24040956020314,66
642162,2019,13.785715027729967,38
642165,2019,11.975799237797549,111
642180,2019,10.622133716118876,33
642221,2019,10.677047059897527,5
642336,2019,12.896853565843754,107
642397,2019,15.551898734177215,2
642423,2019,11.72624683551462,15
642545,2019,10.913888888888888,2
642547,2019,12.935879285336473,14
642558,2019,11.254368932038833,1
642607,2019,11.789601862390718,16
642701,2019,9.787837837837838,1
642708,2019,12.09170751995087,298
642715,2019,11.437818234250152,233
642721,2019,11.363239587091117,39
642731,2019,11.511729073868423,27
642736,2019,12.55190476190476,5
642851,2019,10.923988332118581,29
643217,2019,10.621551259105482,229
643230,2019,11.691204111936498,33
643265,2019,12.794738601139667,205
643275,2019,11.89272727272727,1
643289,2019,12.126178535141088,44
643327,2019,12.560742050297668,14
643354,2019,9.054545454545453,1
643376,2019,11.222734212321576,149
643393,2019,10.968096051459119,102
643396,2019,10.76430828776886,72
643418,2019,11.37935585735856,62
643436,2019,9.75596994715568,41
643446,2019,11.994070515957397,261
643493,2019,10.780769230769229,1
643524,2019,9.548345524207592,6
643565,2019,11.09523397310135,109
643603,2019,11.394751984745648,122
643615,2019,10.891666666666666,1
644374,2019,9.848544447968337,19
645261,2019,13.824535108214574,38
645277,2019,11.910540603049945,329
645302,2019,11.721363466164716,250
645801,2019,10.601354038301608,36
646240,2019,10.881013562645112,240
647304,2019,12.056370081075006,116
647336,2019,12.495245826276767,35
647351,2019,9.851861869449905,32
649557,2019,10.332979250674942,81
649966,2019,12.331820013343421,110
650333,2019,10.46684524014858,139
650391,2019,11.403183604734433,244
650402,2019,10.923275019797979,246
650489,2019,10.113279932411375,49
650490,2019,11.335829989775444,155
650619,2019,10.916615892998507,75
650644,2019,15.551898734177215,2
650671,2019,12.491588785046728,1
650813,2019,8.92142857142857,2
650859,2019,10.967890428541386,156
650893,2019,13.293704223157237,3
656185,2019,11.096918998795394,100
656222,2019,10.780769230769229,1
656252,2019,9.26583469325307,24
656257,2019,14.316,1
656288,2019,10.878787878787879,2
656305,2019,11.311877185746654,292
656308,2019,10.429962307083771,128
656371,2019,12.158454102431609,92
656427,2019,11.65032252641318,34
656514,2019,11.709448948532673,99
656541,2019,13.023086051347564,38
656546,2019,13.763988926876086,17
656555,2019,11.715641838808535,315
656577,2019,13.426474358974357,8
656582,2019,10.12871476349737,7
656605,2019,11.029975674152626,9
656669,2019,10.053290724704832,77
656713,2019,7.104347826086956,2
656725,2019,12.888897872140982,3
656775,2019,10.329725564999197,28
656794,2019,12.479025220510039,6
656803,2019,14.349999999999998,1
656811,2019,10.606911018550875,169
656887,2019,20.058878504672897,1
656941,2019,11.590483668227225,280
656954,2019,13.47563025210084,2
657041,2019,11.003099772086395,6
657053,2019,11.650128248857229,5
657061,2019,12.217706863558123,61
657077,2019,11.624728539043923,154
657140,2019,14.094037651277453,4
657141,2019,12.386942952510982,16
657145,2019,12.218728863308037,15
657277,2019,12.401253631426043,7
657434,2019,11.543085366252267,18
657557,2019,11.891737028518797,285
657566,2019,11.254368932038833,2
657656,2019,11.263324353739876,182
658069,2019,12.987496991767724,26
658792,2019,8.214141414141414,3
659275,2019,12.368829006831886,16
660162,2019,11.192128982185432,274
660271,2019,10.83709713488473,182
660670,2019,11.920318299479115,344
660761,2019,11.227777777777778,2
663465,2019,11.354330708661415,2
663531,2019,11.539622641509437,1
663538,2019,11.725545153249891,22
663567,2019,13.47187399841958,21
663586,2019,11.852595531819615,129
663656,2019,10.41541881887623,19
663757,2019,11.232495699116843,80
663776,2019,12.571739130434782,2
663898,2019,12.300483074123063,41
663978,2019,11.759366348161905,37
663993,2019,10.918161564386189,59
664023,2019,11.503585983024065,65
664034,2019,12.485717793367446,100
664040,2019,11.407313386240407,141
664041,2019,11.902841113028355,16
664045,2019,12.18095238095238,2
664056,2019,12.059760204051795,152
664057,2019,11.861678653781398,16
664058,2019,11.064306866001573,294
664062,2019,10.622002635046112,4
664068,2019,12.10169439684573,212
664119,2019,12.361586477693288,37
664192,2019,11.347591633093316,38
664199,2019,11.49522688266347,13
664208,2019,11.539622641509437,1
664238,2019,11.582289979403535,98
664247,2019,11.81055855538621,22
664353,2019,13.191129032258061,4
664702,2019,10.42704665419572,46
664774,2019,11.563350090419139,21
664854,2019,13.374272349272346,2
664874,2019,12.36933269485625,8
664901,2019,9.739008651853014,13
664913,2019,11.291003428844043,25
664926,2019,9.565439224067337,26
665120,2019,11.251310232246146,42
665487,2019,12.511469863894883,177
665489,2019,11.241388731820392,217
665742,2019,11.836536735215985,290
666158,2019,11.964444484321318,28
666182,2019,12.157863804979035,77
666198,2019,10.583149587785538,21
666971,2019,11.891829286403354,145
667498,2019,13.003705399538731,9
668227,2019,12.179132188200148,5
668663,2019,15.44086956521739,1
668670,2019,10.609592349628878,58
668678,2019,11.171297380671124,20
668800,2019,13.345708199645268,27
668804,2019,11.72037925898366,258
668942,2019,11.6364013516458,61
669060,2019,8.908620689655173,4
669160,2019,9.174534161490682,7
669203,2019,11.632363127069011,6
669214,2019,10.610050366300365,3
669221,2019,10.715981916892636,16
669222,2019,11.867910122250953,203
669242,2019,11.824201306192547,151
669256,2019,12.020566559745397,41
669257,2019,11.838129606464193,64
669270,2019,8.92142857142857,1
669374,2019,10.971084034115382,147
669456,2019,11.102916666666667,5
669720,2019,11.38642106001997,24
669738,2019,10.154172510518931,6
670032,2019,10.706761895615218,192
670329,2019,11.81574803149606,1
670541,2019,10.74901811409423,130
670712,2019,11.775475247090771,58
670950,2019,13.995575487540957,23
670970,2019,13.47563025210084,1
671790,2019,12.790624999999999,1
672773,2019,12.032258064516125,1
676606,2019,11.458177261335154,12
405395,2021,10.854432236635363,114
408234,2021,11.283431850751322,273
425772,2021,11.106581415174764,5
425784,2021,9.57258314561428,34
425794,2021,11.361680125356116,37
425844,2021,12.22795698924731,2
425877,2021,10.905553640551867,224
431148,2021,14.351753475824859,2
435559,2021,10.875286219900635,97
443558,2021,10.333543634973843,262
444482,2021,11.863699868782643,260
444489,2021,11.081626647323597,78
444876,2021,10.870216211381525,162
445055,2021,11.064257309941521,5
445926,2021,9.901694915254236,1
446321,2021,8.652569620673068,3
446334,2021,11.527254917798638,127
446372,2021,11.04565217391304,2
446653,2021,13.769809856976273,6
448179,2021,12.209805995698327,19
448855,2021,15.384615384615381,2
450203,2021,11.76337671608212,32
451594,2021,12.044453346332032,8
452657,2021,10.805299588664049,29
452678,2021,11.160739269947406,158
453281,2021,10.592183750481711,7
453286,2021,11.98394860435646,43
453527,2021,9.35268817204301,1
453562,2021,12.701118521081263,21
453568,2021,11.6518328203972,254
453943,2021,11.627778398423912,23
455117,2021,10.569159439619042,193
455139,2021,10.015398283046839,42
456034,2021,9.303864693154983,11
456501,2021,11.060135147691408,32
456715,2021,11.115086783349005,111
456781,2021,11.530834727296048,158
457705,2021,11.690187129030479,279
457708,2021,11.230507682147241,181
457727,2021,10.737011577799697,17
457759,2021,11.180435577356706,316
457763,2021,11.758798013771857,223
457803,2021,11.277888569604087,12
457915,2021,11.297560975609755,1
457918,2021,9.827172324375294,5
458015,2021,11.5139074372207,233
458676,2021,13.467701863354035,1
458681,2021,13.766335403726705,5
458708,2021,8.99642857142857,1
458731,2021,10.879913450510648,186
459964,2021,10.768197645787462,34
460077,2021,11.285655963093195,19
461865,2021,11.503079696685786,28
462101,2021,10.6571388560444,241
467055,2021,12.571534071854517,18
467092,2021,11.542377142306313,81
467793,2021,10.690201430489983,336
467827,2021,10.594139452351175,35
468504,2021,10.13732703051385,6
471911,2021,13.24674058749051,13
474463,2021,12.366356373901437,19
474568,2021,10.9952219503823,58
474832,2021,11.757302628806565,185
475582,2021,11.417570610691161,103
476594,2021,11.75936289281102,3
476704,2021,10.810451660696751,241
477132,2021,12.928272410190592,27
488671,2021,11.420954685991637,53
488726,2021,10.411778171223538,229
488771,2021,9.779565202958866,55
489119,2021,11.191129022775213,27
489334,2021,11.36953915213045,3
493329,2021,10.158981267539053,278
493472,2021,11.203154520917678,4
500743,2021,11.481749720576587,253
500779,2021,14.214285714285714,1
500871,2021,11.591431563625973,280
501303,2021,11.978640374831489,85
501381,2021,8.073243275269581,3
501571,2021,10.777363117956911,116
501625,2021,15.709836065573768,1
501659,2021,12.014321907056779,67
501981,2021,12.072468607703131,54
501985,2021,8.201943266491597,5
502043,2021,11.707957741226618,14
502054,2021,12.039001319852032,252
502110,2021,10.860542172744358,262
502171,2021,11.11590909090909,1
502179,2021,11.548101143926285,25
502210,2021,11.910901253682626,76
502239,2021,12.510170358783503,9
502273,2021,12.476004224511948,21
502285,2021,12.215294117647058,1
502481,2021,10.441500076017224,58
502624,2021,10.429395548274597,10
502671,2021,11.060811145015224,343
503556,2021,10.732567201951836,112
506433,2021,11.596166941494799,39
506702,2021,11.188993437623905,89
506703,2021,11.425473883027657,15
514888,2021,10.429117117440166,326
514917,2021,10.994117456010725,275
516416,2021,11.492834582989948,258
516770,2021,11.433119899139328,166
516782,2021,11.074177675059524,252
518516,2021,11.449523292471442,35
518586,2021,11.631976690240565,123
518595,2021,11.087273278734024,105
518626,2021,10.569162052397568,253
518692,2021,11.219327013670426,347
518735,2021,10.956837402620385,156
518774,2021,11.607389845345782,4
518792,2021,11.439054873473365,153
518858,2021,10.826315789473682,1
518876,2021,11.823152192798014,39
518902,2021,13.77775714285714,5
518934,2021,10.924807757185084,305
518960,2021,12.649024197898532,9
519043,2021,12.113014427704737,17
519048,2021,10.859158981269182,109
519058,2021,11.513213810748713,91
519076,2021,10.490624999999998,1
519203,2021,11.479564727703753,264
519222,2021,10.997397319995553,16
519299,2021,12.982297301704136,68
519306,2021,11.62266305259782,15
519317,2021,10.87057204677026,250
519390,2021,11.720686145591417,109
519455,2021,10.024000000000001,1
520471,2021,11.573294088466993,174
521692,2021,10.709245583172494,337
523260,2021,11.527136389360496,2
527038,2021,11.601109981097139,196
527048,2021,14.489928057553955,2
528748,2021,11.317555523285609,5
534606,2021,8.027335310192452,7
541600,2021,10.06038961038961,4
541645,2021,11.324535746909701,213
541650,2021,10.480030088339843,10
542255,2021,10.696180041893543,35
542303,2021,10.829756525450037,119
542340,2021,11.345955577491512,230
542364,2021,10.890761007211276,142
542454,2021,11.698178162180296,52
542583,2021,11.390995818814828,256
542881,2021,12.628335569745234,31
542932,2021,11.349938519237313,135
542963,2021,12.147767965402958,8
542992,2021,5.642857142857143,2
543063,2021,11.597498435409095,259
543068,2021,11.845013614100452,227
543101,2021,12.381268490027903,35
543105,2021,12.15509318236099,156
543135,2021,5.05,1
543228,2021,11.108429678604505,161
543243,2021,12.773101696448391,27
543257,2021,11.431532616820036,340
543281,2021,11.093699799181472,238
543294,2021,11.289760453389537,33
543305,2021,11.590843812950581,54
543308,2021,10.560260768944504,15
543309,2021,11.097519648401525,80
543333,2021,12.01861535796454,254
543432,2021,8.703110368659097,14
543475,2021,9.167933301266634,6
543510,2021,11.622235418434675,193
543543,2021,11.530276036273223,142
543592,2021,11.396827227640705,85
543594,2021,10.782011494252874,5
543606,2021,19.52411764705882,1
543685,2021,10.352913990988753,113
543760,2021,11.406532309522602,299
543768,2021,11.701261736269073,104
543807,2021,10.64279267282375,131
543877,2021,11.02027308273463,196
543939,2021,11.38115203588495,225
544369,2021,11.609962646842826,179
544725,2021,10.964407378204674,177
544931,2021,10.780317040908505,6
545121,2021,13.099966237324466,40
545333,2021,10.651427581208202,24
545341,2021,11.34893669276803,217
545350,2021,11.603442562110486,72
545358,2021,11.164943318497942,120
545361,2021,11.014698563836548,71
546318,2021,11.795169123265788,223
546990,2021,11.213007689673637,59
546991,2021,11.281949611707162,25
547001,2021,11.53140820227027,6
547004,2021,11.223667772522079,62
547172,2021,12.260290052230642,12
547176,2021,19.52411764705882,1
547180,2021,11.488073439037683,289
547379,2021,11.868632965396305,76
547942,2021,11.079773515744913,17
547943,2021,11.171606574761398,4
547989,2021,11.1175413506739,280
548389,2021,12.76908340701444,6
553869,2021,11.577440798875266,150
553882,2021,11.672111955288019,181
553902,2021,10.461992401959998,91
553993,2021,11.235013646789378,243
554430,2021,12.632834527439053,57
570256,2021,11.29901988298278,181
570481,2021,11.705933650495675,120
570482,2021,10.9015704841047,193
570632,2021,13.76222222222222,1
570731,2021,11.353231335322885,328
571431,2021,11.150551440608856,17
571448,2021,11.046296064289935,322
571466,2021,11.529061925351165,164
571510,2021,8.398989890176368,4
571521,2021,11.833333333333332,1
571578,2021,10.82469507534191,44
571657,2021,11.157851096002192,208
571676,2021,11.0038432922964,4
571718,2021,11.225335836463564,84
571740,2021,11.099386111851498,50
571745,2021,10.59363449075369,330
571760,2021,12.485304659498206,3
571771,2021,10.937853730903445,249
571788,2021,11.355521806785408,91
571875,2021,11.055144223283886,62
571912,2021,10.209339217780775,11
571918,2021,15.384615384615381,2
571945,2021,8.898540776126131,10
571948,2021,10.490624999999998,1
571970,2021,11.146193876262759,299
571976,2021,12.25560746167639,226
571980,2021,11.47940492767284,209
572008,2021,12.640879192892276,22
572039,2021,10.874038160473807,93
572041,2021,10.856752789360655,182
572070,2021,12.24722222222222,4
572122,2021,10.854212048651739,317
572125,2021,10.024000000000001,1
572191,2021,10.99954551860948,249
572204,2021,11.919410632802292,12
572228,2021,10.416524847170093,93
572233,2021,11.733466833917575,216
572287,2021,10.988863022484686,157
572761,2021,11.702892075215946,108
572816,2021,11.147565686026027,156
572863,2021,10.550829234642617,23
572971,2021,12.418055555555554,2
573131,2021,11.670870284813791,140
573186,2021,10.222753678906166,33
573262,2021,11.733632431206813,247
575929,2021,11.508289526750834,220
578428,2021,10.688601777561503,194
579328,2021,15.709836065573768,2
591720,2021,11.599383504655675,142
591971,2021,10.963548517567109,20
592178,2021,11.89841288560175,285
592192,2021,10.74597402418121,291
592200,2021,11.706991771354867,98
592206,2021,11.007425141815682,274
592254,2021,7.808329711719542,4
592261,2021,12.73132957854323,17
592273,2021,11.797256016298068,33
592314,2021,14.450188087774297,2
592325,2021,11.187050694320906,178
592332,2021,11.868796790411007,41
592346,2021,11.454344182756461,25
592348,2021,11.42336028478697,147
592351,2021,11.728581327928755,29
592390,2021,14.485714285714284,1
592407,2021,11.473139085968137,18
592444,2021,11.363523461502112,58
592450,2021,10.913958243122387,274
592518,2021,11.874171995991214,303
592530,2021,11.457282930189633,54
592567,2021,11.347252448072425,166
592622,2021,14.203185876623374,3
592626,2021,12.177552446260561,207
592656,2021,12.66075236573687,23
592662,2021,6.342857142857142,2
592663,2021,11.681644415068352,246
592669,2021,11.033112496753148,226
592696,2021,10.73347186664565,188
592716,2021,9.557642632383143,11
592717,2021,12.397404619541746,7
592743,2021,10.439881600953537,204
592761,2021,12.404185121277115,19
592767,2021,12.103879231459983,30
592826,2021,10.781922964156317,17
592836,2021,12.568591721806776,35
592859,2021,11.324916637857527,29
592863,2021,11.25656347410082,22
592866,2021,10.18993768980171,16
592885,2021,11.406640987587828,216
593160,2021,10.719782093250956,377
593334,2021,9.058547447756078,3
593372,2021,11.160697222372068,20
593423,2021,11.113019792558758,4
593428,2021,10.819941975954556,254
593528,2021,13.150105284825178,9
593590,2021,11.732796975063566,37
593643,2021,10.854433041127672,96
593833,2021,10.046031746031744,1
593871,2021,10.413225451342017,296
593934,2021,10.483029136271659,243
593958,2021,12.693181818181815,1
594311,2021,15.709836065573768,1
594694,2021,11.427043492376562,88
594777,2021,11.759377820806492,85
594798,2021,10.273608679929694,25
594807,2021,11.054678106069204,267
594809,2021,11.328240090445558,130
594835,2021,12.143689320388347,2
594838,2021,11.227183012064252,153
594965,2021,7.365228174603173,4
594988,2021,11.510610766203442,17
595191,2021,13.594444444444443,3
595281,2021,10.894978266333773,148
595284,2021,11.29003408136017,67
595375,2021,11.285393258426964,4
595453,2021,12.713933416346176,29
595751,2021,11.457096085943023,149
595777,2021,11.91118970338694,183
595879,2021,11.661139937349366,231
595909,2021,10.07976004167988,79
595928,2021,9.055858700686285,3
595943,2021,11.092454346424802,132
595956,2021,11.369730716854114,57
595978,2021,10.986628669270235,111
595981,2021,9.47624982718266,13
596001,2021,10.409210526315787,2
596019,2021,11.342093153126385,265
596049,2021,12.999999999999998,2
596056,2021,11.184331460136397,67
596059,2021,10.472360706150944,151
596071,2021,9.862781369160079,7
596082,2021,19.52411764705882,1
596103,2021,11.491056399340753,122
596115,2021,11.942164714739757,273
596117,2021,10.11390359774238,15
596129,2021,11.375928670336513,113
596133,2021,10.610851904910817,11
596142,2021,10.792535234003704,179
596146,2021,10.166045909346767,229
596295,2021,11.36806020909914,27
596451,2021,10.542015986426877,26
596748,2021,11.145755191878525,185
596825,2021,10.84781650176669,41
596847,2021,10.677184865493231,132
598265,2021,11.803725805882276,163
600301,2021,12.970392335687224,11
600303,2021,11.955061914986288,123
600474,2021,11.32435398687662,193
600524,2021,12.283772887150612,32
600858,2021,10.024000000000001,2
600869,2021,11.32076699059024,311
601713,2021,17.769565217391303,2
602074,2021,11.35400807428056,147
602080,2021,13.350504201680671,2
602104,2021,10.671313872106651,129
602922,2021,10.759877635983198,27
605113,2021,11.349629447190155,225
605119,2021,11.443338680798178,120
605131,2021,11.938623950685695,94
605135,2021,15.017006802721085,2
605137,2021,11.195634668610651,251
605141,2021,11.098205675393544,277
605164,2021,13.195049504950495,2
605170,2021,12.175278905137175,153
605200,2021,11.209185027666118,31
605204,2021,11.376691787496952,89
605233,2021,9.133333333333333,3
605244,2021,10.41637742270393,51
605276,2021,11.236862745098037,3
605288,2021,9.77369489685679,23
605346,2021,10.56963601532567,4
605353,2021,9.702438080373007,19
605361,2021,10.059694673264602,10
605397,2021,12.533422452070793,39
605400,2021,10.980714913141314,37
605412,2021,11.90314758027059,109
605421,2021,11.373674892579729,98
605452,2021,11.935657114459518,25
605483,2021,12.522341420757268,30
605504,2021,9.046493506493507,5
605507,2021,11.129550810926577,17
605540,2021,12.47165403547243,43
605548,2021,10.696150260536896,135
605612,2021,11.52860333716393,163
606115,2021,10.40773912201299,29
606132,2021,11.623303080945737,250
606157,2021,11.296917615119712,61
606192,2021,11.132286094089798,236
606213,2021,11.433221143715876,125
606299,2021,11.32711061330102,62
606336,2021,10.681340136054422,4
606424,2021,13.845333333333334,2
606466,2021,11.829981492128958,190
606988,2021,11.855192087553123,49
606992,2021,10.989189960526366,167
606993,2021,12.002516761987573,11
607043,2021,11.257222074526512,185
607054,2021,11.212682087513311,122
607067,2021,10.024000000000001,1
607074,2021,17.666666666666668,1
607111,2021,7.587341800051484,12
607188,2021,9.133333333333333,1
607192,2021,11.325641025641024,2
607200,2021,10.915521119031038,20
607208,2021,11.15782139874212,319
607219,2021,8.153846153846153,1
607229,2021,13.215736390012284,3
607231,2021,10.16300664132406,17
607345,2021,12.215505879143857,50
607430,2021,9.727272727272728,1
607461,2021,10.741708253307221,91
607468,2021,11.670448393913473,29
607536,2021,13.219342677034133,24
607560,2021,10.061363636363634,2
607644,2021,10.902586206896551,2
607680,2021,11.47504236258884,153
607732,2021,11.29139624871729,212
608070,2021,10.897034618891757,283
608324,2021,10.422850206131537,212
608328,2021,10.482926305176106,11
608331,2021,11.79394881650928,37
608334,2021,9.133333333333333,1
608336,2021,11.12374021026913,264
608337,2021,10.176444343617664,4
608344,2021,9.279999999999996,2
608348,2021,11.618903402666522,158
608369,2021,11.235030470476666,201
608379,2021,12.999999999999998,2
608384,2021,13.298145102339179,7
608385,2021,11.513237628426426,228
608422,2021,11.127114734493194,25
608566,2021,11.44325315449739,34
608577,2021,11.574721043706427,99
608596,2021,10.147535953282764,140
608597,2021,11.304887218045112,7
608671,2021,10.864031211617474,49
608686,2021,11.294422132245977,111
608700,2021,10.829680903559577,57
608701,2021,11.358596716737663,61
608717,2021,10.024000000000001,1
608718,2021,6.342857142857142,1
608723,2021,10.282453957192633,2
609275,2021,9.878708265383253,55
609280,2021,11.032101483323741,72
613564,2021,11.290705979541098,29
614173,2021,9.724996657304747,54
614177,2021,11.238403146543643,201
615699,2021,13.112787356321839,4
620443,2021,10.843203076593124,169
621002,2021,10.659441750631279,24
621005,2021,9.907770897832817,4
621006,2021,10.47946932971186,46
621008,2021,6.702439024390242,3
621011,2021,10.902279576191486,46
621020,2021,11.29555831160643,298
621028,2021,11.258085637769167,270
621035,2021,10.854445588456233,271
621043,2021,10.404390149087472,308
621074,2021,17.666666666666668,1
621076,2021,12.21789729177312,4
621107,2021,12.409440962010535,24
621111,2021,11.178036183409144,49
621121,2021,16.981263259402116,3
621219,2021,10.981216279924936,17
621244,2021,17.666666666666668,2
621249,2021,10.812635984087597,3
621261,2021,12.693181818181815,1
621311,2021,11.447523159663215,94
621433,2021,10.684382628184851,117
621438,2021,11.134063767403372,112
621439,2021,9.947604811178232,120
621446,2021,11.65251277520619,103
621450,2021,10.194261894383791,22
621453,2021,11.909088768895533,118
621458,2021,12.162432244814427,23
621466,2021,10.76460674339795,137
621493,2021,10.65131970183705,93
621500,2021,9.954106329950491,14
621512,2021,11.037962271328448,73
621532,2021,12.494183778330186,16
621550,2021,11.084651378097806,154
621559,2021,12.1177735565024,7
621563,2021,10.822431188933248,188
621566,2021,10.623889913127261,314
621573,2021,8.85288716393602,14
622065,2021,6.703124999999998,1
622072,2021,11.614157584424365,30
622075,2021,12.838317757009346,1
622088,2021,11.11590909090909,1
622098,2021,6.588888888888889,1
622100,2021,10.559096587186458,42
622110,2021,10.713930613328905,135
622168,2021,11.299999999999997,2
622268,2021,10.259315593994287,35
622491,2021,11.697716382821675,38
622503,2021,12.118728841795525,7
622534,2021,10.782472911141339,210
622569,2021,10.306233742660387,24
622608,2021,11.609824236435628,30
622666,2021,10.367532467532467,2
622682,2021,11.376244308724235,97
622694,2021,11.697653701918105,13
622761,2021,11.188752686374764,72
622766,2021,8.461428571428568,2
623167,2021,12.292105263157893,1
623182,2021,11.200772899666704,4
623205,2021,10.38376239677615,18
623323,2021,10.983098591549295,2
